RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:APP,MEASURED ROUNDS
94,0,33419,Cameron Tringale,.089,5.789,65
95,0,28132,Tyrone Van Aswegen,.084,6.726,80
96,0,30944,Jason Kokrak,.077,6.368,83
97,0,36689,Brooks Koepka,.058,3.911,67
98,0,34409,David Lingmerth,.054,3.755,69
99,0,49771,J.T. Poston,.053,3.876,73
99,0,25493,Nick Taylor,.053,4.429,83
101,0,23353,J.J. Henry,.050,3.768,75
102,0,28500,Martin Flores,.047,3.145,67
103,0,29289,S.Y. Noh,.044,3.302,75
104,0,27141,J.B. Holmes,.039,2.353,61
105,0,29420,Billy Horschel,.020,1.577,80
106,0,32448,James Hahn,.016,1.303,81
106,0,26758,David Hearn,.016,1.137,71
108,0,48081,Xander Schauffele,.011,.850,74
109,0,20157,Retief Goosen,.009,.355,41
110,0,28089,Jason Day,-.004,-.236,55
111,0,19846,Brian Gay,-.006,-.415,69
112,0,24024,Zach Johnson,-.007,-.457,68
113,0,32640,Troy Merritt,-.018,-1.279,70
114,0,47959,Bryson DeChambeau,-.020,-1.476,73
114,0,34174,John Huh,-.020,-1.493,76
116,0,23541,Ben Crane,-.024,-1.634,69
117,0,27958,Ryan Blaum,-.032,-2.584,82
117,0,34213,Grayson Murray,-.032,-2.728,85
119,0,25572,Graeme McDowell,-.036,-1.788,50
120,0,34360,Patrick Reed,-.049,-4.154,84
121,0,46440,Smylie Kaufman,-.059,-3.726,63
122,0,28420,Ryan Brehm,-.060,-3.925,65
123,0,25834,Daniel Summerhays,-.062,-5.085,82
124,0,34431,Robert Streb,-.072,-6.011,84
125,0,48822,Sebastián Muñoz,-.077,-3.009,39
126,0,23983,Luke Donald,-.078,-3.357,43
127,0,26951,Johnson Wagner,-.088,-5.016,57
128,0,29720,Andres Gonzales,-.089,-5.092,57
129,0,22986,Søren Kjeldsen,-.090,-3.052,34
130,0,29908,C.T. Pan,-.092,-6.972,76
131,0,29485,Brett Stegmaier,-.117,-6.779,58
132,0,33418,Shawn Stefani,-.119,-7.132,60
133,0,39324,J.J. Spaun,-.122,-8.757,72
134,0,35545,Blayne Barber,-.123,-8.266,67
134,0,47128,Richy Werenski,-.123,-7.512,61
136,0,31416,Derek Fathauer,-.136,-8.689,64
136,0,29223,Sam Saunders,-.136,-8.289,61
138,0,40058,Zac Blair,-.141,-11.420,81
138,0,28307,Matt Every,-.141,-8.629,61
140,0,31420,Anirban Lahiri,-.143,-8.441,59
141,0,37454,Whee Kim,-.148,-9.205,62
142,0,32333,Kevin Tway,-.168,-12.425,74
143,0,26499,Rafa Cabrera Bello,-.171,-7.849,46
144,0,25804,Bubba Watson,-.175,-9.251,53
145,0,31202,William McGirt,-.193,-13.871,72
146,0,27466,Spencer Levin,-.195,-13.089,67
146,0,46601,Trey Mullinax,-.195,-13.648,70
148,0,27644,Brian Harman,-.198,-16.989,86
149,0,20472,Alex Cejka,-.200,-12.396,62
150,0,20771,Steven Alker,-.212,-10.816,51
151,0,34358,Jonathan Randolph,-.221,-11.250,51
152,0,29479,Scott Brown,-.225,-17.571,78
153,0,20572,Rod Pampling,-.231,-15.253,66
154,0,33120,Mark Anderson,-.241,-10.126,42
155,0,24507,Jason Bohn,-.246,-15.280,62
156,0,25720,Chad Collins,-.254,-13.700,54
157,0,20104,Ken Duke,-.256,-15.383,60
158,0,30191,Julián Etulain,-.292,-14.891,51
159,0,25349,Tim Wilkinson,-.310,-14.261,46
160,0,25191,Gonzalo Fernandez-Castaño,-.312,-13.706,44
161,0,35110,Brett Drewitt,-.314,-13.521,43
162,0,22046,Geoff Ogilvy,-.327,-21.894,67
163,0,30852,Ryo Ishikawa,-.328,-14.094,43
164,0,29476,Kyle Reifers,-.337,-24.929,74
165,0,40009,Dominic Bozzelli,-.342,-18.829,55
166,0,23497,Tag Ridings,-.356,-17.810,50
167,0,32150,Michael Thompson,-.373,-16.424,44
168,0,25345,Carl Pettersson,-.385,-20.020,52
169,0,46550,Brandon Hagy,-.393,-27.121,69
170,0,35506,Mackenzie Hughes,-.404,-38.780,96
171,0,33461,Morgan Hoffmann,-.419,-34.349,82
172,0,35300,Andrew Loupe,-.424,-19.944,47
173,0,28679,Fabián Gómez,-.429,-21.889,51
174,0,23800,Bryce Molder,-.431,-27.609,64
175,0,37455,Si Woo Kim,-.447,-26.814,60
176,0,26300,Matt Jones,-.468,-23.890,51
177,0,06522,Ernie Els,-.504,-18.638,37
178,0,24357,K.J. Choi,-.511,-27.593,54
179,0,20593,Greg Chalmers,-.529,-35.969,68
179,0,36699,Patrick Rodgers,-.529,-34.910,66
181,0,34466,Peter Malnati,-.563,-41.099,73
182,0,46732,Rick Lamb,-.578,-21.974,38
182,0,37278,Nicholas Lindheim,-.578,-25.427,44
184,0,39954,Cody Gribble,-.586,-41.004,70
185,0,27895,Jonas Blixt,-.614,-36.232,59
186,0,46443,Brian Campbell,-.750,-30.749,41
187,0,24781,Hunter Mahan,-.886,-52.275,59
188,0,25892,Steve Wheatcroft,-.953,-38.138,40
189,0,28093,Miguel Angel Carballo,-1.035,-44.522,43
190,0,25274,Steven Bowditch,-1.260,-56.714,45
