RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS > 25',TOTAL 3 PUTTS
92,0,28259,Sangmoon Bae,25,37
92,0,20498,Briny Baird,25,31
92,0,32334,Charlie Beljan,25,36
92,0,31557,Jim Herman,25,32
92,0,29222,Billy Hurley III,25,33
92,0,24024,Zach Johnson,25,29
92,0,27936,Martin Laird,25,29
92,0,22913,John Rollins,25,31
92,0,33418,Shawn Stefani,25,31
101,0,33141,Keegan Bradley,24,26
101,0,12510,Chad Campbell,24,27
101,0,25900,Lucas Glover,24,41
101,0,26758,David Hearn,24,30
101,0,34261,Scott Langley,24,30
101,0,35139,Richard Lee,24,28
101,0,26851,Marc Leishman,24,30
108,0,24925,Jonathan Byrd,23,29
108,0,30750,Tommy Gainey,23,34
108,0,34098,Russell Henley,23,30
108,0,24140,Sean O'Hair,23,30
108,0,26679,Kevin Stadler,23,28
108,0,31560,Brian Stuard,23,30
108,0,30927,Brendon Todd,23,32
108,0,10423,Mike Weir,23,25
108,0,20160,Charlie Wi,23,32
108,0,25349,Tim Wilkinson,23,28
118,0,07867,Woody Austin,22,31
118,0,23409,James Driscoll,22,29
118,0,28307,Matt Every,22,31
118,0,12716,Charley Hoffman,22,33
118,0,29461,Jamie Lovemark,22,29
118,0,26329,Louis Oosthuizen,22,28
118,0,25632,Jimmy Walker,22,26
125,0,34021,Bud Cauley,21,24
125,0,08075,Jerry Kelly,21,27
125,0,29478,Kevin Kisner,21,22
125,0,01724,Jeff Maggert,21,29
125,0,31202,William McGirt,21,27
125,0,26951,Johnson Wagner,21,25
131,0,25720,Chad Collins,20,21
131,0,23541,Ben Crane,20,30
131,0,23108,Matt Kuchar,20,28
131,0,28092,D.H. Lee,20,24
131,0,26331,Charl Schwartzel,20,25
131,0,27649,Brandt Snedeker,20,29
131,0,27963,Chris Stroud,20,28
131,0,24663,Y.E. Yang,20,28
139,0,22371,Aaron Baddeley,19,24
139,0,20593,Greg Chalmers,19,24
139,0,23135,Tim Clark,19,29
139,0,25686,Jason Dufner,19,27
139,0,32102,Rickie Fowler,19,26
139,0,32640,Troy Merritt,19,24
139,0,24138,Ian Poulter,19,27
139,0,20645,John Senden,19,23
147,0,32200,Roberto Castro,18,24
147,0,21731,Freddie Jacobson,18,24
147,0,02206,David Toms,18,24
147,0,20396,Lee Westwood,18,23
151,0,30852,Ryo Ishikawa,17,25
151,0,36689,Brooks Koepka,17,23
151,0,30944,Jason Kokrak,17,26
151,0,10860,Justin Leonard,17,20
151,0,27466,Spencer Levin,17,22
151,0,23800,Bryce Molder,17,20
157,0,24357,K.J. Choi,16,25
157,0,27408,Martin Kaymer,16,23
157,0,01810,Phil Mickelson,16,28
157,0,27556,Ted Potter Jr.,16,31
157,0,24502,Adam Scott,16,23
162,0,24507,Jason Bohn,15,22
162,0,23983,Luke Donald,15,19
162,0,25804,Bubba Watson,15,18
165,0,29740,Brad Fritsch,14,20
165,0,26300,Matt Jones,14,22
167,0,25364,Paul Casey,13,19
167,0,21209,Sergio Garcia,13,16
167,0,22405,Justin Rose,13,20
170,0,27895,Jonas Blixt,12,15
170,0,26956,Bronson La'Cassie,12,17
170,0,34265,Will Wilcox,12,14
173,0,21528,Henrik Stenson,11,16
174,0,28237,Rory McIlroy,10,18
175,0,28089,Jason Day,9,9
175,0,30925,Dustin Johnson,9,16
175,0,25572,Graeme McDowell,9,13
