RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# BIRDIES,GREENS HIT
79,0,01414,Bob Gilder,2.79,256,916
79,0,01557,John Inman,2.79,306,1097
83,0,06332,Neal Lancaster,2.78,335,1206
83,0,01945,Kenny Perry,2.78,307,1106
83,0,02170,Hal Sutton,2.78,273,983
83,0,02245,Grant Waite,2.78,294,1059
87,0,01072,Chip Beck,2.77,284,1025
87,0,01659,Massy Kuramoto,2.77,176,635
87,0,01707,Steve Lowery,2.77,365,1319
87,0,02007,Larry Rinker,2.77,235,848
87,0,02214,Kirk Triplett,2.77,310,1120
87,0,02267,D.A. Weibring,2.77,249,900
87,0,02303,Robert Wrenn,2.77,250,901
94,0,01677,Tom Lehman,2.76,324,1173
95,0,01390,Buddy Gardner,2.75,197,717
95,0,02033,Dave Rummells,2.75,262,954
97,0,01864,Larry Nelson,2.74,178,649
97,0,02135,Mike Standly,2.74,297,1084
99,0,10195,Tim Conley,2.73,198,725
99,0,01218,Jeff Cook,2.73,249,913
99,0,01408,Kelly Gibson,2.73,325,1192
99,0,06643,Paul Goydos,2.73,301,1102
99,0,01533,P.H. Horgan III,2.73,272,997
99,0,01890,Brett Ogle,2.73,182,666
99,0,02246,Duffy Waldorf,2.73,259,950
106,0,01006,John Adams,2.72,297,1092
106,0,01926,Steve Pate,2.72,288,1059
108,0,06566,Jaime Gomez,2.71,263,972
108,0,06589,Jeff Woodland,2.71,231,852
110,0,01068,Andy Bean,2.70,173,640
110,0,01891,David Ogrin,2.70,307,1135
112,0,01197,Bobby Clampett,2.69,169,628
112,0,01261,Jay Delsing,2.69,314,1168
112,0,01690,Bruce Lietzke,2.69,169,629
112,0,01723,Andrew Magee,2.69,243,905
116,0,01185,Brandel Chamblee,2.68,266,992
116,0,01549,Mike Hulbert,2.68,315,1174
116,0,01837,Gil Morgan,2.68,295,1101
116,0,02133,Craig Stadler,2.68,265,988
120,0,06136,Mike Schuchart,2.67,227,849
121,0,01132,Mark Brooks,2.66,305,1146
121,0,06617,Brian Henninger,2.66,278,1045
121,0,10207,Jimmy Johnston,2.66,198,745
124,0,01191,Barry Cheesman,2.65,271,1023
124,0,01736,Roger Maltbie,2.65,185,697
124,0,01797,Rocco Mediate,2.65,284,1073
127,0,01219,John Cook,2.64,286,1084
127,0,01457,Jay Haas,2.64,367,1391
127,0,01550,Ed Humenik,2.64,300,1135
127,0,01975,Tom Purtzer,2.64,175,663
127,0,02104,Jeff Sluman,2.64,296,1120
127,0,02322,Richard Zokol,2.64,220,832
133,0,01049,Ian Baker-Finch,2.63,182,693
133,0,05319,Gene Jones,2.63,171,651
133,0,02100,Tim Simpson,2.63,279,1062
136,0,01249,John Daly,2.62,205,783
137,0,06128,Steve Lamontagne,2.61,301,1153
137,0,02217,Dennis Trixler,2.61,242,928
139,0,06006,JC Anderson,2.60,236,908
139,0,01569,Peter Jacobsen,2.60,253,972
139,0,02010,Loren Roberts,2.60,307,1179
142,0,01288,Ed Dougherty,2.59,341,1317
142,0,01715,Mark Lye,2.59,195,754
144,0,01282,Trevor Dodds,2.58,236,914
144,0,02180,Harry Taylor,2.58,281,1088
144,0,02294,Willie Wood,2.58,229,888
147,0,01619,Skip Kendall,2.57,289,1123
147,0,01766,Billy Mayfair,2.57,356,1387
147,0,02101,Joey Sindelar,2.57,220,856
150,0,01307,Joel Edwards,2.54,270,1065
150,0,01443,Hubert Green,2.54,145,570
152,0,06124,Patrick Burke,2.53,167,660
152,0,01849,Bill Murchison,2.53,153,604
152,0,02067,Ted Schulz,2.53,273,1081
155,0,06034,Marco Dawson,2.52,311,1235
155,0,06044,Scott Gump,2.52,279,1108
155,0,01761,Len Mattiace,2.52,207,823
155,0,08045,Perry Moss,2.52,253,1002
159,0,06691,Greg Cesario,2.50,146,584
159,0,01435,Wayne Grady,2.50,147,589
159,0,01958,Dan Pohl,2.50,169,676
159,0,02190,Doug Tewell,2.50,189,756
163,0,02111,Mike Smith,2.49,260,1046
164,0,02201,Jim Thorpe,2.48,164,660
165,0,06284,Jim Hallet,2.47,251,1018
166,0,06575,Dudley Hart,2.46,267,1084
167,0,01035,Tommy Armour III,2.45,161,657
167,0,01930,Eddie Pearce,2.45,165,673
169,0,01157,Tom Byrum,2.44,211,865
169,0,01248,Rick Dalpos,2.44,181,741
171,0,01971,Dillard Pruitt,2.43,267,1100
172,0,01648,Billy Kratzert,2.41,156,648
172,0,08553,Lee Porter,2.41,132,547
174,0,01946,Peter Persons,2.39,252,1054
174,0,08759,Tad Rhyan,2.39,207,867
176,0,01284,Mike Donald,2.38,253,1064
177,0,01938,David Peoples,2.37,248,1048
178,0,01060,Dave Barr,2.34,280,1197
179,0,01323,Brad Fabel,2.33,221,949
179,0,01469,Dan Halldorson,2.33,208,894
179,0,10795,Neale Smith,2.33,145,621
182,0,06401,Marty Schiene,2.29,153,668
183,0,02241,Bobby Wadkins,2.28,167,733
184,0,01346,Ed Fiori,2.27,253,1116
184,0,01934,Dave Peege,2.27,136,600
186,0,06247,David Delong,2.26,117,518
187,0,07569,Mark Carnevale,2.23,245,1098
188,0,06144,John Dowdall,2.22,128,576
189,0,01725,John Mahaffey,2.20,196,892
