RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,TOTAL DRV RANK,GIR RANK
169,0,02223,Bob Tway,327,176,151
171,0,01390,Buddy Gardner,330,174,156
171,0,02041,Bill Sander,330,156,174
173,0,01023,Jerry Anderson,336,163,173
174,0,01934,Dave Peege,338,173,165
175,0,01978,Fran Quinn,340,162,178
176,0,01214,Frank Conner,343,171,172
177,0,08537,J.P. Hayes,344,178,166
178,0,02063,Dave Schreyer,351,169,182
179,0,06142,Mitch Adcock,359,180,179
179,0,06383,E.J. Pfister,359,179,180
181,0,01181,Jon Chaffee,360,183,177
181,0,02230,Stan Utley,360,177,183
183,0,01639,Kenny Knox,363,182,181
