RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 240-260,TOTAL DRVS - OVERALL,RELATIVE TO PAR
121,0,22913,John Rollins,6.25,11,176,-0.18
122,0,26300,Matt Jones,6.12,6,98,-0.17
123,0,08075,Jerry Kelly,6.10,10,164,E
124,0,23353,J.J. Henry,6.04,11,182,E
125,0,09011,David Duval,6.00,6,100,-0.17
126,0,01797,Rocco Mediate,5.97,8,134,-0.25
126,0,06527,Steve Stricker,5.97,8,134,-0.25
128,0,12782,Tim Herron,5.75,10,174,+0.40
129,0,23497,Tag Ridings,5.68,5,88,+0.80
129,0,24502,Adam Scott,5.68,5,88,+0.60
131,0,22046,Geoff Ogilvy,5.65,7,124,-0.14
132,0,20157,Retief Goosen,5.56,7,126,+0.71
133,0,01706,Davis Love III,5.42,9,166,+0.11
133,0,21949,Joe Ogilvie,5.42,9,166,+0.22
135,0,20070,Matt Bettencourt,5.32,10,188,+0.20
135,0,27683,Leif Olson,5.32,5,94,E
137,0,21961,Charles Howell III,5.06,9,178,+0.22
137,0,01945,Kenny Perry,5.06,8,158,-0.25
139,0,26301,James Nitties,5.00,8,160,+0.13
140,0,28780,Nicholas Thompson,4.79,9,188,+0.22
141,0,24925,Jonathan Byrd,4.71,8,170,E
142,0,26851,Marc Leishman,4.60,8,174,+0.25
143,0,27141,J.B. Holmes,4.55,6,132,+0.33
143,0,27936,Martin Laird,4.55,6,132,+0.50
145,0,20691,Greg Owen,4.49,8,178,-0.13
146,0,20098,Stuart Appleby,4.41,6,136,-0.17
147,0,06567,Vijay Singh,4.39,5,114,+0.20
147,0,23349,Charles Warren,4.39,5,114,+0.40
149,0,06522,Ernie Els,4.31,5,116,E
150,0,27214,Kevin Streelman,4.30,8,186,-0.25
151,0,20229,Stewart Cink,3.97,5,126,-0.20
152,0,23320,Ryan Palmer,3.85,6,156,E
153,0,28089,Jason Day,3.77,4,106,+0.50
154,0,25818,Scott Piercy,3.70,6,162,+0.50
155,0,24781,Hunter Mahan,3.66,6,164,+0.33
155,0,27963,Chris Stroud,3.66,6,164,-0.17
157,0,01810,Phil Mickelson,3.64,4,110,+0.25
158,0,22892,Jason Gore,3.62,5,138,E
159,0,06595,Kevin Sutherland,3.61,6,166,+0.50
160,0,28475,Jeff Overton,3.57,6,168,+0.17
161,0,30925,Dustin Johnson,3.38,5,148,-0.40
162,0,10885,Robert Allenby,3.33,4,120,E
162,0,28158,Steve Marino,3.33,6,180,-0.17
164,0,27770,Camilo Villegas,3.28,4,122,+0.25
165,0,26695,Michael Letzig,3.26,6,184,+0.33
166,0,29718,Anthony Kim,3.13,4,128,E
167,0,20645,John Senden,3.06,6,196,E
168,0,08793,Tiger Woods,2.88,3,104,-0.67
169,0,24924,Bill Haas,2.87,5,174,E
170,0,20850,Daniel Chopra,2.81,5,178,+0.20
170,0,21805,Harrison Frazar,2.81,5,178,+0.40
172,0,27120,Troy Matteson,2.75,5,182,+0.20
173,0,20848,Ángel Cabrera,2.38,2,84,E
173,0,25804,Bubba Watson,2.38,3,126,+0.67
175,0,25900,Lucas Glover,2.30,4,174,+0.25
176,0,23623,Bo Van Pelt,2.22,4,180,-0.25
177,0,27095,Nick Watney,1.97,3,152,-0.67
178,0,27933,John Merrick,1.95,3,154,+0.67
179,0,01226,Fred Couples,1.92,2,104,E
180,0,26596,Ryan Moore,1.85,3,162,+1.00
181,0,12716,Charley Hoffman,1.58,3,190,+1.00
182,0,31323,Gary Woodland,1.16,1,86,+2.00
183,0,24358,Robert Garrigus,.63,1,158,E
184,0,21209,Sergio Garcia,.00,0,92,E
