RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
50,0,01724,Jeff Maggert,62.58,2877939,459853
52,0,21961,Charles Howell III,62.53,3311212,529503
53,0,23623,Bo Van Pelt,62.50,3236743,517842
54,0,28118,Peter Tomasulo,62.49,1815452,290514
55,0,27933,John Merrick,62.48,2696353,431531
56,0,26596,Ryan Moore,62.47,2977278,476599
57,0,23548,Bill Lunde,62.43,2944562,471690
58,0,08793,Tiger Woods,62.40,1927597,308911
59,0,20691,Greg Owen,62.30,3230112,518442
60,0,22892,Jason Gore,62.27,2445183,392695
60,0,26679,Kevin Stadler,62.27,2130649,342184
62,0,23353,J.J. Henry,62.26,3314567,532359
63,0,24490,George McNeill,62.16,2987774,480672
63,0,21949,Joe Ogilvie,62.16,3023267,486390
65,0,01707,Steve Lowery,62.15,3024263,486602
66,0,20157,Retief Goosen,62.13,2232434,359328
67,0,06522,Ernie Els,62.11,2155362,347024
68,0,12510,Chad Campbell,62.10,2801312,451095
68,0,20645,John Senden,62.10,3644358,586857
70,0,26301,James Nitties,62.08,3000585,483335
71,0,28087,Kris Blanks,62.07,1831357,295036
72,0,22371,Aaron Baddeley,62.06,2299420,370525
73,0,20574,Mathew Goggin,62.04,2356823,379893
74,0,24912,Will MacKenzie,62.02,2403809,387573
74,0,24663,Y.E. Yang,62.02,2776697,447722
76,0,25919,Brian Vranesh,61.94,1684009,271891
77,0,25345,Carl Pettersson,61.89,2923483,472351
78,0,01035,Tommy Armour III,61.88,2034771,328850
79,0,10885,Robert Allenby,61.86,2217309,358417
80,0,23638,Brendon de Jonge,61.79,3083258,498989
81,0,26881,Jarrod Lyle,61.76,1952493,316155
81,0,27963,Chris Stroud,61.76,2965382,480130
83,0,20766,Padraig Harrington,61.71,1907984,309183
84,0,24361,Pat Perez,61.69,2444519,396233
85,0,20098,Stuart Appleby,61.65,2557241,414794
86,0,31416,Derek Fathauer,61.64,1986985,322328
86,0,06595,Kevin Sutherland,61.64,2865590,464904
86,0,26498,Matt Weibring,61.64,2138567,346936
89,0,06004,Stephen Ames,61.61,2228398,361706
90,0,23778,Brad Adamonis,61.60,2369745,384692
91,0,22293,Heath Slocum,61.59,3301969,536123
91,0,26497,Casey Wittenberg,61.59,2094979,340147
93,0,01161,Mark Calcavecchia,61.58,2429322,394495
94,0,07223,Brian Bateman,61.56,1868884,303612
95,0,20572,Rod Pampling,61.54,2511189,408043
95,0,29221,Webb Simpson,61.54,3405755,553380
97,0,06197,Michael Allen,61.52,2263731,367939
97,0,26951,Johnson Wagner,61.52,2882603,468560
99,0,23325,Vaughn Taylor,61.46,3066868,498994
100,0,07749,Brett Quigley,61.44,2905007,472809
100,0,02206,David Toms,61.44,3115832,507173
102,0,23614,Rich Beem,61.43,2243382,365196
103,0,21731,Freddie Jacobson,61.41,2847344,463671
103,0,22405,Justin Rose,61.41,2233480,363700
105,0,02214,Kirk Triplett,61.37,2120612,345525
106,0,25632,Jimmy Walker,61.35,2484551,405000
107,0,24138,Ian Poulter,61.25,1650909,269537
108,0,21753,Brian Davis,61.23,3521844,575212
108,0,09011,David Duval,61.23,1709980,279251
110,0,25686,Jason Dufner,61.21,3032275,495367
111,0,10860,Justin Leonard,61.20,2917292,476647
112,0,01797,Rocco Mediate,61.17,2559293,418365
113,0,12652,Cameron Beckman,61.14,2911479,476229
114,0,10425,Jay Williamson,61.11,2199259,359869
115,0,01473,Todd Hamilton,61.09,2476884,405429
116,0,24024,Zach Johnson,61.04,3074297,503660
117,0,21878,Mark Wilson,61.03,3396912,556571
118,0,10117,Bob Heintz,60.98,1962306,321794
118,0,23108,Matt Kuchar,60.98,2753343,451533
118,0,01766,Billy Mayfair,60.98,2666023,437181
121,0,07867,Woody Austin,60.97,2947002,483381
122,0,06527,Steve Stricker,60.91,2407923,395302
123,0,01313,Steve Elkington,60.90,2392445,392871
124,0,24507,Jason Bohn,60.89,3170162,520647
124,0,23541,Ben Crane,60.89,3093745,508077
126,0,23800,Bryce Molder,60.86,2087725,343024
126,0,01948,Tim Petrovic,60.86,3300852,542403
128,0,20593,Greg Chalmers,60.82,2711046,445740
128,0,20160,Charlie Wi,60.82,3039750,499821
130,0,07457,Steve Flesch,60.81,2419012,397800
130,0,02239,Scott Verplank,60.81,3049789,501547
132,0,10585,Scott McCarron,60.80,3125790,514085
133,0,06621,Joe Durant,60.77,1782537,293310
134,0,08075,Jerry Kelly,60.74,2964367,488058
135,0,08845,Scott Sterling,60.72,1523594,250920
136,0,22295,Darron Stiles,60.68,1612951,265795
137,0,23135,Tim Clark,60.64,2260148,372724
138,0,22548,Patrick Sheehan,60.63,1494853,246568
139,0,25240,D.A. Points,60.59,3311104,546437
140,0,20104,Ken Duke,60.58,2725311,449886
140,0,10423,Mike Weir,60.58,2590379,427624
142,0,20498,Briny Baird,60.57,2751411,454237
142,0,23718,Nathan Green,60.57,3533562,583423
144,0,12705,Cliff Kresge,60.54,2556754,422350
145,0,01577,Lee Janzen,60.53,2323016,383785
145,0,22961,David Mathis,60.53,2639790,436141
147,0,24357,K.J. Choi,60.50,1945718,321630
148,0,26476,Chez Reavie,60.48,2694381,445499
149,0,20472,Alex Cejka,60.47,2722963,450317
150,0,23048,Eric Axley,60.46,2250644,372239
151,0,25396,Kevin Na,60.45,2993600,495256
152,0,22621,Ben Curtis,60.39,1825765,302336
153,0,21350,Ryuji Imada,60.37,2649619,438918
153,0,30711,Colt Knost,60.37,2123346,351698
155,0,06251,Chris DiMarco,60.33,3313243,549183
156,0,06539,Rick Price,60.32,1564384,259368
157,0,10809,Jim Furyk,60.30,2504797,415384
157,0,10733,Kent Jones,60.30,2329446,386291
159,0,24449,Parker McLachlin,60.27,2576201,427469
160,0,20634,Peter Lonard,60.26,2931827,486493
161,0,06643,Paul Goydos,60.24,2485084,412555
162,0,06012,Greg Kraft,60.21,1572077,261092
163,0,27649,Brandt Snedeker,60.20,2492282,413968
164,0,27466,Spencer Levin,60.19,2536426,421395
165,0,01320,Bob Estes,60.15,2623866,436192
166,0,27060,John Mallinger,60.12,2694111,448130
167,0,28620,Aron Price,60.11,2917671,485401
168,0,01941,Tom Pernice Jr.,60.10,2852839,474666
169,0,26668,Marc Turnesa,60.00,2703971,450635
170,0,24503,Jeff Klauk,59.92,3333067,556271
171,0,08931,Glen Day,59.79,2405463,402341
172,0,22348,Nick O'Hern,59.74,3208223,537066
173,0,01677,Tom Lehman,59.44,1312202,220753
174,0,23983,Luke Donald,59.38,2320659,390803
175,0,30927,Brendon Todd,59.33,1765821,297623
176,0,25190,Jeff Quinney,59.30,2673264,450793
177,0,20127,Chris Riley,59.29,2512561,423745
178,0,01142,Bart Bryant,59.28,1951454,329208
179,0,01132,Mark Brooks,59.08,1481959,250858
180,0,26420,Richard Johnson,59.01,2773492,470012
181,0,12602,Dean Wilson,58.96,2619561,444287
182,0,19846,Brian Gay,58.80,3062856,520887
183,0,01329,Brad Faxon,58.39,1903065,325910
184,0,01928,Corey Pavin,56.63,1916649,338447
