RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL 10TH TEE LATE RNDS.
122,0,08881,Tripp Isenhour,71.75,1435,20
122,0,24449,Parker McLachlin,71.75,1435,20
124,0,20105,Jeff Gove,71.78,1938,27
124,0,08375,Paul Stankowski,71.78,646,9
126,0,10423,Mike Weir,71.80,718,10
127,0,28158,Steve Marino,71.81,1508,21
128,0,12782,Tim Herron,71.87,1078,15
129,0,22212,Craig Lile,71.88,1150,16
130,0,11032,Frank Lickliter II,71.89,1294,18
130,0,24912,Will MacKenzie,71.89,1294,18
132,0,25804,Bubba Watson,71.94,1151,16
133,0,21805,Harrison Frazar,71.95,1511,21
134,0,24925,Jonathan Byrd,72.00,576,8
134,0,20229,Stewart Cink,72.00,936,13
134,0,06522,Ernie Els,72.00,216,3
134,0,21961,Charles Howell III,72.00,504,7
134,0,01577,Lee Janzen,72.00,1152,16
134,0,24490,George McNeill,72.00,1008,14
140,0,24358,Robert Garrigus,72.06,1153,16
140,0,01941,Tom Pernice Jr.,72.06,1297,18
142,0,21660,Jason Schultz,72.07,1009,14
143,0,20098,Stuart Appleby,72.09,793,11
144,0,02104,Jeff Sluman,72.10,721,10
144,0,26951,Johnson Wagner,72.10,1514,21
146,0,02036,Jim Rutledge,72.11,1298,18
147,0,23048,Eric Axley,72.12,1803,25
148,0,24781,Hunter Mahan,72.13,1082,15
148,0,02246,Duffy Waldorf,72.13,1082,15
150,0,01381,Fred Funk,72.17,866,12
150,0,24138,Ian Poulter,72.17,866,12
152,0,07867,Woody Austin,72.23,939,13
153,0,21731,Freddie Jacobson,72.25,578,8
154,0,01320,Bob Estes,72.27,1084,15
155,0,19972,José Coceres,72.29,506,7
155,0,06515,Shaun Micheel,72.29,1229,17
157,0,10117,Bob Heintz,72.31,1157,16
157,0,20127,Chris Riley,72.31,940,13
159,0,24290,D.J. Brigman,72.33,868,12
160,0,22621,Ben Curtis,72.36,1013,14
161,0,06251,Chris DiMarco,72.40,724,10
162,0,23135,Tim Clark,72.44,652,9
163,0,12714,Chris Tidland,72.45,1449,20
164,0,01249,John Daly,72.47,1232,17
165,0,21646,David Branshaw,72.55,1596,22
166,0,02214,Kirk Triplett,72.56,1161,16
167,0,27120,Troy Matteson,72.57,1016,14
168,0,08537,J.P. Hayes,72.59,1234,17
169,0,12510,Chad Campbell,72.67,1308,18
169,0,20378,Mathias Grönberg,72.67,1308,18
171,0,22806,Doug LaBelle II,72.79,1383,19
172,0,02223,Bob Tway,72.81,1165,16
173,0,23320,Ryan Palmer,72.85,947,13
174,0,23983,Luke Donald,72.86,510,7
175,0,24980,Scott Gutschewski,73.00,876,12
175,0,24502,Adam Scott,73.00,219,3
175,0,12602,Dean Wilson,73.00,949,13
178,0,26679,Kevin Stadler,73.06,1169,16
179,0,27963,Chris Stroud,73.08,950,13
180,0,10733,Kent Jones,73.11,1389,19
181,0,01388,Robert Gamez,73.21,1391,19
182,0,01024,Billy Andrade,73.23,952,13
183,0,23613,Rich Barcelo,73.28,1319,18
184,0,07223,Brian Bateman,73.29,1026,14
184,0,20859,Anders Hansen,73.29,513,7
186,0,29476,Kyle Reifers,73.31,1173,16
187,0,01473,Todd Hamilton,73.33,1320,18
188,0,11123,Chris Couch,73.38,1541,21
189,0,06643,Paul Goydos,73.50,735,10
189,0,27702,Matt Hendrix,73.50,735,10
189,0,25892,Steve Wheatcroft,73.50,882,12
192,0,24457,Jaco Van Zyl,73.70,737,10
193,0,01157,Tom Byrum,73.82,812,11
194,0,26360,Bubba Dickerson,74.00,666,9
194,0,08793,Tiger Woods,74.00,74,1
196,0,06373,José María Olazábal,74.38,595,8
