RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
46,0,46414,Aaron Rai,.490,.146,.301,.042,69
48,0,27214,Kevin Streelman,.488,.304,.054,.129,80
49,0,50095,Austin Smotherman,.484,.428,.412,-.356,63
50,0,47995,Davis Riley,.471,.312,.161,-.003,82
51,0,31646,Emiliano Grillo,.470,.480,.043,-.054,70
52,0,23320,Ryan Palmer,.457,.404,-.056,.109,50
53,0,55708,Hayden Buckley,.447,.568,.086,-.207,77
54,0,45157,Cam Davis,.446,.138,.269,.038,76
55,0,49771,J.T. Poston,.417,.180,.018,.218,80
56,0,31420,Anirban Lahiri,.413,.448,-.180,.145,60
57,0,34255,Joseph Bramlett,.411,.332,.125,-.046,67
58,0,36326,David Lipsky,.382,.001,.354,.026,72
58,0,51634,Sahith Theegala,.382,.030,.185,.167,95
60,0,46717,Viktor Hovland,.379,.423,.606,-.651,56
61,0,54628,Lee Hodges,.377,.119,.256,.002,83
62,0,25900,Lucas Glover,.373,.230,.368,-.224,82
63,0,36801,Mark Hubbard,.361,-.130,.494,-.003,55
64,0,46601,Trey Mullinax,.354,.451,.021,-.118,66
65,0,46340,Alex Smalley,.352,.207,.260,-.115,75
66,0,24502,Adam Scott,.340,.158,.256,-.075,63
67,0,29221,Webb Simpson,.329,-.044,.143,.230,52
68,0,19803,Ryan Armour,.320,.280,.122,-.082,35
69,0,48117,Kurt Kitayama,.307,.142,.149,.016,46
70,0,34363,Tyrrell Hatton,.292,-.047,.153,.186,48
71,0,30692,Scott Stallings,.291,-.024,.191,.124,84
72,0,32791,K.H. Lee,.288,.220,-.009,.077,86
73,0,34174,John Huh,.287,-.012,.171,.128,61
74,0,26851,Marc Leishman,.277,-.021,.166,.132,63
75,0,23325,Vaughn Taylor,.274,-.150,.386,.038,40
76,0,28252,Seamus Power,.267,.163,.013,.091,59
77,0,33419,Cameron Tringale,.262,-.135,.294,.103,73
78,0,24361,Pat Perez,.257,-.402,.199,.460,51
79,0,29908,C.T. Pan,.254,-.027,.200,.080,71
80,0,52375,Doug Ghim,.248,.135,.158,-.045,68
81,0,32640,Troy Merritt,.230,.201,.046,-.018,74
82,0,46442,Maverick McNealy,.229,.277,-.004,-.044,73
83,0,48699,Callum Tarren,.222,.122,.197,-.097,54
84,0,32448,James Hahn,.220,.286,.013,-.079,60
85,0,23108,Matt Kuchar,.212,-.272,-.035,.519,60
86,0,39324,J.J. Spaun,.208,.124,.127,-.043,73
87,0,36699,Patrick Rodgers,.203,.163,.091,-.051,69
88,0,39953,Chase Seiffert,.189,.003,.186,.001,37
89,0,26476,Chez Reavie,.184,-.209,.467,-.074,75
90,0,35310,Lanto Griffin,.171,.012,.438,-.279,68
91,0,35449,Adam Long,.150,.088,.062,.000,76
91,0,49947,Taylor Moore,.150,.243,-.196,.103,78
93,0,40115,Adam Svensson,.148,-.005,.331,-.178,84
94,0,34610,Matthias Schwab,.143,-.241,.180,.204,55
95,0,34256,Andrew Putnam,.127,-.238,.032,.333,81
96,0,28089,Jason Day,.112,.018,-.137,.231,51
97,0,51997,Andrew Novak,.109,-.080,.164,.024,54
98,0,34076,Joel Dahmen,.105,.140,.195,-.229,74
99,0,45522,Christiaan Bezuidenhout,.100,-.035,.120,.015,55
100,0,52372,Cameron Champ,.095,.637,-.178,-.365,47
101,0,32102,Rickie Fowler,.092,-.022,-.161,.274,56
102,0,30944,Jason Kokrak,.085,.117,.026,-.058,51
103,0,28775,Nate Lashley,.084,.017,.093,-.026,61
104,0,36799,Stephan Jaeger,.080,-.506,.177,.408,73
105,0,24980,Scott Gutschewski,.077,-.164,.264,-.023,38
106,0,22056,Cameron Percy,.074,.021,-.078,.131,32
107,0,32139,Danny Willett,.070,.016,-.458,.513,42
108,0,32816,Satoshi Kodaira,.067,.159,.118,-.211,41
109,0,34431,Robert Streb,.066,.037,-.042,.071,73
110,0,22405,Justin Rose,.055,.022,.065,-.032,38
111,0,40006,Erik van Rooyen,.041,.090,.411,-.460,40
112,0,25493,Nick Taylor,.030,-.036,.015,.051,69
113,0,27349,Alex Noren,.026,-.019,.002,.042,48
114,0,47993,Denny McCarthy,.019,-.183,-.059,.261,87
115,0,51890,Greyson Sigg,.002,.017,.056,-.071,72
116,0,30163,Henrik Norlander,-.002,-.222,.158,.061,60
117,0,32757,Patton Kizzire,-.007,-.160,.213,-.061,82
118,0,49298,Kramer Hickok,-.010,.232,.041,-.283,74
119,0,25818,Scott Piercy,-.014,.022,-.217,.181,67
120,0,27770,Camilo Villegas,-.015,-.331,.017,.298,51
121,0,32662,Michael Gligic,-.017,.168,-.087,-.097,57
122,0,45526,Abraham Ancer,-.026,.395,.026,-.447,46
123,0,47988,Nick Hardy,-.059,.386,-.134,-.312,45
124,0,23983,Luke Donald,-.072,-.840,.451,.318,52
125,0,25198,Francesco Molinari,-.073,-.267,-.142,.336,40
125,0,23621,Rory Sabbatini,-.073,-.087,-.337,.351,50
127,0,29970,Dylan Frittelli,-.102,-.192,-.007,.096,73
128,0,29535,Brice Garnett,-.107,.042,-.266,.117,61
129,0,34466,Peter Malnati,-.124,-.268,-.023,.167,87
130,0,51766,Wyndham Clark,-.127,.209,-.375,.039,75
131,0,52374,Brandon Wu,-.130,.165,-.019,-.276,50
132,0,49766,Hank Lebioda,-.134,-.235,.085,.015,68
133,0,36689,Brooks Koepka,-.137,.210,-.064,-.284,39
133,0,37275,Sam Ryder,-.137,-.153,.062,-.046,78
135,0,12716,Charley Hoffman,-.159,.008,-.107,-.061,58
136,0,20229,Stewart Cink,-.162,.100,-.013,-.249,66
137,0,29478,Kevin Kisner,-.174,-.317,-.171,.314,55
138,0,24138,Ian Poulter,-.185,-.219,-.217,.251,36
139,0,35506,Mackenzie Hughes,-.207,-.289,-.206,.288,66
140,0,24925,Jonathan Byrd,-.211,-.591,-.003,.382,43
141,0,32150,Michael Thompson,-.257,-.255,-.133,.132,74
142,0,30927,Brendon Todd,-.262,-.340,-.065,.144,70
143,0,47347,Adam Schenk,-.286,-.052,.152,-.386,77
144,0,29974,Branden Grace,-.290,.028,-.318,.001,43
145,0,47983,Chad Ramey,-.306,-.192,.053,-.167,55
146,0,31560,Brian Stuard,-.307,-.475,.021,.146,69
147,0,49960,Sepp Straka,-.314,.023,-.247,-.090,74
148,0,34264,Hudson Swafford,-.316,-.008,.438,-.747,48
149,0,25686,Jason Dufner,-.386,-.287,-.085,-.014,39
149,0,24024,Zach Johnson,-.386,-.338,-.159,.111,55
151,0,53165,Doc Redman,-.389,-.114,.146,-.421,63
152,0,29926,Danny Lee,-.391,.072,-.085,-.379,40
153,0,27649,Brandt Snedeker,-.395,-.355,-.081,.040,49
154,0,51894,Vince Whaley,-.417,-.052,-.466,.101,67
155,0,24924,Bill Haas,-.440,-.276,-.513,.349,68
156,0,33486,Roger Sloan,-.467,-.232,-.241,.005,62
157,0,47856,Seth Reeves,-.487,.475,-.533,-.429,49
157,0,45540,Jared Wolfe,-.487,-.079,-.189,-.218,47
159,0,40162,Justin Lower,-.512,-.334,.093,-.272,54
160,0,37212,Paul Barjon,-.531,.454,-.245,-.740,63
160,0,31557,Jim Herman,-.531,-.035,-.259,-.236,43
162,0,51950,Max McGreevy,-.533,-.316,-.225,.009,56
163,0,34360,Patrick Reed,-.540,-.503,-.317,.280,51
164,0,36852,Jim Knous,-.543,-.290,-.555,.302,36
165,0,33667,Carlos Ortiz,-.561,-.069,-.141,-.351,52
166,0,54783,Dylan Wu,-.580,-.239,-.204,-.137,51
167,0,46435,Austin Cook,-.608,-.348,-.272,.013,53
168,0,30978,Kiradech Aphibarnrat,-.642,.015,-.409,-.249,36
169,0,35461,Beau Hossler,-.646,-.121,-.666,.141,65
170,0,28114,Dawie van der Walt,-.653,-.030,-.240,-.384,48
171,0,54421,Garrick Higgo,-.677,-.128,-.155,-.394,38
172,0,48887,Matt Wallace,-.681,-.450,-.109,-.123,49
173,0,56278,Matthew Wolff,-.683,-.234,-.632,.183,38
174,0,34563,Chesson Hadley,-.684,-.433,-.003,-.248,64
175,0,35879,Kelly Kraft,-.693,-.102,-.323,-.268,57
176,0,29289,S.Y. Noh,-.695,-1.137,.147,.294,46
177,0,32333,Kevin Tway,-.701,-.105,-.654,.058,67
178,0,27095,Nick Watney,-.728,-.553,.131,-.306,62
179,0,36884,Ben Kohles,-.735,-.546,.130,-.319,45
180,0,33490,Bo Hoag,-.744,-.237,-.306,-.201,37
181,0,46550,Brandon Hagy,-.750,.079,-.539,-.290,60
182,0,32366,Kevin Chappell,-.764,.001,-.590,-.174,44
183,0,10381,Curtis Thompson,-.833,-.029,-.505,-.299,44
184,0,27139,David Skinns,-.864,-.819,-.090,.045,52
185,0,39436,Joshua Creel,-.892,-.163,-.409,-.321,37
186,0,27974,Sung Kang,-1.012,-.386,-.488,-.138,62
187,0,35110,Brett Drewitt,-1.038,-.726,-.482,.170,42
188,0,33597,Harry Higgs,-1.039,-.350,-.600,-.089,68
189,0,39058,Lucas Herbert,-1.132,-.247,-.979,.094,40
190,0,48084,Wesley Bryan,-1.141,-1.574,.161,.271,39
191,0,47128,Richy Werenski,-1.339,-.689,-.513,-.137,51
192,0,35617,Martin Trainer,-1.405,-.340,-.938,-.127,62
193,0,27895,Jonas Blixt,-1.610,-.005,-1.352,-.253,42
