RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,START TOURNAMENT ID
98,0,47989,Sam Horsfield,2,2021360
98,0,21961,Charles Howell III,2,2021430
98,0,34554,Jung-gon Hwang,2,2018030
98,0,30925,Dustin Johnson,2,2021520
98,0,32815,Masahiro Kawamura,2,2018420
98,0,32757,Patton Kizzire,2,2021510
98,0,30944,Jason Kokrak,2,2021520
98,0,33410,Andrew Landry,2,2021480
98,0,35230,Nelson Ledesma,2,2021480
98,0,28670,Wonjoon Lee,2,2007310
98,0,31997,Steve Lewton,2,2015040
98,0,24748,WC Liang,2,2019050
98,0,37447,Zander Lombard,2,2020090
98,0,52215,Robert MacIntyre,2,2021490
98,0,50006,Willie Mack III,2,2021420
98,0,01766,Billy Mayfair,2,2016360
98,0,01793,Mac McLendon,2,1980430
98,0,27171,Jay McLuen,2,2020210
98,0,50525,Collin Morikawa,2,2021520
98,0,01866,Jack Newton,2,1982420
98,0,27349,Alex Noren,2,2021510
98,0,01920,Craig Parry,2,2008320
98,0,40250,Taylor Pendrith,2,2021440
98,0,46414,Aaron Rai,2,2021450
98,0,45847,JC Ritchie,2,2021230
98,0,46646,Antoine Rozner,2,2021380
98,0,56781,Isaiah Salinda,2,2021010
98,0,02064,John Schroeder,2,1995300
98,0,02105,Bob Smith,2,1985280
98,0,34431,Robert Streb,2,2021510
98,0,48119,Ben Taylor,2,2021480
98,0,51634,Sahith Theegala,2,2021440
98,0,32333,Kevin Tway,2,2021480
98,0,08793,Tiger Woods,2,2021070
98,0,47483,Will Zalatoris,2,2021490
98,0,36698,Andy Zhang,2,2020050
