RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE,YEAR/TOURN#,ROUND,HOLE
362,0,01388,Robert Gamez,18' 11",Arnold Palmer,2,3 - Par 4 -
363,0,20766,Padraig Harrington,18' 11",Arnold Palmer,2,17 - Par 3
364,0,01666,Bernhard Langer,18' 10",RBC Heritage,2,15 - Par 5
365,0,25345,Carl Pettersson,18' 9",Wyndham,1,3 - Par 3 -
366,0,46673,Tomoyo Ikemura,18' 8",Sony Open,2,17 - Par 3
367,0,10885,Robert Allenby,18' 7",Sanderson Farms,2,5 - Par 5 -
368,0,22913,John Rollins,18' 7",Sanderson Farms,2,11 - Par 5
369,0,34387,Daniel Balin,18' 4",PGA Champ,1,14 - Par 4
370,0,46340,Alex Smalley,18' 0",Phoenix Open,2,11 - Par 4
371,0,45242,Kevin Yu,18' 0",Arnold Palmer,1,18 - Par 4
372,0,33131,Kyongjun Moon,17' 10",Genesis,2,6 - Par 3 -
373,0,58407,Sean Yu,17' 9",Genesis,1,9 - Par 4 -
374,0,51833,Davey Jude,17' 8",The Greenbrier,1,2 - Par 4 -
375,0,30826,John O'Leary,17' 8",PGA Champ,2,7 - Par 4 -
376,0,47056,Rikuya Hoshino,17' 4",Sony Open,2,12 - Par 4
377,0,51441,KK Limbhasut,17' 3",Farmers,2,4 - Par 4 -
378,0,45798,Zach Murray,17' 1",WGC-Mexico,1,15 - Par 5
379,0,51634,Sahith Theegala,16' 11",3M Open,1,16 - Par 4
380,0,57944,Andy Ogletree,16' 6",the Memorial,2,6 - Par 4 -
381,0,50493,Justin Suh,16' 5",Sanderson Farms,2,5 - Par 5 -
382,0,21959,Ted Purdy,16' 1",3M Open,1,16 - Par 4
383,0,57711,Mason Williams,15' 8",The Greenbrier,1,9 - Par 4 -
384,0,01226,Fred Couples,15' 8",Safeway Open,2,8 - Par 4 -
385,0,08931,Glen Day,15' 8",RBC Heritage,1,13 - Par 4
386,0,35778,Kazuki Higa,15' 6",Sony Open,2,13 - Par 4
387,0,47127,David Pastore,15' 5",Travelers,2,16 - Par 3
388,0,55182,Tom Kim,14' 8",PGA Champ,2,11 - Par 3
389,0,09011,David Duval,14' 7",Pebble Beach,1,4 - Par 4 -
390,0,55411,Jacob Bergeron,14' 3",Farmers,2,7 - Par 4 -
391,0,47737,Logan McCracken,13' 11",Houston Open,1,3 - Par 4 -
392,0,52144,Braden Thornberry,13' 9",Sanderson Farms,2,10 - Par 3
393,0,56848,Justin Bertsch,13' 8",Honda Classic,1,2 - Par 4 -
394,0,40101,Brinson Paolini,13' 7",Wyndham,2,16 - Par 3
395,0,27770,Camilo Villegas,13' 6",Honda Classic,1,12 - Par 4
396,0,32800,Franklin Corpening,13' 5",Charles Schwab,1,5 - Par 4 -
397,0,37249,Ryuko Tokimatsu,13' 4",Sony Open,2,4 - Par 3 -
398,0,39437,Aaron Crawford,13' 2",3M Open,1,2 - Par 4 -
399,0,58192,Daniel Wetterich,12' 9",Honda Classic,2,12 - Par 4
400,0,35890,Byron Meth,11' 4",Safeway Open,1,7 - Par 3 -
401,0,23656,Jason Caron,11' 4",PGA Champ,2,7 - Par 4 -
402,0,36799,Stephan Jaeger,11' 2",Sanderson Farms,1,3 - Par 5 -
403,0,22294,Brian Smock,11' 2",The Amex,1,12 - Par 4
404,0,56726,Patrick Martin,11' 1",Pebble Beach,2,9 - Par 4 -
405,0,37064,Joe Boros,10' 7",The Greenbrier,1,11 - Par 4
406,0,26757,Greg Sonnier,10' 6",Sanderson Farms,2,5 - Par 5 -
407,0,58188,James Nicholas,10' 5",Rocket Mortgage,2,7 - Par 5 -
408,0,57975,Harry Hall,10' 2",Farmers,1,7 - Par 4 -
409,0,23979,Judd Gibb,10' 0",PGA Champ,1,5 - Par 4 -
410,0,46405,Sebastian Soderberg,9' 11",WGC-FedEx,3,18 - Par 4
411,0,28103,Stuart Smith,9' 7",Safeway Open,2,1 - Par 4 -
412,0,21878,Mark Wilson,9' 7",The Amex,3,14 - Par 4
413,0,26799,Toru Nakajima,9' 1",Sony Open,1,18 - Par 5
414,0,51696,Rico Hoey,8' 11",Sony Open,2,3 - Par 4 -
415,0,21633,Steve Allan,8' 9",The Greenbrier,2,16 - Par 4
416,0,12794,Tim Weinhart,8' 5",The RSM Classic,1,15 - Par 5
417,0,34702,Edward Olson,7' 8",Farmers,2,11 - Par 3
418,0,47125,Matt Atkins,6' 3",The RSM Classic,2,2 - Par 4 -
419,0,22764,Michael Block,6' 3",Farmers,2,7 - Par 4 -
420,0,51491,Brandon Matthews,6' 2",Arnold Palmer,2,13 - Par 4
421,0,01381,Fred Funk,0",Bermuda,1,1 - Par 4 -
422,0,06214,Guy Boros,0",Bermuda,1,1 - Par 4 -
423,0,07749,Brett Quigley,0",Bermuda,1,1 - Par 4 -
424,0,07755,Dwayne Pearman,0",Bermuda,1,1 - Par 4 -
425,0,08339,Spike McRoy,0",Bermuda,1,1 - Par 4 -
426,0,08375,Paul Stankowski,0",Bermuda,1,1 - Par 4 -
427,0,08535,Gary Nicklaus,0",Bermuda,1,1 - Par 4 -
428,0,10423,Mike Weir,0",Bermuda,1,1 - Par 4 -
429,0,11032,Frank Lickliter II,0",Bermuda,1,1 - Par 4 -
430,0,12652,Cameron Beckman,0",Bermuda,1,1 - Par 4 -
431,0,12823,Carlos Franco,0",Bermuda,1,1 - Par 4 -
432,0,20094,Jonathan Kaye,0",Bermuda,1,1 - Par 4 -
433,0,21753,Brian Davis,0",Bermuda,1,1 - Par 4 -
434,0,22293,Heath Slocum,0",Bermuda,1,1 - Par 4 -
435,0,23048,Eric Axley,0",Bermuda,1,1 - Par 4 -
436,0,24507,Jason Bohn,0",Bermuda,1,1 - Par 4 -
437,0,24912,Will MacKenzie,0",Bermuda,1,1 - Par 4 -
438,0,26490,Michael Sims,0",Bermuda,1,1 - Par 4 -
439,0,32334,Charlie Beljan,0",Bermuda,1,1 - Par 4 -
440,0,35376,Roberto Díaz,0",Bermuda,1,1 - Par 4 -
441,0,46501,Ollie Schniederjans,0",Bermuda,1,1 - Par 4 -
442,0,49746,Daniel Augustus,0",Bermuda,1,1 - Par 4 -
443,0,51830,Taylor Funk,0",Bermuda,1,1 - Par 4 -
444,0,54576,Patrick Fishburn,0",Bermuda,1,1 - Par 4 -
445,0,58121,Jarryd Dillas,0",Bermuda,1,1 - Par 4 -
446,0,58122,Kenny Leseur,0",Bermuda,1,1 - Par 4 -
447,0,32058,José de Jesús Rodríguez,0",Mayakoba,1,1 - Par 4 -
448,0,33173,Efren Serna Jr.,0",Mayakoba,1,1 - Par 4 -
449,0,35469,Sebastián Vázquez,0",Mayakoba,1,1 - Par 4 -
450,0,39262,Alvaro Ortiz,0",Mayakoba,1,1 - Par 4 -
451,0,39327,Ben Silverman,0",Mayakoba,1,1 - Par 4 -
452,0,51600,Jimmy Stanger,0",Mayakoba,1,1 - Par 4 -
453,0,55707,Calum Hill,0",Mayakoba,1,1 - Par 4 -
454,0,57492,Eugenio Chacarra,0",Mayakoba,1,1 - Par 4 -
455,0,11123,Chris Couch,0",Puerto Rico,1,1 - Par 4 -
456,0,25052,Derek Gillespie,0",Puerto Rico,1,1 - Par 4 -
457,0,25562,Andres Romero,0",Puerto Rico,1,1 - Par 4 -
458,0,27171,Jay McLuen,0",Puerto Rico,1,1 - Par 4 -
459,0,30191,Julián Etulain,0",Puerto Rico,1,1 - Par 4 -
460,0,30756,Andrea Pavan,0",Puerto Rico,1,1 - Par 4 -
461,0,34185,Domenico Geminiani,0",Puerto Rico,1,1 - Par 4 -
462,0,35300,Andrew Loupe,0",Puerto Rico,1,1 - Par 4 -
463,0,36299,Edward Figueroa,0",Puerto Rico,1,1 - Par 4 -
464,0,37410,Hiram Silfa,0",Puerto Rico,1,1 - Par 4 -
465,0,51635,Chris Nido,0",Puerto Rico,1,1 - Par 4 -
466,0,54587,Justin Doeden,0",Puerto Rico,1,1 - Par 4 -
467,0,55371,Parker Gillam,0",Puerto Rico,1,1 - Par 4 -
468,0,55454,Carl Yuan,0",Puerto Rico,1,1 - Par 4 -
469,0,56320,Bryson Nimmer,0",Puerto Rico,1,1 - Par 4 -
