RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS,RTP-SUCCESSES,RTP-NOT GOING FOR THE GRN
47,0,10885,Robert Allenby,25.00,34,136,-40,-3.00
47,0,24980,Scott Gutschewski,25.00,28,112,-29,+9.00
49,0,20766,Padraig Harrington,24.72,22,89,-20,-9.00
50,0,20812,Tjaart van der Walt,24.68,19,77,-15,-8.00
51,0,20691,Greg Owen,24.54,40,163,-38,-14.00
52,0,01142,Bart Bryant,24.51,25,102,-24,-16.00
53,0,24925,Jonathan Byrd,24.24,32,132,-32,-10.00
54,0,22378,Trevor Immelman,24.18,37,153,-41,-20.00
55,0,20378,Mathias Grönberg,24.06,51,212,-47,-5.00
55,0,23497,Tag Ridings,24.06,51,212,-49,+11.00
57,0,06004,Stephen Ames,24.05,19,79,-22,-4.00
58,0,06595,Kevin Sutherland,24.04,44,183,-47,+7.00
59,0,08123,Jeff Brehaut,23.84,41,172,-41,-22.00
60,0,06573,Brandt Jobe,23.74,33,139,-36,-5.00
61,0,23673,Michael Connell,23.64,13,55,-12,-16.00
61,0,10809,Jim Furyk,23.64,26,110,-23,-32.00
63,0,27770,Camilo Villegas,23.62,47,199,-50,+14.00
64,0,20098,Stuart Appleby,23.53,32,136,-30,-15.00
65,0,01707,Steve Lowery,23.50,43,183,-41,-9.00
66,0,22913,John Rollins,23.43,41,175,-46,-17.00
67,0,06034,Marco Dawson,23.29,34,146,-32,-16.00
68,0,08075,Jerry Kelly,23.26,30,129,-30,-19.00
69,0,21805,Harrison Frazar,23.24,43,185,-46,+1.00
69,0,12660,Jesper Parnevik,23.24,43,185,-50,-7.00
71,0,06515,Shaun Micheel,23.13,31,134,-35,-20.00
72,0,08835,Kris Cox,22.97,34,148,-39,+7.00
73,0,19824,Craig Barlow,22.92,33,144,-38,+1.00
74,0,24502,Adam Scott,22.77,23,101,-23,-7.00
75,0,06575,Dudley Hart,22.73,25,110,-27,-6.00
76,0,01941,Tom Pernice Jr.,22.70,37,163,-36,-27.00
77,0,12782,Tim Herron,22.69,27,119,-29,+4.00
78,0,23541,Ben Crane,22.64,24,106,-23,-10.00
79,0,07867,Woody Austin,22.56,37,164,-37,-22.00
80,0,23616,Ryan Hietala,22.55,23,102,-25,+2.00
80,0,11011,Mike Sposa,22.55,23,102,-25,+2.00
82,0,20498,Briny Baird,22.48,29,129,-26,-32.00
82,0,21470,Daisuke Maruyama,22.48,29,129,-30,-17.00
82,0,25240,D.A. Points,22.48,29,129,-30,+6.00
85,0,07749,Brett Quigley,22.47,40,178,-41,-25.00
86,0,01320,Bob Estes,22.22,28,126,-30,-16.00
86,0,27120,Troy Matteson,22.22,46,207,-51,-2.00
86,0,06527,Steve Stricker,22.22,16,72,-17,-26.00
89,0,23718,Nathan Green,22.16,41,185,-41,-7.00
90,0,20157,Retief Goosen,22.12,25,113,-26,E
91,0,01945,Kenny Perry,22.02,24,109,-25,-8.00
92,0,20094,Jonathan Kaye,21.99,42,191,-36,-7.00
93,0,19846,Brian Gay,21.93,25,114,-24,-55.00
94,0,01226,Fred Couples,21.92,16,73,-16,-2.00
95,0,24507,Jason Bohn,21.91,39,178,-39,-13.00
96,0,23307,Roger Tambellini,21.85,26,119,-28,-5.00
97,0,23614,Rich Beem,21.79,34,156,-34,-13.00
98,0,02106,Chris Smith,21.77,27,124,-28,-10.00
99,0,12823,Carlos Franco,21.76,37,170,-44,+7.00
100,0,06350,Bob May,21.70,23,106,-18,-11.00
101,0,28780,Nicholas Thompson,21.59,38,176,-37,+11.00
102,0,21949,Joe Ogilvie,21.53,31,144,-32,-12.00
103,0,23048,Eric Axley,21.47,38,177,-38,-5.00
104,0,22621,Ben Curtis,21.43,18,84,-17,-31.00
104,0,06522,Ernie Els,21.43,24,112,-27,-2.00
104,0,01329,Brad Faxon,21.43,21,98,-22,-4.00
104,0,23320,Ryan Palmer,21.43,42,196,-42,+5.00
108,0,01766,Billy Mayfair,21.38,31,145,-33,-3.00
109,0,26360,Bubba Dickerson,21.36,44,206,-42,+12.00
110,0,01599,Steve Jones,21.21,21,99,-21,-10.00
111,0,20472,Alex Cejka,21.15,33,156,-33,-6.00
112,0,06621,Joe Durant,21.13,45,213,-46,-19.00
113,0,20574,Mathew Goggin,21.02,33,157,-33,+7.00
114,0,07457,Steve Flesch,20.94,40,191,-44,+3.00
115,0,10733,Kent Jones,20.89,33,158,-31,-22.00
116,0,20631,David McKenzie,20.83,25,120,-26,+2.00
117,0,11032,Frank Lickliter II,20.81,36,173,-36,-16.00
118,0,24024,Zach Johnson,20.75,22,106,-24,-14.00
118,0,12602,Dean Wilson,20.75,33,159,-30,-15.00
120,0,01677,Tom Lehman,20.73,17,82,-16,+1.00
121,0,23325,Vaughn Taylor,20.69,30,145,-30,-21.00
122,0,01553,John Huston,20.66,25,121,-24,-3.00
122,0,26420,Richard Johnson,20.66,25,121,-27,-29.00
124,0,01161,Mark Calcavecchia,20.25,33,163,-32,-4.00
125,0,22946,Henrik Bjornstad,20.22,37,183,-36,+5.00
126,0,02110,Jerry Smith,20.20,20,99,-19,-34.00
127,0,25936,Alex Aragon,20.00,21,105,-20,+18.00
128,0,06567,Vijay Singh,19.91,42,211,-47,-4.00
129,0,10565,Ian Leggatt,19.86,29,146,-30,+1.00
130,0,02101,Joey Sindelar,19.85,26,131,-28,-18.00
131,0,21878,Mark Wilson,19.81,21,106,-21,-27.00
132,0,06251,Chris DiMarco,19.79,19,96,-20,-22.00
133,0,01035,Tommy Armour III,19.74,15,76,-14,-6.00
134,0,27943,Matt Hansen,19.69,25,127,-24,+2.00
135,0,01042,Paul Azinger,19.57,27,138,-30,-12.00
136,0,23788,D.J. Trahan,19.54,34,174,-29,-7.00
137,0,21646,David Branshaw,19.53,33,169,-33,-20.00
138,0,01024,Billy Andrade,19.39,19,98,-15,-13.00
139,0,22548,Patrick Sheehan,19.33,29,150,-32,+7.00
140,0,12645,Brent Geiberger,19.21,29,151,-31,-11.00
141,0,10860,Justin Leonard,19.05,16,84,-16,-37.00
142,0,08537,J.P. Hayes,18.99,15,79,-15,-35.00
143,0,20634,Peter Lonard,18.95,18,95,-17,-12.00
144,0,20105,Jeff Gove,18.87,30,159,-29,-4.00
144,0,28475,Jeff Overton,18.87,40,212,-41,-8.00
146,0,10505,Shane Bertsch,18.69,20,107,-21,-55.00
147,0,01473,Todd Hamilton,18.68,17,91,-19,-1.00
147,0,24361,Pat Perez,18.68,17,91,-16,-11.00
149,0,07223,Brian Bateman,18.58,21,113,-21,+14.00
150,0,01948,Tim Petrovic,18.35,29,158,-30,-2.00
151,0,01577,Lee Janzen,18.10,19,105,-18,-22.00
152,0,06373,José María Olazábal,18.07,15,83,-17,-17.00
153,0,12680,Shigeki Maruyama,18.05,24,133,-21,-16.00
154,0,12662,Thomas Levet,17.98,16,89,-16,-1.00
154,0,24138,Ian Poulter,17.98,16,89,-12,-13.00
156,0,12760,Danny Ellis,17.95,21,117,-21,-11.00
157,0,01685,J.L. Lewis,17.78,16,90,-15,+1.00
158,0,21731,Freddie Jacobson,17.76,19,107,-21,-5.00
159,0,01249,John Daly,17.54,20,114,-19,+1.00
159,0,21753,Brian Davis,17.54,30,171,-22,-24.00
161,0,25632,Jimmy Walker,17.39,20,115,-19,-5.00
162,0,25345,Carl Pettersson,17.36,25,144,-21,E
163,0,01313,Steve Elkington,17.33,13,75,-13,-16.00
164,0,20548,Hidemichi Tanaka,17.28,14,81,-16,+7.00
165,0,02223,Bob Tway,17.24,20,116,-20,-12.00
166,0,19913,Ron Whittaker,17.14,18,105,-17,-23.00
167,0,01139,Olin Browne,17.12,19,111,-18,-23.00
168,0,02239,Scott Verplank,16.83,17,101,-19,-20.00
169,0,01666,Bernhard Langer,16.39,20,122,-20,-13.00
170,0,07013,Wes Short Jr.,16.11,29,180,-27,-2.00
171,0,01761,Len Mattiace,16.00,12,75,-11,-4.00
172,0,01388,Robert Gamez,15.74,17,108,-17,-10.00
173,0,25935,John Engler Jr.,15.69,16,102,-17,-5.00
174,0,01724,Jeff Maggert,15.50,20,129,-19,E
175,0,21407,Arjun Atwal,15.43,25,162,-28,+1.00
176,0,01381,Fred Funk,15.09,16,106,-13,-36.00
177,0,21350,Ryuji Imada,14.97,22,147,-22,-30.00
178,0,02104,Jeff Sluman,14.96,19,127,-18,-18.00
179,0,20593,Greg Chalmers,14.77,13,88,-11,+15.00
180,0,19881,Robert Damron,14.52,18,124,-17,-23.00
181,0,20099,Doug Barron,14.43,14,97,-13,-11.00
182,0,01928,Corey Pavin,14.29,9,63,-10,-21.00
183,0,20572,Rod Pampling,14.04,16,114,-14,-20.00
184,0,10423,Mike Weir,13.64,15,110,-16,-18.00
185,0,06643,Paul Goydos,13.48,12,89,-12,-42.00
186,0,06012,Greg Kraft,12.20,10,82,-10,-36.00
187,0,20127,Chris Riley,12.15,13,107,-14,-21.00
188,0,20608,David Howell,10.96,8,73,-7,-5.00
189,0,01619,Skip Kendall,10.71,9,84,-8,-28.00
190,0,01219,John Cook,9.38,6,64,-8,-17.00
191,0,02214,Kirk Triplett,9.09,6,66,-5,-21.00
192,0,20121,Todd Fischer,8.73,11,126,-9,-45.00
193,0,20382,Stephen Leaney,7.00,7,100,-8,-34.00
194,0,01823,Larry Mize,6.38,3,47,-4,-5.00
195,0,01132,Mark Brooks,5.38,5,93,-5,-17.00
196,0,01887,Mark O'Meara,2.94,1,34,-1,-24.00
