RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SMASH FACTOR,TOTAL ATTEMPTS,HIGHEST VALUE,LOWEST VALUE
22,0,27974,Sung Kang,1.504,106.796,71,1.519,1.476
22,0,33410,Andrew Landry,1.504,166.930,111,1.519,1.466
22,0,32058,José de Jesús Rodríguez,1.504,127.863,85,1.519,1.478
22,0,27330,Josh Teater,1.504,180.516,120,1.519,1.451
22,0,37340,Chase Wright,1.504,168.393,112,1.519,1.463
33,0,19803,Ryan Armour,1.503,174.290,116,1.519,1.441
33,0,22371,Aaron Baddeley,1.503,88.694,59,1.526,1.439
33,0,28259,Sangmoon Bae,1.503,135.234,90,1.519,1.440
33,0,26499,Rafa Cabrera Bello,1.503,60.111,40,1.514,1.473
33,0,45157,Cam Davis,1.503,148.775,99,1.535,1.447
33,0,35376,Roberto Díaz,1.503,174.335,116,1.519,1.454
33,0,06522,Ernie Els,1.503,58.603,39,1.518,1.470
33,0,26758,David Hearn,1.503,91.701,61,1.519,1.461
33,0,49766,Hank Lebioda,1.503,148.806,99,1.519,1.414
33,0,25198,Francesco Molinari,1.503,76.639,51,1.519,1.450
33,0,35732,Wes Roach,1.503,154.797,103,1.518,1.402
33,0,30786,Brady Schnell,1.503,115.700,77,1.517,1.444
33,0,49960,Sepp Straka,1.503,160.845,107,1.518,1.463
33,0,34431,Robert Streb,1.503,151.811,101,1.524,1.425
33,0,33448,Justin Thomas,1.503,87.157,58,1.518,1.448
33,0,32139,Danny Willett,1.503,48.106,32,1.516,1.477
49,0,35421,Brandon Harkins,1.502,190.817,127,1.520,1.442
49,0,29908,C.T. Pan,1.502,87.119,58,1.518,1.450
49,0,22405,Justin Rose,1.502,54.057,36,1.517,1.451
49,0,29223,Sam Saunders,1.502,163.733,109,1.519,1.437
49,0,39327,Ben Silverman,1.502,198.289,132,1.524,1.469
49,0,34046,Jordan Spieth,1.502,88.622,59,1.519,1.391
49,0,32150,Michael Thompson,1.502,156.253,104,1.519,1.461
49,0,26951,Johnson Wagner,1.502,111.144,74,1.519,1.453
57,0,45526,Abraham Ancer,1.501,133.562,89,1.518,1.445
57,0,28089,Jason Day,1.501,58.545,39,1.519,1.460
57,0,36852,Jim Knous,1.501,103.553,69,1.520,1.422
57,0,37380,Curtis Luck,1.501,145.556,97,1.518,1.433
57,0,27095,Nick Watney,1.501,177.059,118,1.519,1.435
62,0,40009,Dominic Bozzelli,1.500,125.960,84,1.519,1.445
62,0,29970,Dylan Frittelli,1.500,199.555,133,1.519,1.426
62,0,29974,Branden Grace,1.500,70.507,47,1.518,1.472
62,0,34098,Russell Henley,1.500,165.015,110,1.532,1.404
62,0,30925,Dustin Johnson,1.500,63.004,42,1.520,1.468
62,0,35449,Adam Long,1.500,151.545,101,1.529,1.465
68,0,25364,Paul Casey,1.499,70.470,47,1.519,1.445
68,0,51766,Wyndham Clark,1.499,155.910,104,1.524,1.436
68,0,46523,Joey Garber,1.499,154.432,103,1.518,1.435
68,0,32640,Troy Merritt,1.499,131.914,88,1.524,1.451
68,0,46601,Trey Mullinax,1.499,191.875,128,1.520,1.429
68,0,30692,Scott Stallings,1.499,164.926,110,1.529,1.427
68,0,27963,Chris Stroud,1.499,152.878,102,1.519,1.452
68,0,23325,Vaughn Taylor,1.499,158.884,106,1.519,1.416
68,0,32333,Kevin Tway,1.499,124.407,83,1.520,1.435
68,0,37189,Harold Varner III,1.499,119.914,80,1.517,1.445
78,0,49303,Anders Albertson,1.498,169.298,113,1.520,1.461
78,0,24925,Jonathan Byrd,1.498,91.354,61,1.519,1.461
78,0,46435,Austin Cook,1.498,142.291,95,1.520,1.439
78,0,34076,Joel Dahmen,1.498,140.826,94,1.518,1.405
78,0,39954,Cody Gribble,1.498,148.327,99,1.519,1.453
78,0,24024,Zach Johnson,1.498,109.363,73,1.518,1.449
78,0,32757,Patton Kizzire,1.498,112.368,75,1.519,1.445
78,0,33667,Carlos Ortiz,1.498,179.756,120,1.519,1.435
78,0,25818,Scott Piercy,1.498,107.890,72,1.519,1.393
78,0,24138,Ian Poulter,1.498,61.415,41,1.519,1.395
78,0,30110,Kyle Stanley,1.498,148.277,99,1.519,1.463
78,0,25493,Nick Taylor,1.498,218.749,146,1.518,1.395
78,0,35617,Martin Trainer,1.498,146.762,98,1.521,1.408
91,0,10809,Jim Furyk,1.497,104.781,70,1.518,1.458
91,0,19846,Brian Gay,1.497,127.224,85,1.518,1.436
91,0,45486,Joaquin Niemann,1.497,229.002,153,1.520,1.432
91,0,29221,Webb Simpson,1.497,89.817,60,1.516,1.422
95,0,35461,Beau Hossler,1.496,203.443,136,1.518,1.432
95,0,21961,Charles Howell III,1.496,136.139,91,1.518,1.454
95,0,27936,Martin Laird,1.496,216.952,145,1.532,1.286
95,0,49771,J.T. Poston,1.496,185.489,124,1.519,1.435
95,0,27214,Kevin Streelman,1.496,167.556,112,1.518,1.430
100,0,30978,Kiradech Aphibarnrat,1.495,64.289,43,1.518,1.446
100,0,31557,Jim Herman,1.495,104.658,70,1.519,1.424
100,0,35532,Tom Hoge,1.495,224.252,150,1.519,1.426
100,0,47856,Seth Reeves,1.495,127.089,85,1.519,1.392
100,0,46501,Ollie Schniederjans,1.495,133.065,89,1.519,1.386
100,0,39324,J.J. Spaun,1.495,161.444,108,1.519,1.440
100,0,49964,Aaron Wise,1.495,95.682,64,1.516,1.457
107,0,32200,Roberto Castro,1.494,192.684,129,1.534,1.421
107,0,20472,Alex Cejka,1.494,94.141,63,1.518,1.433
107,0,30944,Jason Kokrak,1.494,131.435,88,1.518,1.435
107,0,33486,Roger Sloan,1.494,192.749,129,1.535,1.387
111,0,40026,Daniel Berger,1.493,176.213,118,1.539,1.415
111,0,27141,J.B. Holmes,1.493,94.052,63,1.519,1.389
111,0,36799,Stephan Jaeger,1.493,135.826,91,1.519,1.432
111,0,32816,Satoshi Kodaira,1.493,92.588,62,1.518,1.368
111,0,26476,Chez Reavie,1.493,110.464,74,1.519,1.401
116,0,47504,Sam Burns,1.492,190.932,128,1.519,1.422
116,0,25900,Lucas Glover,1.492,156.649,105,1.519,1.414
116,0,27644,Brian Harman,1.492,159.693,107,1.523,1.420
116,0,39977,Max Homa,1.492,144.738,97,1.519,1.395
116,0,26300,Matt Jones,1.492,140.216,94,1.517,1.413
116,0,28775,Nate Lashley,1.492,153.631,103,1.517,1.416
116,0,23320,Ryan Palmer,1.492,131.323,88,1.518,1.419
123,0,25572,Graeme McDowell,1.491,87.994,59,1.518,1.436
123,0,24502,Adam Scott,1.491,32.797,22,1.516,1.451
123,0,25804,Bubba Watson,1.491,52.187,35,1.519,1.459
126,0,52372,Cameron Champ,1.490,119.160,80,1.522,1.391
126,0,26851,Marc Leishman,1.490,73.001,49,1.517,1.420
126,0,29518,Brendan Steele,1.490,199.594,134,1.517,1.425
129,0,27895,Jonas Blixt,1.489,192.109,129,1.517,1.428
129,0,34363,Tyrrell Hatton,1.489,50.609,34,1.514,1.447
129,0,49298,Kramer Hickok,1.489,174.190,117,1.517,1.411
129,0,29420,Billy Horschel,1.489,116.160,78,1.518,1.426
129,0,32791,K.H. Lee,1.489,205.542,138,1.526,1.439
129,0,27129,Luke List,1.489,120.610,81,1.519,1.415
129,0,34466,Peter Malnati,1.489,250.182,168,1.519,1.410
129,0,32839,Hideki Matsuyama,1.489,128.065,86,1.517,1.449
137,0,47990,Kyle Jones,1.488,188.973,127,1.518,1.432
137,0,30946,Alex Prugh,1.488,150.282,101,1.517,1.447
137,0,34264,Hudson Swafford,1.488,113.074,76,1.519,1.440
140,0,40098,Matt Fitzpatrick,1.487,66.911,45,1.516,1.418
140,0,35506,Mackenzie Hughes,1.487,221.516,149,1.519,1.428
142,0,39546,Keith Mitchell,1.486,136.740,92,1.521,1.426
142,0,27349,Alex Noren,1.486,90.670,61,1.519,1.435
144,0,30191,Julián Etulain,1.485,97.984,66,1.518,1.423
144,0,29478,Kevin Kisner,1.485,126.193,85,1.518,1.439
144,0,24781,Hunter Mahan,1.485,111.378,75,1.518,1.407
144,0,36699,Patrick Rodgers,1.485,56.417,38,1.517,1.449
144,0,21528,Henrik Stenson,1.485,28.206,19,1.514,1.407
149,0,34306,John Chin,1.484,84.589,57,1.528,1.426
149,0,29725,Tony Finau,1.484,129.088,87,1.519,1.431
149,0,33122,Russell Knox,1.484,129.132,87,1.517,1.397
149,0,48081,Xander Schauffele,1.484,43.033,29,1.517,1.447
149,0,27649,Brandt Snedeker,1.484,152.866,103,1.519,1.409
149,0,40115,Adam Svensson,1.484,146.877,99,1.520,1.410
155,0,47959,Bryson DeChambeau,1.483,87.504,59,1.519,1.427
155,0,31646,Emiliano Grillo,1.483,108.227,73,1.514,1.425
155,0,39971,Sungjae Im,1.483,287.621,194,1.519,1.439
155,0,37455,Si Woo Kim,1.483,112.736,76,1.519,1.428
155,0,01810,Phil Mickelson,1.483,32.621,22,1.516,1.362
155,0,29484,Peter Uihlein,1.483,129.012,87,1.519,1.406
161,0,27556,Ted Potter Jr.,1.482,162.982,110,1.519,1.409
161,0,46970,Jon Rahm,1.482,41.501,28,1.509,1.440
161,0,23621,Rory Sabbatini,1.482,180.853,122,1.517,1.386
164,0,26596,Ryan Moore,1.481,189.522,128,1.517,1.356
165,0,45609,Tyler Duncan,1.479,201.165,136,1.518,1.393
165,0,24924,Bill Haas,1.479,156.789,106,1.513,1.432
165,0,37454,Whee Kim,1.479,134.588,91,1.517,1.386
165,0,28252,Seamus Power,1.479,174.544,118,1.517,1.374
169,0,28237,Rory McIlroy,1.477,66.443,45,1.514,1.428
169,0,34360,Patrick Reed,1.477,150.662,102,1.512,1.290
169,0,31323,Gary Woodland,1.477,93.030,63,1.517,1.390
172,0,29926,Danny Lee,1.476,172.723,117,1.518,1.388
173,0,34261,Scott Langley,1.474,157.748,107,1.518,1.428
174,0,29479,Scott Brown,1.473,213.566,145,1.519,1.426
175,0,20572,Rod Pampling,1.472,138.388,94,1.513,1.350
176,0,37275,Sam Ryder,1.471,170.650,116,1.516,1.385
177,0,25396,Kevin Na,1.470,58.804,40,1.517,1.380
178,0,21209,Sergio Garcia,1.469,64.624,44,1.507,1.420
179,0,48822,Sebastián Muñoz,1.468,161.499,110,1.510,1.415
180,0,21731,Freddie Jacobson,1.465,137.678,94,1.514,1.374
180,0,36689,Brooks Koepka,1.465,121.604,83,1.514,1.404
182,0,46402,Talor Gooch,1.463,127.276,87,1.518,1.401
183,0,47347,Adam Schenk,1.461,204.554,140,1.514,1.367
184,0,33419,Cameron Tringale,1.459,183.893,126,1.518,1.381
185,0,27064,Jhonattan Vegas,1.457,93.238,64,1.519,1.399
186,0,24361,Pat Perez,1.453,81.379,56,1.517,1.404
187,0,33418,Shawn Stefani,1.452,121.951,84,1.516,1.398
188,0,34256,Andrew Putnam,1.447,73.773,51,1.510,1.376
