RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST. TO IMPACT,TOTAL ATTEMPTS
40,0,37189,Harold Varner III,289.4,21993.8,76
41,0,34306,John Chin,289.1,16191.2,56
42,0,36699,Patrick Rodgers,288.9,10978.5,38
43,0,46970,Jon Rahm,288.8,8087.5,28
44,0,33419,Cameron Tringale,288.6,35786.3,124
45,0,29223,Sam Saunders,288.0,29948.1,104
45,0,49964,Aaron Wise,288.0,17569.2,61
47,0,29926,Danny Lee,287.7,33372.6,116
48,0,39977,Max Homa,287.2,26418.6,92
48,0,35461,Beau Hossler,287.2,38196.7,133
50,0,35506,Mackenzie Hughes,287.1,41059.0,143
51,0,30692,Scott Stallings,287.0,30996.6,108
52,0,34563,Chesson Hadley,286.6,21495.3,75
53,0,23320,Ryan Palmer,286.4,24059.0,84
54,0,12716,Charley Hoffman,286.2,20895.0,73
54,0,32139,Danny Willett,286.2,8298.7,29
56,0,36852,Jim Knous,286.1,18308.8,64
56,0,29518,Brendan Steele,286.1,37477.6,131
58,0,34264,Hudson Swafford,286.0,21165.1,74
59,0,40009,Dominic Bozzelli,285.9,23160.8,81
59,0,21961,Charles Howell III,285.9,25157.1,88
61,0,46402,Talor Gooch,285.7,24003.0,84
62,0,35421,Brandon Harkins,285.5,34825.5,122
63,0,37340,Chase Wright,285.3,30530.2,107
64,0,35450,Patrick Cantlay,285.2,13688.3,48
65,0,46523,Joey Garber,285.1,28220.8,99
65,0,27936,Martin Laird,285.1,39914.5,140
65,0,48822,Sebastián Muñoz,285.1,30504.5,107
68,0,29970,Dylan Frittelli,284.6,36992.3,130
69,0,30911,Tommy Fleetwood,284.2,11366.6,40
69,0,28252,Seamus Power,284.2,31258.6,110
71,0,24781,Hunter Mahan,283.9,20723.6,73
72,0,45486,Joaquin Niemann,283.8,42284.0,149
72,0,33448,Justin Thomas,283.8,16178.2,57
74,0,33486,Roger Sloan,283.7,36033.2,127
75,0,49766,Hank Lebioda,283.4,27488.7,97
76,0,34363,Tyrrell Hatton,283.0,9338.4,33
76,0,27974,Sung Kang,283.0,20094.7,71
78,0,36799,Stephan Jaeger,282.9,25180.2,89
78,0,32757,Patton Kizzire,282.9,19805.9,70
80,0,24924,Bill Haas,282.6,29387.4,104
81,0,39997,Corey Conners,282.5,25426.8,90
82,0,25632,Jimmy Walker,282.4,28237.3,100
83,0,27330,Josh Teater,282.2,32166.4,114
84,0,24502,Adam Scott,282.1,5924.1,21
85,0,35732,Wes Roach,281.9,27910.2,99
85,0,39324,J.J. Spaun,281.9,29035.2,103
87,0,28259,Sangmoon Bae,281.3,23632.2,84
88,0,40026,Daniel Berger,281.1,31207.3,111
89,0,32640,Troy Merritt,280.6,24410.0,87
89,0,27214,Kevin Streelman,280.6,30023.1,107
91,0,26300,Matt Jones,280.5,25524.3,91
92,0,34021,Bud Cauley,280.3,35874.4,128
93,0,29268,Bronson Burgoon,280.2,23255.0,83
94,0,39971,Sungjae Im,280.1,53491.3,191
95,0,25364,Paul Casey,279.9,12876.3,46
96,0,34466,Peter Malnati,279.8,44495.6,159
97,0,37380,Curtis Luck,279.6,25726.7,92
98,0,33418,Shawn Stefani,279.3,22620.9,81
99,0,30191,Julián Etulain,279.1,18421.6,66
99,0,26851,Marc Leishman,279.1,13398.9,48
99,0,35449,Adam Long,279.1,27909.7,100
99,0,47993,Denny McCarthy,279.1,29309.9,105
99,0,25493,Nick Taylor,279.1,39908.0,143
104,0,25818,Scott Piercy,278.9,19802.8,71
104,0,47128,Richy Werenski,278.9,40999.4,147
106,0,49298,Kramer Hickok,278.8,31507.0,113
107,0,25572,Graeme McDowell,278.6,15878.8,57
108,0,25900,Lucas Glover,278.5,28404.0,102
109,0,49771,J.T. Poston,278.4,33135.1,119
110,0,33399,Adam Hadwin,278.0,20294.6,73
111,0,29420,Billy Horschel,277.8,21109.5,76
112,0,24361,Pat Perez,277.6,14714.8,53
113,0,27895,Jonas Blixt,276.9,34333.1,124
113,0,31646,Emiliano Grillo,276.9,20212.7,73
113,0,37455,Si Woo Kim,276.9,20211.7,73
113,0,34046,Jordan Spieth,276.9,14677.2,53
117,0,25198,Francesco Molinari,276.8,13287.3,48
118,0,39975,Michael Kim,276.4,16858.6,61
119,0,29479,Scott Brown,276.3,38684.4,140
119,0,25686,Jason Dufner,276.3,23209.5,84
119,0,32150,Michael Thompson,276.3,28456.7,103
122,0,35532,Tom Hoge,276.0,41129.7,149
123,0,34076,Joel Dahmen,275.5,25618.8,93
123,0,28775,Nate Lashley,275.5,27826.7,101
125,0,21528,Henrik Stenson,275.4,5231.9,19
126,0,37275,Sam Ryder,275.3,31106.5,113
126,0,34431,Robert Streb,275.3,25878.9,94
128,0,30978,Kiradech Aphibarnrat,275.1,11555.1,42
128,0,24925,Jonathan Byrd,275.1,15681.8,57
128,0,27644,Brian Harman,275.1,28884.3,105
128,0,26329,Louis Oosthuizen,275.1,9077.7,33
132,0,26499,Rafa Cabrera Bello,274.8,10717.6,39
133,0,27963,Chris Stroud,274.7,26648.0,97
134,0,35891,Cameron Smith,274.6,13728.5,50
135,0,49303,Anders Albertson,274.5,29371.1,107
136,0,34360,Patrick Reed,274.4,26620.3,97
137,0,23353,J.J. Henry,274.2,23306.2,85
138,0,22371,Aaron Baddeley,273.8,15878.3,58
138,0,29535,Brice Garnett,273.8,34220.7,125
140,0,46435,Austin Cook,273.6,25169.1,92
141,0,29974,Branden Grace,273.5,11759.4,43
141,0,32791,K.H. Lee,273.5,36922.0,135
143,0,27958,Ryan Blaum,273.1,34682.3,127
143,0,06522,Ernie Els,273.1,10104.7,37
145,0,27556,Ted Potter Jr.,272.9,29204.1,107
145,0,40115,Adam Svensson,272.9,27014.2,99
147,0,45609,Tyler Duncan,272.8,36008.1,132
148,0,39327,Ben Silverman,272.6,34897.0,128
149,0,29221,Webb Simpson,272.3,15794.3,58
150,0,31557,Jim Herman,271.4,17643.2,65
151,0,19846,Brian Gay,271.0,23037.9,85
151,0,28679,Fabián Gómez,271.0,29814.1,110
153,0,35879,Kelly Kraft,270.8,28710.1,106
153,0,31420,Anirban Lahiri,270.8,28973.4,107
155,0,29478,Kevin Kisner,270.3,22436.2,83
156,0,45526,Abraham Ancer,269.9,23482.2,87
156,0,32200,Roberto Castro,269.9,34008.2,126
156,0,29908,C.T. Pan,269.9,14576.5,54
156,0,23325,Vaughn Taylor,269.9,27534.0,102
160,0,23108,Matt Kuchar,269.8,16728.6,62
161,0,27649,Brandt Snedeker,269.5,27755.2,103
162,0,23621,Rory Sabbatini,269.4,32331.7,120
163,0,33122,Russell Knox,269.0,22330.5,83
163,0,33410,Andrew Landry,269.0,29588.3,110
165,0,24024,Zach Johnson,268.7,19349.2,72
166,0,20572,Rod Pampling,268.3,24952.4,93
166,0,32058,José de Jesús Rodríguez,268.3,22271.3,83
168,0,26758,David Hearn,268.0,16347.9,61
168,0,37454,Whee Kim,268.0,22240.4,83
170,0,40098,Matt Fitzpatrick,267.5,11771.2,44
171,0,21731,Freddie Jacobson,267.3,23256.7,87
172,0,26476,Chez Reavie,267.0,18689.0,70
173,0,20472,Alex Cejka,266.8,15740.8,59
173,0,35376,Roberto Díaz,266.8,30685.9,115
175,0,47990,Kyle Jones,266.2,33005.5,124
176,0,30786,Brady Schnell,266.1,20222.3,76
177,0,25396,Kevin Na,265.4,10614.7,40
178,0,31560,Brian Stuard,264.6,21430.9,81
179,0,34098,Russell Henley,264.2,28529.9,108
180,0,30110,Kyle Stanley,263.9,25338.6,96
181,0,24138,Ian Poulter,263.8,10286.7,39
182,0,34256,Andrew Putnam,263.1,12364.2,47
183,0,32816,Satoshi Kodaira,262.2,15471.4,59
184,0,26951,Johnson Wagner,261.9,18332.7,70
185,0,26596,Ryan Moore,257.6,31679.6,123
186,0,19803,Ryan Armour,257.2,28296.0,110
187,0,10809,Jim Furyk,257.1,17479.6,68
188,0,34261,Scott Langley,251.3,25630.7,102
