RANK,MOVEMENT,PLAYER_ID,PLAYER,HOLE OUTS
55,0,06350,Bob May,11
55,0,20645,John Senden,11
55,0,02214,Kirk Triplett,11
55,0,08385,Omar Uresti,11
55,0,27770,Camilo Villegas,11
55,0,23322,Brett Wetterich,11
75,0,01042,Paul Azinger,10
75,0,22371,Aaron Baddeley,10
75,0,24357,K.J. Choi,10
75,0,01329,Brad Faxon,10
75,0,20105,Jeff Gove,10
75,0,21731,Freddie Jacobson,10
75,0,24912,Will MacKenzie,10
75,0,24781,Hunter Mahan,10
75,0,06515,Shaun Micheel,10
75,0,01928,Corey Pavin,10
75,0,01945,Kenny Perry,10
75,0,25345,Carl Pettersson,10
75,0,22405,Justin Rose,10
75,0,02104,Jeff Sluman,10
75,0,28780,Nicholas Thompson,10
75,0,02206,David Toms,10
75,0,10423,Mike Weir,10
92,0,20498,Briny Baird,9
92,0,07223,Brian Bateman,9
92,0,23409,James Driscoll,9
92,0,06621,Joe Durant,9
92,0,09011,David Duval,9
92,0,01320,Bob Estes,9
92,0,01381,Fred Funk,9
92,0,06643,Paul Goydos,9
92,0,26420,Richard Johnson,9
92,0,01707,Steve Lowery,9
92,0,25842,Jon Mills,9
92,0,28475,Jeff Overton,9
92,0,07749,Brett Quigley,9
92,0,07013,Wes Short Jr.,9
92,0,12755,Vance Veazey,9
107,0,24925,Jonathan Byrd,8
107,0,12760,Danny Ellis,8
107,0,12823,Carlos Franco,8
107,0,20157,Retief Goosen,8
107,0,22892,Jason Gore,8
107,0,20378,Mathias Grönberg,8
107,0,01473,Todd Hamilton,8
107,0,21961,Charles Howell III,8
107,0,22378,Trevor Immelman,8
107,0,10733,Kent Jones,8
107,0,20691,Greg Owen,8
107,0,24361,Pat Perez,8
107,0,25240,D.A. Points,8
107,0,24138,Ian Poulter,8
107,0,21660,Jason Schultz,8
107,0,02106,Chris Smith,8
107,0,02223,Bob Tway,8
107,0,25632,Jimmy Walker,8
125,0,01024,Billy Andrade,7
125,0,08123,Jeff Brehaut,7
125,0,20593,Greg Chalmers,7
125,0,11123,Chris Couch,7
125,0,01388,Robert Gamez,7
125,0,21209,Sergio Garcia,7
125,0,27943,Matt Hansen,7
125,0,08537,J.P. Hayes,7
125,0,20382,Stephen Leaney,7
125,0,10860,Justin Leonard,7
125,0,01706,Davis Love III,7
125,0,12660,Jesper Parnevik,7
125,0,06567,Vijay Singh,7
125,0,02110,Jerry Smith,7
125,0,11011,Mike Sposa,7
125,0,20548,Hidemichi Tanaka,7
141,0,10885,Robert Allenby,6
141,0,20099,Doug Barron,6
141,0,22946,Henrik Bjornstad,6
141,0,01142,Bart Bryant,6
141,0,25935,John Engler Jr.,6
141,0,12645,Brent Geiberger,6
141,0,24980,Scott Gutschewski,6
141,0,06573,Brandt Jobe,6
141,0,20634,Peter Lonard,6
141,0,12680,Shigeki Maruyama,6
141,0,20631,David McKenzie,6
141,0,20628,Arron Oberholser,6
141,0,21949,Joe Ogilvie,6
141,0,01941,Tom Pernice Jr.,6
141,0,08375,Paul Stankowski,6
141,0,02239,Scott Verplank,6
141,0,02246,Duffy Waldorf,6
141,0,19913,Ron Whittaker,6
141,0,08793,Tiger Woods,6
160,0,01035,Tommy Armour III,5
160,0,20229,Stewart Cink,5
160,0,23135,Tim Clark,5
160,0,23673,Michael Connell,5
160,0,01219,John Cook,5
160,0,01313,Steve Elkington,5
160,0,12782,Tim Herron,5
160,0,23616,Ryan Hietala,5
160,0,01577,Lee Janzen,5
160,0,01619,Skip Kendall,5
160,0,12662,Thomas Levet,5
160,0,01685,J.L. Lewis,5
160,0,23307,Roger Tambellini,5
160,0,25804,Bubba Watson,5
174,0,25936,Alex Aragon,4
174,0,01226,Fred Couples,4
174,0,22621,Ben Curtis,4
174,0,20574,Mathew Goggin,4
174,0,20766,Padraig Harrington,4
174,0,27141,J.B. Holmes,4
174,0,01666,Bernhard Langer,4
174,0,01761,Len Mattiace,4
174,0,01810,Phil Mickelson,4
174,0,01823,Larry Mize,4
174,0,24140,Sean O'Hair,4
174,0,01887,Mark O'Meara,4
174,0,06373,José María Olazábal,4
174,0,21878,Mark Wilson,4
188,0,01249,John Daly,3
188,0,06251,Chris DiMarco,3
188,0,01677,Tom Lehman,3
188,0,26596,Ryan Moore,3
188,0,22046,Geoff Ogilvy,3
188,0,20812,Tjaart van der Walt,3
194,0,06004,Stephen Ames,2
194,0,02101,Joey Sindelar,2
196,0,20608,David Howell,1
