RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST OF APPR SHOT,TOTAL HOLES
133,0,24357,K.J. Choi,163.8,8333077.000,1413
133,0,01249,John Daly,163.8,4315929.000,732
133,0,22913,John Rollins,163.8,7986220.000,1354
137,0,06595,Kevin Sutherland,163.9,9203346.000,1560
138,0,08123,Jeff Brehaut,164.0,8986114.000,1522
138,0,20382,Stephen Leaney,164.0,8141953.000,1379
138,0,21470,Daisuke Maruyama,164.0,7416848.000,1256
138,0,07749,Brett Quigley,164.0,9960446.000,1687
142,0,01329,Brad Faxon,164.1,7744520.000,1311
142,0,11032,Frank Lickliter II,164.1,8977264.000,1520
142,0,12602,Dean Wilson,164.1,9864645.000,1670
145,0,24358,Robert Garrigus,164.2,7816902.000,1322
145,0,20608,David Howell,164.2,3169227.000,536
145,0,22046,Geoff Ogilvy,164.2,5479613.000,927
145,0,24361,Pat Perez,164.2,4451332.000,753
149,0,20766,Padraig Harrington,164.3,4027697.000,681
149,0,01599,Steve Jones,164.3,7317206.000,1237
149,0,01666,Bernhard Langer,164.3,6259667.000,1058
149,0,06515,Shaun Micheel,164.3,8237342.000,1393
149,0,01810,Phil Mickelson,164.3,4993424.000,844
154,0,25900,Lucas Glover,164.4,9144110.000,1545
155,0,25345,Carl Pettersson,164.5,7958999.000,1344
155,0,02246,Duffy Waldorf,164.5,8699177.000,1469
157,0,12716,Charley Hoffman,164.6,9395155.000,1586
158,0,21646,David Branshaw,164.7,9241400.000,1559
159,0,26596,Ryan Moore,164.8,6157888.000,1038
160,0,19824,Craig Barlow,164.9,6191161.000,1043
160,0,01707,Steve Lowery,164.9,8854526.000,1492
162,0,06621,Joe Durant,165.0,10219326.000,1720
162,0,24781,Hunter Mahan,165.0,9487039.000,1597
164,0,21961,Charles Howell III,165.2,8428042.000,1417
164,0,25240,D.A. Points,165.2,7578942.000,1274
164,0,23788,D.J. Trahan,165.2,8092365.000,1361
167,0,11123,Chris Couch,165.3,7115795.000,1196
167,0,20378,Mathias Grönberg,165.3,8383614.000,1409
167,0,24924,Bill Haas,165.3,9382771.000,1577
167,0,01724,Jeff Maggert,165.3,7204384.000,1211
167,0,01948,Tim Petrovic,165.3,8853327.000,1488
172,0,24925,Jonathan Byrd,165.4,5758429.000,967
173,0,06573,Brandt Jobe,165.5,7465438.000,1253
173,0,01928,Corey Pavin,165.5,6111690.000,1026
175,0,01161,Mark Calcavecchia,165.6,8422450.000,1413
176,0,06567,Vijay Singh,165.7,8990864.000,1507
177,0,01706,Davis Love III,165.8,6065607.000,1016
177,0,27120,Troy Matteson,165.8,9391740.000,1573
177,0,06373,José María Olazábal,165.8,4161243.000,697
180,0,01766,Billy Mayfair,165.9,8246751.000,1381
181,0,12823,Carlos Franco,166.0,8235686.000,1378
182,0,23320,Ryan Palmer,166.5,8789135.000,1466
182,0,01941,Tom Pernice Jr.,166.5,9347388.000,1559
184,0,21959,Ted Purdy,166.9,8628453.000,1436
185,0,12662,Thomas Levet,167.0,5174912.000,861
186,0,10885,Robert Allenby,167.4,6464893.000,1073
187,0,24140,Sean O'Hair,167.7,8215484.000,1361
188,0,21209,Sergio Garcia,167.8,4203377.000,696
189,0,22371,Aaron Baddeley,168.0,7358238.000,1217
189,0,06522,Ernie Els,168.0,5079947.000,840
191,0,27095,Nick Watney,168.3,9315991.000,1538
192,0,23718,Nathan Green,168.5,10158679.000,1675
192,0,12660,Jesper Parnevik,168.5,7936636.000,1308
194,0,20574,Mathew Goggin,168.8,6318077.000,1040
194,0,20691,Greg Owen,168.8,6743469.000,1110
196,0,08793,Tiger Woods,169.3,4054138.000,665
