RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL MONEY,OFFICIAL MONEY,WGC MONEY ONLY
1,1,47679,Victor Perez,$1071391,39239100,67900000
2,2,45522,Christiaan Bezuidenhout,$839265,72926466,11000000
67,2,48640,Johannes Veerman,$33679,3367900
68,2,54687,Broc Everett,$33337,3333666
69,2,46732,Rick Lamb,$32351,3235100
70,2,56781,Isaiah Salinda,$32002,3200150
71,2,54334,Ben Cook,$31300,3130000
72,2,34374,Erik Barnes,$29750,2975000
73,2,45194,Marcus Armitage,$29417,2941700
73,2,50722,Jon Thomson,$29417,2941700
75,2,50006,Willie Mack III,$28343,2834300
76,2,47591,Eric Cole,$28000,2800000
76,2,35544,Andrew Yun,$28000,2800000
76,2,29939,Fabrizio Zanotti,$28000,2800000
79,2,37212,Paul Barjon,$27330,2733000
80,2,29936,Ryan Fox,$26900,2690000
80,2,34708,Jack Senior,$26900,2690000
82,2,47917,Takumi Kanaya,$26880,2688000
83,2,54190,Richard Mansell,$26125,2612500
84,2,34541,Poom Saksansin,$25938,2593800
85,2,55789,Taylor Montgomery,$25183,2518300
86,2,52330,Dylan Meyer,$23358,2335800
87,2,47842,Hanbyeol Kim,$23205,2320500
88,2,52411,Kyle Westmoreland,$22814,2281400
89,2,47334,Sam Fidone,$21853,2185260
90,2,54314,Tyler Strafaci,$21111,2111100
91,2,57944,Andy Ogletree,$20952,2095200
92,2,50188,S.H. Kim,$20169,2016857
93,2,46930,Jaekyeong Lee,$19208,1920750
94,2,59872,Brad Marek,$18800,1880000
95,2,30996,Mark Baldwin,$18235,1823500
96,2,57975,Harry Hall,$17777,1777733
97,2,46724,Jeongwoo Ham,$16965,1696500
98,2,33605,Gunn Charoenkul,$16480,1648000
99,2,29425,Andrew Svoboda,$16206,1620600
100,2,58381,Kyle Mendoza,$15900,1590000
101,2,49481,Tae Hee Lee,$15795,1579500
102,2,59160,John Pak,$15225,1522500
103,2,58693,George Markham,$15120,1512000
104,2,31997,Steve Lewton,$14784,1478400
105,2,34656,Mikumu Horikawa,$14560,1456000
106,2,27171,Jay McLuen,$14454,1445400
107,2,36698,Andy Zhang,$13398,1339800
108,2,47918,Naoki Sekito,$13280,1328000
109,2,39831,Bobby Bai,$12425,1242500
109,2,49310,David Gazzolo,$12425,1242500
111,2,46045,Michael Miller,$10180,1018000
112,2,46439,Will Grimmer,$9287,928667
113,2,34610,Matthias Schwab,$9160,916000
114,2,32199,Matthew Borchert,$8440,844000
114,2,35946,Willy Pumarol,$8440,844000
116,2,32582,Eric Dugas,$8360,836000
117,2,57124,Michael Feagles,$8155,815500
118,2,35376,Roberto Díaz,$7920,792000
119,2,47127,David Pastore,$7315,731500
119,2,51395,Trey Shirley,$7315,731500
121,2,48705,Dalton Ward,$7062,706200
122,2,35300,Andrew Loupe,$6895,689500
123,2,36299,Edward Figueroa,$6750,675000
124,2,51567,Will Cannon,$6360,636000
125,2,37076,Marcelo Rozo,$6150,615000
