RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
78,0,22056,Cameron Percy,44' 4",113,5008.250,+20.00
78,0,25818,Scott Piercy,44' 4",118,5232.000,+24.00
82,0,20157,Retief Goosen,44' 5",89,3954.417,+16.00
82,0,29974,Branden Grace,44' 5",98,4349.750,+3.00
82,0,31560,Brian Stuard,44' 5",70,3109.417,+10.00
82,0,25834,Daniel Summerhays,44' 5",148,6568.667,+19.00
86,0,33141,Keegan Bradley,44' 6",141,6277.000,+25.00
86,0,35450,Patrick Cantlay,44' 6",94,4180.000,+11.00
86,0,25493,Nick Taylor,44' 6",166,7387.917,+15.00
86,0,31323,Gary Woodland,44' 6",132,5872.917,+9.00
90,0,20472,Alex Cejka,44' 9",100,4471.583,+15.00
90,0,35532,Tom Hoge,44' 9",91,4074.000,+22.00
92,0,27958,Ryan Blaum,44' 11",174,7816.250,+27.00
92,0,24507,Jason Bohn,44' 11",134,6020.500,+22.00
92,0,20229,Stewart Cink,44' 11",153,6867.500,+18.00
95,0,25720,Chad Collins,45' 0",105,4724.333,+20.00
95,0,47959,Bryson DeChambeau,45' 0",147,6611.750,+27.00
97,0,28420,Ryan Brehm,45' 1",131,5903.583,+9.00
97,0,31420,Anirban Lahiri,45' 1",121,5450.750,+21.00
97,0,33204,Shane Lowry,45' 1",56,2524.917,+8.00
97,0,48822,Sebastián Muñoz,45' 1",82,3695.250,+5.00
97,0,34431,Robert Streb,45' 1",135,6090.000,+21.00
102,0,39324,J.J. Spaun,45' 3",134,6062.750,+18.00
103,0,29720,Andres Gonzales,45' 4",146,6621.250,+8.00
104,0,35891,Cameron Smith,45' 5",150,6808.500,+18.00
105,0,33399,Adam Hadwin,45' 6",114,5190.667,+12.00
105,0,34466,Peter Malnati,45' 6",146,6645.583,+14.00
107,0,40058,Zac Blair,45' 8",142,6480.917,+6.00
107,0,35506,Mackenzie Hughes,45' 8",206,9413.583,+17.00
107,0,27936,Martin Laird,45' 8",119,5434.833,+18.00
107,0,29926,Danny Lee,45' 8",130,5932.750,+22.00
107,0,33419,Cameron Tringale,45' 8",116,5301.750,+25.00
112,0,32150,Michael Thompson,45' 9",83,3798.250,+14.00
112,0,25349,Tim Wilkinson,45' 9",80,3657.250,+2.00
114,0,32200,Roberto Castro,45' 10",91,4167.167,+11.00
114,0,37455,Si Woo Kim,45' 10",121,5546.250,+25.00
116,0,29518,Brendan Steele,46' 0",130,5978.833,+15.00
117,0,23353,J.J. Henry,46' 1",130,5985.417,+32.00
118,0,25364,Paul Casey,46' 2",112,5167.250,+19.00
118,0,25396,Kevin Na,46' 2",116,5351.833,+7.00
118,0,27214,Kevin Streelman,46' 2",132,6089.000,+9.00
121,0,22046,Geoff Ogilvy,46' 4",133,6164.500,+18.00
122,0,39954,Cody Gribble,46' 5",136,6309.333,+30.00
122,0,34174,John Huh,46' 5",133,6168.333,+13.00
122,0,27963,Chris Stroud,46' 5",94,4363.167,+19.00
125,0,46443,Brian Campbell,46' 6",89,4137.333,+9.00
125,0,24357,K.J. Choi,46' 6",87,4048.750,+17.00
127,0,29740,Brad Fritsch,46' 7",118,5497.583,+21.00
127,0,27141,J.B. Holmes,46' 7",136,6332.833,+13.00
127,0,46732,Rick Lamb,46' 7",73,3400.750,+21.00
130,0,30944,Jason Kokrak,46' 8",141,6579.583,+16.00
131,0,29223,Sam Saunders,46' 10",124,5804.750,+16.00
131,0,29485,Brett Stegmaier,46' 10",103,4826.417,+33.00
133,0,30926,Chris Kirk,46' 11",137,6422.417,+26.00
133,0,36699,Patrick Rodgers,46' 11",145,6807.417,+19.00
133,0,23325,Vaughn Taylor,46' 11",95,4454.083,+13.00
136,0,10809,Jim Furyk,47' 1",67,3152.667,+8.00
136,0,24781,Hunter Mahan,47' 1",118,5552.917,+13.00
138,0,36689,Brooks Koepka,47' 2",128,6035.000,+18.00
139,0,22986,Søren Kjeldsen,47' 4",56,2651.667,+18.00
139,0,33418,Shawn Stefani,47' 4",113,5352.667,+21.00
141,0,33948,Byeong Hun An,47' 5",106,5029.250,+27.00
141,0,29725,Tony Finau,47' 5",183,8678.000,+8.00
141,0,29222,Billy Hurley III,47' 5",92,4365.750,+16.00
144,0,26499,Rafa Cabrera Bello,47' 6",89,4229.583,+5.00
145,0,40026,Daniel Berger,47' 7",148,7040.500,+18.00
145,0,23108,Matt Kuchar,47' 7",109,5183.667,+18.00
147,0,27466,Spencer Levin,47' 8",94,4481.667,+12.00
147,0,34213,Grayson Murray,47' 8",173,8249.583,+26.00
149,0,31416,Derek Fathauer,47' 9",144,6878.333,+32.00
149,0,21961,Charles Howell III,47' 9",159,7587.333,+18.00
151,0,24846,Ricky Barnes,47' 10",160,7652.500,+15.00
151,0,12510,Chad Campbell,47' 10",136,6505.833,+19.00
151,0,28237,Rory McIlroy,47' 10",69,3302.583,+14.00
151,0,34264,Hudson Swafford,47' 10",133,6362.417,+18.00
155,0,25572,Graeme McDowell,47' 11",64,3064.833,+10.00
155,0,30110,Kyle Stanley,47' 11",146,6993.083,+21.00
157,0,19846,Brian Gay,48' 0",119,5712.583,+15.00
157,0,26851,Marc Leishman,48' 0",187,8969.917,+15.00
159,0,29461,Jamie Lovemark,48' 1",165,7937.917,+2.00
160,0,25345,Carl Pettersson,48' 2",95,4572.667,+26.00
161,0,26300,Matt Jones,48' 3",114,5502.000,+9.00
162,0,06522,Ernie Els,48' 4",79,3819.583,+14.00
162,0,25191,Gonzalo Fernandez-Castaño,48' 4",114,5508.917,+16.00
162,0,27770,Camilo Villegas,48' 4",129,6238.917,+20.00
162,0,47128,Richy Werenski,48' 4",96,4642.000,+16.00
166,0,29479,Scott Brown,48' 5",130,6292.500,+11.00
167,0,28679,Fabián Gómez,48' 6",116,5630.000,+11.00
167,0,25892,Steve Wheatcroft,48' 6",56,2716.917,+4.00
169,0,34360,Patrick Reed,48' 7",154,7487.167,+25.00
170,0,23800,Bryce Molder,48' 8",154,7493.167,+24.00
171,0,24358,Robert Garrigus,48' 9",105,5119.417,+17.00
172,0,30191,Julián Etulain,48' 11",97,4747.417,+10.00
173,0,31202,William McGirt,49' 0",108,5287.667,+30.00
174,0,48084,Wesley Bryan,49' 1",131,6431.583,+30.00
174,0,23497,Tag Ridings,49' 1",104,5100.333,+17.00
174,0,37189,Harold Varner III,49' 1",160,7854.583,+23.00
177,0,26758,David Hearn,49' 4",131,6461.500,+31.00
178,0,29289,S.Y. Noh,49' 7",161,7988.500,+20.00
179,0,32640,Troy Merritt,49' 8",147,7303.583,+14.00
180,0,34098,Russell Henley,49' 10",152,7579.167,+20.00
180,0,24138,Ian Poulter,49' 10",111,5532.667,+16.00
182,0,37278,Nicholas Lindheim,50' 1",128,6414.000,+24.00
183,0,24140,Sean O'Hair,50' 2",113,5665.750,+12.00
184,0,23541,Ben Crane,50' 5",131,6599.917,+31.00
185,0,28307,Matt Every,51' 2",112,5729.000,+17.00
185,0,29908,C.T. Pan,51' 2",124,6344.917,+19.00
187,0,33122,Russell Knox,51' 7",87,4487.750,+16.00
188,0,27644,Brian Harman,52' 0",146,7596.833,+20.00
189,0,20572,Rod Pampling,53' 3",150,7986.417,+21.00
190,0,29478,Kevin Kisner,56' 0",113,6327.083,+18.00
