RANK,MOVEMENT,PLAYER_ID,PLAYER,BIRDIE TO BOGEY RATIO,TOTAL BIRDIES AND BETTER,TOTAL BOGEYS AND WORSE
99,0,01569,Peter Jacobsen,1.20,280,233
99,0,06581,David Sutherland,1.20,288,240
101,0,23983,Luke Donald,1.19,326,275
101,0,01329,Brad Faxon,1.19,349,293
101,0,10201,Matt Gogel,1.19,267,224
101,0,21806,Paul Gow,1.19,220,185
101,0,01724,Jeff Maggert,1.19,305,257
101,0,23034,Brent Schwarzrock,1.19,227,191
101,0,11011,Mike Sposa,1.19,252,211
101,0,20436,Garrett Willis,1.19,362,305
109,0,24357,K.J. Choi,1.18,386,326
109,0,23135,Tim Clark,1.18,280,238
109,0,06575,Dudley Hart,1.18,220,186
109,0,26420,Richard Johnson,1.18,307,260
109,0,08339,Spike McRoy,1.18,352,298
114,0,01035,Tommy Armour III,1.17,240,205
114,0,01475,Donnie Hammond,1.17,314,268
114,0,01577,Lee Janzen,1.17,290,248
114,0,11032,Frank Lickliter II,1.17,341,292
114,0,12660,Jesper Parnevik,1.17,357,305
114,0,12602,Dean Wilson,1.17,297,253
120,0,21739,Aaron Barber,1.16,337,291
120,0,19825,Darren Clarke,1.16,214,185
120,0,08725,Tom Gillis,1.16,242,209
120,0,01707,Steve Lowery,1.16,309,266
120,0,22913,John Rollins,1.16,333,287
120,0,22293,Heath Slocum,1.16,358,308
120,0,06078,Esteban Toledo,1.16,370,318
127,0,07223,Brian Bateman,1.15,239,207
128,0,19846,Brian Gay,1.13,338,298
128,0,10565,Ian Leggatt,1.13,239,212
128,0,23621,Rory Sabbatini,1.13,354,314
131,0,20593,Greg Chalmers,1.12,361,322
132,0,19881,Robert Damron,1.11,312,282
133,0,01685,J.L. Lewis,1.10,360,326
133,0,20634,Peter Lonard,1.10,323,294
133,0,22295,Darron Stiles,1.10,338,308
133,0,10425,Jay Williamson,1.10,295,267
137,0,01157,Tom Byrum,1.09,329,303
137,0,06617,Brian Henninger,1.09,195,179
137,0,01928,Corey Pavin,1.09,275,252
140,0,20029,Notah Begay III,1.08,307,285
141,0,20099,Doug Barron,1.07,307,287
141,0,08545,Glen Hnatiuk,1.07,285,266
143,0,23036,Chris Anderson,1.06,325,308
143,0,01098,Jay Don Blake,1.06,257,242
143,0,07941,Mike Grob,1.06,281,264
143,0,12662,Thomas Levet,1.06,284,268
147,0,20574,Mathew Goggin,1.05,298,283
147,0,01761,Len Mattiace,1.05,298,284
149,0,25031,Andy Miller,1.04,275,265
149,0,24361,Pat Perez,1.04,327,313
149,0,02106,Chris Smith,1.04,337,323
149,0,06527,Steve Stricker,1.04,187,179
153,0,01132,Mark Brooks,1.02,289,282
153,0,21209,Sergio Garcia,1.02,209,204
153,0,22892,Jason Gore,1.02,311,304
153,0,20940,Kenichi Kuboya,1.02,309,302
153,0,10912,Craig Perks,1.02,280,274
158,0,26950,John Morgan,1.01,277,275
158,0,25692,Akio Sadakata,1.01,286,283
160,0,01042,Paul Azinger,1.00,235,234
160,0,23108,Matt Kuchar,1.00,204,203
160,0,01666,Bernhard Langer,1.00,210,210
160,0,21878,Mark Wilson,1.00,261,261
164,0,01175,Jim Carter,.99,298,300
164,0,08547,John Maginnes,.99,287,291
166,0,21633,Steve Allan,.98,150,153
166,0,24502,Adam Scott,.98,160,164
168,0,06809,Bob Burns,.97,274,282
168,0,12388,Michael Clark II,.97,196,202
168,0,01307,Joel Edwards,.97,191,197
171,0,22621,Ben Curtis,.96,219,227
171,0,01249,John Daly,.96,207,216
173,0,07101,Dave Stockton Jr.,.95,272,285
174,0,20771,Steven Alker,.94,259,275
174,0,23614,Rich Beem,.94,272,290
176,0,23125,Brad Elder,.93,152,164
176,0,12755,Vance Veazey,.93,228,245
178,0,24356,Jason Buha,.92,190,206
178,0,23177,Kenneth Staton,.92,183,198
180,0,19972,José Coceres,.91,212,233
181,0,20568,Anthony Painter,.90,278,309
181,0,02049,Gene Sauers,.90,276,305
183,0,23656,Jason Caron,.89,231,260
184,0,12661,Todd Barranger,.87,271,313
185,0,01887,Mark O'Meara,.84,221,264
186,0,26489,Cameron Yancey,.79,184,232
187,0,20566,Kaname Yokoo,.78,172,221
188,0,25450,Ty Tryon,.77,168,218
189,0,20623,Gavin Coles,.75,169,224
190,0,06475,Jeff Klein,.66,166,250
