RANK,MOVEMENT,PLAYER_ID,PLAYER,BIRDIE TO BOGEY RATIO,TOTAL BIRDIES AND BETTER,TOTAL BOGEYS AND WORSE
62,0,01305,Danny Edwards,1.22,242,198
62,0,01690,Bruce Lietzke,1.22,222,182
62,0,02049,Gene Sauers,1.22,348,285
66,0,01717,Sandy Lyle,1.20,188,157
66,0,02101,Joey Sindelar,1.20,389,323
68,0,02118,J.C. Snead,1.19,277,233
69,0,01943,Chris Perry,1.18,339,288
69,0,01952,Billy Pierot,1.18,193,163
69,0,02160,Ron Streck,1.18,316,268
69,0,02225,Howard Twitty,1.18,321,271
73,0,01418,Bill Glasson,1.17,312,267
74,0,01475,Donnie Hammond,1.16,280,241
74,0,01935,Calvin Peete,1.16,191,164
76,0,01214,Frank Conner,1.15,169,147
76,0,01361,Dan Forsman,1.15,418,363
76,0,01569,Peter Jacobsen,1.15,275,239
76,0,01736,Roger Maltbie,1.15,272,237
80,0,01329,Brad Faxon,1.14,327,287
81,0,01414,Bob Gilder,1.13,336,298
81,0,01755,Dick Mast,1.13,324,287
81,0,02190,Doug Tewell,1.13,241,214
81,0,02294,Willie Wood,1.13,330,291
85,0,01157,Tom Byrum,1.12,356,319
85,0,01175,Jim Carter,1.12,317,282
85,0,01984,Sam Randolph,1.12,268,240
88,0,01201,Lennie Clements,1.11,247,222
88,0,01599,Steve Jones,1.11,323,291
88,0,01723,Andrew Magee,1.11,306,275
91,0,01549,Mike Hulbert,1.10,355,323
91,0,02007,Larry Rinker,1.10,321,292
91,0,02023,Clarence Rose,1.10,366,332
91,0,02303,Robert Wrenn,1.10,230,209
95,0,01192,T.C. Chen,1.08,176,163
95,0,01468,Gary Hallberg,1.08,322,298
95,0,01771,Blaine McCallister,1.08,342,317
95,0,02167,Mike Sullivan,1.08,299,278
99,0,01096,Phil Blackmar,1.07,361,337
100,0,01715,Mark Lye,1.06,321,303
100,0,01945,Kenny Perry,1.06,274,258
100,0,02041,Bill Sander,1.06,316,298
103,0,01162,Rex Caldwell,1.04,215,207
103,0,01436,David Graham,1.04,172,166
103,0,01469,Dan Halldorson,1.04,277,267
103,0,01639,Kenny Knox,1.04,323,311
103,0,02087,Don Shirey Jr.,1.04,293,283
108,0,01284,Mike Donald,1.03,356,344
108,0,01701,Bob Lohr,1.03,336,325
110,0,01006,John Adams,1.02,300,294
110,0,01197,Bobby Clampett,1.02,273,267
110,0,01313,Steve Elkington,1.02,316,309
110,0,01797,Rocco Mediate,1.02,303,297
110,0,01892,Aki Ohmachi,1.02,245,241
110,0,02094,Tony Sills,1.02,262,256
116,0,01129,Bill Britton,1.01,245,242
116,0,01278,Andy Dillard,1.01,261,259
116,0,01495,Morris Hatalsky,1.01,262,259
116,0,01782,Mike McCullough,1.01,224,221
116,0,01871,Mike Nicolette,1.01,149,147
116,0,02126,Bruce Soulsby,1.01,278,274
116,0,02239,Scott Verplank,1.01,273,270
116,0,02279,Mark Wiebe,1.01,366,363
124,0,01557,John Inman,1.00,301,300
124,0,01877,Tim Norris,1.00,282,283
124,0,02244,Fred Wadsworth,1.00,321,322
127,0,01132,Mark Brooks,.99,266,269
127,0,02010,Loren Roberts,.99,241,244
129,0,01206,Bobby Cole,.98,298,305
129,0,02090,Tom Sieckmann,.98,300,305
129,0,02195,Leonard Thompson,.98,319,327
132,0,01282,Trevor Dodds,.97,259,267
132,0,01310,Dave Eichelberger,.97,285,294
132,0,01499,Mark Hayes,.97,340,352
132,0,01641,Gary Koch,.97,218,224
136,0,01196,Brian Claar,.96,329,343
136,0,01323,Brad Fabel,.96,227,236
136,0,01331,Rick Fehr,.96,196,205
136,0,02148,Ray Stewart,.96,268,279
140,0,01168,David Canipe,.95,239,252
140,0,01179,Antonio Cerda,.95,278,293
140,0,01261,Jay Delsing,.95,297,313
140,0,01878,Andy North,.95,184,194
140,0,02196,Robert Thompson,.95,197,207
140,0,02246,Duffy Waldorf,.95,278,294
146,0,01068,Andy Bean,.94,187,199
146,0,01501,Vance Heafner,.94,238,254
146,0,01522,Lon Hinkle,.94,244,260
146,0,01571,Barry Jaeckel,.94,270,287
146,0,02180,Harry Taylor,.94,221,234
151,0,01103,Charles Bolling,.93,318,341
151,0,01851,Bob Murphy,.93,250,269
153,0,01039,Perry Arthur,.92,240,260
153,0,01648,Billy Kratzert,.92,246,268
153,0,01891,David Ogrin,.92,255,278
156,0,01443,Hubert Green,.91,204,224
157,0,01061,Ray Barr Jr.,.89,228,256
157,0,01777,John McComish,.89,224,251
159,0,01790,Pat McGowan,.88,274,313
159,0,02111,Mike Smith,.88,205,233
161,0,01385,Jim Gallagher Jr.,.87,306,353
161,0,01425,Ernie Gonzalez,.87,311,358
163,0,01037,Dewey Arnette,.86,201,233
163,0,01448,Tony Grimes,.86,184,215
163,0,01654,Gary Krueger,.86,216,250
166,0,01248,Rick Dalpos,.85,285,335
166,0,02016,Bill Rogers,.85,215,254
166,0,02098,Jim Simons,.85,147,173
166,0,02201,Jim Thorpe,.85,152,178
170,0,01077,Mike Bender,.84,226,269
170,0,02229,Brett Upper,.84,233,277
172,0,01446,Brad Greer,.83,240,290
173,0,01938,David Peoples,.80,198,247
174,0,02067,Ted Schulz,.78,182,233
174,0,02152,Dave Stockton,.78,156,200
176,0,01513,Denny Hepler,.76,168,221
176,0,01861,Jim Nelford,.76,216,284
178,0,01526,David Hobby,.75,178,237
179,0,01949,Mark Pfeil,.73,153,211
180,0,01392,Tom Garner,.71,216,303
181,0,02002,John Riegger,.69,141,203
182,0,01687,Jeff Lewis,.68,182,268
183,0,01534,John Horne,.66,170,257
184,0,01584,Doug Johnson,.64,183,284
185,0,01593,Philip Jonas,.63,153,243
186,0,02287,Jim Wilson,.56,146,263
187,0,01676,Ted Lehmann,.53,161,305
188,0,01095,Woody Blackburn,.51,142,279
