RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL MISSED,TOTAL FWYS,RELATIVE TO PAR
85,0,27942,Rob Oppenheim,3.76,28,745,+0.64
85,0,27214,Kevin Streelman,3.76,43,1143,+0.42
87,0,37278,Nicholas Lindheim,3.78,31,821,+0.55
88,0,35879,Kelly Kraft,3.79,39,1028,+0.82
89,0,37338,Zecheng Dou,3.82,19,497,+0.79
89,0,33204,Shane Lowry,3.82,27,707,+0.44
89,0,46970,Jon Rahm,3.82,27,706,-0.04
92,0,35544,Andrew Yun,3.84,18,469,+0.67
93,0,35532,Tom Hoge,3.91,45,1151,+0.60
94,0,40026,Daniel Berger,3.92,34,867,+0.12
95,0,25572,Graeme McDowell,3.93,25,636,+0.32
96,0,32254,Xinjun Zhang,3.94,31,786,+0.61
97,0,29974,Branden Grace,3.95,24,607,E
98,0,28679,Fabián Gómez,3.96,39,986,+0.59
99,0,35545,Blayne Barber,3.97,33,831,+0.79
100,0,25396,Kevin Na,4.00,39,976,+0.36
101,0,24502,Adam Scott,4.01,33,823,+0.39
102,0,36799,Stephan Jaeger,4.02,35,871,+0.63
103,0,29268,Bronson Burgoon,4.03,32,794,+0.44
104,0,32640,Troy Merritt,4.04,41,1014,+0.51
104,0,29908,C.T. Pan,4.04,46,1139,+0.41
106,0,27064,Jhonattan Vegas,4.05,36,888,+0.39
107,0,08793,Tiger Woods,4.07,33,811,+0.12
108,0,39997,Corey Conners,4.10,45,1098,+0.36
109,0,47993,Denny McCarthy,4.11,28,681,+0.57
110,0,25834,Daniel Summerhays,4.20,22,524,+0.50
111,0,34563,Chesson Hadley,4.22,52,1232,+0.52
112,0,28500,Martin Flores,4.23,42,992,+0.60
112,0,29223,Sam Saunders,4.23,39,923,+0.31
114,0,26851,Marc Leishman,4.24,43,1014,+0.60
115,0,49964,Aaron Wise,4.25,47,1107,+0.45
116,0,29725,Tony Finau,4.28,48,1122,+0.31
117,0,28775,Nate Lashley,4.32,21,486,+0.62
118,0,20572,Rod Pampling,4.33,27,623,+0.59
118,0,27963,Chris Stroud,4.33,35,808,+0.66
120,0,47959,Bryson DeChambeau,4.34,47,1082,+0.26
121,0,47287,Ethan Tracy,4.40,33,750,+0.52
122,0,28089,Jason Day,4.41,30,681,+0.27
123,0,33410,Andrew Landry,4.42,45,1017,+0.47
124,0,37455,Si Woo Kim,4.43,48,1083,+0.40
124,0,33413,Ben Martin,4.43,35,790,+0.43
126,0,32150,Michael Thompson,4.50,35,777,+0.69
127,0,30944,Jason Kokrak,4.52,55,1216,+0.42
128,0,37275,Sam Ryder,4.53,44,971,+0.43
129,0,34360,Patrick Reed,4.59,40,872,+0.18
130,0,32757,Patton Kizzire,4.61,50,1084,+0.36
130,0,27936,Martin Laird,4.61,39,846,+0.59
130,0,28252,Seamus Power,4.61,42,912,+0.33
133,0,32366,Kevin Chappell,4.63,40,864,+0.35
134,0,24925,Jonathan Byrd,4.66,31,665,+0.48
135,0,12716,Charley Hoffman,4.75,45,947,+0.29
136,0,30925,Dustin Johnson,4.76,41,862,+0.27
137,0,37189,Harold Varner III,4.79,49,1022,+0.59
138,0,33448,Justin Thomas,4.87,46,944,-0.07
139,0,30692,Scott Stallings,4.90,54,1101,+0.31
140,0,26300,Matt Jones,4.92,32,651,+0.59
141,0,31420,Anirban Lahiri,4.94,46,932,+0.46
141,0,25240,D.A. Points,4.94,33,668,+1.03
143,0,01810,Phil Mickelson,4.95,48,969,+0.54
144,0,36689,Brooks Koepka,5.03,38,755,+0.24
145,0,20229,Stewart Cink,5.05,47,930,+0.28
146,0,22371,Aaron Baddeley,5.06,49,968,+0.59
146,0,29926,Danny Lee,5.06,49,969,+0.47
146,0,28132,Tyrone Van Aswegen,5.06,58,1147,+0.62
149,0,24140,Sean O'Hair,5.07,40,789,+0.48
150,0,27129,Luke List,5.11,55,1076,+0.15
151,0,29222,Billy Hurley III,5.20,41,789,+0.76
152,0,34264,Hudson Swafford,5.25,38,724,+0.71
153,0,47347,Adam Schenk,5.27,48,910,+0.69
154,0,34021,Bud Cauley,5.28,30,568,+0.47
155,0,25364,Paul Casey,5.30,36,679,+0.42
156,0,34099,Harris English,5.33,50,938,+0.60
157,0,27141,J.B. Holmes,5.34,50,936,+0.22
158,0,36699,Patrick Rodgers,5.36,54,1008,+0.54
159,0,29461,Jamie Lovemark,5.39,58,1076,+0.36
159,0,26331,Charl Schwartzel,5.39,31,575,+0.19
161,0,35891,Cameron Smith,5.46,46,842,+0.41
162,0,39954,Cody Gribble,5.48,41,748,+0.71
163,0,48081,Xander Schauffele,5.49,55,1001,+0.29
164,0,27895,Jonas Blixt,5.51,37,672,+0.62
165,0,33948,Byeong Hun An,5.56,56,1008,+0.23
165,0,31416,Derek Fathauer,5.56,52,936,+0.88
167,0,35461,Beau Hossler,5.61,70,1248,+0.33
168,0,46402,Talor Gooch,5.64,48,851,+0.60
169,0,35421,Brandon Harkins,5.68,67,1180,+0.48
170,0,39546,Keith Mitchell,5.71,66,1155,+0.33
170,0,25632,Jimmy Walker,5.71,51,893,+0.25
172,0,46501,Ollie Schniederjans,5.73,61,1064,+0.49
173,0,27974,Sung Kang,5.79,53,916,+0.57
173,0,27095,Nick Watney,5.79,64,1105,+0.38
175,0,29484,Peter Uihlein,5.92,53,895,+0.34
176,0,37454,Whee Kim,5.95,60,1009,+0.68
177,0,34466,Peter Malnati,6.05,63,1042,+0.43
178,0,24358,Robert Garrigus,6.07,57,939,+0.61
179,0,24846,Ricky Barnes,6.19,38,614,+0.74
180,0,23320,Ryan Palmer,6.39,53,830,+0.42
181,0,40009,Dominic Bozzelli,6.41,54,842,+0.46
182,0,50526,Tom Lovelady,6.55,62,947,+0.48
183,0,46601,Trey Mullinax,6.59,53,804,+0.30
184,0,34431,Robert Streb,6.74,56,831,+0.48
185,0,34213,Grayson Murray,6.86,56,816,+0.55
186,0,32333,Kevin Tway,6.91,86,1244,+0.36
187,0,28237,Rory McIlroy,7.07,50,707,+0.32
188,0,33419,Cameron Tringale,7.22,50,693,+0.78
189,0,20593,Greg Chalmers,7.41,42,567,+0.52
190,0,48084,Wesley Bryan,7.45,53,711,+0.51
191,0,28307,Matt Every,7.51,63,839,+0.63
192,0,20157,Retief Goosen,7.64,42,550,+0.50
193,0,39975,Michael Kim,8.02,59,736,+0.59
