RANK,MOVEMENT,PLAYER_ID,PLAYER,RTP SCORE
104,0,27974,Sung Kang,+.089
104,0,28237,Rory McIlroy,+.089
106,0,48081,Xander Schauffele,+.090
107,0,35421,Brandon Harkins,+.093
108,0,39327,Ben Silverman,+.095
109,0,26758,David Hearn,+.096
110,0,29478,Kevin Kisner,+.097
110,0,49964,Aaron Wise,+.097
112,0,39975,Michael Kim,+.099
112,0,33410,Andrew Landry,+.099
112,0,22056,Cameron Percy,+.099
112,0,26476,Chez Reavie,+.099
116,0,08793,Tiger Woods,+.100
117,0,47125,Matt Atkins,+.101
117,0,25364,Paul Casey,+.101
117,0,46970,Jon Rahm,+.101
120,0,30978,Kiradech Aphibarnrat,+.102
120,0,29908,C.T. Pan,+.102
122,0,31646,Emiliano Grillo,+.103
123,0,31420,Anirban Lahiri,+.107
124,0,36689,Brooks Koepka,+.108
125,0,45526,Abraham Ancer,+.109
125,0,33204,Shane Lowry,+.109
127,0,40058,Zac Blair,+.110
128,0,23325,Vaughn Taylor,+.112
129,0,32876,Martin Piller,+.113
130,0,33948,Byeong Hun An,+.114
130,0,29268,Bronson Burgoon,+.114
132,0,47993,Denny McCarthy,+.115
132,0,47287,Ethan Tracy,+.115
134,0,26499,Rafa Cabrera Bello,+.116
134,0,32757,Patton Kizzire,+.116
136,0,24140,Sean O'Hair,+.118
137,0,31416,Derek Fathauer,+.120
138,0,47347,Adam Schenk,+.123
139,0,30911,Tommy Fleetwood,+.125
139,0,24024,Zach Johnson,+.125
139,0,21528,Henrik Stenson,+.125
142,0,25572,Graeme McDowell,+.126
142,0,28132,Tyrone Van Aswegen,+.126
144,0,32102,Rickie Fowler,+.127
145,0,27064,Jhonattan Vegas,+.128
146,0,34174,John Huh,+.130
146,0,46501,Ollie Schniederjans,+.130
148,0,32366,Kevin Chappell,+.131
149,0,27644,Brian Harman,+.136
150,0,27958,Ryan Blaum,+.140
150,0,25198,Francesco Molinari,+.140
150,0,29484,Peter Uihlein,+.140
153,0,29535,Brice Garnett,+.144
154,0,33413,Ben Martin,+.148
155,0,37189,Harold Varner III,+.153
156,0,37454,Whee Kim,+.154
156,0,33122,Russell Knox,+.154
156,0,25493,Nick Taylor,+.154
159,0,29479,Scott Brown,+.155
160,0,39328,Conrad Shindler,+.157
161,0,19846,Brian Gay,+.158
161,0,46601,Trey Mullinax,+.158
163,0,49771,J.T. Poston,+.160
164,0,46435,Austin Cook,+.163
165,0,23108,Matt Kuchar,+.165
166,0,24361,Pat Perez,+.167
166,0,30110,Kyle Stanley,+.167
168,0,34431,Robert Streb,+.168
169,0,27942,Rob Oppenheim,+.170
170,0,45609,Tyler Duncan,+.174
170,0,35506,Mackenzie Hughes,+.174
172,0,20593,Greg Chalmers,+.175
172,0,26300,Matt Jones,+.175
174,0,48084,Wesley Bryan,+.179
174,0,25892,Steve Wheatcroft,+.179
176,0,25834,Daniel Summerhays,+.186
177,0,35376,Roberto Díaz,+.190
178,0,25396,Kevin Na,+.191
179,0,34358,Jonathan Randolph,+.198
180,0,39954,Cody Gribble,+.199
181,0,32254,Xinjun Zhang,+.200
182,0,29974,Branden Grace,+.202
183,0,26331,Charl Schwartzel,+.204
184,0,31560,Brian Stuard,+.205
185,0,20572,Rod Pampling,+.207
186,0,34098,Russell Henley,+.212
187,0,37338,Zecheng Dou,+.215
188,0,20472,Alex Cejka,+.223
188,0,47128,Richy Werenski,+.223
190,0,27556,Ted Potter Jr.,+.231
191,0,25686,Jason Dufner,+.253
192,0,35544,Andrew Yun,+.256
193,0,32816,Satoshi Kodaira,+.272
