RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),TOTAL STROKES
64,0,23621,Rory Sabbatini,24' 8",9703.500,394
66,0,33141,Keegan Bradley,24' 9",8182.500,331
66,0,34363,Tyrrell Hatton,24' 9",4721.000,191
66,0,27349,Alex Noren,24' 9",5762.833,233
69,0,35879,Kelly Kraft,24' 10",8278.583,333
69,0,33410,Andrew Landry,24' 10",8701.583,350
71,0,35545,Blayne Barber,25' 0",6776.500,271
72,0,39997,Corey Conners,25' 1",9917.333,395
72,0,34076,Joel Dahmen,25' 1",8167.750,326
74,0,29479,Scott Brown,25' 3",10672.500,422
74,0,26499,Rafa Cabrera Bello,25' 3",4845.500,192
74,0,12716,Charley Hoffman,25' 3",8886.333,352
77,0,25493,Nick Taylor,25' 4",10324.583,407
78,0,27649,Brandt Snedeker,25' 6",8960.917,351
78,0,47128,Richy Werenski,25' 6",8734.750,343
80,0,25396,Kevin Na,25' 7",8962.000,350
80,0,37275,Sam Ryder,25' 7",7806.167,305
82,0,29518,Brendan Steele,25' 8",6715.083,262
83,0,27936,Martin Laird,25' 9",7473.250,290
83,0,29926,Danny Lee,25' 9",9038.750,351
85,0,27963,Chris Stroud,25' 10",7672.667,297
86,0,25900,Lucas Glover,26' 1",5781.333,222
86,0,34046,Jordan Spieth,26' 1",8356.667,320
88,0,32102,Rickie Fowler,26' 2",6912.083,264
88,0,35506,Mackenzie Hughes,26' 2",9132.000,349
90,0,31202,William McGirt,26' 3",10636.250,405
90,0,32640,Troy Merritt,26' 3",9428.917,359
92,0,34264,Hudson Swafford,26' 4",6238.167,237
93,0,22405,Justin Rose,26' 6",5862.250,221
94,0,26300,Matt Jones,26' 7",6453.583,243
94,0,29223,Sam Saunders,26' 7",9634.500,362
96,0,20229,Stewart Cink,26' 8",10014.167,376
97,0,31420,Anirban Lahiri,26' 9",9487.250,355
97,0,37189,Harold Varner III,26' 9",10682.917,399
99,0,23353,J.J. Henry,26' 11",7939.500,295
100,0,29268,Bronson Burgoon,27' 0",7360.667,273
101,0,29222,Billy Hurley III,27' 1",8396.917,310
102,0,40026,Daniel Berger,27' 2",7246.083,267
102,0,33204,Shane Lowry,27' 2",6784.333,250
102,0,49771,J.T. Poston,27' 2",8122.083,299
102,0,34256,Andrew Putnam,27' 2",11295.833,416
106,0,37338,Zecheng Dou,27' 3",5889.167,216
106,0,47287,Ethan Tracy,27' 3",7994.250,293
108,0,34563,Chesson Hadley,27' 4",12440.000,455
109,0,47959,Bryson DeChambeau,27' 5",9609.167,351
109,0,34466,Peter Malnati,27' 5",11827.750,431
111,0,35532,Tom Hoge,27' 6",11297.417,411
111,0,26851,Marc Leishman,27' 6",9699.000,353
111,0,29485,Brett Stegmaier,27' 6",7070.250,257
114,0,32366,Kevin Chappell,27' 7",8125.500,295
115,0,37278,Nicholas Lindheim,27' 8",9031.583,326
115,0,24140,Sean O'Hair,27' 8",8236.417,298
117,0,27895,Jonas Blixt,27' 9",7100.417,256
117,0,32839,Hideki Matsuyama,27' 9",7736.500,279
119,0,37454,Whee Kim,27' 10",10644.167,382
119,0,32150,Michael Thompson,27' 10",7268.833,261
121,0,25240,D.A. Points,28' 0",7132.500,255
122,0,30925,Dustin Johnson,28' 1",8710.583,310
122,0,32876,Martin Piller,28' 1",10376.917,369
122,0,48081,Xander Schauffele,28' 1",10144.333,361
125,0,32448,James Hahn,28' 2",9071.333,322
125,0,33448,Justin Thomas,28' 2",10316.750,366
127,0,32757,Patton Kizzire,28' 4",13048.833,461
128,0,28500,Martin Flores,28' 5",12491.917,440
128,0,35461,Beau Hossler,28' 5",12899.917,454
128,0,30944,Jason Kokrak,28' 5",13803.333,486
131,0,34360,Patrick Reed,28' 6",9783.750,343
131,0,27095,Nick Watney,28' 6",12649.000,444
133,0,47347,Adam Schenk,28' 7",10616.000,371
133,0,32254,Xinjun Zhang,28' 7",7781.500,272
135,0,39546,Keith Mitchell,28' 8",13259.167,463
135,0,49964,Aaron Wise,28' 8",10662.333,372
137,0,35421,Brandon Harkins,28' 9",14550.083,506
137,0,46970,Jon Rahm,28' 9",7367.083,256
137,0,35544,Andrew Yun,28' 9",6611.250,230
140,0,20593,Greg Chalmers,28' 11",6481.000,224
140,0,46402,Talor Gooch,28' 11",10527.917,364
140,0,28237,Rory McIlroy,28' 11",7844.583,271
143,0,47993,Denny McCarthy,29' 1",6801.500,234
143,0,23320,Ryan Palmer,29' 1",9280.250,319
145,0,46501,Ollie Schniederjans,29' 2",14448.833,496
145,0,33418,Shawn Stefani,29' 2",10118.083,347
147,0,24924,Bill Haas,29' 3",10950.333,374
148,0,29725,Tony Finau,29' 4",13359.500,455
148,0,27064,Jhonattan Vegas,29' 4",10145.333,346
150,0,34021,Bud Cauley,29' 6",6704.583,227
150,0,27942,Rob Oppenheim,29' 6",9580.833,325
150,0,24502,Adam Scott,29' 6",8230.167,279
153,0,36799,Stephan Jaeger,29' 7",10603.750,358
153,0,35891,Cameron Smith,29' 7",10395.083,351
155,0,34099,Harris English,29' 8",10873.500,367
155,0,25804,Bubba Watson,29' 8",11131.333,375
155,0,31323,Gary Woodland,29' 8",9339.500,315
158,0,24925,Jonathan Byrd,29' 9",7736.750,260
158,0,28252,Seamus Power,29' 9",11391.583,383
160,0,35310,Lanto Griffin,29' 11",10643.667,356
161,0,22371,Aaron Baddeley,30' 2",13077.000,433
161,0,31416,Derek Fathauer,30' 2",13030.583,432
161,0,26331,Charl Schwartzel,30' 2",7061.417,234
164,0,40009,Dominic Bozzelli,30' 4",10581.333,349
164,0,08793,Tiger Woods,30' 4",9219.417,304
166,0,29461,Jamie Lovemark,30' 5",14091.833,463
166,0,28132,Tyrone Van Aswegen,30' 5",14768.000,485
168,0,34213,Grayson Murray,30' 6",10400.083,341
169,0,27974,Sung Kang,30' 7",11577.500,379
170,0,28307,Matt Every,30' 11",11117.667,360
171,0,36689,Brooks Koepka,31' 0",8616.667,278
172,0,28089,Jason Day,31' 1",8599.333,277
173,0,24358,Robert Garrigus,31' 4",12420.583,396
173,0,39975,Michael Kim,31' 4",10320.083,329
175,0,48084,Wesley Bryan,31' 6",9858.500,313
175,0,32333,Kevin Tway,31' 6",17247.333,547
177,0,27141,J.B. Holmes,31' 7",12080.250,382
177,0,25834,Daniel Summerhays,31' 7",7548.750,239
179,0,33948,Byeong Hun An,31' 8",11629.750,367
180,0,01810,Phil Mickelson,31' 9",13544.333,427
181,0,36699,Patrick Rodgers,32' 1",11642.667,363
181,0,30692,Scott Stallings,32' 1",14564.917,454
183,0,27129,Luke List,32' 3",14687.250,456
184,0,34431,Robert Streb,32' 4",12307.667,381
185,0,29484,Peter Uihlein,32' 9",12689.083,387
186,0,47125,Matt Atkins,32' 10",7839.917,239
187,0,24846,Ricky Barnes,33' 4",10773.750,323
188,0,39954,Cody Gribble,33' 11",11093.583,327
188,0,33419,Cameron Tringale,33' 11",10892.667,321
190,0,46601,Trey Mullinax,34' 9",11706.333,337
191,0,50526,Tom Lovelady,35' 3",14453.000,410
192,0,20157,Retief Goosen,35' 4",8368.750,237
193,0,25632,Jimmy Walker,36' 1",13852.500,384
