RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL ROUGH,POSSIBLE FWYS,RELATIVE TO PAR
153,0,25804,Bubba Watson,31.60,297,940,+0.44
154,0,34256,Andrew Putnam,31.62,338,1069,+0.41
155,0,30944,Jason Kokrak,31.83,387,1216,-0.05
156,0,47347,Adam Schenk,31.98,291,910,+0.89
157,0,24924,Bill Haas,32.02,292,912,+0.34
158,0,34360,Patrick Reed,32.11,280,872,+0.50
159,0,34431,Robert Streb,32.13,267,831,+1.01
160,0,20157,Retief Goosen,32.18,177,550,+0.96
161,0,37189,Harold Varner III,32.19,329,1022,+1.09
162,0,26331,Charl Schwartzel,32.52,187,575,+1.23
163,0,35891,Cameron Smith,32.54,274,842,+0.11
164,0,48084,Wesley Bryan,32.63,232,711,+1.29
165,0,35421,Brandon Harkins,32.71,386,1180,+0.96
165,0,29461,Jamie Lovemark,32.71,352,1076,+0.17
167,0,36689,Brooks Koepka,33.11,250,755,+1.04
168,0,33418,Shawn Stefani,33.25,276,830,+0.65
169,0,40058,Zac Blair,33.28,214,643,+0.89
170,0,39954,Cody Gribble,33.29,249,748,+1.37
171,0,33419,Cameron Tringale,33.33,231,693,+0.95
172,0,50526,Tom Lovelady,33.47,317,947,+0.41
173,0,32757,Patton Kizzire,33.58,364,1084,+0.85
173,0,46601,Trey Mullinax,33.58,270,804,+0.63
175,0,29485,Brett Stegmaier,33.59,219,652,+1.14
176,0,29725,Tony Finau,33.60,377,1122,+0.16
177,0,46402,Talor Gooch,33.61,286,851,+1.05
178,0,31416,Derek Fathauer,33.65,315,936,+1.14
179,0,25632,Jimmy Walker,33.71,301,893,+0.86
180,0,29484,Peter Uihlein,33.74,302,895,+0.66
181,0,27942,Rob Oppenheim,33.96,253,745,+1.23
182,0,47125,Matt Atkins,34.06,188,552,+1.01
183,0,27129,Luke List,34.20,368,1076,+0.22
184,0,28252,Seamus Power,34.32,313,912,+0.10
185,0,01810,Phil Mickelson,34.37,333,969,-0.30
186,0,32333,Kevin Tway,34.41,428,1244,+0.35
187,0,37338,Zecheng Dou,34.61,172,497,+1.92
188,0,22371,Aaron Baddeley,35.02,339,968,+0.35
189,0,35310,Lanto Griffin,35.96,297,826,+0.20
190,0,46501,Ollie Schniederjans,36.47,388,1064,+1.13
191,0,35544,Andrew Yun,37.10,174,469,+2.01
192,0,25834,Daniel Summerhays,37.79,198,524,+2.27
193,0,24846,Ricky Barnes,42.35,260,614,+0.08
