RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL FAIRWAY BUNKERS,POSSIBLE FWYS,RELATIVE TO PAR
156,0,23320,Ryan Palmer,7.1,59,247,+0.254
156,0,26331,Charl Schwartzel,7.1,41,175,+0.244
156,0,27649,Brandt Snedeker,7.1,73,304,+0.219
156,0,33448,Justin Thomas,7.1,67,276,+0.119
156,0,27095,Nick Watney,7.1,78,333,+0.205
165,0,22371,Aaron Baddeley,7.2,70,298,+0.071
165,0,34213,Grayson Murray,7.2,59,246,+0.305
165,0,29484,Peter Uihlein,7.2,64,275,+0.094
165,0,49964,Aaron Wise,7.2,80,347,+0.213
169,0,12716,Charley Hoffman,7.3,69,296,+0.159
169,0,28132,Tyrone Van Aswegen,7.3,84,355,+0.286
171,0,28307,Matt Every,7.4,62,265,+0.274
171,0,32876,Martin Piller,7.4,69,295,+0.116
171,0,22582,Kyle Thompson,7.4,37,152,+0.351
174,0,24925,Jonathan Byrd,7.5,50,212,+0.220
174,0,33122,Russell Knox,7.5,77,323,+0.169
174,0,33419,Cameron Tringale,7.5,52,227,+0.231
177,0,34021,Bud Cauley,7.6,43,186,+0.279
178,0,24924,Bill Haas,7.7,70,292,+0.186
178,0,48081,Xander Schauffele,7.7,77,325,+0.182
180,0,31416,Derek Fathauer,7.8,73,308,+0.342
180,0,25900,Lucas Glover,7.8,50,215,+0.180
180,0,01810,Phil Mickelson,7.8,76,321,+0.237
183,0,39975,Michael Kim,7.9,58,247,+0.155
184,0,46501,Ollie Schniederjans,8.0,85,361,-0.129
185,0,34466,Peter Malnati,8.1,84,353,+0.155
186,0,23621,Rory Sabbatini,8.2,85,357,+0.188
187,0,28089,Jason Day,8.4,57,240,+0.175
188,0,33413,Ben Martin,8.5,67,282,+0.209
188,0,34431,Robert Streb,8.5,71,299,+0.239
188,0,35544,Andrew Yun,8.5,40,169,+0.225
191,0,28775,Nate Lashley,8.6,42,182,+0.143
192,0,35506,Mackenzie Hughes,8.7,82,350,+0.171
193,0,28500,Martin Flores,9.5,94,400,+0.181
