RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL RIGHT ROUGH,POSSIBLE FWYS,RELATIVE TO PAR
61,0,27141,J.B. Holmes,13.89,130,936,+0.02
62,0,33399,Adam Hadwin,13.90,128,921,+0.05
63,0,39327,Ben Silverman,13.91,147,1057,+0.10
63,0,49964,Aaron Wise,13.91,154,1107,+0.10
65,0,34358,Jonathan Randolph,13.93,116,833,+0.20
66,0,27095,Nick Watney,13.94,154,1105,+0.06
67,0,34076,Joel Dahmen,13.95,138,989,-0.01
68,0,23541,Ben Crane,13.98,90,644,+0.01
69,0,20593,Greg Chalmers,14.11,80,567,+0.18
69,0,22056,Cameron Percy,14.11,81,574,+0.10
71,0,34174,John Huh,14.15,162,1145,+0.13
72,0,37454,Whee Kim,14.17,143,1009,+0.15
73,0,29221,Webb Simpson,14.20,160,1127,+0.04
74,0,29926,Danny Lee,14.24,138,969,+0.07
75,0,35532,Tom Hoge,14.25,164,1151,+0.05
76,0,24361,Pat Perez,14.29,102,714,+0.17
77,0,32876,Martin Piller,14.32,133,929,+0.11
78,0,47959,Bryson DeChambeau,14.33,155,1082,+0.05
79,0,01810,Phil Mickelson,14.34,139,969,-0.01
80,0,26951,Johnson Wagner,14.36,110,766,+0.05
81,0,28775,Nate Lashley,14.40,70,486,+0.01
82,0,37275,Sam Ryder,14.42,140,971,+0.06
83,0,27214,Kevin Streelman,14.44,165,1143,+0.06
84,0,32448,James Hahn,14.49,139,959,+0.02
84,0,32816,Satoshi Kodaira,14.49,81,559,+0.27
86,0,39328,Conrad Shindler,14.54,89,612,+0.16
87,0,24502,Adam Scott,14.58,120,823,+0.02
88,0,24925,Jonathan Byrd,14.59,97,665,+0.01
89,0,34021,Bud Cauley,14.61,83,568,E
90,0,21961,Charles Howell III,14.65,159,1085,+0.05
91,0,34046,Jordan Spieth,14.66,134,914,+0.01
92,0,36689,Brooks Koepka,14.70,111,755,+0.11
93,0,25900,Lucas Glover,14.71,94,639,+0.03
94,0,34563,Chesson Hadley,14.77,182,1232,+0.08
94,0,20572,Rod Pampling,14.77,92,623,+0.21
96,0,45609,Tyler Duncan,14.78,167,1130,+0.17
97,0,29485,Brett Stegmaier,14.88,97,652,+0.07
98,0,26300,Matt Jones,14.90,97,651,+0.18
99,0,25572,Graeme McDowell,14.94,95,636,+0.13
100,0,24138,Ian Poulter,14.96,104,695,+0.05
101,0,25240,D.A. Points,14.97,100,668,-0.01
102,0,31420,Anirban Lahiri,15.02,140,932,+0.11
103,0,23320,Ryan Palmer,15.06,125,830,-0.02
104,0,24140,Sean O'Hair,15.08,119,789,+0.12
105,0,35450,Patrick Cantlay,15.14,142,938,+0.08
106,0,31323,Gary Woodland,15.24,148,971,+0.01
107,0,35506,Mackenzie Hughes,15.25,144,944,+0.17
108,0,20157,Retief Goosen,15.27,84,550,+0.08
108,0,23621,Rory Sabbatini,15.27,159,1041,+0.03
110,0,33419,Cameron Tringale,15.30,106,693,+0.07
111,0,26329,Louis Oosthuizen,15.36,98,638,+0.07
112,0,29535,Brice Garnett,15.44,174,1127,+0.14
113,0,29268,Bronson Burgoon,15.49,123,794,+0.11
114,0,29479,Scott Brown,15.52,174,1121,+0.16
115,0,34213,Grayson Murray,15.56,127,816,+0.07
116,0,40026,Daniel Berger,15.69,136,867,+0.07
117,0,27963,Chris Stroud,15.72,127,808,+0.08
118,0,32102,Rickie Fowler,15.76,134,850,+0.13
118,0,32839,Hideki Matsuyama,15.76,125,793,+0.06
118,0,49771,J.T. Poston,15.76,125,793,+0.16
121,0,35891,Cameron Smith,15.80,133,842,+0.02
122,0,29223,Sam Saunders,15.82,146,923,+0.07
123,0,37338,Zecheng Dou,15.90,79,497,+0.22
124,0,24781,Hunter Mahan,15.92,113,710,+0.05
125,0,28132,Tyrone Van Aswegen,15.95,183,1147,+0.13
126,0,08793,Tiger Woods,16.03,130,811,+0.10
127,0,47347,Adam Schenk,16.04,146,910,+0.12
128,0,37455,Si Woo Kim,16.07,174,1083,+0.06
129,0,31202,William McGirt,16.10,167,1037,+0.04
130,0,28252,Seamus Power,16.12,147,912,+0.09
131,0,35376,Roberto Díaz,16.13,126,781,+0.19
132,0,30925,Dustin Johnson,16.24,140,862,+0.02
133,0,36799,Stephan Jaeger,16.30,142,871,-0.03
134,0,22371,Aaron Baddeley,16.43,159,968,+0.05
135,0,28089,Jason Day,16.45,112,681,+0.08
136,0,33948,Byeong Hun An,16.47,166,1008,+0.11
137,0,25493,Nick Taylor,16.49,169,1025,+0.15
138,0,22582,Kyle Thompson,16.50,83,503,+0.07
139,0,46601,Trey Mullinax,16.54,133,804,+0.16
140,0,39997,Corey Conners,16.58,182,1098,+0.07
141,0,34466,Peter Malnati,16.60,173,1042,+0.03
142,0,37189,Harold Varner III,16.63,170,1022,+0.15
142,0,35544,Andrew Yun,16.63,78,469,+0.26
144,0,26851,Marc Leishman,16.67,169,1014,+0.04
145,0,48081,Xander Schauffele,16.68,167,1001,+0.09
146,0,27895,Jonas Blixt,16.82,113,672,E
147,0,24358,Robert Garrigus,16.83,158,939,+0.04
148,0,40009,Dominic Bozzelli,16.86,142,842,+0.04
148,0,46970,Jon Rahm,16.86,119,706,+0.10
150,0,33410,Andrew Landry,16.91,172,1017,+0.10
151,0,28500,Martin Flores,16.94,168,992,+0.07
152,0,33448,Justin Thomas,16.95,160,944,+0.04
153,0,34360,Patrick Reed,16.97,148,872,+0.05
154,0,34363,Tyrrell Hatton,17.04,100,587,-0.09
155,0,25804,Bubba Watson,17.13,161,940,+0.09
156,0,29461,Jamie Lovemark,17.19,185,1076,+0.01
157,0,27974,Sung Kang,17.25,158,916,+0.09
158,0,20229,Stewart Cink,17.31,161,930,+0.03
159,0,46501,Ollie Schniederjans,17.39,185,1064,+0.13
160,0,45526,Abraham Ancer,17.42,201,1154,+0.11
160,0,27349,Alex Noren,17.42,119,683,+0.08
162,0,32757,Patton Kizzire,17.44,189,1084,+0.12
163,0,47287,Ethan Tracy,17.47,131,750,+0.11
164,0,29725,Tony Finau,17.56,197,1122,+0.02
165,0,27064,Jhonattan Vegas,17.57,156,888,+0.13
166,0,30944,Jason Kokrak,17.60,214,1216,-0.03
167,0,27129,Luke List,17.66,190,1076,-0.04
168,0,35310,Lanto Griffin,17.80,147,826,-0.06
169,0,26331,Charl Schwartzel,17.91,103,575,+0.20
170,0,47125,Matt Atkins,17.93,99,552,+0.10
171,0,25818,Scott Piercy,17.99,170,945,+0.07
172,0,34256,Andrew Putnam,18.05,193,1069,+0.07
173,0,35421,Brandon Harkins,18.14,214,1180,+0.09
174,0,32333,Kevin Tway,18.17,226,1244,+0.02
175,0,39954,Cody Gribble,18.18,136,748,+0.20
176,0,33418,Shawn Stefani,18.19,151,830,+0.08
177,0,27936,Martin Laird,18.20,154,846,+0.01
178,0,12716,Charley Hoffman,18.37,174,947,+0.06
179,0,25834,Daniel Summerhays,18.51,97,524,+0.19
180,0,30692,Scott Stallings,18.71,206,1101,+0.08
181,0,37278,Nicholas Lindheim,18.76,154,821,+0.06
182,0,29974,Branden Grace,18.78,114,607,+0.20
183,0,46402,Talor Gooch,18.80,160,851,+0.08
184,0,27942,Rob Oppenheim,18.93,141,745,+0.17
185,0,24924,Bill Haas,18.97,173,912,+0.03
186,0,28237,Rory McIlroy,19.09,135,707,+0.09
187,0,25632,Jimmy Walker,19.15,171,893,+0.08
188,0,39975,Michael Kim,19.16,141,736,+0.10
189,0,29484,Peter Uihlein,19.22,172,895,+0.14
190,0,31416,Derek Fathauer,19.66,184,936,+0.12
191,0,50526,Tom Lovelady,19.75,187,947,+0.04
192,0,40058,Zac Blair,21.15,136,643,+0.11
193,0,24846,Ricky Barnes,21.99,135,614,-0.01
