RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL LEFT ROUGH,POSSIBLE FWYS,RELATIVE TO PAR
86,0,47287,Ethan Tracy,13.07,98,750,+0.04
87,0,30978,Kiradech Aphibarnrat,13.08,62,474,+0.24
88,0,25686,Jason Dufner,13.10,95,725,+0.01
89,0,37455,Si Woo Kim,13.11,142,1083,+0.11
89,0,25396,Kevin Na,13.11,128,976,+0.24
91,0,32640,Troy Merritt,13.12,133,1014,+0.02
92,0,26758,David Hearn,13.20,92,697,+0.15
93,0,23320,Ryan Palmer,13.25,110,830,+0.12
94,0,34174,John Huh,13.28,152,1145,+0.08
95,0,27556,Ted Potter Jr.,13.30,142,1068,+0.06
96,0,47128,Richy Werenski,13.31,137,1029,+0.15
97,0,27064,Jhonattan Vegas,13.40,119,888,E
98,0,29223,Sam Saunders,13.43,124,923,+0.04
99,0,21961,Charles Howell III,13.46,146,1085,+0.05
100,0,27644,Brian Harman,13.49,136,1008,+0.12
101,0,39327,Ben Silverman,13.53,143,1057,+0.15
102,0,23353,J.J. Henry,13.55,118,871,+0.13
103,0,34256,Andrew Putnam,13.56,145,1069,+0.01
104,0,34358,Jonathan Randolph,13.57,113,833,+0.08
104,0,34046,Jordan Spieth,13.57,124,914,+0.03
106,0,27974,Sung Kang,13.65,125,916,+0.26
107,0,26300,Matt Jones,13.67,89,651,+0.07
108,0,24140,Sean O'Hair,13.69,108,789,+0.06
109,0,31420,Anirban Lahiri,13.73,128,932,+0.16
109,0,50526,Tom Lovelady,13.73,130,947,+0.04
111,0,27895,Jonas Blixt,13.84,93,672,+0.02
111,0,24358,Robert Garrigus,13.84,130,939,+0.03
113,0,20229,Stewart Cink,13.87,129,930,+0.02
114,0,33448,Justin Thomas,13.88,131,944,-0.07
115,0,28679,Fabián Gómez,13.89,137,986,+0.09
116,0,37454,Whee Kim,13.97,141,1009,+0.13
117,0,31416,Derek Fathauer,14.00,131,936,+0.11
118,0,40009,Dominic Bozzelli,14.01,118,842,+0.03
119,0,24024,Zach Johnson,14.04,140,997,+0.09
120,0,08793,Tiger Woods,14.06,114,811,+0.08
121,0,34021,Bud Cauley,14.08,80,568,+0.04
122,0,27649,Brandt Snedeker,14.15,145,1025,-0.02
123,0,30944,Jason Kokrak,14.23,173,1216,+0.02
124,0,24925,Jonathan Byrd,14.29,95,665,+0.06
125,0,25493,Nick Taylor,14.34,147,1025,+0.05
126,0,32839,Hideki Matsuyama,14.38,114,793,+0.15
127,0,35450,Patrick Cantlay,14.39,135,938,E
128,0,34563,Chesson Hadley,14.45,178,1232,+0.04
129,0,25804,Bubba Watson,14.47,136,940,-0.01
130,0,25240,D.A. Points,14.52,97,668,+0.13
131,0,29484,Peter Uihlein,14.53,130,895,-0.03
132,0,29479,Scott Brown,14.54,163,1121,+0.11
133,0,25632,Jimmy Walker,14.56,130,893,+0.10
134,0,35421,Brandon Harkins,14.58,172,1180,+0.10
135,0,26331,Charl Schwartzel,14.61,84,575,+0.02
136,0,28500,Martin Flores,14.62,145,992,+0.12
137,0,31202,William McGirt,14.66,152,1037,E
138,0,28089,Jason Day,14.68,100,681,+0.11
139,0,30925,Dustin Johnson,14.73,127,862,-0.10
140,0,49771,J.T. Poston,14.75,117,793,+0.09
141,0,46402,Talor Gooch,14.81,126,851,+0.13
142,0,12510,Chad Campbell,14.85,138,929,+0.04
143,0,36799,Stephan Jaeger,14.93,130,871,E
144,0,20472,Alex Cejka,15.01,125,833,+0.06
145,0,27942,Rob Oppenheim,15.03,112,745,+0.06
146,0,33418,Shawn Stefani,15.06,125,830,+0.05
147,0,39954,Cody Gribble,15.11,113,748,+0.06
148,0,33204,Shane Lowry,15.13,107,707,+0.07
148,0,24361,Pat Perez,15.13,108,714,+0.14
150,0,34360,Patrick Reed,15.14,132,872,+0.05
151,0,30926,Chris Kirk,15.19,203,1336,+0.05
152,0,28132,Tyrone Van Aswegen,15.26,175,1147,+0.10
153,0,36699,Patrick Rodgers,15.48,156,1008,+0.20
154,0,29461,Jamie Lovemark,15.52,167,1076,+0.03
155,0,37189,Harold Varner III,15.56,159,1022,+0.06
156,0,35545,Blayne Barber,15.64,130,831,+0.06
157,0,23108,Matt Kuchar,15.67,141,900,-0.04
158,0,34213,Grayson Murray,15.81,129,816,+0.14
159,0,34099,Harris English,15.88,149,938,+0.09
159,0,29221,Webb Simpson,15.88,179,1127,+0.09
161,0,32876,Martin Piller,15.93,148,929,+0.20
161,0,47347,Adam Schenk,15.93,145,910,+0.06
161,0,27095,Nick Watney,15.93,176,1105,+0.02
164,0,27958,Ryan Blaum,15.95,160,1003,+0.14
165,0,29725,Tony Finau,16.04,180,1122,+0.02
166,0,47125,Matt Atkins,16.12,89,552,+0.10
167,0,32757,Patton Kizzire,16.14,175,1084,+0.05
168,0,32333,Kevin Tway,16.24,202,1244,+0.05
169,0,39546,Keith Mitchell,16.28,188,1155,+0.06
170,0,22056,Cameron Percy,16.38,94,574,-0.02
171,0,27129,Luke List,16.54,178,1076,+0.08
172,0,32366,Kevin Chappell,16.55,143,864,+0.08
173,0,35891,Cameron Smith,16.75,141,842,+0.01
174,0,27141,J.B. Holmes,16.77,157,936,-0.04
175,0,29518,Brendan Steele,16.87,127,753,+0.17
176,0,20157,Retief Goosen,16.91,93,550,+0.11
177,0,46601,Trey Mullinax,17.04,137,804,-0.03
178,0,28307,Matt Every,17.64,148,839,+0.11
179,0,33419,Cameron Tringale,18.04,125,693,+0.12
180,0,35310,Lanto Griffin,18.16,150,826,+0.10
181,0,28252,Seamus Power,18.20,166,912,-0.06
182,0,36689,Brooks Koepka,18.41,139,755,+0.10
183,0,22371,Aaron Baddeley,18.60,180,968,+0.02
184,0,37338,Zecheng Dou,18.71,93,497,+0.17
184,0,29485,Brett Stegmaier,18.71,122,652,+0.15
186,0,46501,Ollie Schniederjans,19.08,203,1064,+0.10
187,0,48084,Wesley Bryan,19.27,137,711,+0.09
187,0,25834,Daniel Summerhays,19.27,101,524,+0.27
189,0,34431,Robert Streb,19.98,166,831,+0.06
190,0,01810,Phil Mickelson,20.02,194,969,-0.04
191,0,24846,Ricky Barnes,20.36,125,614,+0.03
192,0,35544,Andrew Yun,20.47,96,469,+0.16
193,0,29222,Billy Hurley III,20.53,162,789,+0.12
