RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR OR BETTER,MISSED GIR
59,0,19881,Robert Damron,60.18,470,781
59,0,08931,Glen Day,60.18,343,570
61,0,11032,Frank Lickliter II,60.15,391,650
62,0,01510,Nolan Henke,60.07,331,551
63,0,10885,Robert Allenby,60.04,281,468
64,0,20094,Jonathan Kaye,59.77,367,614
65,0,01823,Larry Mize,59.73,267,447
66,0,07867,Woody Austin,59.71,335,561
67,0,06527,Steve Stricker,59.60,267,448
68,0,01943,Chris Perry,59.55,396,665
69,0,01203,Russ Cochran,59.52,297,499
70,0,01157,Tom Byrum,59.45,343,577
71,0,01748,Doug Martin,59.41,385,648
72,0,01926,Steve Pate,59.38,342,576
73,0,01905,Joe Ozaki,59.32,210,354
74,0,02023,Clarence Rose,59.31,188,317
74,0,02245,Grant Waite,59.31,325,548
76,0,08075,Jerry Kelly,59.26,416,702
77,0,02131,Mike Springer,59.21,360,608
77,0,02170,Hal Sutton,59.21,283,478
79,0,10585,Scott McCarron,59.09,364,616
80,0,10569,Mike Brisky,59.07,319,540
81,0,02279,Mark Wiebe,59.06,290,491
82,0,01261,Jay Delsing,58.99,269,456
83,0,01771,Blaine McCallister,58.96,339,575
84,0,01619,Skip Kendall,58.92,383,650
85,0,01042,Paul Azinger,58.88,262,445
86,0,01457,Jay Haas,58.87,292,496
87,0,06617,Brian Henninger,58.84,366,622
88,0,06036,Scott Dunlap,58.82,290,493
89,0,01282,Trevor Dodds,58.81,357,607
89,0,12660,Jesper Parnevik,58.81,237,403
91,0,01569,Peter Jacobsen,58.74,289,492
92,0,06251,Chris DiMarco,58.61,347,592
92,0,01891,David Ogrin,58.61,228,389
94,0,08375,Paul Stankowski,58.54,312,533
95,0,01376,Bob Friend,58.49,458,783
96,0,08537,J.P. Hayes,58.45,332,568
96,0,02267,D.A. Weibring,58.45,211,361
98,0,01418,Bill Glasson,58.43,260,445
99,0,20124,Alan Bratton,58.35,311,533
99,0,01139,Olin Browne,58.35,290,497
101,0,07457,Steve Flesch,58.32,347,595
101,0,01685,J.L. Lewis,58.32,340,583
103,0,01219,John Cook,58.28,285,489
104,0,01707,Steve Lowery,58.24,378,649
105,0,01927,Dennis Paulson,58.20,362,622
106,0,01014,Fulton Allem,58.18,288,495
107,0,01331,Rick Fehr,58.17,274,471
108,0,01072,Chip Beck,58.06,306,527
108,0,10107,Deane Pappas,58.06,342,589
110,0,01266,Clark Dennis,58.05,364,627
111,0,10963,Jimmy Green,57.96,295,509
112,0,01945,Kenny Perry,57.95,266,459
113,0,21805,Harrison Frazar,57.92,351,606
113,0,01388,Robert Gamez,57.92,212,366
115,0,01313,Steve Elkington,57.88,224,387
115,0,01323,Brad Fabel,57.88,338,584
117,0,08045,Perry Moss,57.82,233,403
118,0,01024,Billy Andrade,57.77,331,573
118,0,02101,Joey Sindelar,57.77,264,457
120,0,02206,David Toms,57.60,360,625
121,0,06064,Jeff Gallagher,57.55,366,636
121,0,01761,Len Mattiace,57.55,366,636
121,0,11011,Mike Sposa,57.55,343,596
124,0,01887,Mark O'Meara,57.54,206,358
125,0,01329,Brad Faxon,57.43,255,444
125,0,06332,Neal Lancaster,57.43,344,599
127,0,01599,Steve Jones,57.40,194,338
128,0,02133,Craig Stadler,57.39,167,291
129,0,01249,John Daly,57.30,255,445
130,0,10457,Frank Nobilo,57.22,305,533
131,0,21949,Joe Ogilvie,57.19,346,605
132,0,08385,Omar Uresti,57.10,378,662
133,0,01797,Rocco Mediate,57.02,276,484
134,0,02239,Scott Verplank,56.95,299,525
135,0,06613,Tommy Tolles,56.85,307,540
136,0,19846,Brian Gay,56.84,266,468
137,0,01063,Ben Bates,56.81,371,653
138,0,02008,Lee Rinker,56.77,327,576
139,0,20029,Notah Begay III,56.68,335,591
140,0,01577,Lee Janzen,56.62,308,544
141,0,08553,Lee Porter,56.61,334,590
142,0,01161,Mark Calcavecchia,56.50,313,554
143,0,20099,Doug Barron,56.48,327,579
144,0,06599,John Elliott,56.43,272,482
145,0,07763,Doug Dunakey,56.40,313,555
146,0,06140,Sean Murphy,56.23,298,530
147,0,02242,Lanny Wadkins,56.21,249,443
148,0,02218,Ted Tryba,56.20,376,669
149,0,01093,Ronnie Black,56.03,195,348
149,0,02007,Larry Rinker,56.03,344,614
151,0,01810,Phil Mickelson,56.00,252,450
152,0,23614,Rich Beem,55.94,240,429
153,0,12823,Carlos Franco,55.86,243,435
154,0,02246,Duffy Waldorf,55.81,264,473
155,0,19824,Craig Barlow,55.66,310,557
156,0,06062,Charles Raulerson,55.61,337,606
157,0,20213,Katsumasa Miyamoto,55.58,214,385
158,0,01185,Brandel Chamblee,55.56,275,495
159,0,12663,Phil Tataurangi,55.45,295,532
160,0,01191,Barry Cheesman,55.40,354,639
161,0,07753,Kevin Wentworth,55.39,262,473
162,0,10425,Jay Williamson,55.34,280,506
163,0,06581,David Sutherland,55.33,327,591
164,0,21007,Gabriel Hjertstedt,55.12,334,606
165,0,10733,Kent Jones,55.08,244,443
166,0,01374,Robin Freeman,55.02,263,478
167,0,23621,Rory Sabbatini,54.89,286,521
167,0,06655,Geoffrey Sisk,54.89,320,583
169,0,06809,Bob Burns,54.67,328,600
170,0,07781,Ty Armstrong,54.13,275,508
171,0,08123,Jeff Brehaut,53.95,246,456
172,0,12652,Cameron Beckman,53.90,283,525
173,0,01385,Jim Gallagher Jr.,53.78,313,582
174,0,20498,Briny Baird,53.64,243,453
175,0,07101,Dave Stockton Jr.,53.58,322,601
176,0,01116,Michael Bradley,53.31,266,499
177,0,01035,Tommy Armour III,52.66,287,545
178,0,01705,Tim Loustalot,52.65,248,471
179,0,01226,Fred Couples,52.50,168,320
180,0,02106,Chris Smith,52.06,265,509
181,0,23623,Bo Van Pelt,52.01,272,523
182,0,02321,Fuzzy Zoeller,51.93,188,362
183,0,01975,Tom Purtzer,51.88,179,345
184,0,02099,Scott Simpson,51.72,211,408
185,0,10962,Bradley Hughes,50.58,305,603
186,0,01604,Steve Jurgensen,50.00,212,424
187,0,01633,Tom Kite,49.29,174,353
188,0,06621,Joe Durant,48.58,205,422
189,0,21959,Ted Purdy,48.29,226,468
190,0,22292,David Seawell,47.76,181,379
191,0,11123,Chris Couch,46.44,215,463
192,0,23349,Charles Warren,46.28,218,471
