RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF ROUNDS
262,0,02087,Don Shirey Jr.,2
262,0,06527,Steve Stricker,2
262,0,02187,Dave Tentis,2
262,0,02188,Ed Terasa,2
262,0,02191,Tim Thelen,2
262,0,02192,Steve Thomas,2
262,0,02195,Leonard Thompson,2
262,0,06751,Chris Tucker,2
262,0,02253,Randy Watkins,2
262,0,02257,Brian Watts,2
262,0,06072,Greg Whisman,2
262,0,06130,Jeffrey Wilson,2
262,0,02292,Bob Wolcott,2
