RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE IN INCHES
174,0,30925,Dustin Johnson,46
174,0,27613,David Lutterus,46
174,0,06090,Jim McGovern,46
174,0,27933,John Merrick,46
174,0,06567,Vijay Singh,46
174,0,22293,Heath Slocum,46
174,0,08845,Scott Sterling,46
174,0,23788,D.J. Trahan,46
174,0,08385,Omar Uresti,46
174,0,02239,Scott Verplank,46
188,0,23778,Brad Adamonis,45
188,0,20848,Ángel Cabrera,45
188,0,06522,Ernie Els,45
188,0,20105,Jeff Gove,45
188,0,21959,Ted Purdy,45
188,0,23797,Brett Rumford,45
188,0,25804,Bubba Watson,45
195,0,21805,Harrison Frazar,44
196,0,22378,Trevor Immelman,43
196,0,23349,Charles Warren,43
