RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,TOTAL DRV RANK,GIR RANK
96,0,19881,Robert Damron,190,35,155
97,0,20105,Jeff Gove,192,100,92
98,0,07763,Doug Dunakey,194,87,107
99,0,06809,Bob Burns,196,74,122
100,0,02010,Loren Roberts,197,109,88
101,0,06315,Pete Jordan,198,97,101
102,0,02101,Joey Sindelar,202,144,58
103,0,02110,Jerry Smith,204,102,102
103,0,02223,Bob Tway,204,174,30
105,0,01326,Nick Faldo,205,48,157
106,0,01203,Russ Cochran,206,140,66
107,0,06617,Brian Henninger,215,118,97
107,0,01926,Steve Pate,215,106,109
109,0,01823,Larry Mize,216,78,138
110,0,19846,Brian Gay,218,89,129
110,0,21949,Joe Ogilvie,218,83,135
112,0,02104,Jeff Sluman,219,168,51
112,0,06078,Esteban Toledo,219,129,90
114,0,01142,Bart Bryant,221,102,119
115,0,01014,Fulton Allem,224,106,118
115,0,12680,Shigeki Maruyama,224,83,141
115,0,02279,Mark Wiebe,224,102,122
118,0,01042,Paul Azinger,225,115,110
119,0,20099,Doug Barron,233,169,64
120,0,01191,Barry Cheesman,240,121,119
120,0,01361,Dan Forsman,240,166,74
120,0,08045,Perry Moss,240,183,57
123,0,01063,Ben Bates,242,130,112
124,0,10585,Scott McCarron,244,86,158
124,0,02257,Brian Watts,244,158,86
126,0,01599,Steve Jones,246,69,177
127,0,02133,Craig Stadler,250,145,105
128,0,10963,Jimmy Green,251,115,136
129,0,20127,Chris Riley,253,121,132
130,0,23621,Rory Sabbatini,255,92,163
131,0,06140,Sean Murphy,256,124,132
132,0,01374,Robin Freeman,259,132,127
133,0,01533,P.H. Horgan III,261,109,152
134,0,01905,Joe Ozaki,262,152,110
134,0,06431,Jean Van de Velde,262,132,130
136,0,10569,Mike Brisky,264,119,145
136,0,08537,J.P. Hayes,264,149,115
138,0,06088,Steve Gotsche,267,153,114
139,0,01093,Ronnie Black,269,170,99
140,0,01249,John Daly,272,97,175
141,0,06332,Neal Lancaster,273,160,113
141,0,08547,John Maginnes,273,119,154
141,0,01927,Dennis Paulson,273,102,171
144,0,07749,Brett Quigley,276,146,130
145,0,01098,Jay Don Blake,277,137,140
146,0,06643,Paul Goydos,278,127,151
146,0,22913,John Rollins,278,135,143
148,0,12753,David Morland IV,282,154,128
149,0,06090,Jim McGovern,285,166,119
150,0,12823,Carlos Franco,286,160,126
150,0,21007,Gabriel Hjertstedt,286,138,148
152,0,08385,Omar Uresti,287,141,146
153,0,01132,Mark Brooks,288,138,150
154,0,06062,Charles Raulerson,289,115,174
155,0,08243,Aaron Bengoechea,295,123,172
155,0,01329,Brad Faxon,295,157,138
155,0,01376,Bob Friend,295,131,164
158,0,11011,Mike Sposa,299,174,125
158,0,02218,Ted Tryba,299,109,190
160,0,01320,Bob Estes,301,132,169
161,0,01116,Michael Bradley,307,160,147
162,0,08535,Gary Nicklaus,308,184,124
163,0,10912,Craig Perks,309,165,144
164,0,01261,Jay Delsing,311,150,161
165,0,01941,Tom Pernice Jr.,312,159,153
166,0,01457,Jay Haas,317,155,162
167,0,07363,Craig Bowden,318,135,183
167,0,10201,Matt Gogel,318,181,137
169,0,07101,Dave Stockton Jr.,320,178,142
170,0,19822,Bobby Cochran,326,147,179
171,0,10213,Dicky Pride,329,170,159
172,0,06527,Steve Stricker,332,155,177
173,0,10117,Bob Heintz,333,148,185
174,0,01928,Corey Pavin,335,141,194
175,0,21593,Keith Nolan,336,150,186
176,0,01282,Trevor Dodds,338,189,149
177,0,01510,Nolan Henke,342,186,156
178,0,01024,Billy Andrade,345,177,168
178,0,01331,Rick Fehr,345,186,159
180,0,23656,Jason Caron,347,174,173
180,0,01175,Jim Carter,347,180,167
182,0,06613,Tommy Tolles,351,170,181
183,0,06014,Eric Booker,352,182,170
183,0,11653,Paul Curry,352,160,192
185,0,22064,Craig Spence,353,173,180
186,0,01040,Emlyn Aubrey,355,190,165
186,0,01489,Steve Hart,355,160,195
188,0,02131,Mike Springer,359,193,166
189,0,01323,Brad Fabel,360,178,182
190,0,12449,Ryan Howison,369,185,184
191,0,01378,David Frost,377,188,189
192,0,07753,Kevin Wentworth,378,191,187
193,0,01549,Mike Hulbert,382,195,187
194,0,01072,Chip Beck,385,194,191
194,0,01887,Mark O'Meara,385,192,193
