RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES (OVERALL)
40,0,26476,Chez Reavie,2.47,36,1458
42,0,24138,Ian Poulter,2.48,25,1008
43,0,21209,Sergio Garcia,2.49,26,1044
43,0,28158,Steve Marino,2.49,44,1764
45,0,30711,Colt Knost,2.50,32,1278
45,0,23800,Bryce Molder,2.50,31,1242
47,0,24357,K.J. Choi,2.52,29,1152
48,0,07223,Brian Bateman,2.53,25,990
49,0,26420,Richard Johnson,2.55,39,1530
49,0,25632,Jimmy Walker,2.55,34,1332
51,0,20766,Padraig Harrington,2.56,30,1170
51,0,20645,John Senden,2.56,46,1800
53,0,23108,Matt Kuchar,2.57,38,1476
53,0,27120,Troy Matteson,2.57,44,1710
55,0,12716,Charley Hoffman,2.58,45,1746
55,0,26300,Matt Jones,2.58,26,1008
55,0,26301,James Nitties,2.58,40,1548
58,0,22621,Ben Curtis,2.60,29,1116
58,0,20127,Chris Riley,2.60,36,1386
60,0,01313,Steve Elkington,2.62,33,1260
61,0,29718,Anthony Kim,2.63,35,1332
62,0,24490,George McNeill,2.64,39,1476
62,0,21878,Mark Wilson,2.64,47,1782
64,0,27060,John Mallinger,2.65,43,1620
65,0,24024,Zach Johnson,2.66,44,1656
66,0,23718,Nathan Green,2.67,50,1872
67,0,26596,Ryan Moore,2.68,43,1602
68,0,01577,Lee Janzen,2.70,36,1332
69,0,22913,John Rollins,2.72,45,1656
70,0,28089,Jason Day,2.73,30,1098
70,0,01810,Phil Mickelson,2.73,31,1134
72,0,23778,Brad Adamonis,2.78,35,1260
72,0,28087,Kris Blanks,2.78,30,1080
72,0,24507,Jason Bohn,2.78,44,1584
72,0,22961,David Mathis,2.78,41,1476
72,0,23320,Ryan Palmer,2.78,39,1404
77,0,12602,Dean Wilson,2.81,41,1458
78,0,25804,Bubba Watson,2.82,37,1314
79,0,29221,Webb Simpson,2.84,48,1692
79,0,10423,Mike Weir,2.84,43,1512
81,0,20472,Alex Cejka,2.85,42,1476
81,0,25190,Jeff Quinney,2.85,40,1404
83,0,23353,J.J. Henry,2.86,50,1746
84,0,01473,Todd Hamilton,2.88,43,1494
84,0,21949,Joe Ogilvie,2.88,44,1530
84,0,26951,Johnson Wagner,2.88,42,1458
87,0,06004,Stephen Ames,2.89,39,1350
87,0,10733,Kent Jones,2.89,38,1314
89,0,26497,Casey Wittenberg,2.90,37,1278
90,0,01948,Tim Petrovic,2.92,51,1746
90,0,23621,Rory Sabbatini,2.92,42,1440
92,0,20850,Daniel Chopra,2.93,47,1602
92,0,23541,Ben Crane,2.93,49,1674
92,0,24361,Pat Perez,2.93,38,1296
95,0,12782,Tim Herron,2.94,46,1566
96,0,28475,Jeff Overton,2.96,49,1656
97,0,06197,Michael Allen,2.97,39,1314
97,0,27095,Nick Watney,2.97,46,1548
99,0,30925,Dustin Johnson,2.98,45,1512
99,0,06595,Kevin Sutherland,2.98,51,1710
101,0,25900,Lucas Glover,2.99,50,1674
101,0,26679,Kevin Stadler,2.99,35,1170
103,0,23623,Bo Van Pelt,3.00,54,1800
104,0,25818,Scott Piercy,3.01,46,1530
105,0,01132,Mark Brooks,3.03,30,990
106,0,01941,Tom Pernice Jr.,3.05,45,1476
106,0,22548,Patrick Sheehan,3.05,28,918
108,0,20098,Stuart Appleby,3.06,43,1404
109,0,20574,Mathew Goggin,3.08,41,1332
109,0,07749,Brett Quigley,3.08,51,1656
111,0,12510,Chad Campbell,3.09,50,1620
112,0,22293,Heath Slocum,3.10,53,1710
113,0,20498,Briny Baird,3.12,50,1602
114,0,12652,Cameron Beckman,3.13,49,1566
115,0,08845,Scott Sterling,3.16,29,918
116,0,07867,Woody Austin,3.17,48,1512
117,0,26695,Michael Letzig,3.18,55,1728
118,0,25686,Jason Dufner,3.21,52,1620
118,0,12705,Cliff Kresge,3.21,45,1404
120,0,06643,Paul Goydos,3.23,46,1422
121,0,21753,Brian Davis,3.24,60,1854
121,0,24924,Bill Haas,3.24,53,1638
123,0,20572,Rod Pampling,3.29,42,1278
124,0,28620,Aron Price,3.31,53,1602
125,0,24781,Hunter Mahan,3.32,55,1656
126,0,31416,Derek Fathauer,3.35,38,1134
127,0,24449,Parker McLachlin,3.36,43,1278
128,0,08931,Glen Day,3.38,48,1422
128,0,20104,Ken Duke,3.38,53,1566
128,0,01706,Davis Love III,3.38,53,1566
131,0,23614,Rich Beem,3.39,47,1386
132,0,27936,Martin Laird,3.40,44,1296
133,0,24663,Y.E. Yang,3.41,51,1494
134,0,20691,Greg Owen,3.44,60,1746
135,0,06522,Ernie Els,3.45,41,1188
136,0,23638,Brendon de Jonge,3.46,56,1620
136,0,07457,Steve Flesch,3.46,48,1386
138,0,26851,Marc Leishman,3.48,57,1638
138,0,25240,D.A. Points,3.48,62,1782
140,0,20634,Peter Lonard,3.49,54,1548
140,0,27214,Kevin Streelman,3.49,61,1746
142,0,24925,Jonathan Byrd,3.50,56,1602
142,0,20848,Ángel Cabrera,3.50,34,972
144,0,23349,Charles Warren,3.53,40,1134
145,0,01945,Kenny Perry,3.54,58,1638
145,0,27963,Chris Stroud,3.54,56,1584
147,0,21959,Ted Purdy,3.58,65,1818
147,0,27770,Camilo Villegas,3.58,47,1314
149,0,26498,Matt Weibring,3.59,42,1170
150,0,01226,Fred Couples,3.60,35,972
151,0,25562,Andres Romero,3.61,37,1026
152,0,01677,Tom Lehman,3.64,36,990
153,0,22405,Justin Rose,3.65,46,1260
154,0,06012,Greg Kraft,3.70,34,918
155,0,23548,Bill Lunde,3.75,56,1494
156,0,01797,Rocco Mediate,3.80,54,1422
157,0,06539,Rick Price,3.81,37,972
158,0,24358,Robert Garrigus,3.88,58,1494
158,0,01707,Steve Lowery,3.88,58,1494
160,0,24846,Ricky Barnes,3.90,47,1206
160,0,26668,Marc Turnesa,3.90,54,1386
162,0,31323,Gary Woodland,3.98,38,954
163,0,23788,D.J. Trahan,3.99,69,1728
164,0,26289,Boo Weekley,4.04,56,1386
165,0,22892,Jason Gore,4.13,55,1332
166,0,10425,Jay Williamson,4.19,52,1242
167,0,24140,Sean O'Hair,4.24,58,1368
168,0,27683,Leif Olson,4.25,39,918
168,0,25919,Brian Vranesh,4.25,39,918
170,0,30927,Brendon Todd,4.30,41,954
171,0,01766,Billy Mayfair,4.35,65,1494
172,0,22295,Darron Stiles,4.38,41,936
173,0,01724,Jeff Maggert,4.43,63,1422
173,0,06567,Vijay Singh,4.43,55,1242
175,0,06621,Joe Durant,4.48,50,1116
176,0,24912,Will MacKenzie,4.51,56,1242
177,0,24502,Adam Scott,4.59,43,936
178,0,01161,Mark Calcavecchia,4.63,60,1296
179,0,28118,Peter Tomasulo,4.64,51,1098
180,0,27141,J.B. Holmes,4.65,62,1332
181,0,28780,Nicholas Thompson,4.80,83,1728
182,0,20070,Matt Bettencourt,4.88,86,1764
183,0,10885,Robert Allenby,4.92,62,1260
184,0,02214,Kirk Triplett,6.02,65,1080
