RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS > 25',TOTAL 3 PUTTS
67,0,06643,Paul Goydos,30,35
67,0,26596,Ryan Moore,30,41
67,0,22348,Nick O'Hern,30,38
71,0,20098,Stuart Appleby,29,38
71,0,24846,Ricky Barnes,29,39
71,0,24507,Jason Bohn,29,38
71,0,20104,Ken Duke,29,43
71,0,28158,Steve Marino,29,40
71,0,21949,Joe Ogilvie,29,40
71,0,25818,Scott Piercy,29,44
71,0,25190,Jeff Quinney,29,37
71,0,20645,John Senden,29,40
80,0,21961,Charles Howell III,28,31
80,0,01577,Lee Janzen,28,31
80,0,26301,James Nitties,28,37
80,0,01948,Tim Petrovic,28,38
80,0,06567,Vijay Singh,28,36
80,0,26951,Johnson Wagner,28,38
80,0,26498,Matt Weibring,28,39
80,0,12602,Dean Wilson,28,34
88,0,23614,Rich Beem,27,36
88,0,21805,Harrison Frazar,27,35
88,0,26420,Richard Johnson,27,34
88,0,24024,Zach Johnson,27,38
88,0,08075,Jerry Kelly,27,37
88,0,06539,Rick Price,27,31
88,0,22405,Justin Rose,27,38
88,0,26289,Boo Weekley,27,41
96,0,12510,Chad Campbell,26,35
96,0,23541,Ben Crane,26,39
96,0,20574,Mathew Goggin,26,31
96,0,10733,Kent Jones,26,33
96,0,24503,Jeff Klauk,26,37
96,0,23108,Matt Kuchar,26,30
96,0,27683,Leif Olson,26,34
96,0,23320,Ryan Palmer,26,34
96,0,31323,Gary Woodland,26,33
105,0,23778,Brad Adamonis,25,29
105,0,20593,Greg Chalmers,25,27
105,0,31416,Derek Fathauer,25,34
105,0,24361,Pat Perez,25,30
105,0,24502,Adam Scott,25,31
105,0,26679,Kevin Stadler,25,33
105,0,22295,Darron Stiles,25,34
105,0,06595,Kevin Sutherland,25,38
105,0,27770,Camilo Villegas,25,34
105,0,25804,Bubba Watson,25,30
115,0,07867,Woody Austin,24,45
115,0,01473,Todd Hamilton,24,32
115,0,10585,Scott McCarron,24,33
115,0,25396,Kevin Na,24,33
115,0,20127,Chris Riley,24,30
115,0,10423,Mike Weir,24,30
115,0,26497,Casey Wittenberg,24,33
122,0,06197,Michael Allen,23,28
122,0,01313,Steve Elkington,23,29
122,0,06012,Greg Kraft,23,31
122,0,27060,John Mallinger,23,32
122,0,02206,David Toms,23,33
122,0,25632,Jimmy Walker,23,29
128,0,06004,Stephen Ames,22,30
128,0,28087,Kris Blanks,22,28
128,0,01226,Fred Couples,22,29
128,0,28089,Jason Day,22,27
128,0,06522,Ernie Els,22,29
128,0,01320,Bob Estes,22,27
128,0,21731,Freddie Jacobson,22,27
128,0,30711,Colt Knost,22,28
128,0,06527,Steve Stricker,22,25
128,0,27095,Nick Watney,22,29
138,0,22621,Ben Curtis,21,22
138,0,30925,Dustin Johnson,21,28
138,0,29718,Anthony Kim,21,28
138,0,23800,Bryce Molder,21,26
138,0,25345,Carl Pettersson,21,28
138,0,25562,Andres Romero,21,29
138,0,23325,Vaughn Taylor,21,28
138,0,02239,Scott Verplank,21,26
146,0,20848,Ángel Cabrera,20,24
146,0,21350,Ryuji Imada,20,25
146,0,27466,Spencer Levin,20,25
146,0,23621,Rory Sabbatini,20,27
146,0,27649,Brandt Snedeker,20,26
151,0,19846,Brian Gay,19,26
151,0,26300,Matt Jones,19,23
151,0,30927,Brendon Todd,19,33
154,0,23048,Eric Axley,18,23
154,0,22371,Aaron Baddeley,18,24
154,0,01132,Mark Brooks,18,23
154,0,01142,Bart Bryant,18,23
154,0,01677,Tom Lehman,18,21
154,0,27933,John Merrick,18,24
154,0,22046,Geoff Ogilvy,18,23
154,0,08845,Scott Sterling,18,24
154,0,20160,Charlie Wi,18,22
163,0,24357,K.J. Choi,17,20
163,0,10809,Jim Furyk,17,19
163,0,20157,Retief Goosen,17,18
163,0,10860,Justin Leonard,17,25
167,0,07223,Brian Bateman,16,21
167,0,23135,Tim Clark,16,21
167,0,26476,Chez Reavie,16,28
167,0,22548,Patrick Sheehan,16,21
171,0,20229,Stewart Cink,15,24
171,0,23983,Luke Donald,15,18
171,0,01928,Corey Pavin,15,17
171,0,23497,Tag Ridings,15,17
175,0,01035,Tommy Armour III,14,19
175,0,26881,Jarrod Lyle,14,17
175,0,24138,Ian Poulter,14,19
178,0,09011,David Duval,13,16
178,0,01810,Phil Mickelson,13,19
180,0,21209,Sergio Garcia,12,18
180,0,08793,Tiger Woods,12,16
182,0,20766,Padraig Harrington,11,19
183,0,10117,Bob Heintz,10,14
184,0,01329,Brad Faxon,8,14
