RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 1 PUTTS,TOTAL ROUNDS
68,0,01577,Lee Janzen,7.04,641,91
69,0,01707,Steve Lowery,7.03,731,104
69,0,08793,Tiger Woods,7.03,534,76
71,0,20593,Greg Chalmers,7.02,646,92
72,0,07867,Woody Austin,7.01,708,101
72,0,01282,Trevor Dodds,7.01,589,84
74,0,01040,Emlyn Aubrey,7.00,448,64
74,0,12388,Michael Clark II,7.00,560,80
74,0,07763,Doug Dunakey,7.00,560,80
77,0,10569,Mike Brisky,6.99,601,86
78,0,12782,Tim Herron,6.98,656,94
79,0,12660,Jesper Parnevik,6.97,474,68
79,0,08385,Omar Uresti,6.97,655,94
79,0,06431,Jean Van de Velde,6.97,467,67
82,0,06809,Bob Burns,6.96,619,89
82,0,01157,Tom Byrum,6.96,619,89
84,0,20098,Stuart Appleby,6.95,563,81
84,0,01968,Nick Price,6.95,431,62
84,0,06078,Esteban Toledo,6.95,771,111
87,0,01549,Mike Hulbert,6.94,555,80
88,0,23125,Brad Elder,6.93,762,110
88,0,01376,Bob Friend,6.93,638,92
88,0,12645,Brent Geiberger,6.93,520,75
88,0,01527,Scott Hoch,6.93,721,104
88,0,01553,John Huston,6.93,554,80
88,0,02104,Jeff Sluman,6.93,769,111
94,0,06315,Pete Jordan,6.92,706,102
94,0,02133,Craig Stadler,6.92,457,66
94,0,10423,Mike Weir,6.92,664,96
97,0,19822,Bobby Cochran,6.91,525,76
97,0,07457,Steve Flesch,6.91,836,121
97,0,07101,Dave Stockton Jr.,6.91,601,87
97,0,02239,Scott Verplank,6.91,732,106
101,0,06012,Greg Kraft,6.90,731,106
101,0,01996,Mike Reid,6.90,497,72
101,0,10649,Tom Scherrer,6.90,697,101
104,0,01569,Peter Jacobsen,6.89,448,65
104,0,06595,Kevin Sutherland,6.89,648,94
106,0,01533,P.H. Horgan III,6.88,447,65
106,0,12753,David Morland IV,6.88,592,86
106,0,02245,Grant Waite,6.88,585,85
106,0,02257,Brian Watts,6.88,605,88
110,0,06332,Neal Lancaster,6.86,652,95
111,0,19824,Craig Barlow,6.84,657,96
111,0,12652,Cameron Beckman,6.84,554,81
111,0,01320,Bob Estes,6.84,431,63
111,0,01706,Davis Love III,6.84,629,92
111,0,06515,Shaun Micheel,6.84,622,91
111,0,02110,Jerry Smith,6.84,691,101
117,0,10809,Jim Furyk,6.83,649,95
117,0,10201,Matt Gogel,6.83,574,84
117,0,02279,Mark Wiebe,6.83,628,92
120,0,01938,David Peoples,6.81,674,99
121,0,02170,Hal Sutton,6.80,605,89
122,0,10885,Robert Allenby,6.77,636,94
122,0,01185,Brandel Chamblee,6.77,474,70
124,0,12680,Shigeki Maruyama,6.76,575,85
124,0,01771,Blaine McCallister,6.76,703,104
126,0,10963,Jimmy Green,6.75,560,83
126,0,01945,Kenny Perry,6.75,513,76
128,0,01161,Mark Calcavecchia,6.74,620,92
128,0,06251,Chris DiMarco,6.74,768,114
128,0,10457,Frank Nobilo,6.74,640,95
128,0,22913,John Rollins,6.74,485,72
132,0,01249,John Daly,6.73,478,71
133,0,06036,Scott Dunlap,6.72,712,106
133,0,01381,Fred Funk,6.72,733,109
133,0,01388,Robert Gamez,6.72,511,76
136,0,01378,David Frost,6.70,422,63
137,0,24357,K.J. Choi,6.69,595,89
138,0,10213,Dicky Pride,6.68,628,94
139,0,01191,Barry Cheesman,6.66,619,93
140,0,06014,Eric Booker,6.65,565,85
141,0,02206,David Toms,6.64,724,109
141,0,02214,Kirk Triplett,6.64,644,97
143,0,01093,Ronnie Black,6.63,524,79
143,0,01685,J.L. Lewis,6.63,676,102
145,0,01139,Olin Browne,6.62,655,99
145,0,01307,Joel Edwards,6.62,655,99
145,0,10860,Justin Leonard,6.62,616,93
145,0,06527,Steve Stricker,6.62,404,61
149,0,23656,Jason Caron,6.61,496,75
149,0,20229,Stewart Cink,6.61,628,95
149,0,01261,Jay Delsing,6.61,615,93
149,0,09011,David Duval,6.61,443,67
149,0,08535,Gary Nicklaus,6.61,542,82
154,0,01014,Fulton Allem,6.60,495,75
155,0,20105,Jeff Gove,6.59,540,82
155,0,06581,David Sutherland,6.59,699,106
157,0,01063,Ben Bates,6.57,683,104
157,0,01920,Craig Parry,6.57,453,69
159,0,08243,Aaron Bengoechea,6.55,478,73
159,0,01142,Bart Bryant,6.55,478,73
159,0,06575,Dudley Hart,6.55,478,73
162,0,24356,Jason Buha,6.54,536,82
163,0,20099,Doug Barron,6.51,534,82
163,0,06621,Joe Durant,6.51,612,94
165,0,07363,Craig Bowden,6.50,351,54
166,0,02101,Joey Sindelar,6.49,545,84
166,0,02223,Bob Tway,6.49,578,89
168,0,06567,Vijay Singh,6.47,595,92
169,0,08545,Glen Hnatiuk,6.46,581,90
170,0,01926,Steve Pate,6.45,593,92
171,0,01035,Tommy Armour III,6.44,573,89
172,0,01766,Billy Mayfair,6.43,566,88
173,0,06350,Bob May,6.42,584,91
174,0,10962,Bradley Hughes,6.41,577,90
174,0,01943,Chris Perry,6.41,673,105
174,0,02246,Duffy Waldorf,6.41,481,75
177,0,01724,Jeff Maggert,6.40,525,82
177,0,01905,Joe Ozaki,6.40,339,53
179,0,01927,Dennis Paulson,6.37,516,81
180,0,20445,Casey Martin,6.36,560,88
181,0,01797,Rocco Mediate,6.34,482,76
182,0,20574,Mathew Goggin,6.32,575,91
182,0,08045,Perry Moss,6.32,335,53
184,0,23614,Rich Beem,6.31,511,81
184,0,20029,Notah Begay III,6.31,492,78
186,0,01326,Nick Faldo,6.24,306,49
187,0,06573,Brandt Jobe,6.23,548,88
188,0,01226,Fred Couples,6.20,434,70
188,0,06044,Scott Gump,6.20,651,105
190,0,01510,Nolan Henke,6.19,489,79
191,0,01219,John Cook,6.13,539,88
192,0,01408,Kelly Gibson,6.00,492,82
193,0,01677,Tom Lehman,5.88,406,69
193,0,01975,Tom Purtzer,5.88,329,56
195,0,01313,Steve Elkington,5.69,330,58
