object_name,field_name,field_type,field_description
ProfilePerformance,stats,NON_NULL,
ProfilePerformanceStat,title,NON_NULL,
ProfilePerformanceStat,value,NON_NULL,
ProfilePerformanceStat,career,SCALAR,Built-in String
ProfilePerformanceStat,wide,SCALAR,Built-in Boolean
ProfileSnapshotItem,title,NON_NULL,
ProfileSnapshotItem,value,NON_NULL,
ProfileSnapshotItem,description,SCALAR,Built-in String
PlayerProfileStat,tour,NON_NULL,
PlayerProfileStat,categories,NON_NULL,
PlayerProfileStat,stats,NON_NULL,
PlayerProfileStatCategory,category,NON_NULL,
PlayerProfileStatCategory,displayTitle,NON_NULL,
PlayerProfileStatItem,statId,NON_NULL,
PlayerProfileStatItem,title,NON_NULL,
PlayerProfileStatItem,value,NON_NULL,
PlayerProfileStatItem,rank,NON_NULL,
PlayerProfileStatItem,fieldAverage,NON_NULL,
PlayerProfileStatItem,aboveOrBelow,NON_NULL,
PlayerProfileStatItem,rankDeviation,SCALAR,Built-in Float
PlayerProfileStatItem,category,NON_NULL,
PlayerProfileStatItem,supportingStat,OBJECT,
PlayerProfileStatItem,supportingValue,OBJECT,
PlayerProfileStatItemDetail,description,NON_NULL,
PlayerProfileStatItemDetail,value,NON_NULL,
PlayerProfileStatYear,year,NON_NULL,
PlayerProfileStatYear,season,NON_NULL,
PlayerProfileStatYear,tours,NON_NULL,
PlayerProfileStatFull,tour,NON_NULL,
PlayerProfileStatFull,season,NON_NULL,
PlayerProfileStatFull,displaySeason,NON_NULL,
PlayerProfileStatFull,categories,NON_NULL,
PlayerProfileStatFull,stats,NON_NULL,
PlayerProfileStatFull,overview,NON_NULL,
PlayerProfileStatFull,topStats,NON_NULL,
PlayerProfileStatsFullV2,playerProfileStatsFull,NON_NULL,
PlayerProfileStatsFullV2,messages,LIST,
PlayerProfileMessage,message,SCALAR,Built-in String
PlayerOverviewStandings,tour,NON_NULL,
PlayerOverviewStandings,displaySeason,NON_NULL,
PlayerOverviewStandings,standings,NON_NULL,
PlayerResults,playerId,NON_NULL,
PlayerResults,tour,NON_NULL,
PlayerResults,displayYear,NON_NULL,
PlayerResults,year,NON_NULL,
PlayerResults,events,SCALAR,Built-in String
PlayerResults,wins,SCALAR,Built-in String
PlayerResults,top10,SCALAR,Built-in String
PlayerResults,top25,SCALAR,Built-in String
PlayerResults,cutsMade,SCALAR,Built-in String
PlayerResults,missedCuts,SCALAR,Built-in String
PlayerResults,withdrew,SCALAR,Built-in String
PlayerResults,runnerUp,SCALAR,Built-in String
PlayerResults,seasonPills,NON_NULL,
PlayerResults,officialMoney,SCALAR,Built-in String
PlayerResults,tournaments,NON_NULL,
PlayerResults,seasonRecap,OBJECT,
PlayerResults,amateurHighlights,LIST,
PlayerResults,tourcastEligible,NON_NULL,
PlayerResults,standingsDetails,NON_NULL,
PlayerResultsSeasonPills,tourCode,NON_NULL,
PlayerResultsSeasonPills,years,NON_NULL,
SecondaryCupDetails,cupRank,SCALAR,Built-in String
SecondaryCupDetails,cupPoints,SCALAR,Built-in String
SecondaryCupDetails,cupName,SCALAR,Built-in String
SecondaryCupDetails,cupLogo,SCALAR,Built-in String
SecondaryCupDetails,cupLogoDark,SCALAR,Built-in String
SecondaryCupDetails,cupLogoAccessibilityText,SCALAR,Built-in String
SecondaryCupDetails,rankLogo,SCALAR,Built-in String
SecondaryCupDetails,rankLogoDark,SCALAR,Built-in String
SecondaryCupDetails,rankLogoAccessibilityText,SCALAR,Built-in String
PlayerResultTournament,tournamentId,NON_NULL,
PlayerResultTournament,tournamentEndDate,NON_NULL,
PlayerResultTournament,tournamentName,NON_NULL,
PlayerResultTournament,finishPosition,NON_NULL,
PlayerResultTournament,r1,NON_NULL,
PlayerResultTournament,r2,NON_NULL,
PlayerResultTournament,r3,NON_NULL,
PlayerResultTournament,r4,NON_NULL,
PlayerResultTournament,r5,NON_NULL,
PlayerResultTournament,total,NON_NULL,
PlayerResultTournament,toPar,NON_NULL,
PlayerResultTournament,pointsRank,SCALAR,Built-in String
PlayerResultTournament,points,SCALAR,Built-in String
PlayerResultTournament,fedexFallPoints,SCALAR,Built-in String
PlayerResultTournament,fedexFallRank,SCALAR,Built-in String
PlayerResultTournament,money,NON_NULL,
PlayerResultTournament,tourcastURI,SCALAR,Built-in String
PlayerResultTournament,linkable,NON_NULL,
PlayerResultTournament,courseName,NON_NULL,
PlayerResultTournament,courseId,NON_NULL,
SeasonRecap,tourCode,NON_NULL,
SeasonRecap,displayMostRecentSeason,SCALAR,Built-in String
SeasonRecap,mostRecentRecapYear,SCALAR,Built-in Int
SeasonRecap,items,LIST,
SeasonRecapSeason,year,NON_NULL,
SeasonRecapSeason,displaySeason,NON_NULL,
SeasonRecapSeason,items,NON_NULL,
SeasonRecapItems,tournamentId,NON_NULL,
SeasonRecapItems,year,NON_NULL,
SeasonRecapItems,title,NON_NULL,
SeasonRecapItems,body,NON_NULL,
ResultsStandingsDetail,cupRank,SCALAR,Built-in String
ResultsStandingsDetail,cupPoints,SCALAR,Built-in String
ResultsStandingsDetail,cupName,SCALAR,Built-in String
ResultsStandingsDetail,cupLogoAsset,OBJECT,
ResultsStandingsDetail,cupLogoDarkAsset,OBJECT,
ResultsStandingsDetail,cupLogoAccessibilityText,SCALAR,Built-in String
ResultsStandingsDetail,rankLogoAsset,OBJECT,
ResultsStandingsDetail,rankLogoDarkAsset,OBJECT,
ResultsStandingsDetail,rankLogoAccessibilityText,SCALAR,Built-in String
PlayerProfileCareer,playerId,NON_NULL,
PlayerProfileCareer,tourCode,ENUM,
PlayerProfileCareer,events,SCALAR,Built-in String
PlayerProfileCareer,wins,SCALAR,Built-in String
PlayerProfileCareer,winsTitle,SCALAR,Built-in String
PlayerProfileCareer,internationalWins,SCALAR,Built-in String
PlayerProfileCareer,majorWins,SCALAR,Built-in String
PlayerProfileCareer,cutsMade,SCALAR,Built-in String
PlayerProfileCareer,runnerUp,SCALAR,Built-in String
PlayerProfileCareer,second,SCALAR,Built-in String
PlayerProfileCareer,third,SCALAR,Built-in String
PlayerProfileCareer,top5,SCALAR,Built-in String
PlayerProfileCareer,top10,SCALAR,Built-in String
PlayerProfileCareer,top25,SCALAR,Built-in String
PlayerProfileCareer,officialMoney,SCALAR,Built-in String
PlayerProfileCareer,tourPills,NON_NULL,
PlayerProfileCareer,achievements,NON_NULL,
PlayerProfileCareer,tables,NON_NULL,
PlayerProfileCareer,years,NON_NULL,
TourPills,tourCode,ENUM,
TourPills,displayName,NON_NULL,
PlayerProfileAchievement,title,NON_NULL,
PlayerProfileAchievement,value,NON_NULL,
PlayerProfileTable,tableName,NON_NULL,
PlayerProfileTable,tableDetail,SCALAR,Built-in String
PlayerProfileTable,rows,NON_NULL,
PlayerProfileRows,rowTitle,NON_NULL,
PlayerProfileRows,rowTitleDetail,SCALAR,Built-in String
PlayerProfileRows,rowContent,NON_NULL,
PlayerProfileRows,secondContent,LIST,
PlayerProfileCareerYear,tourCode,NON_NULL,
PlayerProfileCareerYear,displaySeason,NON_NULL,
PlayerProfileCareerYear,year,NON_NULL,
PlayerProfileCareerYear,events,SCALAR,Built-in String
PlayerProfileCareerYear,wins,SCALAR,Built-in String
PlayerProfileCareerYear,second,SCALAR,Built-in String
PlayerProfileCareerYear,third,SCALAR,Built-in String
PlayerProfileCareerYear,top5,SCALAR,Built-in String
PlayerProfileCareerYear,top10,SCALAR,Built-in String
PlayerProfileCareerYear,top25,SCALAR,Built-in String
PlayerProfileCareerYear,cutsMade,SCALAR,Built-in String
PlayerProfileCareerYear,withdrawn,SCALAR,Built-in String
PlayerProfileCareerYear,officialMoney,SCALAR,Built-in String
PlayerProfileCareerYear,standingsPoints,SCALAR,Built-in String
PlayerProfileCareerYear,standingsRank,SCALAR,Built-in String
PlayerProfileCourseResults,playerId,NON_NULL,
PlayerProfileCourseResults,tourPills,NON_NULL,
PlayerProfileCourseResults,coursePills,NON_NULL,
PlayerProfileCourseResults,tourCode,NON_NULL,
PlayerProfileCourseResults,courses,NON_NULL,
CoursePills,courseId,NON_NULL,
CoursePills,courseName,NON_NULL,
PlayerCourse,courseId,NON_NULL,
PlayerCourse,courseName,NON_NULL,
PlayerCourse,courseImage,NON_NULL,
PlayerCourse,courseCity,NON_NULL,
PlayerCourse,courseState,SCALAR,Built-in String
PlayerCourse,courseCountryCode,NON_NULL,
PlayerCourse,courseCountry,NON_NULL,
PlayerCourse,cupEyebrowText,NON_NULL,
PlayerCourse,overview,NON_NULL,
PlayerCourse,tournaments,NON_NULL,
PlayerProfileOverviewItem,title,NON_NULL,
PlayerProfileOverviewItem,value,NON_NULL,
CourseResultsTournament,tournamentId,NON_NULL,
CourseResultsTournament,tournamentName,NON_NULL,
CourseResultsTournament,season,NON_NULL,
CourseResultsTournament,year,NON_NULL,
CourseResultsTournament,position,NON_NULL,
CourseResultsTournament,roundScores,NON_NULL,
CourseResultsTournament,total,NON_NULL,
CourseResultsTournament,toPar,NON_NULL,
CourseResultsTournament,points,NON_NULL,
CourseResultsTournament,winnings,NON_NULL,
CourseResultsTournament,tourcastURI,SCALAR,Built-in String
RoundScoreItem,roundNum,NON_NULL,
RoundScoreItem,roundDisplay,NON_NULL,
RoundScoreItem,roundScore,NON_NULL,
PlayerProfileMajors,playerId,NON_NULL,
PlayerProfileMajors,timelineHeaders,NON_NULL,
PlayerProfileMajors,timelineTournaments,NON_NULL,
PlayerProfileMajors,tournaments,NON_NULL,
MajorTimeline,tournamentNum,NON_NULL,
MajorTimeline,tournamentName,NON_NULL,
MajorTimeline,finishes,NON_NULL,
MajorResultsTournament,tournamentId,NON_NULL,
MajorResultsTournament,tournamentName,NON_NULL,
MajorResultsTournament,courseName,NON_NULL,
MajorResultsTournament,date,NON_NULL,
MajorResultsTournament,year,NON_NULL,
MajorResultsTournament,position,NON_NULL,
MajorResultsTournament,roundScores,NON_NULL,
MajorResultsTournament,total,NON_NULL,
MajorResultsTournament,toPar,NON_NULL,
MajorResultsTournament,money,NON_NULL,
MajorResultsTournament,tourcastURI,SCALAR,Built-in String
PlayerProfileCareerResults,playerId,NON_NULL,
PlayerProfileCareerResults,tourPills,NON_NULL,
PlayerProfileCareerResults,yearResults,NON_NULL,
PlayerProfileTournamentResults,playerId,NON_NULL,
PlayerProfileTournamentResults,tournamentPills,NON_NULL,
PlayerProfileTournamentResults,tourPills,NON_NULL,
PlayerProfileTournamentResults,tournaments,NON_NULL,
TournamentResultPill,tournamentNum,NON_NULL,
TournamentResultPill,tournamentName,NON_NULL,
TournamentResults,tournamentNum,NON_NULL,
TournamentResults,overview,NON_NULL,
TournamentResults,cupEyebrowText,NON_NULL,
TournamentResults,tournaments,NON_NULL,
TournamentResults,tournamentOverview,OBJECT,
PlayerProfileInfoItem,title,NON_NULL,
PlayerProfileInfoItem,value,NON_NULL,
PlayerProfileInfoItem,logo,SCALAR,Built-in String
PlayerProfileInfoItem,wide,NON_NULL,
PlayerProfileTournamentRow,tournamentId,NON_NULL,
PlayerProfileTournamentRow,tournamentName,NON_NULL,
PlayerProfileTournamentRow,courseName,NON_NULL,
PlayerProfileTournamentRow,date,NON_NULL,
PlayerProfileTournamentRow,year,NON_NULL,
PlayerProfileTournamentRow,position,NON_NULL,
PlayerProfileTournamentRow,roundScores,NON_NULL,
PlayerProfileTournamentRow,total,NON_NULL,
PlayerProfileTournamentRow,toPar,NON_NULL,
PlayerProfileTournamentRow,points,NON_NULL,
PlayerProfileTournamentRow,winnings,NON_NULL,
PlayerProfileTournamentRow,tourcastURI,SCALAR,Built-in String
TournamentResultOverview,tournamentId,NON_NULL,
TournamentResultOverview,tournamentLogo,NON_NULL,
TournamentResultOverview,tournamentLogoAsset,NON_NULL,
TournamentResultOverview,tournamentName,NON_NULL,
TournamentResultOverview,courseCity,NON_NULL,
TournamentResultOverview,courseState,SCALAR,Built-in String
TournamentResultOverview,courseCountry,NON_NULL,
TournamentResultOverview,courseName,NON_NULL,
TournamentResultOverview,displaySeason,NON_NULL,
TournamentHoleStats,tournamentId,NON_NULL,
TournamentHoleStats,courses,NON_NULL,
CourseStat,tournamentId,NON_NULL,
CourseStat,courseId,NON_NULL,
CourseStat,courseName,NON_NULL,
CourseStat,courseCode,NON_NULL,
CourseStat,holeDetailsAvailability,NON_NULL,
CourseStat,par,NON_NULL,
CourseStat,yardage,NON_NULL,
CourseStat,hostCourse,NON_NULL,
CourseStat,courseImage,NON_NULL,
CourseStat,roundPills,LIST,
CourseStat,roundHoleStats,NON_NULL,
CourseStat,courseOverview,NON_NULL,
CourseStat,shotlinkLogo,SCALAR,Built-in String
CourseRound,roundHeader,NON_NULL,
CourseRound,roundNum,SCALAR,Built-in Int
CourseRound,live,NON_NULL,
CourseRound,holeStats,NON_NULL,
CourseHoleStats,courseHoleNum,NON_NULL,
CourseHoleStats,parValue,NON_NULL,
CourseHoleStats,yards,NON_NULL,
CourseHoleStats,scoringAverage,NON_NULL,
CourseHoleStats,scoringAverageDiff,NON_NULL,
CourseHoleStats,scoringDiffTendency,NON_NULL,
CourseHoleStats,eagles,SCALAR,Built-in Int
CourseHoleStats,birdies,SCALAR,Built-in Int
CourseHoleStats,pars,SCALAR,Built-in Int
CourseHoleStats,bogeys,SCALAR,Built-in Int
CourseHoleStats,doubleBogey,SCALAR,Built-in Int
CourseHoleStats,rank,SCALAR,Built-in Int
CourseHoleStats,holeImage,NON_NULL,
CourseHoleStats,holePickleGreenLeftToRightAsset,NON_NULL,
CourseHoleStats,pinGreen,NON_NULL,
SummaryRow,rowType,NON_NULL,
SummaryRow,par,NON_NULL,
SummaryRow,scoringAverage,NON_NULL,
SummaryRow,scoringAverageDiff,NON_NULL,
SummaryRow,scoringDiffTendency,NON_NULL,
SummaryRow,yardage,NON_NULL,
SummaryRow,eagles,SCALAR,Built-in Int
SummaryRow,birdies,SCALAR,Built-in Int
SummaryRow,pars,SCALAR,Built-in Int
SummaryRow,bogeys,SCALAR,Built-in Int
SummaryRow,doubleBogey,SCALAR,Built-in Int
TournamentCourse,id,NON_NULL,
TournamentCourse,image,NON_NULL,
TournamentCourse,name,NON_NULL,
TournamentCourse,city,SCALAR,Built-in String
TournamentCourse,state,SCALAR,Built-in String
TournamentCourse,country,SCALAR,Built-in String
TournamentCourse,overview,NON_NULL,
InformationData,label,NON_NULL,
InformationData,value,NON_NULL,
InformationData,detail,SCALAR,Built-in String
InformationData,secondaryDetail,SCALAR,Built-in String
InformationData,wide,SCALAR,Built-in Boolean
InformationData,smallCopy,SCALAR,Built-in Boolean
HoleDetail,id,NON_NULL,
HoleDetail,tournamentId,NON_NULL,
HoleDetail,statsAvailability,NON_NULL,
HoleDetail,holeNum,NON_NULL,
HoleDetail,courseId,NON_NULL,
HoleDetail,holeImage,NON_NULL,
HoleDetail,holeImageLandscape,NON_NULL,
HoleDetail,tourcastURI,SCALAR,Built-in String
HoleDetail,statsSummary,NON_NULL,
HoleDetail,holeInfo,NON_NULL,
HoleDetail,rounds,NON_NULL,
HoleStatSummary,tournamentId,NON_NULL,
HoleStatSummary,courseId,NON_NULL,
HoleStatSummary,holeNum,NON_NULL,
HoleStatSummary,eagles,SCALAR,Built-in Int
HoleStatSummary,eaglesPercent,NON_NULL,
HoleStatSummary,birdies,SCALAR,Built-in Int
HoleStatSummary,birdiesPercent,NON_NULL,
HoleStatSummary,pars,SCALAR,Built-in Int
HoleStatSummary,parsPercent,NON_NULL,
HoleStatSummary,bogeys,SCALAR,Built-in Int
HoleStatSummary,bogeysPercent,NON_NULL,
HoleStatSummary,doubleBogeys,SCALAR,Built-in Int
HoleStatSummary,doubleBogeysPercent,NON_NULL,
HoleStatSummary,scoringAverage,SCALAR,Built-in String
HoleDetailInfo,holeNum,NON_NULL,
HoleDetailInfo,par,NON_NULL,
HoleDetailInfo,yards,NON_NULL,
HoleDetailInfo,scoringAverageDiff,NON_NULL,
HoleDetailInfo,holePickleLeftToRightAsset,NON_NULL,
HoleDetailInfo,holePickleBottomToTopAsset,NON_NULL,
HoleDetailInfo,holePickleGreenLeftToRightAsset,NON_NULL,
HoleDetailInfo,holePickleGreenBottomToTopAsset,NON_NULL,
HoleDetailInfo,pinGreen,NON_NULL,
HoleDetailInfo,aboutThisHole,NON_NULL,
HoleDetailInfo,rounds,SCALAR,Built-in Int
HoleDetailInfo,rank,SCALAR,Built-in Int
HoleDetailRound,roundNum,NON_NULL,
HoleDetailRound,groups,NON_NULL,
HoleDetailRound,teamGroups,LIST,
HoleDetailRound,matches,LIST,
HoleGroup,groupNumber,NON_NULL,
HoleGroup,groupLocation,NON_NULL,
HoleGroup,groupLocationCode,NON_NULL,
HoleGroup,tourcastURI,SCALAR,Built-in String
HoleGroup,players,NON_NULL,
HoleGroupPlayer,playerId,NON_NULL,
HoleGroupPlayer,firstName,NON_NULL,
HoleGroupPlayer,lastName,NON_NULL,
HoleGroupPlayer,countryFlag,NON_NULL,
HoleGroupPlayer,position,NON_NULL,
HoleGroupPlayer,total,NON_NULL,
HoleGroupPlayer,roundScore,NON_NULL,
HoleGroupPlayer,country,NON_NULL,
TeamHoleGroups,groupNumber,NON_NULL,
TeamHoleGroups,groupLocation,NON_NULL,
TeamHoleGroups,groupLocationCode,NON_NULL,
TeamHoleGroups,tourcastURI,SCALAR,Built-in String
TeamHoleGroups,teams,NON_NULL,
HoleGroupTeam,players,NON_NULL,
HoleMatch,match,OBJECT,
HoleMatch,groupName,SCALAR,Built-in String
HoleMatch,matchLocation,NON_NULL,
HoleMatch,matchLocationCode,NON_NULL,
HoleMatch,tourcastURI,SCALAR,Built-in String
YourTourStory,id,NON_NULL,
YourTourStory,cards,NON_NULL,
YourTourStory,homeCard,UNION,
YourTourStory,videoStories,NON_NULL,
YourTourStory,tglMatchIds,LIST,
YTCoverCard,title,NON_NULL,
YTCoverCard,subTitle,SCALAR,Built-in String
YTCoverCard,props,NON_NULL,
YTCardProps,cardHeading,SCALAR,Built-in String
YTCardProps,cardSubHead,SCALAR,Built-in String
YTCardProps,link,NON_NULL,
YTCardProps,deepLink,NON_NULL,
YTCardProps,image,SCALAR,Built-in String
YTCardProps,backgroundColor,SCALAR,Built-in String
YTCardProps,videoId,SCALAR,Built-in String
YTCardProps,opacity,NON_NULL,
YTCardProps,ctaText,SCALAR,Built-in String
YTCardProps,tourCastCta,NON_NULL,
YTCardProps,textPosition,NON_NULL,
YTCardProps,textColor,NON_NULL,
YTCardProps,date,NON_NULL,
YTCardProps,cta,OBJECT,
YTCardProps,sponsorLogoAsset,NON_NULL,
YTCardProps,sponsorText,SCALAR,Built-in String
YTCardProps,disableSlowZoom,NON_NULL,
YTCardProps,cardName,SCALAR,Built-in String
YTCardProps,cardFranchise,LIST,
YTCardProps,deepLinkCard,NON_NULL,
YTCardCtaProps,text,NON_NULL,
YTCardCtaProps,link,NON_NULL,
YTCardCtaProps,isTourCastCta,NON_NULL,
YTCardCtaProps,color,SCALAR,Built-in String
YTHighlightCard,title,NON_NULL,
YTHighlightCard,hole,SCALAR,Built-in String
YTHighlightCard,props,NON_NULL,
YTTournamentUpdateCard,title,NON_NULL,
YTTournamentUpdateCard,props,NON_NULL,
YTArticleCard,title,NON_NULL,
YTArticleCard,props,NON_NULL,
YTNuggetCard,title,NON_NULL,
YTNuggetCard,subText,NON_NULL,
YTNuggetCard,props,NON_NULL,
YTAdInterstitialCard,adUrl,NON_NULL,
YTAdInterstitialCard,props,NON_NULL,
YTSponsorActivationCard,title,NON_NULL,
YTSponsorActivationCard,subTitle,SCALAR,Built-in String
YTSponsorActivationCard,props,NON_NULL,
YTSponsorActivationCard,sponsorProps,NON_NULL,
YTCardSponsorProps,sponsorLogoAsset,NON_NULL,
YTCardSponsorProps,tournamentName,NON_NULL,
YTCardSponsorProps,tournamentLogoAsset,NON_NULL,
YTCardSponsorProps,activationTitle,NON_NULL,
YTCardSponsorProps,activationSubtitle,NON_NULL,
YTCardSponsorProps,activationData,NON_NULL,
YTActivationData,title,SCALAR,Built-in String
YTActivationData,data,NON_NULL,
YTActivationData,description,SCALAR,Built-in String
YTScorecardCard,title,NON_NULL,
YTScorecardCard,player,NON_NULL,
YTScorecardCard,tournament,NON_NULL,
YTScorecardCard,props,NON_NULL,
YTPlayer,id,NON_NULL,
YTPlayer,name,NON_NULL,
YTTournament,id,NON_NULL,
YTTournament,round,NON_NULL,
YTRound,roundNumber,NON_NULL,
YTRound,roundDisplay,NON_NULL,
YTLeaderboardCard,title,NON_NULL,
YTLeaderboardCard,tournament,NON_NULL,
YTLeaderboardCard,players,NON_NULL,
YTLeaderboardCard,props,NON_NULL,
YtVideoStory,type,NON_NULL,
YtVideoStory,topicLabel,SCALAR,Built-in String
PromoSectionContainer,sections,NON_NULL,
PromoSection,title,NON_NULL,
PromoSection,items,NON_NULL,
PromoSectionItem,logo,NON_NULL,
PromoSectionItem,accessibilityText,NON_NULL,
PromoSectionItem,backgroundColor,NON_NULL,
PromoSectionItem,label,SCALAR,Built-in String
PromoSectionItem,labelColor,NON_NULL,
PromoSectionItem,webview,NON_NULL,
PromoSectionItem,webviewTitle,NON_NULL,
PromoSectionItem,webviewBrowserControls,NON_NULL,
PromoSectionItem,externalLaunch,NON_NULL,
PromoSectionNewsSection,title,NON_NULL,
PromoSectionNewsSection,franchises,NON_NULL,
FieldPromoSection,title,NON_NULL,
FieldPromoSection,tournamentIds,NON_NULL,
StatLeaderCategory,tourCode,NON_NULL,
StatLeaderCategory,year,NON_NULL,
StatLeaderCategory,displayYear,NON_NULL,
StatLeaderCategory,categoryHeader,NON_NULL,
StatLeaderCategory,statCategory,NON_NULL,
StatLeaderCategory,otherCategories,NON_NULL,
StatLeaderCategory,subCategories,NON_NULL,
StatCategoryConfig,category,NON_NULL,
StatCategoryConfig,displayName,NON_NULL,
StatCategoryConfig,subCategories,NON_NULL,
StatCategoryConfig,categoryType,ENUM,
StatSubCategory,displayName,SCALAR,Built-in String
StatSubCategory,stats,NON_NULL,
StatCategoryStat,statId,NON_NULL,
StatCategoryStat,statTitle,NON_NULL,
StatLeaderSubCategory,subCategoryName,NON_NULL,
StatLeaderSubCategory,stats,NON_NULL,
StatLeaderSubCategory,subCatPromo,OBJECT,
LeaderStat,statId,NON_NULL,
LeaderStat,playerId,NON_NULL,
LeaderStat,statTitle,NON_NULL,
LeaderStat,statValue,NON_NULL,
LeaderStat,playerName,NON_NULL,
LeaderStat,rank,NON_NULL,
LeaderStat,country,NON_NULL,
LeaderStat,countryFlag,NON_NULL,
StatLeaderSubCategoryPromo,link,NON_NULL,
StatLeaderSubCategoryPromo,image,NON_NULL,
StatLeaderSubCategoryPromo,title,NON_NULL,
MobileStatLeaders,tourCode,NON_NULL,
MobileStatLeaders,year,NON_NULL,
MobileStatLeaders,categoryPills,NON_NULL,
MobileStatLeaders,categories,NON_NULL,
MobileCategoryPill,displayName,NON_NULL,
MobileCategoryPill,category,ENUM,
MobileStatCategoryLeaders,category,NON_NULL,
MobileStatCategoryLeaders,categoryHeader,NON_NULL,
MobileStatCategoryLeaders,leaders,NON_NULL,
MobileStatCategoryLeaders,stats,NON_NULL,
MobileStat,statId,NON_NULL,
MobileStat,statTitle,NON_NULL,
OverviewStats,tourCode,NON_NULL,
OverviewStats,year,NON_NULL,
OverviewStats,categories,NON_NULL,
OverviewStats,stats,NON_NULL,
OverviewStat,statName,NON_NULL,
OverviewStat,tourAvg,SCALAR,Built-in String
OverviewStat,statId,NON_NULL,
OverviewStat,players,NON_NULL,
StatDetails,tourCode,NON_NULL,
StatDetails,year,NON_NULL,
StatDetails,displaySeason,NON_NULL,
StatDetails,statId,NON_NULL,
StatDetails,statType,NON_NULL,
StatDetails,tournamentPills,NON_NULL,
StatDetails,yearPills,NON_NULL,
StatDetails,statTitle,NON_NULL,
StatDetails,statDescription,NON_NULL,
StatDetails,tourAvg,SCALAR,Built-in String
StatDetails,sponsorLogoAsset,NON_NULL,
StatDetails,lastProcessed,NON_NULL,
StatDetails,statHeaders,NON_NULL,
StatDetails,statCategories,NON_NULL,
StatDetails,rows,NON_NULL,
StatDetails,cutOffNumber,SCALAR,Built-in Int
StatDetails,cutOffButtonText,SCALAR,Built-in String
StatDetailsPlayer,playerId,NON_NULL,
StatDetailsPlayer,playerName,NON_NULL,
StatDetailsPlayer,country,NON_NULL,
StatDetailsPlayer,countryFlag,NON_NULL,
StatDetailsPlayer,rank,NON_NULL,
StatDetailsPlayer,rankDiff,NON_NULL,
StatDetailsPlayer,rankLogoLight,SCALAR,Built-in String
StatDetailsPlayer,rankLogoDark,SCALAR,Built-in String
StatDetailsPlayer,rankChangeTendency,ENUM,
StatDetailsPlayer,stats,NON_NULL,
StatDetailsPlayer,filter,SCALAR,Built-in String
CategoryPlayerStat,statName,NON_NULL,
CategoryPlayerStat,statValue,NON_NULL,
CategoryPlayerStat,color,NON_NULL,
StatDetailTourAvg,displayName,NON_NULL,
StatDetailTourAvg,value,NON_NULL,
NewsArticleDetails,path,NON_NULL,
NewsArticleDetails,url,NON_NULL,
NewsArticleDetails,shareURL,NON_NULL,
NewsArticleDetails,headline,NON_NULL,
NewsArticleDetails,articleImageAlt,NON_NULL,
NewsArticleDetails,readTime,NON_NULL,
NewsArticleDetails,franchise,NON_NULL,
NewsArticleDetails,franchiseDisplayName,NON_NULL,
NewsArticleDetails,authorReference,OBJECT,
NewsArticleDetails,datePublished,NON_NULL,
NewsArticleDetails,hero,OBJECT,
NewsArticleDetails,relatedFacts,LIST,
NewsArticleDetails,metadata,OBJECT,
NewsArticleDetails,sponsor,OBJECT,
NewsArticleDetails,brandedContent,NON_NULL,
NewsArticleDetails,nodes,NON_NULL,
NewsArticleDetails,overviewNodes,LIST,
NewsArticleDetails,teaserAsset,SCALAR,Built-in String
NewsArticleDetails,moreNewsTitle,SCALAR,Built-in String
NewsArticleDetails,cta,OBJECT,
NewsArticleDetails,articleSponsor,SCALAR,Built-in String
NewsArticleDetails,canonicalUrl,SCALAR,Built-in String
NewsArticleDetails,leadVideoId,SCALAR,Built-in String
NewsArticleDetails,leadVideoTitle,SCALAR,Built-in String
NewsArticleDetails,disableAds,NON_NULL,
NewsArticleDetails,tourName,SCALAR,Built-in String
NewsArticleDetails,tournamentName,SCALAR,Built-in String
NewsArticleDetails,contentTournamentId,SCALAR,Built-in String
NewsArticleDetails,isLive,NON_NULL,
NewsArticleDetails,players,LIST,
NewsArticleDetails,analyticsTags,LIST,
NewsArticleDetails,team,ENUM,
NewsArticleDetails,tags,LIST,
NewsArticleDetails,topics,LIST,
NewsArticleDetails,articleLabel,SCALAR,Built-in String
NewsArticleDetails,longForm,SCALAR,Built-in Boolean
NewsArticleDetails,photoPosition,SCALAR,Built-in String
NewsArticleDetails,isBreakingNews,SCALAR,Built-in Boolean
NewsArticleHero,image,SCALAR,Built-in String
NewsArticleHero,imageDescription,SCALAR,Built-in String
NewsArticleHero,video,OBJECT,
NewsArticleMetadata,metadata,LIST,
NewsArticleMetadataSegment,name,NON_NULL,
NewsArticleMetadataSegment,value,SCALAR,Built-in String
NewsArticleHeader,style,SCALAR,Built-in String
NewsArticleHeader,headerSegments,LIST,
NewsArticleHeaderSegment,headerType,NON_NULL,
NewsArticleHeaderSegment,class,SCALAR,Built-in String
NewsArticleHeaderSegment,segments,LIST,
NewsArticleLineBreak,breakValue,SCALAR,Built-in String
NewsArticleParagraph,segments,NON_NULL,
NewsArticleParagraph,id,SCALAR,Built-in String
NewsArticleVideo,video,OBJECT,
NewsArticleImage,segments,NON_NULL,
NewsArticleDivider,value,SCALAR,Built-in String
NewsArticlePhotoGallery,images,NON_NULL,
NewsArticleStats,stats,NON_NULL,
NewsArticleStats,statType,NON_NULL,
NewsArticleStats,playerId,SCALAR,Built-in String
NewsArticleStats,playerName,SCALAR,Built-in String
NewsArticleStats,season,SCALAR,Built-in String
