YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,FAIRWAYS HIT,POSSIBLE FAIRWAYS,RELATIVE TO PAR
2015,25,0,34262,Jon Curran,67.59,609,901,-0.14
2015,26,0,21753,Brian Davis,67.58,665,984,-0.11
2015,27,0,35541,John Peterson,67.54,722,1069,-0.16
2015,28,0,31557,Jim Herman,67.23,720,1071,-0.16
2015,29,0,22293,Heath Slocum,67.16,364,542,-0.07
2015,29,0,21528,Henrik Stenson,67.16,409,609,-0.23
2015,31,0,10809,Jim Furyk,67.13,484,721,-0.19
2015,32,0,23800,Bryce Molder,67.1,718,1070,-0.16
2015,33,0,22892,Jason Gore,66.91,542,810,-0.15
2015,33,0,33419,Cameron Tringale,66.91,732,1094,-0.14
2015,35,0,29221,Webb Simpson,66.82,594,889,-0.16
2015,36,0,29478,Kevin Kisner,66.49,867,1304,-0.16
2015,37,0,12510,Chad Campbell,66.14,836,1264,-0.15
2015,38,0,34130,Sung Joon Park,66.09,577,873,-0.08
2015,39,0,33399,Adam Hadwin,66.04,739,1119,-0.17
2015,40,0,36801,Mark Hubbard,66.0,561,850,-0.14
2015,41,0,24361,Pat Perez,65.85,756,1148,-0.19
2015,42,0,34409,David Lingmerth,65.53,675,1030,-0.17
2015,43,0,24925,Jonathan Byrd,65.35,462,707,-0.16
2015,44,0,23638,Brendon de Jonge,65.29,835,1279,-0.14
2015,45,0,33141,Keegan Bradley,65.24,578,886,-0.21
2015,46,0,25720,Chad Collins,65.03,569,875,-0.17
2015,47,0,24490,George McNeill,64.88,800,1233,-0.17
2015,48,0,27436,Graham DeLaet,64.75,483,746,-0.18
2015,49,0,27644,Brian Harman,64.68,705,1090,-0.17
2015,50,0,29223,Sam Saunders,64.6,562,870,-0.14
2015,51,0,20645,John Senden,64.57,461,714,-0.16
2015,52,0,33413,Ben Martin,64.56,694,1075,-0.21
2015,53,0,1706,Davis Love III,64.44,377,585,-0.11
2015,54,0,21878,Mark Wilson,64.38,723,1123,-0.15
2015,55,0,26758,David Hearn,64.35,758,1178,-0.18
2015,56,0,37273,Derek Ernst,64.33,561,872,-0.11
2015,56,0,27963,Chris Stroud,64.33,606,942,-0.17
2015,58,0,34264,Hudson Swafford,64.21,739,1151,-0.19
2015,59,0,29222,Billy Hurley III,64.18,559,871,-0.11
2015,60,0,32839,Hideki Matsuyama,63.98,627,980,-0.26
2015,61,0,25191,Gonzalo Fernandez-Castaño,63.91,556,870,-0.11
2015,62,0,35545,Blayne Barber,63.8,557,873,-0.17
2015,63,0,23548,Bill Lunde,63.73,318,499,-0.12
2015,64,0,34098,Russell Henley,63.67,594,933,-0.21
2015,65,0,10885,Robert Allenby,63.65,450,707,-0.13
2015,66,0,29926,Danny Lee,63.54,880,1385,-0.2
2015,67,0,25900,Lucas Glover,63.5,635,1000,-0.16
2015,68,0,34046,Jordan Spieth,63.18,573,907,-0.25
2015,69,0,32366,Kevin Chappell,63.11,657,1041,-0.21
2015,70,0,25686,Jason Dufner,63.06,420,666,-0.16
2015,71,0,26289,Boo Weekley,62.94,586,931,-0.17
2015,72,0,20472,Alex Cejka,62.85,687,1093,-0.14
2015,73,0,25892,Steve Wheatcroft,62.77,629,1002,-0.2
2015,74,0,32640,Troy Merritt,62.72,710,1132,-0.16
2015,75,0,25349,Tim Wilkinson,62.69,504,804,-0.12
2015,76,0,33418,Shawn Stefani,62.57,759,1213,-0.19
2015,77,0,24357,K.J. Choi,62.53,494,790,-0.2
2015,78,0,30946,Alex Prugh,62.47,621,994,-0.17
2015,79,0,29479,Scott Brown,62.42,701,1123,-0.16
2015,80,0,34261,Scott Langley,62.3,684,1098,-0.16
2015,80,0,26951,Johnson Wagner,62.3,494,793,-0.16
2015,82,0,22405,Justin Rose,62.09,421,678,-0.28
2015,83,0,24924,Bill Haas,62.07,612,986,-0.17
2015,84,0,24138,Ian Poulter,61.93,410,662,-0.21
2015,85,0,29420,Billy Horschel,61.91,629,1016,-0.2
2015,86,0,23108,Matt Kuchar,61.83,661,1069,-0.24
2015,87,0,25364,Paul Casey,61.6,539,875,-0.24
2015,88,0,30736,Oscar Fraustro,61.48,340,553,-0.09
2015,88,0,27095,Nick Watney,61.48,691,1124,-0.2
2015,90,0,24140,Sean O'Hair,61.41,686,1117,-0.17
2015,91,0,29476,Kyle Reifers,61.39,682,1111,-0.14
2015,91,0,29518,Brendan Steele,61.39,644,1049,-0.23
2015,93,0,22056,Cameron Percy,61.25,490,800,-0.21
2015,94,0,30926,Chris Kirk,61.13,478,782,-0.2
2015,95,0,25834,Daniel Summerhays,61.08,755,1236,-0.17
2015,96,0,35451,Scott Pinckney,60.95,626,1027,-0.18
2015,97,0,32334,Charlie Beljan,60.91,480,788,-0.14
2015,98,0,40026,Daniel Berger,60.71,697,1148,-0.2
2015,99,0,32102,Rickie Fowler,60.58,478,789,-0.22
2015,99,0,28486,Michael Putnam,60.58,567,936,-0.16
2015,101,0,29535,Brice Garnett,60.47,537,888,-0.16
2015,102,0,28679,Fabián Gómez,60.46,581,961,-0.17
2015,103,0,25396,Kevin Na,60.35,592,981,-0.19
2015,104,0,23623,Bo Van Pelt,60.2,540,897,-0.2
2015,105,0,26331,Charl Schwartzel,60.18,343,570,-0.15
2015,106,0,23353,J.J. Henry,60.17,633,1052,-0.16
2015,107,0,37454,Whee Kim,59.9,463,773,-0.17
2015,108,0,23621,Rory Sabbatini,59.89,545,910,-0.2
2015,109,0,27649,Brandt Snedeker,59.79,623,1042,-0.22
2015,110,0,33486,Roger Sloan,59.74,328,549,-0.16
2015,110,0,33448,Justin Thomas,59.74,788,1319,-0.27
2015,112,0,6567,Vijay Singh,59.69,570,955,-0.16
2015,113,0,24494,Erik Compton,59.61,574,963,-0.21
2015,114,0,27895,Jonas Blixt,59.55,424,712,-0.18
2015,115,0,32448,James Hahn,59.52,644,1082,-0.14
2015,116,0,30692,Scott Stallings,59.47,402,676,-0.16
2015,117,0,26329,Louis Oosthuizen,59.45,387,651,-0.17
2015,118,0,33667,Carlos Ortiz,59.41,682,1148,-0.21
2015,119,0,27936,Martin Laird,59.2,595,1005,-0.2
2015,120,0,35539,Luke Guthrie,59.17,555,938,-0.16
2015,120,0,20691,Greg Owen,59.17,329,556,-0.17
2015,122,0,25818,Scott Piercy,59.06,678,1148,-0.18
2015,123,0,25345,Carl Pettersson,59.01,783,1327,-0.18
2015,124,0,29425,Andrew Svoboda,58.95,573,972,-0.14
2015,125,0,34099,Harris English,58.84,709,1205,-0.23
2015,126,0,28259,Sangmoon Bae,58.83,723,1229,-0.15
2015,127,0,31193,Jim Renner,58.75,453,771,-0.1
2015,128,0,20593,Greg Chalmers,58.62,289,493,-0.11
2015,129,0,32150,Michael Thompson,58.52,611,1044,-0.17
2015,130,0,28023,Byron Smith,58.46,349,597,-0.12
2015,131,0,26300,Matt Jones,58.45,543,929,-0.24
2015,132,0,23983,Luke Donald,58.43,433,741,-0.18
2015,133,0,35532,Tom Hoge,58.41,528,904,-0.21
2015,134,0,34431,Robert Streb,58.31,782,1341,-0.26
2015,135,0,28475,Jeff Overton,58.24,601,1032,-0.19
2015,136,0,36699,Patrick Rodgers,58.2,369,634,-0.24
2015,137,0,20396,Lee Westwood,58.18,256,440,-0.24
2015,138,0,20229,Stewart Cink,58.12,526,905,-0.19
2015,139,0,29720,Andres Gonzales,57.93,603,1041,-0.18
2015,140,0,30852,Ryo Ishikawa,57.61,594,1031,-0.19
2015,141,0,23048,Eric Axley,57.31,341,595,-0.12
2015,142,0,27064,Jhonattan Vegas,57.26,568,992,-0.16
2015,143,0,22046,Geoff Ogilvy,56.94,279,490,-0.14
2015,144,0,25369,Jamie Donaldson,56.66,251,443,-0.16
2015,145,0,12716,Charley Hoffman,56.58,598,1057,-0.2
2015,146,0,21209,Sergio Garcia,56.57,280,495,-0.24
2015,147,0,34563,Chesson Hadley,56.52,698,1235,-0.16
2015,148,0,24358,Robert Garrigus,56.5,426,754,-0.12
2015,149,0,25493,Nick Taylor,56.45,648,1148,-0.21
2015,150,0,24781,Hunter Mahan,56.43,509,902,-0.24
2015,151,0,39977,Max Homa,56.41,484,858,-0.12
2015,152,0,36689,Brooks Koepka,56.38,504,894,-0.28
2015,153,0,28500,Martin Flores,56.19,613,1091,-0.15
2015,154,0,27770,Camilo Villegas,55.48,567,1022,-0.18
2015,155,0,20848,Ángel Cabrera,55.46,325,586,-0.17
2015,156,0,27141,J.B. Holmes,55.41,497,897,-0.28
2015,157,0,34256,Andrew Putnam,55.36,408,737,-0.15
2015,158,0,25804,Bubba Watson,55.28,429,776,-0.28
2015,159,0,24846,Ricky Barnes,55.16,476,863,-0.18
2015,160,0,30944,Jason Kokrak,55.09,606,1100,-0.19
2015,161,0,24502,Adam Scott,54.98,243,442,-0.22
2015,162,0,20157,Retief Goosen,54.89,449,818,-0.13
2015,162,0,31323,Gary Woodland,54.89,410,747,-0.18
2015,164,0,25240,D.A. Points,54.71,436,797,-0.15
2015,165,0,29289,S.Y. Noh,54.69,408,746,-0.23
2015,166,0,28089,Jason Day,54.67,433,792,-0.32
2015,166,0,28132,Tyrone Van Aswegen,54.67,316,578,-0.2
2015,168,0,29725,Tony Finau,54.42,690,1268,-0.2
2015,169,0,34358,Jonathan Randolph,53.98,420,778,-0.16
2015,170,0,33461,Morgan Hoffmann,53.82,514,955,-0.22
2015,171,0,34360,Patrick Reed,53.66,564,1051,-0.23
2015,172,0,23320,Ryan Palmer,53.29,397,745,-0.17
2015,173,0,26851,Marc Leishman,53.21,398,748,-0.17
2015,174,0,21961,Charles Howell III,53.19,725,1363,-0.2
2015,175,0,25274,Steven Bowditch,52.99,646,1219,-0.25
2015,176,0,1810,Phil Mickelson,52.9,401,758,-0.17
2015,177,0,30925,Dustin Johnson,52.88,395,747,-0.29
2015,178,0,6522,Ernie Els,52.7,283,537,-0.22
2015,179,0,20766,Padraig Harrington,52.62,352,669,-0.13
2015,179,0,25562,Andres Romero,52.62,392,745,-0.13
2015,181,0,25632,Jimmy Walker,52.05,457,878,-0.29
2015,182,0,22371,Aaron Baddeley,51.77,468,904,-0.2
2015,183,0,28307,Matt Every,50.72,388,765,-0.15
2015,184,0,31416,Derek Fathauer,50.66,458,904,-0.2
2012,1,0,8075,Jerry Kelly,74.14,751,1013,-0.12
2012,2,0,22293,Heath Slocum,72.96,761,1043,-0.13
2012,3,0,23135,Tim Clark,72.52,504,695,-0.14
2012,4,0,10809,Jim Furyk,71.38,646,905,-0.18
2012,5,0,25572,Graeme McDowell,71.19,378,531,-0.16
2012,6,0,2206,David Toms,69.56,425,611,-0.14
2012,7,0,23204,Gary Christian,69.44,725,1044,-0.16
2012,8,0,21878,Mark Wilson,69.18,651,941,-0.11
2012,9,0,6251,Chris DiMarco,69.17,691,999,-0.07
2012,10,0,22621,Ben Curtis,68.91,461,669,-0.16
2012,11,0,24024,Zach Johnson,68.87,708,1028,-0.2
2012,12,0,24138,Ian Poulter,68.43,362,529,-0.15
2012,13,0,34174,John Huh,68.27,809,1185,-0.13
2012,14,0,29420,Billy Horschel,68.07,454,667,-0.16
2012,15,0,21753,Brian Davis,67.85,743,1095,-0.16
2012,16,0,26476,Chez Reavie,67.76,622,918,-0.14
2012,17,0,27060,John Mallinger,67.74,590,871,-0.13
2012,18,0,30711,Colt Knost,67.6,628,929,-0.09
2012,19,0,29910,Blake Adams,67.35,823,1222,-0.16
2012,20,0,35139,Richard Lee,67.3,535,795,-0.15
2012,21,0,24781,Hunter Mahan,67.26,600,892,-0.16
2012,22,0,1724,Jeff Maggert,67.25,727,1081,-0.13
2012,23,0,25396,Kevin Na,66.92,605,904,-0.16
2012,24,0,11123,Chris Couch,66.85,498,745,-0.13
2012,25,0,24507,Jason Bohn,66.74,610,914,-0.13
2012,26,0,33122,Russell Knox,66.58,518,778,-0.17
2012,27,0,26596,Ryan Moore,66.43,748,1126,-0.19
2012,28,0,28087,Kris Blanks,66.39,553,833,-0.08
2012,29,0,26289,Boo Weekley,66.38,535,806,-0.12
2012,30,0,25686,Jason Dufner,66.37,588,886,-0.23
2012,30,0,27644,Brian Harman,66.37,809,1219,-0.16
2012,32,0,28455,Will Claxton,66.11,788,1192,-0.18
2012,33,0,8725,Tom Gillis,66.0,631,956,-0.16
2012,34,0,1766,Billy Mayfair,65.95,709,1075,-0.09
2012,35,0,20104,Ken Duke,65.84,823,1250,-0.19
2012,36,0,25240,D.A. Points,65.77,734,1116,-0.14
2012,37,0,26679,Kevin Stadler,65.64,638,972,-0.14
2012,38,0,20098,Stuart Appleby,65.49,592,904,-0.13
2012,39,0,32102,Rickie Fowler,65.43,598,914,-0.15
2012,40,0,32200,Roberto Castro,65.42,683,1044,-0.15
2012,41,0,23541,Ben Crane,65.39,563,861,-0.13
2012,42,0,33419,Cameron Tringale,65.03,690,1061,-0.17
2012,43,0,6036,Scott Dunlap,64.9,416,641,-0.08
2012,44,0,21528,Henrik Stenson,64.84,378,583,-0.15
2012,45,0,20623,Gavin Coles,64.82,514,793,-0.13
2012,45,0,27933,John Merrick,64.82,645,995,-0.19
2012,47,0,20645,John Senden,64.8,554,855,-0.2
2012,48,0,6527,Steve Stricker,64.72,488,754,-0.21
2012,49,0,24357,K.J. Choi,64.54,506,784,-0.15
2012,50,0,25457,Alexandre Rocha,64.47,450,698,-0.1
2012,51,0,22405,Justin Rose,64.26,471,733,-0.2
2012,52,0,20572,Rod Pampling,64.2,615,958,-0.15
2012,53,0,22348,Nick O'Hern,64.17,600,935,-0.11
2012,54,0,22913,John Rollins,64.02,630,984,-0.16
2012,55,0,22582,Kyle Thompson,63.87,327,512,-0.07
2012,56,0,27556,Ted Potter Jr.,63.81,543,851,-0.1
2012,57,0,22961,David Mathis,63.75,612,960,-0.12
2012,58,0,23108,Matt Kuchar,63.71,581,912,-0.23
2012,59,0,23623,Bo Van Pelt,63.67,573,900,-0.23
2012,60,0,26287,Roland Thatcher,63.65,387,608,-0.11
2012,61,0,24924,Bill Haas,63.6,540,849,-0.21
2012,62,0,26331,Charl Schwartzel,63.59,351,552,-0.2
2012,63,0,23638,Brendon de Jonge,63.55,898,1413,-0.19
2012,64,0,27214,Kevin Streelman,63.13,673,1066,-0.16
2012,65,0,6573,Brandt Jobe,63.08,393,623,-0.11
2012,66,0,8793,Tiger Woods,63.06,420,666,-0.23
2012,67,0,29518,Brendan Steele,62.92,565,898,-0.13
2012,68,0,23983,Luke Donald,62.9,417,663,-0.19
2012,69,0,19846,Brian Gay,62.86,677,1077,-0.14
2012,70,0,20160,Charlie Wi,62.85,631,1004,-0.15
2012,71,0,26758,David Hearn,62.84,766,1219,-0.15
2012,72,0,21407,Arjun Atwal,62.8,574,914,-0.13
2012,72,0,25892,Steve Wheatcroft,62.8,368,586,-0.11
2012,74,0,6567,Vijay Singh,62.76,706,1125,-0.2
2012,75,0,10213,Dicky Pride,62.65,426,680,-0.15
2012,76,0,23353,J.J. Henry,62.58,617,986,-0.18
2012,77,0,6004,Stephen Ames,62.57,336,537,-0.11
2012,77,0,24361,Pat Perez,62.57,595,951,-0.19
2012,79,0,33141,Keegan Bradley,62.54,616,985,-0.21
2012,80,0,25834,Daniel Summerhays,62.47,591,946,-0.15
2012,81,0,26329,Louis Oosthuizen,62.39,418,670,-0.18
2012,82,0,12652,Cameron Beckman,62.37,595,954,-0.11
2012,83,0,1797,Rocco Mediate,62.36,502,805,-0.14
2012,84,0,23788,D.J. Trahan,62.34,533,855,-0.11
2012,85,0,20593,Greg Chalmers,62.31,643,1032,-0.15
2012,86,0,24604,Hunter Haas,62.27,449,721,-0.13
2012,87,0,23800,Bryce Molder,62.17,613,986,-0.16
2012,87,0,29476,Kyle Reifers,62.17,636,1023,-0.15
2012,89,0,27770,Camilo Villegas,62.1,626,1008,-0.19
2012,90,0,27963,Chris Stroud,62.06,646,1041,-0.14
2012,91,0,26951,Johnson Wagner,62.02,658,1061,-0.14
2012,92,0,29478,Kevin Kisner,61.9,455,735,-0.15
2012,93,0,12716,Charley Hoffman,61.88,651,1052,-0.16
2012,94,0,27330,Josh Teater,61.87,709,1146,-0.16
2012,95,0,28475,Jeff Overton,61.77,787,1274,-0.22
2012,96,0,1320,Bob Estes,61.76,554,897,-0.15
2012,97,0,10860,Justin Leonard,61.55,581,944,-0.1
2012,98,0,23325,Vaughn Taylor,61.47,544,885,-0.16
2012,99,0,20396,Lee Westwood,61.44,341,555,-0.21
2012,100,0,21209,Sergio Garcia,61.41,374,609,-0.2
2012,101,0,22046,Geoff Ogilvy,61.32,466,760,-0.18
2012,102,0,27436,Graham DeLaet,61.24,602,983,-0.16
2012,103,0,28307,Matt Every,61.16,540,883,-0.18
2012,104,0,23621,Rory Sabbatini,61.12,613,1003,-0.18
2012,105,0,20766,Padraig Harrington,61.07,378,619,-0.2
2012,106,0,32150,Michael Thompson,61.03,545,893,-0.16
2012,107,0,29222,Billy Hurley III,60.99,480,787,-0.06
2012,107,0,31202,William McGirt,60.99,666,1092,-0.14
2012,109,0,29221,Webb Simpson,60.96,559,917,-0.2
2012,110,0,29479,Scott Brown,60.94,429,704,-0.14
2012,111,0,24490,George McNeill,60.88,596,979,-0.14
2012,112,0,34021,Bud Cauley,60.78,761,1252,-0.19
2012,113,0,27302,Garth Mulroy,60.69,386,636,-0.16
2012,114,0,1941,Tom Pernice Jr.,60.56,433,715,-0.11
2012,114,0,27649,Brandt Snedeker,60.56,545,900,-0.23
2012,116,0,12510,Chad Campbell,60.48,609,1007,-0.15
2012,117,0,30926,Chris Kirk,60.44,712,1178,-0.2
2012,118,0,20691,Greg Owen,60.41,641,1061,-0.13
2012,119,0,24140,Sean O'Hair,60.32,637,1056,-0.17
2012,120,0,1706,Davis Love III,60.22,433,719,-0.15
2012,121,0,24663,Y.E. Yang,60.18,402,668,-0.13
2012,122,0,12782,Tim Herron,59.92,634,1058,-0.17
2012,123,0,34099,Harris English,59.9,723,1207,-0.17
2012,124,0,23548,Bill Lunde,59.76,554,927,-0.18
2012,125,0,24502,Adam Scott,59.75,337,564,-0.23
2012,126,0,30110,Kyle Stanley,59.61,580,973,-0.15
2012,127,0,32698,Bobby Gates,59.35,619,1043,-0.14
2012,127,0,22548,Patrick Sheehan,59.35,365,615,-0.08
2012,129,0,23542,Tommy Biershenk,59.32,474,799,-0.12
2012,130,0,27936,Martin Laird,59.23,446,753,-0.21
2012,131,0,30692,Scott Stallings,59.12,554,937,-0.14
2012,132,0,10885,Robert Allenby,59.08,537,909,-0.1
2012,133,0,27095,Nick Watney,59.03,621,1052,-0.22
2012,134,0,27895,Jonas Blixt,59.01,524,888,-0.23
2012,135,0,20574,Mathew Goggin,58.98,450,763,-0.16
2012,136,0,29289,S.Y. Noh,58.94,692,1174,-0.15
2012,137,0,20848,Ángel Cabrera,58.9,301,511,-0.12
2012,138,0,29926,Danny Lee,58.83,473,804,-0.13
2012,139,0,22378,Trevor Immelman,58.76,466,793,-0.15
2012,139,0,21731,Freddie Jacobson,58.76,359,611,-0.17
2012,141,0,25804,Bubba Watson,58.67,416,709,-0.27
2012,142,0,24846,Ricky Barnes,58.52,666,1138,-0.14
2012,142,0,32334,Charlie Beljan,58.52,347,593,-0.13
2012,144,0,30927,Brendon Todd,58.45,505,864,-0.12
2012,145,0,23718,Nathan Green,58.39,463,793,-0.17
2012,146,0,23320,Ryan Palmer,58.29,573,983,-0.19
2012,147,0,28093,Miguel Angel Carballo,58.03,459,791,-0.15
2012,148,0,27974,Sung Kang,57.53,489,850,-0.04
2012,149,0,24494,Erik Compton,57.5,510,887,-0.14
2012,150,0,24925,Jonathan Byrd,57.42,445,775,-0.2
2012,151,0,30925,Dustin Johnson,57.38,416,725,-0.25
2012,152,0,25818,Scott Piercy,57.3,675,1178,-0.25
2012,153,0,6522,Ernie Els,57.21,512,895,-0.16
2012,154,0,24358,Robert Garrigus,56.95,582,1022,-0.23
2012,155,0,28259,Sangmoon Bae,56.84,449,790,-0.1
2012,156,0,32366,Kevin Chappell,56.81,567,998,-0.17
2012,157,0,25345,Carl Pettersson,56.76,630,1110,-0.24
2012,158,0,21350,Ryuji Imada,56.75,538,948,-0.12
2012,159,0,1249,John Daly,56.73,295,520,-0.2
2012,160,0,6034,Marco Dawson,56.4,357,633,-0.16
2012,161,0,27141,J.B. Holmes,56.21,597,1062,-0.19
2012,162,0,24940,Edward Loar,56.13,334,595,-0.18
2012,163,0,31558,J.J. Killeen,56.09,649,1157,-0.12
2012,164,0,28237,Rory McIlroy,55.94,311,556,-0.29
2012,165,0,25562,Andres Romero,55.87,414,741,-0.09
2012,166,0,27466,Spencer Levin,55.82,513,919,-0.18
2012,167,0,30750,Tommy Gainey,55.62,693,1246,-0.15
2012,168,0,19970,Robert Karlsson,55.46,315,568,-0.19
2012,169,0,1810,Phil Mickelson,55.37,454,820,-0.24
2012,170,0,26851,Marc Leishman,55.22,577,1045,-0.15
2012,171,0,31323,Gary Woodland,55.17,400,725,-0.19
2012,172,0,21805,Harrison Frazar,55.04,366,665,-0.13
2012,173,0,28500,Martin Flores,54.72,620,1133,-0.19
2012,174,0,26300,Matt Jones,54.71,331,605,-0.17
2012,175,0,22371,Aaron Baddeley,54.55,414,759,-0.17
2012,176,0,21961,Charles Howell III,54.54,577,1058,-0.21
2012,177,0,20070,Matt Bettencourt,54.3,448,825,-0.15
2012,178,0,27120,Troy Matteson,53.66,608,1133,-0.14
2012,179,0,28089,Jason Day,53.65,345,643,-0.2
2012,180,0,25632,Jimmy Walker,53.56,669,1249,-0.2
2012,181,0,30944,Jason Kokrak,53.54,506,945,-0.15
2012,182,0,27064,Jhonattan Vegas,53.42,508,951,-0.17
2012,183,0,28308,Troy Kelly,53.37,372,697,-0.1
2012,184,0,30852,Ryo Ishikawa,53.15,270,508,-0.08
2012,185,0,1116,Michael Bradley,53.13,399,751,-0.14
2012,186,0,27797,Derek Lamely,53.07,406,765,-0.14
2012,187,0,23409,James Driscoll,53.05,505,952,-0.17
2012,188,0,33120,Mark Anderson,52.7,439,833,-0.18
2012,189,0,20229,Stewart Cink,52.57,388,738,-0.14
2012,190,0,23903,Stephen Gangluff,51.54,302,586,-0.11
2012,191,0,20850,Daniel Chopra,48.87,282,577,-0.19
2008,1,0,1139,Olin Browne,80.8,783,969,-0.01
2008,2,0,8385,Omar Uresti,75.63,661,874,-0.07
2008,3,0,2239,Scott Verplank,75.22,680,904,-0.13
2008,4,0,24024,Zach Johnson,74.95,745,994,-0.12
2008,5,0,22293,Heath Slocum,74.73,896,1199,-0.1
2008,6,0,1142,Bart Bryant,74.68,696,932,-0.1
2008,7,0,19913,Ron Whittaker,74.42,419,563,-0.1
2008,8,0,26476,Chez Reavie,73.91,918,1242,-0.11
2008,9,0,22348,Nick O'Hern,73.83,728,986,-0.13
2008,10,0,1388,Robert Gamez,73.49,718,977,-0.04
2008,11,0,20105,Jeff Gove,73.4,447,609,-0.12
2008,12,0,6621,Joe Durant,73.24,802,1095,-0.11
2008,13,0,1766,Billy Mayfair,72.97,961,1317,-0.11
2008,14,0,21753,Brian Davis,72.62,1029,1417,-0.12
2008,15,0,19846,Brian Gay,72.54,869,1198,-0.15
2008,16,0,10733,Kent Jones,72.18,550,762,-0.16
2008,17,0,1313,Steve Elkington,71.87,728,1013,-0.1
2008,18,0,20623,Gavin Coles,71.8,438,610,-0.13
2008,19,0,10425,Jay Williamson,71.74,797,1111,-0.12
2008,20,0,12826,Paul Claxton,71.55,493,689,-0.07
2008,21,0,6643,Paul Goydos,71.2,665,934,-0.08
2008,22,0,6012,Greg Kraft,71.18,494,694,-0.13
2008,23,0,27060,John Mallinger,71.17,827,1162,-0.13
2008,24,0,21878,Mark Wilson,71.09,1028,1446,-0.17
2008,25,0,10809,Jim Furyk,70.85,746,1053,-0.19
2008,26,0,6197,Michael Allen,70.81,764,1079,-0.17
2008,27,0,10505,Shane Bertsch,70.67,882,1248,-0.12
2008,28,0,7547,Craig Kanada,70.6,538,762,-0.14
2008,29,0,19803,Ryan Armour,70.46,737,1046,-0.09
2008,30,0,1928,Corey Pavin,70.41,545,774,-0.11
2008,31,0,20645,John Senden,69.96,787,1125,-0.15
2008,32,0,22806,Doug LaBelle II,69.93,493,705,-0.1
2008,33,0,22621,Ben Curtis,69.82,613,878,-0.14
2008,34,0,10585,Scott McCarron,69.6,522,750,-0.14
2008,35,0,1473,Todd Hamilton,69.47,710,1022,-0.16
2008,36,0,2002,John Riegger,69.18,615,889,-0.15
2008,37,0,20443,Jin Park,69.17,664,960,-0.09
2008,38,0,10860,Justin Leonard,69.11,707,1023,-0.21
2008,39,0,22913,John Rollins,69.1,758,1097,-0.1
2008,40,0,24925,Jonathan Byrd,69.01,735,1065,-0.16
2008,41,0,12652,Cameron Beckman,68.92,703,1020,-0.15
2008,41,0,23541,Ben Crane,68.92,714,1036,-0.17
2008,43,0,8931,Glen Day,68.81,534,776,-0.15
2008,44,0,7867,Woody Austin,68.6,841,1226,-0.16
2008,45,0,22892,Jason Gore,68.54,806,1176,-0.16
2008,46,0,2223,Bob Tway,68.44,540,789,-0.17
2008,47,0,23614,Rich Beem,68.34,749,1096,-0.13
2008,48,0,25396,Kevin Na,68.01,859,1263,-0.15
2008,49,0,21461,Kenneth Ferrie,68.0,561,825,-0.1
2008,50,0,8075,Jerry Kelly,67.96,700,1030,-0.12
2008,51,0,8845,Scott Sterling,67.71,690,1019,-0.13
2008,52,0,20160,Charlie Wi,67.68,825,1219,-0.14
2008,53,0,20498,Briny Baird,67.55,893,1322,-0.14
2008,54,0,27963,Chris Stroud,67.54,616,912,-0.13
2008,55,0,26596,Ryan Moore,67.51,586,868,-0.13
2008,55,0,25349,Tim Wilkinson,67.51,750,1111,-0.15
2008,57,0,22548,Patrick Sheehan,67.5,972,1440,-0.13
2008,58,0,1320,Bob Estes,67.48,801,1187,-0.12
2008,59,0,20127,Chris Riley,67.45,371,550,-0.13
2008,60,0,20634,Peter Lonard,67.42,745,1105,-0.12
2008,61,0,1948,Tim Petrovic,67.32,754,1120,-0.12
2008,62,0,24781,Hunter Mahan,67.27,670,996,-0.17
2008,63,0,20382,Stephen Leaney,67.26,419,623,-0.09
2008,64,0,1724,Jeff Maggert,67.25,733,1090,-0.12
2008,65,0,1797,Rocco Mediate,67.22,644,958,-0.12
2008,66,0,12510,Chad Campbell,67.12,786,1171,-0.21
2008,67,0,28780,Nicholas Thompson,66.92,890,1330,-0.15
2008,68,0,2206,David Toms,66.88,519,776,-0.18
2008,69,0,10885,Robert Allenby,66.81,793,1187,-0.18
2008,70,0,27933,John Merrick,66.54,706,1061,-0.16
2008,71,0,23108,Matt Kuchar,66.53,648,974,-0.15
2008,72,0,20572,Rod Pampling,66.42,623,938,-0.17
2008,73,0,1677,Tom Lehman,66.41,350,527,-0.15
2008,74,0,23135,Tim Clark,66.37,673,1014,-0.18
2008,74,0,1553,John Huston,66.37,448,675,-0.22
2008,74,0,26695,Michael Letzig,66.37,679,1023,-0.17
2008,77,0,23349,Charles Warren,66.34,678,1022,-0.06
2008,78,0,23788,D.J. Trahan,66.32,711,1072,-0.16
2008,79,0,24227,Justin Bolli,66.3,671,1012,-0.08
2008,80,0,20574,Mathew Goggin,66.17,749,1132,-0.18
2008,81,0,1161,Mark Calcavecchia,66.09,497,752,-0.1
2008,82,0,23353,J.J. Henry,66.01,901,1365,-0.16
2008,83,0,21949,Joe Ogilvie,65.89,794,1205,-0.17
2008,84,0,10875,Todd Demsey,65.88,643,976,-0.13
2008,85,0,20472,Alex Cejka,65.5,541,826,-0.08
2008,86,0,11032,Frank Lickliter II,65.34,903,1382,-0.13
2008,87,0,26668,Marc Turnesa,65.33,684,1047,-0.13
2008,88,0,24361,Pat Perez,65.21,714,1095,-0.21
2008,89,0,1035,Tommy Armour III,65.05,590,907,-0.14
