YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 3 BIRDIES OR BETTER,PAR 3 HOLES
2022,171,0,32139,Danny Willett,11.2,28,250
2022,172,0,52374,Brandon Wu,11.15,34,305
2022,173,0,30926,Chris Kirk,11.08,38,343
2022,174,0,29289,S.Y. Noh,11.03,29,263
2022,175,0,55708,Hayden Buckley,10.99,41,373
2022,175,0,32757,Patton Kizzire,10.99,40,364
2022,175,0,36689,Brooks Koepka,10.99,20,182
2022,178,0,32662,Michael Gligic,10.73,31,289
2022,178,0,34610,Matthias Schwab,10.73,31,289
2022,180,0,27095,Nick Watney,10.61,33,311
2022,181,0,39953,Chase Seiffert,10.43,22,211
2022,182,0,29974,Branden Grace,10.19,22,216
2022,183,0,35617,Martin Trainer,10.15,33,325
2022,184,0,35110,Brett Drewitt,9.96,24,241
2022,184,0,27770,Camilo Villegas,9.96,28,281
2022,186,0,33490,Bo Hoag,9.95,20,201
2022,187,0,22056,Cameron Percy,9.84,18,183
2022,188,0,29518,Brendan Steele,9.8,29,296
2022,189,0,34046,Jordan Spieth,9.34,27,289
2022,190,0,25686,Jason Dufner,9.22,19,206
2022,191,0,27064,Jhonattan Vegas,9.15,30,328
2022,192,0,32448,James Hahn,8.5,25,294
2022,193,0,46550,Brandon Hagy,8.16,27,331
2024,1,0,51977,Max Greyserman,19.06%,65,341
2024,2,0,52666,Sami Valimaki,18.80%,50,266
2024,3,0,60067,Joe Highsmith,18.09%,55,304
2024,3,0,37455,Si Woo Kim,18.09%,68,376
2024,5,0,46441,Robby Shelton,17.79%,58,326
2024,6,0,33653,Thomas Detry,17.69%,52,294
2024,7,0,51997,Andrew Novak,17.58%,64,364
2024,8,0,51349,Nico Echavarria,17.55%,66,376
2024,9,0,56149,Wilson Furr,17.48%,43,246
2024,10,0,51766,Wyndham Clark,17.36%,50,288
2024,11,0,48081,Xander Schauffele,17.35%,59,340
2024,12,0,27129,Luke List,17.31%,54,312
2024,13,0,57975,Harry Hall,17.24%,60,348
2024,14,0,55182,Tom Kim,17.07%,56,328
2024,15,0,47993,Denny McCarthy,17.05%,59,346
2024,16,0,50525,Collin Morikawa,16.88%,54,320
2024,17,0,27644,Brian Harman,16.86%,59,350
2024,18,0,60767,Blaine Hale Jr.,16.81%,38,226
2024,19,0,33948,Byeong Hun An,16.78%,50,298
2024,20,0,50493,Justin Suh,16.77%,53,316
2024,21,0,46046,Scottie Scheffler,16.67%,50,300
2024,22,0,39977,Max Homa,16.56%,53,320
2024,23,0,33399,Adam Hadwin,16.37%,55,336
2024,24,0,37275,Sam Ryder,16.36%,53,324
2024,25,0,28775,Nate Lashley,16.35%,52,318
2024,26,0,47504,Sam Burns,16.34%,50,306
2024,27,0,52955,Ludvig Åberg,16.33%,49,300
2024,28,0,39975,Michael Kim,16.29%,57,350
2024,29,0,46717,Viktor Hovland,16.23%,37,228
2024,30,0,33968,Thorbjørn Olesen,16.18%,33,204
2024,31,0,29936,Ryan Fox,16.16%,53,328
2024,32,0,47591,Eric Cole,16.15%,73,452
2024,33,0,52514,Trace Crowe,16.10%,47,292
2024,34,0,48117,Kurt Kitayama,16.05%,52,324
2024,35,0,34563,Chesson Hadley,15.97%,46,288
2024,36,0,33408,Tyson Alexander,15.94%,51,320
2024,37,0,39546,Keith Mitchell,15.91%,56,352
2024,38,0,27139,David Skinns,15.82%,56,354
2024,39,0,27936,Martin Laird,15.79%,48,304
2024,40,0,55893,Sam Stevens,15.73%,67,426
2024,41,0,48153,Matthieu Pavon,15.56%,42,270
2024,42,0,45242,Kevin Yu,15.51%,49,316
2024,43,0,47988,Nick Hardy,15.43%,54,350
2024,44,0,29725,Tony Finau,15.38%,52,338
2024,44,0,59143,Mac Meissner,15.38%,48,312
2024,46,0,29420,Billy Horschel,15.34%,50,326
2024,47,0,34021,Bud Cauley,15.32%,34,222
2024,48,0,36326,David Lipsky,15.31%,45,294
2024,49,0,32102,Rickie Fowler,15.22%,49,322
2024,50,0,40162,Justin Lower,15.20%,64,421
2024,51,0,40006,Erik van Rooyen,15.18%,51,336
2024,52,0,32791,K.H. Lee,15.16%,52,343
2024,53,0,40098,Matt Fitzpatrick,15.14%,43,284
2024,54,0,45157,Cam Davis,15.12%,49,324
2024,55,0,38991,Alejandro Tosti,15.10%,45,298
2024,56,0,57900,Chandler Phillips,15.03%,55,366
2024,57,0,56630,Akshay Bhatia,15.00%,54,360
2024,57,0,48084,Wesley Bryan,15.00%,30,200
2024,59,0,46442,Maverick McNealy,14.91%,58,389
2024,60,0,32333,Kevin Tway,14.88%,36,242
2024,61,0,12716,Charley Hoffman,14.80%,45,304
2024,61,0,47983,Chad Ramey,14.80%,53,358
2024,63,0,54591,Ben Griffin,14.79%,71,480
2024,64,0,32757,Patton Kizzire,14.77%,39,264
2024,65,0,52372,Cameron Champ,14.68%,37,252
2024,66,0,28237,Rory McIlroy,14.64%,41,280
2024,67,0,49960,Sepp Straka,14.61%,45,308
2024,68,0,39971,Sungjae Im,14.59%,54,370
2024,69,0,60004,Jacob Bridgeman,14.58%,49,336
2024,69,0,48867,Matti Schmid,14.58%,49,336
2024,71,0,22371,Aaron Baddeley,14.56%,46,316
2024,72,0,39327,Ben Silverman,14.50%,49,338
2024,73,0,49771,J.T. Poston,14.49%,51,352
2024,74,0,47420,Jake Knapp,14.47%,46,318
2024,75,0,39324,J.J. Spaun,14.46%,48,332
2024,76,0,35310,Lanto Griffin,14.42%,45,312
2024,77,0,27349,Alex Noren,14.33%,43,300
2024,78,0,24024,Zach Johnson,14.29%,30,210
2024,79,0,24502,Adam Scott,14.24%,41,288
2024,80,0,30927,Brendon Todd,14.11%,57,404
2024,81,0,31323,Gary Woodland,14.07%,47,334
2024,82,0,27214,Kevin Streelman,14.04%,41,292
2024,83,0,52375,Doug Ghim,14.03%,55,392
2024,84,0,33141,Keegan Bradley,14.01%,44,314
2024,85,0,32367,Jorge Campillo,13.96%,31,222
2024,86,0,51634,Sahith Theegala,13.95%,53,380
2024,87,0,29908,C.T. Pan,13.93%,34,244
2024,88,0,40058,Zac Blair,13.92%,49,352
2024,88,0,34587,Chan Kim,13.92%,49,352
2024,90,0,50484,Hayden Springer,13.87%,43,310
2024,91,0,33448,Justin Thomas,13.85%,41,296
2024,92,0,39997,Corey Conners,13.79%,48,348
2024,92,0,47483,Will Zalatoris,13.79%,40,290
2024,94,0,28252,Seamus Power,13.78%,54,392
2024,95,0,27064,Jhonattan Vegas,13.69%,43,314
2024,96,0,50188,S.H. Kim,13.68%,61,446
2024,97,0,25900,Lucas Glover,13.64%,51,374
2024,98,0,35532,Tom Hoge,13.62%,58,426
2024,99,0,57362,Austin Eckroat,13.61%,52,382
2024,100,0,32366,Kevin Chappell,13.60%,31,228
2024,101,0,54576,Patrick Fishburn,13.58%,41,302
2024,102,0,36799,Stephan Jaeger,13.53%,46,340
2024,103,0,59095,Chris Gotterup,13.50%,42,311
2024,104,0,51287,Ryo Hisatsune,13.39%,49,366
2024,105,0,48319,Tom Whitney,13.36%,39,292
2024,106,0,55789,Taylor Montgomery,13.33%,32,240
2024,107,0,49947,Taylor Moore,13.30%,54,406
2024,108,0,29535,Brice Garnett,13.27%,26,196
2024,109,0,46340,Alex Smalley,13.21%,42,318
2024,110,0,31646,Emiliano Grillo,13.16%,45,342
2024,111,0,52453,Nicolai Højgaard,13.14%,31,236
2024,112,0,30926,Chris Kirk,13.13%,42,320
2024,113,0,35461,Beau Hossler,13.11%,48,366
2024,114,0,29221,Webb Simpson,12.98%,27,208
2024,115,0,46414,Aaron Rai,12.97%,48,370
2024,116,0,34076,Joel Dahmen,12.96%,49,378
2024,117,0,36801,Mark Hubbard,12.91%,55,426
2024,118,0,40026,Daniel Berger,12.88%,42,326
2024,119,0,27770,Camilo Villegas,12.86%,31,241
2024,120,0,34098,Russell Henley,12.85%,37,288
2024,121,0,35506,Mackenzie Hughes,12.82%,50,390
2024,121,0,51894,Vince Whaley,12.82%,40,312
2024,123,0,54421,Garrick Higgo,12.80%,43,336
2024,124,0,32839,Hideki Matsuyama,12.75%,38,298
2024,125,0,32640,Troy Merritt,12.74%,40,314
2024,125,0,47995,Davis Riley,12.74%,40,314
2024,127,0,48887,Matt Wallace,12.68%,35,276
2024,128,0,51890,Greyson Sigg,12.65%,42,332
2024,129,0,34099,Harris English,12.63%,47,372
2024,130,0,33486,Roger Sloan,12.59%,36,286
2024,131,0,58168,Davis Thompson,12.56%,49,390
2024,132,0,36884,Ben Kohles,12.53%,46,367
2024,133,0,32070,Rafael Campos,12.50%,31,248
2024,133,0,26596,Ryan Moore,12.50%,39,312
2024,133,0,47806,Raul Pereda,12.50%,26,208
2024,133,0,54783,Dylan Wu,12.50%,43,344
2024,137,0,36699,Patrick Rodgers,12.44%,51,410
2024,138,0,59836,Pierceson Coody,12.42%,41,330
2024,139,0,59442,Parker Coody,12.40%,30,242
2024,140,0,33204,Shane Lowry,12.33%,36,292
2024,141,0,52513,Carson Young,12.30%,46,374
2024,142,0,52374,Brandon Wu,12.28%,42,342
2024,143,0,54628,Lee Hodges,12.24%,47,384
2024,144,0,51696,Rico Hoey,12.22%,44,360
2024,145,0,52215,Robert MacIntyre,12.10%,38,314
2024,146,0,23320,Ryan Palmer,11.98%,23,192
2024,146,0,22405,Justin Rose,11.98%,29,242
2024,148,0,48699,Callum Tarren,11.92%,36,302
2024,149,0,34256,Andrew Putnam,11.90%,40,336
2024,150,0,46113,Ryan McCormick,11.74%,31,264
2024,151,0,40250,Taylor Pendrith,11.73%,38,324
2024,152,0,45522,Christiaan Bezuidenhout,11.69%,38,325
2024,153,0,45609,Tyler Duncan,11.67%,35,300
2024,154,0,27649,Brandt Snedeker,11.60%,29,250
2024,155,0,23108,Matt Kuchar,11.54%,36,312
2024,156,0,26476,Chez Reavie,11.49%,34,296
2024,157,0,59866,Nick Dunlap,11.46%,33,288
2024,158,0,47679,Victor Perez,11.44%,35,306
2024,159,0,57366,Cameron Young,11.42%,37,324
2024,160,0,25493,Nick Taylor,11.36%,40,352
2024,161,0,36871,Matt NeSmith,11.29%,35,310
2024,162,0,48119,Ben Taylor,11.28%,30,266
2024,163,0,47347,Adam Schenk,11.20%,43,384
2024,164,0,51070,Vincent Norrman,11.06%,22,199
2024,164,0,27330,Josh Teater,11.06%,25,226
2024,166,0,30911,Tommy Fleetwood,10.92%,31,284
2024,167,0,34255,Joseph Bramlett,10.83%,39,360
2024,168,0,50497,Adrien Dumont de Chassart,10.76%,34,316
2024,169,0,35450,Patrick Cantlay,10.66%,29,272
2024,170,0,55454,Carl Yuan,10.43%,29,278
2024,171,0,30163,Henrik Norlander,10.37%,28,270
2024,172,0,28089,Jason Day,10.00%,29,290
2024,173,0,55708,Hayden Buckley,9.93%,30,302
2024,174,0,28420,Ryan Brehm,9.92%,26,262
2024,175,0,50095,Austin Smotherman,9.72%,21,216
2024,176,0,35617,Martin Trainer,9.71%,20,206
2024,177,0,34046,Jordan Spieth,9.64%,27,280
2024,178,0,40115,Adam Svensson,9.63%,42,436
2024,179,0,37378,Min Woo Lee,9.31%,27,290
2024,180,0,34374,Erik Barnes,9.13%,22,241
2024,181,0,29478,Kevin Kisner,9.05%,21,232
2024,182,0,37212,Paul Barjon,8.97%,21,234
2024,183,0,34466,Peter Malnati,8.75%,28,320
2024,184,0,47663,Kevin Dougherty,8.46%,23,272
2023,1,0,58696,Peter Kuest,21.67%,39,180
2023,2,0,39977,Max Homa,20.81%,72,346
2023,3,0,46970,Jon Rahm,19.44%,56,288
2023,4,0,31646,Emiliano Grillo,18.67%,87,466
2023,5,0,47988,Nick Hardy,18.43%,89,483
2023,6,0,50493,Justin Suh,18.22%,86,472
2023,7,0,47591,Eric Cole,18.16%,95,523
2023,8,0,28237,Rory McIlroy,17.69%,46,260
2023,9,0,52453,Nicolai Hojgaard,17.53%,34,194
2023,10,0,51634,Sahith Theegala,17.51%,76,434
2023,11,0,32102,Rickie Fowler,17.50%,70,400
2023,12,0,57362,Austin Eckroat,17.19%,71,413
2023,13,0,37275,Sam Ryder,17.03%,78,458
2023,14,0,29420,Billy Horschel,16.92%,44,260
2023,15,0,50525,Collin Morikawa,16.87%,56,332
2023,16,0,26476,Chez Reavie,16.58%,64,386
2023,17,0,50095,Austin Smotherman,16.50%,67,406
2023,18,0,33141,Keegan Bradley,16.47%,55,334
2023,18,0,51890,Greyson Sigg,16.47%,70,425
2023,20,0,35532,Tom Hoge,16.39%,70,427
2023,21,0,22405,Justin Rose,16.37%,46,281
2023,22,0,25818,Scott Piercy,16.21%,65,401
2023,23,0,25900,Lucas Glover,16.13%,65,403
2023,24,0,55182,Tom Kim,16.03%,59,368
2023,25,0,53165,Doc Redman,15.99%,51,319
2023,26,0,34563,Chesson Hadley,15.92%,60,377
2023,26,0,32839,Hideki Matsuyama,15.92%,57,358
2023,28,0,30911,Tommy Fleetwood,15.91%,49,308
2023,29,0,54591,Ben Griffin,15.82%,78,493
2023,30,0,37455,Si Woo Kim,15.78%,65,412
2023,31,0,33122,Russell Knox,15.70%,73,465
2023,32,0,29535,Brice Garnett,15.56%,54,347
2023,33,0,40115,Adam Svensson,15.46%,77,498
2023,34,0,27974,Sung Kang,15.38%,30,195
2023,35,0,52955,Ludvig Åberg,15.35%,31,202
2023,36,0,49960,Sepp Straka,15.32%,57,372
2023,37,0,22371,Aaron Baddeley,15.20%,50,329
2023,38,0,48117,Kurt Kitayama,15.18%,46,303
2023,39,0,29725,Tony Finau,15.12%,52,344
2023,39,0,57366,Cameron Young,15.12%,52,344
2023,41,0,33399,Adam Hadwin,15.08%,54,358
2023,42,0,39324,J.J. Spaun,15.05%,62,412
2023,43,0,48081,Xander Schauffele,15.04%,51,339
2023,44,0,34363,Tyrrell Hatton,15.00%,48,320
2023,45,0,34466,Peter Malnati,14.99%,58,387
2023,46,0,36801,Mark Hubbard,14.92%,71,476
2023,46,0,31560,Brian Stuard,14.92%,44,295
2023,48,0,39546,Keith Mitchell,14.91%,58,389
2023,49,0,27963,Chris Stroud,14.72%,34,231
2023,50,0,52513,Carson Young,14.68%,59,402
2023,51,0,27349,Alex Noren,14.66%,56,382
2023,52,0,39971,Sungjae Im,14.62%,62,424
2023,53,0,47347,Adam Schenk,14.60%,72,493
2023,54,0,32640,Troy Merritt,14.59%,55,377
2023,55,0,33653,Thomas Detry,14.57%,59,405
2023,56,0,28775,Nate Lashley,14.52%,63,434
2023,57,0,40006,Erik van Rooyen,14.51%,47,324
2023,58,0,34076,Joel Dahmen,14.47%,56,387
2023,59,0,36871,Matt NeSmith,14.43%,59,409
2023,60,0,57975,Harry Hall,14.42%,61,423
2023,61,0,34256,Andrew Putnam,14.41%,67,465
2023,62,0,28252,Seamus Power,14.37%,47,327
2023,63,0,51349,Nico Echavarria,14.24%,46,323
2023,64,0,46046,Scottie Scheffler,14.17%,51,360
2023,65,0,55708,Hayden Buckley,14.16%,49,346
2023,66,0,46717,Viktor Hovland,14.13%,51,361
2023,67,0,54783,Dylan Wu,14.12%,62,439
2023,68,0,36799,Stephan Jaeger,14.09%,71,504
2023,68,0,45242,Kevin Yu,14.09%,41,291
2023,70,0,30926,Chris Kirk,14.05%,52,370
2023,71,0,56630,Akshay Bhatia,14.04%,48,342
2023,72,0,48119,Ben Taylor,14.00%,62,443
2023,73,0,40098,Matt Fitzpatrick,13.99%,41,293
2023,73,0,46441,Robby Shelton,13.99%,60,429
2023,75,0,33948,Byeong Hun An,13.96%,61,437
2023,76,0,31323,Gary Woodland,13.92%,49,352
2023,77,0,55454,Carl Yuan,13.91%,48,345
2023,78,0,55893,Sam Stevens,13.90%,61,439
2023,79,0,55789,Taylor Montgomery,13.81%,58,420
2023,80,0,47993,Denny McCarthy,13.80%,57,413
2023,80,0,34431,Robert Streb,13.80%,45,326
2023,80,0,30927,Brendon Todd,13.80%,57,413
2023,83,0,35901,Paul Haley II,13.79%,52,377
2023,84,0,34255,Joseph Bramlett,13.73%,46,335
2023,85,0,19803,Ryan Armour,13.72%,52,379
2023,86,0,32366,Kevin Chappell,13.66%,31,227
2023,87,0,34099,Harris English,13.64%,54,396
2023,88,0,35449,Adam Long,13.61%,63,463
2023,89,0,51950,Max McGreevy,13.60%,51,375
2023,90,0,39058,Lucas Herbert,13.57%,35,258
2023,90,0,32791,K.H. Lee,13.57%,60,442
2023,92,0,40058,Zac Blair,13.54%,44,325
2023,92,0,27936,Martin Laird,13.54%,49,362
2023,94,0,25493,Nick Taylor,13.51%,52,385
2023,95,0,52374,Brandon Wu,13.42%,64,477
2023,96,0,24502,Adam Scott,13.41%,37,276
2023,97,0,49771,J.T. Poston,13.30%,54,406
2023,98,0,47504,Sam Burns,13.29%,44,331
2023,99,0,37338,Zecheng Dou,13.28%,53,399
2023,100,0,33448,Justin Thomas,13.27%,39,294
2023,101,0,25632,Jimmy Walker,13.24%,47,355
2023,102,0,39067,MJ Daffue,13.19%,55,417
2023,103,0,35461,Beau Hossler,13.13%,60,457
2023,103,0,26596,Ryan Moore,13.13%,44,335
2023,105,0,48699,Callum Tarren,13.09%,53,405
2023,106,0,32448,James Hahn,13.07%,43,329
2023,107,0,45157,Cam Davis,13.03%,49,376
2023,108,0,47079,Harrison Endycott,13.02%,47,361
2023,109,0,39997,Corey Conners,13.01%,45,346
2023,110,0,33408,Tyson Alexander,12.98%,51,393
2023,111,0,45609,Tyler Duncan,12.96%,49,378
2023,112,0,31557,Jim Herman,12.94%,40,309
2023,112,0,27095,Nick Watney,12.94%,40,309
2023,114,0,59018,Ryan Gerard,12.89%,33,256
2023,115,0,52372,Cameron Champ,12.88%,42,326
2023,115,0,28089,Jason Day,12.88%,42,326
2023,115,0,29221,Webb Simpson,12.88%,30,233
2023,118,0,48084,Wesley Bryan,12.82%,25,195
2023,119,0,54628,Lee Hodges,12.78%,57,446
2023,120,0,35506,Mackenzie Hughes,12.77%,47,368
2023,121,0,52375,Doug Ghim,12.73%,48,377
2023,122,0,47983,Chad Ramey,12.71%,52,409
2023,123,0,40162,Justin Lower,12.70%,56,441
2023,124,0,24140,Sean O'Hair,12.68%,27,213
2023,125,0,39954,Cody Gribble,12.63%,36,285
2023,125,0,34046,Jordan Spieth,12.63%,37,293
2023,127,0,46435,Austin Cook,12.61%,44,349
2023,128,0,36699,Patrick Rodgers,12.56%,54,430
2023,129,0,51070,Vincent Norrman,12.54%,44,351
2023,129,0,39335,Kevin Roy,12.54%,39,311
2023,131,0,36326,David Lipsky,12.53%,54,431
2023,132,0,51766,Wyndham Clark,12.50%,54,432
2023,133,0,31577,Tano Goya,12.47%,46,369
2023,134,0,34098,Russell Henley,12.43%,42,338
2023,135,0,40250,Taylor Pendrith,12.41%,50,403
2023,136,0,58168,Davis Thompson,12.31%,48,390
2023,137,0,33204,Shane Lowry,12.30%,31,252
2023,138,0,48867,Matti Schmid,12.23%,39,319
2023,139,0,27644,Brian Harman,12.17%,46,378
2023,140,0,45522,Christiaan Bezuidenhout,12.15%,44,362
2023,141,0,23108,Matt Kuchar,12.12%,44,363
2023,142,0,12716,Charley Hoffman,12.09%,41,339
2023,143,0,35450,Patrick Cantlay,12.07%,35,290
2023,144,0,34409,David Lingmerth,12.02%,44,366
2023,144,0,30692,Scott Stallings,12.02%,41,341
2023,146,0,33413,Ben Martin,12.00%,51,425
2023,147,0,51997,Andrew Novak,11.83%,46,389
2023,148,0,48887,Matt Wallace,11.80%,42,356
2023,149,0,56762,Will Gordon,11.74%,54,460
2023,149,0,31202,William McGirt,11.74%,25,213
2023,151,0,22056,Cameron Percy,11.72%,32,273
2023,152,0,20229,Stewart Cink,11.59%,38,328
2023,153,0,33597,Harry Higgs,11.57%,39,337
2023,153,0,46414,Aaron Rai,11.57%,50,432
2023,155,0,29289,S.Y. Noh,11.55%,32,277
2023,156,0,36724,Augusto Núñez,11.53%,40,347
2023,157,0,51414,Brent Grant,11.44%,39,341
2023,158,0,47995,Davis Riley,11.42%,49,429
2023,159,0,27554,Scott Harrington,11.38%,37,325
2023,160,0,39975,Michael Kim,11.36%,46,405
2023,161,0,50188,S.H. Kim,11.33%,52,459
2023,162,0,46340,Alex Smalley,11.28%,52,461
2023,163,0,46442,Maverick McNealy,11.24%,30,267
2023,164,0,35879,Kelly Kraft,11.23%,41,365
2023,165,0,49766,Hank Lebioda,11.16%,28,251
2023,166,0,32139,Danny Willett,11.03%,30,272
2023,167,0,23320,Ryan Palmer,10.97%,35,319
2023,168,0,32333,Kevin Tway,10.95%,45,411
2023,169,0,27129,Luke List,10.87%,45,414
2023,170,0,52411,Kyle Westmoreland,10.84%,35,323
2023,171,0,24925,Jonathan Byrd,10.70%,26,243
2023,172,0,49947,Taylor Moore,10.69%,45,421
2023,173,0,25686,Jason Dufner,10.66%,39,366
2023,174,0,29908,C.T. Pan,10.65%,23,216
2023,175,0,51491,Brandon Matthews,10.37%,25,241
2023,176,0,49453,Trevor Cone,10.21%,34,333
2023,177,0,24024,Zach Johnson,10.07%,28,278
2023,178,0,30163,Henrik Norlander,10.03%,37,369
2023,179,0,34610,Matthias Schwab,10.02%,42,419
2023,180,0,33410,Andrew Landry,9.97%,32,321
2023,181,0,54421,Garrick Higgo,9.95%,42,422
2023,181,0,32757,Patton Kizzire,9.95%,40,402
2023,183,0,47128,Richy Werenski,9.93%,40,403
2023,184,0,28420,Ryan Brehm,9.86%,34,345
2023,185,0,27214,Kevin Streelman,9.73%,39,401
2023,186,0,32662,Michael Gligic,9.70%,29,299
2023,187,0,58967,Trevor Werbylo,9.57%,33,345
2023,188,0,29970,Dylan Frittelli,9.54%,31,325
2023,189,0,46601,Trey Mullinax,9.44%,27,286
2023,190,0,32816,Satoshi Kodaira,9.06%,24,265
2023,191,0,35617,Martin Trainer,8.70%,22,253
2023,192,0,35310,Lanto Griffin,8.23%,19,231
2023,193,0,49298,Kramer Hickok,8.16%,32,392
2015,1,0,28089,Jason Day,18.77,52,277
2015,2,0,34046,Jordan Spieth,18.47,65,352
2015,3,0,8075,Jerry Kelly,18.32,59,322
2015,4,0,34265,Will Wilcox,18.3,41,224
2015,5,0,35539,Luke Guthrie,18.15,61,336
2015,6,0,34431,Robert Streb,17.76,76,428
2015,7,0,29926,Danny Lee,17.7,86,486
2015,8,0,26951,Johnson Wagner,17.52,48,274
2015,9,0,25396,Kevin Na,17.41,66,379
2015,10,0,28780,Nicholas Thompson,17.28,61,353
2015,11,0,22892,Jason Gore,17.18,50,291
2015,12,0,27963,Chris Stroud,17.16,58,338
2015,13,0,32102,Rickie Fowler,17.14,48,280
2015,14,0,34099,Harris English,17.11,70,409
2015,15,0,29221,Webb Simpson,16.99,52,306
2015,16,0,23638,Brendon de Jonge,16.63,72,433
2015,17,0,28023,Byron Smith,16.59,37,223
2015,18,0,29725,Tony Finau,16.47,71,431
2015,19,0,22371,Aaron Baddeley,16.44,49,298
2015,20,0,20645,John Senden,16.38,48,293
2015,21,0,23320,Ryan Palmer,16.34,50,306
2015,22,0,24846,Ricky Barnes,16.3,52,319
2015,23,0,29425,Andrew Svoboda,16.19,51,315
2015,24,0,24024,Zach Johnson,16.18,55,340
2015,25,0,21528,Henrik Stenson,16.1,38,236
2015,26,0,33413,Ben Martin,16.09,56,348
2015,27,0,30927,Brendon Todd,16.08,59,367
2015,28,0,28259,Sangmoon Bae,16.03,63,393
2015,29,0,34098,Russell Henley,15.9,52,327
2015,30,0,25632,Jimmy Walker,15.77,53,336
2015,31,0,6567,Vijay Singh,15.63,50,320
2015,31,0,25892,Steve Wheatcroft,15.63,53,339
2015,33,0,28132,Tyrone Van Aswegen,15.53,34,219
2015,33,0,23623,Bo Van Pelt,15.53,50,322
2015,33,0,25804,Bubba Watson,15.53,41,264
2015,36,0,24507,Jason Bohn,15.5,60,387
2015,36,0,22405,Justin Rose,15.5,40,258
2015,38,0,31557,Jim Herman,15.45,55,356
2015,39,0,34256,Andrew Putnam,15.44,40,259
2015,40,0,30736,Oscar Fraustro,15.38,34,221
2015,40,0,24358,Robert Garrigus,15.38,42,273
2015,40,0,26758,David Hearn,15.38,60,390
2015,40,0,28475,Jeff Overton,15.38,58,377
2015,44,0,35545,Blayne Barber,15.28,46,301
2015,44,0,39977,Max Homa,15.28,46,301
2015,46,0,34264,Hudson Swafford,15.25,59,387
2015,47,0,12510,Chad Campbell,15.23,60,394
2015,48,0,28486,Michael Putnam,15.19,53,349
2015,48,0,34360,Patrick Reed,15.19,60,395
2015,50,0,28679,Fabián Gómez,15.18,51,336
2015,51,0,35532,Tom Hoge,15.05,48,319
2015,52,0,34563,Chesson Hadley,15.02,61,406
2015,53,0,36801,Mark Hubbard,14.97,47,314
2015,54,0,21753,Brian Davis,14.93,50,335
2015,54,0,30852,Ryo Ishikawa,14.93,53,355
2015,56,0,25818,Scott Piercy,14.92,54,362
2015,57,0,26289,Boo Weekley,14.91,48,322
2015,58,0,25834,Daniel Summerhays,14.88,61,410
2015,59,0,26476,Chez Reavie,14.85,34,229
2015,60,0,2206,David Toms,14.83,35,236
2015,61,0,28500,Martin Flores,14.82,55,371
2015,62,0,20593,Greg Chalmers,14.81,32,216
2015,62,0,32448,James Hahn,14.81,56,378
2015,64,0,30926,Chris Kirk,14.78,43,291
2015,65,0,20771,Steven Alker,14.75,36,244
2015,66,0,24361,Pat Perez,14.73,57,387
2015,67,0,33486,Roger Sloan,14.69,31,211
2015,68,0,31202,William McGirt,14.66,61,416
2015,69,0,24490,George McNeill,14.63,55,376
2015,70,0,10809,Jim Furyk,14.62,37,253
2015,71,0,24140,Sean O'Hair,14.53,51,351
2015,72,0,20104,Ken Duke,14.52,53,365
2015,73,0,34130,Sung Joon Park,14.47,46,318
2015,74,0,30925,Dustin Johnson,14.44,41,284
2015,75,0,30946,Alex Prugh,14.42,47,326
2015,76,0,27895,Jonas Blixt,14.38,43,299
2015,77,0,34409,David Lingmerth,14.33,51,356
2015,77,0,27770,Camilo Villegas,14.33,47,328
2015,79,0,24494,Erik Compton,14.25,50,351
2015,79,0,34174,John Huh,14.25,59,414
2015,81,0,32150,Michael Thompson,14.24,47,330
2015,82,0,26300,Matt Jones,14.2,48,338
2015,83,0,35451,Scott Pinckney,14.17,51,360
2015,84,0,29222,Billy Hurley III,14.15,46,325
2015,85,0,33418,Shawn Stefani,14.14,54,382
2015,86,0,22056,Cameron Percy,14.04,40,285
2015,87,0,29289,S.Y. Noh,14.01,36,257
2015,88,0,20848,Ángel Cabrera,13.94,29,208
2015,89,0,37454,Whee Kim,13.93,39,280
2015,90,0,30711,Colt Knost,13.92,49,352
2015,91,0,23048,Eric Axley,13.9,31,223
2015,92,0,33448,Justin Thomas,13.86,60,433
2015,93,0,27141,J.B. Holmes,13.81,46,333
2015,93,0,22046,Geoff Ogilvy,13.81,25,181
2015,93,0,29223,Sam Saunders,13.81,46,333
2015,96,0,23800,Bryce Molder,13.8,49,355
2015,97,0,33122,Russell Knox,13.77,53,385
2015,98,0,32640,Troy Merritt,13.75,51,371
2015,98,0,25562,Andres Romero,13.75,37,269
2015,100,0,20157,Retief Goosen,13.73,42,306
2015,101,0,25900,Lucas Glover,13.66,44,322
2015,102,0,25191,Gonzalo Fernandez-Castaño,13.65,43,315
2015,103,0,29476,Kyle Reifers,13.6,51,375
2015,104,0,26596,Ryan Moore,13.59,42,309
2015,105,0,23621,Rory Sabbatini,13.55,45,332
2015,106,0,26851,Marc Leishman,13.45,37,275
2015,107,0,27064,Jhonattan Vegas,13.43,47,350
2015,108,0,29479,Scott Brown,13.42,53,395
2015,109,0,27466,Spencer Levin,13.35,53,397
2015,110,0,20396,Lee Westwood,13.24,27,204
2015,111,0,27933,John Merrick,13.2,40,303
2015,112,0,20766,Padraig Harrington,13.19,31,235
2015,113,0,27436,Graham DeLaet,13.18,34,258
