YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
2017,84,0,27214,Kevin Streelman,0.488,86,42.0
2017,85,0,34213,Grayson Murray,0.489,88,43.0
2017,85,0,33419,Cameron Tringale,0.489,94,46.0
2017,87,0,12716,Charley Hoffman,0.49,102,50.0
2017,88,0,37278,Nicholas Lindheim,0.491,57,28.0
2017,89,0,32200,Roberto Castro,0.492,65,32.0
2017,90,0,24024,Zach Johnson,0.493,69,34.0
2017,90,0,47128,Richy Werenski,0.493,71,35.0
2017,92,0,34021,Bud Cauley,0.494,77,38.0
2017,92,0,34174,John Huh,0.494,83,41.0
2017,94,0,21209,Sergio Garcia,0.5,40,20.0
2017,94,0,29420,Billy Horschel,0.5,88,44.0
2017,94,0,46440,Smylie Kaufman,0.5,66,33.0
2017,94,0,31202,William McGirt,0.5,94,47.0
2017,94,0,46601,Trey Mullinax,0.5,62,31.0
2017,94,0,49771,J.T. Poston,0.5,78,39.0
2017,94,0,34360,Patrick Reed,0.5,108,54.0
2017,94,0,35891,Cameron Smith,0.5,92,46.0
2017,94,0,33418,Shawn Stefani,0.5,50,25.0
2017,103,0,32448,James Hahn,0.505,111,56.0
2017,104,0,27141,J.B. Holmes,0.507,67,34.0
2017,105,0,27436,Graham DeLaet,0.508,63,32.0
2017,106,0,33399,Adam Hadwin,0.51,102,52.0
2017,107,0,27649,Brandt Snedeker,0.513,39,20.0
2017,108,0,28132,Tyrone Van Aswegen,0.514,74,38.0
2017,108,0,31323,Gary Woodland,0.514,70,36.0
2017,110,0,19846,Brian Gay,0.515,99,51.0
2017,111,0,34358,Jonathan Randolph,0.518,56,29.0
2017,112,0,33948,Byeong Hun An,0.52,75,39.0
2017,113,0,24507,Jason Bohn,0.521,71,37.0
2017,113,0,34264,Hudson Swafford,0.521,71,37.0
2017,115,0,29720,Andres Gonzales,0.522,46,24.0
2017,115,0,33461,Morgan Hoffmann,0.522,92,48.0
2017,115,0,27974,Sung Kang,0.522,92,48.0
2017,115,0,36699,Patrick Rodgers,0.522,92,48.0
2017,115,0,34431,Robert Streb,0.522,90,47.0
2017,120,0,27936,Martin Laird,0.524,82,43.0
2017,121,0,39975,Michael Kim,0.525,99,52.0
2017,122,0,22056,Cameron Percy,0.528,53,28.0
2017,123,0,27770,Camilo Villegas,0.53,83,44.0
2017,124,0,25274,Steven Bowditch,0.532,77,41.0
2017,124,0,28500,Martin Flores,0.532,77,41.0
2017,124,0,29223,Sam Saunders,0.532,77,41.0
2017,124,0,32150,Michael Thompson,0.532,62,33.0
2017,128,0,32757,Patton Kizzire,0.533,75,40.0
2017,129,0,37455,Si Woo Kim,0.535,71,38.0
2017,130,0,31646,Emiliano Grillo,0.536,69,37.0
2017,131,0,29725,Tony Finau,0.537,95,51.0
2017,131,0,29974,Branden Grace,0.537,54,29.0
2017,131,0,22405,Justin Rose,0.537,41,22.0
2017,134,0,23541,Ben Crane,0.538,78,42.0
2017,135,0,25345,Carl Pettersson,0.54,87,47.0
2017,136,0,40058,Zac Blair,0.541,98,53.0
2017,137,0,34409,David Lingmerth,0.543,81,44.0
2017,138,0,26951,Johnson Wagner,0.544,57,31.0
2017,139,0,29740,Brad Fritsch,0.545,55,30.0
2017,139,0,25818,Scott Piercy,0.545,55,30.0
2017,139,0,30110,Kyle Stanley,0.545,101,55.0
2017,142,0,39324,J.J. Spaun,0.548,73,40.0
2017,142,0,25804,Bubba Watson,0.548,73,40.0
2017,144,0,12510,Chad Campbell,0.549,82,45.0
2017,144,0,33413,Ben Martin,0.549,71,39.0
2017,146,0,27895,Jonas Blixt,0.554,83,46.0
2017,146,0,40009,Dominic Bozzelli,0.554,65,36.0
2017,148,0,23325,Vaughn Taylor,0.558,77,43.0
2017,149,0,31420,Anirban Lahiri,0.559,68,38.0
2017,150,0,31416,Derek Fathauer,0.563,71,40.0
2017,151,0,48822,Sebastián Muñoz,0.564,55,31.0
2017,152,0,27963,Chris Stroud,0.567,67,38.0
2017,153,0,40026,Daniel Berger,0.569,65,37.0
2017,153,0,26596,Ryan Moore,0.569,65,37.0
2017,155,0,35506,Mackenzie Hughes,0.573,110,63.0
2017,156,0,6522,Ernie Els,0.574,61,35.0
2017,157,0,25240,D.A. Points,0.578,64,37.0
2017,158,0,20771,Steven Alker,0.579,57,33.0
2017,158,0,10809,Jim Furyk,0.579,57,33.0
2017,158,0,30926,Chris Kirk,0.579,76,44.0
2017,161,0,35545,Blayne Barber,0.581,62,36.0
2017,162,0,27064,Jhonattan Vegas,0.583,84,49.0
2017,163,0,23320,Ryan Palmer,0.587,46,27.0
2017,164,0,35532,Tom Hoge,0.595,42,25.0
2017,165,0,35450,Patrick Cantlay,0.596,47,28.0
2017,166,0,23353,J.J. Henry,0.6,80,48.0
2017,166,0,26331,Charl Schwartzel,0.6,55,33.0
2017,168,0,31557,Jim Herman,0.606,66,40.0
2017,169,0,47959,Bryson DeChambeau,0.609,87,53.0
2017,170,0,31560,Brian Stuard,0.611,90,55.0
2017,171,0,29485,Brett Stegmaier,0.617,60,37.0
2017,172,0,27958,Ryan Blaum,0.62,100,62.0
2017,172,0,35879,Kelly Kraft,0.62,79,49.0
2017,172,0,29461,Jamie Lovemark,0.62,100,62.0
2017,175,0,28307,Matt Every,0.622,74,46.0
2017,175,0,33204,Shane Lowry,0.622,37,23.0
2017,177,0,22986,Søren Kjeldsen,0.627,51,32.0
2017,178,0,39954,Cody Gribble,0.628,94,59.0
2017,179,0,28237,Rory McIlroy,0.632,38,24.0
2017,180,0,36801,Mark Hubbard,0.645,62,40.0
2017,181,0,27095,Nick Watney,0.65,60,39.0
2017,182,0,35110,Brett Drewitt,0.652,46,30.0
2017,183,0,35300,Andrew Loupe,0.661,59,39.0
2017,184,0,24358,Robert Garrigus,0.667,51,34.0
2017,185,0,46443,Brian Campbell,0.69,42,29.0
2017,186,0,20157,Retief Goosen,0.714,42,30.0
2017,187,0,23621,Rory Sabbatini,0.727,44,32.0
2017,188,0,30944,Jason Kokrak,0.732,97,71.0
2017,189,0,46732,Rick Lamb,0.784,37,29.0
2017,190,0,28093,Miguel Angel Carballo,0.787,47,37.0
2010,1,0,20766,Padraig Harrington,0.288,52,15.0
2010,2,0,24138,Ian Poulter,0.302,43,13.0
2010,3,0,25720,Chad Collins,0.352,88,31.0
2010,3,0,28089,Jason Day,0.352,88,31.0
2010,5,0,12602,Dean Wilson,0.353,51,18.0
2010,6,0,22293,Heath Slocum,0.362,69,25.0
2010,7,0,20160,Charlie Wi,0.367,98,36.0
2010,8,0,23108,Matt Kuchar,0.372,78,29.0
2010,9,0,21731,Freddie Jacobson,0.375,80,30.0
2010,10,0,31560,Brian Stuard,0.377,69,26.0
2010,11,0,1320,Bob Estes,0.385,78,30.0
2010,12,0,10423,Mike Weir,0.386,57,22.0
2010,13,0,25364,Paul Casey,0.389,36,14.0
2010,13,0,19846,Brian Gay,0.389,95,37.0
2010,15,0,10809,Jim Furyk,0.391,64,25.0
2010,16,0,21350,Ryuji Imada,0.393,122,48.0
2010,17,0,23673,Michael Connell,0.395,81,32.0
2010,18,0,20127,Chris Riley,0.397,78,31.0
2010,19,0,6251,Chris DiMarco,0.398,83,33.0
2010,20,0,7457,Steve Flesch,0.4,85,34.0
2010,20,0,1797,Rocco Mediate,0.4,50,20.0
2010,22,0,20593,Greg Chalmers,0.404,94,38.0
2010,23,0,8385,Omar Uresti,0.407,54,22.0
2010,24,0,23135,Tim Clark,0.408,71,29.0
2010,25,0,2206,David Toms,0.41,78,32.0
2010,26,0,22405,Justin Rose,0.411,90,37.0
2010,27,0,20686,Jeev Milkha Singh,0.412,51,21.0
2010,28,0,25396,Kevin Na,0.413,75,31.0
2010,29,0,23718,Nathan Green,0.414,111,46.0
2010,30,0,6004,Stephen Ames,0.421,76,32.0
2010,30,0,27466,Spencer Levin,0.421,95,40.0
2010,32,0,27330,Josh Teater,0.423,111,47.0
2010,33,0,6527,Steve Stricker,0.431,58,25.0
2010,34,0,27936,Martin Laird,0.434,83,36.0
2010,35,0,25632,Jimmy Walker,0.438,73,32.0
2010,36,0,1945,Kenny Perry,0.442,52,23.0
2010,37,0,24361,Pat Perez,0.443,79,35.0
2010,38,0,23983,Luke Donald,0.444,54,24.0
2010,39,0,1116,Michael Bradley,0.446,74,33.0
2010,39,0,21753,Brian Davis,0.446,112,50.0
2010,41,0,7867,Woody Austin,0.447,76,34.0
2010,41,0,21961,Charles Howell III,0.447,103,46.0
2010,43,0,20572,Rod Pampling,0.456,79,36.0
2010,44,0,1948,Tim Petrovic,0.457,105,48.0
2010,45,0,26596,Ryan Moore,0.458,48,22.0
2010,46,0,26300,Matt Jones,0.462,104,48.0
2010,46,0,28620,Aron Price,0.462,65,30.0
2010,48,0,27963,Chris Stroud,0.464,69,32.0
2010,49,0,26951,Johnson Wagner,0.465,71,33.0
2010,50,0,25345,Carl Pettersson,0.466,118,55.0
2010,50,0,23621,Rory Sabbatini,0.466,73,34.0
2010,52,0,9011,David Duval,0.467,60,28.0
2010,53,0,21878,Mark Wilson,0.468,77,36.0
2010,54,0,26882,Michael Sim,0.469,64,30.0
2010,55,0,10885,Robert Allenby,0.47,66,31.0
2010,56,0,8075,Jerry Kelly,0.471,102,48.0
2010,56,0,26289,Boo Weekley,0.471,70,33.0
2010,58,0,23623,Bo Van Pelt,0.473,93,44.0
2010,59,0,22371,Aaron Baddeley,0.474,114,54.0
2010,59,0,24781,Hunter Mahan,0.474,78,37.0
2010,61,0,10585,Scott McCarron,0.475,101,48.0
2010,62,0,12705,Cliff Kresge,0.476,42,20.0
2010,63,0,24925,Jonathan Byrd,0.477,86,41.0
2010,63,0,20472,Alex Cejka,0.477,65,31.0
2010,65,0,26851,Marc Leishman,0.48,75,36.0
2010,66,0,28158,Steve Marino,0.481,79,38.0
2010,67,0,20498,Briny Baird,0.482,83,40.0
2010,67,0,12782,Tim Herron,0.482,83,40.0
2010,69,0,7749,Brett Quigley,0.483,89,43.0
2010,70,0,6522,Ernie Els,0.484,62,30.0
2010,70,0,28307,Matt Every,0.484,62,30.0
2010,72,0,20229,Stewart Cink,0.485,66,32.0
2010,72,0,8537,J.P. Hayes,0.485,97,47.0
2010,72,0,23353,J.J. Henry,0.485,99,48.0
2010,72,0,23548,Bill Lunde,0.485,66,32.0
2010,76,0,22046,Geoff Ogilvy,0.487,39,19.0
2010,77,0,23800,Bryce Molder,0.489,92,45.0
2010,78,0,10860,Justin Leonard,0.491,106,52.0
2010,79,0,20436,Garrett Willis,0.492,63,31.0
2010,80,0,11123,Chris Couch,0.493,73,36.0
2010,80,0,24024,Zach Johnson,0.493,67,33.0
2010,82,0,20850,Daniel Chopra,0.494,79,39.0
2010,83,0,23638,Brendon de Jonge,0.5,86,43.0
2010,83,0,27436,Graham DeLaet,0.5,80,40.0
2010,83,0,1619,Skip Kendall,0.5,70,35.0
2010,83,0,25190,Jeff Quinney,0.5,84,42.0
2010,83,0,27649,Brandt Snedeker,0.5,82,41.0
2010,88,0,20645,John Senden,0.507,71,36.0
2010,89,0,10425,Jay Williamson,0.508,59,30.0
2010,90,0,24357,K.J. Choi,0.509,55,28.0
2010,91,0,27141,J.B. Holmes,0.51,98,50.0
2010,92,0,6621,Joe Durant,0.511,45,23.0
2010,93,0,26301,James Nitties,0.512,84,43.0
2010,94,0,26287,Roland Thatcher,0.513,76,39.0
2010,95,0,23409,James Driscoll,0.514,105,54.0
2010,95,0,29221,Webb Simpson,0.514,109,56.0
2010,97,0,24140,Sean O'Hair,0.517,60,31.0
2010,97,0,21959,Ted Purdy,0.517,89,46.0
2010,99,0,12714,Chris Tidland,0.518,85,44.0
2010,100,0,24490,George McNeill,0.519,79,41.0
2010,101,0,1329,Brad Faxon,0.522,69,36.0
2010,101,0,25240,D.A. Points,0.522,67,35.0
2010,103,0,23541,Ben Crane,0.523,65,34.0
2010,103,0,28237,Rory McIlroy,0.523,44,23.0
2010,105,0,1313,Steve Elkington,0.525,61,32.0
2010,105,0,27613,David Lutterus,0.525,61,32.0
2010,105,0,6515,Shaun Micheel,0.525,59,31.0
2010,108,0,26881,Jarrod Lyle,0.528,53,28.0
2010,108,0,6595,Kevin Sutherland,0.528,72,38.0
2010,110,0,20070,Matt Bettencourt,0.529,87,46.0
2010,110,0,26695,Michael Letzig,0.529,70,37.0
2010,112,0,23307,Roger Tambellini,0.533,75,40.0
2010,113,0,6643,Paul Goydos,0.535,71,38.0
2010,113,0,22913,John Rollins,0.535,71,38.0
2010,115,0,22621,Ben Curtis,0.538,78,42.0
2010,116,0,20098,Stuart Appleby,0.54,100,54.0
2010,116,0,1941,Tom Pernice Jr.,0.54,50,27.0
2010,118,0,24846,Ricky Barnes,0.541,74,40.0
2010,118,0,27797,Derek Lamely,0.541,98,53.0
2010,120,0,23613,Rich Barcelo,0.542,72,39.0
2010,121,0,12510,Chad Campbell,0.545,66,36.0
2010,122,0,20848,Ángel Cabrera,0.547,64,35.0
2010,122,0,30946,Alex Prugh,0.547,86,47.0
2010,124,0,20663,Brenden Pappas,0.55,60,33.0
2010,125,0,32640,Troy Merritt,0.551,89,49.0
2010,126,0,12652,Cameron Beckman,0.554,65,36.0
2010,126,0,1707,Steve Lowery,0.554,74,41.0
2010,128,0,7363,Craig Bowden,0.556,63,35.0
2010,128,0,24924,Bill Haas,0.556,81,45.0
2010,128,0,1724,Jeff Maggert,0.556,63,35.0
2010,128,0,23320,Ryan Palmer,0.556,81,45.0
2010,128,0,27214,Kevin Streelman,0.556,72,40.0
2010,133,0,12755,Vance Veazey,0.559,59,33.0
2010,134,0,21949,Joe Ogilvie,0.561,114,64.0
2010,135,0,23788,D.J. Trahan,0.562,73,41.0
2010,136,0,23325,Vaughn Taylor,0.564,78,44.0
2010,137,0,25900,Lucas Glover,0.565,62,35.0
2010,137,0,12716,Charley Hoffman,0.565,85,48.0
2010,137,0,22378,Trevor Immelman,0.565,46,26.0
2010,137,0,33419,Cameron Tringale,0.565,46,26.0
2010,141,0,24502,Adam Scott,0.567,60,34.0
2010,142,0,24912,Will MacKenzie,0.568,81,46.0
2010,143,0,26392,Chris Wilson,0.569,58,33.0
2010,144,0,1161,Mark Calcavecchia,0.571,28,16.0
2010,144,0,20157,Retief Goosen,0.571,49,28.0
2010,144,0,1810,Phil Mickelson,0.571,42,24.0
2010,147,0,25818,Scott Piercy,0.573,96,55.0
2010,148,0,28500,Martin Flores,0.575,73,42.0
2010,149,0,1577,Lee Janzen,0.577,78,45.0
2010,150,0,1766,Billy Mayfair,0.579,76,44.0
2010,151,0,32102,Rickie Fowler,0.58,81,47.0
2010,151,0,26420,Richard Johnson,0.58,81,47.0
2010,151,0,27120,Troy Matteson,0.58,69,40.0
2010,154,0,27302,Garth Mulroy,0.581,43,25.0
2010,155,0,30925,Dustin Johnson,0.583,60,35.0
2010,156,0,8375,Paul Stankowski,0.587,46,27.0
2010,157,0,26679,Kevin Stadler,0.59,78,46.0
2010,158,0,27933,John Merrick,0.593,86,51.0
2010,158,0,27095,Nick Watney,0.593,59,35.0
2010,160,0,24663,Y.E. Yang,0.594,64,38.0
2010,161,0,28475,Jeff Overton,0.595,79,47.0
2010,162,0,20378,Mathias Grönberg,0.597,67,40.0
2010,162,0,2239,Scott Verplank,0.597,67,40.0
2010,164,0,8725,Tom Gillis,0.598,87,52.0
2010,165,0,6514,Kevin Johnson,0.603,63,38.0
2010,165,0,6567,Vijay Singh,0.603,63,38.0
2010,167,0,20574,Mathew Goggin,0.605,76,46.0
2010,168,0,27770,Camilo Villegas,0.607,56,34.0
2010,169,0,21209,Sergio Garcia,0.609,46,28.0
2010,170,0,22946,Henrik Bjornstad,0.617,60,37.0
2010,171,0,1706,Davis Love III,0.618,55,34.0
2010,172,0,29910,Blake Adams,0.62,100,62.0
2010,172,0,25562,Andres Romero,0.62,71,44.0
2010,174,0,25804,Bubba Watson,0.621,66,41.0
2010,175,0,28087,Kris Blanks,0.627,51,32.0
2010,176,0,20691,Greg Owen,0.631,65,41.0
2010,177,0,32617,Jerod Turner,0.636,55,35.0
2010,178,0,25686,Jason Dufner,0.642,81,52.0
2010,179,0,24227,Justin Bolli,0.644,45,29.0
2010,180,0,27060,John Mallinger,0.65,60,39.0
2010,181,0,23349,Charles Warren,0.659,44,29.0
2010,182,0,22056,Cameron Percy,0.667,51,34.0
2010,183,0,25892,Steve Wheatcroft,0.673,52,35.0
2010,184,0,23322,Brett Wetterich,0.674,46,31.0
2010,185,0,6012,Greg Kraft,0.679,53,36.0
2010,186,0,24507,Jason Bohn,0.682,66,45.0
2010,187,0,24358,Robert Garrigus,0.686,51,35.0
2010,188,0,1249,John Daly,0.688,48,33.0
2010,188,0,22122,Andrew McLardy,0.688,48,33.0
2010,190,0,20105,Jeff Gove,0.689,45,31.0
2010,191,0,28780,Nicholas Thompson,0.703,91,64.0
2010,192,0,29285,Brent Delahoussaye,0.822,45,37.0
2019,1,0,26851,Marc Leishman,0.322,59,19.0
2019,2,0,34046,Jordan Spieth,0.333,84,28.0
2019,3,0,23108,Matt Kuchar,0.338,77,26.0
2019,3,0,27963,Chris Stroud,0.338,74,25.0
2019,5,0,25900,Lucas Glover,0.347,98,34.0
2019,6,0,28089,Jason Day,0.351,37,13.0
2019,7,0,33419,Cameron Tringale,0.352,54,19.0
2019,8,0,34563,Chesson Hadley,0.356,73,26.0
2019,8,0,40115,Adam Svensson,0.356,45,16.0
2019,10,0,19803,Ryan Armour,0.361,83,30.0
2019,11,0,35450,Patrick Cantlay,0.366,41,15.0
2019,12,0,29268,Bronson Burgoon,0.368,38,14.0
2019,13,0,46970,Jon Rahm,0.371,35,13.0
2019,14,0,51766,Wyndham Clark,0.373,83,31.0
2019,15,0,6522,Ernie Els,0.375,40,15.0
2019,15,0,35506,Mackenzie Hughes,0.375,72,27.0
2019,17,0,37455,Si Woo Kim,0.377,61,23.0
2019,18,0,32139,Danny Willett,0.378,45,17.0
2019,19,0,39971,Sungjae Im,0.38,92,35.0
2019,20,0,10809,Jim Furyk,0.382,68,26.0
2019,21,0,36852,Jim Knous,0.387,31,12.0
2019,22,0,32102,Rickie Fowler,0.388,67,26.0
2019,23,0,27936,Martin Laird,0.391,87,34.0
2019,23,0,28237,Rory McIlroy,0.391,46,18.0
2019,23,0,24502,Adam Scott,0.391,46,18.0
2019,26,0,47993,Denny McCarthy,0.4,70,28.0
2019,27,0,29420,Billy Horschel,0.402,92,37.0
2019,28,0,25632,Jimmy Walker,0.403,67,27.0
2019,29,0,36699,Patrick Rodgers,0.404,52,21.0
2019,30,0,23621,Rory Sabbatini,0.408,98,40.0
2019,31,0,25198,Francesco Molinari,0.41,39,16.0
2019,32,0,30191,Julián Etulain,0.415,65,27.0
2019,33,0,26300,Matt Jones,0.42,88,37.0
2019,33,0,1810,Phil Mickelson,0.42,50,21.0
2019,35,0,35732,Wes Roach,0.422,45,19.0
2019,36,0,33948,Byeong Hun An,0.423,52,22.0
2019,37,0,29974,Branden Grace,0.424,59,25.0
2019,38,0,34466,Peter Malnati,0.425,80,34.0
2019,39,0,19846,Brian Gay,0.426,108,46.0
2019,40,0,29725,Tony Finau,0.429,70,30.0
2019,40,0,22405,Justin Rose,0.429,42,18.0
2019,40,0,27214,Kevin Streelman,0.429,56,24.0
2019,43,0,33410,Andrew Landry,0.431,58,25.0
2019,44,0,30978,Kiradech Aphibarnrat,0.434,53,23.0
2019,44,0,24925,Jonathan Byrd,0.434,53,23.0
2019,44,0,29478,Kevin Kisner,0.434,76,33.0
2019,47,0,29484,Peter Uihlein,0.435,69,30.0
2019,48,0,35617,Martin Trainer,0.438,80,35.0
2019,49,0,32200,Roberto Castro,0.441,59,26.0
2019,50,0,34099,Harris English,0.444,90,40.0
2019,50,0,27649,Brandt Snedeker,0.444,90,40.0
2019,52,0,33122,Russell Knox,0.446,56,25.0
2019,53,0,45526,Abraham Ancer,0.447,76,34.0
2019,53,0,29221,Webb Simpson,0.447,85,38.0
2019,55,0,27644,Brian Harman,0.45,80,36.0
2019,56,0,37380,Curtis Luck,0.455,55,25.0
2019,57,0,28775,Nate Lashley,0.457,70,32.0
2019,57,0,27095,Nick Watney,0.457,81,37.0
2019,59,0,49766,Hank Lebioda,0.458,59,27.0
2019,59,0,37275,Sam Ryder,0.458,59,27.0
2019,61,0,35461,Beau Hossler,0.459,85,39.0
2019,62,0,34098,Russell Henley,0.46,50,23.0
2019,62,0,26476,Chez Reavie,0.46,50,23.0
2019,64,0,24024,Zach Johnson,0.462,52,24.0
2019,65,0,22371,Aaron Baddeley,0.464,56,26.0
2019,66,0,25818,Scott Piercy,0.467,75,35.0
2019,66,0,34360,Patrick Reed,0.467,92,43.0
2019,68,0,31560,Brian Stuard,0.468,79,37.0
2019,69,0,28679,Fabián Gómez,0.469,49,23.0
2019,70,0,47959,Bryson DeChambeau,0.47,66,31.0
2019,71,0,24924,Bill Haas,0.471,85,40.0
2019,71,0,28252,Seamus Power,0.471,87,41.0
2019,73,0,40026,Daniel Berger,0.472,72,34.0
2019,73,0,26499,Rafa Cabrera Bello,0.472,72,34.0
2019,75,0,47347,Adam Schenk,0.473,74,35.0
2019,76,0,33418,Shawn Stefani,0.475,61,29.0
2019,77,0,32757,Patton Kizzire,0.476,63,30.0
2019,77,0,32150,Michael Thompson,0.476,84,40.0
2019,79,0,29908,C.T. Pan,0.478,69,33.0
2019,80,0,29970,Dylan Frittelli,0.479,71,34.0
2019,80,0,33667,Carlos Ortiz,0.479,73,35.0
2019,82,0,36799,Stephan Jaeger,0.483,60,29.0
2019,83,0,25572,Graeme McDowell,0.485,66,32.0
2019,83,0,48822,Sebastián Muñoz,0.485,68,33.0
2019,85,0,35449,Adam Long,0.487,76,37.0
2019,86,0,47504,Sam Burns,0.488,84,41.0
2019,86,0,36689,Brooks Koepka,0.488,43,21.0
2019,86,0,30692,Scott Stallings,0.488,82,40.0
2019,89,0,21961,Charles Howell III,0.489,92,45.0
2019,89,0,35879,Kelly Kraft,0.489,94,46.0
2019,91,0,24361,Pat Perez,0.491,57,28.0
2019,91,0,30110,Kyle Stanley,0.491,53,26.0
2019,93,0,32058,José de Jesús Rodríguez,0.493,67,33.0
2019,94,0,33486,Roger Sloan,0.494,85,42.0
2019,95,0,47990,Kyle Jones,0.5,52,26.0
2019,95,0,27974,Sung Kang,0.5,74,37.0
2019,95,0,32839,Hideki Matsuyama,0.5,70,35.0
2019,95,0,39546,Keith Mitchell,0.5,70,35.0
2019,95,0,45486,Joaquin Niemann,0.5,68,34.0
2019,95,0,39324,J.J. Spaun,0.5,80,40.0
2019,95,0,25493,Nick Taylor,0.5,98,49.0
2019,102,0,27958,Ryan Blaum,0.506,79,40.0
2019,103,0,32791,K.H. Lee,0.507,75,38.0
2019,104,0,48081,Xander Schauffele,0.509,53,27.0
2019,105,0,31646,Emiliano Grillo,0.51,51,26.0
2019,106,0,20472,Alex Cejka,0.512,43,22.0
2019,107,0,31557,Jim Herman,0.514,35,18.0
2019,108,0,30944,Jason Kokrak,0.515,66,34.0
2019,108,0,25396,Kevin Na,0.515,68,35.0
2019,108,0,25804,Bubba Watson,0.515,68,35.0
2019,111,0,27141,J.B. Holmes,0.516,64,33.0
2019,112,0,35376,Roberto Díaz,0.517,60,31.0
2019,112,0,35532,Tom Hoge,0.517,60,31.0
2019,114,0,27129,Luke List,0.519,54,28.0
2019,114,0,37340,Chase Wright,0.519,52,27.0
2019,116,0,29223,Sam Saunders,0.521,71,37.0
2019,117,0,29479,Scott Brown,0.524,82,43.0
2019,118,0,34021,Bud Cauley,0.526,78,41.0
2019,119,0,27895,Jonas Blixt,0.527,74,39.0
2019,120,0,47856,Seth Reeves,0.529,68,36.0
2019,121,0,31420,Anirban Lahiri,0.53,66,35.0
2019,122,0,21528,Henrik Stenson,0.532,47,25.0
2019,122,0,27330,Josh Teater,0.532,47,25.0
2019,124,0,46501,Ollie Schniederjans,0.533,75,40.0
2019,125,0,40098,Matt Fitzpatrick,0.535,43,23.0
2019,126,0,46523,Joey Garber,0.54,50,27.0
2019,126,0,23353,J.J. Henry,0.54,50,27.0
2019,128,0,30911,Tommy Fleetwood,0.541,37,20.0
2019,129,0,49303,Anders Albertson,0.542,59,32.0
2019,129,0,46601,Trey Mullinax,0.542,59,32.0
2019,131,0,23320,Ryan Palmer,0.543,46,25.0
2019,132,0,23325,Vaughn Taylor,0.544,90,49.0
2019,133,0,40009,Dominic Bozzelli,0.548,62,34.0
2019,133,0,45157,Cam Davis,0.548,42,23.0
2019,133,0,46402,Talor Gooch,0.548,42,23.0
2019,136,0,25364,Paul Casey,0.549,51,28.0
2019,137,0,39977,Max Homa,0.554,83,46.0
2019,137,0,20572,Rod Pampling,0.554,56,31.0
2019,137,0,34256,Andrew Putnam,0.554,83,46.0
2019,140,0,34264,Hudson Swafford,0.556,45,25.0
2019,141,0,49964,Aaron Wise,0.559,59,33.0
2019,142,0,47128,Richy Werenski,0.56,75,42.0
2019,143,0,28259,Sangmoon Bae,0.565,46,26.0
2019,144,0,27349,Alex Noren,0.566,53,30.0
2019,145,0,34306,John Chin,0.568,37,21.0
2019,146,0,26329,Louis Oosthuizen,0.571,49,28.0
2019,147,0,35891,Cameron Smith,0.574,54,31.0
2019,148,0,34363,Tyrrell Hatton,0.575,40,23.0
2019,149,0,21209,Sergio Garcia,0.577,52,30.0
2019,150,0,24138,Ian Poulter,0.578,45,26.0
2019,151,0,30925,Dustin Johnson,0.581,62,36.0
2019,151,0,29926,Danny Lee,0.581,74,43.0
2019,153,0,29535,Brice Garnett,0.584,89,52.0
2019,154,0,39997,Corey Conners,0.585,53,31.0
2019,155,0,26596,Ryan Moore,0.586,58,34.0
2019,156,0,24781,Hunter Mahan,0.588,51,30.0
2019,157,0,49960,Sepp Straka,0.589,56,33.0
2019,158,0,39975,Michael Kim,0.593,54,32.0
2019,158,0,49771,J.T. Poston,0.593,81,48.0
2019,160,0,34261,Scott Langley,0.596,89,53.0
2019,160,0,32640,Troy Merritt,0.596,47,28.0
2019,160,0,29518,Brendan Steele,0.596,47,28.0
2019,163,0,46435,Austin Cook,0.597,67,40.0
2019,164,0,12716,Charley Hoffman,0.6,50,30.0
2019,164,0,32816,Satoshi Kodaira,0.6,60,36.0
2019,166,0,25686,Jason Dufner,0.604,53,32.0
2019,167,0,34076,Joel Dahmen,0.609,87,53.0
2019,168,0,39954,Cody Gribble,0.61,77,47.0
2019,168,0,35421,Brandon Harkins,0.61,59,36.0
2019,170,0,33448,Justin Thomas,0.618,55,34.0
2019,171,0,21731,Freddie Jacobson,0.62,50,31.0
2019,171,0,37454,Whee Kim,0.62,50,31.0
2019,173,0,45609,Tyler Duncan,0.621,66,41.0
2019,174,0,27064,Jhonattan Vegas,0.629,70,44.0
2019,175,0,31323,Gary Woodland,0.63,54,34.0
2019,176,0,39327,Ben Silverman,0.635,63,40.0
2019,177,0,33141,Keegan Bradley,0.641,64,41.0
2019,177,0,52372,Cameron Champ,0.641,78,50.0
2019,177,0,32333,Kevin Tway,0.641,78,50.0
2019,180,0,30786,Brady Schnell,0.643,42,27.0
2019,181,0,34431,Robert Streb,0.65,60,39.0
2019,182,0,37189,Harold Varner III,0.659,82,54.0
2019,183,0,30946,Alex Prugh,0.672,67,45.0
2019,184,0,26951,Johnson Wagner,0.673,55,37.0
2019,185,0,49298,Kramer Hickok,0.678,59,40.0
2019,186,0,33399,Adam Hadwin,0.688,48,33.0
2019,187,0,27556,Ted Potter Jr.,0.704,54,38.0
2019,188,0,26758,David Hearn,0.706,34,24.0
2021,1,0,34046,Jordan Spieth,0.286,91,26.0
2021,2,0,26329,Louis Oosthuizen,0.317,63,20.0
2021,3,0,30925,Dustin Johnson,0.344,61,21.0
2021,4,0,32662,Michael Gligic,0.351,74,26.0
