YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
2015,156,0,23108,Matt Kuchar,3.94,17,432
2015,158,0,21209,Sergio Garcia,3.97,10,252
2015,158,0,22046,Geoff Ogilvy,3.97,10,252
2015,158,0,29221,Webb Simpson,3.97,15,378
2015,161,0,23621,Rory Sabbatini,4.0,18,450
2015,162,0,26331,Charl Schwartzel,4.01,13,324
2015,163,0,39977,Max Homa,4.06,19,468
2015,164,0,28780,Nicholas Thompson,4.07,22,540
2015,165,0,33141,Keegan Bradley,4.11,17,414
2015,166,0,25686,Jason Dufner,4.17,15,360
2015,167,0,28307,Matt Every,4.29,17,396
2015,167,0,24358,Robert Garrigus,4.29,17,396
2015,169,0,32150,Michael Thompson,4.49,21,468
2015,170,0,29420,Billy Horschel,4.53,22,486
2015,170,0,25818,Scott Piercy,4.53,22,486
2015,172,0,27064,Jhonattan Vegas,4.7,22,468
2015,173,0,20396,Lee Westwood,4.76,12,252
2015,174,0,27141,J.B. Holmes,4.86,21,432
2015,175,0,27770,Camilo Villegas,4.91,23,468
2015,176,0,29425,Andrew Svoboda,4.98,26,522
2015,177,0,20229,Stewart Cink,5.07,21,414
2015,178,0,25240,D.A. Points,5.11,23,450
2015,179,0,27933,John Merrick,5.13,24,468
2015,180,0,34563,Chesson Hadley,5.19,28,540
2015,181,0,34265,Will Wilcox,5.21,15,288
2015,182,0,25900,Lucas Glover,5.34,25,468
2015,183,0,32334,Charlie Beljan,5.78,26,450
2015,184,0,6522,Ernie Els,6.17,20,324
2012,1,0,21209,Sergio Garcia,0.37,1,270
2012,2,0,1320,Bob Estes,0.72,3,414
2012,3,0,20850,Daniel Chopra,1.11,4,360
2012,4,0,24490,George McNeill,1.16,5,432
2012,5,0,11123,Chris Couch,1.23,4,324
2012,5,0,23353,J.J. Henry,1.23,6,486
2012,7,0,27895,Jonas Blixt,1.32,5,378
2012,8,0,24024,Zach Johnson,1.39,6,432
2012,9,0,25572,Graeme McDowell,1.48,4,270
2012,10,0,24507,Jason Bohn,1.5,7,468
2012,11,0,29221,Webb Simpson,1.59,6,378
2012,11,0,27649,Brandt Snedeker,1.59,6,378
2012,11,0,21528,Henrik Stenson,1.59,4,252
2012,11,0,25632,Jimmy Walker,1.59,8,504
2012,15,0,29289,S.Y. Noh,1.65,8,486
2012,16,0,10809,Jim Furyk,1.69,7,414
2012,16,0,29478,Kevin Kisner,1.69,7,414
2012,18,0,22621,Ben Curtis,1.75,6,342
2012,19,0,20593,Greg Chalmers,1.85,8,432
2012,19,0,6573,Brandt Jobe,1.85,6,324
2012,19,0,26331,Charl Schwartzel,1.85,5,270
2012,22,0,23800,Bryce Molder,1.93,8,414
2012,23,0,22548,Patrick Sheehan,1.94,7,360
2012,24,0,22961,David Mathis,1.98,10,504
2012,25,0,30926,Chris Kirk,2.0,9,450
2012,26,0,33122,Russell Knox,2.02,8,396
2012,26,0,35139,Richard Lee,2.02,8,396
2012,26,0,23623,Bo Van Pelt,2.02,8,396
2012,29,0,19846,Brian Gay,2.06,10,486
2012,30,0,29420,Billy Horschel,2.08,6,288
2012,31,0,21961,Charles Howell III,2.11,11,522
2012,32,0,23108,Matt Kuchar,2.12,8,378
2012,32,0,1797,Rocco Mediate,2.12,8,378
2012,34,0,6251,Chris DiMarco,2.18,11,504
2012,34,0,28475,Jeff Overton,2.18,11,504
2012,36,0,20070,Matt Bettencourt,2.26,11,486
2012,36,0,12510,Chad Campbell,2.26,11,486
2012,36,0,23409,James Driscoll,2.26,11,486
2012,39,0,1116,Michael Bradley,2.27,9,396
2012,39,0,32102,Rickie Fowler,2.27,9,396
2012,41,0,25345,Carl Pettersson,2.35,11,468
2012,42,0,28455,Will Claxton,2.38,12,504
2012,42,0,1249,John Daly,2.38,6,252
2012,42,0,25686,Jason Dufner,2.38,9,378
2012,42,0,26758,David Hearn,2.38,12,504
2012,42,0,1810,Phil Mickelson,2.38,9,378
2012,42,0,20645,John Senden,2.38,9,378
2012,42,0,30927,Brendon Todd,2.38,12,504
2012,49,0,27466,Spencer Levin,2.42,10,414
2012,50,0,29910,Blake Adams,2.43,14,576
2012,50,0,23983,Luke Donald,2.43,7,288
2012,52,0,20160,Charlie Wi,2.44,11,450
2012,53,0,6036,Scott Dunlap,2.47,8,324
2012,53,0,27963,Chris Stroud,2.47,12,486
2012,55,0,25457,Alexandre Rocha,2.5,9,360
2012,56,0,25396,Kevin Na,2.53,10,396
2012,57,0,23320,Ryan Palmer,2.55,11,432
2012,58,0,23542,Tommy Biershenk,2.56,12,468
2012,58,0,32200,Roberto Castro,2.56,12,468
2012,58,0,8075,Jerry Kelly,2.56,12,468
2012,58,0,27214,Kevin Streelman,2.56,12,468
2012,62,0,21753,Brian Davis,2.58,13,504
2012,62,0,25818,Scott Piercy,2.58,13,504
2012,64,0,30750,Tommy Gainey,2.59,14,540
2012,65,0,31558,J.J. Killeen,2.6,15,576
2012,66,0,20766,Padraig Harrington,2.61,8,306
2012,67,0,32334,Charlie Beljan,2.63,9,342
2012,68,0,10860,Justin Leonard,2.67,12,450
2012,69,0,24494,Erik Compton,2.78,12,432
2012,69,0,20104,Ken Duke,2.78,15,540
2012,69,0,27141,J.B. Holmes,2.78,12,432
2012,69,0,29222,Billy Hurley III,2.78,13,468
2012,69,0,29926,Danny Lee,2.78,11,396
2012,69,0,1706,Davis Love III,2.78,10,360
2012,69,0,31202,William McGirt,2.78,15,540
2012,69,0,24138,Ian Poulter,2.78,7,252
2012,69,0,10213,Dicky Pride,2.78,9,324
2012,69,0,25834,Daniel Summerhays,2.78,13,468
2012,69,0,2206,David Toms,2.78,9,324
2012,69,0,33419,Cameron Tringale,2.78,13,468
2012,69,0,8793,Tiger Woods,2.78,9,324
2012,82,0,10885,Robert Allenby,2.88,14,486
2012,82,0,22293,Heath Slocum,2.88,14,486
2012,84,0,23325,Vaughn Taylor,2.89,13,450
2012,84,0,32150,Michael Thompson,2.89,13,450
2012,86,0,27770,Camilo Villegas,2.9,12,414
2012,87,0,22371,Aaron Baddeley,2.91,11,378
2012,88,0,23135,Tim Clark,2.92,10,342
2012,88,0,22046,Geoff Ogilvy,2.92,10,342
2012,90,0,30925,Dustin Johnson,2.94,9,306
2012,91,0,28089,Jason Day,2.96,8,270
2012,91,0,27644,Brian Harman,2.96,16,540
2012,91,0,24502,Adam Scott,2.96,8,270
2012,94,0,27933,John Merrick,3.01,13,432
2012,94,0,26596,Ryan Moore,3.01,13,432
2012,96,0,28259,Sangmoon Bae,3.03,12,396
2012,96,0,24940,Edward Loar,3.03,12,396
2012,98,0,23638,Brendon de Jonge,3.05,17,558
2012,99,0,25240,D.A. Points,3.07,16,522
2012,100,0,23204,Gary Christian,3.09,15,486
2012,100,0,34099,Harris English,3.09,15,486
2012,100,0,1724,Jeff Maggert,3.09,15,486
2012,100,0,27302,Garth Mulroy,3.09,10,324
2012,100,0,26329,Louis Oosthuizen,3.09,10,324
2012,100,0,29476,Kyle Reifers,3.09,15,486
2012,100,0,22405,Justin Rose,3.09,10,324
2012,100,0,25804,Bubba Watson,3.09,10,324
2012,108,0,20098,Stuart Appleby,3.14,13,414
2012,109,0,20574,Mathew Goggin,3.17,12,378
2012,109,0,24361,Pat Perez,3.17,12,378
2012,109,0,25562,Andres Romero,3.17,12,378
2012,112,0,30944,Jason Kokrak,3.21,15,468
2012,112,0,30110,Kyle Stanley,3.21,15,468
2012,114,0,25892,Steve Wheatcroft,3.22,11,342
2012,115,0,30852,Ryo Ishikawa,3.27,10,306
2012,116,0,1941,Tom Pernice Jr.,3.28,13,396
2012,116,0,26289,Boo Weekley,3.28,13,396
2012,118,0,12782,Tim Herron,3.29,16,486
2012,118,0,20691,Greg Owen,3.29,16,486
2012,120,0,24925,Jonathan Byrd,3.33,12,360
2012,120,0,6034,Marco Dawson,3.33,12,360
2012,120,0,28500,Martin Flores,3.33,18,540
2012,120,0,27797,Derek Lamely,3.33,15,450
2012,120,0,20572,Rod Pampling,3.33,15,450
2012,120,0,22913,John Rollins,3.33,15,450
2012,126,0,34021,Bud Cauley,3.37,17,504
2012,127,0,26851,Marc Leishman,3.38,14,414
2012,127,0,27060,John Mallinger,3.38,14,414
2012,129,0,26300,Matt Jones,3.4,11,324
2012,130,0,27120,Troy Matteson,3.41,19,558
2012,131,0,28087,Kris Blanks,3.44,13,378
2012,131,0,8725,Tom Gillis,3.44,13,378
2012,133,0,28307,Matt Every,3.47,15,432
2012,134,0,1766,Billy Mayfair,3.5,17,486
2012,134,0,26951,Johnson Wagner,3.5,17,486
2012,136,0,24781,Hunter Mahan,3.54,14,396
2012,137,0,27095,Nick Watney,3.56,16,450
2012,138,0,32698,Bobby Gates,3.57,18,504
2012,139,0,27436,Graham DeLaet,3.62,15,414
2012,139,0,24140,Sean O'Hair,3.62,15,414
2012,141,0,21407,Arjun Atwal,3.63,17,468
2012,142,0,6522,Ernie Els,3.7,14,378
2012,142,0,23718,Nathan Green,3.7,14,378
2012,142,0,12716,Charley Hoffman,3.7,18,486
2012,142,0,34174,John Huh,3.7,18,486
2012,142,0,23548,Bill Lunde,3.7,16,432
2012,142,0,6527,Steve Stricker,3.7,12,324
2012,148,0,27556,Ted Potter Jr.,3.78,17,450
2012,149,0,20623,Gavin Coles,3.79,15,396
2012,149,0,23541,Ben Crane,3.79,15,396
2012,149,0,24924,Bill Haas,3.79,15,396
2012,152,0,26287,Roland Thatcher,3.8,13,342
2012,152,0,24663,Y.E. Yang,3.8,13,342
2012,154,0,29479,Scott Brown,3.86,16,414
2012,155,0,6004,Stephen Ames,3.89,14,360
2012,155,0,20229,Stewart Cink,3.89,14,360
2012,155,0,22582,Kyle Thompson,3.89,14,360
2012,158,0,30711,Colt Knost,3.91,19,486
2012,159,0,33141,Keegan Bradley,3.94,17,432
2012,160,0,20848,Ángel Cabrera,4.01,13,324
2012,161,0,23903,Stephen Gangluff,4.04,16,396
2012,162,0,30692,Scott Stallings,4.06,19,468
2012,163,0,24357,K.J. Choi,4.17,15,360
2012,163,0,21878,Mark Wilson,4.17,18,432
2012,165,0,27064,Jhonattan Vegas,4.22,19,450
2012,166,0,24604,Hunter Haas,4.29,17,396
2012,167,0,28093,Miguel Angel Carballo,4.35,18,414
2012,168,0,22378,Trevor Immelman,4.4,19,432
2012,169,0,26476,Chez Reavie,4.49,21,468
2012,169,0,6567,Vijay Singh,4.49,21,468
2012,171,0,21731,Freddie Jacobson,4.51,13,288
2012,172,0,24846,Ricky Barnes,4.53,22,486
2012,172,0,21350,Ryuji Imada,4.53,22,486
2012,174,0,28308,Troy Kelly,4.55,18,396
2012,175,0,23621,Rory Sabbatini,4.6,24,522
2012,176,0,26679,Kevin Stadler,4.63,20,432
2012,176,0,23788,D.J. Trahan,4.63,20,432
2012,178,0,20396,Lee Westwood,4.76,12,252
2012,179,0,28237,Rory McIlroy,4.81,13,270
2012,180,0,24358,Robert Garrigus,4.89,22,450
2012,180,0,22348,Nick O'Hern,4.89,22,450
2012,182,0,27936,Martin Laird,5.29,20,378
2012,183,0,33120,Mark Anderson,5.32,23,432
2012,184,0,12652,Cameron Beckman,5.33,24,450
2012,185,0,27974,Sung Kang,5.36,28,522
2012,186,0,27330,Josh Teater,5.56,28,504
2012,187,0,32366,Kevin Chappell,5.77,27,468
2012,188,0,29518,Brendan Steele,5.8,24,414
2012,189,0,31323,Gary Woodland,5.82,22,378
2012,190,0,19970,Robert Karlsson,6.6,19,288
2012,191,0,21805,Harrison Frazar,7.02,24,342
1993,1,0,1823,Larry Mize,0.76,3,396
1993,2,0,2223,Bob Tway,0.97,4,414
1993,3,0,1129,Bill Britton,1.11,6,540
1993,3,0,2267,D.A. Weibring,1.11,4,360
1993,5,0,1876,Greg Norman,1.19,3,252
1993,6,0,1761,Len Mattiace,1.33,6,450
1993,7,0,1042,Paul Azinger,1.39,6,432
1993,7,0,2067,Ted Schulz,1.39,7,504
1993,9,0,1837,Gil Morgan,1.45,6,414
1993,10,0,2146,Payne Stewart,1.56,7,450
1993,11,0,1235,Ben Crenshaw,1.59,6,378
1993,12,0,1219,John Cook,1.69,7,414
1993,12,0,2322,Richard Zokol,1.69,7,414
1993,14,0,1677,Tom Lehman,1.71,8,468
1993,15,0,1132,Mark Brooks,1.72,9,522
1993,16,0,2101,Joey Sindelar,1.77,7,396
1993,17,0,2294,Willie Wood,1.85,8,432
1993,18,0,1577,Lee Janzen,2.0,9,450
1993,19,0,1226,Fred Couples,2.05,7,342
1993,20,0,1203,Russ Cochran,2.06,10,486
1993,21,0,1457,Jay Haas,2.11,11,522
1993,22,0,1331,Rick Fehr,2.14,10,468
1993,22,0,1353,Bruce Fleisher,2.14,10,468
1993,22,0,1706,Davis Love III,2.14,10,468
1993,25,0,1849,Bill Murchison,2.16,7,324
1993,26,0,1725,John Mahaffey,2.17,9,414
1993,27,0,1096,Phil Blackmar,2.18,11,504
1993,28,0,1701,Bob Lohr,2.22,10,450
1993,29,0,1014,Fulton Allem,2.26,11,486
1993,30,0,1361,Dan Forsman,2.31,10,432
1993,30,0,2159,Curtis Strange,2.31,10,432
1993,30,0,2241,Bobby Wadkins,2.31,10,432
1993,33,0,1736,Roger Maltbie,2.34,8,342
1993,34,0,1248,Rick Dalpos,2.35,11,468
1993,35,0,1306,David Edwards,2.38,9,378
1993,35,0,2010,Loren Roberts,2.38,12,504
1993,35,0,2099,Scott Simpson,2.38,9,378
1993,38,0,6012,Greg Kraft,2.42,10,414
1993,39,0,1468,Gary Hallberg,2.44,11,450
1993,40,0,1320,Bob Estes,2.47,12,486
1993,40,0,2225,Howard Twitty,2.47,12,486
1993,42,0,1553,John Huston,2.49,13,522
1993,42,0,2135,Mike Standly,2.49,13,522
1993,44,0,10795,Neale Smith,2.5,9,360
1993,45,0,1557,John Inman,2.51,14,558
1993,45,0,2185,Lance Ten Broeck,2.51,14,558
1993,47,0,1418,Bill Glasson,2.53,10,396
1993,47,0,1569,Peter Jacobsen,2.53,10,396
1993,49,0,2303,Robert Wrenn,2.56,12,468
1993,50,0,2090,Tom Sieckmann,2.59,14,540
1993,51,0,1495,Morris Hatalsky,2.61,8,306
1993,52,0,6197,Michael Allen,2.67,13,486
1993,52,0,1157,Tom Byrum,2.67,12,450
1993,52,0,8045,Perry Moss,2.67,13,486
1993,52,0,2104,Jeff Sluman,2.67,13,486
1993,56,0,1707,Steve Lowery,2.69,15,558
1993,57,0,1035,Tommy Armour III,2.78,10,360
1993,57,0,1060,Dave Barr,2.78,14,504
1993,57,0,1068,Andy Bean,2.78,10,360
1993,57,0,1098,Jay Don Blake,2.78,12,432
1993,57,0,1329,Brad Faxon,2.78,12,432
1993,57,0,1346,Ed Fiori,2.78,15,540
1993,57,0,1633,Tom Kite,2.78,10,360
1993,57,0,6128,Steve Lamontagne,2.78,16,576
1993,57,0,6090,Jim McGovern,2.78,16,576
1993,57,0,2111,Mike Smith,2.78,16,576
1993,57,0,2131,Mike Springer,2.78,13,468
1993,57,0,2298,Jim Woodward,2.78,9,324
1993,69,0,1282,Trevor Dodds,2.87,15,522
1993,69,0,1946,Peter Persons,2.87,15,522
1993,69,0,2170,Hal Sutton,2.87,15,522
1993,72,0,1926,Steve Pate,2.88,14,486
1993,72,0,1945,Kenny Perry,2.88,14,486
1993,74,0,1797,Rocco Mediate,2.9,12,414
1993,75,0,1549,Mike Hulbert,2.96,16,540
1993,76,0,1143,Brad Bryant,2.98,15,504
1993,76,0,1218,Jeff Cook,2.98,15,504
1993,78,0,1414,Bob Gilder,2.99,14,468
1993,78,0,6589,Jeff Woodland,2.99,14,468
1993,80,0,1288,Ed Dougherty,3.03,18,594
1993,80,0,1313,Steve Elkington,3.03,12,396
1993,80,0,1475,Donnie Hammond,3.03,12,396
1993,80,0,2255,Denis Watson,3.03,12,396
1993,84,0,6617,Brian Henninger,3.07,16,522
1993,85,0,2007,Larry Rinker,3.09,15,486
1993,85,0,2217,Dennis Trixler,3.09,15,486
1993,87,0,1197,Bobby Clampett,3.13,9,288
1993,88,0,6058,John Flannery,3.15,17,540
1993,88,0,1533,P.H. Horgan III,3.15,17,540
1993,90,0,1006,John Adams,3.17,16,504
1993,90,0,1783,Mark McCumber,3.17,12,378
1993,90,0,1891,David Ogrin,3.17,16,504
1993,93,0,1072,Chip Beck,3.21,15,468
1993,93,0,1607,Brian Kamm,3.21,15,468
1993,95,0,1435,Wayne Grady,3.22,11,342
1993,95,0,1444,Ken Green,3.22,11,342
1993,97,0,1201,Lennie Clements,3.24,14,432
1993,97,0,1928,Corey Pavin,3.24,14,432
1993,97,0,2246,Duffy Waldorf,3.24,14,432
1993,100,0,6086,Russell Beiersdorf,3.26,17,522
1993,100,0,1374,Robin Freeman,3.26,17,522
1993,102,0,6124,Patrick Burke,3.27,10,306
1993,103,0,1378,David Frost,3.28,13,396
1993,103,0,1920,Craig Parry,3.28,13,396
1993,105,0,1093,Ronnie Black,3.29,16,486
1993,105,0,2049,Gene Sauers,3.29,16,486
1993,107,0,6044,Scott Gump,3.33,18,540
1993,107,0,1510,Nolan Henke,3.33,15,450
1993,107,0,1550,Ed Humenik,3.33,18,540
1993,110,0,1161,Mark Calcavecchia,3.37,17,504
1993,110,0,1307,Joel Edwards,3.37,17,504
1993,112,0,2133,Craig Stadler,3.38,14,414
1993,113,0,1049,Ian Baker-Finch,3.4,11,324
1993,113,0,1443,Hubert Green,3.4,11,324
1993,115,0,1261,Jay Delsing,3.45,18,522
1993,115,0,2206,David Toms,3.45,18,522
1993,117,0,1185,Brandel Chamblee,3.5,17,486
1993,117,0,2033,Dave Rummells,3.5,17,486
1993,119,0,1284,Mike Donald,3.54,21,594
1993,119,0,1810,Phil Mickelson,3.54,14,396
1993,119,0,2242,Lanny Wadkins,3.54,14,396
1993,122,0,2279,Mark Wiebe,3.56,16,450
1993,123,0,1619,Skip Kendall,3.58,20,558
1993,123,0,8759,Tad Rhyan,3.58,20,558
1993,125,0,1559,Hale Irwin,3.61,13,360
1993,125,0,1715,Mark Lye,3.61,13,360
1993,127,0,2180,Harry Taylor,3.63,17,468
1993,128,0,6575,Dudley Hart,3.64,19,522
1993,129,0,1408,Kelly Gibson,3.65,21,576
1993,130,0,6691,Greg Cesario,3.7,16,432
1993,130,0,10195,Tim Conley,3.7,14,378
1993,130,0,1381,Fred Funk,3.7,22,594
1993,130,0,1690,Bruce Lietzke,3.7,10,270
1993,130,0,1755,Dick Mast,3.7,18,486
1993,130,0,1771,Blaine McCallister,3.7,18,486
1993,130,0,1968,Nick Price,3.7,12,324
1993,137,0,1116,Michael Bradley,3.78,17,450
1993,137,0,1971,Dillard Pruitt,3.78,17,450
1993,137,0,2100,Tim Simpson,3.78,17,450
1993,140,0,1249,John Daly,3.79,15,396
1993,140,0,1682,Wayne Levi,3.79,15,396
1993,142,0,8553,Lee Porter,3.8,13,342
1993,143,0,1766,Billy Mayfair,3.82,22,576
1993,144,0,1200,Keith Clearwater,3.83,20,522
1993,145,0,1385,Jim Gallagher Jr.,3.85,18,468
1993,146,0,6284,Jim Hallet,3.87,23,594
1993,147,0,6247,David Delong,3.89,14,360
1993,147,0,5319,Gene Jones,3.89,14,360
1993,147,0,1659,Massy Kuramoto,3.89,14,360
1993,150,0,1196,Brian Claar,3.94,22,558
1993,150,0,6332,Neal Lancaster,3.94,22,558
1993,152,0,6566,Jaime Gomez,3.97,20,504
1993,153,0,1864,Larry Nelson,4.01,13,324
1993,153,0,2201,Jim Thorpe,4.01,13,324
1993,153,0,2321,Fuzzy Zoeller,4.01,13,324
1993,156,0,1191,Barry Cheesman,4.02,21,522
1993,157,0,7569,Mark Carnevale,4.07,22,540
1993,157,0,1648,Billy Kratzert,4.07,11,270
1993,157,0,2256,Tom Watson,4.07,11,270
1993,160,0,1323,Brad Fabel,4.12,20,486
1993,161,0,1724,Jeff Maggert,4.17,21,504
1993,161,0,1887,Mark O'Meara,4.17,18,432
1993,163,0,6144,John Dowdall,4.23,16,378
1993,164,0,6034,Marco Dawson,4.26,23,540
1993,165,0,1938,David Peoples,4.27,20,468
1993,166,0,1723,Andrew Magee,4.35,18,414
1993,166,0,6401,Marty Schiene,4.35,18,414
1993,168,0,2224,Greg Twiggs,4.37,22,504
1993,169,0,1390,Buddy Gardner,4.4,19,432
1993,170,0,6643,Paul Goydos,4.41,23,522
1993,171,0,2218,Ted Tryba,4.48,25,558
1993,172,0,2214,Kirk Triplett,4.49,21,468
1993,173,0,1934,Dave Peege,4.5,17,378
1993,174,0,1890,Brett Ogle,4.51,13,288
1993,175,0,1024,Billy Andrade,4.56,23,504
1993,175,0,1469,Dan Halldorson,4.56,23,504
1993,175,0,1527,Scott Hoch,4.56,23,504
1993,178,0,1388,Robert Gamez,4.67,21,450
1993,179,0,1975,Tom Purtzer,4.68,16,342
1993,180,0,1846,Jodie Mudd,4.72,17,360
1993,180,0,2190,Doug Tewell,4.72,17,360
1993,182,0,2245,Grant Waite,4.76,24,504
1993,183,0,6136,Mike Schuchart,4.83,20,414
1993,184,0,10207,Jimmy Johnston,4.91,23,468
1993,185,0,1564,David Jackson,5.37,29,540
1993,186,0,6599,John Elliott,5.56,25,450
1993,187,0,6006,JC Anderson,6.2,29,468
1993,188,0,1930,Eddie Pearce,6.25,27,432
1993,189,0,1958,Dan Pohl,6.79,22,324
1994,1,0,1235,Ben Crenshaw,0.97,4,414
1994,2,0,2146,Payne Stewart,1.01,4,396
1994,3,0,1928,Corey Pavin,1.17,4,342
1994,4,0,1837,Gil Morgan,1.23,4,324
1994,5,0,2303,Robert Wrenn,1.31,4,306
1994,6,0,1945,Kenny Perry,1.34,7,522
1994,7,0,1495,Morris Hatalsky,1.39,6,432
1994,7,0,1876,Greg Norman,1.39,4,288
1994,7,0,1905,Joe Ozaki,1.39,4,288
1994,10,0,1648,Billy Kratzert,1.56,7,450
1994,11,0,1378,David Frost,1.59,6,378
1994,12,0,2133,Craig Stadler,1.67,6,360
1994,13,0,1219,John Cook,1.77,7,396
1994,14,0,1072,Chip Beck,1.78,8,450
1994,15,0,1457,Jay Haas,1.79,9,504
1994,16,0,1527,Scott Hoch,1.92,9,468
1994,17,0,1553,John Huston,1.93,8,414
1994,18,0,1824,Yoshinori Mizumaki,1.96,6,306
1994,18,0,1864,Larry Nelson,1.96,6,306
1994,20,0,1633,Tom Kite,2.02,8,396
1994,21,0,1557,John Inman,2.12,13,612
1994,21,0,1677,Tom Lehman,2.12,8,378
1994,23,0,1226,Fred Couples,2.14,5,234
1994,23,0,1706,Davis Love III,2.14,10,468
1994,25,0,1203,Russ Cochran,2.18,11,504
1994,26,0,2214,Kirk Triplett,2.22,10,450
1994,27,0,1771,Blaine McCallister,2.26,11,486
1994,28,0,1690,Bruce Lietzke,2.29,7,306
1994,29,0,2067,Ted Schulz,2.3,12,522
1994,29,0,2104,Jeff Sluman,2.3,12,522
1994,31,0,1329,Brad Faxon,2.31,10,432
1994,31,0,1475,Donnie Hammond,2.31,10,432
1994,31,0,1724,Jeff Maggert,2.31,10,432
1994,34,0,1143,Brad Bryant,2.33,13,558
1994,35,0,1201,Lennie Clements,2.38,9,378
1994,35,0,2010,Loren Roberts,2.38,9,378
1994,35,0,2090,Tom Sieckmann,2.38,12,504
1994,35,0,2241,Bobby Wadkins,2.38,9,378
1994,39,0,1748,Doug Martin,2.43,14,576
1994,39,0,1810,Phil Mickelson,2.43,7,288
1994,41,0,2322,Richard Zokol,2.44,11,450
1994,42,0,6020,Steve Brodie,2.47,12,486
1994,42,0,1313,Steve Elkington,2.47,8,324
1994,42,0,1629,Eddie Kirby,2.47,8,324
1994,42,0,1755,Dick Mast,2.47,12,486
1994,46,0,1266,Clark Dennis,2.49,13,522
1994,47,0,2099,Scott Simpson,2.5,9,360
1994,48,0,1098,Jay Don Blake,2.55,11,432
1994,48,0,1723,Andrew Magee,2.55,11,432
1994,50,0,1320,Bob Estes,2.56,12,468
1994,50,0,2225,Howard Twitty,2.56,12,468
1994,52,0,8375,Paul Stankowski,2.58,13,504
1994,52,0,6791,Mark Wurtz,2.58,13,504
1994,54,0,10809,Jim Furyk,2.59,14,540
1994,55,0,1766,Billy Mayfair,2.6,15,576
1994,56,0,2239,Scott Verplank,2.63,9,342
1994,57,0,6088,Steve Gotsche,2.65,10,378
1994,57,0,1823,Larry Mize,2.65,10,378
1994,57,0,1996,Mike Reid,2.65,10,378
1994,60,0,1577,Lee Janzen,2.67,12,450
1994,60,0,1701,Bob Lohr,2.67,13,486
1994,60,0,7235,John Morse,2.67,12,450
1994,60,0,1926,Steve Pate,2.67,13,486
1994,64,0,1116,Michael Bradley,2.68,14,522
1994,65,0,1607,Brian Kamm,2.69,15,558
1994,66,0,6609,Rob Boldt,2.78,10,360
1994,66,0,1196,Brian Claar,2.78,15,540
1994,66,0,1444,Ken Green,2.78,13,468
1994,66,0,6617,Brian Henninger,2.78,10,360
1994,66,0,1549,Mike Hulbert,2.78,15,540
1994,66,0,1550,Ed Humenik,2.78,15,540
1994,66,0,1559,Hale Irwin,2.78,10,360
1994,66,0,1783,Mark McCumber,2.78,10,360
1994,66,0,1920,Craig Parry,2.78,9,324
1994,66,0,2223,Bob Tway,2.78,14,504
1994,66,0,2256,Tom Watson,2.78,7,252
1994,66,0,6577,John Wilson,2.78,14,504
1994,78,0,1132,Mark Brooks,2.86,17,594
1994,78,0,2218,Ted Tryba,2.86,17,594
1994,80,0,1282,Trevor Dodds,2.87,15,522
1994,80,0,1381,Fred Funk,2.87,15,522
1994,80,0,6575,Dudley Hart,2.87,15,522
1994,80,0,6315,Pete Jordan,2.87,15,522
1994,80,0,6012,Greg Kraft,2.87,15,522
1994,80,0,2206,David Toms,2.87,16,558
1994,86,0,1261,Jay Delsing,2.88,14,486
1994,86,0,1374,Robin Freeman,2.88,14,486
1994,88,0,6062,Charles Raulerson,2.91,11,378
1994,89,0,2135,Mike Standly,2.98,15,504
1994,90,0,1385,Jim Gallagher Jr.,2.99,14,468
1994,91,0,12663,Phil Tataurangi,3.01,13,432
1994,92,0,1306,David Edwards,3.03,12,396
1994,92,0,1361,Dan Forsman,3.03,12,396
1994,94,0,1890,Brett Ogle,3.06,11,360
1994,95,0,1891,David Ogrin,3.07,16,522
1994,96,0,1024,Billy Andrade,3.11,14,450
1994,96,0,1468,Gary Hallberg,3.11,14,450
1994,98,0,6643,Paul Goydos,3.15,17,540
1994,98,0,6350,Bob May,3.15,17,540
1994,98,0,2100,Tim Simpson,3.15,17,540
1994,101,0,2230,Stan Utley,3.17,16,504
1994,102,0,1093,Ronnie Black,3.21,15,468
1994,102,0,8337,Mike Heinen,3.21,15,468
1994,102,0,2007,Larry Rinker,3.21,15,468
1994,102,0,6078,Esteban Toledo,3.21,15,468
1994,106,0,2033,Dave Rummells,3.23,18,558
1994,107,0,1006,John Adams,3.26,17,522
1994,108,0,12660,Jesper Parnevik,3.27,10,306
1994,109,0,1129,Bill Britton,3.28,13,396
1994,110,0,2294,Willie Wood,3.33,15,450
1994,111,0,8931,Glen Day,3.37,17,504
1994,111,0,1353,Bruce Fleisher,3.37,17,504
1994,111,0,1707,Steve Lowery,3.37,17,504
1994,114,0,1388,Robert Gamez,3.38,14,414
1994,114,0,1392,Tom Garner,3.38,14,414
1994,114,0,2131,Mike Springer,3.38,14,414
1994,114,0,2242,Lanny Wadkins,3.38,14,414
1994,118,0,1435,Wayne Grady,3.4,11,324
1994,119,0,1161,Mark Calcavecchia,3.42,16,468
1994,119,0,1200,Keith Clearwater,3.42,16,468
1994,119,0,6657,Steve Rintoul,3.42,16,468
1994,122,0,6016,Brad Lardon,3.44,13,378
1994,123,0,6589,Jeff Woodland,3.45,18,522
1994,124,0,1331,Rick Fehr,3.47,15,432
1994,124,0,6058,John Flannery,3.47,20,576
