YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL RNDS
1997,250,0,6064,Jeff Gallagher,2
1997,250,0,8725,Tom Gillis,2
1997,250,0,1443,Hubert Green,2
1997,250,0,1522,Lon Hinkle,2
1997,250,0,20992,Kazuhiko Hosokawa,2
1997,250,0,8633,Per-Ulrik Johansson,2
1997,250,0,1624,Darrell Kestner,2
1997,250,0,1641,Gary Koch,2
1997,250,0,20634,Peter Lonard,2
1997,250,0,10375,Sean McCarty,2
1997,250,0,1884,Mac O'Grady,2
1997,250,0,1984,Sam Randolph,2
1997,250,0,6657,Steve Rintoul,2
1997,250,0,2020,Eduardo Romero,2
1997,250,0,20817,David Russell,2
1997,250,0,2224,Greg Twiggs,2
1997,250,0,2230,Stan Utley,2
1997,250,0,10425,Jay Williamson,2
1997,275,0,20051,Joe Acosta Jr.,1
1997,275,0,1039,Perry Arthur,1
1997,275,0,1060,Dave Barr,1
1997,275,0,12652,Cameron Beckman,1
1997,275,0,10944,Thomas Bjørn,1
1997,275,0,8191,Paul Broadhurst,1
1997,275,0,8717,Kawika Cotner,1
1997,275,0,11653,Paul Curry,1
1997,275,0,22876,Frank Dully,1
1997,275,0,1350,Pat Fitzsimons,1
1997,275,0,8541,Steve Ford,1
1997,275,0,1409,Rick Gibson,1
1997,275,0,12624,Derek Gilchrist,1
1997,275,0,7941,Mike Grob,1
1997,275,0,21259,Jason Hill,1
1997,275,0,21808,Bill Hoefle,1
1997,275,0,1572,Mark James,1
1997,275,0,10815,Tom Kalinowski,1
1997,275,0,20094,Jonathan Kaye,1
1997,275,0,6158,John Kernohan,1
1997,275,0,1701,Bob Lohr,1
1997,275,0,19903,Jonathan Lomas,1
1997,275,0,8353,Bill Malley,1
1997,275,0,12629,Kelly Manos,1
1997,275,0,1779,Gary McCord,1
1997,275,0,19965,Peter Mitchell,1
1997,275,0,6140,Sean Murphy,1
1997,275,0,8535,Gary Nicklaus,1
1997,275,0,1878,Andy North,1
1997,275,0,1886,Peter O'Malley,1
1997,275,0,1924,Alan Pate,1
1997,275,0,20437,Ben Peters,1
1997,275,0,7959,Scott Petersen,1
1997,275,0,2054,Ken Schall,1
1997,275,0,10649,Tom Scherrer,1
1997,275,0,2063,Dave Schreyer,1
1997,275,0,2077,Nobuo Serizawa,1
1997,275,0,2090,Tom Sieckmann,1
1997,275,0,20881,Jamie Spence,1
1997,275,0,2152,Dave Stockton,1
1997,275,0,21851,Stephane Talbot,1
1997,275,0,22424,David Tapping,1
1997,275,0,21645,Scott Trethewey,1
1997,275,0,2215,Paul Trittler,1
1997,275,0,2244,Fred Wadsworth,1
1997,275,0,22926,Taylor Walsh,1
1997,275,0,2257,Brian Watts,1
1997,275,0,10423,Mike Weir,1
1990,1,0,1766,Billy Mayfair,42
1990,2,0,1823,Larry Mize,40
1990,2,0,2010,Loren Roberts,40
1990,4,0,1161,Mark Calcavecchia,39
1990,5,0,1042,Paul Azinger,38
1990,5,0,1284,Mike Donald,38
1990,7,0,1968,Nick Price,37
1990,8,0,1203,Russ Cochran,36
1990,8,0,1527,Scott Hoch,36
1990,8,0,1928,Corey Pavin,36
1990,11,0,1320,Bob Estes,35
1990,11,0,1887,Mark O'Meara,35
1990,13,0,1837,Gil Morgan,34
1990,13,0,1938,David Peoples,34
1990,13,0,2049,Gene Sauers,34
1990,13,0,2100,Tim Simpson,34
1990,13,0,2303,Robert Wrenn,34
1990,18,0,1024,Billy Andrade,33
1990,18,0,1261,Jay Delsing,33
1990,18,0,6284,Jim Hallet,33
1990,21,0,1390,Buddy Gardner,32
1990,21,0,1510,Nolan Henke,32
1990,21,0,2067,Ted Schulz,32
1990,24,0,1049,Ian Baker-Finch,31
1990,24,0,1313,Steve Elkington,31
1990,24,0,2223,Bob Tway,31
1990,27,0,1098,Jay Don Blake,30
1990,27,0,1219,John Cook,30
1990,27,0,1385,Jim Gallagher Jr.,30
1990,27,0,1725,John Mahaffey,30
1990,27,0,2146,Payne Stewart,30
1990,32,0,1599,Steve Jones,29
1990,33,0,1040,Emlyn Aubrey,28
1990,33,0,1096,Phil Blackmar,28
1990,33,0,1361,Dan Forsman,28
1990,33,0,1723,Andrew Magee,28
1990,33,0,1835,Tommy Moore,28
1990,33,0,1926,Steve Pate,28
1990,33,0,2186,Brian Tennyson,28
1990,40,0,1035,Tommy Armour III,27
1990,40,0,1106,Jim Booros,27
1990,40,0,1132,Mark Brooks,27
1990,40,0,1226,Fred Couples,27
1990,40,0,1633,Tom Kite,27
1990,40,0,1771,Blaine McCallister,27
1990,40,0,1943,Chris Perry,27
1990,40,0,2170,Hal Sutton,27
1990,48,0,1060,Dave Barr,26
1990,48,0,1381,Fred Funk,26
1990,48,0,1577,Lee Janzen,26
1990,48,0,1690,Bruce Lietzke,26
1990,48,0,1876,Greg Norman,26
1990,48,0,2111,Mike Smith,26
1990,48,0,2201,Jim Thorpe,26
1990,55,0,1151,Clark Burroughs,25
1990,55,0,1196,Brian Claar,25
1990,55,0,1444,Ken Green,25
1990,55,0,1458,Jerry Haas,25
1990,55,0,1549,Mike Hulbert,25
1990,55,0,1706,Davis Love III,25
1990,55,0,1946,Peter Persons,25
1990,55,0,2104,Jeff Sluman,25
1990,55,0,2225,Howard Twitty,25
1990,55,0,2241,Bobby Wadkins,25
1990,55,0,2279,Mark Wiebe,25
1990,66,0,1078,Jim Benepe,24
1990,66,0,1129,Bill Britton,24
1990,66,0,1143,Brad Bryant,24
1990,66,0,1323,Brad Fabel,24
1990,66,0,1378,David Frost,24
1990,66,0,1457,Jay Haas,24
1990,66,0,1569,Peter Jacobsen,24
1990,66,0,1797,Rocco Mediate,24
1990,66,0,1846,Jodie Mudd,24
1990,66,0,2007,Larry Rinker,24
1990,66,0,2041,Bill Sander,24
1990,66,0,2185,Lance Ten Broeck,24
1990,78,0,2090,Tom Sieckmann,23
1990,78,0,2095,Larry Silveira,23
1990,78,0,2190,Doug Tewell,23
1990,78,0,2214,Kirk Triplett,23
1990,78,0,2246,Duffy Waldorf,23
1990,83,0,6118,Greg Bruckner,22
1990,83,0,1495,Morris Hatalsky,22
1990,83,0,1639,Kenny Knox,22
1990,83,0,1715,Mark Lye,22
1990,83,0,1975,Tom Purtzer,22
1990,83,0,2148,Ray Stewart,22
1990,89,0,1093,Ronnie Black,21
1990,89,0,1133,Billy Ray Brown,21
1990,89,0,1306,David Edwards,21
1990,89,0,1346,Ed Fiori,21
1990,89,0,1557,John Inman,21
1990,89,0,1559,Hale Irwin,21
1990,89,0,1682,Wayne Levi,21
1990,89,0,1945,Kenny Perry,21
1990,89,0,1996,Mike Reid,21
1990,89,0,2159,Curtis Strange,21
1990,89,0,2167,Mike Sullivan,21
1990,100,0,1006,John Adams,20
1990,100,0,6142,Mitch Adcock,20
1990,100,0,1156,Curt Byrum,20
1990,100,0,1201,Lennie Clements,20
1990,100,0,1414,Bob Gilder,20
1990,100,0,1468,Gary Hallberg,20
1990,100,0,1571,Barry Jaeckel,20
1990,100,0,6332,Neal Lancaster,20
1990,100,0,2230,Stan Utley,20
1990,100,0,2239,Scott Verplank,20
1990,100,0,2242,Lanny Wadkins,20
1990,100,0,2267,D.A. Weibring,20
1990,100,0,2322,Richard Zokol,20
1990,113,0,6197,Michael Allen,19
1990,113,0,1072,Chip Beck,19
1990,113,0,1288,Ed Dougherty,19
1990,113,0,1329,Brad Faxon,19
1990,113,0,1435,Wayne Grady,19
1990,113,0,1507,Webb Heintzelman,19
1990,113,0,1533,P.H. Horgan III,19
1990,113,0,6128,Steve Lamontagne,19
1990,113,0,1783,Mark McCumber,19
1990,113,0,2033,Dave Rummells,19
1990,113,0,2087,Don Shirey Jr.,19
1990,113,0,2101,Joey Sindelar,19
1990,113,0,2292,Bob Wolcott,19
1990,113,0,2321,Fuzzy Zoeller,19
1990,127,0,1068,Andy Bean,18
1990,127,0,1266,Clark Dennis,18
1990,127,0,1303,Bob Eastwood,18
1990,127,0,1310,Dave Eichelberger,18
1990,127,0,1331,Rick Fehr,18
1990,127,0,1388,Robert Gamez,18
1990,127,0,1487,Jeff Hart,18
1990,127,0,1960,Don Pooley,18
1990,127,0,2294,Willie Wood,18
1990,136,0,1154,Bill Buttner,17
1990,136,0,1235,Ben Crenshaw,17
1990,136,0,1307,Joel Edwards,17
1990,136,0,6148,Dennis Harrington,17
1990,136,0,1701,Bob Lohr,17
1990,136,0,1790,Pat McGowan,17
1990,136,0,2133,Craig Stadler,17
1990,136,0,2298,Jim Woodward,17
1990,144,0,1150,George Burns,16
1990,144,0,1175,Jim Carter,16
1990,144,0,2215,Paul Trittler,16
1990,147,0,1014,Fulton Allem,15
1990,147,0,1157,Tom Byrum,15
1990,147,0,1168,David Canipe,15
1990,147,0,1499,Mark Hayes,15
1990,147,0,1553,John Huston,15
1990,147,0,2180,Harry Taylor,15
1990,147,0,2195,Leonard Thompson,15
1990,147,0,6130,Jeffrey Wilson,15
1990,155,0,2099,Scott Simpson,14
1990,156,0,1200,Keith Clearwater,13
1990,156,0,1475,Donnie Hammond,13
1990,156,0,1522,Lon Hinkle,13
1990,156,0,1864,Larry Nelson,13
1990,156,0,1891,David Ogrin,13
1990,156,0,6132,Sonny Skinner,13
1990,156,0,2118,J.C. Snead,13
1990,163,0,6144,John Dowdall,12
1990,163,0,1736,Roger Maltbie,12
1990,163,0,1971,Dillard Pruitt,12
1990,163,0,6136,Mike Schuchart,12
1990,167,0,1197,Bobby Clampett,11
1990,167,0,1333,Jack Ferenz,11
1990,167,0,1355,Raymond Floyd,11
1990,167,0,1443,Hubert Green,11
1990,167,0,1641,Gary Koch,11
1990,167,0,1707,Steve Lowery,11
1990,167,0,2023,Clarence Rose,11
1990,167,0,2245,Grant Waite,11
1990,167,0,2256,Tom Watson,11
1990,176,0,1282,Trevor Dodds,10
1990,176,0,1321,Tom Eubank,10
1990,176,0,1326,Nick Faldo,10
1990,176,0,1469,Dan Halldorson,10
1990,176,0,1489,Steve Hart,10
1990,176,0,6122,Greg Hickman,10
1990,176,0,1529,Mike Holland,10
1990,176,0,6140,Sean Murphy,10
1990,176,0,1878,Andy North,10
1990,176,0,6373,José María Olazábal,10
1990,176,0,2224,Greg Twiggs,10
1990,187,0,1418,Bill Glasson,9
1990,187,0,1941,Tom Pernice Jr.,9
1990,187,0,2094,Tony Sills,9
1990,187,0,2218,Ted Tryba,9
1990,191,0,1061,Ray Barr Jr.,8
1990,191,0,6124,Patrick Burke,8
1990,191,0,6150,Carl Cooper,8
1990,191,0,1717,Sandy Lyle,8
1990,191,0,1984,Sam Randolph,8
1990,196,0,1037,Dewey Arnette,7
1990,196,0,1648,Billy Kratzert,7
1990,196,0,1779,Gary McCord,7
1990,196,0,1935,Calvin Peete,7
1990,200,0,1023,Jerry Anderson,6
1990,200,0,1412,Gibby Gilbert,6
1990,200,0,1425,Ernie Gonzalez,6
1990,200,0,1670,Jack Larkin Sr.,6
1990,200,0,1777,John McComish,6
1990,200,0,1925,Jerry Pate,6
1990,200,0,2160,Ron Streck,6
1990,207,0,1051,Seve Ballesteros,5
1990,207,0,1607,Brian Kamm,5
1990,207,0,1662,Greg Ladehoff,5
1990,207,0,1782,Mike McCullough,5
1990,207,0,1905,Joe Ozaki,5
1990,207,0,1920,Craig Parry,5
1990,207,0,1992,Don Reese,5
1990,207,0,2222,Billy Tuten,5
1990,207,0,2255,Denis Watson,5
1990,216,0,1080,Scott Bentley,4
1990,216,0,1755,Dick Mast,4
1990,216,0,1861,Jim Nelford,4
1990,216,0,1978,Fran Quinn,4
1990,216,0,2213,Lee Trevino,4
1990,216,0,2257,Brian Watts,4
1990,216,0,2300,Ian Woosnam,4
1990,223,0,1214,Frank Conner,3
1990,223,0,1350,Pat Fitzsimons,3
1990,223,0,1564,David Jackson,3
1990,223,0,1869,Jack Nicklaus,3
1990,223,0,1906,Masashi Jumbo Ozaki,3
1990,223,0,6530,Ray Pearce,3
1990,223,0,1998,Jack Renner,3
1990,223,0,2152,Dave Stockton,3
1990,223,0,6425,Rick Todd,3
1990,223,0,2261,Doug Weaver,3
1990,233,0,1030,Isao Aoki,2
1990,233,0,1039,Perry Arthur,2
1990,233,0,1041,Tommy Aycock,2
1990,233,0,1249,John Daly,2
1990,233,0,6034,Marco Dawson,2
1990,233,0,6269,Rich Fulkerson,2
1990,233,0,8533,Gibby Gilbert III,2
1990,233,0,1436,David Graham,2
1990,233,0,1448,Tony Grimes,2
1990,233,0,1493,Mike Harwood,2
1990,233,0,1494,Steve Haskins,2
1990,233,0,1560,David Ishii,2
1990,233,0,1614,Jack Kay Jr.,2
1990,233,0,1619,Skip Kendall,2
1990,233,0,6475,Jeff Klein,2
1990,233,0,1666,Bernhard Langer,2
1990,233,0,1748,Doug Martin,2
1990,233,0,1826,Brian Mogg,2
1990,233,0,1871,Mike Nicolette,2
1990,233,0,1952,Billy Pierot,2
1990,233,0,1964,Greg Powers,2
1990,233,0,1981,Ronan Rafferty,2
1990,233,0,2076,Peter Senior,2
1990,233,0,6138,Tom Silva,2
1990,233,0,6527,Steve Stricker,2
1990,233,0,2196,Robert Thompson,2
1990,233,0,2217,Dennis Trixler,2
1990,233,0,2244,Fred Wadsworth,2
1990,233,0,7415,David Whitfield,2
1990,233,0,6448,Gregg Wolff,2
1990,263,0,1086,Roy Biancalana,1
1990,263,0,1095,Woody Blackburn,1
1990,263,0,11025,Mike Bolding,1
1990,263,0,1103,Charles Bolling,1
1990,263,0,1147,John Burckle,1
1990,263,0,6479,Bret Burroughs,1
1990,263,0,1158,George Cadle,1
1990,263,0,1194,Lee Chill,1
1990,263,0,1206,Bobby Cole,1
1990,263,0,1234,Richard Crawford,1
1990,263,0,1242,Rod Curl,1
1990,263,0,1248,Rick Dalpos,1
1990,263,0,6502,Mike Diffley,1
1990,263,0,1353,Bruce Fleisher,1
1990,263,0,1374,Robin Freeman,1
1990,263,0,1525,Babe Hiskey,1
1990,263,0,6514,Kevin Johnson,1
1990,263,0,1594,Brian Jones,1
1990,263,0,6315,Pete Jordan,1
1990,263,0,6483,Ricky Kawagishi,1
1990,263,0,1724,Jeff Maggert,1
1990,263,0,1735,Hicks Malonson,1
1990,263,0,6346,Tomohiro Maruyama,1
1990,263,0,1773,Ronnie McCann,1
1990,263,0,6565,Bill McKenzie,1
1990,263,0,1810,Phil Mickelson,1
1990,263,0,6554,John Miller Jr,1
1990,263,0,1820,Bobby Mitchell,1
1990,263,0,1851,Bob Murphy,1
1990,263,0,1865,Dwight Nevil,1
1990,263,0,11143,Gary Nichols,1
1990,263,0,1892,Aki Ohmachi,1
1990,263,0,1908,John Paesani,1
1990,263,0,1949,Mark Pfeil,1
1990,263,0,1955,Gary Player,1
1990,263,0,11144,Sam Ross,1
1990,263,0,6559,Todd Satterfield,1
1990,263,0,6404,Allan Schulte,1
1990,263,0,7707,Mike Small,1
1990,263,0,6537,David Stockton,1
1990,263,0,2229,Brett Upper,1
1990,263,0,6446,Jerry Wisz,1
1999,1,0,1943,Chris Perry,49
1999,2,0,1381,Fred Funk,48
1999,3,0,20094,Jonathan Kaye,43
1999,4,0,2104,Jeff Sluman,42
1999,5,0,10860,Justin Leonard,41
1999,6,0,1320,Bob Estes,39
1999,6,0,12782,Tim Herron,39
1999,6,0,2010,Loren Roberts,39
1999,6,0,6567,Vijay Singh,39
1999,6,0,10423,Mike Weir,39
1999,11,0,1927,Dennis Paulson,37
1999,11,0,2206,David Toms,37
1999,13,0,12645,Brent Geiberger,36
1999,13,0,8793,Tiger Woods,36
1999,15,0,1706,Davis Love III,35
1999,15,0,2218,Ted Tryba,35
1999,17,0,8931,Glen Day,34
1999,17,0,1361,Dan Forsman,34
1999,17,0,1527,Scott Hoch,34
1999,17,0,1619,Skip Kendall,34
1999,17,0,11032,Frank Lickliter II,34
1999,17,0,2170,Hal Sutton,34
1999,17,0,2214,Kirk Triplett,34
1999,17,0,2223,Bob Tway,34
1999,25,0,6617,Brian Henninger,32
1999,25,0,21007,Gabriel Hjertstedt,32
1999,25,0,8075,Jerry Kelly,32
1999,25,0,6595,Kevin Sutherland,32
1999,25,0,6078,Esteban Toledo,32
1999,30,0,7867,Woody Austin,31
1999,30,0,7457,Steve Flesch,31
1999,30,0,10585,Scott McCarron,31
1999,30,0,1926,Steve Pate,31
1999,30,0,8385,Omar Uresti,31
1999,35,0,20229,Stewart Cink,30
1999,35,0,19881,Robert Damron,30
1999,35,0,9011,David Duval,30
1999,35,0,1677,Tom Lehman,30
1999,39,0,1098,Jay Don Blake,29
1999,39,0,1175,Jim Carter,29
1999,39,0,10809,Jim Furyk,29
1999,39,0,8993,Franklin Langham,29
1999,39,0,1707,Steve Lowery,29
1999,39,0,6062,Charles Raulerson,29
1999,45,0,20098,Stuart Appleby,28
1999,45,0,1035,Tommy Armour III,28
1999,45,0,20099,Doug Barron,28
1999,45,0,20029,Notah Begay III,28
1999,45,0,20593,Greg Chalmers,28
1999,45,0,1203,Russ Cochran,28
1999,45,0,6643,Paul Goydos,28
1999,45,0,2245,Grant Waite,28
1999,45,0,2257,Brian Watts,28
1999,54,0,10885,Robert Allenby,27
1999,54,0,1261,Jay Delsing,27
1999,54,0,12823,Carlos Franco,27
1999,54,0,21805,Harrison Frazar,27
1999,54,0,1577,Lee Janzen,27
1999,54,0,1724,Jeff Maggert,27
1999,54,0,1761,Len Mattiace,27
1999,54,0,1797,Rocco Mediate,27
1999,54,0,1996,Mike Reid,27
1999,54,0,10649,Tom Scherrer,27
1999,54,0,2246,Duffy Waldorf,27
1999,65,0,6004,Stephen Ames,26
1999,65,0,1161,Mark Calcavecchia,26
1999,65,0,6575,Dudley Hart,26
1999,65,0,1549,Mike Hulbert,26
1999,65,0,6012,Greg Kraft,26
1999,65,0,8547,John Maginnes,26
1999,65,0,1771,Blaine McCallister,26
1999,65,0,1928,Corey Pavin,26
1999,65,0,1945,Kenny Perry,26
1999,74,0,1063,Ben Bates,25
1999,74,0,6251,Chris DiMarco,25
1999,74,0,6036,Scott Dunlap,25
1999,74,0,1723,Andrew Magee,25
1999,74,0,1766,Billy Mayfair,25
1999,74,0,8045,Perry Moss,25
1999,80,0,1185,Brandel Chamblee,24
1999,80,0,8537,J.P. Hayes,24
1999,80,0,10962,Bradley Hughes,24
1999,80,0,6315,Pete Jordan,24
1999,80,0,1810,Phil Mickelson,24
1999,80,0,1823,Larry Mize,24
1999,80,0,20127,Chris Riley,24
1999,87,0,1132,Mark Brooks,23
1999,87,0,1323,Brad Fabel,23
1999,87,0,1553,John Huston,23
1999,87,0,1748,Doug Martin,23
1999,87,0,6581,David Sutherland,23
1999,87,0,2279,Mark Wiebe,23
1999,93,0,1941,Tom Pernice Jr.,22
1999,93,0,10213,Dicky Pride,22
1999,95,0,1024,Billy Andrade,21
1999,95,0,1042,Paul Azinger,21
1999,95,0,1191,Barry Cheesman,21
1999,95,0,6599,John Elliott,21
1999,95,0,6044,Scott Gump,21
1999,95,0,1457,Jay Haas,21
1999,95,0,1533,P.H. Horgan III,21
1999,95,0,2146,Payne Stewart,21
1999,95,0,10425,Jay Williamson,21
1999,104,0,1014,Fulton Allem,20
1999,104,0,12652,Cameron Beckman,20
1999,104,0,1116,Michael Bradley,20
1999,104,0,10569,Mike Brisky,20
1999,104,0,6522,Ernie Els,20
1999,104,0,1374,Robin Freeman,20
1999,104,0,1418,Bill Glasson,20
1999,104,0,1685,J.L. Lewis,20
1999,104,0,21949,Joe Ogilvie,20
1999,104,0,1920,Craig Parry,20
1999,104,0,2008,Lee Rinker,20
1999,104,0,11011,Mike Sposa,20
1999,116,0,1127,Danny Briggs,19
1999,116,0,1157,Tom Byrum,19
1999,116,0,1219,John Cook,19
1999,116,0,1282,Trevor Dodds,19
1999,116,0,6621,Joe Durant,19
1999,116,0,1376,Bob Friend,19
1999,116,0,1378,David Frost,19
1999,116,0,6064,Jeff Gallagher,19
1999,116,0,1569,Peter Jacobsen,19
1999,116,0,6140,Sean Murphy,19
1999,116,0,1968,Nick Price,19
1999,116,0,2007,Larry Rinker,19
1999,116,0,2101,Joey Sindelar,19
1999,116,0,8375,Paul Stankowski,19
1999,116,0,2239,Scott Verplank,19
1999,131,0,1093,Ronnie Black,18
1999,131,0,6014,Eric Booker,18
1999,131,0,1313,Steve Elkington,18
1999,131,0,6332,Neal Lancaster,18
1999,131,0,23621,Rory Sabbatini,18
1999,136,0,1096,Phil Blackmar,17
1999,136,0,6809,Bob Burns,17
1999,136,0,1226,Fred Couples,17
1999,136,0,1329,Brad Faxon,17
1999,136,0,1331,Rick Fehr,17
1999,136,0,2106,Chris Smith,17
1999,136,0,2131,Mike Springer,17
1999,136,0,6527,Steve Stricker,17
1999,136,0,6613,Tommy Tolles,17
1999,145,0,19824,Craig Barlow,16
1999,145,0,7763,Doug Dunakey,16
1999,145,0,10963,Jimmy Green,16
1999,145,0,1887,Mark O'Meara,16
1999,145,0,8553,Lee Porter,16
1999,145,0,7753,Kevin Wentworth,16
1999,151,0,7781,Ty Armstrong,15
1999,151,0,1040,Emlyn Aubrey,15
1999,151,0,20498,Briny Baird,15
1999,151,0,23614,Rich Beem,15
1999,151,0,1139,Olin Browne,15
1999,151,0,1249,John Daly,15
1999,151,0,1266,Clark Dennis,15
1999,151,0,1510,Nolan Henke,15
1999,151,0,10107,Deane Pappas,15
1999,151,0,12660,Jesper Parnevik,15
1999,161,0,1072,Chip Beck,14
1999,161,0,1302,R.W. Eaks,14
1999,161,0,1385,Jim Gallagher Jr.,14
1999,161,0,1599,Steve Jones,14
1999,161,0,10457,Frank Nobilo,14
1999,161,0,1891,David Ogrin,14
1999,161,0,6655,Geoffrey Sisk,14
1999,161,0,2133,Craig Stadler,14
1999,161,0,7101,Dave Stockton Jr.,14
1999,170,0,8123,Jeff Brehaut,12
1999,170,0,20213,Katsumasa Miyamoto,12
1999,170,0,7749,Brett Quigley,12
1999,170,0,23349,Charles Warren,12
1999,170,0,2267,D.A. Weibring,12
1999,175,0,11123,Chris Couch,11
1999,175,0,19846,Brian Gay,11
1999,175,0,1633,Tom Kite,11
1999,175,0,2159,Curtis Strange,11
1999,175,0,23623,Bo Van Pelt,11
1999,180,0,20124,Alan Bratton,10
1999,180,0,7569,Mark Carnevale,10
1999,180,0,1306,David Edwards,10
1999,180,0,1388,Robert Gamez,10
1999,180,0,21209,Sergio Garcia,10
1999,180,0,12663,Phil Tataurangi,10
1999,180,0,2294,Willie Wood,10
1999,187,0,2321,Fuzzy Zoeller,9
1999,188,0,19958,Miguel Angel Jiménez,8
1999,188,0,1705,Tim Loustalot,8
1999,188,0,6373,José María Olazábal,8
1999,188,0,1905,Joe Ozaki,8
1999,188,0,21959,Ted Purdy,8
1999,188,0,2099,Scott Simpson,8
1999,188,0,2190,Doug Tewell,8
1999,195,0,1143,Brad Bryant,7
1999,195,0,1475,Donnie Hammond,7
1999,195,0,6573,Brandt Jobe,7
1999,195,0,1690,Bruce Lietzke,7
1999,195,0,1717,Sandy Lyle,7
1999,195,0,1938,David Peoples,7
1999,195,0,1958,Dan Pohl,7
1999,195,0,2067,Ted Schulz,7
1999,195,0,20566,Kaname Yokoo,7
1999,204,0,1326,Nick Faldo,6
1999,204,0,10733,Kent Jones,6
1999,204,0,22624,Joel Kribel,6
1999,204,0,1682,Wayne Levi,6
1999,204,0,1876,Greg Norman,6
1999,204,0,1975,Tom Purtzer,6
1999,204,0,2023,Clarence Rose,6
1999,204,0,2135,Mike Standly,6
1999,212,0,7003,David Berganio Jr.,5
1999,212,0,1133,Billy Ray Brown,5
1999,212,0,1408,Kelly Gibson,5
1999,212,0,8633,Per-Ulrik Johansson,5
1999,212,0,1604,Steve Jurgensen,5
1999,212,0,19970,Robert Karlsson,5
1999,212,0,1755,Dick Mast,5
1999,212,0,6350,Bob May,5
1999,212,0,8635,Colin Montgomerie,5
1999,212,0,2167,Mike Sullivan,5
1999,212,0,2242,Lanny Wadkins,5
1999,212,0,20396,Lee Westwood,5
1999,224,0,1068,Andy Bean,4
1999,224,0,1468,Gary Hallberg,4
1999,224,0,19904,Paul Lawrie,4
1999,224,0,12680,Shigeki Maruyama,4
1999,224,0,1960,Don Pooley,4
1999,224,0,22292,David Seawell,4
1999,224,0,2241,Bobby Wadkins,4
1999,224,0,2256,Tom Watson,4
1999,232,0,1156,Curt Byrum,3
1999,232,0,1196,Brian Claar,3
1999,232,0,20043,Edward Fryatt,3
1999,232,0,1414,Bob Gilder,3
1999,232,0,1435,Wayne Grady,3
1999,232,0,20766,Padraig Harrington,3
1999,232,0,8339,Spike McRoy,3
1999,232,0,20572,Rod Pampling,3
1999,232,0,1998,Jack Renner,3
1999,232,0,20820,Patrik Sjöland,3
1999,232,0,22064,Craig Spence,3
1999,232,0,21878,Mark Wilson,3
1999,244,0,21407,Arjun Atwal,2
1999,244,0,24357,K.J. Choi,2
1999,244,0,19825,Darren Clarke,2
1999,244,0,1284,Mike Donald,2
1999,244,0,20939,Keiichiro Fukabori,2
1999,244,0,22892,Jason Gore,2
1999,244,0,20378,Mathias Grönberg,2
1999,244,0,20154,Guy Hill,2
1999,244,0,1572,Mark James,2
1999,244,0,12705,Cliff Kresge,2
1999,244,0,1666,Bernhard Langer,2
1999,244,0,6731,Jeff Roth,2
1999,244,0,2049,Gene Sauers,2
1999,244,0,21002,Óscar Serna,2
1999,244,0,2166,Chip Sullivan,2
1999,244,0,7269,Greg Turner,2
1999,244,0,6431,Jean Van de Velde,2
1999,244,0,23068,Michael Walton,2
1999,244,0,2322,Richard Zokol,2
1999,263,0,21633,Steve Allan,1
1999,263,0,1039,Perry Arthur,1
1999,263,0,1060,Dave Barr,1
1999,263,0,24255,Chris Berry,1
1999,263,0,6214,Guy Boros,1
1999,263,0,1150,George Burns,1
1999,263,0,12393,Rodney Butcher,1
1999,263,0,20848,Ángel Cabrera,1
1999,263,0,12510,Chad Campbell,1
1999,263,0,23926,Tim Cantwell Jr.,1
1999,263,0,23880,Erik Ciotti,1
1999,263,0,1200,Keith Clearwater,1
1999,263,0,19905,Andrew Coltart,1
1999,263,0,1235,Ben Crenshaw,1
1999,263,0,23225,Paul Earnest,1
1999,263,0,23125,Brad Elder,1
1999,263,0,1334,Keith Fergus,1
1999,263,0,6795,Jeff Freeman,1
1999,263,0,20157,Retief Goosen,1
1999,263,0,23338,David Gossett,1
1999,263,0,1444,Ken Green,1
1999,263,0,1469,Dan Halldorson,1
1999,263,0,1495,Morris Hatalsky,1
1999,263,0,1499,Mark Hayes,1
1999,263,0,1501,Vance Heafner,1
1999,263,0,8337,Mike Heinen,1
1999,263,0,6526,Kip Henley,1
1999,263,0,12716,Charley Hoffman,1
1999,263,0,20613,Brian Hull,1
1999,263,0,23855,Ryan Hybl,1
1999,263,0,21350,Ryuji Imada,1
1999,263,0,1559,Hale Irwin,1
1999,263,0,1560,David Ishii,1
1999,263,0,23108,Matt Kuchar,1
1999,263,0,23552,Hank Kuehne,1
1999,263,0,10904,Mike Malizia,1
1999,263,0,1736,Roger Maltbie,1
1999,263,0,23516,Wes Martin,1
1999,263,0,21879,Craig Matthew,1
1999,263,0,1783,Mark McCumber,1
1999,263,0,6090,Jim McGovern,1
1999,263,0,10831,Greg Meyer,1
1999,263,0,12753,David Morland IV,1
1999,263,0,20650,Jarrod Moseley,1
1999,263,0,1878,Andy North,1
1999,263,0,1884,Mac O'Grady,1
1999,263,0,20628,Arron Oberholser,1
1999,263,0,1908,John Paesani,1
1999,263,0,6488,Chris Patton,1
1999,263,0,23532,Kevin PomArleau,1
1999,263,0,12702,Costantino Rocca,1
1999,263,0,2033,Dave Rummells,1
1999,263,0,20028,Eric Rustand,1
1999,263,0,23506,Todd Sapere,1
1999,263,0,7007,Stephen Sear,1
1999,263,0,2090,Tom Sieckmann,1
1999,263,0,7707,Mike Small,1
