YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE
2015,180,0,23783,Felipe Aguilar,28
2015,180,0,34262,Jon Curran,28
2015,180,0,30750,Tommy Gainey,28
2015,180,0,31558,J.J. Killeen,28
2015,180,0,25396,Kevin Na,28
2015,180,0,22400,Hennie Otto,28
2015,180,0,20127,Chris Riley,28
2015,187,0,47131,T.T. Crouch,27
2015,187,0,28092,D.H. Lee,27
2015,187,0,40162,Justin Lower,27
2015,187,0,24138,Ian Poulter,27
2015,191,0,1326,Nick Faldo,26
2015,191,0,1458,Jerry Haas,26
2015,191,0,8635,Colin Montgomerie,26
2015,191,0,26808,Tadahiro Takayama,26
2015,195,0,6214,Guy Boros,25
2015,195,0,45702,Rodolfo Cazaubòn,25
2015,195,0,25686,Jason Dufner,25
2015,195,0,6631,Todd McCorkle,25
2015,195,0,47994,Lee McCoy,25
2015,195,0,29221,Webb Simpson,25
2015,195,0,33419,Cameron Tringale,25
2015,202,0,40058,Zac Blair,24
2015,202,0,48083,Garland Green,24
2015,202,0,22986,Søren Kjeldsen,24
2015,202,0,33204,Shane Lowry,24
2015,202,0,47996,Jack Maguire,24
2015,202,0,27120,Troy Matteson,24
2015,202,0,48138,Brent Snyder,24
2015,202,0,25892,Steve Wheatcroft,24
2015,210,0,45854,Thomas Birdsey,23
2015,210,0,26949,Josh Broadaway,23
2015,210,0,37351,Oliver Goss,23
2015,210,0,32448,James Hahn,23
2015,210,0,24457,Jaco Van Zyl,23
2015,210,0,24663,Y.E. Yang,23
2015,216,0,1035,Tommy Armour III,22
2015,216,0,21753,Brian Davis,22
2015,216,0,35213,Andrés Echavarría,22
2015,216,0,20157,Retief Goosen,22
2015,216,0,36801,Mark Hubbard,22
2015,216,0,30711,Colt Knost,22
2015,216,0,26851,Marc Leishman,22
2015,216,0,47235,Garrett Okamura,22
2015,216,0,48139,Austin Peters,22
2015,216,0,7749,Brett Quigley,22
2015,216,0,6567,Vijay Singh,22
2015,216,0,28780,Nicholas Thompson,22
2015,228,0,47986,Rich Berberian Jr.,21
2015,228,0,25191,Gonzalo Fernandez-Castaño,21
2015,228,0,29420,Billy Horschel,21
2015,228,0,23320,Ryan Palmer,21
2015,228,0,20443,Jin Park,21
2015,228,0,1945,Kenny Perry,21
2015,228,0,1948,Tim Petrovic,21
2015,228,0,48095,Garrett Rank,21
2015,228,0,31193,Jim Renner,21
2015,228,0,29484,Peter Uihlein,21
2015,228,0,36685,Cameron Wilson,21
2015,239,0,32070,Rafael Campos,20
2015,239,0,22621,Ben Curtis,20
2015,239,0,23983,Luke Donald,20
2015,239,0,48135,Blair Hamilton,20
2015,239,0,33461,Morgan Hoffmann,20
2015,239,0,29531,Richie Ramsay,20
2015,239,0,34360,Patrick Reed,20
2015,239,0,29476,Kyle Reifers,20
2015,239,0,25632,Jimmy Walker,20
2015,248,0,33141,Keegan Bradley,19
2015,248,0,29936,Ryan Fox,19
2015,248,0,1797,Rocco Mediate,19
2015,248,0,6132,Sonny Skinner,19
2015,248,0,36444,Michael Weaver,19
2015,253,0,30978,Kiradech Aphibarnrat,18
2015,253,0,12652,Cameron Beckman,18
2015,253,0,22764,Michael Block,18
2015,253,0,20848,Ángel Cabrera,18
2015,253,0,28751,Andrew Dodt,18
2015,253,0,6522,Ernie Els,18
2015,253,0,34174,John Huh,18
2015,253,0,21731,Freddie Jacobson,18
2015,253,0,19958,Miguel Angel Jiménez,18
2015,253,0,26300,Matt Jones,18
2015,253,0,24748,WC Liang,18
2015,253,0,36338,Brody Ninyette,18
2015,253,0,35143,Anthony Paolucci,18
2015,253,0,46441,Robby Shelton,18
2015,253,0,8793,Tiger Woods,18
2015,253,0,33870,Ashun Wu,18
2015,269,0,28937,George Coetzee,17
2015,269,0,29930,Mike Hendry,17
2015,269,0,27936,Martin Laird,17
2015,269,0,40190,Ryan Polzin,17
2015,269,0,47470,Chad Sorensen,17
2015,269,0,2256,Tom Watson,17
2015,275,0,9011,David Duval,16
2015,275,0,36299,Edward Figueroa,16
2015,275,0,33839,CJ Gatto,16
2015,275,0,24980,Scott Gutschewski,16
2015,275,0,37092,Hyung-Sung Kim,16
2015,275,0,37454,Whee Kim,16
2015,275,0,24449,Parker McLachlin,16
2015,275,0,24490,George McNeill,16
2015,275,0,26595,Derek Tolan,16
2015,275,0,21878,Mark Wilson,16
2015,285,0,23614,Rich Beem,15
2015,285,0,46435,Austin Cook,15
2015,285,0,28339,Victor Dubuisson,15
2015,285,0,47644,Scott Harvey,15
2015,285,0,24956,Mikko Ilonen,15
2015,285,0,27747,Hiroshi Iwata,15
2015,285,0,29461,Jamie Lovemark,15
2015,285,0,1766,Billy Mayfair,15
2015,285,0,35890,Byron Meth,15
2015,285,0,29256,James Morrison,15
2015,285,0,22746,Steven Young,15
2015,296,0,33948,Byeong Hun An,14
2015,296,0,20850,Daniel Chopra,14
2015,296,0,23409,James Driscoll,14
2015,296,0,6621,Joe Durant,14
2015,296,0,12823,Carlos Franco,14
2015,296,0,21805,Harrison Frazar,14
2015,296,0,20376,Stephen Gallacher,14
2015,296,0,20378,Mathias Grönberg,14
2015,296,0,12782,Tim Herron,14
2015,296,0,35461,Beau Hossler,14
2015,296,0,10585,Scott McCarron,14
2015,296,0,1823,Larry Mize,14
2015,296,0,48116,Ben Schlottman,14
2015,296,0,2246,Duffy Waldorf,14
2015,296,0,47128,Richy Werenski,14
2015,296,0,2300,Ian Woosnam,14
2015,312,0,1116,Michael Bradley,13
2015,312,0,24671,David Bradshaw,13
2015,312,0,46504,Ashley Chesters,13
2015,312,0,37273,Derek Ernst,13
2015,312,0,34098,Russell Henley,13
2015,312,0,47461,Andrew Kozan,13
2015,312,0,33941,Nick Mason,13
2015,312,0,27933,John Merrick,13
2015,312,0,47983,Chad Ramey,13
2015,312,0,23929,Paul Scaletta,13
2015,312,0,39480,T.J. Vogel,13
2015,323,0,29910,Blake Adams,12
2015,323,0,24357,K.J. Choi,12
2015,323,0,1235,Ben Crenshaw,12
2015,323,0,28307,Matt Every,12
2015,323,0,30736,Oscar Fraustro,12
2015,323,0,27644,Brian Harman,12
2015,323,0,47336,Michael Hopper,12
2015,323,0,46584,Kevin Lucas,12
2015,323,0,24781,Hunter Mahan,12
2015,323,0,36871,Matthew NeSmith,12
2015,323,0,24140,Sean O'Hair,12
2015,323,0,34046,Jordan Spieth,12
2015,323,0,30692,Scott Stallings,12
2015,323,0,48119,Ben Taylor,12
2015,323,0,22000,Chris Wood,12
2015,338,0,22371,Aaron Baddeley,11
2015,338,0,1249,John Daly,11
2015,338,0,6034,Marco Dawson,11
2015,338,0,32485,Sean Dougherty,11
2015,338,0,1374,Robin Freeman,11
2015,338,0,28679,Fabián Gómez,11
2015,338,0,6643,Paul Goydos,11
2015,338,0,25444,Justin Hicks,11
2015,338,0,39384,Alex Kang,11
2015,338,0,27899,Rikard Karlberg,11
2015,338,0,35378,Jun Hak Lee,11
2015,338,0,36326,David Lipsky,11
2015,338,0,47993,Denny McCarthy,11
2015,338,0,39359,Brad Miller,11
2015,338,0,34357,Jeff Olson,11
2015,338,0,27072,Alvaro Quiros,11
2015,338,0,34358,Jonathan Randolph,11
2015,338,0,23621,Rory Sabbatini,11
2015,338,0,34087,Carlos Sainz Jr,11
2015,338,0,31560,Brian Stuard,11
2015,338,0,35729,Billy Walsh,11
2015,338,0,25841,Marc Warren,11
2015,338,0,31677,Jake Younan,11
2015,338,0,47483,Will Zalatoris,11
2015,362,0,33120,Mark Anderson,10
2015,362,0,23699,Danny Chia,10
2015,362,0,1226,Fred Couples,10
2015,362,0,26908,Yuta Ikeda,10
2015,362,0,22806,Doug LaBelle II,10
2015,362,0,23091,Alan Morin,10
2015,362,0,47958,Sam O'Dell,10
2015,362,0,12660,Jesper Parnevik,10
2015,362,0,25818,Scott Piercy,10
2015,362,0,47995,Davis Riley,10
2015,362,0,25457,Alexandre Rocha,10
2015,362,0,29223,Sam Saunders,10
2015,362,0,46501,Ollie Schniederjans,10
2015,362,0,22293,Heath Slocum,10
2015,362,0,33110,Michael Smith,10
2015,362,0,8375,Paul Stankowski,10
2015,362,0,34264,Hudson Swafford,10
2015,362,0,23788,D.J. Trahan,10
2015,380,0,35545,Blayne Barber,9
2015,380,0,24846,Ricky Barnes,9
2015,380,0,26418,Adam Bland,9
2015,380,0,1132,Mark Brooks,9
2015,380,0,35540,Albin Choi,9
2015,380,0,20229,Stewart Cink,9
2015,380,0,30911,Tommy Fleetwood,9
2015,380,0,28500,Martin Flores,9
2015,380,0,23718,Nathan Green,9
2015,380,0,47988,Nick Hardy,9
2015,380,0,47791,T.J. Howe,9
2015,380,0,26420,Richard Johnson,9
2015,380,0,29478,Kevin Kisner,9
2015,380,0,25234,Jason Knutzon,9
2015,380,0,27652,Johan Kok,9
2015,380,0,33410,Andrew Landry,9
2015,380,0,35300,Andrew Loupe,9
2015,380,0,47992,Matt Mabrey,9
2015,380,0,34305,Daniel Miernicki,9
2015,380,0,25198,Francesco Molinari,9
2015,380,0,35451,Scott Pinckney,9
2015,380,0,28023,Byron Smith,9
2015,380,0,8385,Omar Uresti,9
2015,380,0,28114,Dawie van der Walt,9
2015,404,0,47041,Camden Backel,8
2015,404,0,39990,Kyle Bilodeau,8
2015,404,0,32115,Daniel Brooks,8
2015,404,0,27318,Ted Brown,8
2015,404,0,45862,Jean-Philip Cornellier,8
2015,404,0,29954,Robert Dinwiddie,8
2015,404,0,32105,Nicholas Fung,8
2015,404,0,1388,Robert Gamez,8
2015,404,0,24399,Scott Gardiner,8
2015,404,0,29720,Andres Gonzales,8
2015,404,0,31646,Emiliano Grillo,8
2015,404,0,24924,Bill Haas,8
2015,404,0,47989,Sam Horsfield,8
2015,404,0,21350,Ryuji Imada,8
2015,404,0,10733,Kent Jones,8
2015,404,0,30944,Jason Kokrak,8
2015,404,0,31420,Anirban Lahiri,8
2015,404,0,33904,Grant Leaver,8
2015,404,0,28158,Steve Marino,8
2015,404,0,25240,D.A. Points,8
2015,404,0,39324,J.J. Spaun,8
2015,404,0,30110,Kyle Stanley,8
2015,404,0,47745,Zach Steffen,8
2015,404,0,2230,Stan Utley,8
2015,404,0,20160,Charlie Wi,8
2015,429,0,10885,Robert Allenby,7
2015,429,0,47985,Jared Becher,7
2015,429,0,29479,Scott Brown,7
2015,429,0,47504,Sam Burns,7
2015,429,0,35376,Roberto Díaz,7
2015,429,0,37338,Zecheng Dou,7
2015,429,0,23063,Scott Hend,7
2015,429,0,12716,Charley Hoffman,7
2015,429,0,35532,Tom Hoge,7
2015,429,0,12195,Tom Johnson,7
2015,429,0,46302,Paul Kinnear,7
2015,429,0,47472,MJ Maguire,7
2015,429,0,29422,Jonathan Moore,7
2015,429,0,1887,Mark O'Meara,7
2015,429,0,35541,John Peterson,7
2015,429,0,20657,Nigel Spence,7
2015,429,0,24080,Scott Strange,7
2015,429,0,33545,Grant Sturgeon,7
2015,429,0,20773,Taichi Teshima,7
2015,429,0,33448,Justin Thomas,7
2015,429,0,30927,Brendon Todd,7
2015,450,0,10944,Thomas Bjørn,6
2015,450,0,26499,Rafa Cabrera Bello,6
2015,450,0,35260,Kelvin Day,6
2015,450,0,25369,Jamie Donaldson,6
2015,450,0,27896,Ross Fisher,6
2015,450,0,29740,Brad Fritsch,6
2015,450,0,47528,Kevin Golding,6
2015,450,0,20433,Mark Hensby,6
2015,450,0,30852,Ryo Ishikawa,6
2015,450,0,45961,Michael Kinkopf,6
2015,450,0,1684,Rick Lewallen,6
2015,450,0,46569,Bradley Neil,6
2015,450,0,34130,Sung Joon Park,6
2015,450,0,24502,Adam Scott,6
2015,450,0,20645,John Senden,6
2015,450,0,27649,Brandt Snedeker,6
2015,450,0,20396,Lee Westwood,6
2015,450,0,46507,Bobby Wyatt,6
2015,468,0,24461,Thomas Aiken,5
2015,468,0,20771,Steven Alker,5
2015,468,0,48118,Alister Balcombe,5
2015,468,0,30996,Mark Baldwin,5
2015,468,0,46443,Brian Campbell,5
2015,468,0,19825,Darren Clarke,5
2015,468,0,1200,Keith Clearwater,5
2015,468,0,24083,Marcus Fraser,5
2015,468,0,21284,Hiroyuki Fujita,5
2015,468,0,39954,Cody Gribble,5
2015,468,0,33399,Adam Hadwin,5
2015,468,0,46550,Brandon Hagy,5
2015,468,0,1577,Lee Janzen,5
2015,468,0,25289,Steven Jeffress,5
2015,468,0,6573,Brandt Jobe,5
2015,468,0,47990,Kyle Jones,5
2015,468,0,39882,Alex Kim,5
2015,468,0,32757,Patton Kizzire,5
2015,468,0,34261,Scott Langley,5
2015,468,0,29670,Pablo Larrazabal,5
2015,468,0,19904,Paul Lawrie,5
2015,468,0,1677,Tom Lehman,5
2015,468,0,6350,Bob May,5
2015,468,0,47565,Clay Myers II,5
2015,468,0,28475,Jeff Overton,5
2015,468,0,34611,Jason Palmer,5
2015,468,0,34256,Andrew Putnam,5
2015,468,0,39251,Ryan Ruffels,5
2015,468,0,26331,Charl Schwartzel,5
2015,468,0,22540,Anthony Wall,5
2015,468,0,45694,Pat Wilson,5
2015,468,0,46932,Gunn Yang,5
2015,500,0,23778,Brad Adamonis,4
2015,500,0,19803,Ryan Armour,4
2015,500,0,31640,Gary Boyd,4
2015,500,0,8931,Glen Day,4
2015,500,0,47369,Chris Gilley,4
2015,500,0,28308,Troy Kelly,4
2015,500,0,35296,Haotong Li,4
2015,500,0,36528,Yanwei Liu,4
2015,500,0,32839,Hideki Matsuyama,4
2015,500,0,28723,John Parry,4
2015,500,0,25345,Carl Pettersson,4
2015,500,0,33592,Andy Pope,4
2015,500,0,21959,Ted Purdy,4
2015,500,0,23623,Bo Van Pelt,4
2015,500,0,35459,Chris Williams,4
2015,515,0,32354,Seuk-hyun Baek,3
2015,515,0,34195,Christopher Brown,3
2015,515,0,34314,Sebastian Cappelen,3
2015,515,0,39563,Michael Davan,3
2015,515,0,46292,Ty Dunlap,3
2015,515,0,23125,Brad Elder,3
2015,515,0,8725,Tom Gillis,3
2015,515,0,34563,Chesson Hadley,3
2015,515,0,31557,Jim Herman,3
2015,515,0,39977,Max Homa,3
2015,515,0,22378,Trevor Immelman,3
2015,515,0,27929,Shiv Kapur,3
2015,515,0,35139,Richard Lee,3
2015,515,0,27466,Spencer Levin,3
2015,515,0,24912,Will MacKenzie,3
2015,515,0,27060,John Mallinger,3
2015,515,0,1761,Len Mattiace,3
2015,515,0,31202,William McGirt,3
2015,515,0,28237,Rory McIlroy,3
2015,515,0,46048,Jordan Niebrugge,3
2015,515,0,34644,Josh Persons,3
2015,515,0,30946,Alex Prugh,3
2015,515,0,32081,Drew Scott,3
2015,515,0,23481,Marcel Siem,3
2015,515,0,34259,Mark Silvers,3
2015,515,0,29425,Andrew Svoboda,3
2015,515,0,26289,Boo Weekley,3
2015,542,0,23540,Jason Allred,2
2015,542,0,22789,Brian Cairns,2
2015,542,0,1161,Mark Calcavecchia,2
2015,542,0,27767,David Carr,2
2015,542,0,23135,Tim Clark,2
2015,542,0,20104,Ken Duke,2
2015,542,0,37426,Jeronimo Esteve,2
2015,542,0,10809,Jim Furyk,2
2015,542,0,23338,David Gossett,2
2015,542,0,20766,Padraig Harrington,2
2015,542,0,32815,Masahiro Kawamura,2
2015,542,0,25572,Graeme McDowell,2
2015,542,0,24039,Prom Meesawat,2
2015,542,0,23174,Jake Narro,2
2015,542,0,27349,Alex Noren,2
2015,542,0,6373,José María Olazábal,2
2015,542,0,20691,Greg Owen,2
2015,542,0,34709,Eddie Pepperell,2
2015,542,0,22056,Cameron Percy,2
2015,542,0,26476,Chez Reavie,2
2015,542,0,23497,Tag Ridings,2
2015,542,0,35732,Wes Roach,2
2015,542,0,27963,Chris Stroud,2
2015,542,0,33449,Zack Sucher,2
2015,542,0,23325,Vaughn Taylor,2
2015,542,0,32333,Kevin Tway,2
2015,542,0,31114,Drew Weaver,2
2015,542,0,27114,Ben Willman,2
2015,542,0,48120,Mark Young,2
2015,571,0,25290,Kurt Barnes,1
2015,571,0,32334,Charlie Beljan,1
2015,571,0,24494,Erik Compton,1
2015,571,0,31449,Jeff Corr,1
2015,571,0,23541,Ben Crane,1
2015,571,0,27776,Pelle Edberg,1
2015,571,0,32594,Oliver Farr,1
2015,571,0,33181,Charles Frost,1
2015,571,0,1473,Todd Hamilton,1
2015,571,0,15704,David Holmes,1
2015,571,0,20832,Raphael Jacquelin,1
2015,571,0,28327,Brett Jones,1
2015,571,0,46440,Smylie Kaufman,1
2015,571,0,6332,Neal Lancaster,1
2015,571,0,37250,Romain Langasque,1
2015,571,0,34409,David Lingmerth,1
2015,571,0,1707,Steve Lowery,1
2015,571,0,23548,Bill Lunde,1
2015,571,0,1717,Sandy Lyle,1
2015,571,0,32640,Troy Merritt,1
2015,571,0,32310,Scott Moran,1
2015,571,0,23175,Timothy O'Neal,1
2015,571,0,33968,Thorbjørn Olesen,1
2015,571,0,26329,Louis Oosthuizen,1
2015,571,0,20572,Rod Pampling,1
2015,571,0,32876,Martin Piller,1
2015,571,0,47567,Ben Polland,1
2015,571,0,23797,Brett Rumford,1
2015,571,0,48102,Carson Schaake,1
2015,571,0,21528,Henrik Stenson,1
2015,571,0,35314,Andy Sullivan,1
2015,571,0,32150,Michael Thompson,1
2015,571,0,36471,Guan Tian Liang,1
2015,571,0,33838,Shinji Tomimura,1
2015,571,0,35181,Daniel van Tonder,1
2015,571,0,48137,Daniel Venezio,1
2015,571,0,48026,Zack Vervaecke,1
2015,571,0,32421,Romain Wattel,1
2015,571,0,23322,Brett Wetterich,1
2015,571,0,20436,Garrett Willis,1
2012,1,0,30944,Jason Kokrak,215
2012,2,0,26596,Ryan Moore,151
2012,3,0,27095,Nick Watney,116
2012,4,0,29289,S.Y. Noh,105
2012,4,0,25804,Bubba Watson,105
2012,6,0,27649,Brandt Snedeker,102
2012,7,0,24024,Zach Johnson,99
2012,8,0,28237,Rory McIlroy,97
2012,9,0,23983,Luke Donald,94
2012,10,0,30925,Dustin Johnson,92
2012,11,0,23542,Tommy Biershenk,86
2012,11,0,8075,Jerry Kelly,86
2012,13,0,23800,Bryce Molder,85
2012,14,0,24507,Jason Bohn,80
2012,15,0,23320,Ryan Palmer,78
2012,16,0,20070,Matt Bettencourt,76
2012,16,0,34099,Harris English,76
2012,18,0,29420,Billy Horschel,75
2012,19,0,10809,Jim Furyk,74
2012,20,0,31202,William McGirt,73
2012,21,0,20850,Daniel Chopra,72
2012,22,0,27933,John Merrick,71
2012,23,0,1941,Tom Pernice Jr.,68
2012,24,0,21350,Ryuji Imada,67
2012,24,0,26289,Boo Weekley,67
2012,26,0,28500,Martin Flores,64
2012,27,0,20098,Stuart Appleby,63
2012,28,0,24140,Sean O'Hair,62
2012,28,0,23325,Vaughn Taylor,62
2012,30,0,1116,Michael Bradley,61
2012,30,0,29221,Webb Simpson,61
2012,32,0,27963,Chris Stroud,58
2012,32,0,25834,Daniel Summerhays,58
2012,34,0,24490,George McNeill,56
2012,35,0,27141,J.B. Holmes,55
2012,36,0,22046,Geoff Ogilvy,54
2012,37,0,26331,Charl Schwartzel,53
2012,38,0,30927,Brendon Todd,52
2012,39,0,6573,Brandt Jobe,48
2012,39,0,30711,Colt Knost,48
2012,41,0,29476,Kyle Reifers,47
2012,42,0,22378,Trevor Immelman,46
2012,43,0,24925,Jonathan Byrd,44
2012,43,0,27556,Ted Potter Jr.,44
2012,45,0,28475,Jeff Overton,43
2012,46,0,8793,Tiger Woods,42
2012,47,0,22371,Aaron Baddeley,41
2012,47,0,23409,James Driscoll,41
2012,47,0,24940,Edward Loar,41
2012,47,0,25572,Graeme McDowell,41
2012,51,0,23541,Ben Crane,40
2012,51,0,29926,Danny Lee,40
2012,53,0,33141,Keegan Bradley,39
2012,53,0,20593,Greg Chalmers,39
2012,53,0,12782,Tim Herron,39
2012,53,0,24502,Adam Scott,39
2012,53,0,26679,Kevin Stadler,39
2012,53,0,26951,Johnson Wagner,39
2012,59,0,31558,J.J. Killeen,38
2012,60,0,27214,Kevin Streelman,37
2012,61,0,32334,Charlie Beljan,35
2012,61,0,1810,Phil Mickelson,35
2012,61,0,27302,Garth Mulroy,35
2012,64,0,28307,Matt Every,34
2012,65,0,22621,Ben Curtis,33
2012,65,0,29478,Kevin Kisner,33
2012,67,0,32366,Kevin Chappell,32
2012,67,0,25345,Carl Pettersson,32
2012,69,0,29518,Brendan Steele,31
2012,70,0,24358,Robert Garrigus,30
2012,70,0,23108,Matt Kuchar,30
2012,70,0,25818,Scott Piercy,30
2012,73,0,21731,Freddie Jacobson,28
2012,74,0,28093,Miguel Angel Carballo,27
2012,74,0,32200,Roberto Castro,27
2012,74,0,20229,Stewart Cink,27
2012,74,0,20160,Charlie Wi,27
2012,78,0,26758,David Hearn,26
2012,78,0,34174,John Huh,26
2012,78,0,22348,Nick O'Hern,26
2012,78,0,24663,Y.E. Yang,26
2012,82,0,21753,Brian Davis,25
2012,83,0,20766,Padraig Harrington,24
2012,83,0,2206,David Toms,24
2012,85,0,8725,Tom Gillis,23
2012,85,0,23548,Bill Lunde,23
2012,85,0,21878,Mark Wilson,23
2012,88,0,6522,Ernie Els,21
2012,88,0,27936,Martin Laird,21
2012,88,0,25240,D.A. Points,21
2012,88,0,22405,Justin Rose,21
2012,88,0,6527,Steve Stricker,21
2012,93,0,21407,Arjun Atwal,20
2012,93,0,27797,Derek Lamely,20
2012,93,0,1706,Davis Love III,20
2012,96,0,27466,Spencer Levin,19
2012,97,0,10885,Robert Allenby,18
2012,97,0,29479,Scott Brown,18
2012,97,0,21961,Charles Howell III,18
2012,97,0,24781,Hunter Mahan,18
2012,97,0,27060,John Mallinger,18
2012,97,0,25562,Andres Romero,18
2012,97,0,20645,John Senden,18
2012,104,0,6004,Stephen Ames,17
2012,104,0,12652,Cameron Beckman,17
2012,104,0,1797,Rocco Mediate,17
2012,104,0,20691,Greg Owen,17
2012,108,0,23623,Bo Van Pelt,16
2012,109,0,28087,Kris Blanks,15
2012,109,0,27120,Troy Matteson,15
2012,109,0,22913,John Rollins,15
2012,112,0,20104,Ken Duke,14
2012,112,0,6036,Scott Dunlap,14
2012,112,0,28308,Troy Kelly,14
2012,115,0,12716,Charley Hoffman,13
2012,116,0,33120,Mark Anderson,12
2012,116,0,35139,Richard Lee,12
2012,116,0,22961,David Mathis,12
2012,116,0,24138,Ian Poulter,12
2012,120,0,24357,K.J. Choi,11
2012,120,0,19846,Brian Gay,11
2012,120,0,21528,Henrik Stenson,11
2012,120,0,26287,Roland Thatcher,11
2012,124,0,29910,Blake Adams,10
2012,124,0,20623,Gavin Coles,10
2012,124,0,11123,Chris Couch,10
2012,124,0,23353,J.J. Henry,10
2012,124,0,1724,Jeff Maggert,10
2012,129,0,27974,Sung Kang,9
2012,129,0,19970,Robert Karlsson,9
2012,129,0,10860,Justin Leonard,9
2012,129,0,20572,Rod Pampling,9
2012,129,0,25457,Alexandre Rocha,9
2012,129,0,23788,D.J. Trahan,9
2012,135,0,23204,Gary Christian,8
2012,136,0,26476,Chez Reavie,7
2012,137,0,12510,Chad Campbell,6
2012,137,0,1320,Bob Estes,6
2012,137,0,29222,Billy Hurley III,6
2012,137,0,10213,Dicky Pride,6
2012,137,0,6567,Vijay Singh,6
2012,137,0,30692,Scott Stallings,6
2012,137,0,27770,Camilo Villegas,6
2012,144,0,1249,John Daly,5
2012,144,0,32102,Rickie Fowler,5
2012,144,0,24604,Hunter Haas,5
2012,144,0,33419,Cameron Tringale,5
2012,148,0,27895,Jonas Blixt,4
2012,148,0,20848,Ángel Cabrera,4
2012,148,0,23638,Brendon de Jonge,4
2012,148,0,32698,Bobby Gates,4
2012,148,0,27644,Brian Harman,4
2012,148,0,25396,Kevin Na,4
2012,148,0,32150,Michael Thompson,4
2012,155,0,23135,Tim Clark,3
2012,155,0,28455,Will Claxton,3
2012,155,0,6034,Marco Dawson,3
2012,155,0,23903,Stephen Gangluff,3
2012,155,0,30852,Ryo Ishikawa,3
2012,155,0,26300,Matt Jones,3
2012,155,0,30926,Chris Kirk,3
2012,155,0,24361,Pat Perez,3
2012,155,0,22293,Heath Slocum,3
2012,164,0,28259,Sangmoon Bae,2
2012,164,0,28089,Jason Day,2
2012,164,0,27436,Graham DeLaet,2
2012,164,0,6251,Chris DiMarco,2
2012,164,0,25686,Jason Dufner,2
2012,164,0,30750,Tommy Gainey,2
2012,164,0,21209,Sergio Garcia,2
2012,164,0,20574,Mathew Goggin,2
2012,164,0,23718,Nathan Green,2
2012,164,0,26329,Louis Oosthuizen,2
2012,164,0,22582,Kyle Thompson,2
2012,164,0,20396,Lee Westwood,2
2012,164,0,25892,Steve Wheatcroft,2
2012,164,0,31323,Gary Woodland,2
2012,178,0,24846,Ricky Barnes,1
2012,178,0,34021,Bud Cauley,1
2012,178,0,26851,Marc Leishman,1
2012,178,0,27330,Josh Teater,1
2012,178,0,25632,Jimmy Walker,1
1993,1,0,2100,Tim Simpson,230
1993,2,0,1557,John Inman,149
1993,3,0,1197,Bobby Clampett,144
1993,4,0,1723,Andrew Magee,135
1993,5,0,2159,Curtis Strange,126
1993,6,0,1975,Tom Purtzer,114
1993,7,0,8553,Lee Porter,94
1993,8,0,2223,Bob Tway,93
1993,9,0,6144,John Dowdall,89
1993,10,0,1783,Mark McCumber,83
1993,10,0,2294,Willie Wood,83
1993,12,0,1284,Mike Donald,80
1993,13,0,1607,Brian Kamm,78
1993,13,0,2090,Tom Sieckmann,78
1993,15,0,2322,Richard Zokol,74
1993,16,0,1329,Brad Faxon,69
1993,16,0,2245,Grant Waite,69
1993,18,0,1864,Larry Nelson,66
1993,19,0,1648,Billy Kratzert,65
1993,20,0,1161,Mark Calcavecchia,61
1993,20,0,1706,Davis Love III,61
1993,22,0,1381,Fred Funk,59
1993,23,0,1435,Wayne Grady,58
1993,23,0,1457,Jay Haas,58
1993,23,0,2033,Dave Rummells,58
1993,26,0,1553,John Huston,56
1993,26,0,2190,Doug Tewell,56
1993,28,0,1226,Fred Couples,52
1993,28,0,1443,Hubert Green,52
1993,30,0,1132,Mark Brooks,51
1993,30,0,1307,Joel Edwards,51
1993,30,0,2067,Ted Schulz,51
1993,33,0,6124,Patrick Burke,50
1993,33,0,1837,Gil Morgan,50
1993,35,0,1527,Scott Hoch,49
1993,35,0,1725,John Mahaffey,49
1993,37,0,1938,David Peoples,48
1993,38,0,1093,Ronnie Black,47
1993,38,0,1346,Ed Fiori,47
1993,40,0,1203,Russ Cochran,46
1993,40,0,2180,Harry Taylor,46
1993,42,0,1098,Jay Don Blake,45
1993,42,0,1475,Donnie Hammond,45
1993,44,0,6589,Jeff Woodland,44
1993,45,0,2101,Joey Sindelar,43
1993,46,0,1248,Rick Dalpos,41
1993,46,0,1390,Buddy Gardner,41
1993,46,0,1619,Skip Kendall,41
1993,49,0,2185,Lance Ten Broeck,40
1993,50,0,1060,Dave Barr,37
1993,51,0,6006,JC Anderson,35
1993,52,0,5319,Gene Jones,33
1993,52,0,1876,Greg Norman,33
1993,54,0,1096,Phil Blackmar,31
1993,55,0,2279,Mark Wiebe,29
1993,56,0,6643,Paul Goydos,28
1993,56,0,1633,Tom Kite,28
1993,56,0,2131,Mike Springer,28
1993,59,0,6197,Michael Allen,26
1993,60,0,1823,Larry Mize,25
1993,61,0,1677,Tom Lehman,24
1993,62,0,1201,Lennie Clements,23
1993,62,0,1306,David Edwards,23
1993,62,0,1378,David Frost,23
1993,62,0,1468,Gary Hallberg,23
1993,62,0,1495,Morris Hatalsky,23
1993,67,0,6044,Scott Gump,22
1993,67,0,6090,Jim McGovern,22
1993,67,0,2218,Ted Tryba,22
1993,67,0,2242,Lanny Wadkins,22
1993,67,0,2246,Duffy Waldorf,22
1993,72,0,1469,Dan Halldorson,21
1993,72,0,10207,Jimmy Johnston,21
