YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOT. EARLY RDS.(1ST TEE),TOTAL EARLY ROUNDS,TOTAL 10TH TEE EARLY RDS.
2018,122,0,27214,Kevin Streelman,70.69,1131,,,16.0
2018,123,0,35310,Lanto Griffin,70.73,1061,,,15.0
2018,124,0,33122,Russell Knox,70.74,1344,,,19.0
2018,125,0,30926,Chris Kirk,70.79,1345,,,19.0
2018,126,0,33413,Ben Martin,70.8,1062,,,15.0
2018,127,0,39324,J.J. Spaun,70.83,850,,,12.0
2018,127,0,47128,Richy Werenski,70.83,1629,,,23.0
2018,129,0,29222,Billy Hurley III,70.88,1134,,,16.0
2018,130,0,37275,Sam Ryder,70.89,1347,,,19.0
2018,131,0,28237,Rory McIlroy,70.92,922,,,13.0
2018,131,0,47347,Adam Schenk,70.92,1773,,,25.0
2018,133,0,36799,Stephan Jaeger,70.94,1277,,,18.0
2018,134,0,24358,Robert Garrigus,70.95,1419,,,20.0
2018,135,0,29479,Scott Brown,70.96,1632,,,23.0
2018,136,0,19803,Ryan Armour,71.0,994,,,14.0
2018,136,0,29926,Danny Lee,71.0,1491,,,21.0
2018,136,0,34466,Peter Malnati,71.0,710,,,10.0
2018,136,0,33419,Cameron Tringale,71.0,994,,,14.0
2018,140,0,45609,Tyler Duncan,71.07,995,,,14.0
2018,140,0,34098,Russell Henley,71.07,1066,,,15.0
2018,142,0,27064,Jhonattan Vegas,71.1,1422,,,20.0
2018,143,0,39327,Ben Silverman,71.11,1920,,,27.0
2018,144,0,24925,Jonathan Byrd,71.13,1636,,,23.0
2018,145,0,25632,Jimmy Walker,71.14,996,,,14.0
2018,146,0,25686,Jason Dufner,71.15,925,,,13.0
2018,146,0,34360,Patrick Reed,71.15,1423,,,20.0
2018,148,0,34358,Jonathan Randolph,71.18,783,,,11.0
2018,149,0,35376,Roberto Díaz,71.19,1139,,,16.0
2018,150,0,25900,Lucas Glover,71.21,997,,,14.0
2018,151,0,20593,Greg Chalmers,71.22,641,,,9.0
2018,152,0,28307,Matt Every,71.23,926,,,13.0
2018,152,0,34256,Andrew Putnam,71.23,926,,,13.0
2018,154,0,32254,Xinjun Zhang,71.24,1781,,,25.0
2018,155,0,39975,Michael Kim,71.29,998,,,14.0
2018,156,0,27942,Rob Oppenheim,71.31,1141,,,16.0
2018,156,0,39328,Conrad Shindler,71.31,927,,,13.0
2018,158,0,48084,Wesley Bryan,71.33,856,,,12.0
2018,159,0,24502,Adam Scott,71.38,1142,,,16.0
2018,160,0,50526,Tom Lovelady,71.44,1286,,,18.0
2018,161,0,31646,Emiliano Grillo,71.46,929,,,13.0
2018,162,0,28679,Fabián Gómez,71.5,858,,,12.0
2018,162,0,20157,Retief Goosen,71.5,1287,,,18.0
2018,164,0,36699,Patrick Rodgers,71.56,1145,,,16.0
2018,165,0,47125,Matt Atkins,71.59,1217,,,17.0
2018,166,0,31416,Derek Fathauer,71.6,1790,,,25.0
2018,167,0,46402,Talor Gooch,71.63,1361,,,19.0
2018,167,0,29485,Brett Stegmaier,71.63,1146,,,16.0
2018,167,0,49964,Aaron Wise,71.63,1146,,,16.0
2018,170,0,27958,Ryan Blaum,71.71,1004,,,14.0
2018,170,0,34431,Robert Streb,71.71,1004,,,14.0
2018,172,0,12510,Chad Campbell,71.72,1291,,,18.0
2018,173,0,46601,Trey Mullinax,71.75,574,,,8.0
2018,174,0,37455,Si Woo Kim,71.89,1366,,,19.0
2018,175,0,34021,Bud Cauley,71.92,935,,,13.0
2018,176,0,25572,Graeme McDowell,71.94,1151,,,16.0
2018,177,0,45526,Abraham Ancer,72.0,1584,,,22.0
2018,178,0,39954,Cody Gribble,72.06,1225,,,17.0
2018,179,0,24924,Bill Haas,72.08,937,,,13.0
2018,180,0,34264,Hudson Swafford,72.18,794,,,11.0
2018,181,0,27895,Jonas Blixt,72.25,867,,,12.0
2018,182,0,27963,Chris Stroud,72.27,795,,,11.0
2018,183,0,32876,Martin Piller,72.28,1301,,,18.0
2018,184,0,27974,Sung Kang,72.4,1086,,,15.0
2018,185,0,32816,Satoshi Kodaira,72.43,507,,,7.0
2018,186,0,24140,Sean O'Hair,72.44,652,,,9.0
2018,187,0,20572,Rod Pampling,72.67,872,,,12.0
2018,188,0,33418,Shawn Stefani,72.83,874,,,12.0
2018,189,0,22582,Kyle Thompson,72.85,947,,,13.0
2018,190,0,25834,Daniel Summerhays,73.13,1097,,,15.0
2018,191,0,35544,Andrew Yun,73.4,734,,,10.0
2018,192,0,34213,Grayson Murray,73.44,661,,,9.0
2018,193,0,26331,Charl Schwartzel,73.86,517,,,7.0
2011,1,0,2206,David Toms,68.6,1372,20.0,,
2011,2,0,27649,Brandt Snedeker,68.83,1239,18.0,,
2011,3,0,10505,Shane Bertsch,68.93,965,14.0,,
2011,4,0,27466,Spencer Levin,69.06,2486,36.0,,
2011,5,0,21961,Charles Howell III,69.38,2012,29.0,,
2011,6,0,6527,Steve Stricker,69.42,833,12.0,,
2011,7,0,21209,Sergio Garcia,69.47,1042,15.0,,
2011,8,0,21731,Freddie Jacobson,69.6,2088,30.0,,
2011,9,0,21753,Brian Davis,69.61,1949,28.0,,
2011,9,0,24781,Hunter Mahan,69.61,1601,23.0,,
2011,11,0,23983,Luke Donald,69.7,697,10.0,,
2011,11,0,23320,Ryan Palmer,69.7,1882,27.0,,
2011,11,0,27963,Chris Stroud,69.7,1882,27.0,,
2011,14,0,26758,David Hearn,69.79,1675,24.0,,
2011,15,0,32102,Rickie Fowler,69.8,1396,20.0,,
2011,15,0,23800,Bryce Molder,69.8,1396,20.0,,
2011,15,0,22293,Heath Slocum,69.8,2094,30.0,,
2011,18,0,27974,Sung Kang,69.83,1257,18.0,,
2011,19,0,26331,Charl Schwartzel,69.86,1537,22.0,,
2011,20,0,23108,Matt Kuchar,69.88,1118,16.0,,
2011,21,0,20157,Retief Goosen,69.9,1398,20.0,,
2011,22,0,23623,Bo Van Pelt,69.91,2377,34.0,,
2011,23,0,24924,Bill Haas,69.96,1959,28.0,,
2011,24,0,23353,J.J. Henry,69.97,2309,33.0,,
2011,24,0,22405,Justin Rose,69.97,2169,31.0,,
2011,26,0,29910,Blake Adams,70.0,3220,46.0,,
2011,26,0,1810,Phil Mickelson,70.0,1400,20.0,,
2011,26,0,20645,John Senden,70.0,1890,27.0,,
2011,26,0,29221,Webb Simpson,70.0,1120,16.0,,
2011,30,0,19846,Brian Gay,70.06,2172,31.0,,
2011,31,0,30926,Chris Kirk,70.1,2173,31.0,,
2011,31,0,24502,Adam Scott,70.1,701,10.0,,
2011,33,0,28620,Aron Price,70.11,1262,18.0,,
2011,34,0,26851,Marc Leishman,70.14,2455,35.0,,
2011,35,0,25274,Steven Bowditch,70.15,1824,26.0,,
2011,35,0,31323,Gary Woodland,70.15,1403,20.0,,
2011,37,0,25818,Scott Piercy,70.16,1754,25.0,,
2011,38,0,23541,Ben Crane,70.2,2106,30.0,,
2011,38,0,22913,John Rollins,70.2,2106,30.0,,
2011,40,0,23638,Brendon de Jonge,70.21,2036,29.0,,
2011,40,0,26951,Johnson Wagner,70.21,1966,28.0,,
2011,42,0,27933,John Merrick,70.22,1264,18.0,,
2011,43,0,12510,Chad Campbell,70.23,2458,35.0,,
2011,43,0,23718,Nathan Green,70.23,2177,31.0,,
2011,45,0,32366,Kevin Chappell,70.24,1194,17.0,,
2011,45,0,24024,Zach Johnson,70.24,2037,29.0,,
2011,45,0,22348,Nick O'Hern,70.24,1475,21.0,,
2011,48,0,6573,Brandt Jobe,70.25,2529,36.0,,
2011,49,0,20848,Ángel Cabrera,70.27,1054,15.0,,
2011,49,0,25345,Carl Pettersson,70.27,2319,33.0,,
2011,51,0,8075,Jerry Kelly,70.29,1968,28.0,,
2011,52,0,30925,Dustin Johnson,70.3,1406,20.0,,
2011,52,0,20160,Charlie Wi,70.3,1617,23.0,,
2011,54,0,23621,Rory Sabbatini,70.31,2461,35.0,,
2011,55,0,12716,Charley Hoffman,70.32,2672,38.0,,
2011,56,0,10885,Robert Allenby,70.36,2744,39.0,,
2011,56,0,20127,Chris Riley,70.36,1548,22.0,,
2011,58,0,28089,Jason Day,70.38,1478,21.0,,
2011,58,0,23409,James Driscoll,70.38,1689,24.0,,
2011,58,0,20572,Rod Pampling,70.38,1478,21.0,,
2011,61,0,25396,Kevin Na,70.39,2182,31.0,,
2011,62,0,22046,Geoff Ogilvy,70.42,1690,24.0,,
2011,63,0,33419,Cameron Tringale,70.44,2254,32.0,,
2011,64,0,23788,D.J. Trahan,70.45,2184,31.0,,
2011,65,0,33141,Keegan Bradley,70.46,1691,24.0,,
2011,66,0,20498,Briny Baird,70.48,1480,21.0,,
2011,66,0,12782,Tim Herron,70.48,1621,23.0,,
2011,68,0,1706,Davis Love III,70.5,1128,16.0,,
2011,69,0,24925,Jonathan Byrd,70.52,1904,27.0,,
2011,69,0,23548,Bill Lunde,70.52,2327,33.0,,
2011,69,0,26289,Boo Weekley,70.52,1904,27.0,,
2011,72,0,12652,Cameron Beckman,70.54,1693,24.0,,
2011,72,0,26596,Ryan Moore,70.54,1693,24.0,,
2011,74,0,30110,Kyle Stanley,70.55,2681,38.0,,
2011,75,0,22621,Ben Curtis,70.57,1976,28.0,,
2011,76,0,8537,J.P. Hayes,70.58,847,12.0,,
2011,77,0,6567,Vijay Singh,70.59,1553,22.0,,
2011,78,0,20229,Stewart Cink,70.61,1624,23.0,,
2011,79,0,24361,Pat Perez,70.63,1907,27.0,,
2011,80,0,11123,Chris Couch,70.67,1272,18.0,,
2011,80,0,24980,Scott Gutschewski,70.67,1484,21.0,,
2011,82,0,1766,Billy Mayfair,70.68,2403,34.0,,
2011,82,0,27330,Josh Teater,70.68,2615,37.0,,
2011,84,0,25686,Jason Dufner,70.7,1626,23.0,,
2011,84,0,25804,Bubba Watson,70.7,1626,23.0,,
2011,86,0,26476,Chez Reavie,70.71,2404,34.0,,
2011,86,0,25562,Andres Romero,70.71,1697,24.0,,
2011,88,0,32150,Michael Thompson,70.74,1344,19.0,,
2011,89,0,22961,David Mathis,70.75,1981,28.0,,
2011,90,0,31202,William McGirt,70.76,1769,25.0,,
2011,91,0,23497,Tag Ridings,70.77,2123,30.0,,
2011,92,0,7867,Woody Austin,70.84,1346,19.0,,
2011,92,0,6251,Chris DiMarco,70.84,2267,32.0,,
2011,92,0,21949,Joe Ogilvie,70.84,1771,25.0,,
2011,95,0,1116,Michael Bradley,70.88,2339,33.0,,
2011,96,0,27770,Camilo Villegas,70.89,1276,18.0,,
2011,97,0,22371,Aaron Baddeley,70.9,1418,20.0,,
2011,97,0,20070,Matt Bettencourt,70.9,2056,29.0,,
2011,99,0,27095,Nick Watney,70.92,922,13.0,,
2011,100,0,25572,Graeme McDowell,70.93,1064,15.0,,
2011,101,0,6621,Joe Durant,70.95,1490,21.0,,
2011,101,0,24138,Ian Poulter,70.95,1419,20.0,,
2011,103,0,10733,Kent Jones,70.96,1916,27.0,,
2011,103,0,28486,Michael Putnam,70.96,1703,24.0,,
2011,105,0,27120,Troy Matteson,70.97,2058,29.0,,
2011,106,0,29720,Andres Gonzales,71.0,1633,23.0,,
2011,106,0,22378,Trevor Immelman,71.0,1633,23.0,,
2011,106,0,26300,Matt Jones,71.0,1704,24.0,,
2011,106,0,29718,Anthony Kim,71.0,1775,25.0,,
2011,106,0,23325,Vaughn Taylor,71.0,1775,25.0,,
2011,111,0,25632,Jimmy Walker,71.03,2060,29.0,,
2011,112,0,32698,Bobby Gates,71.04,1989,28.0,,
2011,113,0,28158,Steve Marino,71.05,1421,20.0,,
2011,113,0,10585,Scott McCarron,71.05,1563,22.0,,
2011,115,0,27214,Kevin Streelman,71.09,2275,32.0,,
2011,116,0,24663,Y.E. Yang,71.1,1493,21.0,,
2011,117,0,6004,Stephen Ames,71.12,1209,17.0,,
2011,118,0,27936,Martin Laird,71.14,1565,22.0,,
2011,118,0,33413,Ben Martin,71.14,1565,22.0,,
2011,120,0,24140,Sean O'Hair,71.15,1850,26.0,,
2011,121,0,29420,Billy Horschel,71.18,1566,22.0,,
2011,121,0,20436,Garrett Willis,71.18,1566,22.0,,
2011,123,0,30692,Scott Stallings,71.19,2278,32.0,,
2011,124,0,31557,Jim Herman,71.2,1424,20.0,,
2011,124,0,29518,Brendan Steele,71.2,1780,25.0,,
2011,126,0,33911,Nate Smith,71.21,1353,19.0,,
2011,127,0,24490,George McNeill,71.22,1638,23.0,,
2011,127,0,25240,D.A. Points,71.22,2564,36.0,,
2011,129,0,21805,Harrison Frazar,71.23,1567,22.0,,
2011,129,0,25900,Lucas Glover,71.23,1567,22.0,,
2011,129,0,21350,Ryuji Imada,71.23,2208,31.0,,
2011,129,0,21878,Mark Wilson,71.23,2137,30.0,,
2011,133,0,20098,Stuart Appleby,71.24,1496,21.0,,
2011,134,0,24507,Jason Bohn,71.25,1995,28.0,,
2011,135,0,19970,Robert Karlsson,71.26,1639,23.0,,
2011,136,0,12602,Dean Wilson,71.28,1283,18.0,,
2011,137,0,28087,Kris Blanks,71.33,1926,27.0,,
2011,138,0,34255,Joseph Bramlett,71.36,1784,25.0,,
2011,139,0,24290,D.J. Brigman,71.39,1642,23.0,,
2011,139,0,10860,Justin Leonard,71.39,1285,18.0,,
2011,141,0,25444,Justin Hicks,71.41,1214,17.0,,
2011,142,0,20593,Greg Chalmers,71.44,1786,25.0,,
2011,142,0,24358,Robert Garrigus,71.44,2286,32.0,,
2011,144,0,7457,Steve Flesch,71.45,1572,22.0,,
2011,145,0,24604,Hunter Haas,71.46,2001,28.0,,
2011,145,0,35087,Bio Kim,71.46,1858,26.0,,
2011,147,0,23673,Michael Connell,71.48,1501,21.0,,
2011,148,0,8725,Tom Gillis,71.5,1716,24.0,,
2011,149,0,8375,Paul Stankowski,71.52,1645,23.0,,
2011,150,0,30946,Alex Prugh,71.53,2289,32.0,,
2011,151,0,26287,Roland Thatcher,71.55,1431,20.0,,
2011,152,0,27797,Derek Lamely,71.6,1432,20.0,,
2011,153,0,20766,Padraig Harrington,71.61,1289,18.0,,
2011,153,0,6515,Shaun Micheel,71.61,2005,28.0,,
2011,153,0,26679,Kevin Stadler,71.61,2005,28.0,,
2011,156,0,27141,J.B. Holmes,71.63,1361,19.0,,
2011,157,0,24846,Ricky Barnes,71.68,1577,22.0,,
2011,157,0,28679,Fabián Gómez,71.68,1577,22.0,,
2011,159,0,1577,Lee Janzen,71.72,2080,29.0,,
2011,160,0,32640,Troy Merritt,71.75,1722,24.0,,
2011,161,0,29478,Kevin Kisner,71.76,1794,25.0,,
2011,162,0,27939,Matt McQuillan,71.84,1365,19.0,,
2011,163,0,1313,Steve Elkington,71.85,934,13.0,,
2011,164,0,24357,K.J. Choi,71.87,1078,15.0,,
2011,165,0,21407,Arjun Atwal,71.88,2444,34.0,,
2011,166,0,25457,Alexandre Rocha,71.9,1438,20.0,,
2011,167,0,6522,Ernie Els,72.0,1440,20.0,,
2011,168,0,31193,Jim Renner,72.05,1513,21.0,,
2011,169,0,1948,Tim Petrovic,72.08,1730,24.0,,
2011,170,0,10809,Jim Furyk,72.1,1442,20.0,,
2011,171,0,26668,Marc Turnesa,72.11,1370,19.0,,
2011,172,0,20472,Alex Cejka,72.14,1587,22.0,,
2011,173,0,26420,Richard Johnson,72.15,1876,26.0,,
2011,173,0,27064,Jhonattan Vegas,72.15,1443,20.0,,
2011,175,0,30711,Colt Knost,72.21,1372,19.0,,
2011,175,0,26881,Jarrod Lyle,72.21,1372,19.0,,
2011,177,0,28475,Jeff Overton,72.22,2311,32.0,,
2011,178,0,34072,Will Strickler,72.26,1373,19.0,,
2011,179,0,30750,Tommy Gainey,72.47,2174,30.0,,
2011,180,0,9011,David Duval,72.63,1743,24.0,,
2011,181,0,32876,Martin Piller,72.76,1237,17.0,,
2011,182,0,31401,Zack Miller,72.89,2041,28.0,,
2011,183,0,25834,Daniel Summerhays,73.04,1680,23.0,,
2011,184,0,23614,Rich Beem,73.06,1169,16.0,,
2011,185,0,1797,Rocco Mediate,73.12,1243,17.0,,
2011,186,0,6643,Paul Goydos,73.67,1326,18.0,,
2011,1,0,6527,Steve Stricker,68.64,1510,,22.0,
2011,2,0,2206,David Toms,69.03,2623,,38.0,
2011,3,0,27649,Brandt Snedeker,69.17,2490,,36.0,
2011,4,0,29221,Webb Simpson,69.36,2497,,36.0,
2011,5,0,27466,Spencer Levin,69.44,3611,,52.0,
2011,6,0,27095,Nick Watney,69.45,2014,,29.0,
2011,7,0,23983,Luke Donald,69.52,1738,,25.0,
2011,7,0,21209,Sergio Garcia,69.52,1877,,27.0,
2011,9,0,21961,Charles Howell III,69.55,3060,,44.0,
2011,10,0,32102,Rickie Fowler,69.66,2438,,35.0,
2011,10,0,31323,Gary Woodland,69.66,2647,,38.0,
2011,12,0,23108,Matt Kuchar,69.68,2369,,34.0,
2011,13,0,27933,John Merrick,69.73,2301,,33.0,
2011,14,0,21753,Brian Davis,69.76,3558,,51.0,
2011,15,0,23638,Brendon de Jonge,69.82,3491,,50.0,
2011,16,0,20645,John Senden,69.83,2863,,41.0,
2011,17,0,28089,Jason Day,69.89,2446,,35.0,
2011,18,0,24024,Zach Johnson,69.95,2868,,41.0,
2011,19,0,12510,Chad Campbell,69.96,3778,,54.0,
2011,20,0,20572,Rod Pampling,69.97,2449,,35.0,
2011,21,0,24924,Bill Haas,69.98,2869,,41.0,
2011,22,0,23353,J.J. Henry,70.0,3640,,52.0,
2011,22,0,1810,Phil Mickelson,70.0,2660,,38.0,
2011,24,0,23320,Ryan Palmer,70.05,2592,,37.0,
2011,24,0,27963,Chris Stroud,70.05,2872,,41.0,
2011,26,0,11123,Chris Couch,70.08,2663,,38.0,
2011,26,0,23621,Rory Sabbatini,70.08,3434,,49.0,
2011,26,0,22293,Heath Slocum,70.08,3434,,49.0,
2011,29,0,19846,Brian Gay,70.09,3084,,44.0,
2011,29,0,23623,Bo Van Pelt,70.09,3014,,43.0,
2011,31,0,30926,Chris Kirk,70.11,3085,,44.0,
2011,32,0,21731,Freddie Jacobson,70.12,3015,,43.0,
2011,32,0,24781,Hunter Mahan,70.12,2945,,42.0,
2011,34,0,23541,Ben Crane,70.13,2735,,39.0,
2011,35,0,30110,Kyle Stanley,70.14,3577,,51.0,
2011,36,0,29910,Blake Adams,70.15,4560,,65.0,
2011,36,0,26331,Charl Schwartzel,70.15,1894,,27.0,
2011,38,0,6573,Brandt Jobe,70.18,3509,,50.0,
2011,39,0,8075,Jerry Kelly,70.2,2878,,41.0,
2011,40,0,1766,Billy Mayfair,70.23,3652,,52.0,
2011,41,0,26758,David Hearn,70.27,3373,,48.0,
2011,42,0,25818,Scott Piercy,70.28,2811,,40.0,
2011,43,0,10885,Robert Allenby,70.29,3374,,48.0,
2011,43,0,27936,Martin Laird,70.29,2390,,34.0,
2011,43,0,25396,Kevin Na,70.29,3163,,45.0,
2011,46,0,25686,Jason Dufner,70.31,2461,,35.0,
2011,47,0,22405,Justin Rose,70.32,3094,,44.0,
2011,48,0,25345,Carl Pettersson,70.35,3447,,49.0,
2011,49,0,20157,Retief Goosen,70.36,1970,,28.0,
2011,50,0,10505,Shane Bertsch,70.37,2111,,30.0,
2011,50,0,33141,Keegan Bradley,70.37,3026,,43.0,
2011,52,0,12716,Charley Hoffman,70.4,3661,,52.0,
2011,52,0,22913,John Rollins,70.4,3027,,43.0,
2011,54,0,20498,Briny Baird,70.44,2254,,32.0,
2011,54,0,25900,Lucas Glover,70.44,2395,,34.0,
2011,54,0,31202,William McGirt,70.44,3522,,50.0,
2011,54,0,29518,Brendan Steele,70.44,3029,,43.0,
2011,58,0,33419,Cameron Tringale,70.45,3875,,55.0,
2011,59,0,23800,Bryce Molder,70.46,2607,,37.0,
2011,59,0,26951,Johnson Wagner,70.46,2889,,41.0,
2011,61,0,25804,Bubba Watson,70.48,2960,,42.0,
2011,62,0,23409,James Driscoll,70.49,2890,,41.0,
2011,62,0,6567,Vijay Singh,70.49,2749,,39.0,
2011,62,0,23325,Vaughn Taylor,70.49,3031,,43.0,
2011,65,0,20127,Chris Riley,70.51,3032,,43.0,
2011,65,0,21878,Mark Wilson,70.51,3032,,43.0,
2011,67,0,12782,Tim Herron,70.52,3103,,44.0,
2011,67,0,24502,Adam Scott,70.52,1481,,21.0,
2011,69,0,20229,Stewart Cink,70.54,2610,,37.0,
2011,70,0,7867,Woody Austin,70.56,2399,,34.0,
2011,70,0,20160,Charlie Wi,70.56,3175,,45.0,
2011,72,0,1706,Davis Love III,70.58,2188,,31.0,
2011,72,0,23788,D.J. Trahan,70.58,3176,,45.0,
2011,74,0,22046,Geoff Ogilvy,70.6,2471,,35.0,
2011,75,0,27974,Sung Kang,70.61,2330,,33.0,
2011,76,0,32150,Michael Thompson,70.62,2613,,37.0,
2011,77,0,20593,Greg Chalmers,70.64,3320,,47.0,
2011,77,0,24361,Pat Perez,70.64,3108,,44.0,
2011,79,0,24604,Hunter Haas,70.65,3391,,48.0,
2011,80,0,24925,Jonathan Byrd,70.66,3109,,44.0,
2011,81,0,22378,Trevor Immelman,70.67,3039,,43.0,
2011,82,0,27120,Troy Matteson,70.68,3110,,44.0,
2011,83,0,22621,Ben Curtis,70.69,2545,,36.0,
2011,83,0,22348,Nick O'Hern,70.69,2757,,39.0,
2011,85,0,21949,Joe Ogilvie,70.7,2828,,40.0,
2011,85,0,28620,Aron Price,70.7,2121,,30.0,
2011,87,0,26476,Chez Reavie,70.71,3394,,48.0,
2011,88,0,27330,Josh Teater,70.72,4031,,57.0,
2011,89,0,23718,Nathan Green,70.73,3112,,44.0,
2011,89,0,26596,Ryan Moore,70.73,2617,,37.0,
2011,89,0,27214,Kevin Streelman,70.73,3678,,52.0,
2011,89,0,24663,Y.E. Yang,70.73,2122,,30.0,
2011,93,0,20848,Ángel Cabrera,70.75,1698,,24.0,
2011,93,0,32366,Kevin Chappell,70.75,2547,,36.0,
2011,95,0,8375,Paul Stankowski,70.77,3114,,44.0,
2011,96,0,6251,Chris DiMarco,70.79,3681,,52.0,
2011,97,0,28087,Kris Blanks,70.8,3257,,46.0,
2011,97,0,26287,Roland Thatcher,70.8,2478,,35.0,
2011,99,0,30925,Dustin Johnson,70.81,2266,,32.0,
2011,99,0,26851,Marc Leishman,70.81,3328,,47.0,
2011,101,0,6621,Joe Durant,70.83,2833,,40.0,
2011,102,0,24507,Jason Bohn,70.84,3117,,44.0,
2011,103,0,24138,Ian Poulter,70.85,1913,,27.0,
2011,103,0,26289,Boo Weekley,70.85,2834,,40.0,
2011,105,0,1116,Michael Bradley,70.86,2976,,42.0,
2011,105,0,23548,Bill Lunde,70.86,3614,,51.0,
2011,107,0,6004,Stephen Ames,70.87,2764,,39.0,
2011,107,0,25240,D.A. Points,70.87,3189,,45.0,
2011,109,0,10733,Kent Jones,70.88,3048,,43.0,
2011,109,0,12602,Dean Wilson,70.88,2268,,32.0,
2011,111,0,10809,Jim Furyk,70.89,2481,,35.0,
2011,112,0,25274,Steven Bowditch,70.91,3049,,43.0,
2011,113,0,23497,Tag Ridings,70.92,3617,,51.0,
2011,114,0,12652,Cameron Beckman,70.93,2837,,40.0,
2011,115,0,24357,K.J. Choi,70.94,2341,,33.0,
2011,115,0,28158,Steve Marino,70.94,2554,,36.0,
2011,117,0,22371,Aaron Baddeley,70.97,2271,,32.0,
2011,117,0,8725,Tom Gillis,70.97,2413,,34.0,
2011,117,0,29718,Anthony Kim,70.97,2768,,39.0,
2011,117,0,24490,George McNeill,70.97,2555,,36.0,
2011,121,0,24846,Ricky Barnes,71.0,2627,,37.0,
2011,121,0,27064,Jhonattan Vegas,71.0,3053,,43.0,
2011,123,0,33413,Ben Martin,71.03,2486,,35.0,
2011,124,0,10585,Scott McCarron,71.05,2842,,40.0,
2011,125,0,33911,Nate Smith,71.06,2203,,31.0,
2011,126,0,29720,Andres Gonzales,71.09,2488,,35.0,
2011,126,0,22961,David Mathis,71.09,3057,,43.0,
2011,128,0,10860,Justin Leonard,71.13,2774,,39.0,
2011,128,0,25562,Andres Romero,71.13,2774,,39.0,
2011,130,0,30692,Scott Stallings,71.14,3059,,43.0,
2011,130,0,25632,Jimmy Walker,71.14,2988,,42.0,
2011,132,0,20070,Matt Bettencourt,71.16,3060,,43.0,
2011,132,0,20766,Padraig Harrington,71.16,2277,,32.0,
2011,134,0,20472,Alex Cejka,71.18,2420,,34.0,
2011,134,0,7457,Steve Flesch,71.18,3488,,49.0,
2011,136,0,20098,Stuart Appleby,71.2,2136,,30.0,
2011,136,0,19970,Robert Karlsson,71.2,2136,,30.0,
2011,138,0,29420,Billy Horschel,71.21,2777,,39.0,
2011,138,0,26300,Matt Jones,71.21,2421,,34.0,
2011,140,0,1313,Steve Elkington,71.23,1852,,26.0,
2011,140,0,24358,Robert Garrigus,71.23,3134,,44.0,
2011,142,0,24980,Scott Gutschewski,71.24,2636,,37.0,
2011,142,0,1577,Lee Janzen,71.24,2636,,37.0,
2011,142,0,25572,Graeme McDowell,71.24,1781,,25.0,
2011,142,0,20436,Garrett Willis,71.24,2422,,34.0,
2011,146,0,34255,Joseph Bramlett,71.26,3064,,43.0,
2011,146,0,21805,Harrison Frazar,71.26,2209,,31.0,
2011,148,0,31557,Jim Herman,71.27,2138,,30.0,
2011,149,0,23673,Michael Connell,71.28,2851,,40.0,
2011,150,0,28475,Jeff Overton,71.29,3707,,52.0,
2011,151,0,21350,Ryuji Imada,71.3,3137,,44.0,
2011,152,0,1948,Tim Petrovic,71.31,3209,,45.0,
2011,153,0,6522,Ernie Els,71.33,2782,,39.0,
2011,154,0,24140,Sean O'Hair,71.36,2569,,36.0,
2011,155,0,32698,Bobby Gates,71.4,2999,,42.0,
2011,155,0,30946,Alex Prugh,71.4,3356,,47.0,
2011,157,0,28486,Michael Putnam,71.41,2785,,39.0,
2011,158,0,30711,Colt Knost,71.42,3071,,43.0,
2011,159,0,30750,Tommy Gainey,71.43,3500,,49.0,
2011,160,0,31193,Jim Renner,71.45,2358,,33.0,
2011,161,0,34072,Will Strickler,71.52,2074,,29.0,
2011,162,0,24290,D.J. Brigman,71.54,2790,,39.0,
2011,163,0,21407,Arjun Atwal,71.55,3649,,51.0,
2011,164,0,25457,Alexandre Rocha,71.56,2576,,36.0,
2011,165,0,35087,Bio Kim,71.58,2577,,36.0,
2011,166,0,29478,Kevin Kisner,71.63,2722,,38.0,
2011,167,0,32640,Troy Merritt,71.64,2579,,36.0,
2011,168,0,8537,J.P. Hayes,71.65,1863,,26.0,
2011,169,0,28679,Fabián Gómez,71.7,2868,,40.0,
2011,169,0,26679,Kevin Stadler,71.7,3298,,46.0,
2011,171,0,9011,David Duval,71.81,2585,,36.0,
2011,172,0,27939,Matt McQuillan,71.84,1796,,25.0,
2011,173,0,25444,Justin Hicks,71.85,1868,,26.0,
2011,174,0,27141,J.B. Holmes,71.88,1869,,26.0,
2011,174,0,26881,Jarrod Lyle,71.88,2875,,40.0,
2011,176,0,26668,Marc Turnesa,71.93,2158,,30.0,
2011,177,0,27770,Camilo Villegas,71.97,2303,,32.0,
2011,178,0,6515,Shaun Micheel,72.04,3242,,45.0,
2011,179,0,6643,Paul Goydos,72.07,2955,,41.0,
2011,180,0,27797,Derek Lamely,72.11,2596,,36.0,
2011,181,0,26420,Richard Johnson,72.14,2669,,37.0,
2011,182,0,31401,Zack Miller,72.15,3391,,47.0,
2011,183,0,1797,Rocco Mediate,72.47,2174,,30.0,
2011,184,0,25834,Daniel Summerhays,72.8,2912,,40.0,
2011,185,0,32876,Martin Piller,72.87,2186,,30.0,
2011,186,0,23614,Rich Beem,72.93,1969,,27.0,
2011,1,0,6527,Steve Stricker,67.7,677,,,10.0
2011,2,0,27095,Nick Watney,68.25,1092,,,16.0
