YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 4 HOLES,TOTAL HOLE OUTS
1993,55,0,1707,Steve Lowery,1,1149,0
1993,55,0,1715,Mark Lye,1,668,0
1993,55,0,1723,Andrew Magee,1,773,0
1993,55,0,1771,Blaine McCallister,1,908,0
1993,55,0,1823,Larry Mize,1,798,0
1993,55,0,1837,Gil Morgan,1,897,0
1993,55,0,8045,Perry Moss,1,879,0
1993,55,0,1887,Mark O'Meara,1,883,0
1993,55,0,1891,David Ogrin,1,965,0
1993,55,0,1946,Peter Persons,1,936,0
1993,55,0,1971,Dillard Pruitt,1,899,0
1993,55,0,2010,Loren Roberts,1,1008,0
1993,55,0,2033,Dave Rummells,1,822,0
1993,55,0,2100,Tim Simpson,1,875,0
1993,55,0,10795,Neale Smith,1,582,0
1993,55,0,2180,Harry Taylor,1,910,0
1993,55,0,2201,Jim Thorpe,1,593,0
1993,55,0,2206,David Toms,1,858,0
1993,55,0,2246,Duffy Waldorf,1,824,0
1993,55,0,2256,Tom Watson,1,602,0
1993,55,0,2294,Willie Wood,1,808,0
1994,1,0,6575,Dudley Hart,13,849,0
1994,2,0,1330,David Feherty,11,715,0
1994,3,0,6197,Michael Allen,10,1015,0
1994,3,0,1060,Dave Barr,10,981,0
1994,3,0,2067,Ted Schulz,10,800,0
1994,3,0,2206,David Toms,10,953,0
1994,7,0,6809,Bob Burns,8,713,0
1994,8,0,1133,Billy Ray Brown,7,578,0
1994,8,0,2135,Mike Standly,7,958,0
1994,10,0,1388,Robert Gamez,6,794,0
1994,10,0,1468,Gary Hallberg,6,815,0
1994,12,0,6609,Rob Boldt,5,616,0
1994,12,0,6214,Guy Boros,5,964,0
1994,12,0,1444,Ken Green,5,899,0
1994,12,0,6128,Steve Lamontagne,5,818,0
1994,12,0,6567,Vijay Singh,5,691,0
1994,17,0,6012,Greg Kraft,4,898,0
1994,18,0,6020,Steve Brodie,3,877,0
1994,18,0,1418,Bill Glasson,3,779,0
1994,18,0,1771,Blaine McCallister,3,996,0
1994,18,0,2099,Scott Simpson,3,731,0
1994,18,0,2131,Mike Springer,3,889,0
1994,18,0,2225,Howard Twitty,3,912,0
1994,18,0,2239,Scott Verplank,3,673,0
1994,25,0,1024,Billy Andrade,2,909,0
1994,25,0,1132,Mark Brooks,2,1170,0
1994,25,0,1196,Brian Claar,2,1028,0
1994,25,0,1203,Russ Cochran,2,980,0
1994,25,0,1235,Ben Crenshaw,2,909,0
1994,25,0,8931,Glen Day,2,972,0
1994,25,0,1353,Bruce Fleisher,2,854,0
1994,25,0,1374,Robin Freeman,2,944,0
1994,25,0,1408,Kelly Gibson,2,958,0
1994,25,0,1435,Wayne Grady,2,597,0
1994,25,0,1724,Jeff Maggert,2,930,0
1994,25,0,1766,Billy Mayfair,2,1048,0
1994,25,0,1887,Mark O'Meara,2,938,0
1994,25,0,1928,Corey Pavin,2,727,0
1994,25,0,1996,Mike Reid,2,706,0
1994,25,0,2049,Gene Sauers,2,864,0
1994,25,0,2201,Jim Thorpe,2,785,0
1994,42,0,1072,Chip Beck,1,903,0
1994,42,0,1093,Ronnie Black,1,822,0
1994,42,0,1129,Bill Britton,1,711,0
1994,42,0,1139,Olin Browne,1,936,0
1994,42,0,7569,Mark Carnevale,1,900,0
1994,42,0,1226,Fred Couples,1,554,0
1994,42,0,1261,Jay Delsing,1,916,0
1994,42,0,1282,Trevor Dodds,1,824,0
1994,42,0,1320,Bob Estes,1,1002,0
1994,42,0,1329,Brad Faxon,1,984,0
1994,42,0,6058,John Flannery,1,968,0
1994,42,0,1378,David Frost,1,839,0
1994,42,0,1381,Fred Funk,1,1087,0
1994,42,0,10809,Jim Furyk,1,986,0
1994,42,0,1457,Jay Haas,1,1070,0
1994,42,0,6617,Brian Henninger,1,739,0
1994,42,0,1553,John Huston,1,887,0
1994,42,0,1577,Lee Janzen,1,923,0
1994,42,0,1633,Tom Kite,1,809,0
1994,42,0,1648,Billy Kratzert,1,694,0
1994,42,0,1677,Tom Lehman,1,862,0
1994,42,0,1707,Steve Lowery,1,983,0
1994,42,0,1723,Andrew Magee,1,942,0
1994,42,0,6090,Jim McGovern,1,980,0
1994,42,0,1810,Phil Mickelson,1,699,0
1994,42,0,1824,Yoshinori Mizumaki,1,633,0
1994,42,0,1837,Gil Morgan,1,693,0
1994,42,0,1876,Greg Norman,1,680,0
1994,42,0,1890,Brett Ogle,1,610,0
1994,42,0,1927,Dennis Paulson,1,786,0
1994,42,0,10213,Dicky Pride,1,778,0
1994,42,0,2090,Tom Sieckmann,1,820,0
1994,42,0,2104,Jeff Sluman,1,959,0
1994,42,0,2133,Craig Stadler,1,718,0
1994,42,0,2146,Payne Stewart,1,794,0
1994,42,0,7101,Dave Stockton Jr.,1,940,0
1994,42,0,6527,Steve Stricker,1,963,0
1994,42,0,2170,Hal Sutton,1,1010,0
1994,42,0,2218,Ted Tryba,1,1112,0
1994,42,0,2242,Lanny Wadkins,1,708,0
1994,42,0,2246,Duffy Waldorf,1,823,0
1994,42,0,6589,Jeff Woodland,1,864,0
1995,1,0,1444,Ken Green,23,735,0
1995,2,0,1797,Rocco Mediate,15,541,0
1995,3,0,7569,Mark Carnevale,11,811,0
1995,3,0,2321,Fuzzy Zoeller,11,588,0
1995,5,0,10585,Scott McCarron,9,802,0
1995,5,0,1890,Brett Ogle,9,692,0
1995,5,0,2218,Ted Tryba,9,1092,0
1995,8,0,6124,Patrick Burke,7,773,0
1995,9,0,20051,Joe Acosta Jr.,6,763,0
1995,9,0,1185,Brandel Chamblee,6,790,0
1995,9,0,1200,Keith Clearwater,6,718,0
1995,9,0,1682,Wayne Levi,6,529,0
1995,9,0,1975,Tom Purtzer,6,608,0
1995,9,0,1986,Joey Rassett,6,580,0
1995,9,0,2099,Scott Simpson,6,939,0
1995,16,0,1219,John Cook,5,896,0
1995,16,0,1261,Jay Delsing,5,813,0
1995,16,0,1329,Brad Faxon,5,925,0
1995,16,0,20094,Jonathan Kaye,5,673,0
1995,16,0,2131,Mike Springer,5,697,0
1995,16,0,2225,Howard Twitty,5,898,0
1995,22,0,1014,Fulton Allem,3,585,0
1995,22,0,1042,Paul Azinger,3,801,0
1995,22,0,10569,Mike Brisky,3,910,0
1995,22,0,1408,Kelly Gibson,3,1043,0
1995,22,0,6617,Brian Henninger,3,826,0
1995,22,0,10860,Justin Leonard,3,1164,0
1995,22,0,1891,David Ogrin,3,943,0
1995,29,0,7867,Woody Austin,2,1198,0
1995,29,0,1096,Phil Blackmar,2,777,0
1995,29,0,1132,Mark Brooks,2,972,0
1995,29,0,1143,Brad Bryant,2,994,0
1995,29,0,8931,Glen Day,2,953,0
1995,29,0,6251,Chris DiMarco,2,916,0
1995,29,0,1307,Joel Edwards,2,976,0
1995,29,0,1330,David Feherty,2,754,0
1995,29,0,10809,Jim Furyk,2,1042,0
1995,29,0,1457,Jay Haas,2,935,0
1995,29,0,1550,Ed Humenik,2,894,0
1995,29,0,6090,Jim McGovern,2,1014,0
1995,29,0,7235,John Morse,2,737,0
1995,29,0,2008,Lee Rinker,2,943,0
1995,29,0,2101,Joey Sindelar,2,741,0
1995,29,0,6613,Tommy Tolles,2,813,0
1995,29,0,2226,Tray Tyner,2,856,0
1995,29,0,8385,Omar Uresti,2,998,0
1995,29,0,2242,Lanny Wadkins,2,624,0
1995,48,0,1006,John Adams,1,831,0
1995,48,0,1060,Dave Barr,1,813,0
1995,48,0,1093,Ronnie Black,1,934,0
1995,48,0,1098,Jay Don Blake,1,890,0
1995,48,0,6214,Guy Boros,1,1018,0
1995,48,0,1116,Michael Bradley,1,928,0
1995,48,0,1133,Billy Ray Brown,1,674,0
1995,48,0,6809,Bob Burns,1,870,0
1995,48,0,1175,Jim Carter,1,992,0
1995,48,0,8717,Kawika Cotner,1,843,0
1995,48,0,1226,Fred Couples,1,560,0
1995,48,0,1235,Ben Crenshaw,1,866,0
1995,48,0,1249,John Daly,1,809,0
1995,48,0,6034,Marco Dawson,1,841,0
1995,48,0,1266,Clark Dennis,1,960,0
1995,48,0,9011,David Duval,1,941,0
1995,48,0,1306,David Edwards,1,781,0
1995,48,0,6522,Ernie Els,1,664,0
1995,48,0,1331,Rick Fehr,1,790,0
1995,48,0,1334,Keith Fergus,1,851,0
1995,48,0,1361,Dan Forsman,1,795,0
1995,48,0,1374,Robin Freeman,1,1020,0
1995,48,0,1378,David Frost,1,769,0
1995,48,0,1385,Jim Gallagher Jr.,1,1051,0
1995,48,0,6088,Steve Gotsche,1,843,0
1995,48,0,6643,Paul Goydos,1,1146,0
1995,48,0,1475,Donnie Hammond,1,844,0
1995,48,0,6575,Dudley Hart,1,996,0
1995,48,0,1549,Mike Hulbert,1,1056,0
1995,48,0,1619,Skip Kendall,1,990,0
1995,48,0,6012,Greg Kraft,1,1034,0
1995,48,0,6332,Neal Lancaster,1,936,0
1995,48,0,1677,Tom Lehman,1,698,0
1995,48,0,6641,Jeff Leonard,1,746,0
1995,48,0,1685,J.L. Lewis,1,881,0
1995,48,0,1705,Tim Loustalot,1,575,0
1995,48,0,1706,Davis Love III,1,951,0
1995,48,0,1724,Jeff Maggert,1,864,0
1995,48,0,1766,Billy Mayfair,1,1052,0
1995,48,0,1771,Blaine McCallister,1,945,0
1995,48,0,1864,Larry Nelson,1,587,0
1995,48,0,1876,Greg Norman,1,638,0
1995,48,0,1887,Mark O'Meara,1,1022,0
1995,48,0,1905,Joe Ozaki,1,656,0
1995,48,0,1926,Steve Pate,1,994,0
1995,48,0,1927,Dennis Paulson,1,850,0
1995,48,0,1960,Don Pooley,1,810,0
1995,48,0,6386,Bill Porter,1,792,0
1995,48,0,2133,Craig Stadler,1,715,0
1995,48,0,2135,Mike Standly,1,976,0
1995,48,0,8375,Paul Stankowski,1,944,0
1995,48,0,2146,Payne Stewart,1,1049,0
1995,48,0,2167,Mike Sullivan,1,899,0
1995,48,0,2170,Hal Sutton,1,958,0
1995,48,0,2214,Kirk Triplett,1,1042,0
1995,48,0,2239,Scott Verplank,1,902,0
1995,48,0,2245,Grant Waite,1,876,0
1995,48,0,2256,Tom Watson,1,606,0
1995,48,0,2279,Mark Wiebe,1,673,0
1995,48,0,6577,John Wilson,1,976,0
1992,1,0,1346,Ed Fiori,15,996,0
1992,2,0,2226,Tray Tyner,11,682,0
1992,3,0,1934,Dave Peege,10,718,0
1992,3,0,2100,Tim Simpson,10,711,0
1992,5,0,6599,John Elliott,9,583,0
1992,5,0,6048,Dicky Thompson,9,722,0
1992,7,0,6124,Patrick Burke,8,924,0
1992,7,0,2041,Bill Sander,8,523,0
1992,9,0,1553,John Huston,6,1093,0
1992,9,0,2002,John Riegger,6,722,0
1992,11,0,1168,David Canipe,5,804,0
1992,11,0,1214,Frank Conner,5,903,0
1992,11,0,1945,Kenny Perry,5,864,0
1992,11,0,1978,Fran Quinn,5,637,0
1992,15,0,2049,Gene Sauers,4,809,0
1992,16,0,1014,Fulton Allem,3,1028,0
1992,16,0,1035,Tommy Armour III,3,836,0
1992,16,0,1185,Brandel Chamblee,3,880,0
1992,16,0,6751,Chris Tucker,3,845,0
1992,20,0,1006,John Adams,2,942,0
1992,20,0,1024,Billy Andrade,2,892,0
1992,20,0,1132,Mark Brooks,2,1126,0
1992,20,0,1143,Brad Bryant,2,1178,0
1992,20,0,1161,Mark Calcavecchia,2,1004,0
1992,20,0,1203,Russ Cochran,2,1003,0
1992,20,0,1226,Fred Couples,2,864,0
1992,20,0,1306,David Edwards,2,992,0
1992,20,0,1313,Steve Elkington,2,906,0
1992,20,0,1408,Kelly Gibson,2,966,0
1992,20,0,1443,Hubert Green,2,524,0
1992,20,0,1457,Jay Haas,2,1094,0
1992,20,0,1550,Ed Humenik,2,1021,0
1992,20,0,6332,Neal Lancaster,2,1179,0
1992,20,0,1690,Bruce Lietzke,2,700,0
1992,20,0,1706,Davis Love III,2,962,0
1992,20,0,1887,Mark O'Meara,2,844,0
1992,20,0,2321,Fuzzy Zoeller,2,638,0
1992,38,0,1023,Jerry Anderson,1,894,0
1992,38,0,1040,Emlyn Aubrey,1,744,0
1992,38,0,1049,Ian Baker-Finch,1,626,0
1992,38,0,1072,Chip Beck,1,926,0
1992,38,0,6010,Brad Bell,1,560,0
1992,38,0,1098,Jay Don Blake,1,796,0
1992,38,0,1129,Bill Britton,1,879,0
1992,38,0,1142,Bart Bryant,1,618,0
1992,38,0,7569,Mark Carnevale,1,870,0
1992,38,0,1200,Keith Clearwater,1,1094,0
1992,38,0,1235,Ben Crenshaw,1,866,0
1992,38,0,1331,Rick Fehr,1,892,0
1992,38,0,1353,Bruce Fleisher,1,1066,0
1992,38,0,1355,Raymond Floyd,1,634,0
1992,38,0,1361,Dan Forsman,1,1132,0
1992,38,0,1374,Robin Freeman,1,860,0
1992,38,0,1376,Bob Friend,1,1006,0
1992,38,0,1390,Buddy Gardner,1,910,0
1992,38,0,1435,Wayne Grady,1,738,0
1992,38,0,1444,Ken Green,1,889,0
1992,38,0,1468,Gary Hallberg,1,912,0
1992,38,0,1469,Dan Halldorson,1,888,0
1992,38,0,1489,Steve Hart,1,930,0
1992,38,0,1522,Lon Hinkle,1,618,0
1992,38,0,1533,P.H. Horgan III,1,779,0
1992,38,0,1549,Mike Hulbert,1,1138,0
1992,38,0,1557,John Inman,1,1022,0
1992,38,0,1559,Hale Irwin,1,686,0
1992,38,0,1569,Peter Jacobsen,1,970,0
1992,38,0,6012,Greg Kraft,1,836,0
1992,38,0,6128,Steve Lamontagne,1,916,0
1992,38,0,8277,Greg Lesher,1,818,0
1992,38,0,1837,Gil Morgan,1,911,0
1992,38,0,1876,Greg Norman,1,604,0
1992,38,0,1891,David Ogrin,1,824,0
1992,38,0,1926,Steve Pate,1,1094,0
1992,38,0,1928,Corey Pavin,1,930,0
1992,38,0,1938,David Peoples,1,1020,0
1992,38,0,1946,Peter Persons,1,1014,0
1992,38,0,1958,Dan Pohl,1,622,0
1992,38,0,2033,Dave Rummells,1,993,0
1992,38,0,2067,Ted Schulz,1,1108,0
1992,38,0,2090,Tom Sieckmann,1,946,0
1992,38,0,2094,Tony Sills,1,684,0
1992,38,0,2101,Joey Sindelar,1,1108,0
1992,38,0,2206,David Toms,1,892,0
1992,38,0,2225,Howard Twitty,1,870,0
1992,38,0,2242,Lanny Wadkins,1,910,0
1992,38,0,2279,Mark Wiebe,1,846,0
1992,38,0,2313,Bruce Zabriski,1,829,0
2008,1,0,20574,Mathew Goggin,5,980,4
2008,1,0,24449,Parker McLachlin,5,948,4
2008,3,0,20498,Briny Baird,4,1230,4
2008,3,0,1161,Mark Calcavecchia,4,717,4
2008,3,0,12510,Chad Campbell,4,1036,1
2008,3,0,20104,Ken Duke,4,1252,1
2008,3,0,10733,Kent Jones,4,722,3
2008,8,0,1226,Fred Couples,3,628,2
2008,8,0,10809,Jim Furyk,3,1032,3
2008,8,0,20634,Peter Lonard,3,1009,1
2008,8,0,24912,Will MacKenzie,3,659,1
2008,8,0,1945,Kenny Perry,3,1061,3
2008,8,0,26476,Chez Reavie,3,1114,3
2008,8,0,12309,Bob Sowards,3,658,2
2008,8,0,28780,Nicholas Thompson,3,1219,2
2008,16,0,21633,Steve Allan,2,626,2
2008,16,0,10885,Robert Allenby,2,1156,1
2008,16,0,19803,Ryan Armour,2,920,1
2008,16,0,23614,Rich Beem,2,964,1
2008,16,0,1142,Bart Bryant,2,892,2
2008,16,0,26500,Alejandro Cañizares,2,564,0
2008,16,0,22621,Ben Curtis,2,886,0
2008,16,0,28089,Jason Day,2,868,2
2008,16,0,23409,James Driscoll,2,900,2
2008,16,0,7457,Steve Flesch,2,1016,1
2008,16,0,22892,Jason Gore,2,998,2
2008,16,0,23718,Nathan Green,2,1014,2
2008,16,0,30925,Dustin Johnson,2,985,2
2008,16,0,23157,Richard Johnson,2,826,1
2008,16,0,26300,Matt Jones,2,1018,2
2008,16,0,27936,Martin Laird,2,1060,2
2008,16,0,24781,Hunter Mahan,2,934,1
2008,16,0,1766,Billy Mayfair,2,1139,2
2008,16,0,25396,Kevin Na,2,1033,2
2008,16,0,24140,Sean O'Hair,2,902,2
2008,16,0,28475,Jeff Overton,2,1102,2
2008,16,0,20663,Brenden Pappas,2,710,1
2008,16,0,20443,Jin Park,2,898,2
2008,16,0,12660,Jesper Parnevik,2,953,0
2008,16,0,1941,Tom Pernice Jr.,2,1138,2
2008,16,0,23497,Tag Ridings,2,942,2
2008,16,0,22913,John Rollins,2,1006,2
2008,16,0,25562,Andres Romero,2,740,2
2008,16,0,23797,Brett Rumford,2,770,0
2008,16,0,23621,Rory Sabbatini,2,842,2
2008,16,0,20645,John Senden,2,1003,2
2008,16,0,27649,Brandt Snedeker,2,920,2
2008,16,0,26679,Kevin Stadler,2,965,2
2008,16,0,2206,David Toms,2,754,2
2008,16,0,8385,Omar Uresti,2,786,2
2008,16,0,27095,Nick Watney,2,1022,0
2008,16,0,10425,Jay Williamson,2,1041,2
2008,53,0,23778,Brad Adamonis,1,939,0
2008,53,0,23540,Jason Allred,1,676,1
2008,53,0,6004,Stephen Ames,1,904,0
2008,53,0,1035,Tommy Armour III,1,839,1
2008,53,0,7867,Woody Austin,1,1138,0
2008,53,0,23048,Eric Axley,1,1219,1
2008,53,0,12652,Cameron Beckman,1,928,0
2008,53,0,1139,Olin Browne,1,838,1
2008,53,0,24925,Jonathan Byrd,1,914,0
2008,53,0,20850,Daniel Chopra,1,884,0
2008,53,0,23135,Tim Clark,1,994,1
2008,53,0,21753,Brian Davis,1,1166,1
2008,53,0,10875,Todd Demsey,1,860,1
2008,53,0,9011,David Duval,1,534,0
2008,53,0,1313,Steve Elkington,1,899,0
2008,53,0,1320,Bob Estes,1,970,1
2008,53,0,27561,Nick Flanagan,1,952,1
2008,53,0,12823,Carlos Franco,1,772,1
2008,53,0,21805,Harrison Frazar,1,784,1
2008,53,0,26631,Cody Freeman,1,705,1
2008,53,0,30750,Tommy Gainey,1,646,1
2008,53,0,24358,Robert Garrigus,1,964,0
2008,53,0,25900,Lucas Glover,1,1002,1
2008,53,0,20766,Padraig Harrington,1,550,1
2008,53,0,12782,Tim Herron,1,1067,1
2008,53,0,12716,Charley Hoffman,1,1020,0
2008,53,0,21961,Charles Howell III,1,1057,1
2008,53,0,1553,John Huston,1,588,1
2008,53,0,21350,Ryuji Imada,1,855,1
2008,53,0,1577,Lee Janzen,1,938,0
2008,53,0,26420,Richard Johnson,1,665,1
2008,53,0,8075,Jerry Kelly,1,962,1
2008,53,0,29718,Anthony Kim,1,906,1
2008,53,0,12705,Cliff Kresge,1,914,1
2008,53,0,23108,Matt Kuchar,1,956,0
2008,53,0,26695,Michael Letzig,1,958,0
2008,53,0,11032,Frank Lickliter II,1,1153,1
2008,53,0,1706,Davis Love III,1,850,1
2008,53,0,27613,David Lutterus,1,640,0
2008,53,0,1724,Jeff Maggert,1,920,1
2008,53,0,27060,John Mallinger,1,1041,1
2008,53,0,28158,Steve Marino,1,1304,1
2008,53,0,12680,Shigeki Maruyama,1,536,1
2008,53,0,10585,Scott McCarron,1,684,1
2008,53,0,6090,Jim McGovern,1,820,1
2008,53,0,27933,John Merrick,1,1064,1
2008,53,0,1810,Phil Mickelson,1,853,0
2008,53,0,25842,Jon Mills,1,1021,1
2008,53,0,21949,Joe Ogilvie,1,1084,1
2008,53,0,20572,Rod Pampling,1,864,1
2008,53,0,24361,Pat Perez,1,1004,0
2008,53,0,25345,Carl Pettersson,1,1200,0
2008,53,0,24138,Ian Poulter,1,543,1
2008,53,0,7749,Brett Quigley,1,854,1
2008,53,0,25190,Jeff Quinney,1,935,0
2008,53,0,20127,Chris Riley,1,542,1
2008,53,0,22548,Patrick Sheehan,1,1342,1
2008,53,0,8845,Scott Sterling,1,952,0
2008,53,0,27214,Kevin Streelman,1,1239,1
2008,53,0,6527,Steve Stricker,1,798,1
2008,53,0,6595,Kevin Sutherland,1,1072,1
2008,53,0,23325,Vaughn Taylor,1,1128,1
2008,53,0,22582,Kyle Thompson,1,746,1
2008,53,0,23788,D.J. Trahan,1,1018,1
2008,53,0,26668,Marc Turnesa,1,932,1
2008,53,0,2223,Bob Tway,1,754,1
2008,53,0,23623,Bo Van Pelt,1,1091,1
2008,53,0,27770,Camilo Villegas,1,868,0
2008,53,0,26951,Johnson Wagner,1,892,0
2008,53,0,25632,Jimmy Walker,1,793,1
2008,53,0,25804,Bubba Watson,1,1060,1
2008,53,0,10423,Mike Weir,1,948,1
2008,53,0,19913,Ron Whittaker,1,577,0
2008,53,0,20160,Charlie Wi,1,1062,0
2008,53,0,12602,Dean Wilson,1,1183,1
2001,1,0,1619,Skip Kendall,4,1121,0
2001,1,0,10912,Craig Perks,4,795,2
2001,3,0,1035,Tommy Armour III,3,954,0
2001,3,0,1249,John Daly,3,871,0
2001,3,0,7763,Doug Dunakey,3,846,0
2001,3,0,21805,Harrison Frazar,3,874,0
2001,3,0,12782,Tim Herron,3,965,0
2001,3,0,20094,Jonathan Kaye,3,1159,0
2001,3,0,1723,Andrew Magee,3,977,0
2001,3,0,1761,Len Mattiace,3,1018,0
2001,3,0,19817,Michael Muehr,3,967,0
2001,3,0,20436,Garrett Willis,3,887,0
2001,13,0,6004,Stephen Ames,2,872,0
2001,13,0,1024,Billy Andrade,2,841,0
2001,13,0,1157,Tom Byrum,2,894,1
2001,13,0,1203,Russ Cochran,2,755,0
2001,13,0,1226,Fred Couples,2,713,0
2001,13,0,7457,Steve Flesch,2,1109,1
2001,13,0,21209,Sergio Garcia,2,656,0
2001,13,0,12645,Brent Geiberger,2,827,0
2001,13,0,8063,Kelly Grunewald,2,693,0
2001,13,0,1487,Jeff Hart,2,881,0
2001,13,0,6617,Brian Henninger,2,821,0
2001,13,0,6332,Neal Lancaster,2,1094,0
2001,13,0,1797,Rocco Mediate,2,737,0
2001,13,0,1810,Phil Mickelson,2,884,0
2001,13,0,1823,Larry Mize,2,782,0
2001,13,0,12753,David Morland IV,2,891,0
2001,13,0,1926,Steve Pate,2,913,0
2001,13,0,1938,David Peoples,2,975,1
2001,13,0,6595,Kevin Sutherland,2,1023,0
2001,13,0,2170,Hal Sutton,2,1012,0
2001,13,0,10423,Mike Weir,2,928,0
2001,34,0,10885,Robert Allenby,1,1143,0
2001,34,0,25083,Jeremy Anderson,1,723,0
2001,34,0,7867,Woody Austin,1,989,1
2001,34,0,12652,Cameron Beckman,1,1027,0
2001,34,0,23614,Rich Beem,1,934,0
2001,34,0,1093,Ronnie Black,1,536,0
2001,34,0,1098,Jay Don Blake,1,997,0
2001,34,0,8123,Jeff Brehaut,1,802,0
2001,34,0,6809,Bob Burns,1,933,0
2001,34,0,1175,Jim Carter,1,1079,0
2001,34,0,20229,Stewart Cink,1,1041,0
2001,34,0,12388,Michael Clark II,1,893,0
2001,34,0,1219,John Cook,1,915,0
2001,34,0,8931,Glen Day,1,867,0
2001,34,0,6251,Chris DiMarco,1,1101,1
2001,34,0,1307,Joel Edwards,1,1037,0
2001,34,0,23125,Brad Elder,1,1132,0
2001,34,0,12760,Danny Ellis,1,793,0
2001,34,0,6522,Ernie Els,1,650,0
2001,34,0,1374,Robin Freeman,1,1073,0
2001,34,0,20043,Edward Fryatt,1,935,0
2001,34,0,10809,Jim Furyk,1,949,0
2001,34,0,10201,Matt Gogel,1,851,0
2001,34,0,22892,Jason Gore,1,835,0
2001,34,0,10963,Jimmy Green,1,963,0
2001,34,0,24604,Hunter Haas,1,797,0
2001,34,0,1475,Donnie Hammond,1,524,0
2001,34,0,23353,J.J. Henry,1,877,1
2001,34,0,21007,Gabriel Hjertstedt,1,799,0
2001,34,0,8545,Glen Hnatiuk,1,1062,0
2001,34,0,1527,Scott Hoch,1,884,0
2001,34,0,21961,Charles Howell III,1,891,0
2001,34,0,8881,Tripp Isenhour,1,929,0
2001,34,0,6573,Brandt Jobe,1,981,0
2001,34,0,8633,Per-Ulrik Johansson,1,855,0
2001,34,0,10733,Kent Jones,1,773,0
2001,34,0,7547,Craig Kanada,1,799,0
2001,34,0,8075,Jerry Kelly,1,1050,0
2001,34,0,6012,Greg Kraft,1,1065,0
2001,34,0,1685,J.L. Lewis,1,1127,0
2001,34,0,11032,Frank Lickliter II,1,1080,0
2001,34,0,12680,Shigeki Maruyama,1,1006,0
2001,34,0,6350,Bob May,1,861,0
2001,34,0,1766,Billy Mayfair,1,1053,0
2001,34,0,10585,Scott McCarron,1,987,0
2001,34,0,22122,Andrew McLardy,1,785,0
2001,34,0,8339,Spike McRoy,1,959,0
2001,34,0,8535,Gary Nicklaus,1,985,1
2001,34,0,21949,Joe Ogilvie,1,1129,0
2001,34,0,22046,Geoff Ogilvy,1,637,0
2001,34,0,12660,Jesper Parnevik,1,983,0
2001,34,0,20095,Carl Paulson,1,981,1
2001,34,0,1941,Tom Pernice Jr.,1,1073,0
2001,34,0,1945,Kenny Perry,1,923,0
2001,34,0,10213,Dicky Pride,1,815,0
2001,34,0,7749,Brett Quigley,1,666,0
2001,34,0,2002,John Riegger,1,870,0
2001,34,0,20127,Chris Riley,1,1061,0
2001,34,0,23621,Rory Sabbatini,1,733,0
2001,34,0,10649,Tom Scherrer,1,695,0
2001,34,0,23034,Brent Schwarzrock,1,658,0
2001,34,0,2106,Chris Smith,1,1013,0
2001,34,0,8375,Paul Stankowski,1,919,1
2001,34,0,6527,Steve Stricker,1,676,0
2001,34,0,12714,Chris Tidland,1,843,0
2001,34,0,6078,Esteban Toledo,1,1194,0
2001,34,0,6613,Tommy Tolles,1,895,0
2001,34,0,2257,Brian Watts,1,594,0
2001,34,0,8793,Tiger Woods,1,822,0
2006,1,0,23349,Charles Warren,5,948,4
2006,2,0,21407,Arjun Atwal,4,1001,4
2006,2,0,8835,Kris Cox,4,855,4
2006,2,0,22913,John Rollins,4,949,3
2006,2,0,24502,Adam Scott,4,738,4
2006,2,0,20645,John Senden,4,978,2
2006,7,0,10885,Robert Allenby,3,817,3
2006,7,0,19824,Craig Barlow,3,763,2
2006,7,0,21646,David Branshaw,3,1019,3
2006,7,0,7457,Steve Flesch,3,1217,3
2006,7,0,24024,Zach Johnson,3,946,3
2006,7,0,10733,Kent Jones,3,1063,2
2006,7,0,1724,Jeff Maggert,3,858,2
2006,7,0,25842,Jon Mills,3,699,2
2006,7,0,25345,Carl Pettersson,3,998,2
2006,7,0,23621,Rory Sabbatini,3,888,0
2006,7,0,23788,D.J. Trahan,3,953,3
2006,7,0,10423,Mike Weir,3,888,3
2006,19,0,20098,Stuart Appleby,2,824,2
2006,19,0,1035,Tommy Armour III,2,684,2
2006,19,0,23048,Eric Axley,2,937,2
2006,19,0,20498,Briny Baird,2,810,2
2006,19,0,22946,Henrik Bjornstad,2,1011,2
2006,19,0,24507,Jason Bohn,2,1094,2
2006,19,0,19881,Robert Damron,2,957,2
2006,19,0,21753,Brian Davis,2,947,2
2006,19,0,6034,Marco Dawson,2,907,1
2006,19,0,26360,Bubba Dickerson,2,1016,2
2006,19,0,1313,Steve Elkington,2,536,1
2006,19,0,21805,Harrison Frazar,2,957,2
2006,19,0,10809,Jim Furyk,2,951,2
2006,19,0,1388,Robert Gamez,2,1007,2
2006,19,0,24358,Robert Garrigus,2,871,1
2006,19,0,25900,Lucas Glover,2,1064,2
2006,19,0,1473,Todd Hamilton,2,757,2
2006,19,0,27943,Matt Hansen,2,701,2
2006,19,0,23353,J.J. Henry,2,984,1
2006,19,0,12782,Tim Herron,2,867,1
2006,19,0,12716,Charley Hoffman,2,1031,1
2006,19,0,21350,Ryuji Imada,2,1079,2
2006,19,0,6573,Brandt Jobe,2,927,0
2006,19,0,1706,Davis Love III,2,794,2
2006,19,0,27120,Troy Matteson,2,1063,2
2006,19,0,23320,Ryan Palmer,2,1049,2
2006,19,0,1928,Corey Pavin,2,756,2
