YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,STROKE DIFFERENTIAL,PLAYER'S SCORE,FIELD AVERAGE SCORE
2009,7,0,1945,Kenny Perry,+1.25,70.14,71.39
2009,8,0,2206,David Toms,+1.14,69.76,70.9
2009,9,0,27095,Nick Watney,+1.12,70.38,71.5
2009,10,0,20157,Retief Goosen,+1.11,70.71,71.82
2009,11,0,23983,Luke Donald,+1.10,70.47,71.57
2009,12,0,24138,Ian Poulter,+1.08,70.84,71.92
2009,13,0,27770,Camilo Villegas,+1.07,70.82,71.89
2009,14,0,28089,Jason Day,+1.05,70.08,71.13
2009,14,0,24140,Sean O'Hair,+1.05,70.45,71.5
2009,16,0,23108,Matt Kuchar,+1.03,70.1,71.13
2009,17,0,20645,John Senden,+1.00,70.18,71.18
2009,18,0,28158,Steve Marino,+.98,70.09,71.07
2009,18,0,1810,Phil Mickelson,+.98,70.83,71.81
2009,20,0,25900,Lucas Glover,+.96,70.34,71.3
2009,21,0,25396,Kevin Na,+.95,70.21,71.16
2009,22,0,20766,Padraig Harrington,+.94,71.05,71.99
2009,22,0,10860,Justin Leonard,+.94,69.91,70.85
2009,24,0,10885,Robert Allenby,+.91,70.81,71.72
2009,24,0,6522,Ernie Els,+.91,70.76,71.67
2009,26,0,22046,Geoff Ogilvy,+.88,70.68,71.56
2009,27,0,6004,Stephen Ames,+.87,70.19,71.06
2009,28,0,21209,Sergio Garcia,+.84,70.62,71.46
2009,28,0,30925,Dustin Johnson,+.84,70.48,71.32
2009,30,0,2239,Scott Verplank,+.80,69.99,70.79
2009,31,0,8075,Jerry Kelly,+.78,70.01,70.79
2009,32,0,25686,Jason Dufner,+.74,70.48,71.22
2009,32,0,10423,Mike Weir,+.74,70.42,71.16
2009,34,0,12716,Charley Hoffman,+.72,70.32,71.04
2009,35,0,20848,Ángel Cabrera,+.71,71.15,71.86
2009,36,0,23541,Ben Crane,+.69,70.34,71.03
2009,37,0,24925,Jonathan Byrd,+.67,70.31,70.98
2009,38,0,23623,Bo Van Pelt,+.66,70.12,70.78
2009,39,0,24490,George McNeill,+.65,70.41,71.06
2009,39,0,6595,Kevin Sutherland,+.65,70.71,71.36
2009,39,0,24663,Y.E. Yang,+.65,70.72,71.37
2009,42,0,22405,Justin Rose,+.64,70.79,71.43
2009,42,0,21878,Mark Wilson,+.64,70.21,70.85
2009,44,0,25804,Bubba Watson,+.62,70.82,71.44
2009,45,0,7867,Woody Austin,+.59,70.68,71.27
2009,45,0,21961,Charles Howell III,+.59,70.62,71.21
2009,47,0,29718,Anthony Kim,+.58,70.62,71.2
2009,47,0,1706,Davis Love III,+.58,70.69,71.27
2009,47,0,27649,Brandt Snedeker,+.58,70.57,71.15
2009,50,0,12510,Chad Campbell,+.57,70.31,70.88
2009,51,0,23800,Bryce Molder,+.54,70.12,70.66
2009,51,0,20572,Rod Pampling,+.54,70.85,71.39
2009,53,0,23621,Rory Sabbatini,+.53,70.61,71.14
2009,54,0,24924,Bill Haas,+.51,70.36,70.87
2009,55,0,1320,Bob Estes,+.49,70.49,70.98
2009,56,0,26596,Ryan Moore,+.48,70.46,70.94
2009,56,0,26289,Boo Weekley,+.48,70.88,71.36
2009,58,0,23353,J.J. Henry,+.47,70.44,70.91
2009,59,0,19846,Brian Gay,+.46,70.34,70.8
2009,60,0,1226,Fred Couples,+.44,70.65,71.09
2009,61,0,20229,Stewart Cink,+.43,71.1,71.53
2009,62,0,20593,Greg Chalmers,+.41,69.99,70.4
2009,63,0,20160,Charlie Wi,+.40,70.46,70.86
2009,64,0,6197,Michael Allen,+.39,70.74,71.13
2009,64,0,22348,Nick O'Hern,+.39,70.39,70.78
2009,64,0,28475,Jeff Overton,+.39,71.1,71.49
2009,67,0,26300,Matt Jones,+.37,70.32,70.69
2009,67,0,20127,Chris Riley,+.37,70.13,70.5
2009,69,0,27060,John Mallinger,+.36,70.77,71.13
2009,69,0,1948,Tim Petrovic,+.36,70.42,70.78
2009,71,0,6567,Vijay Singh,+.35,71.13,71.48
2009,72,0,22621,Ben Curtis,+.34,71.63,71.97
2009,73,0,21805,Harrison Frazar,+.33,70.19,70.52
2009,73,0,24361,Pat Perez,+.33,70.82,71.15
2009,75,0,20498,Briny Baird,+.32,70.42,70.74
2009,75,0,21731,Freddie Jacobson,+.32,70.65,70.97
2009,75,0,26851,Marc Leishman,+.32,70.6,70.92
2009,75,0,26695,Michael Letzig,+.32,70.51,70.83
2009,75,0,10585,Scott McCarron,+.32,70.56,70.88
2009,80,0,24503,Jeff Klauk,+.31,70.57,70.88
2009,80,0,26679,Kevin Stadler,+.31,70.43,70.74
2009,82,0,8845,Scott Sterling,+.30,70.51,70.81
2009,83,0,27120,Troy Matteson,+.29,70.57,70.86
2009,84,0,20691,Greg Owen,+.28,70.32,70.6
2009,85,0,24358,Robert Garrigus,+.27,70.42,70.69
2009,85,0,27214,Kevin Streelman,+.27,70.51,70.78
2009,87,0,26301,James Nitties,+.25,70.67,70.92
2009,87,0,25818,Scott Piercy,+.25,70.69,70.94
2009,87,0,23788,D.J. Trahan,+.25,70.5,70.75
2009,90,0,24507,Jason Bohn,+.24,70.41,70.65
2009,91,0,21753,Brian Davis,+.23,70.53,70.76
2009,91,0,20574,Mathew Goggin,+.23,71.07,71.3
2009,91,0,6643,Paul Goydos,+.23,71.04,71.27
2009,91,0,29221,Webb Simpson,+.23,70.71,70.94
2009,95,0,23548,Bill Lunde,+.22,70.43,70.65
2009,96,0,1677,Tom Lehman,+.21,71.42,71.63
2009,96,0,21959,Ted Purdy,+.21,70.68,70.89
2009,96,0,7749,Brett Quigley,+.21,70.68,70.89
2009,96,0,22293,Heath Slocum,+.21,70.53,70.74
2009,96,0,23349,Charles Warren,+.21,70.87,71.08
2009,101,0,1928,Corey Pavin,+.20,70.58,70.78
2009,101,0,22548,Patrick Sheehan,+.20,70.49,70.69
2009,103,0,6251,Chris DiMarco,+.18,70.48,70.66
2009,104,0,24357,K.J. Choi,+.17,71.52,71.69
2009,104,0,27466,Spencer Levin,+.17,70.44,70.61
2009,106,0,27933,John Merrick,+.16,70.84,71.0
2009,106,0,25240,D.A. Points,+.16,70.73,70.89
2009,106,0,26498,Matt Weibring,+.16,70.38,70.54
2009,109,0,20472,Alex Cejka,+.15,70.8,70.95
2009,109,0,1577,Lee Janzen,+.15,70.72,70.87
2009,109,0,27963,Chris Stroud,+.15,70.52,70.67
2009,112,0,23497,Tag Ridings,+.14,70.32,70.46
2009,113,0,1313,Steve Elkington,+.10,70.69,70.79
2009,113,0,7457,Steve Flesch,+.10,71.04,71.14
2009,115,0,23325,Vaughn Taylor,+.09,70.5,70.59
2009,116,0,12652,Cameron Beckman,+.07,70.68,70.75
2009,117,0,1941,Tom Pernice Jr.,+.05,70.79,70.84
2009,118,0,22371,Aaron Baddeley,+.04,71.31,71.35
2009,118,0,21949,Joe Ogilvie,+.04,70.59,70.63
2009,120,0,12602,Dean Wilson,+.02,70.69,70.71
2009,121,0,23614,Rich Beem,E,70.74,70.74
2009,121,0,21350,Ryuji Imada,E,71.16,71.16
2009,121,0,22913,John Rollins,E,71.17,71.17
2009,124,0,12782,Tim Herron,-.01,70.59,70.58
2009,125,0,12705,Cliff Kresge,-.03,70.86,70.83
2009,126,0,10117,Bob Heintz,-.09,70.46,70.37
2009,127,0,1797,Rocco Mediate,-.10,71.25,71.15
2009,128,0,20850,Daniel Chopra,-.11,71.03,70.92
2009,129,0,6621,Joe Durant,-.12,70.77,70.65
2009,130,0,1035,Tommy Armour III,-.13,71.09,70.96
2009,130,0,26420,Richard Johnson,-.13,70.88,70.75
2009,132,0,27936,Martin Laird,-.14,70.94,70.8
2009,133,0,23638,Brendon de Jonge,-.16,70.93,70.77
2009,134,0,28780,Nicholas Thompson,-.17,71.06,70.89
2009,135,0,25190,Jeff Quinney,-.21,71.01,70.8
2009,136,0,25562,Andres Romero,-.23,71.42,71.19
2009,136,0,26951,Johnson Wagner,-.23,70.93,70.7
2009,138,0,1724,Jeff Maggert,-.24,70.84,70.6
2009,139,0,23718,Nathan Green,-.25,71.05,70.8
2009,140,0,23320,Ryan Palmer,-.26,71.1,70.84
2009,141,0,26476,Chez Reavie,-.28,70.94,70.66
2009,142,0,26881,Jarrod Lyle,-.31,71.12,70.81
2009,143,0,28620,Aron Price,-.32,71.04,70.72
2009,143,0,25632,Jimmy Walker,-.32,70.95,70.63
2009,145,0,20070,Matt Bettencourt,-.33,71.22,70.89
2009,145,0,20104,Ken Duke,-.33,71.32,70.99
2009,145,0,22961,David Mathis,-.33,71.07,70.74
2009,148,0,1161,Mark Calcavecchia,-.34,71.14,70.8
2009,149,0,1142,Bart Bryant,-.35,71.33,70.98
2009,150,0,27141,J.B. Holmes,-.36,71.99,71.63
2009,151,0,20098,Stuart Appleby,-.38,71.78,71.4
2009,152,0,28087,Kris Blanks,-.39,70.7,70.31
2009,153,0,10425,Jay Williamson,-.41,70.97,70.56
2009,154,0,1473,Todd Hamilton,-.42,71.54,71.12
2009,155,0,10733,Kent Jones,-.43,71.21,70.78
2009,156,0,8931,Glen Day,-.44,70.99,70.55
2009,157,0,1707,Steve Lowery,-.46,71.18,70.72
2009,158,0,26497,Casey Wittenberg,-.48,71.04,70.56
2009,159,0,24912,Will MacKenzie,-.50,71.55,71.05
2009,160,0,23778,Brad Adamonis,-.52,71.27,70.75
2009,160,0,1132,Mark Brooks,-.52,71.11,70.59
2009,160,0,25345,Carl Pettersson,-.52,71.51,70.99
2009,163,0,24846,Ricky Barnes,-.53,71.31,70.78
2009,163,0,2214,Kirk Triplett,-.53,71.1,70.57
2009,165,0,22892,Jason Gore,-.59,71.26,70.67
2009,166,0,30711,Colt Knost,-.60,71.2,70.6
2009,167,0,24502,Adam Scott,-.68,72.06,71.38
2009,168,0,22295,Darron Stiles,-.74,71.52,70.78
2009,169,0,25919,Brian Vranesh,-.76,71.43,70.67
2009,170,0,20634,Peter Lonard,-.81,71.51,70.7
2009,171,0,1766,Billy Mayfair,-.87,71.89,71.02
2009,172,0,31323,Gary Woodland,-.97,71.92,70.95
2009,173,0,24449,Parker McLachlin,-1.14,72.24,71.1
2009,174,0,7223,Brian Bateman,-1.17,71.8,70.63
2009,175,0,28118,Peter Tomasulo,-1.18,71.98,70.8
2009,176,0,26668,Marc Turnesa,-1.19,72.23,71.04
2009,177,0,9011,David Duval,-1.21,72.23,71.02
2009,178,0,6539,Rick Price,-1.22,72.07,70.85
2009,179,0,31416,Derek Fathauer,-1.36,72.03,70.67
2009,180,0,6012,Greg Kraft,-1.43,72.76,71.33
2009,181,0,27683,Leif Olson,-1.49,72.24,70.75
2009,182,0,30927,Brendon Todd,-1.78,72.74,70.96
2009,183,0,1329,Brad Faxon,-1.94,72.71,70.77
2009,184,0,23048,Eric Axley,-1.99,72.93,70.94
2017,1,0,34046,Jordan Spieth,2.11,68.94,71.05
2017,2,0,32102,Rickie Fowler,1.97,69.57,71.54
2017,3,0,33448,Justin Thomas,1.78,69.39,71.17
2017,4,0,32839,Hideki Matsuyama,1.66,69.66,71.32
2017,5,0,25364,Paul Casey,1.64,69.67,71.31
2017,5,0,30925,Dustin Johnson,1.64,69.61,71.25
2017,7,0,46970,Jon Rahm,1.61,69.64,71.25
2017,8,0,28237,Rory McIlroy,1.51,70.15,71.66
2017,9,0,26851,Marc Leishman,1.39,69.66,71.05
2017,9,0,25198,Francesco Molinari,1.39,70.13,71.52
2017,11,0,22405,Justin Rose,1.38,69.92,71.3
2017,12,0,21209,Sergio Garcia,1.34,69.92,71.26
2017,13,0,23108,Matt Kuchar,1.3,70.04,71.34
2017,14,0,35450,Patrick Cantlay,1.26,70.0,71.26
2017,15,0,24502,Adam Scott,1.21,70.57,71.78
2017,16,0,27649,Brandt Snedeker,1.2,70.02,71.22
2017,17,0,36689,Brooks Koepka,1.18,70.25,71.43
2017,18,0,29725,Tony Finau,1.1,69.86,70.96
2017,19,0,28089,Jason Day,1.03,70.42,71.45
2017,20,0,25900,Lucas Glover,0.99,70.16,71.15
2017,20,0,1810,Phil Mickelson,0.99,70.39,71.38
2017,20,0,24361,Pat Perez,0.99,70.24,71.23
2017,23,0,24924,Bill Haas,0.97,70.18,71.15
2017,24,0,24138,Ian Poulter,0.96,70.07,71.03
2017,25,0,40026,Daniel Berger,0.95,70.07,71.02
2017,26,0,20229,Stewart Cink,0.91,70.13,71.04
2017,27,0,29221,Webb Simpson,0.9,69.96,70.86
2017,28,0,34098,Russell Henley,0.88,70.09,70.97
2017,28,0,26329,Louis Oosthuizen,0.88,70.74,71.62
2017,30,0,30110,Kyle Stanley,0.87,69.94,70.81
2017,31,0,12716,Charley Hoffman,0.86,70.43,71.29
2017,32,0,26476,Chez Reavie,0.84,70.0,70.84
2017,33,0,26331,Charl Schwartzel,0.82,70.8,71.62
2017,34,0,33204,Shane Lowry,0.8,71.08,71.88
2017,34,0,29518,Brendan Steele,0.8,70.54,71.34
2017,36,0,27936,Martin Laird,0.79,70.54,71.33
2017,37,0,27129,Luke List,0.74,70.08,70.82
2017,38,0,29478,Kevin Kisner,0.73,70.32,71.05
2017,39,0,25686,Jason Dufner,0.72,70.41,71.13
2017,40,0,29461,Jamie Lovemark,0.71,70.29,71.0
2017,41,0,27436,Graham DeLaet,0.7,70.38,71.08
2017,41,0,34360,Patrick Reed,0.7,70.62,71.32
2017,43,0,33141,Keegan Bradley,0.69,70.26,70.95
2017,43,0,48081,Xander Schauffele,0.69,70.1,70.79
2017,45,0,27644,Brian Harman,0.66,70.27,70.93
2017,46,0,24024,Zach Johnson,0.65,70.65,71.3
2017,47,0,25396,Kevin Na,0.63,70.29,70.92
2017,48,0,33399,Adam Hadwin,0.61,70.62,71.23
2017,49,0,21961,Charles Howell III,0.6,70.11,70.71
2017,50,0,34021,Bud Cauley,0.54,70.33,70.87
2017,50,0,31323,Gary Woodland,0.54,70.48,71.02
2017,52,0,27974,Sung Kang,0.51,70.51,71.02
2017,52,0,25572,Graeme McDowell,0.51,70.93,71.44
2017,54,0,32366,Kevin Chappell,0.5,71.01,71.51
2017,55,0,27141,J.B. Holmes,0.48,71.12,71.6
2017,56,0,28252,Seamus Power,0.47,70.06,70.53
2017,57,0,12510,Chad Campbell,0.46,70.05,70.51
2017,58,0,26499,Rafa Cabrera Bello,0.44,71.1,71.54
2017,58,0,29974,Branden Grace,0.44,71.05,71.49
2017,58,0,26596,Ryan Moore,0.44,70.87,71.31
2017,61,0,34264,Hudson Swafford,0.43,70.53,70.96
2017,62,0,31646,Emiliano Grillo,0.4,70.92,71.32
2017,63,0,24358,Robert Garrigus,0.38,70.28,70.66
2017,64,0,34409,David Lingmerth,0.37,70.89,71.26
2017,65,0,35891,Cameron Smith,0.34,70.71,71.05
2017,66,0,33948,Byeong Hun An,0.33,71.38,71.71
2017,67,0,31557,Jim Herman,0.31,70.85,71.16
2017,68,0,26300,Matt Jones,0.3,70.57,70.87
2017,69,0,25493,Nick Taylor,0.29,70.63,70.92
2017,70,0,32448,James Hahn,0.28,70.84,71.12
2017,70,0,46501,Ollie Schniederjans,0.28,70.45,70.73
2017,72,0,27214,Kevin Streelman,0.27,70.75,71.02
2017,73,0,39975,Michael Kim,0.25,70.52,70.77
2017,73,0,24140,Sean O'Hair,0.25,70.87,71.12
2017,75,0,33122,Russell Knox,0.24,70.71,70.95
2017,76,0,29926,Danny Lee,0.23,70.82,71.05
2017,77,0,19803,Ryan Armour,0.21,70.54,70.75
2017,77,0,32333,Kevin Tway,0.21,70.51,70.72
2017,79,0,19846,Brian Gay,0.2,70.33,70.53
2017,79,0,46550,Brandon Hagy,0.2,70.57,70.77
2017,79,0,29289,S.Y. Noh,0.2,70.68,70.88
2017,79,0,29223,Sam Saunders,0.2,70.59,70.79
2017,79,0,27770,Camilo Villegas,0.2,70.56,70.76
2017,84,0,27095,Nick Watney,0.19,70.7,70.89
2017,85,0,27958,Ryan Blaum,0.18,70.5,70.68
2017,85,0,49771,J.T. Poston,0.18,70.52,70.7
2017,87,0,31420,Anirban Lahiri,0.17,70.67,70.84
2017,88,0,30944,Jason Kokrak,0.16,71.13,71.29
2017,89,0,28500,Martin Flores,0.14,70.44,70.58
2017,89,0,37189,Harold Varner III,0.14,70.84,70.98
2017,91,0,33413,Ben Martin,0.13,70.73,70.86
2017,91,0,34431,Robert Streb,0.13,70.66,70.79
2017,93,0,10809,Jim Furyk,0.12,71.2,71.32
2017,93,0,35506,Mackenzie Hughes,0.12,70.92,71.04
2017,93,0,34174,John Huh,0.12,70.57,70.69
2017,93,0,27064,Jhonattan Vegas,0.12,71.01,71.13
2017,97,0,23983,Luke Donald,0.11,71.0,71.11
2017,97,0,46601,Trey Mullinax,0.11,70.52,70.63
2017,97,0,23621,Rory Sabbatini,0.11,70.28,70.39
2017,100,0,40058,Zac Blair,0.09,70.65,70.74
2017,100,0,37454,Whee Kim,0.09,70.78,70.87
2017,100,0,39324,J.J. Spaun,0.09,70.67,70.76
2017,100,0,27963,Chris Stroud,0.09,70.59,70.68
2017,104,0,23325,Vaughn Taylor,0.08,70.63,70.71
2017,105,0,29479,Scott Brown,0.07,70.76,70.83
2017,105,0,29720,Andres Gonzales,0.07,70.48,70.55
2017,105,0,22056,Cameron Percy,0.07,70.58,70.65
2017,108,0,30692,Scott Stallings,0.06,70.62,70.68
2017,109,0,34099,Harris English,0.05,70.84,70.89
2017,109,0,33418,Shawn Stefani,0.05,70.57,70.62
2017,111,0,34213,Grayson Murray,0.04,71.04,71.08
2017,112,0,22371,Aaron Baddeley,0.03,71.4,71.43
2017,112,0,47959,Bryson DeChambeau,0.03,70.72,70.75
2017,112,0,25632,Jimmy Walker,0.03,71.54,71.57
2017,112,0,25349,Tim Wilkinson,0.03,70.57,70.6
2017,116,0,25804,Bubba Watson,0.02,71.33,71.35
2017,117,0,23497,Tag Ridings,0.01,70.54,70.55
2017,118,0,35545,Blayne Barber,-0.01,71.06,71.05
2017,119,0,30926,Chris Kirk,-0.02,70.93,70.91
2017,119,0,47128,Richy Werenski,-0.02,70.54,70.52
2017,121,0,29420,Billy Horschel,-0.04,70.98,70.94
2017,121,0,29222,Billy Hurley III,-0.04,71.13,71.09
2017,123,0,31202,William McGirt,-0.05,71.13,71.08
2017,124,0,25818,Scott Piercy,-0.06,70.97,70.91
2017,125,0,22046,Geoff Ogilvy,-0.07,70.99,70.92
2017,125,0,29908,C.T. Pan,-0.07,70.94,70.87
2017,127,0,24846,Ricky Barnes,-0.08,70.9,70.82
2017,127,0,25834,Daniel Summerhays,-0.08,71.2,71.12
2017,129,0,23541,Ben Crane,-0.09,70.8,70.71
2017,129,0,26758,David Hearn,-0.09,70.91,70.82
2017,131,0,48084,Wesley Bryan,-0.12,70.95,70.83
2017,131,0,32150,Michael Thompson,-0.12,71.07,70.95
2017,133,0,35532,Tom Hoge,-0.13,70.78,70.65
2017,133,0,25240,D.A. Points,-0.13,71.31,71.18
2017,135,0,33461,Morgan Hoffmann,-0.14,70.94,70.8
2017,135,0,48822,Sebastián Muñoz,-0.14,71.14,71.0
2017,137,0,28420,Ryan Brehm,-0.15,70.82,70.67
2017,137,0,23353,J.J. Henry,-0.15,70.9,70.75
2017,137,0,32640,Troy Merritt,-0.15,71.04,70.89
2017,137,0,28132,Tyrone Van Aswegen,-0.15,70.84,70.69
2017,141,0,30191,Julián Etulain,-0.18,70.94,70.76
2017,142,0,33120,Mark Anderson,-0.21,71.02,70.81
2017,142,0,20157,Retief Goosen,-0.21,71.13,70.92
2017,142,0,22986,Søren Kjeldsen,-0.21,71.84,71.63
2017,145,0,23320,Ryan Palmer,-0.23,71.23,71.0
2017,146,0,27895,Jonas Blixt,-0.24,71.17,70.93
2017,147,0,33419,Cameron Tringale,-0.25,70.98,70.73
2017,148,0,46440,Smylie Kaufman,-0.27,71.2,70.93
2017,149,0,25191,Gonzalo Fernandez-Castaño,-0.29,70.93,70.64
2017,150,0,20472,Alex Cejka,-0.33,71.13,70.8
2017,151,0,34466,Peter Malnati,-0.35,70.93,70.58
2017,152,0,28679,Fabián Gómez,-0.36,71.19,70.83
2017,152,0,25892,Steve Wheatcroft,-0.36,71.21,70.85
2017,154,0,26289,Boo Weekley,-0.38,71.08,70.7
2017,155,0,40009,Dominic Bozzelli,-0.39,71.32,70.93
2017,155,0,26951,Johnson Wagner,-0.39,71.21,70.82
2017,157,0,34358,Jonathan Randolph,-0.4,71.38,70.98
2017,158,0,29476,Kyle Reifers,-0.41,71.28,70.87
2017,159,0,20771,Steven Alker,-0.45,71.03,70.58
2017,159,0,39954,Cody Gribble,-0.45,71.39,70.94
2017,159,0,27466,Spencer Levin,-0.45,71.06,70.61
2017,162,0,31416,Derek Fathauer,-0.49,71.36,70.87
2017,162,0,31560,Brian Stuard,-0.49,71.41,70.92
2017,164,0,32200,Roberto Castro,-0.5,71.94,71.44
2017,165,0,24357,K.J. Choi,-0.51,71.15,70.64
2017,165,0,36699,Patrick Rodgers,-0.51,71.43,70.92
2017,167,0,20593,Greg Chalmers,-0.54,71.61,71.07
2017,168,0,35879,Kelly Kraft,-0.56,71.49,70.93
2017,169,0,29740,Brad Fritsch,-0.57,71.46,70.89
2017,170,0,25720,Chad Collins,-0.59,71.29,70.7
2017,171,0,32757,Patton Kizzire,-0.6,71.33,70.73
2017,172,0,23800,Bryce Molder,-0.62,71.57,70.95
2017,173,0,46443,Brian Campbell,-0.69,71.33,70.64
2017,174,0,30852,Ryo Ishikawa,-0.7,71.64,70.94
2017,174,0,24781,Hunter Mahan,-0.7,71.48,70.78
2017,176,0,20572,Rod Pampling,-0.78,71.99,71.21
2017,177,0,36801,Mark Hubbard,-0.86,71.31,70.45
2017,177,0,46732,Rick Lamb,-0.86,71.34,70.48
2017,179,0,35110,Brett Drewitt,-0.91,71.57,70.66
2017,180,0,37278,Nicholas Lindheim,-0.95,71.46,70.51
2017,181,0,37455,Si Woo Kim,-0.96,72.51,71.55
2017,182,0,20104,Ken Duke,-0.97,71.48,70.51
2017,183,0,6522,Ernie Els,-1.06,72.4,71.34
2017,184,0,29485,Brett Stegmaier,-1.09,71.68,70.59
2017,185,0,28093,Miguel Angel Carballo,-1.12,71.6,70.48
2017,186,0,24507,Jason Bohn,-1.16,71.77,70.61
2017,187,0,25345,Carl Pettersson,-1.28,71.98,70.7
2017,188,0,28307,Matt Every,-1.62,72.39,70.77
2017,189,0,35300,Andrew Loupe,-1.71,72.73,71.02
2017,190,0,25274,Steven Bowditch,-3.26,74.22,70.96
2010,1,0,23108,Matt Kuchar,+1.59,69.43,71.02
2010,2,0,6527,Steve Stricker,+1.56,69.78,71.34
2010,3,0,1810,Phil Mickelson,+1.46,70.34,71.8
2010,4,0,6522,Ernie Els,+1.42,70.37,71.79
2010,5,0,25364,Paul Casey,+1.38,69.93,71.31
2010,6,0,20157,Retief Goosen,+1.35,69.96,71.31
2010,7,0,10809,Jim Furyk,+1.33,70.23,71.56
2010,8,0,23983,Luke Donald,+1.30,70.25,71.55
2010,9,0,30925,Dustin Johnson,+1.19,70.46,71.65
2010,10,0,23623,Bo Van Pelt,+1.18,70.07,71.25
2010,11,0,22405,Justin Rose,+1.12,69.92,71.04
2010,12,0,24357,K.J. Choi,+1.10,70.39,71.49
2010,13,0,10885,Robert Allenby,+1.03,70.53,71.56
2010,13,0,27141,J.B. Holmes,+1.03,70.22,71.25
2010,13,0,27095,Nick Watney,+1.03,70.41,71.44
2010,16,0,25804,Bubba Watson,+.94,70.21,71.15
2010,17,0,20766,Padraig Harrington,+.93,70.79,71.72
2010,18,0,28237,Rory McIlroy,+.92,70.94,71.86
2010,19,0,24502,Adam Scott,+.91,70.84,71.75
2010,20,0,24924,Bill Haas,+.89,70.22,71.11
2010,21,0,23541,Ben Crane,+.88,70.3,71.18
2010,22,0,23135,Tim Clark,+.86,70.31,71.17
2010,23,0,12716,Charley Hoffman,+.85,69.93,70.78
2010,24,0,1313,Steve Elkington,+.84,70.03,70.87
2010,25,0,21961,Charles Howell III,+.82,69.96,70.78
2010,26,0,23638,Brendon de Jonge,+.80,70.14,70.94
2010,27,0,20229,Stewart Cink,+.79,70.55,71.34
2010,28,0,27649,Brandt Snedeker,+.78,70.28,71.06
2010,29,0,28089,Jason Day,+.77,70.43,71.2
2010,29,0,32102,Rickie Fowler,+.77,70.35,71.12
2010,31,0,24781,Hunter Mahan,+.74,70.64,71.38
2010,32,0,25396,Kevin Na,+.73,70.04,70.77
2010,33,0,24140,Sean O'Hair,+.72,70.79,71.51
2010,33,0,2206,David Toms,+.72,70.18,70.9
2010,35,0,23800,Bryce Molder,+.71,70.35,71.06
2010,35,0,6567,Vijay Singh,+.71,70.69,71.4
2010,37,0,27770,Camilo Villegas,+.69,70.9,71.59
2010,38,0,21731,Freddie Jacobson,+.68,70.18,70.86
2010,38,0,20160,Charlie Wi,+.68,70.05,70.73
2010,40,0,12602,Dean Wilson,+.66,69.69,70.35
2010,41,0,24846,Ricky Barnes,+.65,70.47,71.12
2010,41,0,24024,Zach Johnson,+.65,70.59,71.24
2010,41,0,8375,Paul Stankowski,+.65,69.79,70.44
2010,44,0,8725,Tom Gillis,+.64,70.12,70.76
2010,44,0,22293,Heath Slocum,+.64,70.54,71.18
2010,46,0,27466,Spencer Levin,+.63,70.09,70.72
2010,47,0,6515,Shaun Micheel,+.62,70.57,71.19
2010,47,0,26596,Ryan Moore,+.62,70.68,71.3
2010,49,0,28475,Jeff Overton,+.59,70.34,70.93
2010,50,0,20645,John Senden,+.58,70.38,70.96
2010,51,0,22046,Geoff Ogilvy,+.57,70.8,71.37
2010,51,0,24361,Pat Perez,+.57,70.04,70.61
2010,53,0,23788,D.J. Trahan,+.55,70.37,70.92
2010,54,0,6595,Kevin Sutherland,+.54,70.16,70.7
2010,55,0,24925,Jonathan Byrd,+.53,70.13,70.66
2010,55,0,6621,Joe Durant,+.53,69.81,70.34
2010,57,0,25345,Carl Pettersson,+.52,70.33,70.85
2010,58,0,28158,Steve Marino,+.51,70.99,71.5
2010,58,0,20127,Chris Riley,+.51,70.04,70.55
2010,60,0,26300,Matt Jones,+.47,70.36,70.83
2010,60,0,10860,Justin Leonard,+.47,70.61,71.08
2010,62,0,12510,Chad Campbell,+.46,70.46,70.92
2010,63,0,23325,Vaughn Taylor,+.43,70.56,70.99
2010,64,0,6004,Stephen Ames,+.42,70.51,70.93
2010,65,0,1945,Kenny Perry,+.40,70.88,71.28
2010,65,0,22913,John Rollins,+.40,70.43,70.83
2010,65,0,27214,Kevin Streelman,+.40,70.48,70.88
2010,68,0,25720,Chad Collins,+.38,70.07,70.45
2010,68,0,27436,Graham DeLaet,+.38,70.1,70.48
2010,68,0,19846,Brian Gay,+.38,70.49,70.87
2010,68,0,1941,Tom Pernice Jr.,+.38,70.43,70.81
2010,72,0,20848,Ángel Cabrera,+.32,71.17,71.49
2010,72,0,20593,Greg Chalmers,+.32,70.27,70.59
2010,72,0,25900,Lucas Glover,+.32,71.03,71.35
2010,72,0,23320,Ryan Palmer,+.32,70.56,70.88
2010,76,0,24507,Jason Bohn,+.29,70.64,70.93
2010,76,0,21350,Ryuji Imada,+.29,70.43,70.72
2010,76,0,26851,Marc Leishman,+.29,70.83,71.12
2010,79,0,11123,Chris Couch,+.27,70.36,70.63
2010,80,0,20498,Briny Baird,+.26,70.26,70.52
2010,80,0,23353,J.J. Henry,+.26,70.48,70.74
2010,80,0,8075,Jerry Kelly,+.26,70.8,71.06
2010,80,0,29221,Webb Simpson,+.26,70.24,70.5
2010,84,0,2239,Scott Verplank,+.25,71.04,71.29
2010,85,0,26882,Michael Sim,+.24,70.48,70.72
2010,86,0,21209,Sergio Garcia,+.23,71.54,71.77
2010,86,0,8537,J.P. Hayes,+.23,70.52,70.75
2010,86,0,1706,Davis Love III,+.23,70.81,71.04
