YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SMASH FACTOR,TOTAL ATTEMPTS,HIGHEST VALUE,LOWEST VALUE
2023,107,0,32816,Satoshi Kodaira,1.505,254.29,169,1.537,0.0
2023,107,0,23108,Matt Kuchar,1.505,549.172,365,1.538,0.0
2023,107,0,51491,Brandon Matthews,1.505,173.027,115,1.539,0.0
2023,107,0,51997,Andrew Novak,1.505,397.366,264,1.539,0.0
2023,107,0,23320,Ryan Palmer,1.505,409.238,272,1.538,0.0
2023,107,0,26476,Chez Reavie,1.505,537.331,357,1.539,0.0
2023,107,0,46441,Robby Shelton,1.505,461.992,307,1.536,0.0
2023,117,0,22371,Aaron Baddeley,1.504,333.893,222,1.539,0.0
2023,117,0,34099,Harris English,1.504,437.561,291,1.539,0.0
2023,117,0,54591,Ben Griffin,1.504,505.477,336,1.537,0.0
2023,117,0,35901,Paul Haley II,1.504,419.547,279,1.538,0.0
2023,117,0,34363,Tyrrell Hatton,1.504,431.666,287,1.537,0.0
2023,117,0,46717,Viktor Hovland,1.504,404.512,269,1.534,0.0
2023,117,0,28775,Nate Lashley,1.504,509.949,339,1.538,0.0
2023,117,0,49771,J.T. Poston,1.504,482.907,321,1.539,0.0
2023,117,0,39324,J.J. Spaun,1.504,538.584,358,1.538,0.0
2023,117,0,35617,Martin Trainer,1.504,231.618,154,1.539,0.0
2023,127,0,32448,James Hahn,1.503,464.331,309,1.536,0.0
2023,127,0,34409,David Lingmerth,1.503,356.182,237,1.538,0.0
2023,127,0,28237,Rory McIlroy,1.503,347.226,231,1.537,0.0
2023,127,0,46414,Aaron Rai,1.503,527.433,351,1.539,0.0
2023,131,0,45522,Christiaan Bezuidenhout,1.502,473.086,315,1.538,0.0
2023,131,0,54628,Lee Hodges,1.502,564.766,376,1.539,0.0
2023,131,0,36799,Stephan Jaeger,1.502,584.098,389,1.538,0.0
2023,131,0,50188,S.H. Kim,1.502,525.557,350,1.539,0.0
2023,131,0,32791,K.H. Lee,1.502,486.709,324,1.539,0.0
2023,131,0,34466,Peter Malnati,1.502,489.736,326,1.538,0.0
2023,131,0,51070,Vincent Norrman,1.502,370.958,247,1.539,0.0
2023,131,0,51634,Sahith Theegala,1.502,533.32,355,1.539,0.0
2023,139,0,47591,Eric Cole,1.501,696.413,464,1.539,0.0
2023,139,0,33399,Adam Hadwin,1.501,483.323,322,1.535,0.0
2023,139,0,36326,David Lipsky,1.501,517.9,345,1.535,0.0
2023,139,0,49947,Taylor Moore,1.501,514.807,343,1.537,0.0
2023,139,0,36871,Matt NeSmith,1.501,504.286,336,1.539,0.0
2023,139,0,47995,Davis Riley,1.501,454.909,303,1.537,0.0
2023,145,0,51349,Nico Echavarria,1.5,361.555,241,1.539,0.0
2023,145,0,50493,Justin Suh,1.5,568.341,379,1.538,0.0
2023,145,0,30927,Brendon Todd,1.5,559.536,373,1.535,0.0
2023,148,0,39975,Michael Kim,1.499,421.356,281,1.539,0.0
2023,149,0,39546,Keith Mitchell,1.498,435.927,291,1.537,0.0
2023,149,0,28252,Seamus Power,1.498,378.946,253,1.539,0.0
2023,151,0,36724,Augusto Núñez,1.497,326.354,218,1.535,0.0
2023,151,0,53165,Doc Redman,1.497,462.605,309,1.534,0.0
2023,153,0,48117,Kurt Kitayama,1.496,219.865,147,1.539,0.0
2023,153,0,30163,Henrik Norlander,1.496,363.458,243,1.537,0.0
2023,153,0,52411,Kyle Westmoreland,1.496,296.237,198,1.536,0.0
2023,156,0,27214,Kevin Streelman,1.495,499.358,334,1.538,0.0
2023,157,0,57975,Harry Hall,1.494,400.484,268,1.538,0.0
2023,157,0,39335,Kevin Roy,1.494,285.342,191,1.533,0.0
2023,159,0,50525,Collin Morikawa,1.493,361.224,242,1.539,0.0
2023,159,0,36699,Patrick Rodgers,1.493,504.593,338,1.538,0.0
2023,159,0,22405,Justin Rose,1.493,319.468,214,1.538,0.0
2023,159,0,55893,Sam Stevens,1.493,515.043,345,1.536,0.0
2023,159,0,40115,Adam Svensson,1.493,574.996,385,1.538,0.0
2023,159,0,32333,Kevin Tway,1.493,436.004,292,1.539,0.0
2023,165,0,24925,Jonathan Byrd,1.491,184.922,124,1.537,0.0
2023,165,0,48081,Xander Schauffele,1.491,351.849,236,1.537,0.0
2023,165,0,31323,Gary Woodland,1.491,417.575,280,1.536,0.0
2023,168,0,32662,Michael Gligic,1.49,296.411,199,1.537,0.0
2023,168,0,27129,Luke List,1.49,487.261,327,1.539,0.0
2023,168,0,34610,Matthias Schwab,1.49,478.283,321,1.532,0.0
2023,168,0,40006,Erik van Rooyen,1.49,332.254,223,1.538,0.0
2023,172,0,30911,Tommy Fleetwood,1.489,384.238,258,1.535,0.0
2023,173,0,37338,Zecheng Dou,1.488,468.835,315,1.539,0.0
2023,173,0,33413,Ben Martin,1.488,479.184,322,1.538,0.0
2023,175,0,39977,Max Homa,1.487,420.79,283,1.539,0.0
2023,175,0,37275,Sam Ryder,1.487,536.879,361,1.536,0.0
2023,175,0,47347,Adam Schenk,1.487,551.501,371,1.538,0.0
2023,178,0,40058,Zac Blair,1.486,380.509,256,1.539,0.0
2023,178,0,36801,Mark Hubbard,1.486,515.621,347,1.539,0.0
2023,178,0,58967,Trevor Werbylo,1.486,359.664,242,1.534,0.0
2023,181,0,37455,Si Woo Kim,1.485,604.573,407,1.538,0.0
2023,182,0,33597,Harry Higgs,1.484,335.298,226,1.536,0.0
2023,182,0,34256,Andrew Putnam,1.484,565.496,381,1.531,0.0
2023,184,0,40162,Justin Lower,1.482,480.027,324,1.536,0.0
2023,184,0,27349,Alex Noren,1.482,401.53,271,1.532,0.0
2023,186,0,56762,Will Gordon,1.481,407.184,275,1.539,0.0
2023,186,0,46046,Scottie Scheffler,1.481,478.242,323,1.536,0.0
2023,188,0,31577,Tano Goya,1.48,338.876,229,1.539,0.0
2023,188,0,51414,Brent Grant,1.48,312.328,211,1.539,0.0
2023,190,0,39058,Lucas Herbert,1.473,266.528,181,1.532,0.0
2023,191,0,33653,Thomas Detry,1.471,339.863,231,1.535,0.0
2023,192,0,28089,Jason Day,1.468,378.707,258,1.539,0.0
2023,193,0,55789,Taylor Montgomery,1.452,412.392,284,1.537,0.0
2015,1,0,23320,Ryan Palmer,1.501,99.064,66,1.529,1.446
2015,2,0,2206,David Toms,1.5,92.981,62,1.524,1.464
2015,3,0,34099,Harris English,1.499,148.439,99,1.532,1.474
2015,3,0,23548,Bill Lunde,1.499,59.954,40,1.52,1.472
2015,3,0,25345,Carl Pettersson,1.499,157.411,105,1.53,1.484
2015,3,0,27770,Camilo Villegas,1.499,127.396,85,1.526,1.48
2015,7,0,6522,Ernie Els,1.498,56.941,38,1.525,1.482
2015,7,0,31560,Brian Stuard,1.498,142.294,95,1.522,1.445
2015,9,0,23541,Ben Crane,1.497,80.839,54,1.526,1.47
2015,10,0,30736,Oscar Fraustro,1.496,64.321,43,1.524,1.471
2015,10,0,26329,Louis Oosthuizen,1.496,67.319,45,1.518,1.455
2015,10,0,34046,Jordan Spieth,1.496,103.233,69,1.522,1.467
2015,10,0,25493,Nick Taylor,1.496,137.607,92,1.525,1.454
2015,14,0,20848,Ángel Cabrera,1.495,76.22,51,1.526,1.426
2015,14,0,24358,Robert Garrigus,1.495,79.225,53,1.527,1.442
2015,14,0,35539,Luke Guthrie,1.495,121.097,81,1.526,1.466
2015,14,0,30944,Jason Kokrak,1.495,127.078,85,1.521,1.455
2015,14,0,34409,David Lingmerth,1.495,128.534,86,1.526,1.449
2015,19,0,25369,Jamie Donaldson,1.494,67.232,45,1.52,1.477
2015,19,0,34563,Chesson Hadley,1.494,137.444,92,1.539,1.407
2015,19,0,10860,Justin Leonard,1.494,94.131,63,1.531,1.416
2015,19,0,24781,Hunter Mahan,1.494,109.028,73,1.519,1.462
2015,19,0,28475,Jeff Overton,1.494,128.47,86,1.519,1.439
2015,19,0,24502,Adam Scott,1.494,55.272,37,1.516,1.469
2015,19,0,27649,Brandt Snedeker,1.494,140.455,94,1.525,1.43
2015,19,0,28780,Nicholas Thompson,1.494,128.454,86,1.532,1.417
2015,19,0,25804,Bubba Watson,1.494,79.173,53,1.524,1.449
2015,28,0,27895,Jonas Blixt,1.493,86.605,58,1.539,1.456
2015,28,0,12510,Chad Campbell,1.493,150.833,101,1.522,1.453
2015,28,0,29535,Brice Garnett,1.493,109.001,73,1.52,1.461
2015,28,0,31557,Jim Herman,1.493,126.888,85,1.523,1.436
2015,28,0,30925,Dustin Johnson,1.493,73.167,49,1.528,1.455
2015,28,0,27936,Martin Laird,1.493,104.527,70,1.533,1.442
2015,28,0,25818,Scott Piercy,1.493,128.363,86,1.528,1.458
2015,35,0,24024,Zach Johnson,1.492,128.34,86,1.517,1.412
2015,35,0,27963,Chris Stroud,1.492,107.391,72,1.533,1.433
2015,35,0,32150,Michael Thompson,1.492,126.779,85,1.522,1.448
2015,35,0,23623,Bo Van Pelt,1.492,111.867,75,1.521,1.463
2015,39,0,10885,Robert Allenby,1.491,89.43,60,1.523,1.427
2015,39,0,35545,Blayne Barber,1.491,102.898,69,1.52,1.439
2015,39,0,27933,John Merrick,1.491,96.929,65,1.52,1.44
2015,39,0,33667,Carlos Ortiz,1.491,147.575,99,1.52,1.453
2015,39,0,30692,Scott Stallings,1.491,80.527,54,1.519,1.473
2015,39,0,33448,Justin Thomas,1.491,152.062,102,1.523,1.454
2015,39,0,25632,Jimmy Walker,1.491,108.833,73,1.521,1.418
2015,46,0,24357,K.J. Choi,1.49,87.892,59,1.52,1.418
2015,46,0,21961,Charles Howell III,1.49,162.359,109,1.525,1.42
2015,46,0,32839,Hideki Matsuyama,1.49,128.142,86,1.522,1.45
2015,46,0,34130,Sung Joon Park,1.49,99.81,67,1.534,1.444
2015,46,0,22293,Heath Slocum,1.49,65.569,44,1.523,1.455
2015,51,0,29479,Scott Brown,1.489,126.523,85,1.521,1.43
2015,51,0,32200,Roberto Castro,1.489,58.081,39,1.518,1.462
2015,51,0,21753,Brian Davis,1.489,126.577,85,1.517,1.43
2015,51,0,20766,Padraig Harrington,1.489,84.845,57,1.516,1.429
2015,51,0,12716,Charley Hoffman,1.489,126.607,85,1.521,1.459
2015,51,0,27141,J.B. Holmes,1.489,105.696,71,1.533,1.44
2015,57,0,24140,Sean O'Hair,1.488,111.618,75,1.522,1.425
2015,57,0,33486,Roger Sloan,1.488,62.514,42,1.526,1.411
2015,57,0,28132,Tyrone Van Aswegen,1.488,56.541,38,1.515,1.43
2015,60,0,31416,Derek Fathauer,1.487,107.063,72,1.522,1.435
2015,60,0,33461,Morgan Hoffmann,1.487,117.497,79,1.52,1.419
2015,60,0,34174,John Huh,1.487,163.602,110,1.522,1.446
2015,60,0,30926,Chris Kirk,1.487,98.128,66,1.518,1.439
2015,60,0,26331,Charl Schwartzel,1.487,62.435,42,1.516,1.449
2015,60,0,33419,Cameron Tringale,1.487,132.334,89,1.518,1.454
2015,66,0,22371,Aaron Baddeley,1.486,60.931,41,1.515,1.44
2015,66,0,25900,Lucas Glover,1.486,121.849,82,1.515,1.375
2015,66,0,23353,J.J. Henry,1.486,108.472,73,1.52,1.437
2015,66,0,29420,Billy Horschel,1.486,129.313,87,1.52,1.437
2015,66,0,29926,Danny Lee,1.486,166.427,112,1.519,1.405
2015,66,0,22046,Geoff Ogilvy,1.486,60.913,41,1.512,1.435
2015,66,0,25240,D.A. Points,1.486,86.168,58,1.517,1.401
2015,66,0,29518,Brendan Steele,1.486,136.668,92,1.518,1.438
2015,66,0,25349,Tim Wilkinson,1.486,89.171,60,1.518,1.417
2015,75,0,29720,Andres Gonzales,1.485,135.113,91,1.53,1.421
2015,75,0,26300,Matt Jones,1.485,109.868,74,1.517,1.427
2015,75,0,22056,Cameron Percy,1.485,103.972,70,1.519,1.365
2015,75,0,24138,Ian Poulter,1.485,80.213,54,1.518,1.441
2015,75,0,26476,Chez Reavie,1.485,89.095,60,1.513,1.439
2015,75,0,23621,Rory Sabbatini,1.485,109.898,74,1.515,1.429
2015,75,0,6567,Vijay Singh,1.485,109.869,74,1.521,1.427
2015,75,0,34431,Robert Streb,1.485,164.818,111,1.518,1.416
2015,75,0,26289,Boo Weekley,1.485,95.042,64,1.519,1.428
2015,84,0,25274,Steven Bowditch,1.484,146.902,99,1.527,1.418
2015,84,0,24494,Erik Compton,1.484,123.156,83,1.514,1.451
2015,84,0,32102,Rickie Fowler,1.484,97.929,66,1.517,1.454
2015,84,0,29478,Kevin Kisner,1.484,166.241,112,1.516,1.442
2015,84,0,26596,Ryan Moore,1.484,100.913,68,1.515,1.423
2015,84,0,29476,Kyle Reifers,1.484,117.274,79,1.525,1.432
2015,84,0,36699,Patrick Rodgers,1.484,69.769,47,1.514,1.424
2015,84,0,25562,Andres Romero,1.484,74.214,50,1.516,1.447
2015,84,0,25834,Daniel Summerhays,1.484,123.172,83,1.521,1.403
2015,93,0,28259,Sangmoon Bae,1.483,143.812,97,1.516,1.412
2015,93,0,28089,Jason Day,1.483,90.485,61,1.518,1.422
2015,95,0,20472,Alex Cejka,1.482,123.042,83,1.52,1.434
2015,95,0,20157,Retief Goosen,1.482,108.169,73,1.519,1.433
2015,95,0,34098,Russell Henley,1.482,124.487,84,1.52,1.436
2015,95,0,23108,Matt Kuchar,1.482,131.924,89,1.522,1.416
2015,95,0,26851,Marc Leishman,1.482,93.39,63,1.529,1.436
2015,100,0,24925,Jonathan Byrd,1.481,82.928,56,1.521,1.438
2015,100,0,25686,Jason Dufner,1.481,82.934,56,1.514,1.421
2015,100,0,25191,Gonzalo Fernandez-Castaño,1.481,99.231,67,1.532,1.401
2015,100,0,26758,David Hearn,1.481,140.739,95,1.516,1.427
2015,100,0,8075,Jerry Kelly,1.481,106.608,72,1.517,1.435
2015,100,0,29223,Sam Saunders,1.481,106.638,72,1.528,1.411
2015,100,0,34265,Will Wilcox,1.481,63.681,43,1.516,1.444
2015,107,0,33141,Keegan Bradley,1.48,121.399,82,1.524,1.42
2015,107,0,27644,Brian Harman,1.48,122.804,83,1.509,1.399
2015,107,0,33122,Russell Knox,1.48,147.959,100,1.512,1.405
2015,107,0,23800,Bryce Molder,1.48,125.794,85,1.52,1.419
2015,107,0,30946,Alex Prugh,1.48,122.852,83,1.519,1.425
2015,112,0,24507,Jason Bohn,1.479,149.424,101,1.522,1.422
2015,112,0,25364,Paul Casey,1.479,93.195,63,1.505,1.431
2015,112,0,10809,Jim Furyk,1.479,78.37,53,1.508,1.447
2015,112,0,32448,James Hahn,1.479,116.826,79,1.516,1.404
2015,112,0,1706,Davis Love III,1.479,63.613,43,1.518,1.418
2015,112,0,31193,Jim Renner,1.479,85.784,58,1.515,1.439
2015,112,0,28023,Byron Smith,1.479,63.594,43,1.537,1.424
2015,119,0,25720,Chad Collins,1.478,107.897,73,1.512,1.439
2015,119,0,34261,Scott Langley,1.478,122.652,83,1.519,1.391
2015,119,0,30927,Brendon Todd,1.478,121.232,82,1.513,1.433
2015,119,0,26951,Johnson Wagner,1.478,82.788,56,1.513,1.44
2015,123,0,33399,Adam Hadwin,1.477,135.862,92,1.505,1.441
2015,123,0,36801,Mark Hubbard,1.477,98.946,67,1.522,1.424
2015,123,0,29289,S.Y. Noh,1.477,85.69,58,1.516,1.426
2015,123,0,27095,Nick Watney,1.477,132.895,90,1.518,1.414
2015,127,0,40026,Daniel Berger,1.475,106.21,72,1.529,1.393
2015,127,0,24924,Bill Haas,1.475,118.012,80,1.522,1.417
2015,127,0,30852,Ryo Ishikawa,1.475,134.236,91,1.522,1.413
2015,127,0,27466,Spencer Levin,1.475,144.515,98,1.531,1.406
2015,127,0,35451,Scott Pinckney,1.475,120.944,82,1.535,1.413
2015,132,0,20593,Greg Chalmers,1.474,66.322,45,1.5,1.422
2015,132,0,23983,Luke Donald,1.474,75.192,51,1.512,1.429
2015,132,0,39977,Max Homa,1.474,94.335,64,1.496,1.421
2015,135,0,20771,Steven Alker,1.473,86.927,59,1.514,1.414
2015,135,0,20229,Stewart Cink,1.473,98.716,67,1.534,1.427
2015,135,0,22892,Jason Gore,1.473,94.278,64,1.506,1.424
2015,135,0,34256,Andrew Putnam,1.473,91.296,62,1.516,1.401
2015,135,0,29425,Andrew Svoboda,1.473,110.486,75,1.514,1.424
2015,140,0,23638,Brendon de Jonge,1.472,153.102,104,1.514,1.366
2015,140,0,28307,Matt Every,1.472,104.53,71,1.519,1.392
2015,140,0,29725,Tony Finau,1.472,141.322,96,1.516,1.389
2015,140,0,27214,Kevin Streelman,1.472,120.74,82,1.516,1.423
2015,140,0,21878,Mark Wilson,1.472,122.191,83,1.521,1.407
2015,145,0,27436,Graham DeLaet,1.471,79.433,54,1.503,1.412
2015,145,0,20104,Ken Duke,1.471,133.906,91,1.528,1.378
2015,145,0,30711,Colt Knost,1.471,130.9,89,1.516,1.424
2015,145,0,20691,Greg Owen,1.471,73.532,50,1.509,1.423
2015,145,0,28486,Michael Putnam,1.471,107.352,73,1.536,1.398
2015,145,0,20396,Lee Westwood,1.471,60.325,41,1.503,1.409
2015,151,0,24490,George McNeill,1.47,126.417,86,1.532,1.404
2015,151,0,34358,Jonathan Randolph,1.47,95.531,65,1.518,1.376
2015,151,0,33418,Shawn Stefani,1.47,138.196,94,1.503,1.417
2015,154,0,33413,Ben Martin,1.469,135.163,92,1.513,1.404
2015,155,0,32334,Charlie Beljan,1.468,92.507,63,1.531,1.391
2015,155,0,28679,Fabián Gómez,1.468,110.089,75,1.518,1.381
2015,157,0,23048,Eric Axley,1.467,70.396,48,1.506,1.437
2015,157,0,25198,Francesco Molinari,1.467,73.344,50,1.508,1.418
2015,159,0,34262,Jon Curran,1.466,107.037,73,1.511,1.418
2015,159,0,28500,Martin Flores,1.466,133.451,91,1.485,1.395
2015,159,0,21209,Sergio Garcia,1.466,60.091,41,1.517,1.387
2015,159,0,37454,Whee Kim,1.466,82.115,56,1.518,1.385
2015,159,0,31202,William McGirt,1.466,167.081,114,1.508,1.421
2015,159,0,35541,John Peterson,1.466,136.373,93,1.502,1.397
2015,159,0,29221,Webb Simpson,1.466,105.53,72,1.504,1.419
2015,166,0,34360,Patrick Reed,1.465,123.099,84,1.49,1.417
2015,166,0,25892,Steve Wheatcroft,1.465,133.353,91,1.516,1.411
2015,168,0,29222,Billy Hurley III,1.463,108.263,74,1.493,1.413
2015,168,0,36689,Brooks Koepka,1.463,125.818,86,1.504,1.403
2015,168,0,1810,Phil Mickelson,1.463,76.061,52,1.51,1.383
2015,171,0,40058,Zac Blair,1.462,152.02,104,1.498,1.355
2015,171,0,22405,Justin Rose,1.462,78.921,54,1.518,1.352
2015,173,0,37273,Derek Ernst,1.461,102.276,70,1.498,1.409
2015,174,0,21528,Henrik Stenson,1.46,42.353,29,1.496,1.4
2015,175,0,32640,Troy Merritt,1.459,122.582,84,1.519,1.396
2015,175,0,25396,Kevin Na,1.459,118.208,81,1.486,1.404
2015,177,0,34264,Hudson Swafford,1.458,126.869,87,1.493,1.408
2015,178,0,32366,Kevin Chappell,1.457,93.261,64,1.517,1.375
2015,178,0,27064,Jhonattan Vegas,1.457,115.111,79,1.492,1.385
2015,180,0,35532,Tom Hoge,1.456,99.022,68,1.513,1.382
2015,181,0,31323,Gary Woodland,1.452,88.568,61,1.485,1.37
2015,182,0,24846,Ricky Barnes,1.446,92.526,64,1.485,1.358
2015,183,0,24361,Pat Perez,1.444,128.517,89,1.512,1.35
2015,184,0,20645,John Senden,1.433,87.436,61,1.485,1.339
2012,1,0,19970,Robert Karlsson,1.486,57.952,39,1.527,1.48
2012,1,0,2206,David Toms,1.486,60.928,41,1.514,1.482
2012,3,0,22371,Aaron Baddeley,1.485,71.26,48,1.489,1.477
2012,3,0,20070,Matt Bettencourt,1.485,66.831,45,1.493,1.483
2012,3,0,1116,Michael Bradley,1.485,51.978,35,1.502,1.475
2012,3,0,6522,Ernie Els,1.485,90.575,61,1.485,1.475
2012,3,0,24358,Robert Garrigus,1.485,97.977,66,1.485,1.463
2012,3,0,30925,Dustin Johnson,1.485,65.327,44,1.5,1.463
2012,3,0,27936,Martin Laird,1.485,69.793,47,1.485,1.483
2012,3,0,27466,Spencer Levin,1.485,92.041,62,1.518,1.469
2012,3,0,1706,Davis Love III,1.485,60.883,41,1.485,1.483
2012,3,0,1797,Rocco Mediate,1.485,83.161,56,1.502,1.477
2012,3,0,23320,Ryan Palmer,1.485,100.975,68,1.493,1.477
2012,3,0,25345,Carl Pettersson,1.485,112.834,76,1.485,1.461
2012,3,0,25457,Alexandre Rocha,1.485,71.282,48,1.5,1.476
2012,3,0,23621,Rory Sabbatini,1.485,105.411,71,1.487,1.473
2012,3,0,23325,Vaughn Taylor,1.485,83.16,56,1.485,1.485
2012,3,0,22582,Kyle Thompson,1.485,50.483,34,1.5,1.471
2012,3,0,23623,Bo Van Pelt,1.485,93.529,63,1.485,1.479
2012,3,0,27770,Camilo Villegas,1.485,106.905,72,1.485,1.477
2012,3,0,26289,Boo Weekley,1.485,81.649,55,1.485,1.461
2012,22,0,21407,Arjun Atwal,1.484,92.033,62,1.499,1.449
2012,22,0,23204,Gary Christian,1.484,94.979,64,1.485,1.465
2012,22,0,23135,Tim Clark,1.484,81.62,55,1.485,1.459
2012,22,0,24494,Erik Compton,1.484,83.117,56,1.506,1.462
2012,22,0,1249,John Daly,1.484,44.519,30,1.485,1.457
2012,22,0,28089,Jason Day,1.484,62.322,42,1.485,1.467
2012,22,0,21805,Harrison Frazar,1.484,63.83,43,1.49,1.457
2012,22,0,30750,Tommy Gainey,1.484,129.089,87,1.49,1.471
2012,22,0,23903,Stephen Gangluff,1.484,62.322,42,1.485,1.458
2012,22,0,20574,Mathew Goggin,1.484,80.13,54,1.49,1.457
2012,22,0,27644,Brian Harman,1.484,133.577,90,1.493,1.444
2012,22,0,20766,Padraig Harrington,1.484,56.388,38,1.485,1.455
2012,22,0,34174,John Huh,1.484,123.154,83,1.504,1.459
2012,22,0,6573,Brandt Jobe,1.484,53.418,36,1.485,1.467
2012,22,0,30944,Jason Kokrak,1.484,91.982,62,1.485,1.46
2012,22,0,23108,Matt Kuchar,1.484,100.934,68,1.485,1.471
2012,22,0,35139,Richard Lee,1.484,69.76,47,1.485,1.474
2012,22,0,10860,Justin Leonard,1.484,83.09,56,1.485,1.457
2012,22,0,23548,Bill Lunde,1.484,94.969,64,1.485,1.453
2012,22,0,1724,Jeff Maggert,1.484,112.819,76,1.491,1.467
2012,22,0,27060,John Mallinger,1.484,89.042,60,1.485,1.463
2012,22,0,1766,Billy Mayfair,1.484,108.31,73,1.5,1.439
2012,22,0,27933,John Merrick,1.484,92.015,62,1.485,1.471
2012,22,0,22348,Nick O'Hern,1.484,96.432,65,1.493,1.457
2012,22,0,26329,Louis Oosthuizen,1.484,74.19,50,1.485,1.465
2012,22,0,25240,D.A. Points,1.484,109.811,74,1.497,1.454
2012,22,0,24138,Ian Poulter,1.484,62.345,42,1.485,1.461
2012,22,0,26476,Chez Reavie,1.484,90.545,61,1.49,1.461
2012,22,0,25562,Andres Romero,1.484,78.63,53,1.485,1.458
2012,22,0,22548,Patrick Sheehan,1.484,60.839,41,1.485,1.447
2012,22,0,27330,Josh Teater,1.484,118.699,80,1.505,1.466
2012,22,0,26951,Johnson Wagner,1.484,108.324,73,1.491,1.463
2012,22,0,25892,Steve Wheatcroft,1.484,56.396,38,1.495,1.463
2012,55,0,10885,Robert Allenby,1.483,90.488,61,1.485,1.451
2012,55,0,24507,Jason Bohn,1.483,91.935,62,1.485,1.453
2012,55,0,28093,Miguel Angel Carballo,1.483,71.175,48,1.5,1.431
2012,55,0,23541,Ben Crane,1.483,96.423,65,1.493,1.445
2012,55,0,21753,Brian Davis,1.483,120.135,81,1.485,1.449
2012,55,0,25686,Jason Dufner,1.483,93.46,63,1.516,1.435
2012,55,0,34099,Harris English,1.483,118.642,80,1.485,1.463
2012,55,0,1320,Bob Estes,1.483,84.54,57,1.485,1.466
2012,55,0,19846,Brian Gay,1.483,108.281,73,1.485,1.449
2012,55,0,12782,Tim Herron,1.483,108.256,73,1.485,1.465
2012,55,0,27141,J.B. Holmes,1.483,109.773,74,1.485,1.451
2012,55,0,33122,Russell Knox,1.483,78.611,53,1.504,1.463
2012,55,0,27797,Derek Lamely,1.483,75.631,51,1.485,1.451
2012,55,0,31202,William McGirt,1.483,121.618,82,1.493,1.425
2012,55,0,1810,Phil Mickelson,1.483,81.538,55,1.485,1.451
2012,55,0,24140,Sean O'Hair,1.483,102.36,69,1.491,1.46
2012,55,0,25818,Scott Piercy,1.483,103.828,70,1.485,1.436
2012,55,0,10213,Dicky Pride,1.483,74.165,50,1.485,1.443
2012,55,0,29476,Kyle Reifers,1.483,97.853,66,1.485,1.413
2012,55,0,22293,Heath Slocum,1.483,105.283,71,1.485,1.449
2012,55,0,27963,Chris Stroud,1.483,100.814,68,1.485,1.435
2012,55,0,32150,Michael Thompson,1.483,90.449,61,1.485,1.462
2012,55,0,25804,Bubba Watson,1.483,78.623,53,1.504,1.457
2012,78,0,33120,Mark Anderson,1.482,71.15,48,1.485,1.46
2012,78,0,23542,Tommy Biershenk,1.482,80.036,54,1.497,1.453
2012,78,0,24925,Jonathan Byrd,1.482,71.145,48,1.485,1.455
2012,78,0,28455,Will Claxton,1.482,124.492,84,1.491,1.362
2012,78,0,6034,Marco Dawson,1.482,60.772,41,1.485,1.44
2012,78,0,32102,Rickie Fowler,1.482,85.945,58,1.485,1.456
2012,78,0,24924,Bill Haas,1.482,90.407,61,1.485,1.449
2012,78,0,26758,David Hearn,1.482,118.592,80,1.485,1.459
2012,78,0,27974,Sung Kang,1.482,81.517,55,1.485,1.405
2012,78,0,28308,Troy Kelly,1.482,65.202,44,1.485,1.457
2012,78,0,30926,Chris Kirk,1.482,121.526,82,1.493,1.407
2012,78,0,26851,Marc Leishman,1.482,96.359,65,1.493,1.453
2012,78,0,24781,Hunter Mahan,1.482,88.927,60,1.485,1.441
2012,78,0,24490,George McNeill,1.482,88.897,60,1.485,1.415
2012,78,0,22046,Geoff Ogilvy,1.482,78.538,53,1.49,1.449
2012,78,0,28475,Jeff Overton,1.482,133.365,90,1.485,1.455
2012,78,0,22913,John Rollins,1.482,103.772,70,1.502,1.449
2012,78,0,24502,Adam Scott,1.482,59.277,40,1.485,1.448
2012,78,0,26679,Kevin Stadler,1.482,87.451,59,1.485,1.441
2012,78,0,6527,Steve Stricker,1.482,72.614,49,1.485,1.417
2012,78,0,26287,Roland Thatcher,1.482,56.316,38,1.5,1.434
2012,78,0,25632,Jimmy Walker,1.482,109.661,74,1.485,1.44
2012,100,0,12510,Chad Campbell,1.481,108.11,73,1.485,1.457
2012,100,0,34021,Bud Cauley,1.481,133.272,90,1.485,1.417
2012,100,0,23983,Luke Donald,1.481,74.043,50,1.485,1.438
2012,100,0,30852,Ryo Ishikawa,1.481,51.818,35,1.485,1.44
2012,100,0,26300,Matt Jones,1.481,59.234,40,1.485,1.44
2012,100,0,28237,Rory McIlroy,1.481,56.286,38,1.485,1.46
2012,100,0,23800,Bryce Molder,1.481,105.136,71,1.495,1.35
2012,100,0,20645,John Senden,1.481,94.783,64,1.485,1.443
2012,100,0,27649,Brandt Snedeker,1.481,91.828,62,1.485,1.45
2012,100,0,30110,Kyle Stanley,1.481,78.494,53,1.485,1.422
2012,100,0,29518,Brendan Steele,1.481,91.832,62,1.491,1.443
2012,100,0,27095,Nick Watney,1.481,109.605,74,1.497,1.451
2012,112,0,20593,Greg Chalmers,1.48,113.926,77,1.485,1.451
2012,112,0,24024,Zach Johnson,1.48,109.512,74,1.485,1.413
2012,112,0,22961,David Mathis,1.48,96.194,65,1.5,1.398
2012,112,0,27120,Troy Matteson,1.48,103.565,70,1.485,1.438
