YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
2014,109,0,29926,Danny Lee,12.5,13,104
2014,109,0,27770,Camilo Villegas,12.5,16,128
2014,112,0,25686,Jason Dufner,12.35,10,81
2014,113,0,30927,Brendon Todd,12.27,20,163
2014,114,0,32333,Kevin Tway,12.26,13,106
2014,115,0,23409,James Driscoll,12.23,17,139
2014,116,0,35139,Richard Lee,12.2,15,123
2014,116,0,28132,Tyrone Van Aswegen,12.2,15,123
2014,118,0,34261,Scott Langley,12.11,23,190
2014,119,0,24024,Zach Johnson,12.1,15,124
2014,120,0,27649,Brandt Snedeker,12.0,12,100
2014,121,0,26851,Marc Leishman,11.92,18,151
2014,122,0,28486,Michael Putnam,11.9,20,168
2014,123,0,29535,Brice Garnett,11.84,18,152
2014,124,0,31202,William McGirt,11.81,17,144
2014,125,0,22293,Heath Slocum,11.76,8,68
2014,125,0,23623,Bo Van Pelt,11.76,12,102
2014,127,0,30110,Kyle Stanley,11.72,17,145
2014,128,0,29740,Brad Fritsch,11.7,11,94
2014,129,0,34265,Will Wilcox,11.69,9,77
2014,130,0,32640,Troy Merritt,11.54,15,130
2014,131,0,27120,Troy Matteson,11.43,12,105
2014,132,0,32334,Charlie Beljan,11.35,16,141
2014,133,0,32102,Rickie Fowler,11.29,14,124
2014,134,0,26300,Matt Jones,11.11,13,117
2014,134,0,28475,Jeff Overton,11.11,15,135
2014,134,0,34264,Hudson Swafford,11.11,12,108
2014,137,0,24140,Sean O'Hair,11.03,16,145
2014,138,0,20157,Retief Goosen,10.98,19,173
2014,139,0,27963,Chris Stroud,10.92,13,119
2014,140,0,25349,Tim Wilkinson,10.8,19,176
2014,141,0,26679,Kevin Stadler,10.78,11,102
2014,142,0,36689,Brooks Koepka,10.59,9,85
2014,143,0,29425,Andrew Svoboda,10.48,11,105
2014,144,0,23638,Brendon de Jonge,10.45,14,134
2014,145,0,20396,Lee Westwood,10.34,9,87
2014,146,0,27064,Jhonattan Vegas,10.32,13,126
2014,147,0,34563,Chesson Hadley,10.26,12,117
2014,148,0,29518,Brendan Steele,10.24,13,127
2014,149,0,10809,Jim Furyk,10.23,9,88
2014,150,0,33418,Shawn Stefani,10.2,10,98
2014,151,0,10885,Robert Allenby,10.11,9,89
2014,152,0,25274,Steven Bowditch,10.07,15,149
2014,152,0,20645,John Senden,10.07,14,139
2014,154,0,24925,Jonathan Byrd,10.0,12,120
2014,155,0,27933,John Merrick,9.88,8,81
2014,156,0,28089,Jason Day,9.86,7,71
2014,156,0,33419,Cameron Tringale,9.86,14,142
2014,158,0,33122,Russell Knox,9.77,13,133
2014,159,0,25444,Justin Hicks,9.73,11,113
2014,160,0,28500,Martin Flores,9.52,14,147
2014,161,0,23108,Matt Kuchar,9.35,10,107
2014,162,0,12510,Chad Campbell,9.09,7,77
2014,163,0,7867,Woody Austin,9.01,10,111
2014,164,0,31193,Jim Renner,8.7,8,92
2014,165,0,27466,Spencer Levin,8.54,7,82
2014,166,0,21878,Mark Wilson,8.49,9,106
2014,167,0,24138,Ian Poulter,8.25,8,97
2014,168,0,25191,Gonzalo Fernandez-Castaño,8.15,11,135
2014,169,0,23541,Ben Crane,8.0,10,125
2014,170,0,29420,Billy Horschel,7.61,7,92
2014,171,0,27936,Martin Laird,7.29,7,96
2014,172,0,26758,David Hearn,6.92,9,130
2014,173,0,23800,Bryce Molder,6.67,10,150
2014,173,0,26951,Johnson Wagner,6.67,7,105
2014,175,0,23983,Luke Donald,6.45,4,62
2014,176,0,33413,Ben Martin,6.32,6,95
2014,177,0,10860,Justin Leonard,3.64,4,110
2022,1,0,47856,Seth Reeves,25.0,22,88
2022,2,0,56278,Matthew Wolff,24.14,28,116
2022,3,0,31646,Emiliano Grillo,23.76,24,101
2022,4,0,24138,Ian Poulter,23.64,13,55
2022,5,0,46046,Scottie Scheffler,22.88,27,118
2022,6,0,24502,Adam Scott,22.76,33,145
2022,7,0,52374,Brandon Wu,22.73,25,110
2022,8,0,27139,David Skinns,22.69,27,119
2022,9,0,30911,Tommy Fleetwood,22.39,15,67
2022,10,0,32366,Kevin Chappell,21.98,20,91
2022,11,0,31323,Gary Woodland,21.85,26,119
2022,12,0,34046,Jordan Spieth,21.67,26,120
2022,13,0,26300,Matt Jones,21.5,23,107
2022,14,0,37455,Si Woo Kim,21.43,36,168
2022,15,0,34174,John Huh,21.31,26,122
2022,16,0,24980,Scott Gutschewski,21.25,17,80
2022,17,0,35461,Beau Hossler,21.14,26,123
2022,18,0,51634,Sahith Theegala,21.08,47,223
2022,19,0,47995,Davis Riley,21.05,28,133
2022,20,0,23108,Matt Kuchar,20.83,25,120
2022,21,0,40115,Adam Svensson,20.53,31,151
2022,22,0,50525,Collin Morikawa,20.51,16,78
2022,23,0,27064,Jhonattan Vegas,20.47,26,127
2022,24,0,33667,Carlos Ortiz,20.41,20,98
2022,25,0,34563,Chesson Hadley,20.35,23,113
2022,26,0,46435,Austin Cook,20.27,15,74
2022,26,0,46601,Trey Mullinax,20.27,30,148
2022,28,0,46414,Aaron Rai,20.19,21,104
2022,29,0,23983,Luke Donald,20.0,17,85
2022,29,0,54421,Garrick Higgo,20.0,11,55
2022,29,0,45486,Joaquin Niemann,20.0,29,145
2022,29,0,37189,Harold Varner III,20.0,24,120
2022,33,0,23621,Rory Sabbatini,19.8,20,101
2022,34,0,34363,Tyrrell Hatton,19.63,21,107
2022,35,0,29725,Tony Finau,19.5,31,159
2022,36,0,28775,Nate Lashley,19.47,22,113
2022,37,0,28237,Rory McIlroy,19.44,21,108
2022,38,0,27644,Brian Harman,19.42,27,139
2022,39,0,47128,Richy Werenski,19.32,17,88
2022,40,0,49947,Taylor Moore,19.25,31,161
2022,41,0,33448,Justin Thomas,19.21,29,151
2022,42,0,30944,Jason Kokrak,19.1,17,89
2022,43,0,36852,Jim Knous,19.05,12,63
2022,43,0,22056,Cameron Percy,19.05,12,63
2022,45,0,33486,Roger Sloan,19.01,27,142
2022,46,0,34431,Robert Streb,18.97,22,116
2022,47,0,32757,Patton Kizzire,18.68,34,182
2022,48,0,40006,Erik van Rooyen,18.64,11,59
2022,49,0,48699,Callum Tarren,18.6,24,129
2022,50,0,48084,Wesley Bryan,18.56,18,97
2022,51,0,35532,Tom Hoge,18.52,30,162
2022,52,0,32333,Kevin Tway,18.49,27,146
2022,53,0,46402,Talor Gooch,18.42,21,114
2022,54,0,33419,Cameron Tringale,18.35,29,158
2022,55,0,34466,Peter Malnati,18.13,33,182
2022,56,0,46340,Alex Smalley,18.06,26,144
2022,57,0,49298,Kramer Hickok,18.05,24,133
2022,58,0,30978,Kiradech Aphibarnrat,18.03,11,61
2022,58,0,35617,Martin Trainer,18.03,22,122
2022,60,0,23320,Ryan Palmer,17.98,16,89
2022,61,0,51997,Andrew Novak,17.97,23,128
2022,62,0,39546,Keith Mitchell,17.89,22,123
2022,63,0,21961,Charles Howell III,17.65,15,85
2022,64,0,39324,J.J. Spaun,17.61,25,142
2022,65,0,32150,Michael Thompson,17.42,23,132
2022,66,0,47347,Adam Schenk,17.39,28,161
2022,67,0,36801,Mark Hubbard,17.36,21,121
2022,68,0,35310,Lanto Griffin,17.31,27,156
2022,69,0,35450,Patrick Cantlay,17.24,15,87
2022,70,0,29974,Branden Grace,17.2,16,93
2022,71,0,49964,Aaron Wise,17.16,23,134
2022,72,0,36326,David Lipsky,17.14,24,140
2022,73,0,39971,Sungjae Im,17.11,26,152
2022,74,0,24924,Bill Haas,17.09,27,158
2022,75,0,46717,Viktor Hovland,17.0,17,100
2022,76,0,24925,Jonathan Byrd,16.87,14,83
2022,76,0,33204,Shane Lowry,16.87,14,83
2022,78,0,27349,Alex Noren,16.82,18,107
2022,79,0,25686,Jason Dufner,16.67,13,78
2022,79,0,40098,Matt Fitzpatrick,16.67,16,96
2022,79,0,37275,Sam Ryder,16.67,27,162
2022,79,0,32139,Danny Willett,16.67,13,78
2022,83,0,57366,Cameron Young,16.44,24,146
2022,84,0,53165,Doc Redman,16.38,19,116
2022,85,0,47529,Mito Pereira,16.36,18,110
2022,85,0,34256,Andrew Putnam,16.36,27,165
2022,87,0,47988,Nick Hardy,16.35,17,104
2022,88,0,36699,Patrick Rodgers,16.29,29,178
2022,89,0,30692,Scott Stallings,16.27,34,209
2022,90,0,36884,Ben Kohles,16.13,15,93
2022,90,0,29926,Danny Lee,16.13,15,93
2022,92,0,54628,Lee Hodges,16.09,28,174
2022,93,0,29289,S.Y. Noh,16.07,18,112
2022,94,0,34098,Russell Henley,16.0,16,100
2022,95,0,51894,Vince Whaley,15.97,23,144
2022,96,0,32839,Hideki Matsuyama,15.94,22,138
2022,97,0,24361,Pat Perez,15.73,14,89
2022,98,0,27095,Nick Watney,15.65,23,147
2022,99,0,27974,Sung Kang,15.57,19,122
2022,100,0,34264,Hudson Swafford,15.53,16,103
2022,101,0,37212,Paul Barjon,15.5,20,129
2022,102,0,30926,Chris Kirk,15.29,13,85
2022,102,0,49771,J.T. Poston,15.29,26,170
2022,102,0,47483,Will Zalatoris,15.29,24,157
2022,105,0,34360,Patrick Reed,15.22,14,92
2022,106,0,39997,Corey Conners,15.18,17,112
2022,107,0,28089,Jason Day,15.12,13,86
2022,108,0,12716,Charley Hoffman,15.06,25,166
2022,109,0,45609,Tyler Duncan,15.04,17,113
2022,110,0,39977,Max Homa,14.97,22,147
2022,111,0,45157,Cam Davis,14.94,26,174
2022,111,0,46550,Brandon Hagy,14.94,23,154
2022,113,0,32102,Rickie Fowler,14.91,17,114
2022,113,0,48081,Xander Schauffele,14.91,17,114
2022,115,0,46442,Maverick McNealy,14.88,25,168
2022,116,0,40250,Taylor Pendrith,14.84,19,128
2022,117,0,26851,Marc Leishman,14.81,24,162
2022,118,0,29535,Brice Garnett,14.74,14,95
2022,119,0,36799,Stephan Jaeger,14.6,20,137
2022,119,0,48822,Sebastián Muñoz,14.6,20,137
2022,121,0,51890,Greyson Sigg,14.5,19,131
2022,122,0,25818,Scott Piercy,14.45,25,173
2022,123,0,28252,Seamus Power,14.43,14,97
2022,124,0,45522,Christiaan Bezuidenhout,14.42,15,104
2022,125,0,29478,Kevin Kisner,14.29,12,84
2022,125,0,32816,Satoshi Kodaira,14.29,9,63
2022,125,0,47983,Chad Ramey,14.29,15,105
2022,125,0,30927,Brendon Todd,14.29,17,119
2022,129,0,35879,Kelly Kraft,14.02,15,107
2022,130,0,55708,Hayden Buckley,13.95,18,129
2022,130,0,29221,Webb Simpson,13.95,12,86
2022,132,0,33122,Russell Knox,13.93,17,122
2022,133,0,29970,Dylan Frittelli,13.92,22,158
2022,134,0,47504,Sam Burns,13.91,21,151
2022,135,0,32448,James Hahn,13.82,17,123
2022,136,0,49960,Sepp Straka,13.74,18,131
2022,137,0,51950,Max McGreevy,13.73,14,102
2022,138,0,34255,Joseph Bramlett,13.64,24,176
2022,138,0,36689,Brooks Koepka,13.64,12,88
2022,140,0,49766,Hank Lebioda,13.51,20,148
2022,141,0,39058,Lucas Herbert,13.4,13,97
2022,142,0,51766,Wyndham Clark,13.33,22,165
2022,142,0,33399,Adam Hadwin,13.33,16,120
2022,142,0,48887,Matt Wallace,13.33,10,75
2022,145,0,27936,Martin Laird,13.25,11,83
2022,146,0,20229,Stewart Cink,13.22,16,121
2022,146,0,40162,Justin Lower,13.22,16,121
2022,148,0,29420,Billy Horschel,13.19,12,91
2022,149,0,52372,Cameron Champ,13.04,12,92
2022,150,0,52375,Doug Ghim,13.0,13,100
2022,151,0,27129,Luke List,12.98,17,131
2022,152,0,25493,Nick Taylor,12.88,17,132
2022,153,0,45540,Jared Wolfe,12.87,13,101
2022,154,0,32640,Troy Merritt,12.78,17,133
2022,155,0,34076,Joel Dahmen,12.75,13,102
2022,156,0,22405,Justin Rose,12.68,9,71
2022,157,0,35110,Brett Drewitt,12.66,10,79
2022,158,0,35891,Cameron Smith,12.63,12,95
2022,159,0,46970,Jon Rahm,12.5,14,112
2022,159,0,29518,Brendan Steele,12.5,14,112
2022,161,0,34610,Matthias Schwab,12.38,13,105
2022,162,0,47993,Denny McCarthy,12.34,19,154
2022,163,0,19803,Ryan Armour,12.12,4,33
2022,164,0,39953,Chase Seiffert,12.05,10,83
2022,165,0,32662,Michael Gligic,11.89,17,143
2022,166,0,32791,K.H. Lee,11.8,19,161
2022,167,0,25900,Lucas Glover,11.67,14,120
2022,168,0,33597,Harry Higgs,11.45,19,166
2022,169,0,48117,Kurt Kitayama,11.4,13,114
2022,170,0,31420,Anirban Lahiri,11.3,13,115
2022,171,0,10381,Curtis Thompson,11.25,9,80
