YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (IN INCHES),ATTEMPTS
2009,135,0,28118,Peter Tomasulo,262.9,984361.0,104
2009,136,0,1928,Corey Pavin,263.0,397711.0,42
2009,137,0,24924,Bill Haas,263.1,1695102.0,179
2009,138,0,2214,Kirk Triplett,263.2,909661.0,96
2009,139,0,23718,Nathan Green,263.5,1603339.0,169
2009,139,0,22348,Nick O'Hern,263.5,986429.0,104
2009,141,0,23497,Tag Ridings,263.6,1015421.0,107
2009,142,0,7867,Woody Austin,263.7,1234103.0,130
2009,142,0,20070,Matt Bettencourt,263.7,1841936.0,194
2009,142,0,1132,Mark Brooks,263.7,398721.0,42
2009,145,0,23638,Brendon de Jonge,263.8,1576274.0,166
2009,145,0,31416,Derek Fathauer,263.8,702719.0,74
2009,145,0,23325,Vaughn Taylor,263.8,1291420.0,136
2009,148,0,1948,Tim Petrovic,263.9,1577091.0,166
2009,149,0,23614,Rich Beem,264.1,960117.0,101
2009,150,0,20634,Peter Lonard,264.2,894044.0,94
2009,151,0,25345,Carl Pettersson,264.3,1341497.0,141
2009,152,0,21731,Freddie Jacobson,264.4,1294636.0,136
2009,153,0,21753,Brian Davis,264.5,1466649.0,154
2009,154,0,20593,Greg Chalmers,264.6,1219355.0,128
2009,154,0,21959,Ted Purdy,264.6,1809890.0,190
2009,156,0,23320,Ryan Palmer,264.7,1562546.0,164
2009,157,0,10585,Scott McCarron,264.9,1516238.0,159
2009,158,0,26300,Matt Jones,265.0,944417.0,99
2009,158,0,23621,Rory Sabbatini,265.0,1592988.0,167
2009,158,0,22548,Patrick Sheehan,265.0,515164.0,54
2009,161,0,22892,Jason Gore,265.2,1222219.0,128
2009,162,0,1797,Rocco Mediate,265.6,1003819.0,105
2009,162,0,1941,Tom Pernice Jr.,265.6,1118852.0,117
2009,164,0,27683,Leif Olson,265.7,755591.0,79
2009,165,0,24925,Jonathan Byrd,265.8,1980673.0,207
2009,166,0,30711,Colt Knost,265.9,660496.0,69
2009,166,0,23548,Bill Lunde,265.9,1435749.0,150
2009,168,0,6539,Rick Price,266.1,660886.0,69
2009,169,0,23048,Eric Axley,266.4,805501.0,84
2009,170,0,6012,Greg Kraft,266.6,451073.0,47
2009,171,0,22621,Ben Curtis,266.9,768590.0,80
2009,172,0,10733,Kent Jones,267.0,778521.0,81
2009,173,0,9011,David Duval,267.1,855652.0,89
2009,174,0,22913,John Rollins,267.2,1789243.0,186
2009,175,0,24846,Ricky Barnes,268.6,937990.0,97
2009,176,0,27466,Spencer Levin,268.9,1016271.0,105
2009,177,0,26497,Casey Wittenberg,269.3,901615.0,93
2009,178,0,29718,Anthony Kim,269.5,1571803.0,162
2009,178,0,1724,Jeff Maggert,269.5,1300187.0,134
2009,180,0,23349,Charles Warren,269.8,1330419.0,137
2009,181,0,6643,Paul Goydos,270.7,925650.0,95
2009,182,0,26301,James Nitties,271.0,1453492.0,149
2009,183,0,25919,Brian Vranesh,271.1,780875.0,80
2009,184,0,25562,Andres Romero,272.2,1381477.0,141
2017,1,0,46550,Brandon Hagy,244.5,1346735.0,153
2017,2,0,23497,Tag Ridings,245.7,822684.0,93
2017,3,0,35545,Blayne Barber,247.0,889111.0,100
2017,4,0,19803,Ryan Armour,248.0,428529.0,48
2017,5,0,6522,Ernie Els,248.8,429915.0,48
2017,6,0,32448,James Hahn,249.8,1456870.0,162
2017,7,0,27436,Graham DeLaet,250.1,1332474.0,148
2017,8,0,24357,K.J. Choi,250.5,694493.0,77
2017,8,0,28089,Jason Day,250.5,1217405.0,135
2017,10,0,46601,Trey Mullinax,250.6,1389583.0,154
2017,10,0,27770,Camilo Villegas,250.6,766905.0,85
2017,12,0,34264,Hudson Swafford,250.7,1390156.0,154
2017,13,0,27095,Nick Watney,250.8,956969.0,106
2017,14,0,30925,Dustin Johnson,251.4,1393724.0,154
2017,15,0,46501,Ollie Schniederjans,251.6,1494753.0,165
2017,16,0,24138,Ian Poulter,251.7,842734.0,93
2017,16,0,36699,Patrick Rodgers,251.7,1114729.0,123
2017,18,0,46440,Smylie Kaufman,252.1,1333934.0,147
2017,18,0,37278,Nicholas Lindheim,252.1,517288.0,57
2017,20,0,28307,Matt Every,252.3,1035352.0,114
2017,20,0,26289,Boo Weekley,252.3,1080739.0,119
2017,22,0,24358,Robert Garrigus,252.8,1210639.0,133
2017,22,0,47128,Richy Werenski,252.8,928221.0,102
2017,24,0,35300,Andrew Loupe,252.9,910501.0,100
2017,25,0,25686,Jason Dufner,253.1,1157273.0,127
2017,26,0,46732,Rick Lamb,253.2,692717.0,76
2017,26,0,23320,Ryan Palmer,253.2,1011746.0,111
2017,28,0,31420,Anirban Lahiri,253.3,1221765.0,134
2017,28,0,37189,Harold Varner III,253.3,1577537.0,173
2017,30,0,20771,Steven Alker,253.5,474471.0,52
2017,30,0,34213,Grayson Murray,253.5,1944187.0,213
2017,30,0,29289,S.Y. Noh,253.5,1313974.0,144
2017,33,0,28132,Tyrone Van Aswegen,253.7,1059353.0,116
2017,34,0,33419,Cameron Tringale,253.8,886351.0,97
2017,35,0,25274,Steven Bowditch,253.9,575802.0,63
2017,36,0,25345,Carl Pettersson,254.0,649238.0,71
2017,37,0,46443,Brian Campbell,254.1,622081.0,68
2017,37,0,35532,Tom Hoge,254.1,631144.0,69
2017,37,0,36801,Mark Hubbard,254.1,1006265.0,110
2017,40,0,35110,Brett Drewitt,254.2,585759.0,64
2017,40,0,34099,Harris English,254.2,1098158.0,120
2017,40,0,33122,Russell Knox,254.2,905805.0,99
2017,40,0,27129,Luke List,254.2,2150615.0,235
2017,44,0,12510,Chad Campbell,254.6,1173006.0,128
2017,44,0,24361,Pat Perez,254.6,1274148.0,139
2017,46,0,24846,Ricky Barnes,254.7,1118779.0,122
2017,46,0,19846,Brian Gay,254.7,696848.0,76
2017,48,0,28500,Martin Flores,254.8,1118879.0,122
2017,48,0,33413,Ben Martin,254.8,1201736.0,131
2017,50,0,35450,Patrick Cantlay,255.0,1055600.0,115
2017,50,0,25892,Steve Wheatcroft,255.0,651816.0,71
2017,50,0,31323,Gary Woodland,255.0,1606796.0,175
2017,53,0,33204,Shane Lowry,255.2,808445.0,88
2017,53,0,28252,Seamus Power,255.2,1267799.0,138
2017,53,0,29223,Sam Saunders,255.2,973965.0,106
2017,53,0,30692,Scott Stallings,255.2,1047457.0,114
2017,57,0,25900,Lucas Glover,255.3,1709450.0,186
2017,57,0,34466,Peter Malnati,255.3,882219.0,96
2017,59,0,20472,Alex Cejka,255.5,929068.0,101
2017,59,0,20157,Retief Goosen,255.5,717309.0,78
2017,61,0,26758,David Hearn,255.6,828026.0,90
2017,61,0,32757,Patton Kizzire,255.6,1085617.0,118
2017,63,0,28679,Fabián Gómez,255.7,920566.0,100
2017,63,0,29720,Andres Gonzales,255.7,1095626.0,119
2017,63,0,29478,Kevin Kisner,255.7,1159829.0,126
2017,66,0,33141,Keegan Bradley,256.0,1871140.0,203
2017,66,0,20229,Stewart Cink,256.0,1364125.0,148
2017,66,0,29420,Billy Horschel,256.0,1327343.0,144
2017,66,0,48822,Sebastián Muñoz,256.0,746475.0,81
2017,66,0,23621,Rory Sabbatini,256.0,940078.0,102
2017,71,0,33120,Mark Anderson,256.1,571646.0,62
2017,72,0,30944,Jason Kokrak,256.2,1900232.0,206
2017,72,0,24781,Hunter Mahan,256.2,1143787.0,124
2017,74,0,31416,Derek Fathauer,256.3,913528.0,99
2017,74,0,29740,Brad Fritsch,256.3,590477.0,64
2017,74,0,25572,Graeme McDowell,256.3,609053.0,66
2017,77,0,33461,Morgan Hoffmann,256.4,1421415.0,154
2017,78,0,49771,J.T. Poston,256.6,1376322.0,149
2017,79,0,28420,Ryan Brehm,256.7,1432237.0,155
2017,80,0,20593,Greg Chalmers,256.8,887549.0,96
2017,81,0,35891,Cameron Smith,257.0,1351040.0,146
2017,82,0,39954,Cody Gribble,257.1,1332694.0,144
2017,83,0,27895,Jonas Blixt,257.2,981319.0,106
2017,83,0,29479,Scott Brown,257.2,1324321.0,143
2017,85,0,27644,Brian Harman,257.3,1398604.0,151
2017,85,0,34409,David Lingmerth,257.3,1139190.0,123
2017,87,0,32333,Kevin Tway,257.4,1649108.0,178
2017,88,0,20572,Rod Pampling,257.5,1297944.0,140
2017,88,0,26476,Chez Reavie,257.5,1158768.0,125
2017,90,0,28093,Miguel Angel Carballo,257.7,677148.0,73
2017,90,0,20104,Ken Duke,257.7,770148.0,83
2017,90,0,23353,J.J. Henry,257.7,1187595.0,128
2017,90,0,12716,Charley Hoffman,257.7,2170604.0,234
2017,90,0,30110,Kyle Stanley,257.7,1809286.0,195
2017,95,0,31557,Jim Herman,257.8,1345875.0,145
2017,96,0,34098,Russell Henley,257.9,1504110.0,162
2017,97,0,24140,Sean O'Hair,258.1,1347057.0,145
2017,98,0,32640,Troy Merritt,258.4,1190542.0,128
2017,99,0,25191,Gonzalo Fernandez-Castaño,258.5,735247.0,79
2017,99,0,29908,C.T. Pan,258.5,1321262.0,142
2017,99,0,31560,Brian Stuard,258.5,753872.0,81
2017,102,0,26851,Marc Leishman,258.7,1573845.0,169
2017,103,0,29221,Webb Simpson,258.8,1276345.0,137
2017,104,0,21961,Charles Howell III,258.9,1211808.0,130
2017,105,0,40058,Zac Blair,259.0,941682.0,101
2017,105,0,40009,Dominic Bozzelli,259.0,1062762.0,114
2017,105,0,23541,Ben Crane,259.0,988409.0,106
2017,105,0,26951,Johnson Wagner,259.0,895044.0,96
2017,109,0,10809,Jim Furyk,259.2,438484.0,47
2017,109,0,29222,Billy Hurley III,259.2,876981.0,94
2017,111,0,22056,Cameron Percy,259.3,998919.0,107
2017,112,0,29725,Tony Finau,259.4,2446319.0,262
2017,112,0,35506,Mackenzie Hughes,259.4,1839384.0,197
2017,112,0,39324,J.J. Spaun,259.4,1195228.0,128
2017,115,0,29974,Branden Grace,259.5,868711.0,93
2017,115,0,25834,Daniel Summerhays,259.5,1485361.0,159
2017,117,0,24507,Jason Bohn,259.7,701195.0,75
2017,117,0,23983,Luke Donald,259.7,448744.0,48
2017,117,0,27064,Jhonattan Vegas,259.7,1823152.0,195
2017,120,0,26596,Ryan Moore,260.0,1123046.0,120
2017,121,0,39975,Michael Kim,260.1,1395314.0,149
2017,122,0,48081,Xander Schauffele,260.2,1498786.0,160
2017,123,0,29461,Jamie Lovemark,260.5,1894599.0,202
2017,123,0,25396,Kevin Na,260.5,994164.0,106
2017,123,0,23325,Vaughn Taylor,260.5,1181678.0,126
2017,126,0,27649,Brandt Snedeker,260.7,760140.0,81
2017,126,0,29485,Brett Stegmaier,260.7,938618.0,100
2017,128,0,40026,Daniel Berger,260.8,1436302.0,153
2017,128,0,30191,Julián Etulain,260.8,873211.0,93
2017,128,0,29926,Danny Lee,260.8,1436549.0,153
2017,128,0,25818,Scott Piercy,260.8,892061.0,95
2017,128,0,22405,Justin Rose,260.8,1201605.0,128
2017,133,0,31646,Emiliano Grillo,260.9,1230618.0,131
2017,133,0,27141,J.B. Holmes,260.9,1343075.0,143
2017,135,0,27974,Sung Kang,261.0,1756890.0,187
2017,136,0,48084,Wesley Bryan,261.1,977658.0,104
2017,137,0,32102,Rickie Fowler,261.2,1306922.0,139
2017,137,0,26329,Louis Oosthuizen,261.2,1034408.0,110
2017,137,0,25804,Bubba Watson,261.2,1259860.0,134
2017,140,0,30852,Ryo Ishikawa,261.3,808982.0,86
2017,140,0,34046,Jordan Spieth,261.3,1476669.0,157
2017,140,0,25632,Jimmy Walker,261.3,959475.0,102
2017,143,0,26300,Matt Jones,261.4,959958.0,102
2017,143,0,29518,Brendan Steele,261.4,1524769.0,162
2017,143,0,25493,Nick Taylor,261.4,1543410.0,164
2017,146,0,34174,John Huh,261.7,1271912.0,135
2017,147,0,27963,Chris Stroud,261.8,716217.0,76
2017,148,0,33448,Justin Thomas,261.9,1574701.0,167
2017,149,0,27466,Spencer Levin,262.0,886519.0,94
2017,149,0,25198,Francesco Molinari,262.0,1216828.0,129
2017,149,0,27214,Kevin Streelman,262.0,1452622.0,154
2017,149,0,25349,Tim Wilkinson,262.0,575426.0,61
2017,153,0,30926,Chris Kirk,262.1,1047291.0,111
2017,154,0,22046,Geoff Ogilvy,262.3,944185.0,100
2017,155,0,29476,Kyle Reifers,262.5,1133878.0,120
2017,156,0,34021,Bud Cauley,262.6,1673544.0,177
2017,157,0,33399,Adam Hadwin,262.7,1437740.0,152
2017,157,0,24502,Adam Scott,262.7,889136.0,94
2017,159,0,31202,William McGirt,262.9,1324986.0,140
2017,160,0,23800,Bryce Molder,263.1,596793.0,63
2017,161,0,35879,Kelly Kraft,263.2,1099179.0,116
2017,161,0,32839,Hideki Matsuyama,263.2,1534860.0,162
2017,163,0,22371,Aaron Baddeley,263.5,901272.0,95
2017,164,0,34431,Robert Streb,263.6,1470797.0,155
2017,165,0,1810,Phil Mickelson,263.7,1300520.0,137
2017,165,0,46970,Jon Rahm,263.7,1604262.0,169
2017,167,0,32366,Kevin Chappell,263.9,1672330.0,176
2017,168,0,33948,Byeong Hun An,264.0,1244974.0,131
2017,169,0,37454,Whee Kim,264.1,808098.0,85
2017,169,0,33418,Shawn Stefani,264.1,1093388.0,115
2017,171,0,25364,Paul Casey,264.2,1483791.0,156
2017,171,0,47959,Bryson DeChambeau,264.2,1398326.0,147
2017,173,0,23108,Matt Kuchar,264.4,1180288.0,124
2017,174,0,25720,Chad Collins,264.5,695121.0,73
2017,175,0,32150,Michael Thompson,264.7,495526.0,52
2017,176,0,32200,Roberto Castro,264.9,638949.0,67
2017,176,0,25240,D.A. Points,264.9,886942.0,93
2017,178,0,26331,Charl Schwartzel,265.0,1125667.0,118
2017,179,0,27958,Ryan Blaum,265.1,1173771.0,123
2017,180,0,36689,Brooks Koepka,265.2,1851997.0,194
2017,181,0,27936,Martin Laird,265.6,1386405.0,145
2017,182,0,34360,Patrick Reed,266.4,1917788.0,200
2017,183,0,26499,Rafa Cabrera Bello,266.6,758103.0,79
2017,184,0,24924,Bill Haas,266.9,1191477.0,124
2017,185,0,37455,Si Woo Kim,267.1,1172974.0,122
2017,186,0,28237,Rory McIlroy,268.0,1051446.0,109
2017,187,0,24024,Zach Johnson,268.2,946121.0,98
2017,188,0,34358,Jonathan Randolph,268.3,937008.0,97
2017,189,0,21209,Sergio Garcia,269.3,1095592.0,113
2017,190,0,22986,Søren Kjeldsen,269.6,427051.0,44
2010,1,0,24357,K.J. Choi,244.6,774991.0,88
2010,2,0,23135,Tim Clark,244.8,546328.0,62
2010,2,0,22378,Trevor Immelman,244.8,493443.0,56
2010,4,0,26289,Boo Weekley,246.5,1286779.0,145
2010,5,0,10423,Mike Weir,247.2,489530.0,55
2010,6,0,6527,Steve Stricker,247.3,747910.0,84
2010,7,0,30925,Dustin Johnson,247.4,1576642.0,177
2010,8,0,20070,Matt Bettencourt,248.5,1288125.0,144
2010,8,0,20229,Stewart Cink,248.5,1154265.0,129
2010,10,0,26851,Marc Leishman,248.7,1280496.0,143
2010,10,0,24490,George McNeill,248.7,1137083.0,127
2010,12,0,6004,Stephen Ames,249.0,950222.0,106
2010,13,0,1706,Davis Love III,249.1,1192842.0,133
2010,14,0,23623,Bo Van Pelt,249.2,1650419.0,184
2010,15,0,27797,Derek Lamely,249.5,1023896.0,114
2010,16,0,23983,Luke Donald,250.1,540242.0,60
2010,17,0,10809,Jim Furyk,250.2,765709.0,85
2010,18,0,24924,Bill Haas,250.4,1406276.0,156
2010,19,0,25900,Lucas Glover,250.5,1217625.0,135
2010,20,0,10885,Robert Allenby,250.6,1064365.0,118
2010,21,0,29910,Blake Adams,251.3,949735.0,105
2010,21,0,23788,D.J. Trahan,251.3,1764022.0,195
2010,23,0,1161,Mark Calcavecchia,251.5,579511.0,64
2010,23,0,1320,Bob Estes,251.5,887400.0,98
2010,25,0,30946,Alex Prugh,251.7,1476999.0,163
2010,25,0,27770,Camilo Villegas,251.7,1069351.0,118
2010,27,0,22405,Justin Rose,251.9,1061127.0,117
2010,27,0,2239,Scott Verplank,251.9,671085.0,74
2010,29,0,26695,Michael Letzig,252.0,1342619.0,148
2010,30,0,27436,Graham DeLaet,252.1,1624571.0,179
2010,31,0,26287,Roland Thatcher,252.2,1144173.0,126
2010,32,0,20691,Greg Owen,252.4,990488.0,109
2010,33,0,7867,Woody Austin,252.5,1154415.0,127
2010,34,0,27141,J.B. Holmes,252.6,1991734.0,219
2010,35,0,24925,Jonathan Byrd,252.7,1319021.0,145
2010,36,0,1116,Michael Bradley,252.8,773640.0,85
2010,36,0,26420,Richard Johnson,252.8,791852.0,87
2010,38,0,23638,Brendon de Jonge,252.9,1420496.0,156
2010,38,0,20157,Retief Goosen,252.9,974062.0,107
2010,38,0,12782,Tim Herron,252.9,974209.0,107
2010,41,0,27302,Garth Mulroy,253.1,856404.0,94
2010,41,0,29221,Webb Simpson,253.1,1193416.0,131
2010,43,0,28158,Steve Marino,253.2,1075673.0,118
2010,44,0,20850,Daniel Chopra,253.4,1194816.0,131
2010,45,0,21961,Charles Howell III,253.5,1478525.0,162
2010,46,0,24507,Jason Bohn,253.6,1022700.0,112
2010,46,0,22293,Heath Slocum,253.6,958460.0,105
2010,48,0,23108,Matt Kuchar,253.7,1278398.0,140
2010,49,0,24663,Y.E. Yang,253.8,1041751.0,114
2010,50,0,24140,Sean O'Hair,253.9,1197283.0,131
2010,51,0,27214,Kevin Streelman,254.0,1445035.0,158
2010,52,0,32102,Rickie Fowler,254.2,1317763.0,144
2010,52,0,24358,Robert Garrigus,254.2,1363529.0,149
2010,52,0,10860,Justin Leonard,254.2,668057.0,73
2010,55,0,28307,Matt Every,254.3,924545.0,101
2010,55,0,20663,Brenden Pappas,254.3,851333.0,93
2010,57,0,27095,Nick Watney,254.4,1483763.0,162
2010,58,0,20498,Briny Baird,254.7,1035950.0,113
2010,58,0,25364,Paul Casey,254.7,733555.0,80
2010,58,0,1810,Phil Mickelson,254.7,1338806.0,146
2010,58,0,23800,Bryce Molder,254.7,724426.0,79
2010,62,0,26596,Ryan Moore,254.8,1183102.0,129
2010,63,0,6522,Ernie Els,254.9,981958.0,107
2010,63,0,27936,Martin Laird,254.9,1734200.0,189
2010,65,0,28089,Jason Day,255.0,1312711.0,143
2010,66,0,20378,Mathias Grönberg,255.1,927511.0,101
2010,67,0,25632,Jimmy Walker,255.2,1203398.0,131
2010,68,0,25686,Jason Dufner,255.3,1139695.0,124
2010,68,0,8075,Jerry Kelly,255.3,1185429.0,129
2010,68,0,6567,Vijay Singh,255.3,937528.0,102
2010,68,0,23322,Brett Wetterich,255.3,1121496.0,122
2010,72,0,27120,Troy Matteson,255.4,1581451.0,172
2010,72,0,31560,Brian Stuard,255.4,891980.0,97
2010,74,0,21350,Ryuji Imada,255.5,1039556.0,113
2010,75,0,24227,Justin Bolli,255.6,450852.0,49
2010,76,0,27933,John Merrick,255.8,1565702.0,170
2010,77,0,20472,Alex Cejka,256.0,893923.0,97
2010,77,0,21731,Freddie Jacobson,256.0,976971.0,106
2010,77,0,6012,Greg Kraft,256.0,350215.0,38
2010,77,0,28475,Jeff Overton,256.0,1198002.0,130
2010,77,0,23307,Roger Tambellini,256.0,1032057.0,112
2010,82,0,23541,Ben Crane,256.1,857489.0,93
2010,82,0,20105,Jeff Gove,256.1,663915.0,72
2010,84,0,22122,Andrew McLardy,256.2,627191.0,68
2010,84,0,25345,Carl Pettersson,256.2,1014571.0,110
2010,86,0,25396,Kevin Na,256.3,1116514.0,121
2010,86,0,23320,Ryan Palmer,256.3,1273532.0,138
2010,88,0,20098,Stuart Appleby,256.5,1348245.0,146
2010,88,0,1577,Lee Janzen,256.5,914042.0,99
2010,90,0,12705,Cliff Kresge,256.6,572660.0,62
2010,91,0,12510,Chad Campbell,256.7,1145985.0,124
2010,91,0,2206,David Toms,256.7,914708.0,99
2010,91,0,25804,Bubba Watson,256.7,1543195.0,167
2010,91,0,10425,Jay Williamson,256.7,609989.0,66
2010,95,0,24846,Ricky Barnes,256.9,1368756.0,148
2010,95,0,21753,Brian Davis,256.9,1248696.0,135
2010,95,0,23353,J.J. Henry,256.9,1350260.0,146
2010,98,0,24024,Zach Johnson,257.0,1147383.0,124
2010,99,0,8537,J.P. Hayes,257.1,860709.0,93
2010,99,0,25818,Scott Piercy,257.1,1656914.0,179
2010,101,0,28500,Martin Flores,257.2,1388788.0,150
2010,102,0,20645,John Senden,257.3,1620828.0,175
2010,102,0,8385,Omar Uresti,257.3,500174.0,54
2010,102,0,23349,Charles Warren,257.3,1222750.0,132
2010,105,0,28087,Kris Blanks,257.4,1269333.0,137
2010,105,0,22621,Ben Curtis,257.4,639440.0,69
2010,105,0,27330,Josh Teater,257.4,1538202.0,166
2010,108,0,7749,Brett Quigley,257.6,1326108.0,143
2010,109,0,25190,Jeff Quinney,257.7,816268.0,88
2010,109,0,6595,Kevin Sutherland,257.7,1261642.0,136
2010,111,0,22371,Aaron Baddeley,257.8,1995424.0,215
2010,111,0,21949,Joe Ogilvie,257.8,1401424.0,151
2010,113,0,27963,Chris Stroud,257.9,1123397.0,121
2010,114,0,20848,Ángel Cabrera,258.0,1244757.0,134
2010,114,0,8725,Tom Gillis,258.0,1672004.0,180
2010,116,0,12652,Cameron Beckman,258.1,836355.0,90
2010,116,0,22946,Henrik Bjornstad,258.1,1170794.0,126
2010,118,0,26882,Michael Sim,258.2,678512.0,73
2010,119,0,1329,Brad Faxon,258.3,353415.0,38
2010,119,0,23548,Bill Lunde,258.3,1134451.0,122
2010,119,0,23621,Rory Sabbatini,258.3,1432253.0,154
2010,122,0,7457,Steve Flesch,258.5,809571.0,87
2010,122,0,32640,Troy Merritt,258.5,1349565.0,145
2010,124,0,22046,Geoff Ogilvy,258.6,772761.0,83
2010,124,0,20572,Rod Pampling,258.6,1237941.0,133
2010,126,0,26300,Matt Jones,258.7,1471592.0,158
2010,127,0,12755,Vance Veazey,258.8,531158.0,57
2010,128,0,6643,Paul Goydos,258.9,689776.0,74
2010,129,0,1313,Steve Elkington,259.0,922947.0,99
2010,129,0,24912,Will MacKenzie,259.0,1230735.0,132
2010,131,0,27060,John Mallinger,259.1,923298.0,99
2010,132,0,28237,Rory McIlroy,259.2,923873.0,99
2010,133,0,23613,Rich Barcelo,259.3,793599.0,85
2010,134,0,6621,Joe Durant,259.4,812574.0,87
2010,135,0,27466,Spencer Levin,259.5,1345360.0,144
2010,135,0,26881,Jarrod Lyle,259.5,812737.0,87
2010,135,0,24781,Hunter Mahan,259.5,1401542.0,150
2010,138,0,20766,Padraig Harrington,259.6,775679.0,83
2010,139,0,25240,D.A. Points,259.7,1252972.0,134
2010,139,0,25892,Steve Wheatcroft,259.7,962784.0,103
2010,139,0,20160,Charlie Wi,259.7,1140490.0,122
2010,142,0,27613,David Lutterus,260.1,936191.0,100
2010,142,0,26392,Chris Wilson,260.1,908246.0,97
2010,144,0,12716,Charley Hoffman,260.2,1779624.0,190
2010,145,0,10585,Scott McCarron,260.4,1602879.0,171
2010,146,0,24138,Ian Poulter,260.7,506735.0,54
2010,147,0,25720,Chad Collins,260.8,1014038.0,108
2010,147,0,23409,James Driscoll,260.8,1511322.0,161
2010,147,0,1707,Steve Lowery,260.8,966908.0,103
2010,147,0,22913,John Rollins,260.8,1530519.0,163
2010,151,0,11123,Chris Couch,260.9,1342870.0,143
2010,151,0,1249,John Daly,260.9,967260.0,103
2010,151,0,6515,Shaun Micheel,260.9,647954.0,69
2010,154,0,32617,Jerod Turner,261.0,441641.0,47
2010,155,0,25562,Andres Romero,261.2,1504430.0,160
2010,155,0,12714,Chris Tidland,261.2,1146991.0,122
2010,157,0,1941,Tom Pernice Jr.,261.3,620912.0,66
2010,157,0,20686,Jeev Milkha Singh,261.3,724188.0,77
2010,159,0,1724,Jeff Maggert,261.5,781336.0,83
2010,159,0,1948,Tim Petrovic,261.5,1327412.0,141
2010,159,0,8375,Paul Stankowski,261.5,894427.0,95
2010,162,0,6251,Chris DiMarco,261.6,979452.0,104
2010,162,0,23718,Nathan Green,261.6,1111478.0,118
2010,162,0,1945,Kenny Perry,261.6,979408.0,104
2010,165,0,26679,Kevin Stadler,261.8,1517290.0,161
2010,166,0,7363,Craig Bowden,262.0,348973.0,37
2010,166,0,29285,Brent Delahoussaye,262.0,433896.0,46
2010,166,0,24361,Pat Perez,262.0,1490019.0,158
2010,169,0,20593,Greg Chalmers,262.2,1170377.0,124
2010,169,0,27649,Brandt Snedeker,262.2,962747.0,102
2010,171,0,21959,Ted Purdy,262.3,1520118.0,161
2010,171,0,24502,Adam Scott,262.3,1057664.0,112
2010,171,0,28780,Nicholas Thompson,262.3,1529447.0,162
2010,174,0,19846,Brian Gay,262.4,642391.0,68
2010,174,0,22056,Cameron Percy,262.4,1152245.0,122
2010,176,0,1766,Billy Mayfair,262.5,1020542.0,108
2010,176,0,33419,Cameron Tringale,262.5,869490.0,92
2010,178,0,1797,Rocco Mediate,262.7,766153.0,81
2010,179,0,20574,Mathew Goggin,262.9,1485939.0,157
2010,180,0,6514,Kevin Johnson,263.1,596739.0,63
2010,180,0,20127,Chris Riley,263.1,738699.0,78
2010,182,0,9011,David Duval,263.7,863896.0,91
2010,183,0,23325,Vaughn Taylor,264.0,1292625.0,136
2010,183,0,21878,Mark Wilson,264.0,1178423.0,124
2010,185,0,26301,James Nitties,264.2,1417421.0,149
2010,186,0,23673,Michael Connell,264.5,866419.0,91
2010,187,0,21209,Sergio Garcia,264.6,685739.0,72
2010,187,0,28620,Aron Price,264.6,1076572.0,113
2010,187,0,12602,Dean Wilson,264.6,514440.0,54
2010,190,0,26951,Johnson Wagner,264.8,1115442.0,117
2010,191,0,20436,Garrett Willis,266.1,1226261.0,128
2010,192,0,1619,Skip Kendall,267.0,567088.0,59
2019,1,0,30946,Alex Prugh,246.6,1180731.0,133
2019,2,0,36699,Patrick Rodgers,247.8,918992.0,103
2019,3,0,25818,Scott Piercy,249.1,1291351.0,144
2019,4,0,27129,Luke List,249.6,1392515.0,155
2019,4,0,24502,Adam Scott,249.6,934510.0,104
2019,6,0,47347,Adam Schenk,250.4,1631413.0,181
2019,7,0,31420,Anirban Lahiri,250.7,875377.0,97
2019,8,0,45157,Cam Davis,250.8,1372459.0,152
2019,9,0,24781,Hunter Mahan,251.0,985101.0,109
2019,10,0,39997,Corey Conners,251.1,1247222.0,138
2019,11,0,10809,Jim Furyk,251.2,641989.0,71
2019,12,0,34306,John Chin,251.4,868775.0,96
2019,12,0,34563,Chesson Hadley,251.4,995436.0,110
2019,14,0,52372,Cameron Champ,251.6,1775222.0,196
2019,15,0,35421,Brandon Harkins,251.8,1613323.0,178
2019,15,0,32640,Troy Merritt,251.8,1142214.0,126
2019,17,0,22405,Justin Rose,252.4,1045024.0,115
2019,17,0,27064,Jhonattan Vegas,252.4,1572128.0,173
2019,19,0,34099,Harris English,252.5,1681942.0,185
2019,20,0,39975,Michael Kim,253.2,629070.0,69
2019,21,0,47959,Bryson DeChambeau,253.3,1614236.0,177
2019,21,0,19846,Brian Gay,253.3,911711.0,100
2019,23,0,28089,Jason Day,253.5,1095114.0,120
2019,23,0,32757,Patton Kizzire,253.5,985709.0,108
2019,23,0,27556,Ted Potter Jr.,253.5,1077073.0,118
2019,26,0,39546,Keith Mitchell,253.6,1561052.0,171
2019,27,0,39954,Cody Gribble,253.7,1141689.0,125
2019,27,0,34264,Hudson Swafford,253.7,922310.0,101
2019,29,0,33399,Adam Hadwin,253.9,1270473.0,139
2019,29,0,27095,Nick Watney,253.9,1334727.0,146
2019,31,0,27649,Brandt Snedeker,254.3,1373424.0,150
2019,32,0,30944,Jason Kokrak,254.4,1795250.0,196
2019,32,0,34256,Andrew Putnam,254.4,897385.0,98
2019,34,0,39977,Max Homa,254.5,1429171.0,156
