YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,STREAK,CURRENT STREAK,ROUND,HOLE,YEAR/TOURN#
1999,111,0,20099,Doug Barron,6,0,2,11,1999260
1999,111,0,1098,Jay Don Blake,6,3,4,18,1999400
1999,111,0,8123,Jeff Brehaut,6,0,1,12,1999400
1999,111,0,1139,Olin Browne,6,1,1,13,1999350
1999,111,0,1191,Barry Cheesman,6,0,1,17,1999050
1999,111,0,19905,Andrew Coltart,6,3,1,13,1999330
1999,111,0,1249,John Daly,6,1,2,1,1999100
1999,111,0,6659,Frank Dobbs,6,1,1,2,1999100
1999,111,0,1282,Trevor Dodds,6,0,2,5,1999190
1999,111,0,6036,Scott Dunlap,6,0,4,5,1999270
1999,111,0,1329,Brad Faxon,6,2,4,1,1999380
1999,111,0,1331,Rick Fehr,6,0,4,9,1999140
1999,111,0,1361,Dan Forsman,6,2,3,11,1999210
1999,111,0,1374,Robin Freeman,6,1,2,11,1999400
1999,111,0,1378,David Frost,6,6,2,4,1999470
1999,111,0,6064,Jeff Gallagher,6,1,1,15,1999270
1999,111,0,1388,Robert Gamez,6,3,1,1,1999280
1999,111,0,12645,Brent Geiberger,6,0,1,11,1999370
1999,111,0,1418,Bill Glasson,6,0,4,12,1999150
1999,111,0,1435,Wayne Grady,6,3,1,12,1999160
1999,111,0,1510,Nolan Henke,6,1,1,9,1999310
1999,111,0,21007,Gabriel Hjertstedt,6,1,3,15,1999370
1999,111,0,1549,Mike Hulbert,6,0,4,12,1999270
1999,111,0,1569,Peter Jacobsen,6,1,2,7,1999270
1999,111,0,6573,Brandt Jobe,6,6,3,11,1999440
1999,111,0,8633,Per-Ulrik Johansson,6,3,2,18,1999170
1999,111,0,1604,Steve Jurgensen,6,0,2,15,1999100
1999,111,0,19904,Paul Lawrie,6,1,2,14,1999330
1999,111,0,1677,Tom Lehman,6,0,3,14,1999210
1999,111,0,1682,Wayne Levi,6,0,1,8,1999450
1999,111,0,1706,Davis Love III,6,1,3,9,1999410
1999,111,0,1724,Jeff Maggert,6,3,4,17,1999260
1999,111,0,10904,Mike Malizia,6,0,1,4,1999110
1999,111,0,10585,Scott McCarron,6,0,3,18,1999380
1999,111,0,1810,Phil Mickelson,6,1,4,1,1999250
1999,111,0,1823,Larry Mize,6,0,1,10,1999280
1999,111,0,1905,Joe Ozaki,6,5,4,1,1999320
1999,111,0,10107,Deane Pappas,6,0,4,13,1999030
1999,111,0,12660,Jesper Parnevik,6,3,3,5,1999360
1999,111,0,1926,Steve Pate,6,1,4,7,1999460
1999,111,0,1968,Nick Price,6,0,3,5,1999270
1999,111,0,11011,Mike Sposa,6,2,2,1,1999420
1999,111,0,8375,Paul Stankowski,6,1,1,6,1999350
1999,111,0,2159,Curtis Strange,6,5,2,5,1999100
1999,111,0,2206,David Toms,6,0,1,2,1999410
1999,111,0,2245,Grant Waite,6,0,1,1,1999120
1999,111,0,2246,Duffy Waldorf,6,0,1,12,1999210
1999,111,0,10423,Mike Weir,6,2,1,8,1999030
1999,165,0,1035,Tommy Armour III,5,0,2,11,1999210
1999,165,0,19824,Craig Barlow,5,1,2,5,1999170
1999,165,0,12652,Cameron Beckman,5,0,1,1,1999020
1999,165,0,23614,Rich Beem,5,0,2,9,1999270
1999,165,0,6214,Guy Boros,5,0,1,10,1999320
1999,165,0,1203,Russ Cochran,5,3,1,13,1999410
1999,165,0,1219,John Cook,5,1,3,15,1999260
1999,165,0,1235,Ben Crenshaw,5,5,1,6,1999330
1999,165,0,1261,Jay Delsing,5,1,1,8,1999350
1999,165,0,9011,David Duval,5,0,3,14,1999310
1999,165,0,1305,Danny Edwards,5,0,2,17,1999170
1999,165,0,7457,Steve Flesch,5,4,4,15,1999330
1999,165,0,1381,Fred Funk,5,1,4,11,1999310
1999,165,0,10963,Jimmy Green,5,2,3,18,1999190
1999,165,0,1475,Donnie Hammond,5,0,3,12,1999190
1999,165,0,10962,Bradley Hughes,5,0,1,1,1999210
1999,165,0,19958,Miguel Angel Jiménez,5,1,4,17,1999330
1999,165,0,19970,Robert Karlsson,5,1,1,4,1999330
1999,165,0,1633,Tom Kite,5,0,1,18,1999410
1999,165,0,23108,Matt Kuchar,5,1,3,2,1999150
1999,165,0,6090,Jim McGovern,5,0,1,10,1999050
1999,165,0,20213,Katsumasa Miyamoto,5,1,2,11,1999110
1999,165,0,8635,Colin Montgomerie,5,0,3,9,1999250
1999,165,0,6140,Sean Murphy,5,1,3,9,1999280
1999,165,0,10457,Frank Nobilo,5,5,4,2,1999440
1999,165,0,1876,Greg Norman,5,1,4,4,1999230
1999,165,0,23898,Brett Packee,5,0,1,12,1999270
1999,165,0,1960,Don Pooley,5,5,1,10,1999350
1999,165,0,10213,Dicky Pride,5,2,2,14,1999320
1999,165,0,21959,Ted Purdy,5,0,2,9,1999190
1999,165,0,20127,Chris Riley,5,2,3,2,1999420
1999,165,0,2010,Loren Roberts,5,3,2,11,1999260
1999,165,0,2023,Clarence Rose,5,0,1,18,1999220
1999,165,0,2101,Joey Sindelar,5,0,2,9,1999180
1999,165,0,2135,Mike Standly,5,1,2,7,1999380
1999,165,0,2146,Payne Stewart,5,2,4,13,1999160
1999,165,0,7101,Dave Stockton Jr.,5,1,3,4,1999370
1999,165,0,6527,Steve Stricker,5,0,2,5,1999330
1999,165,0,2167,Mike Sullivan,5,1,4,9,1999280
1999,165,0,2170,Hal Sutton,5,1,1,16,1999070
1999,165,0,12663,Phil Tataurangi,5,1,2,8,1999220
1999,165,0,2214,Kirk Triplett,5,0,4,8,1999140
1999,165,0,6969,Mike Tschetter,5,5,1,3,1999200
1999,165,0,7269,Greg Turner,5,1,3,17,1999330
1999,165,0,6431,Jean Van de Velde,5,2,1,2,1999330
1999,165,0,23349,Charles Warren,5,1,3,16,1999380
1999,165,0,2256,Tom Watson,5,2,1,1,1999200
1999,165,0,2267,D.A. Weibring,5,0,1,9,1999190
1999,165,0,10425,Jay Williamson,5,0,1,17,1999270
1999,165,0,2294,Willie Wood,5,0,1,18,1999440
1999,165,0,8793,Tiger Woods,5,1,1,7,1999270
1999,216,0,1014,Fulton Allem,4,0,2,7,1999350
1999,216,0,6004,Stephen Ames,4,0,2,6,1999350
1999,216,0,1143,Brad Bryant,4,1,2,3,1999100
1999,216,0,1150,George Burns,4,4,2,7,1999280
1999,216,0,7143,Chris Campbell,4,2,2,17,1999100
1999,216,0,1185,Brandel Chamblee,4,2,4,2,1999120
1999,216,0,24357,K.J. Choi,4,4,4,4,1999230
1999,216,0,12387,Michael Christie,4,3,1,10,1999260
1999,216,0,19825,Darren Clarke,4,0,1,8,1999250
1999,216,0,1200,Keith Clearwater,4,4,2,5,1999280
1999,216,0,11123,Chris Couch,4,0,2,3,1999320
1999,216,0,1226,Fred Couples,4,4,4,2,1999430
1999,216,0,1288,Ed Dougherty,4,4,2,7,1999450
1999,216,0,21209,Sergio Garcia,4,3,3,18,1999330
1999,216,0,1408,Kelly Gibson,4,2,3,8,1999050
1999,216,0,20157,Retief Goosen,4,1,1,7,1999330
1999,216,0,1444,Ken Green,4,4,2,11,1999400
1999,216,0,10309,Joe Hajduch,4,0,2,2,1999280
1999,216,0,1468,Gary Hallberg,4,1,2,3,1999190
1999,216,0,20154,Guy Hill,4,0,4,13,1999100
1999,216,0,20613,Brian Hull,4,0,2,7,1999080
1999,216,0,1559,Hale Irwin,4,0,2,9,1999330
1999,216,0,10733,Kent Jones,4,1,1,12,1999420
1999,216,0,6315,Pete Jordan,4,1,2,17,1999350
1999,216,0,1619,Skip Kendall,4,0,4,1,1999320
1999,216,0,1641,Gary Koch,4,1,2,7,1999120
1999,216,0,1666,Bernhard Langer,4,0,1,1,1999470
1999,216,0,1690,Bruce Lietzke,4,1,3,6,1999130
1999,216,0,1705,Tim Loustalot,4,0,3,16,1999240
1999,216,0,12680,Shigeki Maruyama,4,1,2,1,1999360
1999,216,0,1783,Mark McCumber,4,4,1,15,1999420
1999,216,0,8339,Spike McRoy,4,0,2,1,1999370
1999,216,0,12753,David Morland IV,4,4,4,5,1999380
1999,216,0,20572,Rod Pampling,4,0,1,5,1999470
1999,216,0,1943,Chris Perry,4,0,3,2,1999210
1999,216,0,1945,Kenny Perry,4,0,4,12,1999420
1999,216,0,23532,Kevin PomArleau,4,2,2,9,1999370
1999,216,0,1975,Tom Purtzer,4,0,1,16,1999370
1999,216,0,23621,Rory Sabbatini,4,0,1,7,1999410
1999,216,0,2049,Gene Sauers,4,3,1,14,1999280
1999,216,0,22064,Craig Spence,4,4,1,5,1999470
1999,216,0,2133,Craig Stadler,4,2,1,14,1999110
1999,216,0,2166,Chip Sullivan,4,0,1,9,1999160
1999,216,0,22299,Paul Tesori,4,0,2,2,1999240
1999,216,0,8385,Omar Uresti,4,0,2,5,1999420
1999,216,0,23623,Bo Van Pelt,4,0,2,18,1999260
1999,216,0,20396,Lee Westwood,4,0,3,9,1999330
1999,216,0,20566,Kaname Yokoo,4,0,3,11,1999020
1999,216,0,2321,Fuzzy Zoeller,4,0,2,5,1999210
1999,216,0,2322,Richard Zokol,4,1,2,7,1999370
1999,266,0,1030,Isao Aoki,3,3,1,11,1999020
1999,266,0,1051,Seve Ballesteros,3,0,2,1,1999120
1999,266,0,21362,Larry Barber,3,0,1,12,1999040
1999,266,0,1068,Andy Bean,3,1,1,9,1999120
1999,266,0,10944,Thomas Bjørn,3,0,1,17,1999120
1999,266,0,6835,Bob Blean,3,0,1,12,1999040
1999,266,0,7363,Craig Bowden,3,3,1,17,1999250
1999,266,0,1149,Michael Burke Jr.,3,0,1,15,1999050
1999,266,0,20848,Ángel Cabrera,3,3,3,1,1999470
1999,266,0,20472,Alex Cejka,3,1,1,2,1999330
1999,266,0,1196,Brian Claar,3,0,2,1,1999370
1999,266,0,1215,Charles Coody,3,3,1,18,1999150
1999,266,0,24263,Char Cormier,3,1,2,3,1999410
1999,266,0,10645,Marion Dantzler,3,3,1,6,1999240
1999,266,0,1284,Mike Donald,3,1,1,5,1999280
1999,266,0,6621,Joe Durant,3,0,3,9,1999050
1999,266,0,23125,Brad Elder,3,3,1,18,1999220
1999,266,0,1326,Nick Faldo,3,0,4,7,1999380
1999,266,0,1335,Mike Ferguson,3,3,2,8,1999370
1999,266,0,20043,Edward Fryatt,3,3,4,17,1999430
1999,266,0,22892,Jason Gore,3,2,1,14,1999060
1999,266,0,20766,Padraig Harrington,3,0,3,5,1999390
1999,266,0,20237,Michael Henderson,3,3,2,7,1999270
1999,266,0,20597,Steve Hummel,3,3,1,13,1999350
1999,266,0,22378,Trevor Immelman,3,3,3,18,1999150
1999,266,0,1560,David Ishii,3,0,1,9,1999020
1999,266,0,10821,Toshi Izawa,3,2,1,5,1999330
1999,266,0,8419,Shawn Kelly,3,0,2,3,1999050
1999,266,0,1624,Darrell Kestner,3,0,1,1,1999330
1999,266,0,7065,Arden Knoll,3,1,1,18,1999370
1999,266,0,1639,Kenny Knox,3,0,1,11,1999280
1999,266,0,23552,Hank Kuehne,3,0,2,3,1999390
1999,266,0,20382,Stephen Leaney,3,0,1,18,1999330
1999,266,0,1701,Bob Lohr,3,0,1,1,1999410
1999,266,0,1717,Sandy Lyle,3,1,1,17,1999400
1999,266,0,1736,Roger Maltbie,3,1,1,4,1999230
1999,266,0,6347,James Mason,3,0,1,15,1999140
1999,266,0,11234,Pete Mathews,3,0,1,3,1999450
1999,266,0,6350,Bob May,3,2,3,9,1999430
1999,266,0,1791,Tom McKnight,3,0,2,1,1999150
1999,266,0,10831,Greg Meyer,3,0,1,2,1999020
1999,266,0,1812,Danny Mijovic,3,2,1,13,1999370
1999,266,0,24225,Rob Moore,3,0,1,2,1999380
1999,266,0,20650,Jarrod Moseley,3,0,4,18,1999230
1999,266,0,1869,Jack Nicklaus,3,0,4,4,1999230
1999,266,0,1878,Andy North,3,1,2,5,1999280
1999,266,0,10621,Steve Novarro,3,3,1,13,1999350
1999,266,0,1884,Mac O'Grady,3,1,1,17,1999300
1999,266,0,20628,Arron Oberholser,3,3,1,17,1999380
1999,266,0,1955,Gary Player,3,3,2,1,1999150
1999,266,0,20028,Eric Rustand,3,1,2,15,1999080
1999,266,0,8215,Steve Schneiter,3,3,1,17,1999330
1999,266,0,21660,Jason Schultz,3,3,2,5,1999020
1999,266,0,7007,Stephen Sear,3,0,1,11,1999060
1999,266,0,2160,Ron Streck,3,0,1,17,1999300
1999,266,0,19811,Tom Sutter,3,0,1,11,1999260
1999,266,0,20548,Hidemichi Tanaka,3,3,2,10,1999370
1999,266,0,2225,Howard Twitty,3,0,1,4,1999020
1999,266,0,2235,Brent Veenstra,3,3,2,15,1999320
1999,266,0,22929,Ryan Welborn,3,0,2,10,1999250
1999,266,0,2300,Ian Woosnam,3,1,4,17,1999150
1999,327,0,21406,Carl Alexander,2,0,1,2,1999260
1999,327,0,21633,Steve Allan,2,0,2,6,1999250
1999,327,0,1060,Dave Barr,2,0,1,5,1999370
1999,327,0,1078,Jim Benepe,2,0,2,3,1999390
1999,327,0,7003,David Berganio Jr.,2,1,2,7,1999320
1999,327,0,23542,Tommy Biershenk,2,2,2,2,1999410
1999,327,0,23853,Curly BishopJr.,2,0,1,2,1999220
1999,327,0,6721,Bob Borowicz,2,2,2,13,1999350
1999,327,0,12393,Rodney Butcher,2,0,2,15,1999220
1999,327,0,12510,Chad Campbell,2,1,1,14,1999420
1999,327,0,10917,David Church,2,0,1,3,1999190
1999,327,0,23880,Erik Ciotti,2,0,1,14,1999250
1999,327,0,21804,Lance Combrink,2,0,1,17,1999190
1999,327,0,1242,Rod Curl,2,2,2,10,1999210
1999,327,0,10041,Wayne DeFrancesco,2,1,1,3,1999330
1999,327,0,20119,Kim Dolan,2,1,1,10,1999080
1999,327,0,1355,Raymond Floyd,2,1,2,6,1999100
1999,327,0,12695,Robert Floyd,2,2,2,12,1999100
1999,327,0,1359,Doug Ford,2,0,1,7,1999150
1999,327,0,6795,Jeff Freeman,2,0,1,14,1999070
1999,327,0,6269,Rich Fulkerson,2,0,2,5,1999190
1999,327,0,11061,Tim Gavronski,2,0,1,8,1999310
1999,327,0,7243,Mike Gill,2,0,1,1,1999140
1999,327,0,23338,David Gossett,2,1,1,14,1999240
1999,327,0,21850,Darren Griff,2,1,1,8,1999380
1999,327,0,20378,Mathias Grönberg,2,1,1,7,1999190
1999,327,0,23178,John Harless,2,2,2,15,1999450
1999,327,0,1495,Morris Hatalsky,2,1,1,2,1999280
1999,327,0,20567,Kevin Hayashi,2,0,1,6,1999020
1999,327,0,1499,Mark Hayes,2,2,4,8,1999280
1999,327,0,21849,Bruce Heuchan,2,0,1,8,1999380
1999,327,0,1522,Lon Hinkle,2,0,1,1,1999050
1999,327,0,12716,Charley Hoffman,2,1,2,1,1999430
1999,327,0,21547,Jeff Hull,2,2,2,17,1999410
1999,327,0,1572,Mark James,2,2,4,7,1999470
1999,327,0,20674,Richard Kaplan,2,1,2,12,1999470
1999,327,0,23689,Korky Kemp,2,2,2,2,1999420
1999,327,0,1622,Jeff Kern,2,2,1,13,1999080
1999,327,0,23866,Sam Kern,2,2,2,12,1999240
1999,327,0,1657,Keith Kulzer,2,2,2,6,1999250
1999,327,0,1668,Jeffrey Lankford,2,2,1,13,1999330
1999,327,0,20072,David Lebeck,2,0,1,11,1999250
1999,327,0,10565,Ian Leggatt,2,2,3,8,1999380
1999,327,0,7321,Bill Lewis,2,0,2,7,1999160
1999,327,0,23900,James Lusk,2,1,1,12,1999260
1999,327,0,7077,David Marchand,2,0,1,14,1999190
1999,327,0,12069,Mike Martin,2,0,1,2,1999310
1999,327,0,1755,Dick Mast,2,1,2,17,1999300
1999,327,0,24120,Jason May,2,0,1,3,1999320
1999,327,0,23839,Marc Mazur,2,1,1,6,1999200
1999,327,0,1779,Gary McCord,2,1,2,11,1999030
1999,327,0,22444,Spider Miller,2,2,1,10,1999150
1999,327,0,23800,Bryce Molder,2,0,1,10,1999250
1999,327,0,23091,Alan Morin,2,2,2,13,1999110
1999,327,0,23899,Danny Mulhearn,2,0,2,6,1999270
1999,327,0,24217,Fraser Mulholland,2,0,1,10,1999370
1999,327,0,1864,Larry Nelson,2,0,1,8,1999330
1999,327,0,1886,Peter O'Malley,2,0,1,6,1999330
1999,327,0,22036,Mamo Osanai,2,2,4,14,1999320
1999,327,0,1901,Jay Overton,2,0,2,10,1999330
1999,327,0,1906,Masashi Jumbo Ozaki,2,0,1,17,1999250
1999,327,0,1908,John Paesani,2,2,2,16,1999310
1999,327,0,1910,Arnold Palmer,2,1,1,17,1999150
1999,327,0,23925,Brien Paquette,2,0,1,4,1999280
1999,327,0,1958,Dan Pohl,2,0,2,17,1999300
1999,327,0,1998,Jack Renner,2,2,2,1,1999390
1999,327,0,22512,Brooks Roberts,2,2,2,14,1999170
1999,327,0,6731,Jeff Roth,2,2,4,8,1999320
1999,327,0,7087,Hugh Royer III,2,0,1,3,1999410
1999,327,0,10215,Charlie Rymer,2,2,1,3,1999300
1999,327,0,2067,Ted Schulz,2,0,4,5,1999280
1999,327,0,22019,Victor Schwamkrug,2,0,3,17,1999350
1999,327,0,23034,Brent Schwarzrock,2,2,1,13,1999050
1999,327,0,8091,Steve Sheehan,2,2,2,13,1999350
1999,327,0,20217,Billy Sitton,2,2,2,8,1999180
1999,327,0,2123,Mick Soli,2,0,3,8,1999050
1999,327,0,2152,Dave Stockton,2,1,1,14,1999210
1999,327,0,6551,Tim Straub,2,0,3,9,1999390
1999,327,0,21623,Jeff Street,2,0,1,7,1999250
1999,327,0,8047,Jeb Stuart,2,2,1,12,1999250
1999,327,0,6094,Milan Swilor,2,2,1,5,1999330
1999,327,0,2207,Sam Torrance,2,2,2,16,1999250
1999,327,0,7393,Chris Toulson,2,0,1,18,1999330
1999,327,0,10459,Jerry Tucker,2,1,2,3,1999110
1999,327,0,23622,Jason Tyska,2,1,1,12,1999250
1999,327,0,2229,Brett Upper,2,0,1,5,1999330
1999,327,0,2241,Bobby Wadkins,2,2,4,16,1999390
1999,327,0,2254,Scott Watkins,2,0,1,18,1999080
1999,327,0,2255,Denis Watson,2,0,1,12,1999370
1999,327,0,21550,David Wedzik,2,2,2,8,1999280
1999,327,0,21878,Mark Wilson,2,2,2,10,1999280
1999,327,0,20271,Chris Zambri,2,1,1,9,1999250
1999,327,0,11113,Dennis Zinkon,2,0,1,1,1999250
1999,420,0,1001,Tommy Aaron,1,1,2,17,1999150
1999,420,0,22622,Slade Adams,1,1,1,18,1999060
1999,420,0,23987,Demetrios Arvanetes,1,1,2,17,1999300
1999,420,0,21407,Arjun Atwal,1,1,2,17,1999310
1999,420,0,7701,Mike Baker,1,0,1,14,1999330
1999,420,0,12546,Peter Baker,1,1,2,3,1999250
1999,420,0,23878,Andrew Barnes,1,0,1,10,1999250
1999,420,0,24255,Chris Berry,1,0,1,3,1999430
1999,420,0,1124,Gay Brewer,1,1,1,17,1999150
1999,420,0,6220,Jaxon Brigman,1,1,1,18,1999400
1999,420,0,1129,Bill Britton,1,1,2,15,1999390
1999,420,0,24542,Ed Brooks,1,0,2,10,1999180
1999,420,0,23395,Casey Brown,1,1,3,11,1999050
1999,420,0,23719,Bruce Burroughs,1,1,2,3,1999070
1999,420,0,1156,Curt Byrum,1,1,4,10,1999300
1999,420,0,22789,Brian Cairns,1,0,1,17,1999320
1999,420,0,23926,Tim Cantwell Jr.,1,1,2,7,1999280
1999,420,0,23681,Ken Carpenter,1,1,2,15,1999040
1999,420,0,7137,Ashley Chinner,1,1,2,13,1999380
1999,420,0,21848,Lewis Chitengwa,1,0,2,4,1999240
1999,420,0,1206,Bobby Cole,1,1,2,7,1999390
1999,420,0,10195,Tim Conley,1,1,4,16,1999390
1999,420,0,21542,Simon Cooke,1,0,2,14,1999140
1999,420,0,20289,Robert Deruntz,1,0,1,6,1999260
1999,420,0,12131,Packard Dewitt,1,0,1,14,1999240
1999,420,0,23739,Ryan Dillon,1,0,2,11,1999110
1999,420,0,20104,Ken Duke,1,1,1,8,1999380
1999,420,0,24276,Matt Filipowicz,1,0,1,6,1999410
1999,420,0,1350,Pat Fitzsimons,1,0,1,12,1999390
1999,420,0,1358,Bob Ford,1,1,2,15,1999330
1999,420,0,20939,Keiichiro Fukabori,1,1,3,18,1999020
1999,420,0,23979,Judd Gibb,1,1,2,7,1999300
1999,420,0,7467,Mike Gilmore,1,1,2,10,1999330
1999,420,0,1425,Ernie Gonzalez,1,1,2,18,1999390
1999,420,0,23514,Bob Gregorski,1,1,1,13,1999280
1999,420,0,22752,Greg Gregory,1,0,2,11,1999250
1999,420,0,8063,Kelly Grunewald,1,1,2,18,1999200
1999,420,0,1489,Steve Hart,1,1,2,18,1999110
1999,420,0,24219,Wes Heffernan,1,0,1,3,1999380
1999,420,0,8337,Mike Heinen,1,0,1,9,1999190
1999,420,0,10117,Bob Heintz,1,0,1,10,1999250
1999,420,0,6526,Kip Henley,1,0,2,3,1999240
1999,420,0,23353,J.J. Henry,1,1,2,14,1999310
1999,420,0,19918,Bill Hickey,1,0,2,6,1999240
1999,420,0,6293,Joel Hirsch,1,1,2,8,1999270
1999,420,0,7965,Tim Hobby,1,0,1,2,1999200
1999,420,0,21486,Clay Homan,1,0,2,13,1999450
1999,420,0,20992,Kazuhiko Hosokawa,1,0,2,15,1999070
1999,420,0,23855,Ryan Hybl,1,0,1,5,1999310
1999,420,0,21350,Ryuji Imada,1,1,2,15,1999410
1999,420,0,24244,Vince Jones,1,0,1,13,1999390
1999,420,0,23376,Chris Kamin,1,0,1,7,1999080
1999,420,0,23165,Takashi Kamiyama,1,1,2,7,1999170
1999,420,0,1618,Ken Kelley,1,1,2,13,1999400
1999,420,0,6557,Stephen Keppler,1,0,1,6,1999330
1999,420,0,24094,Shawn Koch,1,0,1,9,1999320
1999,420,0,8647,Brandan Kop,1,0,1,5,1999020
1999,420,0,12705,Cliff Kresge,1,0,2,5,1999280
1999,420,0,24218,Han Lee,1,0,2,15,1999380
1999,420,0,23840,Michael Lord,1,0,1,11,1999200
1999,420,0,1725,John Mahaffey,1,0,4,10,1999030
1999,420,0,8353,Bill Malley,1,0,1,12,1999040
1999,420,0,23363,Yoshiaki Mano,1,1,3,14,1999050
1999,420,0,8079,Gary March,1,0,1,18,1999250
1999,420,0,23516,Wes Martin,1,1,3,5,1999370
1999,420,0,1753,Rik Massengale,1,1,1,18,1999300
1999,420,0,23769,Grant Masson,1,1,2,11,1999250
1999,420,0,8139,Tommy Masters,1,1,2,13,1999350
1999,420,0,22961,David Mathis,1,1,2,11,1999310
1999,420,0,24121,Andy Matthews,1,1,2,12,1999320
1999,420,0,23659,Kiernan Mattson,1,0,1,15,1999040
1999,420,0,8583,Ken McDonald,1,0,1,17,1999400
1999,420,0,20035,Rob McMillan,1,0,1,16,1999370
1999,420,0,6515,Shaun Micheel,1,0,1,6,1999250
1999,420,0,10844,Mark Mielke,1,0,1,11,1999250
1999,420,0,23978,Craig Miller,1,0,2,14,1999300
1999,420,0,1817,Lindy Miller,1,1,2,17,1999200
1999,420,0,1820,Bobby Mitchell,1,1,2,14,1999390
1999,420,0,1822,Clark Miyazaki,1,0,2,5,1999020
1999,420,0,8535,Gary Nicklaus,1,0,1,7,1999100
1999,420,0,1871,Mike Nicolette,1,0,3,17,1999120
1999,420,0,23720,Rick O'Shea,1,1,2,7,1999060
1999,420,0,22547,Albert Ochoa,1,1,2,17,1999250
1999,420,0,1892,Aki Ohmachi,1,1,3,13,1999050
1999,420,0,21810,Steve Parker,1,1,2,18,1999400
1999,420,0,6488,Chris Patton,1,0,3,15,1999140
1999,420,0,20095,Carl Paulson,1,0,1,6,1999420
1999,420,0,7959,Scott Petersen,1,0,2,8,1999380
1999,420,0,7187,Ron Philo Jr.,1,1,2,3,1999250
1999,420,0,23733,Jeremy Pope,1,0,2,11,1999100
1999,420,0,20474,Phillip Price,1,0,4,17,1999250
1999,420,0,1978,Fran Quinn,1,0,1,8,1999140
1999,420,0,8153,John Randle,1,0,1,15,1999370
1999,420,0,1984,Sam Randolph,1,1,3,16,1999050
1999,420,0,20158,Anthony Rodriguez,1,0,1,4,1999400
1999,420,0,12390,Kevin Roman,1,0,1,3,1999390
1999,420,0,2020,Eduardo Romero,1,0,1,3,1999330
1999,420,0,22732,Brian Rowell,1,1,2,5,1999400
1999,420,0,23506,Todd Sapere,1,1,1,18,1999310
1999,420,0,2046,Tony Saraceno,1,1,2,14,1999390
1999,420,0,2065,Rick Schuller,1,1,2,8,1999220
1999,420,0,7445,Dirk Schultz,1,1,2,8,1999220
1999,420,0,21002,Óscar Serna,1,0,4,10,1999100
1999,420,0,23193,Brian Sharp,1,0,1,14,1999420
1999,420,0,8089,Butch Sheehan,1,0,1,13,1999350
1999,420,0,2090,Tom Sieckmann,1,1,4,3,1999390
1999,420,0,2094,Tony Sills,1,0,2,14,1999180
1999,420,0,23191,Mark Slawter,1,0,2,14,1999250
1999,420,0,7179,Walter Smith,1,1,2,17,1999120
1999,420,0,11149,Jim Sobb,1,0,2,4,1999270
1999,420,0,19953,Adam Spring,1,0,2,14,1999100
1999,420,0,2136,Chris Starkjohann,1,1,1,3,1999060
1999,420,0,2148,Ray Stewart,1,1,2,17,1999380
1999,420,0,22295,Darron Stiles,1,1,2,11,1999110
1999,420,0,23881,Mike Stone,1,0,1,7,1999250
1999,420,0,20471,Sven Struver,1,0,2,9,1999330
1999,420,0,6847,Jay Synkelma,1,0,2,16,1999080
1999,420,0,2188,Ed Terasa,1,1,2,4,1999280
1999,420,0,8093,Serge Thivierge,1,0,1,18,1999380
1999,420,0,23824,Oliver Thomson,1,1,2,7,1999190
1999,420,0,12714,Chris Tidland,1,0,4,6,1999250
1999,420,0,12454,Mario Tiziani,1,1,2,10,1999280
1999,420,0,6425,Rick Todd,1,1,2,9,1999380
1999,420,0,24327,V.J. Trolio,1,1,2,15,1999450
1999,420,0,12330,Mark Tucker,1,1,2,3,1999390
1999,420,0,2224,Greg Twiggs,1,1,2,14,1999390
1999,420,0,6593,Gus Ulrich,1,1,1,18,1999170
1999,420,0,2244,Fred Wadsworth,1,0,2,3,1999390
1999,420,0,23068,Michael Walton,1,1,4,13,1999060
1999,420,0,24049,Travis Whisman,1,0,2,14,1999350
1999,420,0,19912,David White,1,0,2,11,1999270
1999,420,0,20436,Garrett Willis,1,0,1,10,1999250
1999,420,0,23980,Chris Winkel,1,0,1,6,1999300
1999,420,0,2313,Bruce Zabriski,1,1,4,13,1999330
1998,1,0,19824,Craig Barlow,14,1,1,16,1998180
1998,1,0,6643,Paul Goydos,14,0,1,10,1998430
1998,3,0,1060,Dave Barr,13,0,4,6,1998380
1998,3,0,1334,Keith Fergus,13,0,2,17,1998310
1998,3,0,1533,P.H. Horgan III,13,0,1,1,1998130
1998,3,0,1920,Craig Parry,13,1,4,8,1998200
1998,7,0,1185,Brandel Chamblee,12,0,4,2,1998310
1998,7,0,1766,Billy Mayfair,12,3,1,5,1998200
1998,7,0,6132,Sonny Skinner,12,0,1,12,1998360
1998,10,0,1761,Len Mattiace,11,2,1,6,1998320
1998,10,0,8553,Lee Porter,11,2,3,5,1998310
1998,10,0,2159,Curtis Strange,11,6,3,12,1998090
1998,10,0,2267,D.A. Weibring,11,0,1,17,1998270
1998,14,0,1098,Jay Don Blake,10,0,2,6,1998330
1998,14,0,1175,Jim Carter,10,0,1,12,1998160
1998,14,0,6621,Joe Durant,10,0,1,11,1998310
1998,14,0,6332,Neal Lancaster,10,0,1,5,1998210
1998,14,0,10860,Justin Leonard,10,0,4,12,1998250
1998,14,0,1723,Andrew Magee,10,1,4,12,1998100
1998,14,0,1928,Corey Pavin,10,3,3,2,1998410
1998,14,0,1941,Tom Pernice Jr.,10,10,5,5,1998430
1998,14,0,12702,Costantino Rocca,10,0,3,3,1998130
