YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
2014,131,0,22405,Justin Rose,"22' 1""",11567.75,523
2014,134,0,20104,Ken Duke,"22' 0""",14811.417,674
2014,134,0,28092,D.H. Lee,"22' 0""",9956.667,453
2014,134,0,22046,Geoff Ogilvy,"22' 0""",16213.5,737
2014,134,0,23621,Rory Sabbatini,"22' 0""",14454.667,656
2014,134,0,30692,Scott Stallings,"22' 0""",14370.083,653
2014,139,0,12510,Chad Campbell,"21' 11""",11289.833,515
2014,139,0,24358,Robert Garrigus,"21' 11""",15984.5,730
2014,139,0,27556,Ted Potter Jr.,"21' 11""",13851.583,631
2014,139,0,25804,Bubba Watson,"21' 11""",12816.75,584
2014,139,0,31323,Gary Woodland,"21' 11""",16501.25,754
2014,144,0,32334,Charlie Beljan,"21' 10""",15520.5,710
2014,144,0,34409,David Lingmerth,"21' 10""",14757.583,677
2014,144,0,31193,Jim Renner,"21' 10""",11995.833,549
2014,144,0,25349,Tim Wilkinson,"21' 10""",15238.167,697
2014,144,0,24663,Y.E. Yang,"21' 10""",13448.333,616
2014,149,0,35539,Luke Guthrie,"21' 9""",15795.083,727
2014,149,0,27408,Martin Kaymer,"21' 9""",10694.667,491
2014,149,0,28237,Rory McIlroy,"21' 9""",10012.75,461
2014,149,0,1810,Phil Mickelson,"21' 9""",10064.417,462
2014,149,0,27214,Kevin Streelman,"21' 9""",12766.333,587
2014,149,0,26289,Boo Weekley,"21' 9""",13689.667,629
2014,155,0,32200,Roberto Castro,"21' 8""",13376.333,618
2014,155,0,32366,Kevin Chappell,"21' 8""",19528.333,901
2014,155,0,26956,Bronson La'Cassie,"21' 8""",7890.25,364
2014,158,0,27644,Brian Harman,"21' 7""",22287.75,1031
2014,158,0,27933,John Merrick,"21' 7""",17288.083,802
2014,158,0,26596,Ryan Moore,"21' 7""",13524.333,627
2014,158,0,6567,Vijay Singh,"21' 7""",17055.833,790
2014,162,0,7867,Woody Austin,"21' 6""",12513.333,583
2014,162,0,25274,Steven Bowditch,"21' 6""",16557.5,769
2014,162,0,23135,Tim Clark,"21' 6""",13293.583,618
2014,162,0,30925,Dustin Johnson,"21' 6""",9018.333,420
2014,162,0,32640,Troy Merritt,"21' 6""",12339.5,573
2014,162,0,21878,Mark Wilson,"21' 6""",13088.833,609
2014,168,0,25686,Jason Dufner,"21' 5""",9379.833,438
2014,169,0,30852,Ryo Ishikawa,"21' 4""",13156.667,617
2014,170,0,27141,J.B. Holmes,"21' 3""",15668.333,737
2014,170,0,34046,Jordan Spieth,"21' 3""",15172.667,713
2014,172,0,1724,Jeff Maggert,"21' 2""",9787.333,462
2014,173,0,6522,Ernie Els,"21' 0""",12895.75,613
2014,173,0,30110,Kyle Stanley,"21' 0""",16305.75,777
2014,175,0,35541,John Peterson,"20' 10""",12276.667,589
2014,176,0,25900,Lucas Glover,"20' 9""",10835.083,523
2014,177,0,32839,Hideki Matsuyama,"20' 7""",12451.5,605
2022,1,0,30927,Brendon Todd,"26' 2""",17818.833,682
2022,2,0,24924,Bill Haas,"25' 7""",17273.417,676
2022,3,0,39058,Lucas Herbert,"25' 1""",9093.833,363
2022,4,0,34563,Chesson Hadley,"25' 0""",16307.417,652
2022,5,0,49771,J.T. Poston,"24' 11""",20263.417,814
2022,6,0,45540,Jared Wolfe,"24' 10""",12805.083,516
2022,7,0,35461,Beau Hossler,"24' 8""",16094.5,653
2022,7,0,29478,Kevin Kisner,"24' 8""",13183.75,534
2022,9,0,29420,Billy Horschel,"24' 7""",13642.0,554
2022,9,0,23108,Matt Kuchar,"24' 7""",13946.917,567
2022,9,0,27349,Alex Noren,"24' 7""",12149.167,494
2022,12,0,51766,Wyndham Clark,"24' 6""",18375.833,750
2022,12,0,40098,Matt Fitzpatrick,"24' 6""",11398.917,466
2022,12,0,49766,Hank Lebioda,"24' 6""",16709.583,683
2022,12,0,35449,Adam Long,"24' 6""",18692.0,764
2022,12,0,47993,Denny McCarthy,"24' 6""",20823.667,849
2022,17,0,34256,Andrew Putnam,"24' 5""",19756.167,808
2022,17,0,46970,Jon Rahm,"24' 5""",14463.917,593
2022,19,0,29535,Brice Garnett,"24' 4""",15200.333,625
2022,19,0,48081,Xander Schauffele,"24' 4""",14166.833,582
2022,19,0,33419,Cameron Tringale,"24' 4""",18716.5,768
2022,19,0,32333,Kevin Tway,"24' 4""",16665.25,685
2022,23,0,35879,Kelly Kraft,"24' 3""",13780.083,569
2022,23,0,29289,S.Y. Noh,"24' 3""",11091.167,457
2022,23,0,49960,Sepp Straka,"24' 3""",18801.667,775
2022,23,0,35617,Martin Trainer,"24' 3""",14831.167,611
2022,27,0,45522,Christiaan Bezuidenhout,"24' 2""",13370.333,553
2022,27,0,27644,Brian Harman,"24' 2""",18942.417,785
2022,27,0,36699,Patrick Rodgers,"24' 2""",17646.417,729
2022,27,0,47128,Richy Werenski,"24' 2""",12045.917,499
2022,31,0,32662,Michael Gligic,"24' 1""",14120.833,587
2022,31,0,21961,Charles Howell III,"24' 1""",11586.333,481
2022,31,0,48887,Matt Wallace,"24' 1""",12526.25,520
2022,31,0,52374,Brandon Wu,"24' 1""",12785.25,531
2022,35,0,47504,Sam Burns,"23' 11""",16374.0,685
2022,35,0,33490,Bo Hoag,"23' 11""",9347.333,391
2022,35,0,27974,Sung Kang,"23' 11""",14984.833,626
2022,35,0,36852,Jim Knous,"23' 11""",8037.167,336
2022,35,0,46414,Aaron Rai,"23' 11""",17950.0,751
2022,40,0,52372,Cameron Champ,"23' 10""",11733.417,492
2022,40,0,46550,Brandon Hagy,"23' 10""",14320.167,601
2022,40,0,36801,Mark Hubbard,"23' 10""",13276.667,558
2022,40,0,24024,Zach Johnson,"23' 10""",13873.5,582
2022,40,0,26851,Marc Leishman,"23' 10""",14651.667,615
2022,40,0,28252,Seamus Power,"23' 10""",14229.917,598
2022,40,0,31323,Gary Woodland,"23' 10""",13939.917,584
2022,47,0,24925,Jonathan Byrd,"23' 9""",10573.75,445
2022,47,0,32366,Kevin Chappell,"23' 9""",10887.583,459
2022,47,0,47988,Nick Hardy,"23' 9""",11364.5,479
2022,47,0,39971,Sungjae Im,"23' 9""",17720.167,747
2022,47,0,24361,Pat Perez,"23' 9""",11884.167,500
2022,52,0,39997,Corey Conners,"23' 8""",18320.0,774
2022,52,0,46435,Austin Cook,"23' 8""",12896.167,544
2022,52,0,32791,K.H. Lee,"23' 8""",20552.083,867
2022,52,0,25198,Francesco Molinari,"23' 8""",9314.167,393
2022,52,0,53165,Doc Redman,"23' 8""",16080.083,679
2022,52,0,47347,Adam Schenk,"23' 8""",19213.583,812
2022,52,0,27139,David Skinns,"23' 8""",12501.333,529
2022,52,0,56278,Matthew Wolff,"23' 8""",8481.583,359
2022,60,0,28237,Rory McIlroy,"23' 7""",11622.5,493
2022,60,0,39546,Keith Mitchell,"23' 7""",16593.083,704
2022,60,0,24502,Adam Scott,"23' 7""",15186.917,643
2022,60,0,27095,Nick Watney,"23' 7""",15355.0,652
2022,64,0,27649,Brandt Snedeker,"23' 6""",12357.667,525
2022,65,0,35110,Brett Drewitt,"23' 5""",10503.167,448
2022,65,0,35506,Mackenzie Hughes,"23' 5""",14893.25,637
2022,65,0,37275,Sam Ryder,"23' 5""",18262.0,780
2022,65,0,39324,J.J. Spaun,"23' 5""",17195.75,734
2022,69,0,30911,Tommy Fleetwood,"23' 4""",9178.083,393
2022,69,0,33399,Adam Hadwin,"23' 4""",18193.75,780
2022,69,0,39977,Max Homa,"23' 4""",16111.083,691
2022,69,0,30944,Jason Kokrak,"23' 4""",11931.583,511
2022,69,0,36871,Matthew NeSmith,"23' 4""",19354.333,830
