YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 1 PUTTS,TOTAL ROUNDS
2000,159,0,1142,Bart Bryant,6.55,478,73
2000,159,0,6575,Dudley Hart,6.55,478,73
2000,162,0,24356,Jason Buha,6.54,536,82
2000,163,0,20099,Doug Barron,6.51,534,82
2000,163,0,6621,Joe Durant,6.51,612,94
2000,165,0,7363,Craig Bowden,6.5,351,54
2000,166,0,2101,Joey Sindelar,6.49,545,84
2000,166,0,2223,Bob Tway,6.49,578,89
2000,168,0,6567,Vijay Singh,6.47,595,92
2000,169,0,8545,Glen Hnatiuk,6.46,581,90
2000,170,0,1926,Steve Pate,6.45,593,92
2000,171,0,1035,Tommy Armour III,6.44,573,89
2000,172,0,1766,Billy Mayfair,6.43,566,88
2000,173,0,6350,Bob May,6.42,584,91
2000,174,0,10962,Bradley Hughes,6.41,577,90
2000,174,0,1943,Chris Perry,6.41,673,105
2000,174,0,2246,Duffy Waldorf,6.41,481,75
2000,177,0,1724,Jeff Maggert,6.4,525,82
2000,177,0,1905,Joe Ozaki,6.4,339,53
2000,179,0,1927,Dennis Paulson,6.37,516,81
2000,180,0,20445,Casey Martin,6.36,560,88
2000,181,0,1797,Rocco Mediate,6.34,482,76
2000,182,0,20574,Mathew Goggin,6.32,575,91
2000,182,0,8045,Perry Moss,6.32,335,53
2000,184,0,23614,Rich Beem,6.31,511,81
2000,184,0,20029,Notah Begay III,6.31,492,78
2000,186,0,1326,Nick Faldo,6.24,306,49
2000,187,0,6573,Brandt Jobe,6.23,548,88
2000,188,0,1226,Fred Couples,6.2,434,70
2000,188,0,6044,Scott Gump,6.2,651,105
2000,190,0,1510,Nolan Henke,6.19,489,79
2000,191,0,1219,John Cook,6.13,539,88
2000,192,0,1408,Kelly Gibson,6.0,492,82
2000,193,0,1677,Tom Lehman,5.88,406,69
2000,193,0,1975,Tom Purtzer,5.88,329,56
2000,195,0,1313,Steve Elkington,5.69,330,58
2009,1,0,22371,Aaron Baddeley,7.91,514,65
2009,2,0,24449,Parker McLachlin,7.9,561,71
2009,3,0,23983,Luke Donald,7.89,600,76
2009,3,0,29221,Webb Simpson,7.89,742,94
2009,5,0,1329,Brad Faxon,7.88,465,59
2009,5,0,21949,Joe Ogilvie,7.88,670,85
2009,7,0,23108,Matt Kuchar,7.72,633,82
2009,8,0,10423,Mike Weir,7.7,647,84
2009,9,0,20766,Padraig Harrington,7.65,497,65
2009,9,0,29718,Anthony Kim,7.65,566,74
2009,11,0,20850,Daniel Chopra,7.63,679,89
2009,11,0,24361,Pat Perez,7.63,549,72
2009,13,0,24138,Ian Poulter,7.61,426,56
2009,14,0,21350,Ryuji Imada,7.59,645,85
2009,15,0,6527,Steve Stricker,7.58,599,79
2009,16,0,23135,Tim Clark,7.51,586,78
2009,17,0,8793,Tiger Woods,7.48,464,62
2009,18,0,23541,Ben Crane,7.46,694,93
2009,19,0,19846,Brian Gay,7.45,715,96
2009,20,0,1320,Bob Estes,7.44,580,78
2009,21,0,10809,Jim Furyk,7.41,615,83
2009,22,0,20157,Retief Goosen,7.4,540,73
2009,23,0,20160,Charlie Wi,7.38,679,92
2009,24,0,20070,Matt Bettencourt,7.35,720,98
2009,24,0,22046,Geoff Ogilvy,7.35,529,72
2009,26,0,25396,Kevin Na,7.33,667,91
2009,27,0,1941,Tom Pernice Jr.,7.32,600,82
2009,28,0,6004,Stephen Ames,7.31,548,75
2009,29,0,10585,Scott McCarron,7.29,663,91
2009,29,0,25190,Jeff Quinney,7.29,569,78
2009,31,0,1948,Tim Petrovic,7.28,706,97
2009,32,0,1810,Phil Mickelson,7.25,457,63
2009,33,0,24490,George McNeill,7.24,594,82
2009,34,0,7867,Woody Austin,7.23,607,84
2009,34,0,12716,Charley Hoffman,7.23,701,97
2009,34,0,21731,Freddie Jacobson,7.23,600,83
2009,34,0,28475,Jeff Overton,7.23,665,92
2009,38,0,1707,Steve Lowery,7.22,599,83
2009,39,0,21753,Brian Davis,7.21,743,103
2009,39,0,24024,Zach Johnson,7.21,663,92
2009,41,0,25900,Lucas Glover,7.2,670,93
2009,42,0,10860,Justin Leonard,7.19,654,91
2009,42,0,1945,Kenny Perry,7.19,654,91
2009,44,0,20848,Ángel Cabrera,7.17,387,54
2009,44,0,24781,Hunter Mahan,7.17,660,92
2009,44,0,22405,Justin Rose,7.17,502,70
2009,47,0,23718,Nathan Green,7.15,744,104
2009,48,0,27649,Brandt Snedeker,7.14,578,81
2009,49,0,1161,Mark Calcavecchia,7.11,512,72
2009,50,0,12782,Tim Herron,7.1,618,87
2009,51,0,10117,Bob Heintz,7.08,418,59
2009,51,0,23320,Ryan Palmer,7.08,552,78
2009,53,0,20572,Rod Pampling,7.07,502,71
2009,54,0,26695,Michael Letzig,7.05,677,96
2009,55,0,21805,Harrison Frazar,7.03,654,93
2009,56,0,25345,Carl Pettersson,7.01,603,86
2009,57,0,22621,Ben Curtis,7.0,434,62
2009,57,0,25804,Bubba Watson,7.0,511,73
2009,59,0,26596,Ryan Moore,6.98,621,89
2009,59,0,2214,Kirk Triplett,6.98,419,60
2009,59,0,27095,Nick Watney,6.98,600,86
2009,62,0,23048,Eric Axley,6.97,495,71
2009,62,0,7457,Steve Flesch,6.97,537,77
2009,62,0,21878,Mark Wilson,6.97,690,99
2009,65,0,9011,David Duval,6.96,390,56
2009,65,0,30925,Dustin Johnson,6.96,585,84
2009,65,0,25562,Andres Romero,6.96,397,57
2009,68,0,20104,Ken Duke,6.94,604,87
2009,68,0,12602,Dean Wilson,6.94,562,81
2009,70,0,6595,Kevin Sutherland,6.93,658,95
2009,71,0,6522,Ernie Els,6.92,457,66
2009,72,0,23778,Brad Adamonis,6.91,484,70
2009,72,0,6251,Chris DiMarco,6.91,670,97
2009,72,0,26420,Richard Johnson,6.91,587,85
2009,72,0,24140,Sean O'Hair,6.91,525,76
2009,76,0,24503,Jeff Klauk,6.9,669,97
2009,77,0,8075,Jerry Kelly,6.89,620,90
2009,77,0,23325,Vaughn Taylor,6.89,606,88
2009,77,0,23623,Bo Van Pelt,6.89,689,100
2009,80,0,27141,J.B. Holmes,6.88,509,74
2009,80,0,27060,John Mallinger,6.88,619,90
2009,80,0,26301,James Nitties,6.88,592,86
2009,83,0,25686,Jason Dufner,6.87,618,90
2009,83,0,22961,David Mathis,6.87,563,82
2009,85,0,23621,Rory Sabbatini,6.86,549,80
2009,86,0,20229,Stewart Cink,6.85,500,73
2009,86,0,22913,John Rollins,6.85,630,92
2009,88,0,6643,Paul Goydos,6.84,540,79
2009,88,0,20127,Chris Riley,6.84,527,77
2009,90,0,1226,Fred Couples,6.81,368,54
2009,91,0,12705,Cliff Kresge,6.79,530,78
2009,92,0,27770,Camilo Villegas,6.78,495,73
2009,92,0,26498,Matt Weibring,6.78,441,65
2009,94,0,24924,Bill Haas,6.77,616,91
2009,94,0,25632,Jimmy Walker,6.77,501,74
2009,96,0,21209,Sergio Garcia,6.76,392,58
2009,96,0,1577,Lee Janzen,6.76,500,74
2009,96,0,23548,Bill Lunde,6.76,561,83
2009,96,0,22348,Nick O'Hern,6.76,608,90
2009,100,0,2239,Scott Verplank,6.75,594,88
2009,101,0,20593,Greg Chalmers,6.74,573,85
2009,101,0,28089,Jason Day,6.74,411,61
2009,103,0,26951,Johnson Wagner,6.73,545,81
2009,104,0,2206,David Toms,6.7,657,98
2009,104,0,24663,Y.E. Yang,6.7,556,83
2009,106,0,1473,Todd Hamilton,6.67,554,83
2009,106,0,27683,Leif Olson,6.67,340,51
2009,108,0,1706,Davis Love III,6.66,579,87
2009,109,0,28780,Nicholas Thompson,6.65,638,96
2009,110,0,7223,Brian Bateman,6.62,364,55
2009,110,0,26851,Marc Leishman,6.62,602,91
2009,112,0,20098,Stuart Appleby,6.6,515,78
2009,113,0,31416,Derek Fathauer,6.59,415,63
2009,113,0,20574,Mathew Goggin,6.59,488,74
2009,115,0,24507,Jason Bohn,6.58,579,88
2009,115,0,27936,Martin Laird,6.58,474,72
2009,117,0,28158,Steve Marino,6.57,644,98
2009,118,0,25240,D.A. Points,6.56,649,99
2009,119,0,27214,Kevin Streelman,6.54,634,97
2009,120,0,12510,Chad Campbell,6.53,588,90
2009,120,0,1724,Jeff Maggert,6.53,516,79
2009,122,0,24357,K.J. Choi,6.52,417,64
2009,123,0,6197,Michael Allen,6.51,475,73
2009,123,0,6567,Vijay Singh,6.51,449,69
2009,125,0,20472,Alex Cejka,6.5,533,82
2009,126,0,23638,Brendon de Jonge,6.49,584,90
2009,127,0,12652,Cameron Beckman,6.48,564,87
2009,127,0,27466,Spencer Levin,6.48,486,75
2009,127,0,23800,Bryce Molder,6.48,447,69
2009,130,0,1313,Steve Elkington,6.47,453,70
2009,130,0,25818,Scott Piercy,6.47,550,85
2009,132,0,1035,Tommy Armour III,6.45,374,58
2009,132,0,7749,Brett Quigley,6.45,593,92
2009,132,0,26668,Marc Turnesa,6.45,497,77
2009,132,0,25919,Brian Vranesh,6.45,329,51
2009,136,0,23788,D.J. Trahan,6.44,618,96
2009,137,0,24925,Jonathan Byrd,6.42,571,89
2009,137,0,22293,Heath Slocum,6.42,610,95
2009,139,0,20645,John Senden,6.41,641,100
2009,140,0,21959,Ted Purdy,6.4,646,101
2009,141,0,26476,Chez Reavie,6.38,517,81
2009,142,0,1142,Bart Bryant,6.36,369,58
2009,143,0,24358,Robert Garrigus,6.35,527,83
2009,143,0,27963,Chris Stroud,6.35,559,88
2009,145,0,10885,Robert Allenby,6.33,443,70
2009,146,0,24912,Will MacKenzie,6.32,436,69
2009,146,0,1928,Corey Pavin,6.32,461,73
2009,148,0,24502,Adam Scott,6.31,328,52
2009,149,0,20634,Peter Lonard,6.3,542,86
2009,149,0,26289,Boo Weekley,6.3,485,77
2009,151,0,27120,Troy Matteson,6.29,598,95
2009,152,0,1766,Billy Mayfair,6.28,521,83
2009,153,0,30927,Brendon Todd,6.26,332,53
2009,154,0,28087,Kris Blanks,6.25,375,60
2009,154,0,22295,Darron Stiles,6.25,325,52
2009,156,0,22892,Jason Gore,6.23,461,74
2009,157,0,1797,Rocco Mediate,6.2,490,79
2009,158,0,21961,Charles Howell III,6.18,612,99
2009,158,0,28620,Aron Price,6.18,550,89
2009,160,0,6012,Greg Kraft,6.16,314,51
2009,161,0,20498,Briny Baird,6.15,547,89
2009,162,0,26300,Matt Jones,6.13,343,56
2009,163,0,1132,Mark Brooks,6.11,336,55
2009,163,0,27933,John Merrick,6.11,556,91
2009,165,0,28118,Peter Tomasulo,6.07,370,61
2009,166,0,30711,Colt Knost,6.06,430,71
2009,167,0,23614,Rich Beem,6.04,465,77
2009,168,0,26679,Kevin Stadler,6.02,391,65
2009,169,0,8931,Glen Day,6.01,475,79
2009,170,0,23353,J.J. Henry,5.95,577,97
2009,170,0,23349,Charles Warren,5.95,375,63
2009,172,0,6539,Rick Price,5.85,316,54
2009,173,0,10733,Kent Jones,5.82,425,73
2009,173,0,20691,Greg Owen,5.82,565,97
2009,175,0,26497,Casey Wittenberg,5.77,410,71
2009,176,0,8845,Scott Sterling,5.65,288,51
2009,177,0,26881,Jarrod Lyle,5.63,366,65
2009,178,0,6621,Joe Durant,5.56,345,62
2009,179,0,22548,Patrick Sheehan,5.55,283,51
2009,180,0,23497,Tag Ridings,5.52,276,50
2009,181,0,31323,Gary Woodland,5.47,290,53
2009,182,0,24846,Ricky Barnes,5.36,359,67
2009,183,0,10425,Jay Williamson,5.35,369,69
2009,184,0,1677,Tom Lehman,5.2,286,55
2017,1,0,27895,Jonas Blixt,7.89,552,70
2017,2,0,32102,Rickie Fowler,7.86,597,76
2017,2,0,33448,Justin Thomas,7.86,621,79
2017,4,0,28089,Jason Day,7.79,514,66
2017,4,0,27770,Camilo Villegas,7.79,561,72
2017,6,0,34409,David Lingmerth,7.77,583,75
2017,7,0,25191,Gonzalo Fernandez-Castaño,7.75,434,56
2017,8,0,48084,Wesley Bryan,7.74,704,91
2017,9,0,25572,Graeme McDowell,7.73,433,56
2017,10,0,37454,Whee Kim,7.68,553,72
2017,11,0,33399,Adam Hadwin,7.65,750,98
2017,12,0,25892,Steve Wheatcroft,7.64,359,47
2017,13,0,20593,Greg Chalmers,7.61,540,71
2017,13,0,25720,Chad Collins,7.61,472,62
2017,13,0,36689,Brooks Koepka,7.61,609,80
2017,13,0,28252,Seamus Power,7.61,609,80
2017,17,0,27644,Brian Harman,7.6,760,100
2017,17,0,29223,Sam Saunders,7.6,532,70
2017,19,0,19846,Brian Gay,7.56,590,78
2017,19,0,34466,Peter Malnati,7.56,643,85
2017,19,0,34360,Patrick Reed,7.56,756,100
2017,22,0,26331,Charl Schwartzel,7.55,453,60
2017,23,0,24024,Zach Johnson,7.52,579,77
2017,23,0,35891,Cameron Smith,7.52,617,82
2017,25,0,31420,Anirban Lahiri,7.51,541,72
2017,26,0,23983,Luke Donald,7.48,359,48
2017,26,0,35532,Tom Hoge,7.48,344,46
2017,28,0,6522,Ernie Els,7.46,388,52
2017,28,0,34046,Jordan Spieth,7.46,582,78
2017,30,0,25345,Carl Pettersson,7.44,439,59
2017,31,0,1810,Phil Mickelson,7.41,593,80
2017,32,0,29479,Scott Brown,7.4,673,91
2017,32,0,24138,Ian Poulter,7.4,503,68
2017,32,0,27649,Brandt Snedeker,7.4,370,50
2017,35,0,46443,Brian Campbell,7.39,377,51
2017,36,0,37278,Nicholas Lindheim,7.38,413,56
2017,36,0,24361,Pat Perez,7.38,664,90
2017,38,0,22371,Aaron Baddeley,7.37,420,57
2017,39,0,24846,Ricky Barnes,7.36,677,92
2017,39,0,25349,Tim Wilkinson,7.36,427,58
2017,41,0,28237,Rory McIlroy,7.33,352,48
2017,41,0,29289,S.Y. Noh,7.33,638,87
2017,41,0,29221,Webb Simpson,7.33,726,99
2017,44,0,27958,Ryan Blaum,7.3,701,96
2017,44,0,33461,Morgan Hoffmann,7.3,642,88
2017,44,0,27141,J.B. Holmes,7.3,555,76
2017,44,0,39975,Michael Kim,7.3,657,90
2017,44,0,32839,Hideki Matsuyama,7.3,555,76
2017,49,0,39954,Cody Gribble,7.29,561,77
2017,49,0,29222,Billy Hurley III,7.29,583,80
2017,49,0,23325,Vaughn Taylor,7.29,612,84
2017,52,0,40009,Dominic Bozzelli,7.28,473,65
2017,53,0,23800,Bryce Molder,7.27,538,74
2017,54,0,28307,Matt Every,7.26,508,70
2017,54,0,25396,Kevin Na,7.26,595,82
2017,56,0,30852,Ryo Ishikawa,7.25,406,56
2017,57,0,29926,Danny Lee,7.24,644,89
2017,57,0,49771,J.T. Poston,7.24,630,87
2017,57,0,46970,Jon Rahm,7.24,601,83
2017,57,0,33419,Cameron Tringale,7.24,601,83
2017,61,0,40026,Daniel Berger,7.23,622,86
2017,61,0,30925,Dustin Johnson,7.23,506,70
2017,63,0,40058,Zac Blair,7.22,715,99
2017,63,0,48822,Sebastián Muñoz,7.22,354,49
2017,65,0,26300,Matt Jones,7.21,404,56
2017,66,0,25686,Jason Dufner,7.2,590,82
2017,66,0,31416,Derek Fathauer,7.2,540,75
2017,66,0,23108,Matt Kuchar,7.2,662,92
2017,66,0,32150,Michael Thompson,7.2,403,56
2017,70,0,34213,Grayson Murray,7.19,647,90
2017,71,0,35545,Blayne Barber,7.18,510,71
2017,71,0,32333,Kevin Tway,7.18,632,88
2017,73,0,29720,Andres Gonzales,7.17,495,69
2017,73,0,48081,Xander Schauffele,7.17,660,92
2017,73,0,34431,Robert Streb,7.17,674,94
2017,76,0,26329,Louis Oosthuizen,7.16,444,62
2017,77,0,26499,Rafa Cabrera Bello,7.15,429,60
2017,77,0,27963,Chris Stroud,7.15,422,59
2017,79,0,31560,Brian Stuard,7.14,621,87
2017,80,0,24357,K.J. Choi,7.12,470,66
2017,80,0,46550,Brandon Hagy,7.12,548,77
2017,80,0,32757,Patton Kizzire,7.12,541,76
2017,80,0,26476,Chez Reavie,7.12,676,95
2017,84,0,33948,Byeong Hun An,7.11,512,72
2017,84,0,29461,Jamie Lovemark,7.11,683,96
2017,84,0,26596,Ryan Moore,7.11,562,79
2017,87,0,46601,Trey Mullinax,7.1,582,82
2017,87,0,23497,Tag Ridings,7.1,419,59
2017,89,0,37455,Si Woo Kim,7.09,532,75
2017,89,0,29478,Kevin Kisner,7.09,695,98
2017,91,0,34174,John Huh,7.08,623,88
2017,92,0,46440,Smylie Kaufman,7.06,501,71
2017,92,0,34358,Jonathan Randolph,7.06,445,63
2017,94,0,35506,Mackenzie Hughes,7.05,733,104
2017,95,0,35110,Brett Drewitt,7.04,373,53
2017,95,0,34099,Harris English,7.04,535,76
2017,95,0,22986,Søren Kjeldsen,7.04,345,49
2017,95,0,32640,Troy Merritt,7.04,535,76
2017,99,0,26851,Marc Leishman,7.02,632,90
2017,99,0,25804,Bubba Watson,7.02,442,63
2017,101,0,24781,Hunter Mahan,7.0,497,71
2017,101,0,25198,Francesco Molinari,7.0,504,72
2017,103,0,32366,Kevin Chappell,6.98,628,90
2017,103,0,20229,Stewart Cink,6.98,649,93
2017,103,0,30191,Julián Etulain,6.98,440,63
2017,103,0,27974,Sung Kang,6.98,712,102
2017,107,0,25274,Steven Bowditch,6.96,383,55
2017,107,0,27936,Martin Laird,6.96,578,83
2017,107,0,24140,Sean O'Hair,6.96,585,84
2017,110,0,12716,Charley Hoffman,6.95,751,108
2017,110,0,25632,Jimmy Walker,6.95,452,65
2017,112,0,32200,Roberto Castro,6.94,472,68
2017,112,0,26758,David Hearn,6.94,590,85
2017,112,0,27466,Spencer Levin,6.94,590,85
2017,115,0,28679,Fabián Gómez,6.93,409,59
2017,116,0,33120,Mark Anderson,6.92,360,52
2017,116,0,35879,Kelly Kraft,6.92,491,71
2017,116,0,47128,Richy Werenski,6.92,512,74
2017,119,0,47959,Bryson DeChambeau,6.91,615,89
2017,119,0,29725,Tony Finau,6.91,719,104
2017,119,0,21961,Charles Howell III,6.91,567,82
2017,119,0,24502,Adam Scott,6.91,401,58
2017,119,0,25834,Daniel Summerhays,6.91,650,94
2017,124,0,30926,Chris Kirk,6.9,573,83
2017,125,0,20771,Steven Alker,6.89,434,63
2017,125,0,25364,Paul Casey,6.89,620,90
2017,125,0,34098,Russell Henley,6.89,668,97
2017,125,0,46501,Ollie Schniederjans,6.89,599,87
2017,125,0,27214,Kevin Streelman,6.89,606,88
2017,130,0,23621,Rory Sabbatini,6.88,447,65
2017,131,0,23541,Ben Crane,6.87,543,79
2017,131,0,20157,Retief Goosen,6.87,316,46
2017,133,0,31646,Emiliano Grillo,6.86,597,87
2017,133,0,25493,Nick Taylor,6.86,652,95
2017,135,0,33413,Ben Martin,6.85,541,79
2017,136,0,10809,Jim Furyk,6.84,349,51
2017,136,0,21209,Sergio Garcia,6.84,424,62
2017,136,0,46732,Rick Lamb,6.84,342,50
2017,136,0,28132,Tyrone Van Aswegen,6.84,663,97
2017,140,0,33141,Keegan Bradley,6.83,697,102
2017,140,0,20104,Ken Duke,6.83,485,71
2017,142,0,34021,Bud Cauley,6.82,600,88
2017,142,0,29518,Brendan Steele,6.82,573,84
2017,144,0,35450,Patrick Cantlay,6.81,327,48
2017,144,0,24924,Bill Haas,6.81,579,85
2017,144,0,33122,Russell Knox,6.81,477,70
2017,147,0,29908,C.T. Pan,6.8,585,86
2017,148,0,29740,Brad Fritsch,6.79,353,52
2017,148,0,24358,Robert Garrigus,6.79,489,72
2017,148,0,22046,Geoff Ogilvy,6.79,489,72
2017,151,0,39324,J.J. Spaun,6.78,583,86
2017,152,0,32448,James Hahn,6.77,650,96
2017,153,0,33418,Shawn Stefani,6.76,460,68
2017,154,0,29974,Branden Grace,6.75,425,63
2017,155,0,35300,Andrew Loupe,6.73,350,52
2017,155,0,22405,Justin Rose,6.73,431,64
2017,157,0,28093,Miguel Angel Carballo,6.72,383,57
2017,157,0,25900,Lucas Glover,6.72,605,90
2017,159,0,20472,Alex Cejka,6.7,516,77
2017,160,0,22056,Cameron Percy,6.68,434,65
2017,161,0,30110,Kyle Stanley,6.67,667,100
2017,162,0,24507,Jason Bohn,6.65,472,71
2017,162,0,33204,Shane Lowry,6.65,326,49
2017,162,0,26951,Johnson Wagner,6.65,419,63
2017,165,0,28420,Ryan Brehm,6.64,511,77
2017,165,0,27129,Luke List,6.64,651,98
2017,167,0,31202,William McGirt,6.63,550,83
2017,167,0,27064,Jhonattan Vegas,6.63,597,90
2017,169,0,34264,Hudson Swafford,6.62,596,90
2017,170,0,36801,Mark Hubbard,6.61,489,74
2017,170,0,25818,Scott Piercy,6.61,443,67
2017,172,0,30944,Jason Kokrak,6.59,626,95
2017,172,0,36699,Patrick Rodgers,6.59,488,74
2017,174,0,27095,Nick Watney,6.58,454,69
2017,175,0,12510,Chad Campbell,6.55,635,97
2017,175,0,27436,Graham DeLaet,6.55,498,76
2017,175,0,37189,Harold Varner III,6.55,648,99
2017,178,0,31323,Gary Woodland,6.54,582,89
2017,179,0,25240,D.A. Points,6.51,443,68
2017,180,0,31557,Jim Herman,6.4,480,75
2017,181,0,20572,Rod Pampling,6.39,454,71
2017,181,0,29476,Kyle Reifers,6.39,562,88
2017,183,0,30692,Scott Stallings,6.38,491,77
2017,184,0,29485,Brett Stegmaier,6.36,483,76
2017,185,0,28500,Martin Flores,6.3,510,81
2017,186,0,19803,Ryan Armour,6.22,367,59
2017,187,0,29420,Billy Horschel,6.2,533,86
2017,188,0,26289,Boo Weekley,6.11,446,73
2017,189,0,23320,Ryan Palmer,6.08,322,53
2017,190,0,23353,J.J. Henry,5.93,510,86
2010,1,0,19846,Brian Gay,7.91,775,98
2010,2,0,27649,Brandt Snedeker,7.9,703,89
2010,3,0,21350,Ryuji Imada,7.71,694,90
2010,4,0,20160,Charlie Wi,7.68,730,95
2010,5,0,10423,Mike Weir,7.65,436,57
2010,6,0,20593,Greg Chalmers,7.56,703,93
2010,7,0,20766,Padraig Harrington,7.48,419,56
2010,8,0,26882,Michael Sim,7.41,467,63
2010,9,0,23983,Luke Donald,7.4,503,68
2010,10,0,25396,Kevin Na,7.39,687,93
2010,11,0,26300,Matt Jones,7.36,655,89
2010,12,0,24361,Pat Perez,7.34,661,90
2010,12,0,2239,Scott Verplank,7.34,536,73
2010,14,0,27141,J.B. Holmes,7.32,732,100
2010,14,0,2206,David Toms,7.32,622,85
2010,16,0,23718,Nathan Green,7.3,628,86
2010,17,0,24024,Zach Johnson,7.29,663,91
2010,18,0,22371,Aaron Baddeley,7.28,684,94
2010,19,0,8725,Tom Gillis,7.27,705,97
2010,19,0,22405,Justin Rose,7.27,567,78
2010,21,0,21753,Brian Davis,7.26,733,101
2010,22,0,23108,Matt Kuchar,7.24,688,95
2010,22,0,23320,Ryan Palmer,7.24,608,84
2010,24,0,29221,Webb Simpson,7.23,709,98
2010,25,0,21731,Freddie Jacobson,7.22,599,83
2010,26,0,6527,Steve Stricker,7.21,519,72
2010,27,0,25190,Jeff Quinney,7.2,655,91
2010,28,0,23135,Tim Clark,7.19,611,85
2010,29,0,1810,Phil Mickelson,7.18,546,76
2010,30,0,22046,Geoff Ogilvy,7.17,430,60
2010,31,0,10809,Jim Furyk,7.14,528,74
2010,32,0,20850,Daniel Chopra,7.12,527,74
2010,32,0,6643,Paul Goydos,7.12,555,78
2010,34,0,12716,Charley Hoffman,7.11,604,85
2010,35,0,23541,Ben Crane,7.1,582,82
2010,36,0,26596,Ryan Moore,7.09,560,79
2010,37,0,10860,Justin Leonard,7.07,622,88
2010,37,0,10585,Scott McCarron,7.07,636,90
2010,39,0,32640,Troy Merritt,7.06,607,86
2010,39,0,23623,Bo Van Pelt,7.06,734,104
2010,41,0,25364,Paul Casey,7.05,409,58
2010,41,0,11123,Chris Couch,7.05,465,66
2010,41,0,25562,Andres Romero,7.05,515,73
2010,44,0,20157,Retief Goosen,7.04,500,71
2010,44,0,28237,Rory McIlroy,7.04,366,52
2010,46,0,20070,Matt Bettencourt,7.03,640,91
2010,47,0,24138,Ian Poulter,7.02,344,49
2010,48,0,20098,Stuart Appleby,7.01,708,101
2010,49,0,23621,Rory Sabbatini,6.99,545,78
2010,50,0,24663,Y.E. Yang,6.96,487,70
2010,51,0,26695,Michael Letzig,6.94,583,84
2010,52,0,28089,Jason Day,6.93,568,82
2010,52,0,6522,Ernie Els,6.93,485,70
2010,52,0,25345,Carl Pettersson,6.93,686,99
2010,52,0,27770,Camilo Villegas,6.93,499,72
2010,56,0,25720,Chad Collins,6.9,600,87
2010,56,0,26851,Marc Leishman,6.9,600,87
2010,56,0,24490,George McNeill,6.9,545,79
2010,59,0,32102,Rickie Fowler,6.89,675,98
2010,59,0,30925,Dustin Johnson,6.89,565,82
2010,59,0,23800,Bryce Molder,6.89,579,84
2010,62,0,28475,Jeff Overton,6.88,612,89
2010,62,0,25818,Scott Piercy,6.88,605,88
2010,64,0,28307,Matt Every,6.87,412,60
2010,65,0,27095,Nick Watney,6.86,604,88
2010,66,0,6004,Stephen Ames,6.85,507,74
2010,66,0,24846,Ricky Barnes,6.85,706,103
2010,66,0,20229,Stewart Cink,6.85,548,80
2010,66,0,1948,Tim Petrovic,6.85,719,105
2010,70,0,24507,Jason Bohn,6.79,570,84
2010,70,0,23409,James Driscoll,6.79,530,78
2010,70,0,27214,Kevin Streelman,6.79,611,90
2010,73,0,1577,Lee Janzen,6.77,521,77
2010,73,0,27060,John Mallinger,6.77,528,78
2010,75,0,24357,K.J. Choi,6.74,553,82
2010,76,0,20848,Ángel Cabrera,6.73,424,63
2010,76,0,28158,Steve Marino,6.73,545,81
2010,78,0,1320,Bob Estes,6.72,531,79
2010,78,0,23325,Vaughn Taylor,6.72,585,87
2010,80,0,27936,Martin Laird,6.7,610,91
2010,80,0,25804,Bubba Watson,6.7,516,77
2010,82,0,1329,Brad Faxon,6.69,388,58
2010,82,0,24924,Bill Haas,6.69,582,87
2010,84,0,24781,Hunter Mahan,6.68,561,84
2010,84,0,25632,Jimmy Walker,6.68,548,82
2010,86,0,25686,Jason Dufner,6.67,580,87
2010,86,0,8537,J.P. Hayes,6.67,527,79
2010,88,0,10885,Robert Allenby,6.66,493,74
2010,88,0,26301,James Nitties,6.66,613,92
2010,90,0,29910,Blake Adams,6.65,559,84
2010,90,0,6251,Chris DiMarco,6.65,585,88
2010,92,0,22621,Ben Curtis,6.64,518,78
2010,93,0,25900,Lucas Glover,6.62,490,74
2010,94,0,24925,Jonathan Byrd,6.61,562,85
2010,94,0,21961,Charles Howell III,6.61,681,103
2010,96,0,24140,Sean O'Hair,6.6,541,82
2010,97,0,7457,Steve Flesch,6.59,514,78
2010,98,0,30946,Alex Prugh,6.58,579,88
2010,98,0,22913,John Rollins,6.58,533,81
2010,98,0,6567,Vijay Singh,6.58,487,74
2010,101,0,20572,Rod Pampling,6.56,505,77
2010,101,0,26287,Roland Thatcher,6.56,472,72
2010,103,0,21949,Joe Ogilvie,6.55,648,99
2010,104,0,7867,Woody Austin,6.54,608,93
2010,105,0,24912,Will MacKenzie,6.53,470,72
2010,105,0,26951,Johnson Wagner,6.53,555,85
2010,107,0,23673,Michael Connell,6.52,580,89
2010,108,0,9011,David Duval,6.51,462,71
2010,109,0,6515,Shaun Micheel,6.5,455,70
2010,109,0,20686,Jeev Milkha Singh,6.5,364,56
2010,111,0,27330,Josh Teater,6.48,654,101
2010,112,0,12782,Tim Herron,6.46,510,79
2010,112,0,12602,Dean Wilson,6.46,349,54
2010,114,0,22378,Trevor Immelman,6.44,354,55
2010,114,0,27797,Derek Lamely,6.44,522,81
2010,114,0,20127,Chris Riley,6.44,470,73
2010,114,0,24502,Adam Scott,6.44,438,68
2010,118,0,12510,Chad Campbell,6.42,597,93
2010,119,0,28500,Martin Flores,6.41,481,75
2010,119,0,22293,Heath Slocum,6.41,622,97
