YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,PUTTS MADE
2024,69,0,47504,Sam Burns,1.4
2024,69,0,52514,Trace Crowe,1.4
2024,69,0,45157,Cam Davis,1.4
2024,69,0,57362,Austin Eckroat,1.4
2024,69,0,54591,Ben Griffin,1.4
2024,69,0,57975,Harry Hall,1.4
2024,69,0,54628,Lee Hodges,1.4
2024,69,0,29478,Kevin Kisner,1.4
2024,69,0,32791,K.H. Lee,1.4
2024,69,0,52215,Robert MacIntyre,1.4
2024,69,0,46442,Maverick McNealy,1.4
2024,69,0,32640,Troy Merritt,1.4
2024,69,0,33968,Thorbjørn Olesen,1.4
2024,69,0,47679,Victor Perez,1.4
2024,69,0,46414,Aaron Rai,1.4
2024,69,0,29221,Webb Simpson,1.4
2024,69,0,27139,David Skinns,1.4
2024,69,0,54783,Dylan Wu,1.4
2024,69,0,47483,Will Zalatoris,1.4
2024,93,0,56630,Akshay Bhatia,1.3
2024,93,0,60004,Jacob Bridgeman,1.3
2024,93,0,32367,Jorge Campillo,1.3
2024,93,0,59836,Pierceson Coody,1.3
2024,93,0,34076,Joel Dahmen,1.3
2024,93,0,59866,Nick Dunlap,1.3
2024,93,0,51349,Nico Echavarria,1.3
2024,93,0,52375,Doug Ghim,1.3
2024,93,0,31646,Emiliano Grillo,1.3
2024,93,0,33399,Adam Hadwin,1.3
2024,93,0,36799,Stephan Jaeger,1.3
2024,93,0,34587,Chan Kim,1.3
2024,93,0,46113,Ryan McCormick,1.3
2024,93,0,29908,C.T. Pan,1.3
2024,93,0,57900,Chandler Phillips,1.3
2024,93,0,47983,Chad Ramey,1.3
2024,93,0,50484,Hayden Springer,1.3
2024,93,0,58168,Davis Thompson,1.3
2024,93,0,27064,Jhonattan Vegas,1.3
2024,93,0,52374,Brandon Wu,1.3
2024,113,0,40026,Daniel Berger,1.2
2024,113,0,48084,Wesley Bryan,1.2
2024,113,0,47591,Eric Cole,1.2
2024,113,0,50497,Adrien Dumont de Chassart,1.2
2024,113,0,25900,Lucas Glover,1.2
2024,113,0,35310,Lanto Griffin,1.2
2024,113,0,34563,Chesson Hadley,1.2
2024,113,0,60767,Blaine Hale Jr.,1.2
2024,113,0,54421,Garrick Higgo,1.2
2024,113,0,12716,Charley Hoffman,1.2
2024,113,0,50188,S.H. Kim,1.2
2024,113,0,32757,Patton Kizzire,1.2
2024,113,0,47420,Jake Knapp,1.2
2024,113,0,37378,Min Woo Lee,1.2
2024,113,0,36326,David Lipsky,1.2
2024,113,0,55789,Taylor Montgomery,1.2
2024,113,0,23320,Ryan Palmer,1.2
2024,113,0,34256,Andrew Putnam,1.2
2024,113,0,26476,Chez Reavie,1.2
2024,113,0,47347,Adam Schenk,1.2
2024,113,0,51890,Greyson Sigg,1.2
2024,113,0,33486,Roger Sloan,1.2
2024,113,0,27649,Brandt Snedeker,1.2
2024,113,0,39324,J.J. Spaun,1.2
2024,113,0,50493,Justin Suh,1.2
2024,113,0,30927,Brendon Todd,1.2
2024,139,0,22371,Aaron Baddeley,1.1
2024,139,0,52453,Nicolai Højgaard,1.1
2024,139,0,27129,Luke List,1.1
2024,139,0,50525,Collin Morikawa,1.1
2024,139,0,40115,Adam Svensson,1.1
2024,139,0,33448,Justin Thomas,1.1
2024,139,0,38991,Alejandro Tosti,1.1
2024,139,0,52666,Sami Valimaki,1.1
2024,139,0,31323,Gary Woodland,1.1
2024,139,0,45242,Kevin Yu,1.1
2024,149,0,52372,Cameron Champ,1.0
2024,149,0,47663,Kevin Dougherty,1.0
2024,149,0,45609,Tyler Duncan,1.0
2024,149,0,29535,Brice Garnett,1.0
2024,149,0,60067,Joe Highsmith,1.0
2024,149,0,48117,Kurt Kitayama,1.0
2024,149,0,23108,Matt Kuchar,1.0
2024,149,0,34466,Peter Malnati,1.0
2024,149,0,26596,Ryan Moore,1.0
2024,149,0,30163,Henrik Norlander,1.0
2024,149,0,46340,Alex Smalley,1.0
2024,149,0,48699,Callum Tarren,1.0
2024,161,0,37212,Paul Barjon,0.9
2024,161,0,34374,Erik Barnes,0.9
2024,161,0,47988,Nick Hardy,0.9
2024,161,0,39546,Keith Mitchell,0.9
2024,161,0,36871,Matt NeSmith,0.9
2024,161,0,47995,Davis Riley,0.9
2024,161,0,49960,Sepp Straka,0.9
2024,161,0,35617,Martin Trainer,0.9
2024,161,0,48319,Tom Whitney,0.9
2024,161,0,55454,Carl Yuan,0.9
2024,171,0,33948,Byeong Hun An,0.8
2024,171,0,55708,Hayden Buckley,0.8
2024,171,0,32070,Rafael Campos,0.8
2024,171,0,56149,Wilson Furr,0.8
2024,171,0,59095,Chris Gotterup,0.8
2024,171,0,30926,Chris Kirk,0.8
2024,171,0,47806,Raul Pereda,0.8
2024,171,0,48119,Ben Taylor,0.8
2024,171,0,27330,Josh Teater,0.8
2024,180,0,28420,Ryan Brehm,0.7
2024,180,0,34021,Bud Cauley,0.7
2024,180,0,27770,Camilo Villegas,0.7
2024,183,0,59442,Parker Coody,0.6
2024,183,0,51070,Vincent Norrman,0.6
2023,1,0,34363,Tyrrell Hatton,2.2
2023,2,0,22405,Justin Rose,2.1
2023,3,0,52955,Ludvig Åberg,2.0
2023,3,0,39977,Max Homa,2.0
2023,3,0,51634,Sahith Theegala,2.0
2023,6,0,35450,Patrick Cantlay,1.9
2023,6,0,56762,Will Gordon,1.9
2023,8,0,33141,Keegan Bradley,1.8
2023,8,0,47504,Sam Burns,1.8
2023,8,0,34256,Andrew Putnam,1.8
2023,8,0,46970,Jon Rahm,1.8
2023,8,0,24502,Adam Scott,1.8
2023,8,0,25493,Nick Taylor,1.8
2023,14,0,39997,Corey Conners,1.7
2023,14,0,29725,Tony Finau,1.7
2023,14,0,32102,Rickie Fowler,1.7
2023,14,0,34098,Russell Henley,1.7
2023,14,0,55182,Tom Kim,1.7
2023,14,0,55789,Taylor Montgomery,1.7
2023,14,0,29289,S.Y. Noh,1.7
2023,14,0,49771,J.T. Poston,1.7
2023,14,0,48081,Xander Schauffele,1.7
2023,14,0,46046,Scottie Scheffler,1.7
2023,14,0,40115,Adam Svensson,1.7
2023,25,0,54591,Ben Griffin,1.6
2023,25,0,31646,Emiliano Grillo,1.6
2023,25,0,39971,Sungjae Im,1.6
2023,25,0,58696,Peter Kuest,1.6
2023,25,0,33204,Shane Lowry,1.6
2023,25,0,31202,William McGirt,1.6
2023,25,0,50493,Justin Suh,1.6
2023,25,0,30927,Brendon Todd,1.6
2023,33,0,34255,Joseph Bramlett,1.5
2023,33,0,30911,Tommy Fleetwood,1.5
2023,33,0,25900,Lucas Glover,1.5
2023,33,0,31577,Tano Goya,1.5
2023,33,0,39954,Cody Gribble,1.5
2023,33,0,34563,Chesson Hadley,1.5
2023,33,0,32448,James Hahn,1.5
2023,33,0,35532,Tom Hoge,1.5
2023,33,0,52453,Nicolai Hojgaard,1.5
2023,33,0,36799,Stephan Jaeger,1.5
2023,33,0,27974,Sung Kang,1.5
2023,33,0,39975,Michael Kim,1.5
2023,33,0,28775,Nate Lashley,1.5
2023,33,0,32791,K.H. Lee,1.5
2023,33,0,47993,Denny McCarthy,1.5
2023,33,0,46442,Maverick McNealy,1.5
2023,33,0,27349,Alex Noren,1.5
2023,33,0,28252,Seamus Power,1.5
2023,33,0,36699,Patrick Rodgers,1.5
2023,33,0,34610,Matthias Schwab,1.5
2023,33,0,48119,Ben Taylor,1.5
2023,54,0,22371,Aaron Baddeley,1.4
2023,54,0,20229,Stewart Cink,1.4
2023,54,0,39067,MJ Daffue,1.4
2023,54,0,33653,Thomas Detry,1.4
2023,54,0,57362,Austin Eckroat,1.4
2023,54,0,47988,Nick Hardy,1.4
2023,54,0,54628,Lee Hodges,1.4
2023,54,0,29420,Billy Horschel,1.4
2023,54,0,24024,Zach Johnson,1.4
2023,54,0,50188,S.H. Kim,1.4
2023,54,0,27936,Martin Laird,1.4
2023,54,0,27129,Luke List,1.4
2023,54,0,40162,Justin Lower,1.4
2023,54,0,49947,Taylor Moore,1.4
2023,54,0,50525,Collin Morikawa,1.4
2023,54,0,47983,Chad Ramey,1.4
2023,54,0,53165,Doc Redman,1.4
2023,54,0,48699,Callum Tarren,1.4
2023,54,0,48887,Matt Wallace,1.4
2023,54,0,52374,Brandon Wu,1.4
2023,54,0,54783,Dylan Wu,1.4
2023,54,0,52513,Carson Young,1.4
2023,76,0,45522,Christiaan Bezuidenhout,1.3
2023,76,0,55708,Hayden Buckley,1.3
2023,76,0,51766,Wyndham Clark,1.3
2023,76,0,34076,Joel Dahmen,1.3
2023,76,0,45157,Cam Davis,1.3
2023,76,0,40098,Matt Fitzpatrick,1.3
2023,76,0,29535,Brice Garnett,1.3
2023,76,0,52375,Doug Ghim,1.3
2023,76,0,33399,Adam Hadwin,1.3
2023,76,0,57975,Harry Hall,1.3
2023,76,0,31557,Jim Herman,1.3
2023,76,0,49298,Kramer Hickok,1.3
2023,76,0,33597,Harry Higgs,1.3
2023,76,0,35461,Beau Hossler,1.3
2023,76,0,30926,Chris Kirk,1.3
2023,76,0,32757,Patton Kizzire,1.3
2023,76,0,32816,Satoshi Kodaira,1.3
2023,76,0,35449,Adam Long,1.3
2023,76,0,33413,Ben Martin,1.3
2023,76,0,32839,Hideki Matsuyama,1.3
2023,76,0,40250,Taylor Pendrith,1.3
2023,76,0,47347,Adam Schenk,1.3
2023,76,0,50095,Austin Smotherman,1.3
2023,76,0,27214,Kevin Streelman,1.3
2023,76,0,27963,Chris Stroud,1.3
2023,76,0,33448,Justin Thomas,1.3
2023,76,0,32333,Kevin Tway,1.3
2023,103,0,32366,Kevin Chappell,1.2
2023,103,0,28089,Jason Day,1.2
2023,103,0,25686,Jason Dufner,1.2
2023,103,0,47079,Harrison Endycott,1.2
2023,103,0,34099,Harris English,1.2
2023,103,0,35310,Lanto Griffin,1.2
2023,103,0,39058,Lucas Herbert,1.2
2023,103,0,54421,Garrick Higgo,1.2
2023,103,0,46717,Viktor Hovland,1.2
2023,103,0,35506,Mackenzie Hughes,1.2
2023,103,0,37455,Si Woo Kim,1.2
2023,103,0,33122,Russell Knox,1.2
2023,103,0,23108,Matt Kuchar,1.2
2023,103,0,34409,David Lingmerth,1.2
2023,103,0,28237,Rory McIlroy,1.2
2023,103,0,39546,Keith Mitchell,1.2
2023,103,0,30163,Henrik Norlander,1.2
2023,103,0,48867,Matti Schmid,1.2
2023,103,0,39324,J.J. Spaun,1.2
2023,103,0,34046,Jordan Spieth,1.2
2023,103,0,49960,Sepp Straka,1.2
2023,103,0,45242,Kevin Yu,1.2
2023,125,0,19803,Ryan Armour,1.1
2023,125,0,56630,Akshay Bhatia,1.1
2023,125,0,28420,Ryan Brehm,1.1
2023,125,0,47591,Eric Cole,1.1
2023,125,0,45609,Tyler Duncan,1.1
2023,125,0,59018,Ryan Gerard,1.1
2023,125,0,27644,Brian Harman,1.1
2023,125,0,35879,Kelly Kraft,1.1
2023,125,0,51491,Brandon Matthews,1.1
2023,125,0,46601,Trey Mullinax,1.1
2023,125,0,29908,C.T. Pan,1.1
2023,125,0,26476,Chez Reavie,1.1
2023,125,0,37275,Sam Ryder,1.1
2023,125,0,51890,Greyson Sigg,1.1
2023,125,0,29221,Webb Simpson,1.1
2023,125,0,30692,Scott Stallings,1.1
2023,125,0,31560,Brian Stuard,1.1
2023,125,0,58168,Davis Thompson,1.1
2023,125,0,47128,Richy Werenski,1.1
2023,125,0,52411,Kyle Westmoreland,1.1
2023,125,0,32139,Danny Willett,1.1
2023,125,0,31323,Gary Woodland,1.1
2023,125,0,57366,Cameron Young,1.1
2023,148,0,33408,Tyson Alexander,1.0
2023,148,0,49453,Trevor Cone,1.0
2023,148,0,37338,Zecheng Dou,1.0
2023,148,0,27554,Scott Harrington,1.0
2023,148,0,36801,Mark Hubbard,1.0
2023,148,0,33410,Andrew Landry,1.0
2023,148,0,36326,David Lipsky,1.0
2023,148,0,34466,Peter Malnati,1.0
2023,148,0,26596,Ryan Moore,1.0
2023,148,0,36871,Matt NeSmith,1.0
2023,148,0,51997,Andrew Novak,1.0
2023,148,0,23320,Ryan Palmer,1.0
2023,148,0,46414,Aaron Rai,1.0
2023,148,0,46340,Alex Smalley,1.0
2023,148,0,55893,Sam Stevens,1.0
2023,148,0,34431,Robert Streb,1.0
2023,148,0,40006,Erik van Rooyen,1.0
2023,148,0,55454,Carl Yuan,1.0
2023,166,0,33948,Byeong Hun An,0.9
2023,166,0,40058,Zac Blair,0.9
2023,166,0,35901,Paul Haley II,0.9
2023,166,0,48117,Kurt Kitayama,0.9
2023,166,0,51070,Vincent Norrman,0.9
2023,166,0,36724,Augusto Núñez,0.9
2023,166,0,25818,Scott Piercy,0.9
2023,166,0,39335,Kevin Roy,0.9
2023,166,0,46441,Robby Shelton,0.9
2023,166,0,27095,Nick Watney,0.9
2023,176,0,24925,Jonathan Byrd,0.8
2023,176,0,46435,Austin Cook,0.8
2023,176,0,51349,Nico Echavarria,0.8
2023,176,0,29970,Dylan Frittelli,0.8
2023,176,0,32662,Michael Gligic,0.8
2023,176,0,51414,Brent Grant,0.8
2023,176,0,12716,Charley Hoffman,0.8
2023,176,0,32640,Troy Merritt,0.8
2023,176,0,22056,Cameron Percy,0.8
2023,176,0,47995,Davis Riley,0.8
2023,176,0,58967,Trevor Werbylo,0.8
2023,187,0,52372,Cameron Champ,0.7
2023,187,0,49766,Hank Lebioda,0.7
2023,187,0,51950,Max McGreevy,0.7
2023,187,0,25632,Jimmy Walker,0.7
2023,191,0,48084,Wesley Bryan,0.6
2023,191,0,35617,Martin Trainer,0.6
2023,193,0,24140,Sean O'Hair,0.4
2015,1,0,21209,Sergio Garcia,2.6
2015,2,0,28089,Jason Day,2.4
2015,3,0,20396,Lee Westwood,2.3
2015,4,0,21528,Henrik Stenson,2.1
2015,4,0,27770,Camilo Villegas,2.1
2015,6,0,20229,Stewart Cink,2.0
2015,6,0,23983,Luke Donald,2.0
2015,6,0,29420,Billy Horschel,2.0
2015,6,0,24361,Pat Perez,2.0
2015,10,0,26300,Matt Jones,1.9
2015,10,0,36689,Brooks Koepka,1.9
2015,10,0,33413,Ben Martin,1.9
2015,10,0,34046,Jordan Spieth,1.9
2015,14,0,34098,Russell Henley,1.8
2015,14,0,26329,Louis Oosthuizen,1.8
2015,14,0,34360,Patrick Reed,1.8
2015,17,0,23108,Matt Kuchar,1.7
2015,17,0,25396,Kevin Na,1.7
2015,17,0,24140,Sean O'Hair,1.7
2015,17,0,22046,Geoff Ogilvy,1.7
2015,17,0,24138,Ian Poulter,1.7
2015,17,0,27649,Brandt Snedeker,1.7
2015,17,0,25834,Daniel Summerhays,1.7
2015,17,0,33419,Cameron Tringale,1.7
2015,17,0,34265,Will Wilcox,1.7
2015,26,0,25274,Steven Bowditch,1.6
2015,26,0,25364,Paul Casey,1.6
2015,26,0,29725,Tony Finau,1.6
2015,26,0,28500,Martin Flores,1.6
2015,26,0,35539,Luke Guthrie,1.6
2015,26,0,32448,James Hahn,1.6
2015,26,0,21961,Charles Howell III,1.6
2015,26,0,33122,Russell Knox,1.6
2015,26,0,32839,Hideki Matsuyama,1.6
2015,26,0,25818,Scott Piercy,1.6
2015,26,0,24502,Adam Scott,1.6
2015,37,0,40058,Zac Blair,1.5
2015,37,0,33141,Keegan Bradley,1.5
2015,37,0,25369,Jamie Donaldson,1.5
2015,37,0,25686,Jason Dufner,1.5
2015,37,0,27644,Brian Harman,1.5
2015,37,0,30852,Ryo Ishikawa,1.5
2015,37,0,24024,Zach Johnson,1.5
2015,37,0,22056,Cameron Percy,1.5
2015,37,0,35451,Scott Pinckney,1.5
2015,37,0,34431,Robert Streb,1.5
2015,37,0,27214,Kevin Streelman,1.5
2015,37,0,34264,Hudson Swafford,1.5
2015,37,0,32150,Michael Thompson,1.5
2015,37,0,2206,David Toms,1.5
2015,37,0,25632,Jimmy Walker,1.5
2015,37,0,25892,Steve Wheatcroft,1.5
2015,53,0,24507,Jason Bohn,1.4
2015,53,0,20593,Greg Chalmers,1.4
2015,53,0,6522,Ernie Els,1.4
2015,53,0,34099,Harris English,1.4
2015,53,0,32102,Rickie Fowler,1.4
2015,53,0,10809,Jim Furyk,1.4
2015,53,0,28679,Fabián Gómez,1.4
2015,53,0,29720,Andres Gonzales,1.4
2015,53,0,24924,Bill Haas,1.4
2015,53,0,33399,Adam Hadwin,1.4
2015,53,0,29926,Danny Lee,1.4
2015,53,0,24781,Hunter Mahan,1.4
2015,53,0,32640,Troy Merritt,1.4
2015,53,0,1810,Phil Mickelson,1.4
2015,53,0,23800,Bryce Molder,1.4
2015,53,0,33667,Carlos Ortiz,1.4
2015,53,0,25562,Andres Romero,1.4
2015,53,0,23621,Rory Sabbatini,1.4
2015,53,0,30927,Brendon Todd,1.4
2015,53,0,27064,Jhonattan Vegas,1.4
2015,53,0,26289,Boo Weekley,1.4
2015,74,0,27895,Jonas Blixt,1.3
2015,74,0,24925,Jonathan Byrd,1.3
2015,74,0,12510,Chad Campbell,1.3
2015,74,0,32366,Kevin Chappell,1.3
2015,74,0,31557,Jim Herman,1.3
2015,74,0,12716,Charley Hoffman,1.3
2015,74,0,34174,John Huh,1.3
2015,74,0,30925,Dustin Johnson,1.3
2015,74,0,37454,Whee Kim,1.3
2015,74,0,29478,Kevin Kisner,1.3
2015,74,0,30711,Colt Knost,1.3
2015,74,0,27936,Martin Laird,1.3
2015,74,0,24490,George McNeill,1.3
2015,74,0,25345,Carl Pettersson,1.3
2015,74,0,34256,Andrew Putnam,1.3
2015,74,0,36699,Patrick Rodgers,1.3
2015,74,0,29221,Webb Simpson,1.3
2015,74,0,29518,Brendan Steele,1.3
2015,74,0,27963,Chris Stroud,1.3
2015,74,0,29425,Andrew Svoboda,1.3
2015,74,0,28780,Nicholas Thompson,1.3
2015,74,0,23623,Bo Van Pelt,1.3
2015,74,0,27095,Nick Watney,1.3
2015,74,0,21878,Mark Wilson,1.3
2015,74,0,31323,Gary Woodland,1.3
2015,99,0,28259,Sangmoon Bae,1.2
2015,99,0,24494,Erik Compton,1.2
2015,99,0,29535,Brice Garnett,1.2
2015,99,0,34563,Chesson Hadley,1.2
2015,99,0,26758,David Hearn,1.2
2015,99,0,27141,J.B. Holmes,1.2
2015,99,0,36801,Mark Hubbard,1.2
2015,99,0,8075,Jerry Kelly,1.2
2015,99,0,30944,Jason Kokrak,1.2
2015,99,0,35541,John Peterson,1.2
2015,99,0,33418,Shawn Stefani,1.2
2015,99,0,26951,Johnson Wagner,1.2
2015,111,0,22371,Aaron Baddeley,1.1
2015,111,0,24846,Ricky Barnes,1.1
2015,111,0,29479,Scott Brown,1.1
2015,111,0,20848,Ángel Cabrera,1.1
2015,111,0,24357,K.J. Choi,1.1
2015,111,0,23541,Ben Crane,1.1
2015,111,0,34262,Jon Curran,1.1
2015,111,0,23638,Brendon de Jonge,1.1
2015,111,0,31416,Derek Fathauer,1.1
2015,111,0,20766,Padraig Harrington,1.1
2015,111,0,33461,Morgan Hoffmann,1.1
2015,111,0,35532,Tom Hoge,1.1
2015,111,0,30926,Chris Kirk,1.1
2015,111,0,27466,Spencer Levin,1.1
2015,111,0,34409,David Lingmerth,1.1
2015,111,0,31202,William McGirt,1.1
2015,111,0,27933,John Merrick,1.1
2015,111,0,26596,Ryan Moore,1.1
2015,111,0,29289,S.Y. Noh,1.1
2015,111,0,22405,Justin Rose,1.1
2015,111,0,31560,Brian Stuard,1.1
2015,111,0,25493,Nick Taylor,1.1
2015,111,0,33448,Justin Thomas,1.1
2015,134,0,40026,Daniel Berger,1.0
2015,134,0,32200,Roberto Castro,1.0
2015,134,0,20472,Alex Cejka,1.0
2015,134,0,25720,Chad Collins,1.0
2015,134,0,21753,Brian Davis,1.0
2015,134,0,20104,Ken Duke,1.0
2015,134,0,37273,Derek Ernst,1.0
2015,134,0,22892,Jason Gore,1.0
2015,134,0,23353,J.J. Henry,1.0
2015,134,0,29222,Billy Hurley III,1.0
2015,134,0,23548,Bill Lunde,1.0
2015,134,0,23320,Ryan Palmer,1.0
2015,134,0,25240,D.A. Points,1.0
2015,134,0,34358,Jonathan Randolph,1.0
2015,134,0,29476,Kyle Reifers,1.0
2015,134,0,29223,Sam Saunders,1.0
2015,134,0,26331,Charl Schwartzel,1.0
2015,134,0,20645,John Senden,1.0
2015,134,0,6567,Vijay Singh,1.0
2015,134,0,25349,Tim Wilkinson,1.0
2015,154,0,35545,Blayne Barber,0.9
2015,154,0,27436,Graham DeLaet,0.9
2015,154,0,25191,Gonzalo Fernandez-Castaño,0.9
2015,154,0,20157,Retief Goosen,0.9
2015,154,0,34261,Scott Langley,0.9
2015,154,0,10860,Justin Leonard,0.9
2015,154,0,25198,Francesco Molinari,0.9
2015,154,0,28475,Jeff Overton,0.9
2015,154,0,20691,Greg Owen,0.9
2015,154,0,28486,Michael Putnam,0.9
2015,154,0,26476,Chez Reavie,0.9
2015,154,0,33486,Roger Sloan,0.9
2015,154,0,25804,Bubba Watson,0.9
2015,167,0,23048,Eric Axley,0.8
2015,167,0,28307,Matt Every,0.8
2015,167,0,25900,Lucas Glover,0.8
2015,167,0,39977,Max Homa,0.8
2015,167,0,26851,Marc Leishman,0.8
2015,167,0,30946,Alex Prugh,0.8
2015,167,0,22293,Heath Slocum,0.8
2015,167,0,30692,Scott Stallings,0.8
2015,175,0,20771,Steven Alker,0.7
2015,175,0,10885,Robert Allenby,0.7
2015,175,0,28023,Byron Smith,0.7
2015,175,0,28132,Tyrone Van Aswegen,0.7
2015,179,0,32334,Charlie Beljan,0.6
2015,179,0,30736,Oscar Fraustro,0.6
2015,179,0,1706,Davis Love III,0.6
2015,179,0,34130,Sung Joon Park,0.6
2015,183,0,24358,Robert Garrigus,0.5
2015,184,0,31193,Jim Renner,0.3
2012,1,0,23541,Ben Crane,2.5
2012,2,0,25686,Jason Dufner,2.4
2012,2,0,24502,Adam Scott,2.4
2012,4,0,27649,Brandt Snedeker,2.3
2012,5,0,29221,Webb Simpson,2.2
2012,6,0,23108,Matt Kuchar,2.0
2012,6,0,8793,Tiger Woods,2.0
2012,8,0,33141,Keegan Bradley,1.9
2012,8,0,24925,Jonathan Byrd,1.9
2012,8,0,23638,Brendon de Jonge,1.9
2012,8,0,29420,Billy Horschel,1.9
2012,8,0,1810,Phil Mickelson,1.9
2012,8,0,26329,Louis Oosthuizen,1.9
2012,8,0,22405,Justin Rose,1.9
2012,15,0,20229,Stewart Cink,1.8
2012,15,0,23983,Luke Donald,1.8
2012,15,0,20104,Ken Duke,1.8
2012,15,0,27644,Brian Harman,1.8
2012,15,0,24140,Sean O'Hair,1.8
2012,15,0,21528,Henrik Stenson,1.8
2012,15,0,20396,Lee Westwood,1.8
2012,22,0,27895,Jonas Blixt,1.7
2012,22,0,23135,Tim Clark,1.7
2012,22,0,28500,Martin Flores,1.7
2012,22,0,27141,J.B. Holmes,1.7
2012,22,0,21731,Freddie Jacobson,1.7
2012,22,0,28308,Troy Kelly,1.7
2012,22,0,24781,Hunter Mahan,1.7
2012,22,0,31202,William McGirt,1.7
2012,22,0,29289,S.Y. Noh,1.7
2012,22,0,25818,Scott Piercy,1.7
2012,22,0,20160,Charlie Wi,1.7
2012,33,0,20623,Gavin Coles,1.6
2012,33,0,22621,Ben Curtis,1.6
2012,33,0,28089,Jason Day,1.6
2012,33,0,23409,James Driscoll,1.6
2012,33,0,32102,Rickie Fowler,1.6
2012,33,0,30750,Tommy Gainey,1.6
2012,33,0,34174,John Huh,1.6
2012,33,0,24024,Zach Johnson,1.6
2012,33,0,25572,Graeme McDowell,1.6
2012,33,0,24490,George McNeill,1.6
2012,33,0,28475,Jeff Overton,1.6
2012,33,0,24138,Ian Poulter,1.6
2012,33,0,32150,Michael Thompson,1.6
2012,33,0,27064,Jhonattan Vegas,1.6
2012,33,0,25804,Bubba Watson,1.6
2012,48,0,21209,Sergio Garcia,1.5
2012,48,0,20766,Padraig Harrington,1.5
2012,48,0,26758,David Hearn,1.5
2012,48,0,30925,Dustin Johnson,1.5
2012,48,0,31558,J.J. Killeen,1.5
2012,48,0,27797,Derek Lamely,1.5
2012,48,0,27933,John Merrick,1.5
2012,48,0,23800,Bryce Molder,1.5
2012,48,0,26596,Ryan Moore,1.5
2012,48,0,25240,D.A. Points,1.5
2012,48,0,20645,John Senden,1.5
2012,48,0,27770,Camilo Villegas,1.5
2012,48,0,26951,Johnson Wagner,1.5
2012,48,0,27095,Nick Watney,1.5
2012,62,0,33120,Mark Anderson,1.4
2012,62,0,24846,Ricky Barnes,1.4
2012,62,0,12652,Cameron Beckman,1.4
2012,62,0,1116,Michael Bradley,1.4
2012,62,0,23204,Gary Christian,1.4
2012,62,0,28455,Will Claxton,1.4
2012,62,0,1249,John Daly,1.4
2012,62,0,24358,Robert Garrigus,1.4
2012,62,0,23718,Nathan Green,1.4
2012,62,0,24924,Bill Haas,1.4
2012,62,0,21961,Charles Howell III,1.4
2012,62,0,30926,Chris Kirk,1.4
2012,62,0,29926,Danny Lee,1.4
2012,62,0,27466,Spencer Levin,1.4
2012,62,0,20691,Greg Owen,1.4
2012,62,0,23320,Ryan Palmer,1.4
2012,62,0,24361,Pat Perez,1.4
2012,62,0,10213,Dicky Pride,1.4
2012,62,0,6567,Vijay Singh,1.4
2012,62,0,6527,Steve Stricker,1.4
2012,62,0,23623,Bo Van Pelt,1.4
2012,62,0,21878,Mark Wilson,1.4
2012,84,0,10885,Robert Allenby,1.3
2012,84,0,32200,Roberto Castro,1.3
2012,84,0,34021,Bud Cauley,1.3
2012,84,0,20593,Greg Chalmers,1.3
2012,84,0,24494,Erik Compton,1.3
2012,84,0,21753,Brian Davis,1.3
2012,84,0,34099,Harris English,1.3
2012,84,0,21805,Harrison Frazar,1.3
2012,84,0,8725,Tom Gillis,1.3
2012,84,0,30852,Ryo Ishikawa,1.3
2012,84,0,6573,Brandt Jobe,1.3
2012,84,0,1724,Jeff Maggert,1.3
2012,84,0,27060,John Mallinger,1.3
2012,84,0,1766,Billy Mayfair,1.3
2012,84,0,27302,Garth Mulroy,1.3
2012,84,0,25396,Kevin Na,1.3
2012,84,0,20572,Rod Pampling,1.3
2012,84,0,22913,John Rollins,1.3
2012,102,0,23542,Tommy Biershenk,1.2
2012,102,0,12510,Chad Campbell,1.2
2012,102,0,28093,Miguel Angel Carballo,1.2
2012,102,0,11123,Chris Couch,1.2
2012,102,0,6251,Chris DiMarco,1.2
2012,102,0,6522,Ernie Els,1.2
2012,102,0,28307,Matt Every,1.2
2012,102,0,19846,Brian Gay,1.2
2012,102,0,12782,Tim Herron,1.2
2012,102,0,22378,Trevor Immelman,1.2
2012,102,0,8075,Jerry Kelly,1.2
2012,102,0,29478,Kevin Kisner,1.2
2012,102,0,23548,Bill Lunde,1.2
2012,102,0,1797,Rocco Mediate,1.2
2012,102,0,22348,Nick O'Hern,1.2
2012,102,0,25345,Carl Pettersson,1.2
2012,102,0,29476,Kyle Reifers,1.2
2012,102,0,25562,Andres Romero,1.2
2012,102,0,26331,Charl Schwartzel,1.2
2012,102,0,25834,Daniel Summerhays,1.2
2012,102,0,25632,Jimmy Walker,1.2
2012,102,0,31323,Gary Woodland,1.2
2012,124,0,29910,Blake Adams,1.1
2012,124,0,29479,Scott Brown,1.1
2012,124,0,23353,J.J. Henry,1.1
2012,124,0,26300,Matt Jones,1.1
2012,124,0,26851,Marc Leishman,1.1
2012,124,0,24940,Edward Loar,1.1
2012,124,0,27120,Troy Matteson,1.1
2012,124,0,28237,Rory McIlroy,1.1
2012,124,0,22046,Geoff Ogilvy,1.1
2012,124,0,27556,Ted Potter Jr.,1.1
2012,124,0,27330,Josh Teater,1.1
2012,124,0,30927,Brendon Todd,1.1
2012,124,0,2206,David Toms,1.1
2012,124,0,33419,Cameron Tringale,1.1
