YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
2017,178,0,25632,Jimmy Walker,36.8,14,38,+2.00
2017,179,0,23621,Rory Sabbatini,36.4,16,44,-3.00
2017,180,0,46601,Trey Mullinax,36.2,17,47,-6.00
2017,181,0,35879,Kelly Kraft,36.1,22,61,-8.00
2017,182,0,23497,Tag Ridings,35.9,14,39,-7.00
2017,183,0,1810,Phil Mickelson,33.3,22,66,-4.00
2017,184,0,27141,J.B. Holmes,31.4,16,51,-3.00
2017,185,0,25892,Steve Wheatcroft,30.8,12,39,-2.00
2017,186,0,40009,Dominic Bozzelli,29.8,14,47,-2.00
2017,186,0,29485,Brett Stegmaier,29.8,17,57,-4.00
2017,188,0,37278,Nicholas Lindheim,29.3,12,41,-1.00
2017,189,0,26499,Rafa Cabrera Bello,25.0,9,36,+1.00
2017,190,0,25572,Graeme McDowell,24.1,7,29,-1.00
2010,1,0,1116,Michael Bradley,72.3,47,65,-8.00
2010,2,0,2239,Scott Verplank,66.7,32,48,-9.00
2010,3,0,23788,D.J. Trahan,66.2,45,68,-9.00
2010,4,0,20663,Brenden Pappas,65.2,30,46,-5.00
2010,5,0,20229,Stewart Cink,63.6,28,44,-5.00
2010,6,0,23621,Rory Sabbatini,63.1,41,65,-4.00
2010,7,0,24846,Ricky Barnes,62.8,49,78,-11.00
2010,8,0,24502,Adam Scott,61.9,26,42,-2.00
2010,9,0,27649,Brandt Snedeker,61.2,41,67,-15.00
2010,10,0,1810,Phil Mickelson,60.4,29,48,-5.00
2010,11,0,22405,Justin Rose,59.6,28,47,-5.00
2010,12,0,12782,Tim Herron,59.4,38,64,-6.00
2010,13,0,23135,Tim Clark,59.2,29,49,-9.00
2010,13,0,24924,Bill Haas,59.2,42,71,-7.00
2010,15,0,25364,Paul Casey,59.1,26,44,-7.00
2010,16,0,27963,Chris Stroud,58.6,34,58,-4.00
2010,16,0,10425,Jay Williamson,58.6,17,29,-1.00
2010,18,0,23349,Charles Warren,58.3,21,36,-5.00
2010,19,0,23353,J.J. Henry,57.4,35,61,-4.00
2010,19,0,1766,Billy Mayfair,57.4,27,47,-1.00
2010,21,0,24357,K.J. Choi,57.1,32,56,-6.00
2010,21,0,20850,Daniel Chopra,57.1,40,70,-13.00
2010,21,0,20766,Padraig Harrington,57.1,20,35,-4.00
2010,21,0,24140,Sean O'Hair,57.1,28,49,-2.00
2010,25,0,11123,Chris Couch,56.8,25,44,-4.00
2010,25,0,23541,Ben Crane,56.8,25,44,-5.00
2010,25,0,27933,John Merrick,56.8,46,81,-4.00
2010,28,0,21731,Freddie Jacobson,56.7,38,67,-5.00
2010,28,0,26289,Boo Weekley,56.7,34,60,E
2010,30,0,1724,Jeff Maggert,56.5,26,46,-8.00
2010,31,0,6527,Steve Stricker,56.4,22,39,-8.00
2010,32,0,24925,Jonathan Byrd,56.3,36,64,-8.00
2010,32,0,21961,Charles Howell III,56.3,54,96,-11.00
2010,32,0,22046,Geoff Ogilvy,56.3,27,48,-5.00
2010,32,0,23325,Vaughn Taylor,56.3,27,48,-8.00
2010,36,0,1941,Tom Pernice Jr.,56.1,23,41,-5.00
2010,37,0,9011,David Duval,56.0,28,50,-6.00
2010,38,0,30925,Dustin Johnson,55.4,31,56,-6.00
2010,38,0,22293,Heath Slocum,55.4,31,56,-1.00
2010,38,0,26679,Kevin Stadler,55.4,31,56,-5.00
2010,41,0,20593,Greg Chalmers,55.1,43,78,-12.00
2010,41,0,24358,Robert Garrigus,55.1,27,49,-4.00
2010,41,0,27613,David Lutterus,55.1,27,49,-2.00
2010,44,0,26695,Michael Letzig,55.0,33,60,-4.00
2010,45,0,23613,Rich Barcelo,54.9,28,51,-6.00
2010,45,0,6595,Kevin Sutherland,54.9,39,71,E
2010,47,0,12510,Chad Campbell,54.8,23,42,-3.00
2010,48,0,24490,George McNeill,54.7,35,64,-9.00
2010,49,0,22371,Aaron Baddeley,54.5,30,55,-8.00
2010,49,0,23638,Brendon de Jonge,54.5,48,88,-7.00
2010,49,0,27120,Troy Matteson,54.5,30,55,-8.00
2010,49,0,22913,John Rollins,54.5,30,55,-3.00
2010,53,0,7457,Steve Flesch,54.3,25,46,-5.00
2010,54,0,1577,Lee Janzen,54.0,27,50,-2.00
2010,55,0,21878,Mark Wilson,53.2,25,47,-3.00
2010,56,0,12716,Charley Hoffman,53.1,34,64,-6.00
2010,57,0,6004,Stephen Ames,53.0,35,66,-2.00
2010,58,0,23718,Nathan Green,52.8,38,72,-6.00
2010,58,0,20378,Mathias Grönberg,52.8,19,36,E
2010,58,0,20691,Greg Owen,52.8,28,53,-2.00
2010,61,0,27095,Nick Watney,52.7,29,55,-8.00
2010,62,0,20498,Briny Baird,52.6,20,38,-3.00
2010,62,0,28087,Kris Blanks,52.6,30,57,-6.00
2010,64,0,26300,Matt Jones,52.3,46,88,-15.00
2010,65,0,24781,Hunter Mahan,52.0,26,50,-3.00
2010,66,0,1948,Tim Petrovic,51.5,35,68,-9.00
2010,66,0,8385,Omar Uresti,51.5,17,33,-3.00
2010,68,0,6012,Greg Kraft,51.4,18,35,-3.00
2010,69,0,1313,Steve Elkington,51.3,20,39,+1.00
2010,70,0,25345,Carl Pettersson,51.1,46,90,-14.00
2010,71,0,25396,Kevin Na,51.0,25,49,-7.00
2010,72,0,28158,Steve Marino,50.9,28,55,-6.00
2010,73,0,21209,Sergio Garcia,50.0,18,36,-1.00
2010,73,0,8725,Tom Gillis,50.0,31,62,-4.00
2010,73,0,22378,Trevor Immelman,50.0,13,26,-1.00
2010,73,0,6515,Shaun Micheel,50.0,21,42,-3.00
2010,73,0,21949,Joe Ogilvie,50.0,36,72,-1.00
2010,73,0,29221,Webb Simpson,50.0,36,72,-7.00
2010,73,0,8375,Paul Stankowski,50.0,15,30,E
2010,80,0,25240,D.A. Points,49.3,33,67,-6.00
2010,81,0,28500,Martin Flores,49.2,29,59,+1.00
2010,81,0,1706,Davis Love III,49.2,31,63,-3.00
2010,83,0,26301,James Nitties,49.1,28,57,-5.00
2010,84,0,6522,Ernie Els,49.0,25,51,-6.00
2010,85,0,10885,Robert Allenby,48.9,22,45,-3.00
2010,85,0,12652,Cameron Beckman,48.9,23,47,-4.00
2010,87,0,27060,John Mallinger,48.8,21,43,E
2010,88,0,1249,John Daly,48.6,18,37,E
2010,89,0,25562,Andres Romero,48.5,32,66,-3.00
2010,90,0,32102,Rickie Fowler,48.2,40,83,-8.00
2010,91,0,25686,Jason Dufner,48.1,25,52,-1.00
2010,91,0,27797,Derek Lamely,48.1,26,54,-4.00
2010,91,0,24912,Will MacKenzie,48.1,25,52,E
2010,91,0,22056,Cameron Percy,48.1,25,52,-2.00
2010,95,0,6643,Paul Goydos,47.9,23,48,-5.00
2010,95,0,24361,Pat Perez,47.9,35,73,-10.00
2010,97,0,22621,Ben Curtis,47.8,22,46,-3.00
2010,97,0,28780,Nicholas Thompson,47.8,32,67,-9.00
2010,99,0,23307,Roger Tambellini,47.5,19,40,E
2010,100,0,23800,Bryce Molder,47.4,27,57,-3.00
2010,101,0,2206,David Toms,47.2,25,53,-10.00
2010,102,0,20105,Jeff Gove,47.1,16,34,E
2010,103,0,23409,James Driscoll,46.9,30,64,-7.00
2010,103,0,31560,Brian Stuard,46.9,23,49,-7.00
2010,105,0,6251,Chris DiMarco,46.8,22,47,-7.00
2010,105,0,28307,Matt Every,46.8,22,47,-6.00
2010,105,0,8075,Jerry Kelly,46.8,29,62,-7.00
2010,105,0,7749,Brett Quigley,46.8,37,79,-11.00
2010,109,0,23320,Ryan Palmer,46.4,32,69,-15.00
2010,110,0,25632,Jimmy Walker,46.2,24,52,-5.00
2010,111,0,23673,Michael Connell,46.0,29,63,-8.00
2010,111,0,25900,Lucas Glover,46.0,23,50,-2.00
2010,113,0,28475,Jeff Overton,45.9,34,74,-4.00
2010,113,0,21959,Ted Purdy,45.9,28,61,-6.00
2010,115,0,12714,Chris Tidland,45.8,27,59,-4.00
2010,116,0,20645,John Senden,45.7,32,70,-4.00
2010,117,0,25804,Bubba Watson,45.6,26,57,-3.00
2010,118,0,27936,Martin Laird,45.5,25,55,-5.00
2010,118,0,25818,Scott Piercy,45.5,35,77,-4.00
2010,120,0,27466,Spencer Levin,45.3,34,75,E
2010,120,0,27214,Kevin Streelman,45.3,29,64,-7.00
2010,122,0,20160,Charlie Wi,45.1,32,71,-9.00
2010,123,0,1320,Bob Estes,45.0,27,60,-4.00
2010,124,0,26596,Ryan Moore,44.9,22,49,-1.00
2010,125,0,10585,Scott McCarron,44.8,30,67,-9.00
2010,126,0,20070,Matt Bettencourt,44.6,29,65,-8.00
2010,127,0,7363,Craig Bowden,44.4,12,27,E
2010,127,0,20157,Retief Goosen,44.4,16,36,-3.00
2010,127,0,25892,Steve Wheatcroft,44.4,16,36,-5.00
2010,127,0,12602,Dean Wilson,44.4,8,18,-1.00
2010,131,0,20098,Stuart Appleby,44.3,31,70,-4.00
2010,132,0,23108,Matt Kuchar,44.2,23,52,-5.00
2010,133,0,25720,Chad Collins,44.0,33,75,-7.00
2010,133,0,23322,Brett Wetterich,44.0,22,50,-4.00
2010,135,0,26851,Marc Leishman,43.9,25,57,-8.00
2010,136,0,23983,Luke Donald,43.8,14,32,-2.00
2010,136,0,28237,Rory McIlroy,43.8,14,32,-1.00
2010,136,0,27302,Garth Mulroy,43.8,14,32,-7.00
2010,139,0,20127,Chris Riley,43.6,17,39,-2.00
2010,140,0,20472,Alex Cejka,43.5,20,46,-4.00
2010,140,0,1707,Steve Lowery,43.5,20,46,-4.00
2010,140,0,6567,Vijay Singh,43.5,20,46,-7.00
2010,140,0,23623,Bo Van Pelt,43.5,30,69,-4.00
2010,140,0,20436,Garrett Willis,43.5,20,46,-2.00
2010,145,0,26882,Michael Sim,43.4,23,53,-1.00
2010,146,0,21753,Brian Davis,43.3,29,67,-2.00
2010,146,0,20572,Rod Pampling,43.3,29,67,-3.00
2010,148,0,20848,Ángel Cabrera,43.2,19,44,-1.00
2010,149,0,1797,Rocco Mediate,42.9,24,56,+1.00
2010,150,0,10860,Justin Leonard,42.5,17,40,-2.00
2010,151,0,26881,Jarrod Lyle,42.1,16,38,-2.00
2010,151,0,27330,Josh Teater,42.1,32,76,+2.00
2010,151,0,33419,Cameron Tringale,42.1,16,38,-3.00
2010,154,0,22946,Henrik Bjornstad,42.0,21,50,-1.00
2010,154,0,30946,Alex Prugh,42.0,29,69,-8.00
2010,156,0,10809,Jim Furyk,41.7,15,36,E
2010,157,0,20574,Mathew Goggin,41.4,24,58,-2.00
2010,158,0,26951,Johnson Wagner,41.3,26,63,-4.00
2010,159,0,23548,Bill Lunde,40.8,20,49,-4.00
2010,160,0,28089,Jason Day,40.5,30,74,-4.00
2010,161,0,12705,Cliff Kresge,40.0,10,25,-2.00
2010,161,0,1945,Kenny Perry,40.0,18,45,-3.00
2010,161,0,26287,Roland Thatcher,40.0,20,50,-6.00
2010,161,0,32617,Jerod Turner,40.0,18,45,-3.00
2010,161,0,27770,Camilo Villegas,40.0,16,40,-1.00
2010,161,0,26392,Chris Wilson,40.0,18,45,-3.00
2010,167,0,24024,Zach Johnson,39.7,23,58,-10.00
2010,168,0,19846,Brian Gay,39.2,20,51,-4.00
2010,169,0,1329,Brad Faxon,39.1,18,46,-4.00
2010,170,0,24507,Jason Bohn,38.6,17,44,-4.00
2010,171,0,24663,Y.E. Yang,38.5,20,52,-2.00
2010,172,0,29910,Blake Adams,38.2,21,55,E
2010,172,0,6514,Kevin Johnson,38.2,13,34,-3.00
2010,172,0,22122,Andrew McLardy,38.2,13,34,-2.00
2010,175,0,32640,Troy Merritt,38.1,24,63,-4.00
2010,176,0,21350,Ryuji Imada,37.7,23,61,-7.00
2010,177,0,1619,Skip Kendall,37.0,17,46,-2.00
2010,178,0,1161,Mark Calcavecchia,36.8,14,38,-1.00
2010,179,0,27141,J.B. Holmes,34.6,28,81,-8.00
2010,180,0,29285,Brent Delahoussaye,34.3,12,35,+2.00
2010,180,0,20686,Jeev Milkha Singh,34.3,12,35,-1.00
2010,182,0,27436,Graham DeLaet,33.3,15,45,-3.00
2010,182,0,6621,Joe Durant,33.3,11,33,-2.00
2010,184,0,8537,J.P. Hayes,32.7,18,55,-3.00
2010,185,0,10423,Mike Weir,32.0,16,50,-4.00
2010,186,0,12755,Vance Veazey,31.8,14,44,-3.00
2010,187,0,28620,Aron Price,31.3,15,48,-3.00
2010,188,0,25190,Jeff Quinney,31.0,13,42,-2.00
2010,189,0,26420,Richard Johnson,30.8,12,39,+1.00
2010,190,0,24138,Ian Poulter,29.2,7,24,-3.00
2010,191,0,24227,Justin Bolli,28.9,11,38,-3.00
2010,192,0,7867,Woody Austin,28.8,17,59,-1.00
2019,1,0,28089,Jason Day,67.9,19,28,-6.00
2019,2,0,34306,John Chin,65.7,23,35,-4.00
2019,2,0,34264,Hudson Swafford,65.7,23,35,-4.00
2019,4,0,21209,Sergio Garcia,63.6,14,22,-1.00
2019,5,0,33418,Shawn Stefani,63.4,26,41,-4.00
2019,6,0,32839,Hideki Matsuyama,61.9,39,63,-5.00
2019,7,0,23320,Ryan Palmer,61.8,34,55,-7.00
2019,8,0,37189,Harold Varner III,61.7,37,60,-7.00
2019,9,0,1810,Phil Mickelson,61.3,19,31,-7.00
2019,10,0,36852,Jim Knous,61.1,22,36,-4.00
2019,11,0,27330,Josh Teater,60.5,26,43,-2.00
2019,12,0,29420,Billy Horschel,60.0,45,75,-4.00
2019,12,0,21731,Freddie Jacobson,60.0,21,35,E
2019,14,0,46501,Ollie Schniederjans,59.7,43,72,-13.00
2019,15,0,29484,Peter Uihlein,59.6,34,57,-6.00
2019,15,0,27064,Jhonattan Vegas,59.6,34,57,-4.00
2019,17,0,32102,Rickie Fowler,58.9,33,56,-10.00
2019,18,0,35449,Adam Long,58.2,39,67,-5.00
2019,19,0,25804,Bubba Watson,58.1,18,31,-9.00
2019,20,0,35732,Wes Roach,57.1,12,21,-1.00
2019,20,0,35891,Cameron Smith,57.1,32,56,-8.00
2019,22,0,29478,Kevin Kisner,56.9,29,51,+2.00
2019,22,0,40115,Adam Svensson,56.9,29,51,-10.00
2019,24,0,39324,J.J. Spaun,56.4,31,55,-8.00
2019,25,0,36689,Brooks Koepka,56.1,23,41,-7.00
2019,26,0,29725,Tony Finau,56.0,28,50,-3.00
2019,27,0,23353,J.J. Henry,55.9,19,34,-1.00
2019,27,0,47347,Adam Schenk,55.9,38,68,-6.00
2019,29,0,40026,Daniel Berger,55.8,24,43,E
2019,30,0,27349,Alex Noren,55.3,21,38,-7.00
2019,31,0,34099,Harris English,55.2,32,58,-11.00
2019,32,0,33399,Adam Hadwin,55.1,27,49,-2.00
2019,33,0,30110,Kyle Stanley,54.8,23,42,-5.00
2019,34,0,28775,Nate Lashley,54.7,29,53,-6.00
2019,35,0,37380,Curtis Luck,54.5,18,33,-5.00
2019,36,0,34046,Jordan Spieth,53.7,29,54,-7.00
2019,37,0,20472,Alex Cejka,53.6,15,28,-2.00
2019,37,0,39954,Cody Gribble,53.6,30,56,-6.00
2019,39,0,32640,Troy Merritt,53.5,23,43,-6.00
2019,40,0,34360,Patrick Reed,53.4,39,73,-14.00
2019,40,0,32150,Michael Thompson,53.4,31,58,-2.00
2019,42,0,52372,Cameron Champ,53.3,24,45,-4.00
2019,43,0,39997,Corey Conners,53.2,25,47,-3.00
2019,43,0,23108,Matt Kuchar,53.2,25,47,-7.00
2019,43,0,22405,Justin Rose,53.2,33,62,-10.00
2019,43,0,35617,Martin Trainer,53.2,25,47,-9.00
2019,47,0,24361,Pat Perez,52.9,18,34,-7.00
2019,47,0,27556,Ted Potter Jr.,52.9,27,51,-12.00
2019,49,0,34563,Chesson Hadley,52.5,32,61,-7.00
2019,50,0,24502,Adam Scott,52.4,22,42,-5.00
2019,50,0,32139,Danny Willett,52.4,22,42,-3.00
2019,52,0,24925,Jonathan Byrd,52.2,12,23,-2.00
2019,53,0,30946,Alex Prugh,52.1,25,48,-2.00
2019,54,0,47959,Bryson DeChambeau,52.0,26,50,-11.00
2019,55,0,31646,Emiliano Grillo,51.8,29,56,-3.00
2019,56,0,28237,Rory McIlroy,51.7,15,29,-7.00
2019,56,0,25632,Jimmy Walker,51.7,30,58,E
2019,58,0,39975,Michael Kim,51.2,22,43,-1.00
2019,58,0,26596,Ryan Moore,51.2,21,41,-6.00
2019,60,0,25364,Paul Casey,51.1,23,45,-6.00
2019,60,0,33122,Russell Knox,51.1,23,45,-6.00
2019,62,0,34021,Bud Cauley,50.8,31,61,-11.00
2019,63,0,35461,Beau Hossler,50.6,39,77,-11.00
2019,64,0,29479,Scott Brown,50.0,29,58,-6.00
2019,64,0,47504,Sam Burns,50.0,23,46,-3.00
2019,64,0,45157,Cam Davis,50.0,14,28,-2.00
2019,64,0,25686,Jason Dufner,50.0,23,46,-4.00
2019,64,0,40098,Matt Fitzpatrick,50.0,13,26,-3.00
2019,64,0,19846,Brian Gay,50.0,28,56,-4.00
2019,64,0,26758,David Hearn,50.0,10,20,-1.00
2019,64,0,24024,Zach Johnson,50.0,25,50,-4.00
2019,64,0,37454,Whee Kim,50.0,19,38,-2.00
2019,64,0,30944,Jason Kokrak,50.0,26,52,-6.00
2019,64,0,25818,Scott Piercy,50.0,32,64,-9.00
2019,64,0,37275,Sam Ryder,50.0,28,56,-7.00
2019,64,0,23325,Vaughn Taylor,50.0,35,70,-10.00
2019,64,0,33419,Cameron Tringale,50.0,18,36,-4.00
2019,64,0,26951,Johnson Wagner,50.0,16,32,-4.00
2019,79,0,27958,Ryan Blaum,49.2,31,63,-13.00
2019,79,0,48081,Xander Schauffele,49.2,31,63,-7.00
2019,81,0,35421,Brandon Harkins,49.1,26,53,-9.00
2019,82,0,24924,Bill Haas,49.0,25,51,-5.00
2019,82,0,34363,Tyrrell Hatton,49.0,25,51,-3.00
2019,82,0,24138,Ian Poulter,49.0,24,49,-8.00
2019,85,0,30191,Julián Etulain,48.9,22,45,-3.00
2019,86,0,25572,Graeme McDowell,48.8,21,43,-2.00
2019,86,0,26329,Louis Oosthuizen,48.8,20,41,-4.00
2019,88,0,49303,Anders Albertson,48.7,19,39,-3.00
2019,89,0,29221,Webb Simpson,48.5,16,33,-1.00
2019,90,0,27644,Brian Harman,48.4,31,64,-4.00
2019,91,0,35450,Patrick Cantlay,47.8,22,46,-5.00
2019,91,0,31420,Anirban Lahiri,47.8,32,67,-7.00
2019,93,0,33448,Justin Thomas,47.6,20,42,-4.00
2019,94,0,30786,Brady Schnell,47.1,16,34,-6.00
2019,95,0,26300,Matt Jones,46.7,35,75,-9.00
2019,96,0,32757,Patton Kizzire,46.5,20,43,-5.00
2019,97,0,27095,Nick Watney,46.4,32,69,-5.00
2019,98,0,27129,Luke List,46.3,25,54,-5.00
2019,99,0,39971,Sungjae Im,46.2,42,91,-12.00
2019,100,0,33141,Keegan Bradley,46.0,23,50,-3.00
2019,100,0,25900,Lucas Glover,46.0,29,63,-6.00
2019,102,0,26499,Rafa Cabrera Bello,45.9,17,37,-3.00
2019,102,0,36799,Stephan Jaeger,45.9,17,37,-2.00
2019,104,0,22371,Aaron Baddeley,45.7,16,35,-2.00
2019,104,0,32816,Satoshi Kodaira,45.7,16,35,+3.00
2019,106,0,48822,Sebastián Muñoz,45.3,24,53,-7.00
2019,107,0,30978,Kiradech Aphibarnrat,45.2,14,31,-4.00
2019,107,0,6522,Ernie Els,45.2,14,31,E
2019,107,0,10809,Jim Furyk,45.2,14,31,-3.00
2019,110,0,37455,Si Woo Kim,45.1,23,51,+1.00
2019,110,0,37340,Chase Wright,45.1,23,51,-6.00
2019,112,0,28259,Sangmoon Bae,44.8,13,29,-3.00
2019,112,0,27649,Brandt Snedeker,44.8,30,67,-6.00
2019,114,0,26851,Marc Leishman,44.7,17,38,-7.00
2019,115,0,29926,Danny Lee,44.6,29,65,-7.00
2019,116,0,45609,Tyler Duncan,44.4,20,45,-4.00
2019,116,0,49766,Hank Lebioda,44.4,20,45,-4.00
2019,116,0,20572,Rod Pampling,44.4,16,36,-1.00
2019,116,0,25493,Nick Taylor,44.4,32,72,-7.00
2019,120,0,30911,Tommy Fleetwood,44.2,19,43,-1.00
2019,121,0,30692,Scott Stallings,44.0,22,50,-4.00
2019,122,0,49960,Sepp Straka,43.8,14,32,E
2019,123,0,33486,Roger Sloan,43.7,31,71,-3.00
2019,124,0,35879,Kelly Kraft,43.5,27,62,-5.00
2019,124,0,27214,Kevin Streelman,43.5,20,46,-4.00
2019,126,0,46970,Jon Rahm,43.4,23,53,-10.00
2019,127,0,33948,Byeong Hun An,43.2,19,44,-5.00
2019,127,0,51766,Wyndham Clark,43.2,19,44,-4.00
2019,127,0,25198,Francesco Molinari,43.2,16,37,+1.00
2019,130,0,49771,J.T. Poston,42.9,36,84,-9.00
2019,131,0,29535,Brice Garnett,42.5,17,40,-7.00
2019,132,0,34076,Joel Dahmen,42.4,25,59,-4.00
2019,133,0,29974,Branden Grace,42.2,19,45,-2.00
2019,133,0,27974,Sung Kang,42.2,27,64,-2.00
2019,135,0,32058,José de Jesús Rodríguez,42.1,16,38,-2.00
2019,136,0,34098,Russell Henley,42.0,21,50,-5.00
2019,136,0,39546,Keith Mitchell,42.0,21,50,-7.00
2019,136,0,28252,Seamus Power,42.0,21,50,-4.00
2019,139,0,33410,Andrew Landry,41.7,15,36,+1.00
2019,139,0,47128,Richy Werenski,41.7,25,60,-5.00
2019,141,0,34466,Peter Malnati,41.4,29,70,-2.00
2019,141,0,33667,Carlos Ortiz,41.4,24,58,-4.00
2019,143,0,23621,Rory Sabbatini,41.3,26,63,-3.00
2019,144,0,35532,Tom Hoge,40.6,26,64,-4.00
2019,145,0,34431,Robert Streb,40.4,19,47,-7.00
2019,146,0,21961,Charles Howell III,40.3,29,72,-3.00
2019,147,0,45526,Abraham Ancer,40.0,18,45,-2.00
2019,147,0,29970,Dylan Frittelli,40.0,18,45,-5.00
2019,147,0,39327,Ben Silverman,40.0,16,40,-5.00
2019,147,0,21528,Henrik Stenson,40.0,10,25,-2.00
2019,151,0,27141,J.B. Holmes,39.6,19,48,E
2019,152,0,30925,Dustin Johnson,39.5,15,38,-5.00
2019,153,0,36699,Patrick Rodgers,39.4,13,33,-5.00
2019,153,0,29518,Brendan Steele,39.4,13,33,-1.00
2019,155,0,35376,Roberto Díaz,39.3,11,28,-2.00
2019,156,0,27936,Martin Laird,39.2,20,51,-2.00
2019,157,0,46601,Trey Mullinax,39.1,25,64,-5.00
2019,158,0,31323,Gary Woodland,39.0,23,59,-4.00
2019,159,0,29268,Bronson Burgoon,38.9,14,36,-3.00
2019,160,0,34256,Andrew Putnam,38.7,24,62,-7.00
2019,161,0,12716,Charley Hoffman,38.6,17,44,-3.00
2019,162,0,31560,Brian Stuard,38.1,16,42,-4.00
2019,163,0,46402,Talor Gooch,37.8,14,37,-1.00
2019,164,0,39977,Max Homa,37.7,26,69,-6.00
2019,164,0,29223,Sam Saunders,37.7,23,61,-1.00
2019,166,0,26476,Chez Reavie,37.2,16,43,E
2019,167,0,47856,Seth Reeves,37.1,13,35,-1.00
2019,168,0,47990,Kyle Jones,36.8,14,38,-1.00
2019,169,0,45486,Joaquin Niemann,35.8,24,67,-8.00
2019,170,0,32791,K.H. Lee,35.7,20,56,-3.00
2019,171,0,47993,Denny McCarthy,35.1,20,57,-5.00
2019,172,0,27963,Chris Stroud,34.5,20,58,-8.00
2019,173,0,27895,Jonas Blixt,34.0,16,47,-4.00
2019,174,0,40009,Dominic Bozzelli,33.3,16,48,-4.00
2019,174,0,35506,Mackenzie Hughes,33.3,22,66,-1.00
2019,174,0,34261,Scott Langley,33.3,12,36,-2.00
2019,177,0,46435,Austin Cook,32.4,12,37,-1.00
2019,178,0,25396,Kevin Na,32.3,10,31,E
2019,179,0,31557,Jim Herman,32.0,8,25,-1.00
2019,180,0,28679,Fabián Gómez,31.3,10,32,-3.00
2019,181,0,19803,Ryan Armour,31.1,14,45,-3.00
2019,182,0,32333,Kevin Tway,31.0,18,58,-4.00
2019,183,0,29908,C.T. Pan,30.4,17,56,-3.00
2019,184,0,49298,Kramer Hickok,29.7,11,37,-1.00
2019,185,0,32200,Roberto Castro,29.3,12,41,-5.00
2019,185,0,49964,Aaron Wise,29.3,12,41,-2.00
2019,187,0,46523,Joey Garber,26.9,7,26,E
2019,188,0,24781,Hunter Mahan,22.7,5,22,-1.00
2021,1,0,21961,Charles Howell III,78.4,40,51,-6.00
2021,2,0,34255,Joseph Bramlett,69.8,30,43,-7.00
2021,3,0,27095,Nick Watney,67.5,27,40,-6.00
2021,4,0,33404,Chris Baker,66.7,26,39,-6.00
2021,4,0,20229,Stewart Cink,66.7,58,87,-12.00
2021,4,0,28089,Jason Day,66.7,38,57,-5.00
2021,7,0,25364,Paul Casey,62.3,43,69,-4.00
2021,8,0,47347,Adam Schenk,62.0,44,71,-8.00
2021,9,0,34213,Grayson Murray,61.8,21,34,-7.00
2021,10,0,26758,David Hearn,61.1,22,36,-5.00
2021,10,0,25493,Nick Taylor,61.1,44,72,-9.00
2021,12,0,48887,Matt Wallace,60.5,26,43,-7.00
2021,13,0,35461,Beau Hossler,60.0,33,55,-5.00
2021,14,0,36871,Matthew NeSmith,59.7,37,62,-2.00
2021,15,0,32618,Rhein Gibson,59.5,25,42,-4.00
2021,16,0,49766,Hank Lebioda,59.2,29,49,-5.00
2021,17,0,33948,Byeong Hun An,59.1,39,66,-7.00
2021,18,0,32662,Michael Gligic,58.9,33,56,-5.00
2021,19,0,47959,Bryson DeChambeau,58.8,30,51,-5.00
2021,20,0,33122,Russell Knox,58.6,34,58,-7.00
2021,20,0,34466,Peter Malnati,58.6,41,70,-11.00
2021,20,0,30163,Henrik Norlander,58.6,34,58,-9.00
2021,23,0,23623,Bo Van Pelt,58.5,31,53,-8.00
2021,24,0,35891,Cameron Smith,57.9,44,76,-8.00
2021,25,0,34563,Chesson Hadley,57.8,26,45,-4.00
2021,26,0,39997,Corey Conners,57.1,40,70,+3.00
2021,26,0,32448,James Hahn,57.1,32,56,-5.00
2021,28,0,29725,Tony Finau,57.0,49,86,-13.00
2021,29,0,26851,Marc Leishman,56.6,43,76,-12.00
2021,30,0,37189,Harold Varner III,56.3,49,87,-12.00
2021,31,0,23320,Ryan Palmer,56.0,42,75,-7.00
2021,31,0,46970,Jon Rahm,56.0,42,75,-6.00
2021,33,0,27064,Jhonattan Vegas,55.9,38,68,-5.00
2021,34,0,34314,Sebastian Cappelen,55.6,20,36,-6.00
2021,35,0,29926,Danny Lee,55.2,32,58,-3.00
2021,35,0,23788,D.J. Trahan,55.2,32,58,-8.00
2021,37,0,33141,Keegan Bradley,55.1,38,69,-2.00
2021,38,0,47483,Will Zalatoris,55.0,33,60,-6.00
2021,39,0,30911,Tommy Fleetwood,54.9,28,51,-3.00
2021,39,0,56762,Will Gordon,54.9,39,71,-7.00
2021,39,0,25818,Scott Piercy,54.9,28,51,-9.00
2021,42,0,28420,Ryan Brehm,54.8,17,31,-5.00
2021,43,0,35450,Patrick Cantlay,54.7,35,64,-10.00
2021,44,0,48119,Ben Taylor,54.5,18,33,-3.00
2021,45,0,52372,Cameron Champ,54.4,31,57,-1.00
2021,46,0,30925,Dustin Johnson,54.1,33,61,-6.00
2021,47,0,33204,Shane Lowry,53.8,42,78,-7.00
2021,48,0,32816,Satoshi Kodaira,53.6,30,56,-2.00
2021,49,0,35658,Kris Ventura,53.5,23,43,-6.00
2021,50,0,19803,Ryan Armour,52.8,28,53,E
2021,50,0,19846,Brian Gay,52.8,38,72,-6.00
2021,52,0,27974,Sung Kang,52.7,29,55,-5.00
2021,53,0,12716,Charley Hoffman,52.6,41,78,-9.00
