YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,ATTEMPTS
2012,36,0,23108,Matt Kuchar,+.051,
2012,38,0,6527,Steve Stricker,+.053,
2012,39,0,28089,Jason Day,+.058,
2012,40,0,6522,Ernie Els,+.060,
2012,40,0,27141,J.B. Holmes,+.060,
2012,42,0,23320,Ryan Palmer,+.063,
2012,43,0,23623,Bo Van Pelt,+.065,
2012,44,0,33120,Mark Anderson,+.066,
2012,44,0,20766,Padraig Harrington,+.066,
2012,46,0,28475,Jeff Overton,+.068,
2012,47,0,11123,Chris Couch,+.070,
2012,48,0,28307,Matt Every,+.077,
2012,49,0,24138,Ian Poulter,+.078,
2012,50,0,26329,Louis Oosthuizen,+.081,
2012,51,0,6567,Vijay Singh,+.082,
2012,52,0,34021,Bud Cauley,+.084,
2012,53,0,29476,Kyle Reifers,+.088,
2012,53,0,22913,John Rollins,+.088,
2012,53,0,26289,Boo Weekley,+.088,
2012,56,0,28500,Martin Flores,+.089,
2012,57,0,23718,Nathan Green,+.090,
2012,57,0,29289,S.Y. Noh,+.090,
2012,59,0,24604,Hunter Haas,+.091,
2012,60,0,21753,Brian Davis,+.093,
2012,61,0,20396,Lee Westwood,+.094,
2012,62,0,30944,Jason Kokrak,+.095,
2012,63,0,27466,Spencer Levin,+.096,
2012,64,0,27436,Graham DeLaet,+.097,
2012,65,0,29478,Kevin Kisner,+.098,
2012,65,0,24781,Hunter Mahan,+.098,
2012,67,0,25345,Carl Pettersson,+.099,
2012,68,0,25818,Scott Piercy,+.100,
2012,69,0,20691,Greg Owen,+.101,
2012,69,0,30692,Scott Stallings,+.101,
2012,71,0,31323,Gary Woodland,+.102,
2012,72,0,23800,Bryce Molder,+.104,
2012,73,0,33141,Keegan Bradley,+.106,
2012,74,0,8725,Tom Gillis,+.110,
2012,75,0,22378,Trevor Immelman,+.111,
2012,75,0,27095,Nick Watney,+.111,
2012,77,0,31202,William McGirt,+.114,
2012,78,0,20229,Stewart Cink,+.118,
2012,78,0,34099,Harris English,+.118,
2012,78,0,30926,Chris Kirk,+.118,
2012,78,0,22582,Kyle Thompson,+.118,
2012,82,0,26951,Johnson Wagner,+.119,
2012,83,0,25686,Jason Dufner,+.120,
2012,83,0,30852,Ryo Ishikawa,+.120,
2012,85,0,25562,Andres Romero,+.124,
2012,86,0,23788,D.J. Trahan,+.126,
2012,87,0,27895,Jonas Blixt,+.127,
2012,88,0,6004,Stephen Ames,+.128,
2012,89,0,24507,Jason Bohn,+.130,
2012,89,0,6573,Brandt Jobe,+.130,
2012,89,0,27302,Garth Mulroy,+.130,
2012,92,0,24846,Ricky Barnes,+.131,
2012,93,0,8075,Jerry Kelly,+.133,
2012,94,0,1320,Bob Estes,+.135,
2012,95,0,25396,Kevin Na,+.136,
2012,96,0,27933,John Merrick,+.138,
2012,97,0,28308,Troy Kelly,+.139,
2012,98,0,1766,Billy Mayfair,+.142,
2012,99,0,24663,Y.E. Yang,+.144,
2012,100,0,29910,Blake Adams,+.145,
2012,100,0,12510,Chad Campbell,+.145,
2012,100,0,32698,Bobby Gates,+.145,
2012,103,0,27060,John Mallinger,+.148,
2012,104,0,27649,Brandt Snedeker,+.149,
2012,105,0,1797,Rocco Mediate,+.150,
2012,106,0,32200,Roberto Castro,+.151,
2012,106,0,24924,Bill Haas,+.151,
2012,108,0,20098,Stuart Appleby,+.152,
2012,109,0,1941,Tom Pernice Jr.,+.155,
2012,110,0,27214,Kevin Streelman,+.156,
2012,111,0,31558,J.J. Killeen,+.157,
2012,111,0,27556,Ted Potter Jr.,+.157,
2012,113,0,24925,Jonathan Byrd,+.160,
2012,114,0,23542,Tommy Biershenk,+.161,
2012,114,0,23621,Rory Sabbatini,+.161,
2012,116,0,28087,Kris Blanks,+.163,
2012,116,0,10860,Justin Leonard,+.163,
2012,118,0,21350,Ryuji Imada,+.164,
2012,119,0,27963,Chris Stroud,+.165,
2012,120,0,27797,Derek Lamely,+.167,
2012,121,0,28455,Will Claxton,+.168,
2012,122,0,6251,Chris DiMarco,+.175,
2012,123,0,26851,Marc Leishman,+.178,
2012,124,0,22046,Geoff Ogilvy,+.180,
2012,125,0,20572,Rod Pampling,+.181,
2012,126,0,12782,Tim Herron,+.183,
2012,126,0,26679,Kevin Stadler,+.183,
2012,128,0,20623,Gavin Coles,+.185,
2012,128,0,1724,Jeff Maggert,+.185,
2012,130,0,25572,Graeme McDowell,+.186,
2012,131,0,27936,Martin Laird,+.189,
2012,131,0,23325,Vaughn Taylor,+.189,
2012,133,0,21731,Freddie Jacobson,+.190,
2012,133,0,27064,Jhonattan Vegas,+.190,
2012,135,0,1116,Michael Bradley,+.191,
2012,135,0,24502,Adam Scott,+.191,
2012,137,0,20160,Charlie Wi,+.192,
2012,138,0,23409,James Driscoll,+.193,
2012,138,0,26758,David Hearn,+.193,
2012,138,0,24940,Edward Loar,+.193,
2012,141,0,26287,Roland Thatcher,+.194,
2012,142,0,19846,Brian Gay,+.195,
2012,143,0,28093,Miguel Angel Carballo,+.196,
2012,144,0,33419,Cameron Tringale,+.197,
2012,145,0,32102,Rickie Fowler,+.198,
2012,145,0,26300,Matt Jones,+.198,
2012,147,0,25457,Alexandre Rocha,+.200,
2012,148,0,1249,John Daly,+.202,
2012,148,0,10213,Dicky Pride,+.202,
2012,150,0,30927,Brendon Todd,+.203,
2012,151,0,25892,Steve Wheatcroft,+.204,
2012,152,0,23135,Tim Clark,+.205,
2012,153,0,12716,Charley Hoffman,+.206,
2012,153,0,26596,Ryan Moore,+.206,
2012,155,0,27644,Brian Harman,+.208,
2012,156,0,27770,Camilo Villegas,+.209,
2012,157,0,29518,Brendan Steele,+.210,
2012,158,0,29479,Scott Brown,+.214,
2012,159,0,22548,Patrick Sheehan,+.216,
2012,159,0,32150,Michael Thompson,+.216,
2012,161,0,20593,Greg Chalmers,+.218,
2012,161,0,22961,David Mathis,+.218,
2012,163,0,24024,Zach Johnson,+.223,
2012,164,0,22621,Ben Curtis,+.226,
2012,165,0,21805,Harrison Frazar,+.232,
2012,166,0,19970,Robert Karlsson,+.233,
2012,167,0,24494,Erik Compton,+.234,
2012,168,0,28259,Sangmoon Bae,+.235,
2012,169,0,6036,Scott Dunlap,+.237,
2012,170,0,12652,Cameron Beckman,+.239,
2012,170,0,24490,George McNeill,+.239,
2012,172,0,29222,Billy Hurley III,+.244,
2012,173,0,27974,Sung Kang,+.246,
2012,173,0,25834,Daniel Summerhays,+.246,
2012,175,0,24357,K.J. Choi,+.247,
2012,175,0,35139,Richard Lee,+.247,
2012,177,0,21528,Henrik Stenson,+.253,
2012,178,0,6034,Marco Dawson,+.255,
2012,179,0,24140,Sean O'Hair,+.257,
2012,180,0,23353,J.J. Henry,+.276,
2012,181,0,20070,Matt Bettencourt,+.282,
2012,182,0,10885,Robert Allenby,+.290,
2012,183,0,26476,Chez Reavie,+.298,
2012,184,0,32366,Kevin Chappell,+.301,
2012,185,0,30750,Tommy Gainey,+.304,
2012,186,0,21407,Arjun Atwal,+.320,
2012,187,0,22348,Nick O'Hern,+.328,
2012,188,0,23903,Stephen Gangluff,+.338,
2012,189,0,30711,Colt Knost,+.340,
2012,190,0,23204,Gary Christian,+.345,
2012,191,0,22293,Heath Slocum,+.362,
2008,1,0,24449,Parker McLachlin,-0.036,
2008,2,0,6527,Steve Stricker,-0.031,
2008,3,0,24502,Adam Scott,-0.013,
2008,4,0,6567,Vijay Singh,-0.008,
2008,5,0,20623,Gavin Coles,0.015,
2008,5,0,20766,Padraig Harrington,0.015,
2008,7,0,1313,Steve Elkington,0.018,
2008,8,0,21949,Joe Ogilvie,0.025,
2008,9,0,25804,Bubba Watson,0.026,
2008,10,0,1161,Mark Calcavecchia,0.036,
2008,11,0,24924,Bill Haas,0.037,
2008,12,0,24138,Ian Poulter,0.038,
2008,13,0,21961,Charles Howell III,0.039,
2008,14,0,25345,Carl Pettersson,0.04,
2008,15,0,20850,Daniel Chopra,0.042,
2008,16,0,22913,John Rollins,0.046,
2008,17,0,10860,Justin Leonard,0.05,
2008,18,0,23135,Tim Clark,0.051,
2008,19,0,21805,Harrison Frazar,0.053,
2008,20,0,20229,Stewart Cink,0.059,
2008,20,0,29718,Anthony Kim,0.059,
2008,22,0,1810,Phil Mickelson,0.06,
2008,23,0,8845,Scott Sterling,0.065,
2008,23,0,27214,Kevin Streelman,0.065,
2008,25,0,23614,Rich Beem,0.067,
2008,26,0,6004,Stephen Ames,0.071,
2008,26,0,20098,Stuart Appleby,0.071,
2008,28,0,23541,Ben Crane,0.072,
2008,28,0,24024,Zach Johnson,0.072,
2008,30,0,21209,Sergio Garcia,0.075,
2008,31,0,12660,Jesper Parnevik,0.078,
2008,32,0,8537,J.P. Hayes,0.08,
2008,33,0,10885,Robert Allenby,0.081,
2008,34,0,1677,Tom Lehman,0.083,
2008,35,0,2206,David Toms,0.091,
2008,36,0,30925,Dustin Johnson,0.092,
2008,36,0,26695,Michael Letzig,0.092,
2008,38,0,24140,Sean O'Hair,0.093,
2008,38,0,1945,Kenny Perry,0.093,
2008,40,0,10423,Mike Weir,0.097,
2008,41,0,1320,Bob Estes,0.098,
2008,42,0,28475,Jeff Overton,0.1,
2008,43,0,2223,Bob Tway,0.101,
2008,44,0,7749,Brett Quigley,0.104,
2008,45,0,1707,Steve Lowery,0.105,
2008,46,0,22621,Ben Curtis,0.106,
2008,47,0,7867,Woody Austin,0.107,
2008,48,0,22293,Heath Slocum,0.109,
2008,49,0,8385,Omar Uresti,0.111,
2008,50,0,12602,Dean Wilson,0.112,
2008,51,0,20498,Briny Baird,0.113,
2008,51,0,23157,Richard Johnson,0.113,
2008,51,0,26300,Matt Jones,0.113,
2008,51,0,21959,Ted Purdy,0.113,
2008,55,0,23108,Matt Kuchar,0.115,
2008,56,0,10875,Todd Demsey,0.117,
2008,56,0,25632,Jimmy Walker,0.117,
2008,58,0,20574,Mathew Goggin,0.118,
2008,59,0,1706,Davis Love III,0.12,
2008,60,0,23778,Brad Adamonis,0.121,
2008,61,0,25842,Jon Mills,0.122,
2008,62,0,1035,Tommy Armour III,0.125,
2008,62,0,2002,John Riegger,0.125,
2008,64,0,23409,James Driscoll,0.127,
2008,65,0,12823,Carlos Franco,0.131,
2008,66,0,27060,John Mallinger,0.132,
2008,66,0,6595,Kevin Sutherland,0.132,
2008,68,0,6251,Chris DiMarco,0.134,
2008,69,0,25594,Travis Perkins,0.135,
2008,69,0,23623,Bo Van Pelt,0.135,
2008,71,0,8075,Jerry Kelly,0.136,
2008,71,0,20663,Brenden Pappas,0.136,
2008,73,0,21350,Ryuji Imada,0.137,
2008,74,0,1226,Fred Couples,0.138,
2008,74,0,23320,Ryan Palmer,0.138,
2008,74,0,20572,Rod Pampling,0.138,
2008,77,0,10809,Jim Furyk,0.143,
2008,77,0,25349,Tim Wilkinson,0.143,
2008,79,0,26631,Cody Freeman,0.144,
2008,79,0,21731,Freddie Jacobson,0.144,
2008,81,0,19846,Brian Gay,0.145,
2008,81,0,20127,Chris Riley,0.145,
2008,81,0,27649,Brandt Snedeker,0.145,
2008,81,0,26679,Kevin Stadler,0.145,
2008,81,0,20160,Charlie Wi,0.145,
2008,86,0,1797,Rocco Mediate,0.146,
2008,87,0,20848,Ángel Cabrera,0.148,
2008,87,0,21753,Brian Davis,0.148,
2008,87,0,23353,J.J. Henry,0.148,
2008,87,0,24361,Pat Perez,0.148,
2008,91,0,1142,Bart Bryant,0.149,
2008,92,0,7457,Steve Flesch,0.15,
2008,93,0,21633,Steve Allan,0.151,
2008,94,0,20378,Mathias Grönberg,0.152,
2008,94,0,20433,Mark Hensby,0.152,
2008,94,0,27141,J.B. Holmes,0.152,
2008,94,0,1948,Tim Petrovic,0.152,
2008,98,0,12510,Chad Campbell,0.154,
2008,98,0,25562,Andres Romero,0.154,
2008,98,0,23621,Rory Sabbatini,0.154,
2008,101,0,10649,Tom Scherrer,0.155,
2008,102,0,25900,Lucas Glover,0.156,
2008,102,0,28158,Steve Marino,0.156,
2008,104,0,28089,Jason Day,0.157,
2008,105,0,1766,Billy Mayfair,0.16,
2008,105,0,23797,Brett Rumford,0.16,
2008,105,0,28780,Nicholas Thompson,0.16,
2008,105,0,24663,Y.E. Yang,0.16,
2008,109,0,6197,Michael Allen,0.161,
2008,109,0,6522,Ernie Els,0.161,
2008,111,0,26668,Marc Turnesa,0.162,
2008,112,0,20634,Peter Lonard,0.164,
2008,113,0,20472,Alex Cejka,0.165,
2008,113,0,24781,Hunter Mahan,0.165,
2008,113,0,23325,Vaughn Taylor,0.165,
2008,116,0,6573,Brandt Jobe,0.167,
2008,116,0,26420,Richard Johnson,0.167,
2008,116,0,12309,Bob Sowards,0.167,
2008,119,0,27120,Troy Matteson,0.168,
2008,120,0,12782,Tim Herron,0.169,
2008,120,0,1941,Tom Pernice Jr.,0.169,
2008,122,0,22371,Aaron Baddeley,0.17,
2008,122,0,11032,Frank Lickliter II,0.17,
2008,122,0,24490,George McNeill,0.17,
2008,125,0,23540,Jason Allred,0.173,
2008,125,0,24358,Robert Garrigus,0.173,
2008,125,0,1473,Todd Hamilton,0.173,
2008,128,0,12716,Charley Hoffman,0.174,
2008,129,0,24925,Jonathan Byrd,0.175,
2008,129,0,26500,Alejandro Cañizares,0.175,
2008,131,0,26289,Boo Weekley,0.176,
2008,132,0,19803,Ryan Armour,0.177,
2008,133,0,20443,Jin Park,0.179,
2008,134,0,27936,Martin Laird,0.18,
2008,134,0,23497,Tag Ridings,0.18,
2008,136,0,25396,Kevin Na,0.181,
2008,137,0,22806,Doug LaBelle II,0.183,
2008,138,0,20645,John Senden,0.185,
2008,139,0,10505,Shane Bertsch,0.186,
2008,139,0,22892,Jason Gore,0.186,
2008,139,0,2239,Scott Verplank,0.186,
2008,139,0,26951,Johnson Wagner,0.186,
2008,143,0,10585,Scott McCarron,0.187,
2008,144,0,22378,Trevor Immelman,0.188,
2008,145,0,10733,Kent Jones,0.189,
2008,146,0,1928,Corey Pavin,0.19,
2008,147,0,9011,David Duval,0.194,
2008,147,0,23125,Brad Elder,0.194,
2008,149,0,23788,D.J. Trahan,0.195,
2008,150,0,24357,K.J. Choi,0.197,
2008,151,0,8931,Glen Day,0.198,
2008,151,0,6643,Paul Goydos,0.198,
2008,151,0,7547,Craig Kanada,0.198,
2008,154,0,20104,Ken Duke,0.199,
2008,155,0,12680,Shigeki Maruyama,0.202,
2008,155,0,6090,Jim McGovern,0.202,
2008,155,0,21878,Mark Wilson,0.202,
2008,158,0,23718,Nathan Green,0.206,
2008,159,0,23048,Eric Axley,0.207,
2008,159,0,24227,Justin Bolli,0.207,
2008,159,0,26476,Chez Reavie,0.207,
2008,162,0,27933,John Merrick,0.208,
2008,163,0,22548,Patrick Sheehan,0.209,
2008,164,0,24912,Will MacKenzie,0.21,
2008,165,0,21461,Kenneth Ferrie,0.212,
2008,166,0,1388,Robert Gamez,0.213,
2008,167,0,1577,Lee Janzen,0.214,
2008,167,0,26596,Ryan Moore,0.214,
2008,169,0,27613,David Lutterus,0.215,
2008,170,0,12705,Cliff Kresge,0.219,
2008,171,0,27095,Nick Watney,0.22,
2008,172,0,6621,Joe Durant,0.222,
2008,173,0,22348,Nick O'Hern,0.223,
2008,174,0,6575,Dudley Hart,0.225,
2008,174,0,1724,Jeff Maggert,0.225,
2008,176,0,27561,Nick Flanagan,0.226,
2008,177,0,25190,Jeff Quinney,0.227,
2008,178,0,22046,Geoff Ogilvy,0.23,
2008,179,0,27963,Chris Stroud,0.233,
2008,180,0,12652,Cameron Beckman,0.234,
2008,181,0,25364,Paul Casey,0.241,
2008,181,0,27770,Camilo Villegas,0.241,
2008,183,0,1553,John Huston,0.242,
2008,184,0,25720,Chad Collins,0.245,
2008,185,0,23349,Charles Warren,0.254,
2008,186,0,22582,Kyle Thompson,0.255,
2008,187,0,6034,Marco Dawson,0.256,
2008,188,0,10425,Jay Williamson,0.258,
2008,189,0,20105,Jeff Gove,0.261,
2008,190,0,19913,Ron Whittaker,0.28,
2008,191,0,12826,Paul Claxton,0.296,
2008,192,0,20157,Retief Goosen,0.308,
2008,193,0,1024,Billy Andrade,0.315,
2008,194,0,6012,Greg Kraft,0.333,
2008,195,0,20382,Stephen Leaney,0.338,
2008,196,0,1139,Olin Browne,0.347,
2008,197,0,30750,Tommy Gainey,0.348,
2001,1,0,6809,Bob Burns,-1.000,
2001,1,0,20593,Greg Chalmers,-1.000,
2001,1,0,6140,Sean Murphy,-1.000,
2001,4,0,9011,David Duval,-.800,
2001,5,0,10213,Dicky Pride,-.500,
2001,5,0,2206,David Toms,-.500,
2001,7,0,12823,Carlos Franco,-.333,
2001,7,0,6573,Brandt Jobe,-.333,
2001,7,0,2214,Kirk Triplett,-.333,
2001,7,0,10423,Mike Weir,-.333,
2001,11,0,20229,Stewart Cink,-.273,
2001,12,0,1139,Olin Browne,-.250,
2001,12,0,8931,Glen Day,-.250,
2001,12,0,1313,Steve Elkington,-.250,
2001,12,0,12760,Danny Ellis,-.250,
2001,12,0,21805,Harrison Frazar,-.250,
2001,12,0,1381,Fred Funk,-.250,
2001,12,0,10809,Jim Furyk,-.250,
2001,12,0,11032,Frank Lickliter II,-.250,
2001,12,0,2099,Scott Simpson,-.250,
2001,12,0,8793,Tiger Woods,-.250,
2001,22,0,1203,Russ Cochran,-.200,
2001,22,0,21961,Charles Howell III,-.200,
2001,22,0,6332,Neal Lancaster,-.200,
2001,22,0,1706,Davis Love III,-.200,
2001,22,0,6515,Shaun Micheel,-.200,
2001,27,0,10962,Bradley Hughes,-.167,
2001,28,0,6251,Chris DiMarco,-.154,
2001,29,0,20098,Stuart Appleby,-.143,
2001,29,0,1042,Paul Azinger,-.143,
2001,29,0,12645,Brent Geiberger,-.143,
2001,29,0,6012,Greg Kraft,-.143,
2001,29,0,1766,Billy Mayfair,-.143,
2001,34,0,8633,Per-Ulrik Johansson,-.125,
2001,34,0,1968,Nick Price,-.125,
2001,36,0,12660,Jesper Parnevik,-.100,
2001,37,0,1014,Fulton Allem,E,
2001,37,0,10885,Robert Allenby,E,
2001,37,0,6004,Stephen Ames,E,
2001,37,0,1035,Tommy Armour III,E,
2001,37,0,20099,Doug Barron,E,
2001,37,0,7003,David Berganio Jr.,E,
2001,37,0,1132,Mark Brooks,E,
2001,37,0,24357,K.J. Choi,E,
2001,37,0,12388,Michael Clark II,E,
2001,37,0,1200,Keith Clearwater,E,
2001,37,0,21584,Richie Coughlan,E,
2001,37,0,19881,Robert Damron,E,
2001,37,0,6036,Scott Dunlap,E,
2001,37,0,1307,Joel Edwards,E,
2001,37,0,1320,Bob Estes,E,
2001,37,0,1378,David Frost,E,
2001,37,0,1418,Bill Glasson,E,
2001,37,0,10201,Matt Gogel,E,
2001,37,0,20574,Mathew Goggin,E,
2001,37,0,21806,Paul Gow,E,
2001,37,0,24604,Hunter Haas,E,
2001,37,0,21007,Gabriel Hjertstedt,E,
2001,37,0,1527,Scott Hoch,E,
2001,37,0,1553,John Huston,E,
2001,37,0,8881,Tripp Isenhour,E,
2001,37,0,6514,Kevin Johnson,E,
2001,37,0,10733,Kent Jones,E,
2001,37,0,1599,Steve Jones,E,
2001,37,0,20094,Jonathan Kaye,E,
2001,37,0,12705,Cliff Kresge,E,
2001,37,0,1666,Bernhard Langer,E,
2001,37,0,1677,Tom Lehman,E,
2001,37,0,1685,J.L. Lewis,E,
2001,37,0,1724,Jeff Maggert,E,
2001,37,0,6350,Bob May,E,
2001,37,0,1771,Blaine McCallister,E,
2001,37,0,1823,Larry Mize,E,
2001,37,0,8535,Gary Nicklaus,E,
2001,37,0,10457,Frank Nobilo,E,
2001,37,0,22046,Geoff Ogilvy,E,
2001,37,0,1928,Corey Pavin,E,
2001,37,0,1938,David Peoples,E,
2001,37,0,10912,Craig Perks,E,
2001,37,0,20127,Chris Riley,E,
2001,37,0,23621,Rory Sabbatini,E,
2001,37,0,2110,Jerry Smith,E,
2001,37,0,6595,Kevin Sutherland,E,
2001,37,0,2170,Hal Sutton,E,
2001,37,0,12714,Chris Tidland,E,
2001,37,0,2239,Scott Verplank,E,
2001,37,0,20436,Garrett Willis,E,
2001,88,0,6078,Esteban Toledo,+.111,
2001,88,0,2223,Bob Tway,+.111,
2001,90,0,2245,Grant Waite,+.125,
2001,91,0,1577,Lee Janzen,+.143,
2001,92,0,23125,Brad Elder,+.167,
2001,92,0,2002,John Riegger,+.167,
2001,92,0,2010,Loren Roberts,+.167,
2001,92,0,6567,Vijay Singh,+.167,
2001,96,0,6522,Ernie Els,+.200,
2001,96,0,10565,Ian Leggatt,+.200,
2001,96,0,1945,Kenny Perry,+.200,
2001,96,0,10425,Jay Williamson,+.200,
2001,100,0,1707,Steve Lowery,+.222,
2001,101,0,1098,Jay Don Blake,+.250,
2001,101,0,10860,Justin Leonard,+.250,
2001,101,0,1941,Tom Pernice Jr.,+.250,
2001,104,0,1887,Mark O'Meara,+.286,
2001,104,0,11011,Mike Sposa,+.286,
2001,106,0,1161,Mark Calcavecchia,+.333,
2001,106,0,1175,Jim Carter,+.333,
2001,106,0,20043,Edward Fryatt,+.333,
2001,106,0,19846,Brian Gay,+.333,
2001,106,0,8075,Jerry Kelly,+.333,
2001,106,0,1723,Andrew Magee,+.333,
2001,106,0,1761,Len Mattiace,+.333,
2001,106,0,20095,Carl Paulson,+.333,
2001,106,0,2104,Jeff Sluman,+.333,
2001,106,0,2106,Chris Smith,+.333,
2001,106,0,6591,Rocky Walcher,+.333,
2001,117,0,1329,Brad Faxon,+.364,
2001,118,0,6643,Paul Goydos,+.375,
2001,119,0,20498,Briny Baird,+.400,
2001,119,0,12652,Cameron Beckman,+.400,
2001,119,0,1226,Fred Couples,+.400,
2001,119,0,7457,Steve Flesch,+.400,
2001,119,0,21209,Sergio Garcia,+.400,
2001,119,0,1619,Skip Kendall,+.400,
2001,119,0,1926,Steve Pate,+.400,
2001,126,0,19972,José Coceres,+.429,
2001,127,0,6617,Brian Henninger,+.444,
2001,128,0,7763,Doug Dunakey,+.500,
2001,128,0,6315,Pete Jordan,+.500,
2001,128,0,12680,Shigeki Maruyama,+.500,
2001,128,0,10585,Scott McCarron,+.500,
2001,128,0,8339,Spike McRoy,+.500,
2001,128,0,1797,Rocco Mediate,+.500,
2001,128,0,12753,David Morland IV,+.500,
2001,128,0,21949,Joe Ogilvie,+.500,
2001,128,0,8375,Paul Stankowski,+.500,
2001,128,0,2246,Duffy Waldorf,+.500,
2001,128,0,20566,Kaname Yokoo,+.500,
2001,139,0,2218,Ted Tryba,+.600,
2001,140,0,10963,Jimmy Green,+.625,
2001,141,0,1219,John Cook,+.750,
2001,141,0,19817,Michael Muehr,+.750,
2001,143,0,21633,Steve Allan,+1.000,
2001,143,0,1157,Tom Byrum,+1.000,
2001,143,0,1185,Brandel Chamblee,+1.000,
2001,143,0,6621,Joe Durant,+1.000,
2001,143,0,22892,Jason Gore,+1.000,
2001,143,0,23353,J.J. Henry,+1.000,
2001,143,0,20433,Mark Hensby,+1.000,
2001,143,0,12782,Tim Herron,+1.000,
2001,143,0,8545,Glen Hnatiuk,+1.000,
2001,143,0,7547,Craig Kanada,+1.000,
2001,143,0,1943,Chris Perry,+1.000,
2001,143,0,10649,Tom Scherrer,+1.000,
2001,143,0,6527,Steve Stricker,+1.000,
2001,143,0,6613,Tommy Tolles,+1.000,
2001,157,0,1249,John Daly,+1.500,
2006,1,0,8793,Tiger Woods,-0.103,
2006,2,0,20098,Stuart Appleby,-0.025,
2006,3,0,1226,Fred Couples,-0.014,
2006,4,0,20498,Briny Baird,-0.01,
2006,5,0,1766,Billy Mayfair,0.012,
2006,6,0,6527,Steve Stricker,0.013,
2006,7,0,6350,Bob May,0.025,
2006,8,0,12660,Jesper Parnevik,0.027,
2006,9,0,20691,Greg Owen,0.028,
2006,10,0,20766,Padraig Harrington,0.041,
2006,11,0,25804,Bubba Watson,0.043,
2006,12,0,24924,Bill Haas,0.045,
2006,13,0,7457,Steve Flesch,0.048,
2006,13,0,12602,Dean Wilson,0.048,
2006,15,0,25345,Carl Pettersson,0.052,
2006,16,0,8537,J.P. Hayes,0.055,
2006,17,0,6567,Vijay Singh,0.056,
2006,18,0,20127,Chris Riley,0.057,
2006,19,0,27770,Camilo Villegas,0.058,
2006,20,0,10809,Jim Furyk,0.059,
2006,21,0,12680,Shigeki Maruyama,0.063,
2006,21,0,23623,Bo Van Pelt,0.063,
2006,23,0,27095,Nick Watney,0.067,
2006,24,0,8123,Jeff Brehaut,0.07,
2006,25,0,22293,Heath Slocum,0.072,
2006,26,0,2214,Kirk Triplett,0.073,
2006,27,0,6522,Ernie Els,0.074,
2006,27,0,12755,Vance Veazey,0.074,
2006,29,0,21961,Charles Howell III,0.075,
2006,30,0,22378,Trevor Immelman,0.078,
2006,31,0,21646,David Branshaw,0.083,
2006,32,0,1941,Tom Pernice Jr.,0.084,
2006,33,0,27120,Troy Matteson,0.085,
2006,34,0,1035,Tommy Armour III,0.086,
2006,35,0,7749,Brett Quigley,0.087,
2006,36,0,20572,Rod Pampling,0.088,
2006,37,0,24925,Jonathan Byrd,0.089,
2006,37,0,1677,Tom Lehman,0.089,
2006,39,0,1619,Skip Kendall,0.092,
2006,39,0,23621,Rory Sabbatini,0.092,
2006,39,0,23349,Charles Warren,0.092,
2006,42,0,20850,Daniel Chopra,0.094,
2006,43,0,6573,Brandt Jobe,0.095,
2006,43,0,2206,David Toms,0.095,
2006,45,0,6575,Dudley Hart,0.096,
2006,45,0,12782,Tim Herron,0.096,
2006,47,0,23409,James Driscoll,0.099,
2006,48,0,23718,Nathan Green,0.1,
2006,48,0,10733,Kent Jones,0.1,
2006,50,0,2110,Jerry Smith,0.102,
2006,51,0,23048,Eric Axley,0.104,
2006,51,0,20812,Tjaart van der Walt,0.104,
2006,53,0,1313,Steve Elkington,0.105,
2006,53,0,1320,Bob Estes,0.105,
2006,55,0,11032,Frank Lickliter II,0.106,
2006,55,0,22548,Patrick Sheehan,0.106,
2006,57,0,6034,Marco Dawson,0.108,
2006,58,0,1666,Bernhard Langer,0.11,
2006,58,0,23322,Brett Wetterich,0.11,
2006,60,0,7867,Woody Austin,0.113,
2006,60,0,1887,Mark O'Meara,0.113,
2006,62,0,22946,Henrik Bjornstad,0.115,
2006,62,0,24507,Jason Bohn,0.115,
2006,64,0,28475,Jeff Overton,0.116,
2006,65,0,2104,Jeff Sluman,0.119,
2006,66,0,6595,Kevin Sutherland,0.123,
2006,67,0,21470,Daisuke Maruyama,0.124,
2006,68,0,22913,John Rollins,0.125,
2006,69,0,21350,Ryuji Imada,0.126,
2006,70,0,20634,Peter Lonard,0.128,
2006,71,0,20105,Jeff Gove,0.129,
2006,71,0,8375,Paul Stankowski,0.129,
2006,73,0,6643,Paul Goydos,0.131,
2006,73,0,11011,Mike Sposa,0.131,
2006,75,0,10505,Shane Bertsch,0.132,
2006,75,0,8835,Kris Cox,0.132,
2006,77,0,20121,Todd Fischer,0.133,
2006,78,0,12716,Charley Hoffman,0.134,
2006,79,0,21805,Harrison Frazar,0.136,
2006,80,0,25936,Alex Aragon,0.137,
2006,81,0,12760,Danny Ellis,0.138,
2006,81,0,22892,Jason Gore,0.138,
2006,81,0,21959,Ted Purdy,0.138,
2006,84,0,12823,Carlos Franco,0.139,
2006,84,0,19846,Brian Gay,0.139,
2006,86,0,23614,Rich Beem,0.14,
2006,86,0,12510,Chad Campbell,0.14,
2006,88,0,1945,Kenny Perry,0.143,
2006,88,0,23307,Roger Tambellini,0.143,
2006,90,0,1161,Mark Calcavecchia,0.144,
2006,90,0,20157,Retief Goosen,0.144,
2006,92,0,6197,Michael Allen,0.145,
2006,93,0,20094,Jonathan Kaye,0.148,
2006,93,0,23320,Ryan Palmer,0.148,
