YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE
1994,543,0,10845,Pete Oakley,2
1994,543,0,19841,Sam Olsen,2
1994,543,0,11107,Dan Oschmann,2
1994,543,0,1908,John Paesani,2
1994,543,0,10107,Deane Pappas,2
1994,543,0,1922,Benny Passons,2
1994,543,0,1943,Chris Perry,2
1994,543,0,6645,Greg Petersen,2
1994,543,0,7037,Steve Pope,2
1994,543,0,8791,Jim Prusia,2
1994,543,0,19753,Rene Rangel,2
1994,543,0,6392,Barry Redmond,2
1994,543,0,12566,Kurtis Rogers,2
1994,543,0,2106,Chris Smith,2
1994,543,0,12697,Jason Spitler,2
1994,543,0,19953,Adam Spring,2
1994,543,0,11459,Doug Steffen,2
1994,543,0,2141,Scott Steger,2
1994,543,0,2145,Craig Stevens,2
1994,543,0,10755,Rich Stewart,2
1994,543,0,7017,Carl Stripling,2
1994,543,0,8899,Joey Sumrow,2
1994,543,0,19811,Tom Sutter,2
1994,543,0,2186,Brian Tennyson,2
1994,543,0,2188,Ed Terasa,2
1994,543,0,2240,Rick Vershure,2
1994,543,0,6735,Scott Williams,2
1994,543,0,6448,Gregg Wolff,2
1994,543,0,7469,Brad Worthington,2
1994,543,0,12681,Yoshitaka Yamamoto,2
1994,543,0,20089,Vic Yannuzzi,2
1994,630,0,6206,Glen Barrett,1
1994,630,0,19999,Kevin Cashman,1
1994,630,0,19881,Robert Damron,1
1994,630,0,12824,Bob Diamond,1
1994,630,0,19910,Kevin Hester,1
1994,630,0,10879,Ron Hinds,1
1994,630,0,1935,Calvin Peete,1
1994,630,0,1941,Tom Pernice Jr.,1
1994,630,0,2021,Joe Root,1
1994,630,0,11457,Tom Spencer,1
1995,1,0,2131,Mike Springer,14
1995,2,0,1771,Blaine McCallister,13
1995,3,0,1313,Steve Elkington,11
1995,3,0,1353,Bruce Fleisher,11
1995,3,0,1414,Bob Gilder,11
1995,3,0,20094,Jonathan Kaye,11
1995,3,0,10860,Justin Leonard,11
1995,8,0,1129,Bill Britton,10
1995,8,0,20287,Zac Courtenay,10
1995,8,0,6034,Marco Dawson,10
1995,8,0,6522,Ernie Els,10
1995,8,0,10933,Scott Ford,10
1995,8,0,10809,Jim Furyk,10
1995,8,0,6575,Dudley Hart,10
1995,8,0,1823,Larry Mize,10
1995,8,0,1920,Craig Parry,10
1995,8,0,1971,Dillard Pruitt,10
1995,8,0,2267,D.A. Weibring,10
1995,19,0,1196,Brian Claar,9
1995,19,0,20203,Rusty Cummings,9
1995,19,0,1307,Joel Edwards,9
1995,19,0,1320,Bob Estes,9
1995,19,0,1385,Jim Gallagher Jr.,9
1995,19,0,1418,Bill Glasson,9
1995,19,0,6088,Steve Gotsche,9
1995,19,0,1527,Scott Hoch,9
1995,19,0,1577,Lee Janzen,9
1995,19,0,1748,Doug Martin,9
1995,19,0,1864,Larry Nelson,9
1995,19,0,12660,Jesper Parnevik,9
1995,19,0,20095,Carl Paulson,9
1995,19,0,6386,Bill Porter,9
1995,19,0,6567,Vijay Singh,9
1995,19,0,2146,Payne Stewart,9
1995,19,0,2167,Mike Sullivan,9
1995,19,0,8385,Omar Uresti,9
1995,19,0,2246,Duffy Waldorf,9
1995,19,0,10425,Jay Williamson,9
1995,19,0,2294,Willie Wood,9
1995,19,0,6791,Mark Wurtz,9
1995,19,0,2321,Fuzzy Zoeller,9
1995,42,0,1006,John Adams,8
1995,42,0,1035,Tommy Armour III,8
1995,42,0,6214,Guy Boros,8
1995,42,0,1161,Mark Calcavecchia,8
1995,42,0,1200,Keith Clearwater,8
1995,42,0,1201,Lennie Clements,8
1995,42,0,1219,John Cook,8
1995,42,0,1235,Ben Crenshaw,8
1995,42,0,1266,Clark Dennis,8
1995,42,0,1378,David Frost,8
1995,42,0,1381,Fred Funk,8
1995,42,0,1388,Robert Gamez,8
1995,42,0,6044,Scott Gump,8
1995,42,0,1457,Jay Haas,8
1995,42,0,1475,Donnie Hammond,8
1995,42,0,8537,J.P. Hayes,8
1995,42,0,10145,Tom Hearn,8
1995,42,0,8337,Mike Heinen,8
1995,42,0,1599,Steve Jones,8
1995,42,0,1633,Tom Kite,8
1995,42,0,6332,Neal Lancaster,8
1995,42,0,6641,Jeff Leonard,8
1995,42,0,1701,Bob Lohr,8
1995,42,0,1707,Steve Lowery,8
1995,42,0,1755,Dick Mast,8
1995,42,0,6090,Jim McGovern,8
1995,42,0,1797,Rocco Mediate,8
1995,42,0,1905,Joe Ozaki,8
1995,42,0,1925,Jerry Pate,8
1995,42,0,1927,Dennis Paulson,8
1995,42,0,1928,Corey Pavin,8
1995,42,0,10213,Dicky Pride,8
1995,42,0,2033,Dave Rummells,8
1995,42,0,2049,Gene Sauers,8
1995,42,0,2133,Craig Stadler,8
1995,42,0,2180,Harry Taylor,8
1995,42,0,6613,Tommy Tolles,8
1995,42,0,2214,Kirk Triplett,8
1995,42,0,2218,Ted Tryba,8
1995,42,0,2223,Bob Tway,8
1995,42,0,2225,Howard Twitty,8
1995,42,0,2226,Tray Tyner,8
1995,42,0,2239,Scott Verplank,8
1995,42,0,2242,Lanny Wadkins,8
1995,42,0,2256,Tom Watson,8
1995,42,0,2279,Mark Wiebe,8
1995,42,0,6577,John Wilson,8
1995,89,0,10885,Robert Allenby,7
1995,89,0,1024,Billy Andrade,7
1995,89,0,1040,Emlyn Aubrey,7
1995,89,0,7867,Woody Austin,7
1995,89,0,1051,Seve Ballesteros,7
1995,89,0,1060,Dave Barr,7
1995,89,0,7721,Pat Bates,7
1995,89,0,1072,Chip Beck,7
1995,89,0,1093,Ronnie Black,7
1995,89,0,1096,Phil Blackmar,7
1995,89,0,1098,Jay Don Blake,7
1995,89,0,6609,Rob Boldt,7
1995,89,0,1116,Michael Bradley,7
1995,89,0,10569,Mike Brisky,7
1995,89,0,1133,Billy Ray Brown,7
1995,89,0,1142,Bart Bryant,7
1995,89,0,1143,Brad Bryant,7
1995,89,0,6809,Bob Burns,7
1995,89,0,1156,Curt Byrum,7
1995,89,0,1157,Tom Byrum,7
1995,89,0,1175,Jim Carter,7
1995,89,0,1203,Russ Cochran,7
1995,89,0,1249,John Daly,7
1995,89,0,10041,Wayne DeFrancesco,7
1995,89,0,1284,Mike Donald,7
1995,89,0,1329,Brad Faxon,7
1995,89,0,1330,David Feherty,7
1995,89,0,1374,Robin Freeman,7
1995,89,0,1408,Kelly Gibson,7
1995,89,0,12751,Todd Gleaton,7
1995,89,0,20157,Retief Goosen,7
1995,89,0,1468,Gary Hallberg,7
1995,89,0,1550,Ed Humenik,7
1995,89,0,1607,Brian Kamm,7
1995,89,0,1624,Darrell Kestner,7
1995,89,0,1639,Kenny Knox,7
1995,89,0,6012,Greg Kraft,7
1995,89,0,1682,Wayne Levi,7
1995,89,0,1685,J.L. Lewis,7
1995,89,0,1705,Tim Loustalot,7
1995,89,0,1717,Sandy Lyle,7
1995,89,0,1732,Bob Makoski,7
1995,89,0,1766,Billy Mayfair,7
1995,89,0,10585,Scott McCarron,7
1995,89,0,1796,Mark McNulty,7
1995,89,0,1810,Phil Mickelson,7
1995,89,0,1837,Gil Morgan,7
1995,89,0,7235,John Morse,7
1995,89,0,10823,Kiyoshi Murota,7
1995,89,0,1887,Mark O'Meara,7
1995,89,0,1891,David Ogrin,7
1995,89,0,6373,José María Olazábal,7
1995,89,0,1926,Steve Pate,7
1995,89,0,1930,Eddie Pearce,7
1995,89,0,1938,David Peoples,7
1995,89,0,1949,Mark Pfeil,7
1995,89,0,1968,Nick Price,7
1995,89,0,1975,Tom Purtzer,7
1995,89,0,1977,Dana Quigley,7
1995,89,0,1992,Don Reese,7
1995,89,0,1996,Mike Reid,7
1995,89,0,6657,Steve Rintoul,7
1995,89,0,2064,John Schroeder,7
1995,89,0,2101,Joey Sindelar,7
1995,89,0,2111,Mike Smith,7
1995,89,0,2159,Curtis Strange,7
1995,89,0,2170,Hal Sutton,7
1995,89,0,8563,Bruce Vaughan,7
1995,89,0,2241,Bobby Wadkins,7
1995,89,0,2245,Grant Waite,7
1995,89,0,19913,Ron Whittaker,7
1995,89,0,2300,Ian Woosnam,7
1995,161,0,20051,Joe Acosta Jr.,6
1995,161,0,1014,Fulton Allem,6
1995,161,0,6197,Michael Allen,6
1995,161,0,1042,Paul Azinger,6
1995,161,0,19809,Richard Backwell,6
1995,161,0,20124,Alan Bratton,6
1995,161,0,1127,Danny Briggs,6
1995,161,0,1132,Mark Brooks,6
1995,161,0,6124,Patrick Burke,6
1995,161,0,10837,Kevin Burton,6
1995,161,0,7569,Mark Carnevale,6
1995,161,0,6102,Ron Castillo,6
1995,161,0,1185,Brandel Chamblee,6
1995,161,0,8717,Kawika Cotner,6
1995,161,0,8931,Glen Day,6
1995,161,0,1261,Jay Delsing,6
1995,161,0,12657,Kevin DeNike,6
1995,161,0,6251,Chris DiMarco,6
1995,161,0,9011,David Duval,6
1995,161,0,1306,David Edwards,6
1995,161,0,1310,Dave Eichelberger,6
1995,161,0,1326,Nick Faldo,6
1995,161,0,1334,Keith Fergus,6
1995,161,0,1342,Forrest Fezler,6
1995,161,0,1346,Ed Fiori,6
1995,161,0,1361,Dan Forsman,6
1995,161,0,20153,Brigham Gibbs,6
1995,161,0,1443,Hubert Green,6
1995,161,0,1444,Ken Green,6
1995,161,0,1458,Jerry Haas,6
1995,161,0,6284,Jim Hallet,6
1995,161,0,1489,Steve Hart,6
1995,161,0,1499,Mark Hayes,6
1995,161,0,1510,Nolan Henke,6
1995,161,0,6617,Brian Henninger,6
1995,161,0,1512,Bunky Henry,6
1995,161,0,12449,Ryan Howison,6
1995,161,0,1549,Mike Hulbert,6
1995,161,0,20042,Ian Hutchings,6
1995,161,0,10205,Robert Huxtable,6
1995,161,0,1560,David Ishii,6
1995,161,0,1619,Skip Kendall,6
1995,161,0,1648,Billy Kratzert,6
1995,161,0,1666,Bernhard Langer,6
1995,161,0,1690,Bruce Lietzke,6
1995,161,0,1706,Davis Love III,6
1995,161,0,1723,Andrew Magee,6
1995,161,0,1724,Jeff Maggert,6
1995,161,0,1725,John Mahaffey,6
1995,161,0,1736,Roger Maltbie,6
1995,161,0,20435,Davidson Matyczuk,6
1995,161,0,1779,Gary McCord,6
1995,161,0,1783,Mark McCumber,6
1995,161,0,1869,Jack Nicklaus,6
1995,161,0,1876,Greg Norman,6
1995,161,0,1878,Andy North,6
1995,161,0,1943,Chris Perry,6
1995,161,0,1945,Kenny Perry,6
1995,161,0,1960,Don Pooley,6
1995,161,0,1986,Joey Rassett,6
1995,161,0,20439,Edward Reevey,6
1995,161,0,2008,Lee Rinker,6
1995,161,0,2010,Loren Roberts,6
1995,161,0,12702,Costantino Rocca,6
1995,161,0,10215,Charlie Rymer,6
1995,161,0,20259,Hisayuki Sasaki,6
1995,161,0,2067,Ted Schulz,6
1995,161,0,7405,John Sikes,6
1995,161,0,2094,Tony Sills,6
1995,161,0,2099,Scott Simpson,6
1995,161,0,2104,Jeff Sluman,6
1995,161,0,20403,Phil Smith,6
1995,161,0,8375,Paul Stankowski,6
1995,161,0,2148,Ray Stewart,6
1995,161,0,6527,Steve Stricker,6
1995,161,0,7275,Mike Taylor,6
1995,161,0,2190,Doug Tewell,6
1995,161,0,6048,Dicky Thompson,6
1995,161,0,6969,Mike Tschetter,6
1995,161,0,2224,Greg Twiggs,6
1995,161,0,12416,Chris Van Der Velde,6
1995,161,0,6589,Jeff Woodland,6
1995,243,0,1049,Ian Baker-Finch,5
1995,243,0,1068,Andy Bean,5
1995,243,0,19755,Mike Bennett,5
1995,243,0,6014,Eric Booker,5
1995,243,0,6545,Remi Bouchard,5
1995,243,0,1151,Clark Burroughs,5
1995,243,0,1162,Rex Caldwell,5
1995,243,0,20229,Stewart Cink,5
1995,243,0,1197,Bobby Clampett,5
1995,243,0,1226,Fred Couples,5
1995,243,0,19883,Joe Daley,5
1995,243,0,1282,Trevor Dodds,5
1995,243,0,1288,Ed Dougherty,5
1995,243,0,7763,Doug Dunakey,5
1995,243,0,1303,Bob Eastwood,5
1995,243,0,6839,Ron Faria,5
1995,243,0,1331,Rick Fehr,5
1995,243,0,1355,Raymond Floyd,5
1995,243,0,1390,Buddy Gardner,5
1995,243,0,20230,Anthony Gilligan,5
1995,243,0,6643,Paul Goydos,5
1995,243,0,1435,Wayne Grady,5
1995,243,0,10963,Jimmy Green,5
1995,243,0,1495,Morris Hatalsky,5
1995,243,0,1501,Vance Heafner,5
1995,243,0,1553,John Huston,5
1995,243,0,1559,Hale Irwin,5
1995,243,0,1569,Peter Jacobsen,5
1995,243,0,1571,Barry Jaeckel,5
1995,243,0,6315,Pete Jordan,5
1995,243,0,6557,Stephen Keppler,5
1995,243,0,12389,Barry Lane,5
1995,243,0,6775,John Lee,5
1995,243,0,1677,Tom Lehman,5
1995,243,0,12603,Jim Lemon,5
1995,243,0,1715,Mark Lye,5
1995,243,0,20128,John Mason,5
1995,243,0,1753,Rik Massengale,5
1995,243,0,11234,Pete Mathews,5
1995,243,0,8583,Ken McDonald,5
1995,243,0,8575,Ron McDougal,5
1995,243,0,20118,Eiji Mizoguchi,5
1995,243,0,1824,Yoshinori Mizumaki,5
1995,243,0,8635,Colin Montgomerie,5
1995,243,0,6140,Sean Murphy,5
1995,243,0,1861,Jim Nelford,5
1995,243,0,10457,Frank Nobilo,5
1995,243,0,20452,Brad Nycun,5
1995,243,0,1890,Brett Ogle,5
1995,243,0,1910,Arnold Palmer,5
1995,243,0,20437,Ben Peters,5
1995,243,0,1958,Dan Pohl,5
1995,243,0,8553,Lee Porter,5
1995,243,0,1983,Bob Ralston,5
1995,243,0,2007,Larry Rinker,5
1995,243,0,2020,Eduardo Romero,5
1995,243,0,2027,Ernest Ross,5
1995,243,0,20440,Kevin Savage,5
1995,243,0,2054,Ken Schall,5
1995,243,0,6409,Brad Sherfy,5
1995,243,0,20016,Ikuo Shirahama,5
1995,243,0,2117,Wes Smith,5
1995,243,0,2135,Mike Standly,5
1995,243,0,7101,Dave Stockton Jr.,5
1995,243,0,6581,David Sutherland,5
1995,243,0,2188,Ed Terasa,5
1995,243,0,2195,Leonard Thompson,5
1995,243,0,2200,David Thore,5
1995,243,0,2201,Jim Thorpe,5
1995,243,0,12714,Chris Tidland,5
1995,243,0,12454,Mario Tiziani,5
1995,243,0,2216,Gary Trivisonno,5
1995,243,0,6591,Rocky Walcher,5
1995,316,0,6006,JC Anderson,4
1995,316,0,7029,Rick Arnett,4
1995,316,0,1114,Bob Boyd,4
1995,316,0,1119,Leigh Brannan,4
1995,316,0,6020,Steve Brodie,4
1995,316,0,1150,George Burns,4
1995,316,0,12393,Rodney Butcher,4
1995,316,0,1177,Billy Casper,4
1995,316,0,7389,Walt Chapman,4
1995,316,0,19905,Andrew Coltart,4
1995,316,0,1214,Frank Conner,4
1995,316,0,12123,Mike Cunning,4
1995,316,0,19892,Kent Dinsdale,4
1995,316,0,6659,Frank Dobbs,4
1995,316,0,8669,Bill Dodd,4
1995,316,0,19770,Bobby Doolittle,4
1995,316,0,6144,John Dowdall,4
1995,316,0,7267,Allen Doyle,4
1995,316,0,6036,Scott Dunlap,4
1995,316,0,1302,R.W. Eaks,4
1995,316,0,1305,Danny Edwards,4
1995,316,0,1318,Charlie Epps,4
1995,316,0,6058,John Flannery,4
1995,316,0,1373,Ray Freeman,4
1995,316,0,8725,Tom Gillis,4
1995,316,0,10838,John Godwin,4
1995,316,0,1425,Ernie Gonzalez,4
1995,316,0,20024,Marco Gortana,4
1995,316,0,20011,Jean-Paul Hebert,4
1995,316,0,20433,Mark Hensby,4
1995,316,0,1529,Mike Holland,4
1995,316,0,10962,Bradley Hughes,4
1995,316,0,1556,Joe Inman,4
1995,316,0,1557,John Inman,4
1995,316,0,19958,Miguel Angel Jiménez,4
1995,316,0,1610,Yoshinori Kaneko,4
1995,316,0,1611,Richie Karl,4
1995,316,0,20151,Gary Keating,4
1995,316,0,8075,Jerry Kelly,4
1995,316,0,20144,Takeaki Koyama,4
1995,316,0,12705,Cliff Kresge,4
1995,316,0,10027,Trip Kuehne,4
1995,316,0,1659,Massy Kuramoto,4
1995,316,0,6128,Steve Lamontagne,4
1995,316,0,6524,Craig Lee,4
1995,316,0,1684,Rick Lewallen,4
1995,316,0,12216,Billy Lewis,4
1995,316,0,1727,Scott Mahlberg,4
1995,316,0,8079,Gary March,4
1995,316,0,1756,Hiroshi Matsuo,4
1995,316,0,1782,Mike McCullough,4
1995,316,0,8815,Jay McLelland,4
1995,316,0,20215,Jay Michals,4
1995,316,0,20212,Stiles Mitchell,4
1995,316,0,1846,Jodie Mudd,4
1995,316,0,20115,Atsushi Nakajima,4
1995,316,0,1870,Jack Nicklaus II,4
1995,316,0,10887,Ted Oh,4
1995,316,0,1906,Masashi Jumbo Ozaki,4
1995,316,0,1918,Steve Parker,4
1995,316,0,1924,Alan Pate,4
1995,316,0,1946,Peter Persons,4
1995,316,0,1964,Greg Powers,4
1995,316,0,1998,Jack Renner,4
1995,316,0,2002,John Riegger,4
1995,316,0,2023,Clarence Rose,4
1995,316,0,20448,David Rueter,4
1995,316,0,10217,Warren Schutte,4
1995,316,0,2076,Peter Senior,4
1995,316,0,12298,Nick Serafino,4
1995,316,0,20238,Antonio Serrano,4
1995,316,0,2100,Tim Simpson,4
1995,316,0,7001,J.B. Sneve,4
1995,316,0,10109,Chris Stutts,4
1995,316,0,2207,Sam Torrance,4
1995,316,0,20155,Bobby Tracy,4
1995,316,0,2257,Brian Watts,4
1995,316,0,8193,Ben Weir,4
1995,316,0,10423,Mike Weir,4
1995,316,0,20457,Eric Westemeier,4
1995,316,0,11045,Dennis Winters,4
1995,316,0,20089,Vic Yannuzzi,4
1995,316,0,2322,Richard Zokol,4
1995,399,0,11249,Rick Acton,3
1995,399,0,7311,Phil Bland,3
1995,399,0,20343,Kevin Boynton,3
1995,399,0,1117,Steve Brady,3
1995,399,0,20286,Rusty Brown,3
1995,399,0,1181,Jon Chaffee,3
1995,399,0,1206,Bobby Cole,3
1995,399,0,20126,Ed Cuff,3
1995,399,0,1242,Rod Curl,3
1995,399,0,11062,Ron Dellostritto,3
1995,399,0,12669,Tom Dolby,3
1995,399,0,12136,Joe Donnelly,3
1995,399,0,1309,Mark Egly,3
1995,399,0,6056,Jim Estes,3
1995,399,0,20327,Frank Ferguson,3
1995,399,0,11595,Jim Fitzgerald,3
1995,399,0,12695,Robert Floyd,3
1995,399,0,20116,John Freitas,3
1995,399,0,20464,Jeff Gibralter,3
1995,399,0,20150,Blair Gibson,3
1995,399,0,20362,Dan Gillis,3
1995,399,0,1416,Chad Ginn,3
1995,399,0,20438,Nick Goetze,3
1995,399,0,12791,Jeff Gotham,3
1995,399,0,1436,David Graham,3
1995,399,0,8063,Kelly Grunewald,3
1995,399,0,11220,Mark Gurnow,3
1995,399,0,1469,Dan Halldorson,3
1995,399,0,11297,Stu Hamilton,3
1995,399,0,1494,Steve Haskins,3
1995,399,0,10119,Mickey Hawkes,3
1995,399,0,20138,Stephen Heeney,3
1995,399,0,1522,Lon Hinkle,3
1995,399,0,20358,Tico Hoffman,3
1995,399,0,20204,Gene Holland,3
1995,399,0,1533,P.H. Horgan III,3
1995,399,0,20342,Scott Inman,3
1995,399,0,1578,Tom Jenkins,3
1995,399,0,6573,Brandt Jobe,3
1995,399,0,8633,Per-Ulrik Johansson,3
1995,399,0,1585,Drue Johnson,3
1995,399,0,20451,Evan Johnson,3
1995,399,0,20463,Kirk Johnson,3
1995,399,0,12198,Keith Kail,3
1995,399,0,7547,Craig Kanada,3
1995,399,0,11436,Rick Karbowski,3
1995,399,0,20218,Shingo Katayama,3
1995,399,0,6542,Jean-Louis Lamarre,3
1995,399,0,10565,Ian Leggatt,3
1995,399,0,20465,Martin Lusk,3
1995,399,0,7077,David Marchand,3
1995,399,0,8373,Elroy Marti Jr.,3
1995,399,0,12680,Shigeki Maruyama,3
1995,399,0,20341,Josh McCumber,3
1995,399,0,20434,Mel McIntyre,3
1995,399,0,6356,Rob McNamara,3
1995,399,0,1803,Hajime Meshiai,3
1995,399,0,10844,Mark Mielke,3
1995,399,0,1815,Johnny Miller,3
1995,399,0,20213,Katsumasa Miyamoto,3
1995,399,0,6369,Michael Muranyi,3
1995,399,0,8535,Gary Nicklaus,3
1995,399,0,1884,Mac O'Grady,3
1995,399,0,12675,Toshi Odate,3
1995,399,0,10501,Christian Pena,3
1995,399,0,1957,Carl Poche,3
1995,399,0,7033,Dean Prowse,3
1995,399,0,6509,David Quelland,3
1995,399,0,1979,Sammy Rachels,3
1995,399,0,1984,Sam Randolph,3
1995,399,0,6771,John Reeves,3
1995,399,0,20127,Chris Riley,3
1995,399,0,8973,Wayne Riley,3
1995,399,0,11191,Garry Rippy,3
1995,399,0,20158,Anthony Rodriguez,3
1995,399,0,20145,Richard Sadler,3
1995,399,0,6563,Roger Salazar,3
1995,399,0,2040,Mike San Filippo,3
1995,399,0,2062,Curt Schnell,3
1995,399,0,20236,Sal Silvestrone,3
1995,399,0,20217,Billy Sitton,3
1995,399,0,7807,Laird Small,3
1995,399,0,7707,Mike Small,3
1995,399,0,11149,Jim Sobb,3
1995,399,0,2123,Mick Soli,3
1995,399,0,20344,Jeff Stalcup,3
1995,399,0,20130,Mike Steiner,3
1995,399,0,2152,Dave Stockton,3
1995,399,0,2185,Lance Ten Broeck,3
1995,399,0,2203,Dennis Tiziani,3
1995,399,0,6078,Esteban Toledo,3
1995,399,0,20277,Chris Tremblay,3
1995,399,0,2230,Stan Utley,3
1995,399,0,20393,Philip Walton,3
1995,399,0,20152,Heath Wassem,3
1995,399,0,2254,Scott Watkins,3
1995,399,0,20436,Garrett Willis,3
1995,399,0,6130,Jeffrey Wilson,3
1995,399,0,2303,Robert Wrenn,3
1995,399,0,10828,Guy Yamamoto,3
1995,399,0,2313,Bruce Zabriski,3
1995,399,0,7063,Zoran Zorkic,3
1995,501,0,7251,Mark Anderson,2
1995,501,0,10923,Ricky Beck,2
1995,501,0,7903,Dave Bemis,2
1995,501,0,1079,Steve Benson,2
1995,501,0,1094,Mike Blackburn,2
1995,501,0,1095,Woody Blackburn,2
1995,501,0,20122,Carlton Blewett,2
1995,501,0,6721,Bob Borowicz,2
1995,501,0,1130,Bill Brodell,2
1995,501,0,20431,Charlie Brown,2
1995,501,0,1191,Barry Cheesman,2
1995,501,0,20111,John Connelly,2
1995,501,0,1223,Dennis Coscina,2
1995,501,0,10797,Scott Deserrano,2
1995,501,0,20235,Tony Destefano,2
1995,501,0,12131,Packard Dewitt,2
1995,501,0,20119,Kim Dolan,2
1995,501,0,7579,Tim Duignan,2
1995,501,0,7353,Eric Egloff,2
1995,501,0,20267,Tim Elliott,2
1995,501,0,6743,Larry Emery,2
1995,501,0,20121,Todd Fischer,2
1995,501,0,11061,Tim Gavronski,2
1995,501,0,1406,Charlie Gibson,2
1995,501,0,10035,Johnny Gonzales,2
1995,501,0,1430,Buddy Goodwin,2
1995,501,0,20052,Stan Gorman,2
1995,501,0,10908,Bert Greene,2
1995,501,0,10876,Gary Griggs,2
1995,501,0,1462,Joe Hager,2
1995,501,0,12730,John Harris,2
1995,501,0,1490,Craig Hartle,2
1995,501,0,20251,Mike Hayes,2
1995,501,0,20237,Michael Henderson,2
1995,501,0,6526,Kip Henley,2
1995,501,0,1513,Denny Hepler,2
1995,501,0,1517,Satoshi Higashi,2
1995,501,0,20154,Guy Hill,2
1995,501,0,19842,James Holmes,2
1995,501,0,1540,Robert Hoyt,2
1995,501,0,6301,John Hughes,2
1995,501,0,1552,Mike Hurley,2
1995,501,0,20195,Tim Jackson,2
1995,501,0,7149,Bill Kennedy,2
1995,501,0,20288,Brian King,2
1995,501,0,1641,Gary Koch,2
1995,501,0,1672,Mike Lawrence,2
1995,501,0,6018,Kevin Leach,2
1995,501,0,19896,Patrick Lee,2
1995,501,0,1678,Bob Lendzion,2
1995,501,0,19843,Dino Lucchesi,2
1995,501,0,10383,Chad Magee,2
1995,501,0,8353,Bill Malley,2
1995,501,0,1734,Mike Malone,2
1995,501,0,1735,Hicks Malonson,2
1995,501,0,1774,Dick McClean,2
1995,501,0,1785,Shawn McEntee,2
1995,501,0,1788,Mike McGinnis,2
1995,501,0,20120,Bill McKinney,2
1995,501,0,20442,Jay McWilliams,2
1995,501,0,10831,Greg Meyer,2
1995,501,0,6554,John Miller Jr,2
1995,501,0,20408,Andrew Mogg,2
1995,501,0,1858,Tommy Nakajima,2
1995,501,0,1865,Dwight Nevil,2
1995,501,0,1871,Mike Nicolette,2
1995,501,0,10845,Pete Oakley,2
1995,501,0,1915,Paul Parajeckas,2
1995,501,0,1922,Benny Passons,2
1995,501,0,6615,Dave Powell,2
1995,501,0,6062,Charles Raulerson,2
1995,501,0,12390,Kevin Roman,2
1995,501,0,2039,Joey Sadowski,2
1995,501,0,2046,Tony Saraceno,2
1995,501,0,6076,Jim Schuman,2
1995,501,0,11036,Jack Skilling,2
1995,501,0,20359,Kent Smith,2
1995,501,0,7179,Walter Smith,2
1995,501,0,20216,Danny St. Louis,2
1995,501,0,20409,Rick Stallings,2
1995,501,0,7291,Marty Stanovich,2
1995,501,0,2160,Ron Streck,2
1995,501,0,20073,Joey Sugar,2
1995,501,0,18886,Tom Sullivan,2
1995,501,0,6595,Kevin Sutherland,2
1995,501,0,19811,Tom Sutter,2
1995,501,0,2171,Mike Swartz,2
1995,501,0,6422,Kazuhiro Takami,2
1995,501,0,20453,Heinz Thül,2
1995,501,0,2240,Rick Vershure,2
1995,501,0,2244,Fred Wadsworth,2
1995,501,0,11329,Doug Warner,2
1995,501,0,7727,Evan Williams,2
1995,501,0,19816,Lyle Williams,2
1995,501,0,2296,Hank Woodrome,2
1995,501,0,8793,Tiger Woods,2
1995,597,0,8015,Todd Baker,1
1995,597,0,1149,Michael Burke Jr.,1
1995,597,0,10705,Paul Dietsche,1
1995,597,0,7651,Tom Dyer,1
1995,597,0,6519,Tom Gieselman,1
1995,597,0,20117,Craig Sasada,1
1995,597,0,2217,Dennis Trixler,1
1992,1,0,6090,Jim McGovern,18
1992,2,0,1024,Billy Andrade,12
1992,2,0,6124,Patrick Burke,12
1992,2,0,1495,Morris Hatalsky,12
1992,2,0,2279,Mark Wiebe,12
1992,6,0,6034,Marco Dawson,11
1992,6,0,2195,Leonard Thompson,11
1992,6,0,2255,Denis Watson,11
1992,9,0,1096,Phil Blackmar,10
1992,9,0,1129,Bill Britton,10
1992,9,0,1196,Brian Claar,10
1992,9,0,1226,Fred Couples,10
1992,9,0,1303,Bob Eastwood,10
1992,9,0,6575,Dudley Hart,10
1992,9,0,1550,Ed Humenik,10
1992,9,0,1569,Peter Jacobsen,10
1992,9,0,6128,Steve Lamontagne,10
1992,9,0,1682,Wayne Levi,10
1992,9,0,8973,Wayne Riley,10
1992,9,0,2067,Ted Schulz,10
1992,9,0,2135,Mike Standly,10
1992,9,0,2225,Howard Twitty,10
1992,23,0,1093,Ronnie Black,9
1992,23,0,1139,Olin Browne,9
1992,23,0,1150,George Burns,9
1992,23,0,1157,Tom Byrum,9
1992,23,0,1168,David Canipe,9
1992,23,0,1185,Brandel Chamblee,9
1992,23,0,1200,Keith Clearwater,9
1992,23,0,1203,Russ Cochran,9
1992,23,0,1261,Jay Delsing,9
1992,23,0,1288,Ed Dougherty,9
1992,23,0,1331,Rick Fehr,9
1992,23,0,1378,David Frost,9
1992,23,0,1457,Jay Haas,9
1992,23,0,1549,Mike Hulbert,9
1992,23,0,1553,John Huston,9
1992,23,0,1639,Kenny Knox,9
1992,23,0,1964,Greg Powers,9
1992,23,0,1996,Mike Reid,9
1992,23,0,2094,Tony Sills,9
1992,23,0,2104,Jeff Sluman,9
1992,23,0,2131,Mike Springer,9
1992,23,0,2148,Ray Stewart,9
1992,23,0,2214,Kirk Triplett,9
