YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY
2009,103,0,28620,Aron Price,$31183
2009,104,0,12652,Cameron Beckman,$31060
2009,105,0,24846,Ricky Barnes,$30926
2009,106,0,23320,Ryan Palmer,$30740
2009,107,0,1161,Mark Calcavecchia,$30080
2009,108,0,22548,Patrick Sheehan,$29240
2009,109,0,24502,Adam Scott,$28328
2009,110,0,27060,John Mallinger,$27800
2009,111,0,23638,Brendon de Jonge,$27651
2009,112,0,24449,Parker McLachlin,$26500
2009,113,0,20628,Arron Oberholser,$26416
2009,114,0,30110,Kyle Stanley,$26230
2009,114,0,2214,Kirk Triplett,$26230
2009,116,0,26420,Richard Johnson,$25424
2009,117,0,26497,Casey Wittenberg,$23878
2009,118,0,25919,Brian Vranesh,$23480
2009,119,0,20104,Ken Duke,$22973
2009,120,0,22892,Jason Gore,$22400
2009,121,0,20070,Matt Bettencourt,$22360
2009,122,0,21407,Arjun Atwal,$21000
2009,122,0,24357,K.J. Choi,$21000
2009,124,0,1707,Steve Lowery,$19668
2009,125,0,10585,Scott McCarron,$18500
2009,125,0,27933,John Merrick,$18500
2009,125,0,28118,Peter Tomasulo,$18500
2009,128,0,20498,Briny Baird,$18198
2009,129,0,8931,Glen Day,$17748
2009,130,0,23497,Tag Ridings,$16800
2009,131,0,26882,Michael Sim,$13620
2009,132,0,28135,Aaron Watkins,$13080
2009,133,0,26881,Jarrod Lyle,$12480
2009,134,0,6643,Paul Goydos,$12060
2009,134,0,20160,Charlie Wi,$12060
2009,136,0,6621,Joe Durant,$11820
2009,137,0,7457,Steve Flesch,$11000
2009,138,0,26371,James Oh,$10798
2009,138,0,25863,Rod Perry,$10798
2009,138,0,22295,Darron Stiles,$10798
2009,138,0,23349,Charles Warren,$10798
2009,142,0,20574,Mathew Goggin,$10788
2009,142,0,1425,Ernie Gonzalez,$10788
2009,144,0,1226,Fred Couples,$10300
2009,145,0,28087,Kris Blanks,$10199
2009,146,0,6539,Rick Price,$9823
2009,146,0,26668,Marc Turnesa,$9823
2009,148,0,8075,Jerry Kelly,$9618
2009,149,0,1329,Brad Faxon,$9500
2009,150,0,21350,Ryuji Imada,$9282
2009,151,0,1035,Tommy Armour III,$8442
2009,152,0,7223,Brian Bateman,$8232
2010,1,0,24924,Bill Haas,$1080000
2010,2,0,1797,Rocco Mediate,$962006
2010,3,0,24925,Jonathan Byrd,$946020
2010,4,0,24358,Robert Garrigus,$865810
2010,5,0,22293,Heath Slocum,$742822
2010,6,0,23623,Bo Van Pelt,$574000
2010,7,0,26287,Roland Thatcher,$535869
2010,8,0,32102,Rickie Fowler,$524318
2010,9,0,30946,Alex Prugh,$456340
2010,10,0,27466,Spencer Levin,$445000
2010,11,0,22056,Cameron Percy,$420452
2010,12,0,6197,Michael Allen,$399400
2010,13,0,27936,Martin Laird,$378400
2010,14,0,26951,Johnson Wagner,$378050
2010,15,0,20645,John Senden,$372820
2010,16,0,27436,Graham DeLaet,$364771
2010,17,0,23673,Michael Connell,$355105
2010,18,0,21961,Charles Howell III,$350090
2010,19,0,23349,Charles Warren,$339561
2010,20,0,27963,Chris Stroud,$331013
2010,21,0,29221,Webb Simpson,$305980
2010,22,0,23638,Brendon de Jonge,$289459
2010,23,0,2206,David Toms,$281800
2010,24,0,21350,Ryuji Imada,$270771
2010,25,0,21878,Mark Wilson,$258825
2010,26,0,12714,Chris Tidland,$253771
2010,27,0,8075,Jerry Kelly,$245405
2010,28,0,21407,Arjun Atwal,$238653
2010,29,0,6621,Joe Durant,$232770
2010,30,0,23788,D.J. Trahan,$221531
2010,31,0,10885,Robert Allenby,$208000
2010,32,0,24912,Will MacKenzie,$186298
2010,33,0,23320,Ryan Palmer,$183685
2010,34,0,28158,Steve Marino,$181380
2010,35,0,26679,Kevin Stadler,$180919
2010,36,0,23322,Brett Wetterich,$177250
2010,37,0,22371,Aaron Baddeley,$175275
2010,38,0,33419,Cameron Tringale,$172700
2010,39,0,8375,Paul Stankowski,$167736
2010,40,0,25190,Jeff Quinney,$165177
2010,41,0,20104,Ken Duke,$158880
2010,42,0,9011,David Duval,$158661
2010,43,0,12652,Cameron Beckman,$157735
2010,44,0,12602,Dean Wilson,$154610
2010,45,0,1941,Tom Pernice Jr.,$150319
2010,46,0,27095,Nick Watney,$149425
2010,47,0,12510,Chad Campbell,$148984
2010,48,0,24490,George McNeill,$146560
2010,49,0,23135,Tim Clark,$146071
2010,50,0,24361,Pat Perez,$140995
2010,51,0,19846,Brian Gay,$133083
2010,52,0,28620,Aron Price,$128235
2010,53,0,26420,Richard Johnson,$122470
2010,54,0,28500,Martin Flores,$122125
2010,55,0,6595,Kevin Sutherland,$118950
2010,56,0,32640,Troy Merritt,$117904
2010,57,0,12782,Tim Herron,$117210
2010,58,0,20574,Mathew Goggin,$110742
2010,59,0,1706,Davis Love III,$104354
2010,60,0,20686,Jeev Milkha Singh,$99292
2010,61,0,7749,Brett Quigley,$97473
2010,62,0,31560,Brian Stuard,$92422
2010,63,0,23621,Rory Sabbatini,$92120
2010,63,0,6567,Vijay Singh,$92120
2010,65,0,25818,Scott Piercy,$90228
2010,66,0,27060,John Mallinger,$89179
2010,67,0,1577,Lee Janzen,$85669
2010,68,0,27330,Josh Teater,$85050
2010,69,0,24024,Zach Johnson,$84000
2010,69,0,22913,John Rollins,$84000
2010,71,0,21731,Freddie Jacobson,$82500
2010,71,0,27214,Kevin Streelman,$82500
2010,73,0,23718,Nathan Green,$82400
2010,74,0,12705,Cliff Kresge,$82347
2010,75,0,1948,Tim Petrovic,$81645
2010,76,0,22621,Ben Curtis,$79599
2010,77,0,20498,Briny Baird,$74323
2010,78,0,20127,Chris Riley,$72460
2010,79,0,6251,Chris DiMarco,$65561
2010,80,0,27933,John Merrick,$59580
2010,81,0,7867,Woody Austin,$59280
2010,82,0,20229,Stewart Cink,$58985
2010,82,0,1677,Tom Lehman,$58985
2010,84,0,26695,Michael Letzig,$55407
2010,85,0,20160,Charlie Wi,$55137
2010,86,0,10860,Justin Leonard,$54835
2010,87,0,30926,Chris Kirk,$54480
2010,87,0,26881,Jarrod Lyle,$54480
2010,89,0,23409,James Driscoll,$49038
2010,90,0,27141,J.B. Holmes,$48531
2010,91,0,6643,Paul Goydos,$47158
2010,92,0,10585,Scott McCarron,$45823
2010,93,0,32366,Kevin Chappell,$44000
2010,93,0,27447,John Ellis,$44000
2010,95,0,24507,Jason Bohn,$43871
2010,96,0,24227,Justin Bolli,$43240
2010,97,0,24846,Ricky Barnes,$41253
2010,97,0,25562,Andres Romero,$41253
2010,99,0,8537,J.P. Hayes,$40600
2010,100,0,26301,James Nitties,$39725
2010,101,0,21753,Brian Davis,$38148
2010,102,0,6515,Shaun Micheel,$37090
2010,103,0,28780,Nicholas Thompson,$35827
2010,104,0,8725,Tom Gillis,$35379
2010,105,0,20663,Brenden Pappas,$34951
2010,106,0,24140,Sean O'Hair,$33127
2010,107,0,29461,Jamie Lovemark,$32500
2010,108,0,23548,Bill Lunde,$31140
2010,109,0,27120,Troy Matteson,$29321
2010,110,0,23613,Rich Barcelo,$29250
2010,110,0,20850,Daniel Chopra,$29250
2010,110,0,23108,Matt Kuchar,$29250
2010,113,0,22122,Andrew McLardy,$27160
2010,114,0,6012,Greg Kraft,$26803
2010,115,0,21959,Ted Purdy,$26179
2010,116,0,27797,Derek Lamely,$23731
2010,117,0,27613,David Lutterus,$21042
2010,118,0,21528,Henrik Stenson,$21000
2010,119,0,20378,Mathias Grönberg,$20925
2010,120,0,25240,D.A. Points,$19780
2010,121,0,20070,Matt Bettencourt,$19725
2010,122,0,1766,Billy Mayfair,$19400
2010,123,0,1473,Todd Hamilton,$18750
2010,124,0,20105,Jeff Gove,$18672
2010,125,0,25720,Chad Collins,$18566
2010,125,0,1707,Steve Lowery,$18566
2010,127,0,29910,Blake Adams,$18545
2010,128,0,7457,Steve Flesch,$18469
2010,129,0,28307,Matt Every,$18330
2010,129,0,1553,John Huston,$18330
2010,131,0,1249,John Daly,$18292
2010,132,0,1724,Jeff Maggert,$18225
2010,133,0,25892,Steve Wheatcroft,$17948
2010,134,0,1313,Steve Elkington,$16590
2010,134,0,26289,Boo Weekley,$16590
2010,136,0,29285,Brent Delahoussaye,$16482
2010,137,0,26392,Chris Wilson,$16408
2010,138,0,20593,Greg Chalmers,$16340
2010,138,0,1320,Bob Estes,$16340
2010,140,0,20436,Garrett Willis,$15690
2010,141,0,33464,Danny Wax,$14450
2010,142,0,12823,Carlos Franco,$13320
2010,142,0,25345,Carl Pettersson,$13320
2010,144,0,1381,Fred Funk,$12731
2010,145,0,28087,Kris Blanks,$12590
2010,145,0,25396,Kevin Na,$12590
2010,147,0,20098,Stuart Appleby,$11000
2010,148,0,33140,Alex Hamilton,$10835
2010,149,0,21949,Joe Ogilvie,$10669
2010,150,0,20691,Greg Owen,$10340
2010,151,0,24781,Hunter Mahan,$10158
2010,151,0,26668,Marc Turnesa,$10158
2010,153,0,23307,Roger Tambellini,$10105
2010,154,0,1132,Mark Brooks,$10090
2010,155,0,7707,Mike Small,$9635
2010,156,0,23325,Vaughn Taylor,$9460
2010,157,0,10425,Jay Williamson,$9306
2010,158,0,12660,Jesper Parnevik,$9165
2010,159,0,26300,Matt Jones,$9120
2010,160,0,1116,Michael Bradley,$8600
2010,161,0,10217,Warren Schutte,$8471
2010,162,0,19824,Craig Barlow,$8310
2010,162,0,22946,Henrik Bjornstad,$8310
2010,162,0,12755,Vance Veazey,$8310
2010,165,0,33168,Michael O'Neal,$8120
2010,166,0,1619,Skip Kendall,$7812
2010,166,0,2214,Kirk Triplett,$7812
2010,168,0,23048,Eric Axley,$7452
2010,169,0,6514,Kevin Johnson,$6948
2010,170,0,1385,Jim Gallagher Jr.,$6552
2011,1,0,23800,Bryce Molder,$1085533
2011,2,0,25396,Kevin Na,$869500
2011,3,0,23983,Luke Donald,$846000
2011,4,0,23541,Ben Crane,$817533
2011,5,0,29221,Webb Simpson,$579110
2011,6,0,20498,Briny Baird,$575629
2011,7,0,10860,Justin Leonard,$518400
2011,8,0,27095,Nick Watney,$475200
2011,9,0,34021,Bud Cauley,$404000
2011,10,0,22378,Trevor Immelman,$385330
2011,11,0,26758,David Hearn,$339683
2011,12,0,22913,John Rollins,$327110
2011,13,0,27974,Sung Kang,$321900
2011,14,0,27466,Spencer Levin,$319149
2011,15,0,22348,Nick O'Hern,$310370
2011,16,0,32150,Michael Thompson,$303401
2011,17,0,28087,Kris Blanks,$303033
2011,18,0,6643,Paul Goydos,$274212
2011,19,0,1941,Tom Pernice Jr.,$267441
2011,20,0,32366,Kevin Chappell,$259819
2011,21,0,30750,Tommy Gainey,$255200
2011,22,0,1766,Billy Mayfair,$242085
2011,23,0,29420,Billy Horschel,$235371
2011,24,0,10505,Shane Bertsch,$230053
2011,25,0,6522,Ernie Els,$220000
2011,26,0,26329,Louis Oosthuizen,$202800
2011,27,0,25345,Carl Pettersson,$192493
2011,28,0,29518,Brendan Steele,$192038
2011,29,0,12782,Tim Herron,$187136
2011,30,0,27214,Kevin Streelman,$186925
2011,31,0,27330,Josh Teater,$159503
2011,32,0,27939,Matt McQuillan,$159312
2011,33,0,29478,Kevin Kisner,$152775
2011,34,0,22961,David Mathis,$151652
2011,35,0,27064,Jhonattan Vegas,$149160
2011,36,0,28475,Jeff Overton,$145410
2011,37,0,27797,Derek Lamely,$138574
2011,38,0,33399,Adam Hadwin,$138312
2011,39,0,20848,Ángel Cabrera,$137375
2011,40,0,10585,Scott McCarron,$134088
2011,41,0,20160,Charlie Wi,$131522
2011,42,0,25364,Paul Casey,$130312
2011,43,0,22293,Heath Slocum,$127498
2011,44,0,25274,Steven Bowditch,$122260
2011,45,0,25818,Scott Piercy,$117133
2011,46,0,21528,Henrik Stenson,$114641
2011,47,0,24604,Hunter Haas,$113620
2011,48,0,26287,Roland Thatcher,$111567
2011,49,0,20436,Garrett Willis,$109120
2011,50,0,30110,Kyle Stanley,$106613
2011,51,0,23409,James Driscoll,$104975
2011,52,0,31202,William McGirt,$104972
2011,53,0,1116,Michael Bradley,$101005
2011,54,0,23788,D.J. Trahan,$100569
2011,55,0,20593,Greg Chalmers,$95285
2011,56,0,31323,Gary Woodland,$95175
2011,57,0,8375,Paul Stankowski,$94913
2011,58,0,29720,Andres Gonzales,$91330
2011,59,0,10809,Jim Furyk,$88000
2011,60,0,23718,Nathan Green,$81891
2011,61,0,24912,Will MacKenzie,$77500
2011,61,0,27963,Chris Stroud,$77500
2011,63,0,25457,Alexandre Rocha,$76411
2011,64,0,24358,Robert Garrigus,$69805
2011,65,0,32698,Bobby Gates,$68488
2011,66,0,33413,Ben Martin,$66921
2011,67,0,33419,Cameron Tringale,$66902
2011,68,0,25900,Lucas Glover,$64000
2011,68,0,24140,Sean O'Hair,$64000
2011,70,0,20572,Rod Pampling,$62720
2011,71,0,21407,Arjun Atwal,$59848
2011,72,0,24980,Scott Gutschewski,$57611
2011,73,0,6004,Stephen Ames,$57526
2011,74,0,35087,Bio Kim,$57464
2011,75,0,8075,Jerry Kelly,$54112
2011,76,0,29910,Blake Adams,$50769
2011,77,0,22056,Cameron Percy,$50760
2011,78,0,12510,Chad Campbell,$50235
2011,79,0,31193,Jim Renner,$50182
2011,80,0,7867,Woody Austin,$49086
2011,81,0,23325,Vaughn Taylor,$48651
2011,82,0,23320,Ryan Palmer,$47411
2011,83,0,26679,Kevin Stadler,$47178
2011,84,0,6573,Brandt Jobe,$45384
2011,85,0,1320,Bob Estes,$44716
2011,86,0,24507,Jason Bohn,$44127
2011,87,0,23108,Matt Kuchar,$43333
2011,88,0,26289,Boo Weekley,$41400
2011,89,0,30711,Colt Knost,$40350
2011,90,0,27933,John Merrick,$39571
2011,91,0,33911,Nate Smith,$39043
2011,92,0,9011,David Duval,$38060
2011,93,0,24925,Jonathan Byrd,$34886
2011,94,0,1948,Tim Petrovic,$33302
2011,95,0,28679,Fabián Gómez,$30969
2011,96,0,26420,Richard Johnson,$30816
2011,97,0,8793,Tiger Woods,$30375
2011,98,0,21350,Ryuji Imada,$29296
2011,98,0,20645,John Senden,$29296
2011,98,0,30692,Scott Stallings,$29296
2011,98,0,26668,Marc Turnesa,$29296
2011,102,0,34072,Will Strickler,$29098
2011,103,0,26695,Michael Letzig,$29000
2011,104,0,23548,Bill Lunde,$28600
2011,104,0,30946,Alex Prugh,$28600
2011,106,0,24490,George McNeill,$28456
2011,107,0,19846,Brian Gay,$25571
2011,108,0,24846,Ricky Barnes,$25283
2011,109,0,23497,Tag Ridings,$24499
2011,110,0,26851,Marc Leishman,$23041
2011,111,0,21805,Harrison Frazar,$22220
2011,112,0,6251,Chris DiMarco,$21669
2011,113,0,7457,Steve Flesch,$21617
2011,114,0,1313,Steve Elkington,$20524
2011,115,0,22621,Ben Curtis,$20314
2011,116,0,6197,Michael Allen,$20210
2011,117,0,1797,Rocco Mediate,$19924
2011,118,0,20127,Chris Riley,$19750
2011,119,0,10885,Robert Allenby,$19466
2011,119,0,21961,Charles Howell III,$19466
2011,119,0,27649,Brandt Snedeker,$19466
2011,122,0,28620,Aron Price,$18866
2011,123,0,20070,Matt Bettencourt,$18850
2011,124,0,8537,J.P. Hayes,$18204
2011,125,0,32640,Troy Merritt,$17922
2011,126,0,31557,Jim Herman,$17704
2011,127,0,1978,Fran Quinn,$17602
2011,128,0,1577,Lee Janzen,$16087
2011,128,0,32874,Erick Justesen,$16087
2011,128,0,27120,Troy Matteson,$16087
2011,131,0,6621,Joe Durant,$15980
2011,131,0,20157,Retief Goosen,$15980
2011,133,0,12716,Charley Hoffman,$15419
2011,133,0,27936,Martin Laird,$15419
2011,135,0,26951,Johnson Wagner,$12800
2011,136,0,10733,Kent Jones,$12569
2011,136,0,1677,Tom Lehman,$12569
2011,136,0,26881,Jarrod Lyle,$12569
2011,139,0,11032,Frank Lickliter II,$12175
2011,140,0,26300,Matt Jones,$11350
2011,141,0,21949,Joe Ogilvie,$11117
2011,142,0,32876,Martin Piller,$10800
2011,143,0,1724,Jeff Maggert,$10778
2011,144,0,23673,Michael Connell,$10400
2011,145,0,1161,Mark Calcavecchia,$10152
2011,145,0,20095,Carl Paulson,$10152
2011,147,0,6515,Shaun Micheel,$10053
2011,147,0,25190,Jeff Quinney,$10053
2011,149,0,34255,Joseph Bramlett,$9724
2011,150,0,34360,Patrick Reed,$9450
2011,151,0,11123,Chris Couch,$9080
2011,151,0,31401,Zack Miller,$9080
2011,151,0,25240,D.A. Points,$9080
2011,154,0,23614,Rich Beem,$8930
2011,155,0,24290,D.J. Brigman,$8888
2011,156,0,23638,Brendon de Jonge,$8680
2011,157,0,12652,Cameron Beckman,$8492
2011,158,0,27399,Richard Scott,$8400
2011,159,0,25444,Justin Hicks,$8228
2011,160,0,2246,Duffy Waldorf,$8052
