YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,FREQUENCY,# OF HOLES,# OF EAGLES
1988,109,0,2104,Jeff Sluman,360.0,2160,6
1988,111,0,1682,Wayne Levi,362.0,1448,4
1988,112,0,1133,Billy Ray Brown,367.2,1836,5
1988,112,0,1725,John Mahaffey,367.2,1836,5
1988,114,0,1261,Jay Delsing,369.0,1476,4
1988,115,0,1707,Steve Lowery,374.4,1872,5
1988,116,0,1737,Mark Maness,378.0,1134,3
1988,117,0,1200,Keith Clearwater,382.5,1530,4
1988,118,0,1346,Ed Fiori,392.4,1962,5
1988,119,0,2170,Hal Sutton,396.0,1584,4
1988,120,0,2160,Ron Streck,402.0,1206,3
1988,121,0,1157,Tom Byrum,403.2,2016,5
1988,122,0,1648,Billy Kratzert,405.0,1620,4
1988,123,0,1892,Aki Ohmachi,407.3,1629,4
1988,124,0,1418,Bill Glasson,407.5,1630,4
1988,125,0,1313,Steve Elkington,414.0,1656,4
1988,126,0,2099,Scott Simpson,426.0,1278,3
1988,127,0,1156,Curt Byrum,445.5,1782,4
1988,128,0,1457,Jay Haas,449.0,1796,4
1988,129,0,1219,John Cook,450.0,1800,4
1988,130,0,1938,David Peoples,452.8,1811,4
1988,131,0,2294,Willie Wood,478.7,1436,3
1988,132,0,1823,Larry Mize,492.0,1476,3
1988,133,0,1701,Bob Lohr,504.0,2016,4
1988,134,0,1284,Mike Donald,513.0,2052,4
1988,135,0,1127,Danny Briggs,549.0,1098,2
1988,136,0,1033,George Archer,564.0,1692,3
1988,137,0,1468,Gary Hallberg,566.0,1132,2
1988,138,0,1303,Bob Eastwood,570.0,1710,3
1988,139,0,1061,Ray Barr Jr.,576.0,1152,2
1988,139,0,1175,Jim Carter,576.0,1728,3
1988,141,0,1014,Fulton Allem,594.0,1188,2
1988,141,0,2186,Brian Tennyson,594.0,1782,3
1988,143,0,1323,Brad Fabel,600.0,1800,3
1988,144,0,1557,John Inman,612.0,1836,3
1988,145,0,1826,Brian Mogg,639.0,1278,2
1988,146,0,1851,Bob Murphy,657.5,1315,2
1988,147,0,1797,Rocco Mediate,659.0,1977,3
1988,148,0,1559,Hale Irwin,666.0,1332,2
1988,149,0,1527,Scott Hoch,669.0,2007,3
1988,150,0,1935,Calvin Peete,688.5,1377,2
1988,150,0,2255,Denis Watson,688.5,1377,2
1988,152,0,2279,Mark Wiebe,696.0,2088,3
1988,153,0,1996,Mike Reid,702.0,1404,2
1988,154,0,1970,Bob Proben,720.0,1440,2
1988,155,0,1306,David Edwards,729.0,1458,2
1988,156,0,1077,Mike Bender,738.0,1476,2
1988,157,0,2185,Lance Ten Broeck,747.0,1494,2
1988,158,0,1877,Tim Norris,765.0,1530,2
1988,159,0,1971,Dillard Pruitt,768.0,1536,2
1988,160,0,1378,David Frost,774.0,1548,2
1988,160,0,1633,Tom Kite,774.0,1548,2
1988,162,0,1168,David Canipe,801.0,1602,2
1988,163,0,1288,Ed Dougherty,855.0,1710,2
1988,164,0,2196,Robert Thompson,864.0,1728,2
1988,165,0,1235,Ben Crenshaw,882.0,1764,2
1988,166,0,1964,Greg Powers,1062.0,1062,1
1988,167,0,1214,Frank Conner,1096.0,1096,1
1988,168,0,1305,Danny Edwards,1098.0,1098,1
1988,168,0,2126,Bruce Soulsby,1098.0,1098,1
1988,170,0,1135,Ken Brown,1188.0,1188,1
1988,171,0,1435,Wayne Grady,1200.0,1200,1
1988,172,0,1179,Antonio Cerda,1242.0,1242,1
1988,172,0,1443,Hubert Green,1242.0,1242,1
1988,174,0,1861,Jim Nelford,1296.0,1296,1
1988,175,0,2311,Kim Young,1301.0,1301,1
1988,176,0,1236,Richard Cromwell,1350.0,1350,1
1988,177,0,2267,D.A. Weibring,1458.0,1458,1
1988,178,0,2118,J.C. Snead,1475.0,1475,1
1988,179,0,1094,Mike Blackburn,1494.0,1494,1
1988,180,0,1998,Jack Renner,1674.0,1674,1
1988,181,0,2010,Loren Roberts,1692.0,1692,1
1988,182,0,1891,David Ogrin,1728.0,1728,1
1988,183,0,1024,Billy Andrade,1796.0,1796,1
1987,1,0,1096,Phil Blackmar,90.0,1800,20
1987,2,0,1777,John McComish,114.5,1260,11
1987,3,0,1706,Davis Love III,117.7,1530,13
1987,4,0,1884,Mac O'Grady,120.5,1566,13
1987,5,0,2321,Fuzzy Zoeller,129.6,1296,10
1987,6,0,1926,Steve Pate,130.5,2088,16
1987,7,0,1876,Greg Norman,134.0,1206,9
1987,7,0,2256,Tom Watson,134.0,1206,9
1987,9,0,1072,Chip Beck,150.5,1656,11
1987,9,0,1418,Bill Glasson,150.5,1656,11
1987,11,0,1522,Lon Hinkle,153.0,1224,8
1987,12,0,1725,John Mahaffey,154.5,1854,12
1987,13,0,2049,Gene Sauers,156.0,1872,12
1987,14,0,1534,John Horne,156.9,1098,7
1987,15,0,1248,Rick Dalpos,163.8,1638,10
1987,16,0,1783,Mark McCumber,168.5,1854,11
1987,17,0,1446,Brad Greer,168.8,1350,8
1987,18,0,2133,Craig Stadler,171.0,1368,8
1987,19,0,1945,Kenny Perry,173.3,1386,8
1987,20,0,1098,Jay Don Blake,174.6,1746,10
1987,21,0,2033,Dave Rummells,180.0,1980,11
1987,21,0,2170,Hal Sutton,180.0,1620,9
1987,23,0,1414,Bob Gilder,181.8,1818,10
1987,24,0,1037,Dewey Arnette,192.0,1152,6
1987,24,0,1093,Ronnie Black,192.0,1728,9
1987,24,0,1958,Dan Pohl,192.0,1728,9
1987,27,0,1355,Raymond Floyd,195.0,1170,6
1987,28,0,1469,Dan Halldorson,195.8,1566,8
1987,29,0,1068,Andy Bean,198.0,990,5
1987,29,0,1306,David Edwards,198.0,1188,6
1987,31,0,1161,Mark Calcavecchia,200.3,1602,8
1987,32,0,1790,Pat McGowan,202.5,1620,8
1987,33,0,1150,George Burns,204.0,1836,9
1987,34,0,1226,Fred Couples,204.8,1638,8
1987,34,0,2246,Duffy Waldorf,204.8,1638,8
1987,36,0,1457,Jay Haas,208.0,1872,9
1987,37,0,1666,Bernhard Langer,208.8,1044,5
1987,38,0,1771,Blaine McCallister,212.0,1908,9
1987,39,0,1042,Paul Azinger,213.8,1710,8
1987,40,0,1436,David Graham,216.0,1080,5
1987,40,0,1569,Peter Jacobsen,216.0,1512,7
1987,40,0,2322,Richard Zokol,216.0,1080,5
1987,43,0,1006,John Adams,218.3,1746,8
1987,43,0,2146,Payne Stewart,218.3,1746,8
1987,45,0,1323,Brad Fabel,219.0,1314,6
1987,46,0,1378,David Frost,220.5,1764,8
1987,47,0,2223,Bob Tway,226.3,1584,7
1987,48,0,2023,Clarence Rose,228.0,2052,9
1987,48,0,2190,Doug Tewell,228.0,1368,6
1987,48,0,2303,Robert Wrenn,228.0,1368,6
1987,51,0,1329,Brad Faxon,234.0,1638,7
1987,51,0,1499,Mark Hayes,234.0,1872,8
1987,51,0,1984,Sam Randolph,234.0,1404,6
1987,54,0,1282,Trevor Dodds,237.0,1422,6
1987,55,0,1526,David Hobby,237.6,1188,5
1987,56,0,1303,Bob Eastwood,239.1,1674,7
1987,56,0,1975,Tom Purtzer,239.1,1674,7
1987,58,0,1060,Dave Barr,241.7,1692,7
1987,58,0,1468,Gary Hallberg,241.7,1692,7
1987,60,0,1361,Dan Forsman,242.0,2178,9
1987,61,0,1197,Bobby Clampett,246.0,1476,6
1987,62,0,1261,Jay Delsing,246.9,1728,7
1987,63,0,1690,Bruce Lietzke,248.4,1242,5
1987,64,0,1527,Scott Hoch,249.4,1746,7
1987,65,0,1284,Mike Donald,252.0,2016,8
1987,65,0,1288,Ed Dougherty,252.0,1512,6
1987,65,0,2159,Curtis Strange,252.0,1764,7
1987,68,0,2167,Mike Sullivan,255.0,1530,6
1987,69,0,2126,Bruce Soulsby,258.0,1548,6
1987,70,0,1887,Mark O'Meara,261.0,1566,6
1987,71,0,1960,Don Pooley,276.0,1656,6
1987,71,0,2041,Bill Sander,276.0,1656,6
1987,73,0,1305,Danny Edwards,277.2,1386,5
1987,74,0,1390,Buddy Gardner,277.7,1944,7
1987,74,0,1639,Kenny Knox,277.7,1944,7
1987,76,0,1687,Jeff Lewis,279.0,1116,4
1987,76,0,1797,Rocco Mediate,279.0,1674,6
1987,78,0,1861,Jim Nelford,284.4,1422,5
1987,79,0,1310,Dave Eichelberger,285.0,1710,6
1987,80,0,1392,Tom Garner,288.0,1440,5
1987,80,0,1823,Larry Mize,288.0,1440,5
1987,82,0,2101,Joey Sindelar,290.6,2034,7
1987,83,0,1846,Jodie Mudd,291.0,1746,6
1987,84,0,1129,Bill Britton,295.2,1476,5
1987,85,0,2279,Mark Wiebe,295.7,2070,7
1987,86,0,2087,Don Shirey Jr.,302.4,1512,5
1987,87,0,1200,Keith Clearwater,303.4,2124,7
1987,88,0,1103,Charles Bolling,306.0,1836,6
1987,88,0,1475,Donnie Hammond,306.0,1530,5
1987,90,0,2148,Ray Stewart,309.6,1548,5
1987,91,0,1214,Frank Conner,324.0,972,3
1987,91,0,1864,Larry Nelson,324.0,1296,4
1987,91,0,2090,Tom Sieckmann,324.0,1620,5
1987,94,0,2196,Robert Thompson,328.5,1314,4
1987,95,0,1039,Perry Arthur,333.0,1332,4
1987,96,0,1513,Denny Hepler,336.0,1008,3
1987,97,0,2160,Ron Streck,345.6,1728,5
1987,98,0,2201,Jim Thorpe,348.0,1044,3
1987,99,0,1206,Bobby Cole,349.2,1746,5
1987,100,0,1201,Lennie Clements,351.0,1404,4
1987,100,0,1892,Aki Ohmachi,351.0,1404,4
1987,102,0,1593,Philip Jonas,360.0,1080,3
1987,103,0,1968,Nick Price,369.0,1476,4
1987,104,0,1682,Wayne Levi,373.5,1494,4
1987,105,0,2244,Fred Wadsworth,374.4,1872,5
1987,106,0,1168,David Canipe,378.0,1512,4
1987,106,0,2242,Lanny Wadkins,378.0,1512,4
1987,108,0,1676,Ted Lehmann,384.0,1152,3
1987,109,0,1346,Ed Fiori,391.5,1566,4
1987,109,0,2118,J.C. Snead,391.5,1566,4
1987,111,0,1203,Russ Cochran,396.0,1980,5
1987,111,0,2100,Tim Simpson,396.0,1980,5
1987,113,0,1156,Curt Byrum,399.6,1998,5
1987,114,0,1633,Tom Kite,405.0,1620,4
1987,115,0,1179,Antonio Cerda,409.5,1638,4
1987,116,0,1877,Tim Norris,414.0,1656,4
1987,116,0,2094,Tony Sills,414.0,1656,4
1987,118,0,1444,Ken Green,418.5,1674,4
1987,119,0,1723,Andrew Magee,423.0,1692,4
1987,119,0,2225,Howard Twitty,423.0,1692,4
1987,121,0,2294,Willie Wood,436.5,1746,4
1987,122,0,1175,Jim Carter,441.0,1764,4
1987,123,0,2111,Mike Smith,444.0,1332,3
1987,124,0,1837,Gil Morgan,450.0,900,2
1987,124,0,1943,Chris Perry,450.0,1800,4
1987,124,0,2016,Bill Rogers,450.0,1350,3
1987,127,0,1313,Steve Elkington,454.5,1818,4
1987,128,0,1385,Jim Gallagher Jr.,459.0,1836,4
1987,128,0,2241,Bobby Wadkins,459.0,1836,4
1987,130,0,1196,Brian Claar,463.5,1854,4
1987,130,0,1701,Bob Lohr,463.5,1854,4
1987,132,0,1192,T.C. Chen,477.0,954,2
1987,132,0,1717,Sandy Lyle,477.0,954,2
1987,134,0,1278,Andy Dillard,486.0,1458,3
1987,134,0,2104,Jeff Sluman,486.0,1944,4
1987,134,0,2180,Harry Taylor,486.0,1458,3
1987,137,0,1095,Woody Blackburn,495.0,990,2
1987,137,0,2098,Jim Simons,495.0,990,2
1987,139,0,1235,Ben Crenshaw,498.0,1494,3
1987,140,0,1736,Roger Maltbie,504.0,1512,3
1987,141,0,2239,Scott Verplank,510.0,1530,3
1987,142,0,1549,Mike Hulbert,513.0,2052,4
1987,143,0,1648,Billy Kratzert,516.0,1548,3
1987,144,0,1998,Jack Renner,534.0,1602,3
1987,145,0,1878,Andy North,540.0,1080,2
1987,145,0,2099,Scott Simpson,540.0,1620,3
1987,147,0,1557,John Inman,546.0,1638,3
1987,148,0,1331,Rick Fehr,558.0,1116,2
1987,149,0,2007,Larry Rinker,564.0,1692,3
1987,150,0,1135,Ken Brown,567.0,1134,2
1987,150,0,1162,Rex Caldwell,567.0,1134,2
1987,152,0,1755,Dick Mast,594.0,1782,3
1987,153,0,2195,Leonard Thompson,612.0,1836,3
1987,154,0,1157,Tom Byrum,624.0,1872,3
1987,154,0,1715,Mark Lye,624.0,1872,3
1987,156,0,1559,Hale Irwin,630.0,1260,2
1987,157,0,1443,Hubert Green,639.0,1278,2
1987,157,0,1782,Mike McCullough,639.0,1278,2
1987,157,0,1938,David Peoples,639.0,1278,2
1987,160,0,1495,Morris Hatalsky,702.0,1404,2
1987,161,0,2229,Brett Upper,729.0,1458,2
1987,162,0,1501,Vance Heafner,738.0,1476,2
1987,163,0,1928,Corey Pavin,756.0,1512,2
1987,164,0,2267,D.A. Weibring,783.0,1566,2
1987,165,0,1891,David Ogrin,828.0,1656,2
1987,166,0,1132,Mark Brooks,837.0,1674,2
1987,167,0,2255,Denis Watson,846.0,1692,2
1987,168,0,1571,Barry Jaeckel,882.0,1764,2
1987,169,0,1996,Mike Reid,891.0,1782,2
1987,170,0,1425,Ernie Gonzalez,945.0,1890,2
1987,171,0,2002,John Riegger,1008.0,1008,1
1987,171,0,2152,Dave Stockton,1008.0,1008,1
1987,173,0,1952,Billy Pierot,1026.0,1026,1
1987,174,0,1448,Tony Grimes,1134.0,1134,1
1987,175,0,1935,Calvin Peete,1152.0,1152,1
1987,176,0,1641,Gary Koch,1278.0,1278,1
1987,176,0,1654,Gary Krueger,1278.0,1278,1
1987,178,0,1584,Doug Johnson,1314.0,1314,1
1987,179,0,1851,Bob Murphy,1404.0,1404,1
1987,180,0,1061,Ray Barr Jr.,1422.0,1422,1
1987,180,0,1077,Mike Bender,1422.0,1422,1
1987,182,0,2010,Loren Roberts,1476.0,1476,1
1987,183,0,1599,Steve Jones,1656.0,1656,1
1987,184,0,1219,John Cook,1764.0,1764,1
1989,1,31,2246,Duffy Waldorf,109.3,1530,14
1989,2,31,1706,Davis Love III,114.9,1494,13
1989,3,31,1522,Lon Hinkle,115.7,1620,14
1989,4,35,2133,Craig Stadler,130.9,1440,11
1989,5,39,1599,Steve Jones,152.0,1672,11
1989,6,39,1926,Steve Pate,152.3,1980,13
1989,7,39,1685,J.L. Lewis,153.0,918,6
1989,8,39,1884,Mac O'Grady,156.7,940,6
1989,9,39,1226,Fred Couples,160.2,1602,10
1989,10,39,1527,Scott Hoch,160.4,1764,11
1989,11,39,1313,Steve Elkington,162.0,1782,11
1989,12,39,1549,Mike Hulbert,163.4,2124,13
1989,13,39,2148,Ray Stewart,167.1,1170,7
1989,14,40,1468,Gary Hallberg,172.0,1548,9
1989,15,40,1197,Bobby Clampett,176.0,1584,9
1989,16,40,1151,Clark Burroughs,180.0,1260,7
1989,16,40,1418,Bill Glasson,180.0,1440,8
1989,18,43,1282,Trevor Dodds,183.0,1098,6
1989,19,43,2101,Joey Sindelar,190.0,1710,9
1989,20,43,1323,Brad Fabel,190.3,1522,8
1989,21,43,1499,Mark Hayes,191.3,1530,8
1989,22,44,1098,Jay Don Blake,195.1,1561,8
1989,23,44,1078,Jim Benepe,195.4,1368,7
1989,24,44,1161,Mark Calcavecchia,195.8,1566,8
1989,25,44,2033,Dave Rummells,196.0,1764,9
1989,26,44,1310,Dave Eichelberger,198.0,1782,9
1989,27,45,1320,Bob Estes,200.6,1404,7
1989,28,45,1564,David Jackson,205.2,1026,5
1989,29,45,1444,Ken Green,206.3,1444,7
1989,30,45,1662,Greg Ladehoff,208.3,1458,7
1989,31,46,2049,Gene Sauers,210.9,1476,7
1989,32,46,2195,Leonard Thompson,211.5,1692,8
1989,33,46,1175,Jim Carter,212.0,1908,9
1989,34,46,2256,Tom Watson,212.4,1062,5
1989,35,46,1846,Jodie Mudd,213.8,1710,8
1989,36,46,1162,Rex Caldwell,214.8,1289,6
1989,37,46,1049,Ian Baker-Finch,215.0,1075,5
1989,38,50,1837,Gil Morgan,219.1,1534,7
1989,39,50,2041,Bill Sander,220.5,1764,8
1989,40,50,1414,Bob Gilder,221.1,1548,7
1989,41,50,2104,Jeff Sluman,222.0,1332,6
1989,42,50,1766,Billy Mayfair,222.8,1782,8
1989,43,50,1931,Rick Pearson,231.0,1386,6
1989,44,50,1975,Tom Purtzer,234.0,1404,6
1989,45,53,1571,Barry Jaeckel,237.6,1188,5
1989,46,53,1035,Tommy Armour III,239.6,1917,8
1989,47,54,1129,Bill Britton,240.8,1926,8
1989,47,54,1943,Chris Perry,240.8,1926,8
1989,49,54,2223,Bob Tway,241.7,1692,7
1989,50,54,1550,Ed Humenik,243.0,1458,6
1989,50,54,2095,Larry Silveira,243.0,1458,6
1989,52,54,1096,Phil Blackmar,252.0,1512,6
1989,53,54,2087,Don Shirey Jr.,255.0,1530,6
1989,54,54,2170,Hal Sutton,257.1,1800,7
1989,55,54,1014,Fulton Allem,258.0,1548,6
1989,55,54,1361,Dan Forsman,258.0,1548,6
1989,57,54,1723,Andrew Magee,262.3,1836,7
1989,58,54,1284,Mike Donald,265.5,2124,8
1989,59,54,1690,Bruce Lietzke,266.4,1332,5
1989,60,54,1068,Andy Bean,270.0,1350,5
1989,60,54,1475,Donnie Hammond,270.0,1620,6
1989,60,54,1755,Dick Mast,270.0,1620,6
1989,63,55,2023,Clarence Rose,272.6,1908,7
1989,64,55,1133,Billy Ray Brown,275.0,1650,6
1989,65,55,1329,Brad Faxon,279.0,1674,6
1989,66,55,1773,Ronnie McCann,280.3,1121,4
1989,67,55,1968,Nick Price,282.0,1692,6
1989,68,55,1559,Hale Irwin,283.5,1134,4
1989,69,55,1390,Buddy Gardner,285.4,1998,7
1989,70,55,1261,Jay Delsing,288.0,1152,4
1989,71,56,2279,Mark Wiebe,294.0,1764,6
1989,72,56,1435,Wayne Grady,295.2,1476,5
1989,72,56,2242,Lanny Wadkins,295.2,1476,5
1989,74,56,1061,Ray Barr Jr.,297.0,1188,4
1989,75,56,2321,Fuzzy Zoeller,298.5,1194,4
1989,76,56,1945,Kenny Perry,298.8,1494,5
1989,77,56,1303,Bob Eastwood,302.4,1512,5
1989,78,56,1925,Jerry Pate,303.0,909,3
1989,79,56,1385,Jim Gallagher Jr.,303.4,2124,7
1989,80,56,1783,Mark McCumber,306.0,1224,4
1989,81,57,1093,Ronnie Black,308.4,1542,5
1989,82,57,2261,Doug Weaver,310.5,1242,4
1989,83,57,1797,Rocco Mediate,312.0,1872,6
1989,84,57,2303,Robert Wrenn,313.2,1566,5
1989,85,57,1248,Rick Dalpos,319.5,1278,4
1989,86,57,1633,Tom Kite,320.4,1602,5
1989,87,57,1203,Russ Cochran,324.0,1620,5
1989,88,58,1614,Jack Kay Jr.,328.5,1314,4
1989,89,58,1984,Sam Randolph,330.7,992,3
1989,90,58,1331,Rick Fehr,333.0,1332,4
1989,91,58,2067,Ted Schulz,342.0,2052,6
1989,92,58,1864,Larry Nelson,348.0,1044,3
1989,93,58,1489,Steve Hart,352.3,1409,4
1989,94,58,2190,Doug Tewell,355.5,1422,4
1989,95,58,2159,Curtis Strange,357.8,1431,4
1989,96,58,1777,John McComish,360.0,1440,4
1989,97,58,2090,Tom Sieckmann,364.5,1458,4
1989,98,58,1326,Nick Faldo,366.0,1098,3
1989,99,58,1771,Blaine McCallister,369.6,1848,5
1989,100,58,2201,Jim Thorpe,371.0,1484,4
1989,101,58,1112,Charlie Bowles,372.0,1116,3
1989,101,58,1876,Greg Norman,372.0,1116,3
1989,103,58,1143,Brad Bryant,374.4,1872,5
1989,104,58,1507,Webb Heintzelman,378.0,1890,5
1989,105,58,2146,Payne Stewart,379.5,1518,4
1989,106,58,2292,Bob Wolcott,385.7,1157,3
1989,107,58,1106,Jim Booros,387.0,1548,4
1989,107,58,1569,Peter Jacobsen,387.0,1548,4
1989,107,58,2118,J.C. Snead,387.0,1548,4
1989,110,59,1086,Roy Biancalana,390.0,1170,3
1989,110,59,1941,Tom Pernice Jr.,390.0,1170,3
1989,112,59,1469,Dan Halldorson,396.0,1584,4
1989,113,59,6284,Jim Hallet,399.6,1998,5
1989,114,60,1715,Mark Lye,405.0,1620,4
1989,114,60,1887,Mark O'Meara,405.0,1620,4
1989,116,60,2010,Loren Roberts,406.8,2034,5
1989,117,60,1790,Pat McGowan,409.5,1638,4
1989,118,60,1060,Dave Barr,414.0,1656,4
1989,118,60,1448,Tony Grimes,414.0,1242,3
1989,118,60,1958,Dan Pohl,414.0,1242,3
1989,121,60,1042,Paul Azinger,418.5,1674,4
1989,122,60,1024,Billy Andrade,423.0,1692,4
1989,123,63,2186,Brian Tennyson,459.0,1836,4
1989,124,63,1072,Chip Beck,468.0,1404,3
1989,124,63,1235,Ben Crenshaw,468.0,1404,3
1989,124,63,1374,Robin Freeman,468.0,1404,3
1989,124,63,1626,Karl Kimball,468.0,936,2
1989,128,63,2167,Mike Sullivan,474.0,1422,3
1989,129,63,1717,Sandy Lyle,474.5,949,2
1989,130,63,2100,Tim Simpson,488.3,1953,4
1989,131,63,1355,Raymond Floyd,495.0,990,2
1989,132,63,1150,George Burns,502.0,1004,2
1989,133,66,1682,Wayne Levi,516.0,1548,3
1989,134,66,1132,Mark Brooks,520.7,1562,3
1989,135,66,1006,John Adams,522.0,1566,3
1989,135,66,2239,Scott Verplank,522.0,1566,3
1989,137,66,2094,Tony Sills,537.0,1611,3
1989,138,66,1306,David Edwards,540.0,1620,3
1989,138,66,1457,Jay Haas,540.0,1620,3
1989,140,66,1378,David Frost,546.0,1638,3
1989,140,66,1992,Don Reese,546.0,1638,3
1989,142,67,1033,George Archer,571.0,1142,2
1989,143,67,1952,Billy Pierot,576.0,1152,2
1989,144,67,1701,Bob Lohr,579.0,1737,3
1989,145,67,1641,Gary Koch,585.0,1170,2
1989,146,67,1813,Mike Miles,594.0,1188,2
1989,147,68,1495,Morris Hatalsky,621.0,1242,2
1989,148,68,2241,Bobby Wadkins,630.0,1890,3
1989,149,69,1307,Joel Edwards,639.0,1278,2
1989,150,69,2099,Scott Simpson,648.0,1296,2
1989,151,69,1996,Mike Reid,675.0,1350,2
1989,152,69,1960,Don Pooley,684.0,1368,2
1989,153,69,2322,Richard Zokol,688.5,1377,2
1989,154,69,1201,Lennie Clements,738.0,1476,2
1989,155,69,1553,John Huston,760.5,1521,2
1989,156,69,2007,Larry Rinker,783.0,1566,2
1989,157,69,1877,Tim Norris,792.0,1584,2
1989,158,69,1557,John Inman,801.0,1602,2
1989,159,69,1168,David Canipe,828.0,1656,2
1989,160,69,1823,Larry Mize,855.0,1710,2
1989,161,69,1891,David Ogrin,864.0,1728,2
1989,162,69,1156,Curt Byrum,873.0,1746,2
1989,163,69,1928,Corey Pavin,891.0,1782,2
1989,164,69,1346,Ed Fiori,900.0,1800,2
1989,165,69,1935,Calvin Peete,912.0,912,1
1989,166,69,1725,John Mahaffey,948.5,1897,2
1989,167,69,2294,Willie Wood,954.0,954,1
1989,168,69,1639,Kenny Knox,981.0,1962,2
1989,169,69,1487,Jeff Hart,1062.0,1062,1
1989,170,69,1938,David Peoples,1152.0,1152,1
1989,171,69,2222,Billy Tuten,1296.0,1296,1
1989,171,69,2224,Greg Twiggs,1296.0,1296,1
1989,173,69,1510,Nolan Henke,1314.0,1314,1
1989,174,69,2196,Robert Thompson,1323.0,1323,1
1989,175,69,1443,Hubert Green,1332.0,1332,1
1989,176,69,1736,Roger Maltbie,1386.0,1386,1
1989,177,69,2225,Howard Twitty,1485.0,1485,1
1989,178,69,2185,Lance Ten Broeck,1493.0,1493,1
1989,179,69,1154,Bill Buttner,1566.0,1566,1
1989,180,69,1381,Fred Funk,1602.0,1602,1
1993,1,0,1249,John Daly,90.6,1269,14
1993,2,0,1706,Davis Love III,120.0,1800,15
1993,3,0,2255,Denis Watson,122.1,1099,9
1993,4,0,1890,Brett Ogle,126.0,1008,8
1993,4,0,1975,Tom Purtzer,126.0,1008,8
1993,6,0,2321,Fuzzy Zoeller,127.8,1278,10
1993,7,0,2033,Dave Rummells,129.3,1422,11
1993,8,0,1723,Andrew Magee,133.2,1332,10
1993,9,0,1261,Jay Delsing,138.5,1800,13
1993,10,0,1098,Jay Don Blake,139.1,1391,10
1993,11,0,1550,Ed Humenik,139.5,1674,12
1993,12,0,10795,Neale Smith,144.0,1008,7
1993,13,0,1096,Phil Blackmar,144.5,1590,11
1993,14,0,1846,Jodie Mudd,149.1,1044,7
1993,15,0,6332,Neal Lancaster,150.0,1800,12
1993,15,0,1690,Bruce Lietzke,150.0,900,6
1993,17,0,1203,Russ Cochran,153.7,1691,11
1993,18,0,2049,Gene Sauers,154.6,1701,11
1993,19,0,1677,Tom Lehman,155.5,1710,11
1993,20,0,1659,Massy Kuramoto,156.9,1098,7
1993,21,0,8759,Tad Rhyan,158.0,1422,9
1993,22,0,1226,Fred Couples,159.8,1278,8
1993,23,0,2135,Mike Standly,166.2,1662,10
1993,24,0,1200,Keith Clearwater,170.2,1872,11
1993,25,0,1682,Wayne Levi,170.5,1364,8
1993,26,0,1161,Mark Calcavecchia,171.0,1710,10
1993,27,0,1837,Gil Morgan,172.0,1548,9
1993,28,0,6006,JC Anderson,173.3,1386,8
1993,29,0,6128,Steve Lamontagne,176.4,1764,10
1993,30,0,1569,Peter Jacobsen,177.8,1422,8
1993,31,0,6617,Brian Henninger,179.8,1618,9
1993,32,0,1143,Brad Bryant,180.4,1804,10
1993,33,0,2101,Joey Sindelar,181.3,1269,7
1993,34,0,1408,Kelly Gibson,183.6,1836,10
1993,35,0,2214,Kirk Triplett,184.0,1656,9
1993,36,0,6197,Michael Allen,189.0,1512,8
1993,37,0,2090,Tom Sieckmann,192.0,1728,9
1993,38,0,1707,Steve Lowery,196.2,1962,10
1993,39,0,1072,Chip Beck,198.0,1584,8
1993,40,0,1549,Mike Hulbert,200.0,1800,9
1993,41,0,2224,Greg Twiggs,200.3,1602,8
1993,42,0,2256,Tom Watson,201.6,1008,5
1993,43,0,6575,Dudley Hart,203.5,1628,8
1993,44,0,1468,Gary Hallberg,204.8,1638,8
1993,45,0,6034,Marco Dawson,210.0,1890,9
1993,45,0,2242,Lanny Wadkins,210.0,1260,6
1993,47,0,1323,Brad Fabel,210.9,1476,7
1993,47,0,2217,Dennis Trixler,210.9,1476,7
1993,49,0,1444,Ken Green,212.4,1062,5
1993,49,0,1736,Roger Maltbie,212.4,1062,5
1993,49,0,6090,Jim McGovern,212.4,2124,10
1993,52,0,1235,Ben Crenshaw,213.0,1278,6
1993,53,0,1810,Phil Mickelson,219.0,1314,6
1993,54,0,1320,Bob Estes,220.5,1764,8
1993,55,0,1823,Larry Mize,228.0,1368,6
1993,56,0,1724,Jeff Maggert,228.9,1602,7
1993,57,0,2279,Mark Wiebe,231.4,1620,7
1993,58,0,1648,Billy Kratzert,234.0,936,4
1993,58,0,1958,Dan Pohl,234.0,936,4
1993,58,0,2241,Bobby Wadkins,234.0,1170,5
1993,61,0,1006,John Adams,236.6,1656,7
1993,62,0,1116,Michael Bradley,237.0,1422,6
1993,63,0,1577,Lee Janzen,239.1,1674,7
1993,64,0,2246,Duffy Waldorf,240.0,1440,6
1993,65,0,1060,Dave Barr,241.7,1692,7
1993,66,0,2131,Mike Springer,245.3,1472,6
1993,67,0,1185,Brandel Chamblee,247.5,1485,6
1993,67,0,1864,Larry Nelson,247.5,990,4
1993,69,0,1457,Jay Haas,249.8,1998,8
1993,70,0,1035,Tommy Armour III,252.0,1008,4
1993,70,0,1219,John Cook,252.0,1512,6
1993,70,0,2206,David Toms,252.0,1512,6
1993,73,0,6086,Russell Beiersdorf,257.1,1800,7
1993,74,0,6012,Greg Kraft,259.2,1296,5
1993,75,0,1093,Ronnie Black,263.7,1582,6
