YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR <= 240,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
2001,18,0,6036,Scott Dunlap,11.11,2,18,-0.500
2001,19,0,1175,Jim Carter,10.91,6,55,+0.500
2001,20,0,1200,Keith Clearwater,10.0,1,10,-1.000
2001,20,0,19846,Brian Gay,10.0,3,30,E
2001,20,0,22122,Andrew McLardy,10.0,2,20,E
2001,23,0,20498,Briny Baird,9.52,4,42,-0.250
2001,23,0,22892,Jason Gore,9.52,2,21,+1.500
2001,23,0,6350,Bob May,9.52,2,21,E
2001,26,0,6315,Pete Jordan,9.38,3,32,+0.333
2001,26,0,6078,Esteban Toledo,9.38,3,32,+0.333
2001,28,0,21007,Gabriel Hjertstedt,9.09,2,22,+1.000
2001,28,0,8545,Glen Hnatiuk,9.09,3,33,E
2001,28,0,6514,Kevin Johnson,9.09,1,11,E
2001,31,0,1619,Skip Kendall,8.93,5,56,-0.200
2001,32,0,1014,Fulton Allem,8.82,3,34,+0.667
2001,32,0,10565,Ian Leggatt,8.82,3,34,-0.333
2001,32,0,8339,Spike McRoy,8.82,3,34,E
2001,35,0,10201,Matt Gogel,8.7,2,23,+0.500
2001,35,0,6573,Brandt Jobe,8.7,2,23,E
2001,35,0,1723,Andrew Magee,8.7,4,46,E
2001,38,0,21633,Steve Allan,8.33,1,12,E
2001,38,0,1185,Brandel Chamblee,8.33,1,12,E
2001,38,0,22051,Ben Ferguson,8.33,1,12,+1.000
2001,38,0,12705,Cliff Kresge,8.33,1,12,E
2001,38,0,1928,Corey Pavin,8.33,1,12,E
2001,38,0,10649,Tom Scherrer,8.33,2,24,E
2001,38,0,12714,Chris Tidland,8.33,1,12,E
2001,45,0,2002,John Riegger,8.16,4,49,E
2001,46,0,10860,Justin Leonard,7.94,5,63,+0.200
2001,47,0,25083,Jeremy Anderson,7.69,1,13,E
2001,47,0,6034,Marco Dawson,7.69,2,26,+0.500
2001,47,0,10733,Kent Jones,7.69,1,13,E
2001,47,0,2214,Kirk Triplett,7.69,2,26,-0.500
2001,51,0,8931,Glen Day,7.41,4,54,E
2001,51,0,8553,Lee Porter,7.41,2,27,-1.000
2001,53,0,19881,Robert Damron,7.32,3,41,-0.333
2001,54,0,2245,Grant Waite,7.14,3,42,-0.333
2001,55,0,19972,José Coceres,7.02,4,57,E
2001,56,0,1577,Lee Janzen,6.9,4,58,+0.250
2001,57,0,11032,Frank Lickliter II,6.78,4,59,+0.250
2001,58,0,20043,Edward Fryatt,6.67,1,15,E
2001,58,0,1381,Fred Funk,6.67,3,45,-0.333
2001,58,0,19817,Michael Muehr,6.67,3,45,E
2001,58,0,1968,Nick Price,6.67,3,45,-0.333
2001,62,0,1139,Olin Browne,6.38,3,47,E
2001,62,0,1219,John Cook,6.38,3,47,+0.667
2001,64,0,8057,Brian Wilson,6.25,2,32,E
2001,65,0,7867,Woody Austin,6.06,2,33,E
2001,66,0,1329,Brad Faxon,6.0,3,50,+0.333
2001,67,0,6332,Neal Lancaster,5.88,2,34,E
2001,68,0,1418,Bill Glasson,5.71,2,35,E
2001,69,0,2246,Duffy Waldorf,5.56,1,18,E
2001,70,0,12388,Michael Clark II,5.41,2,37,E
2001,70,0,20094,Jonathan Kaye,5.41,2,37,E
2001,72,0,1098,Jay Don Blake,5.17,3,58,E
2001,73,0,6012,Greg Kraft,5.08,3,59,+0.333
2001,74,0,1553,John Huston,5.0,1,20,E
2001,75,0,1320,Bob Estes,4.76,3,63,-0.333
2001,75,0,8535,Gary Nicklaus,4.76,1,21,E
2001,77,0,8881,Tripp Isenhour,4.55,1,22,-1.000
2001,77,0,6515,Shaun Micheel,4.55,2,44,E
2001,79,0,1771,Blaine McCallister,4.44,2,45,-0.500
2001,79,0,20095,Carl Paulson,4.44,2,45,+0.500
2001,81,0,1042,Paul Azinger,4.35,2,46,E
2001,81,0,21805,Harrison Frazar,4.35,1,23,E
2001,81,0,20566,Kaname Yokoo,4.35,2,46,-0.500
2001,84,0,11011,Mike Sposa,4.26,2,47,E
2001,85,0,12823,Carlos Franco,4.17,1,24,-1.000
2001,85,0,10213,Dicky Pride,4.17,1,24,E
2001,85,0,6567,Vijay Singh,4.17,3,72,E
2001,85,0,8375,Paul Stankowski,4.17,1,24,+2.000
2001,89,0,1766,Billy Mayfair,4.11,3,73,+0.333
2001,90,0,7003,David Berganio Jr.,4.0,1,25,E
2001,90,0,1707,Steve Lowery,4.0,3,75,+0.333
2001,92,0,2206,David Toms,3.77,2,53,-0.500
2001,93,0,20098,Stuart Appleby,3.7,2,54,-1.000
2001,94,0,6527,Steve Stricker,3.57,1,28,-1.000
2001,95,0,1677,Tom Lehman,3.51,2,57,-0.500
2001,96,0,6617,Brian Henninger,3.45,2,58,-0.500
2001,97,0,7457,Steve Flesch,3.39,2,59,+0.500
2001,97,0,2223,Bob Tway,3.39,2,59,E
2001,99,0,23125,Brad Elder,3.23,1,31,+1.000
2001,99,0,10585,Scott McCarron,3.23,2,62,E
2001,99,0,1823,Larry Mize,3.23,1,31,E
2001,99,0,10457,Frank Nobilo,3.23,1,31,-1.000
2001,99,0,2104,Jeff Sluman,3.23,2,62,E
2001,104,0,10425,Jay Williamson,3.13,1,32,E
2001,105,0,6004,Stephen Ames,3.03,1,33,E
2001,106,0,1226,Fred Couples,2.94,1,34,E
2001,106,0,10962,Bradley Hughes,2.94,1,34,E
2001,106,0,1887,Mark O'Meara,2.94,1,34,-1.000
2001,106,0,20436,Garrett Willis,2.94,1,34,-1.000
2001,110,0,12645,Brent Geiberger,2.86,1,35,E
2001,110,0,1487,Jeff Hart,2.86,1,35,E
2001,110,0,1724,Jeff Maggert,2.86,1,35,E
2001,110,0,10912,Craig Perks,2.86,1,35,-1.000
2001,110,0,1945,Kenny Perry,2.86,2,70,E
2001,115,0,8633,Per-Ulrik Johansson,2.78,1,36,-1.000
2001,115,0,12680,Shigeki Maruyama,2.78,1,36,-1.000
2001,117,0,23353,J.J. Henry,2.7,1,37,E
2001,117,0,1527,Scott Hoch,2.7,1,37,E
2001,119,0,2110,Jerry Smith,2.63,1,38,-1.000
2001,120,0,21209,Sergio Garcia,2.56,1,39,E
2001,121,0,6251,Chris DiMarco,2.44,2,82,-0.500
2001,121,0,6621,Joe Durant,2.44,1,41,E
2001,123,0,10809,Jim Furyk,2.38,1,42,+1.000
2001,124,0,20229,Stewart Cink,2.33,2,86,+0.500
2001,124,0,1307,Joel Edwards,2.33,1,43,E
2001,124,0,20574,Mathew Goggin,2.33,1,43,E
2001,127,0,6595,Kevin Sutherland,2.22,1,45,+1.000
2001,127,0,2218,Ted Tryba,2.22,1,45,E
2001,129,0,1035,Tommy Armour III,2.17,1,46,E
2001,130,0,1685,J.L. Lewis,2.0,1,50,E
2001,131,0,1666,Bernhard Langer,1.96,1,51,E
2001,132,0,21961,Charles Howell III,1.75,1,57,-1.000
2001,132,0,23621,Rory Sabbatini,1.75,1,57,E
2001,134,0,12660,Jesper Parnevik,1.72,1,58,+2.000
2001,135,0,10885,Robert Allenby,1.67,1,60,E
2001,136,0,2239,Scott Verplank,1.54,1,65,E
2001,137,0,1706,Davis Love III,1.19,1,84,-1.000
2001,138,0,1024,Billy Andrade,0.0,0,16,E
2001,138,0,12652,Cameron Beckman,0.0,0,44,E
2001,138,0,23614,Rich Beem,0.0,0,4,E
2001,138,0,1161,Mark Calcavecchia,0.0,0,32,E
2001,138,0,20593,Greg Chalmers,0.0,0,20,E
2001,138,0,24357,K.J. Choi,0.0,0,12,E
2001,138,0,1203,Russ Cochran,0.0,0,44,E
2001,138,0,1249,John Daly,0.0,0,24,E
2001,138,0,7763,Doug Dunakey,0.0,0,22,E
2001,138,0,9011,David Duval,0.0,0,52,E
2001,138,0,1313,Steve Elkington,0.0,0,24,E
2001,138,0,12760,Danny Ellis,0.0,0,46,E
2001,138,0,6522,Ernie Els,0.0,0,39,E
2001,138,0,1374,Robin Freeman,0.0,0,24,E
2001,138,0,1388,Robert Gamez,0.0,0,4,E
2001,138,0,21806,Paul Gow,0.0,0,16,E
2001,138,0,12782,Tim Herron,0.0,0,4,E
2001,138,0,1599,Steve Jones,0.0,0,16,E
2001,138,0,7547,Craig Kanada,0.0,0,20,E
2001,138,0,8075,Jerry Kelly,0.0,0,19,E
2001,138,0,1761,Len Mattiace,0.0,0,25,E
2001,138,0,6090,Jim McGovern,0.0,0,4,E
2001,138,0,1797,Rocco Mediate,0.0,0,32,E
2001,138,0,6140,Sean Murphy,0.0,0,8,E
2001,138,0,21949,Joe Ogilvie,0.0,0,32,E
2001,138,0,1920,Craig Parry,0.0,0,19,E
2001,138,0,1926,Steve Pate,0.0,0,24,E
2001,138,0,1938,David Peoples,0.0,0,57,E
2001,138,0,1941,Tom Pernice Jr.,0.0,0,48,E
2001,138,0,20127,Chris Riley,0.0,0,32,E
2001,138,0,2099,Scott Simpson,0.0,0,25,E
2001,138,0,2106,Chris Smith,0.0,0,23,E
2001,138,0,2170,Hal Sutton,0.0,0,40,E
2001,138,0,6613,Tommy Tolles,0.0,0,10,E
2001,138,0,10423,Mike Weir,0.0,0,49,E
2001,138,0,2279,Mark Wiebe,0.0,0,3,E
2001,138,0,8793,Tiger Woods,0.0,0,48,E
2006,1,0,1928,Corey Pavin,17.25,137,794,+0.146
2006,2,0,1329,Brad Faxon,12.72,130,1022,+0.262
2006,3,0,2110,Jerry Smith,10.15,119,1172,+0.277
2006,4,0,2101,Joey Sindelar,9.36,99,1058,+0.051
2006,5,0,1948,Tim Petrovic,8.71,101,1160,+0.059
2006,6,0,1139,Olin Browne,8.54,103,1206,+0.078
2006,7,0,1381,Fred Funk,8.52,101,1185,+0.040
2006,8,0,1577,Lee Janzen,8.26,78,944,+0.244
2006,9,0,1219,John Cook,8.12,62,764,+0.242
2006,10,0,6575,Dudley Hart,8.09,80,989,+0.138
2006,11,0,20382,Stephen Leaney,8.04,86,1070,-0.012
2006,12,0,1320,Bob Estes,7.97,83,1042,+0.145
2006,13,0,1823,Larry Mize,7.89,45,570,+0.200
2006,14,0,1313,Steve Elkington,7.81,50,640,E
2006,14,0,10860,Justin Leonard,7.81,71,909,+0.085
2006,16,0,19846,Brian Gay,7.7,107,1390,+0.056
2006,17,0,10505,Shane Bertsch,7.59,95,1251,+0.211
2006,18,0,1142,Bart Bryant,7.55,75,993,+0.040
2006,19,0,6515,Shaun Micheel,7.38,80,1084,+0.100
2006,20,0,1388,Robert Gamez,7.16,82,1146,+0.159
2006,21,0,9011,David Duval,7.14,53,742,+0.019
2006,22,0,26420,Richard Johnson,7.11,84,1182,+0.155
2006,23,0,8075,Jerry Kelly,7.09,83,1170,-0.024
2006,24,0,1473,Todd Hamilton,7.03,55,782,+0.218
2006,25,0,1887,Mark O'Meara,7.0,35,500,+0.257
2006,26,0,21959,Ted Purdy,6.96,78,1120,+0.321
2006,27,0,1599,Steve Jones,6.95,67,964,+0.164
2006,28,0,21878,Mark Wilson,6.88,69,1003,+0.130
2006,29,0,23673,Michael Connell,6.83,40,586,+0.400
2006,30,0,12602,Dean Wilson,6.8,88,1294,+0.068
2006,31,0,25804,Bubba Watson,6.79,68,1002,+0.074
2006,32,0,24507,Jason Bohn,6.76,84,1242,+0.214
2006,33,0,23718,Nathan Green,6.72,88,1310,+0.227
2006,34,0,23541,Ben Crane,6.68,57,853,E
2006,35,0,10809,Jim Furyk,6.49,62,956,-0.016
2006,36,0,1677,Tom Lehman,6.42,42,654,E
2006,37,0,20634,Peter Lonard,6.39,59,923,+0.119
2006,38,0,20127,Chris Riley,6.35,61,960,+0.213
2006,39,0,1132,Mark Brooks,6.3,65,1032,+0.108
2006,40,0,8375,Paul Stankowski,6.26,55,878,+0.291
2006,41,0,22892,Jason Gore,6.24,63,1010,+0.190
2006,42,0,1161,Mark Calcavecchia,6.17,68,1102,+0.191
2006,43,0,20498,Briny Baird,6.15,60,976,+0.183
2006,43,0,10565,Ian Leggatt,6.15,60,976,+0.217
2006,45,0,24140,Sean O'Hair,6.1,65,1066,+0.308
2006,46,0,7223,Brian Bateman,6.09,50,821,+0.160
2006,47,0,25345,Carl Pettersson,6.08,64,1052,+0.281
2006,48,0,19913,Ron Whittaker,6.06,60,990,+0.333
2006,49,0,6197,Michael Allen,6.05,61,1008,+0.197
2006,50,0,6251,Chris DiMarco,5.97,51,854,+0.137
2006,50,0,1707,Steve Lowery,5.97,69,1156,+0.159
2006,52,0,1761,Len Mattiace,5.95,43,723,+0.070
2006,52,0,24361,Pat Perez,5.95,35,588,+0.286
2006,54,0,1042,Paul Azinger,5.92,66,1114,+0.136
2006,55,0,25935,John Engler Jr.,5.91,52,880,+0.308
2006,56,0,24357,K.J. Choi,5.9,65,1102,+0.031
2006,57,0,22621,Ben Curtis,5.89,55,934,+0.145
2006,58,0,21350,Ryuji Imada,5.87,71,1210,+0.183
2006,59,0,1666,Bernhard Langer,5.85,48,821,+0.063
2006,60,0,21646,David Branshaw,5.79,70,1210,+0.114
2006,61,0,21407,Arjun Atwal,5.78,66,1142,+0.242
2006,61,0,12510,Chad Campbell,5.78,54,934,+0.093
2006,63,0,12823,Carlos Franco,5.77,62,1074,+0.113
2006,64,0,20121,Todd Fischer,5.75,72,1252,+0.264
2006,65,0,6573,Brandt Jobe,5.74,56,976,+0.196
2006,66,0,7457,Steve Flesch,5.71,82,1437,-0.024
2006,67,0,1941,Tom Pernice Jr.,5.7,69,1210,E
2006,68,0,25842,Jon Mills,5.69,43,756,+0.070
2006,68,0,6595,Kevin Sutherland,5.69,69,1212,+0.043
2006,70,0,11011,Mike Sposa,5.68,46,810,+0.130
2006,71,0,21209,Sergio Garcia,5.64,31,550,+0.194
2006,72,0,2104,Jeff Sluman,5.63,65,1154,+0.015
2006,73,0,20645,John Senden,5.62,62,1103,+0.113
2006,74,0,8537,J.P. Hayes,5.6,39,696,-0.077
2006,74,0,1945,Kenny Perry,5.6,47,840,+0.149
2006,76,0,1685,J.L. Lewis,5.57,39,700,+0.179
2006,77,0,12680,Shigeki Maruyama,5.56,62,1116,+0.274
2006,78,0,21660,Jason Schultz,5.52,50,906,+0.180
2006,79,0,8385,Omar Uresti,5.49,39,710,+0.179
2006,80,0,6012,Greg Kraft,5.45,51,936,+0.020
2006,80,0,22293,Heath Slocum,5.45,64,1174,+0.109
2006,82,0,22548,Patrick Sheehan,5.44,66,1213,+0.273
2006,83,0,20548,Hidemichi Tanaka,5.4,49,908,+0.510
2006,84,0,10733,Kent Jones,5.39,66,1224,+0.045
2006,85,0,7867,Woody Austin,5.34,69,1293,+0.159
2006,85,0,2223,Bob Tway,5.34,50,936,+0.240
2006,87,0,1035,Tommy Armour III,5.3,39,736,E
2006,87,0,24924,Bill Haas,5.3,65,1226,+0.215
2006,87,0,2239,Scott Verplank,5.3,50,944,+0.080
2006,90,0,23048,Eric Axley,5.27,58,1100,+0.224
2006,91,0,23353,J.J. Henry,5.21,56,1074,+0.107
2006,91,0,12660,Jesper Parnevik,5.21,53,1018,+0.321
2006,93,0,6522,Ernie Els,5.2,34,654,-0.059
2006,94,0,20812,Tjaart van der Walt,5.1,37,726,+0.054
2006,95,0,6350,Bob May,5.08,38,748,E
2006,96,0,8123,Jeff Brehaut,5.07,60,1184,+0.133
2006,96,0,24925,Jonathan Byrd,5.07,38,749,E
2006,98,0,22946,Henrik Bjornstad,5.06,63,1244,+0.095
2006,99,0,25240,D.A. Points,5.04,50,992,+0.280
2006,100,0,20099,Doug Barron,5.03,47,935,+0.383
2006,101,0,23788,D.J. Trahan,5.0,53,1060,E
2006,102,0,2214,Kirk Triplett,4.96,34,686,+0.235
2006,103,0,6643,Paul Goydos,4.94,44,890,-0.023
2006,103,0,23623,Bo Van Pelt,4.94,62,1256,+0.161
2006,105,0,20574,Mathew Goggin,4.93,40,812,+0.300
2006,106,0,20098,Stuart Appleby,4.91,44,896,+0.114
2006,107,0,22371,Aaron Baddeley,4.84,46,950,+0.022
2006,107,0,1724,Jeff Maggert,4.84,46,950,+0.239
2006,109,0,21470,Daisuke Maruyama,4.82,47,976,+0.234
2006,109,0,23621,Rory Sabbatini,4.82,43,892,+0.349
2006,109,0,23325,Vaughn Taylor,4.82,52,1078,+0.115
2006,109,0,2246,Duffy Waldorf,4.82,55,1140,+0.091
2006,113,0,22405,Justin Rose,4.75,57,1199,+0.228
2006,114,0,25632,Jimmy Walker,4.74,37,780,+0.081
2006,115,0,6527,Steve Stricker,4.71,34,722,-0.059
2006,116,0,20766,Padraig Harrington,4.7,25,532,+0.080
2006,117,0,1024,Billy Andrade,4.68,39,834,+0.333
2006,118,0,1553,John Huston,4.65,42,904,+0.214
2006,119,0,19881,Robert Damron,4.64,53,1143,+0.019
2006,120,0,20850,Daniel Chopra,4.63,58,1254,+0.241
2006,120,0,23616,Ryan Hietala,4.63,33,712,+0.061
2006,122,0,12662,Thomas Levet,4.61,31,672,+0.226
2006,123,0,27120,Troy Matteson,4.56,56,1227,+0.125
2006,124,0,21961,Charles Howell III,4.53,50,1103,+0.160
2006,125,0,24781,Hunter Mahan,4.52,56,1238,+0.125
2006,126,0,25936,Alex Aragon,4.51,34,754,+0.088
2006,126,0,12782,Tim Herron,4.51,39,864,+0.128
2006,126,0,1619,Skip Kendall,4.51,37,820,-0.216
2006,129,0,21731,Freddie Jacobson,4.5,34,756,+0.088
2006,130,0,20628,Arron Oberholser,4.49,39,868,+0.077
2006,131,0,27943,Matt Hansen,4.46,36,808,+0.056
2006,132,0,7749,Brett Quigley,4.43,58,1309,-0.017
2006,133,0,27095,Nick Watney,4.42,53,1200,+0.038
2006,134,0,23497,Tag Ridings,4.4,55,1251,+0.255
2006,135,0,1766,Billy Mayfair,4.37,47,1076,+0.149
2006,135,0,20631,David McKenzie,4.37,42,962,+0.214
2006,135,0,12755,Vance Veazey,4.37,33,756,+0.212
2006,138,0,1249,John Daly,4.36,25,574,+0.240
2006,139,0,20229,Stewart Cink,4.34,44,1014,-0.023
2006,140,0,10423,Mike Weir,4.33,38,878,+0.053
2006,141,0,12645,Brent Geiberger,4.31,54,1253,+0.204
2006,142,0,12760,Danny Ellis,4.3,36,838,+0.167
2006,142,0,20572,Rod Pampling,4.3,39,906,+0.179
2006,144,0,7013,Wes Short Jr.,4.28,51,1192,+0.314
2006,145,0,6621,Joe Durant,4.27,57,1336,+0.088
2006,146,0,23135,Tim Clark,4.21,34,808,+0.412
2006,147,0,26596,Ryan Moore,4.2,34,809,+0.294
2006,148,0,23307,Roger Tambellini,4.19,31,740,+0.161
2006,149,0,23983,Luke Donald,4.15,25,602,+0.120
2006,150,0,24912,Will MacKenzie,4.12,43,1044,+0.047
2006,151,0,6004,Stephen Ames,4.06,25,616,-0.040
2006,152,0,24980,Scott Gutschewski,3.98,25,628,+0.400
2006,153,0,24358,Robert Garrigus,3.97,41,1034,+0.463
2006,154,0,22046,Geoff Ogilvy,3.96,29,732,+0.207
2006,155,0,20105,Jeff Gove,3.9,44,1127,+0.136
2006,156,0,21753,Brian Davis,3.89,44,1132,+0.045
2006,156,0,11032,Frank Lickliter II,3.89,46,1182,+0.283
2006,158,0,1706,Davis Love III,3.88,31,798,+0.161
2006,159,0,22378,Trevor Immelman,3.83,39,1017,E
2006,160,0,2106,Chris Smith,3.79,31,819,+0.032
2006,161,0,20593,Greg Chalmers,3.77,30,796,+0.233
2006,162,0,8835,Kris Cox,3.69,37,1004,+0.324
2006,163,0,23409,James Driscoll,3.68,39,1060,+0.462
2006,163,0,22913,John Rollins,3.68,39,1060,+0.256
2006,165,0,6373,José María Olazábal,3.67,20,545,+0.350
2006,166,0,6034,Marco Dawson,3.63,39,1073,+0.282
2006,167,0,20157,Retief Goosen,3.58,23,642,+0.043
2006,168,0,24138,Ian Poulter,3.57,21,588,-0.048
2006,169,0,2206,David Toms,3.56,31,872,+0.161
2006,170,0,12716,Charley Hoffman,3.55,44,1238,+0.114
2006,171,0,21805,Harrison Frazar,3.53,37,1048,+0.081
2006,172,0,25900,Lucas Glover,3.49,42,1204,+0.048
2006,173,0,26360,Bubba Dickerson,3.42,41,1199,+0.366
2006,174,0,23320,Ryan Palmer,3.41,39,1144,+0.308
2006,175,0,6567,Vijay Singh,3.4,40,1176,+0.250
2006,176,0,24502,Adam Scott,3.38,24,711,-0.042
2006,177,0,1226,Fred Couples,3.35,15,448,+0.067
2006,177,0,23322,Brett Wetterich,3.35,34,1014,+0.059
2006,179,0,20094,Jonathan Kaye,3.33,40,1201,+0.175
2006,180,0,20378,Mathias Grönberg,3.26,36,1103,+0.250
2006,181,0,20472,Alex Cejka,3.23,36,1116,+0.083
2006,182,0,27770,Camilo Villegas,3.15,36,1144,+0.306
2006,183,0,20608,David Howell,3.1,13,420,+0.462
2006,184,0,11123,Chris Couch,3.0,28,932,+0.429
2006,185,0,28475,Jeff Overton,2.88,35,1216,+0.229
2006,186,0,21949,Joe Ogilvie,2.84,31,1091,+0.194
2006,187,0,24024,Zach Johnson,2.79,30,1074,E
2006,188,0,27141,J.B. Holmes,2.73,24,880,+0.292
2006,189,0,8793,Tiger Woods,2.7,14,518,-0.071
2006,190,0,10885,Robert Allenby,2.63,22,836,+0.227
2006,191,0,23349,Charles Warren,2.57,29,1128,-0.069
2006,192,0,20691,Greg Owen,2.54,22,866,+0.409
2006,193,0,23614,Rich Beem,2.42,22,908,+0.182
2006,194,0,28780,Nicholas Thompson,2.02,22,1088,+0.318
2006,195,0,1810,Phil Mickelson,1.98,13,658,+0.077
2006,196,0,19824,Craig Barlow,1.72,14,812,+0.429
2007,1,0,1928,Corey Pavin,16.9,168,994,+0.208
2007,2,0,12602,Dean Wilson,11.73,123,1049,+0.211
2007,3,0,20382,Stephen Leaney,10.69,110,1029,+0.082
2007,4,0,20127,Chris Riley,10.08,72,714,+0.083
2007,5,0,2104,Jeff Sluman,9.79,57,582,+0.263
2007,6,0,20623,Gavin Coles,9.4,101,1074,+0.089
2007,7,0,1132,Mark Brooks,9.25,53,573,+0.057
2007,8,0,22806,Doug LaBelle II,9.21,117,1271,+0.026
2007,9,0,19846,Brian Gay,9.0,122,1356,+0.098
2007,10,0,23983,Luke Donald,8.81,62,704,+0.145
2007,11,0,1320,Bob Estes,8.68,97,1118,+0.165
2007,12,0,6004,Stephen Ames,8.61,75,871,+0.213
2007,13,0,26420,Richard Johnson,8.56,100,1168,+0.070
2007,14,0,1677,Tom Lehman,8.52,58,681,+0.138
2007,15,0,22212,Craig Lile,8.37,81,968,+0.062
2007,16,0,10809,Jim Furyk,8.31,77,927,+0.078
2007,17,0,23108,Matt Kuchar,8.14,81,995,+0.173
2007,18,0,1577,Lee Janzen,7.97,58,728,+0.362
2007,19,0,2101,Joey Sindelar,7.94,74,932,+0.176
2007,20,0,21878,Mark Wilson,7.9,80,1013,+0.088
2007,21,0,10213,Dicky Pride,7.85,67,854,+0.075
2007,22,0,6643,Paul Goydos,7.67,50,652,+0.240
2007,23,0,19972,José Coceres,7.64,45,589,+0.089
2007,23,0,22621,Ben Curtis,7.64,69,903,+0.174
2007,25,0,1381,Fred Funk,7.56,56,741,+0.268
2007,26,0,1157,Tom Byrum,7.52,43,572,+0.349
2007,26,0,24138,Ian Poulter,7.52,41,545,E
2007,28,0,1941,Tom Pernice Jr.,7.48,88,1176,+0.205
2007,29,0,2214,Kirk Triplett,7.47,71,950,+0.085
2007,30,0,1388,Robert Gamez,7.34,78,1062,+0.051
2007,31,0,20645,John Senden,7.31,86,1176,+0.058
2007,32,0,22348,Nick O'Hern,7.28,56,769,-0.089
2007,33,0,12660,Jesper Parnevik,7.27,76,1046,+0.079
2007,34,0,12510,Chad Campbell,7.23,74,1023,+0.095
2007,35,0,23621,Rory Sabbatini,7.01,62,885,+0.065
2007,36,0,25686,Jason Dufner,6.99,85,1216,+0.024
2007,37,0,6197,Michael Allen,6.95,62,892,+0.177
2007,38,0,23353,J.J. Henry,6.94,66,951,E
2007,38,0,27060,John Mallinger,6.94,84,1211,+0.095
2007,40,0,1473,Todd Hamilton,6.91,56,810,+0.429
2007,41,0,21731,Freddie Jacobson,6.8,65,956,+0.169
2007,42,0,24449,Parker McLachlin,6.75,69,1022,+0.333
2007,43,0,10733,Kent Jones,6.67,82,1230,+0.134
2007,44,0,24507,Jason Bohn,6.65,49,737,+0.082
2007,44,0,20160,Charlie Wi,6.65,77,1158,+0.234
2007,46,0,26596,Ryan Moore,6.6,69,1045,+0.174
2007,47,0,1706,Davis Love III,6.58,49,745,+0.020
2007,48,0,29476,Kyle Reifers,6.56,58,884,+0.086
2007,49,0,7547,Craig Kanada,6.54,86,1314,+0.105
2007,50,0,23718,Nathan Green,6.53,79,1209,+0.228
2007,51,0,6621,Joe Durant,6.52,67,1027,+0.060
2007,52,0,23135,Tim Clark,6.51,48,737,+0.167
2007,53,0,11123,Chris Couch,6.47,66,1020,+0.288
2007,54,0,21646,David Branshaw,6.41,67,1046,+0.313
2007,55,0,12714,Chris Tidland,6.32,45,712,+0.222
2007,56,0,23933,Michael Boyd,6.31,46,729,+0.109
2007,57,0,8881,Tripp Isenhour,6.27,64,1020,+0.109
2007,58,0,12680,Shigeki Maruyama,6.26,70,1118,+0.171
2007,59,0,24290,D.J. Brigman,6.22,47,756,+0.255
2007,60,0,12782,Tim Herron,6.21,71,1143,+0.042
2007,61,0,22293,Heath Slocum,6.18,80,1295,+0.063
2007,62,0,2246,Duffy Waldorf,6.17,51,827,+0.176
2007,63,0,21806,Paul Gow,6.14,49,798,+0.184
2007,63,0,1724,Jeff Maggert,6.14,67,1091,+0.179
2007,65,0,23320,Ryan Palmer,6.12,70,1143,+0.043
2007,66,0,28486,Michael Putnam,5.99,67,1119,+0.149
2007,67,0,7457,Steve Flesch,5.96,75,1258,+0.253
2007,68,0,2223,Bob Tway,5.94,73,1229,+0.205
2007,69,0,23048,Eric Axley,5.93,78,1315,+0.295
2007,70,0,12195,Tom Johnson,5.92,52,878,+0.192
2007,71,0,25190,Jeff Quinney,5.9,71,1203,+0.268
2007,72,0,25273,Andrew Buckle,5.85,55,940,+0.218
2007,73,0,20628,Arron Oberholser,5.83,43,738,+0.023
2007,74,0,22378,Trevor Immelman,5.82,44,756,-0.023
2007,75,0,1766,Billy Mayfair,5.8,67,1155,+0.015
2007,76,0,21350,Ryuji Imada,5.79,72,1243,+0.111
2007,77,0,20574,Mathew Goggin,5.78,70,1211,+0.114
2007,78,0,20098,Stuart Appleby,5.77,47,814,+0.277
2007,79,0,2206,David Toms,5.76,51,885,+0.020
2007,80,0,21959,Ted Purdy,5.75,70,1217,+0.214
2007,81,0,1948,Tim Petrovic,5.74,76,1325,+0.105
2007,82,0,6515,Shaun Micheel,5.73,56,978,+0.214
2007,83,0,19803,Ryan Armour,5.71,75,1313,+0.227
2007,84,0,6251,Chris DiMarco,5.69,50,878,+0.280
2007,85,0,23800,Bryce Molder,5.68,39,687,+0.410
2007,86,0,10860,Justin Leonard,5.66,65,1149,+0.154
2007,87,0,8375,Paul Stankowski,5.63,33,586,+0.242
2007,88,0,21209,Sergio Garcia,5.61,43,766,+0.233
2007,88,0,8075,Jerry Kelly,5.61,59,1051,+0.068
2007,90,0,10117,Bob Heintz,5.59,56,1002,+0.018
2007,90,0,12705,Cliff Kresge,5.59,78,1395,+0.218
2007,92,0,27120,Troy Matteson,5.56,59,1061,+0.237
2007,92,0,26882,Michael Sim,5.56,39,702,+0.333
2007,94,0,1313,Steve Elkington,5.52,56,1015,+0.161
2007,95,0,25396,Kevin Na,5.5,60,1091,+0.283
2007,95,0,25345,Carl Pettersson,5.5,71,1291,+0.127
2007,97,0,20105,Jeff Gove,5.49,72,1312,+0.139
2007,98,0,22913,John Rollins,5.45,64,1175,+0.156
2007,99,0,24361,Pat Perez,5.41,49,905,+0.061
