YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL FAIRWAY BUNKERS,POSSIBLE FWYS,RELATIVE TO PAR
2011,33,0,25274,Steven Bowditch,5.1,54,1059,+0.019
2011,33,0,22621,Ben Curtis,5.1,44,865,+0.318
2011,33,0,32698,Bobby Gates,5.1,47,916,+0.489
2011,33,0,19846,Brian Gay,5.1,52,1023,+0.096
2011,33,0,10860,Justin Leonard,5.1,52,1021,+0.346
2011,33,0,26596,Ryan Moore,5.1,42,830,+0.286
2011,33,0,27649,Brandt Snedeker,5.1,47,930,+0.532
2011,40,0,7867,Woody Austin,5.2,36,690,+0.250
2011,40,0,1577,Lee Janzen,5.2,36,691,+0.222
2011,40,0,27466,Spencer Levin,5.2,68,1301,+0.176
2011,43,0,6573,Brandt Jobe,5.3,59,1121,+0.288
2011,43,0,30925,Dustin Johnson,5.3,40,749,+0.275
2011,43,0,24490,George McNeill,5.3,42,796,+0.214
2011,43,0,22913,John Rollins,5.3,52,990,+0.135
2011,43,0,20645,John Senden,5.3,59,1119,+0.254
2011,48,0,25686,Jason Dufner,5.4,49,902,+0.041
2011,48,0,6643,Paul Goydos,5.4,56,1028,+0.321
2011,48,0,26420,Richard Johnson,5.4,41,753,+0.122
2011,48,0,19970,Robert Karlsson,5.4,33,612,+0.242
2011,48,0,30711,Colt Knost,5.4,50,931,+0.480
2011,48,0,25572,Graeme McDowell,5.4,28,516,+0.393
2011,48,0,23800,Bryce Molder,5.4,53,977,+0.170
2011,48,0,22046,Geoff Ogilvy,5.4,40,745,+0.200
2011,48,0,23325,Vaughn Taylor,5.4,62,1149,+0.258
2011,48,0,2206,David Toms,5.4,44,819,+0.023
2011,58,0,24925,Jonathan Byrd,5.5,55,998,+0.182
2011,58,0,25900,Lucas Glover,5.5,46,844,+0.087
2011,58,0,29420,Billy Horschel,5.5,47,861,+0.191
2011,58,0,22961,David Mathis,5.5,54,973,+0.204
2011,58,0,24361,Pat Perez,5.5,53,967,+0.283
2011,58,0,20127,Chris Riley,5.5,52,942,+0.327
2011,58,0,6527,Steve Stricker,5.5,41,740,+0.073
2011,58,0,27064,Jhonattan Vegas,5.5,53,955,+0.151
2011,58,0,25804,Bubba Watson,5.5,44,806,+0.227
2011,67,0,20157,Retief Goosen,5.6,31,549,-0.065
2011,67,0,23548,Bill Lunde,5.6,60,1068,+0.233
2011,67,0,25396,Kevin Na,5.6,52,929,-0.077
2011,67,0,25818,Scott Piercy,5.6,48,864,+0.146
2011,67,0,25240,D.A. Points,5.6,57,1025,+0.246
2011,67,0,26476,Chez Reavie,5.6,64,1141,+0.250
2011,67,0,27214,Kevin Streelman,5.6,55,988,+0.218
2011,67,0,20160,Charlie Wi,5.6,59,1061,+0.373
2011,75,0,10505,Shane Bertsch,5.7,41,722,+0.341
2011,75,0,23983,Luke Donald,5.7,41,719,-0.024
2011,75,0,7457,Steve Flesch,5.7,62,1079,+0.290
2011,75,0,24924,Bill Haas,5.7,57,998,+0.228
2011,75,0,23353,J.J. Henry,5.7,63,1096,+0.349
2011,75,0,21350,Ryuji Imada,5.7,60,1055,+0.117
2011,75,0,29478,Kevin Kisner,5.7,45,789,+0.289
2011,75,0,32640,Troy Merritt,5.7,45,783,+0.400
2011,75,0,25345,Carl Pettersson,5.7,71,1248,+0.239
2011,75,0,23788,D.J. Trahan,5.7,64,1131,+0.203
2011,75,0,26668,Marc Turnesa,5.7,36,632,+0.306
2011,75,0,25632,Jimmy Walker,5.7,59,1038,+0.119
2011,75,0,21878,Mark Wilson,5.7,55,968,+0.164
2011,88,0,34255,Joseph Bramlett,5.8,48,834,+0.146
2011,88,0,28089,Jason Day,5.8,47,816,+0.064
2011,88,0,27141,J.B. Holmes,5.8,37,638,+0.405
2011,88,0,27939,Matt McQuillan,5.8,39,667,+0.256
2011,88,0,26331,Charl Schwartzel,5.8,32,556,+0.156
2011,88,0,29221,Webb Simpson,5.8,67,1148,+0.239
2011,88,0,32150,Michael Thompson,5.8,55,946,+0.273
2011,95,0,20098,Stuart Appleby,5.9,49,824,+0.184
2011,95,0,20472,Alex Cejka,5.9,38,644,+0.263
2011,95,0,24604,Hunter Haas,5.9,70,1178,E
2011,95,0,26758,David Hearn,5.9,62,1053,+0.161
2011,95,0,27936,Martin Laird,5.9,50,846,+0.240
2011,95,0,27933,John Merrick,5.9,49,834,+0.163
2011,95,0,1948,Tim Petrovic,5.9,62,1057,+0.161
2011,102,0,22371,Aaron Baddeley,6.0,51,847,+0.235
2011,102,0,21805,Harrison Frazar,6.0,34,563,+0.471
2011,104,0,29910,Blake Adams,6.1,89,1454,+0.180
2011,104,0,23541,Ben Crane,6.1,53,864,+0.094
2011,104,0,23638,Brendon de Jonge,6.1,78,1274,+0.064
2011,104,0,30750,Tommy Gainey,6.1,76,1256,+0.289
2011,104,0,12716,Charley Hoffman,6.1,62,1019,+0.403
2011,104,0,10733,Kent Jones,6.1,57,927,+0.474
2011,104,0,24781,Hunter Mahan,6.1,65,1060,+0.169
2011,104,0,27963,Chris Stroud,6.1,66,1076,+0.152
2011,104,0,27330,Josh Teater,6.1,78,1272,+0.218
2011,113,0,1116,Michael Bradley,6.2,50,805,+0.200
2011,113,0,12510,Chad Campbell,6.2,74,1199,+0.338
2011,113,0,20593,Greg Chalmers,6.2,67,1087,+0.224
2011,113,0,26300,Matt Jones,6.2,54,872,+0.148
2011,113,0,23108,Matt Kuchar,6.2,61,991,+0.213
2011,113,0,22405,Justin Rose,6.2,54,878,+0.222
2011,113,0,26679,Kevin Stadler,6.2,62,1003,+0.403
2011,113,0,30110,Kyle Stanley,6.2,68,1099,+0.206
2011,121,0,23614,Rich Beem,6.3,40,630,+0.275
2011,121,0,33141,Keegan Bradley,6.3,67,1058,+0.209
2011,121,0,1313,Steve Elkington,6.3,37,583,+0.243
2011,121,0,6522,Ernie Els,6.3,52,824,+0.327
2011,121,0,30692,Scott Stallings,6.3,60,947,+0.300
2011,121,0,26287,Roland Thatcher,6.3,53,838,+0.132
2011,127,0,26881,Jarrod Lyle,6.4,63,989,+0.143
2011,128,0,12652,Cameron Beckman,6.5,57,875,+0.228
2011,128,0,24357,K.J. Choi,6.5,52,805,+0.058
2011,128,0,29720,Andres Gonzales,6.5,41,631,+0.098
2011,128,0,6515,Shaun Micheel,6.5,58,886,+0.259
2011,132,0,23673,Michael Connell,6.6,66,1004,+0.318
2011,132,0,22378,Trevor Immelman,6.6,61,922,+0.164
2011,132,0,28486,Michael Putnam,6.6,48,723,+0.188
2011,132,0,25457,Alexandre Rocha,6.6,45,683,+0.356
2011,132,0,25834,Daniel Summerhays,6.6,60,906,+0.333
2011,137,0,28087,Kris Blanks,6.7,76,1140,+0.447
2011,137,0,32366,Kevin Chappell,6.7,56,840,+0.107
2011,137,0,21731,Freddie Jacobson,6.7,65,971,+0.154
2011,137,0,33413,Ben Martin,6.7,60,898,+0.383
2011,137,0,31202,William McGirt,6.7,85,1271,+0.082
2011,137,0,23623,Bo Van Pelt,6.7,66,989,+0.152
2011,143,0,24846,Ricky Barnes,6.8,60,881,+0.167
2011,143,0,32102,Rickie Fowler,6.8,62,915,+0.290
2011,143,0,35087,Bio Kim,6.8,53,778,+0.208
2011,143,0,1706,Davis Love III,6.8,49,720,+0.265
2011,143,0,27120,Troy Matteson,6.8,75,1110,+0.347
2011,143,0,27770,Camilo Villegas,6.8,53,784,+0.302
2011,149,0,6251,Chris DiMarco,6.9,78,1136,+0.269
2011,149,0,23409,James Driscoll,6.9,58,836,+0.121
2011,149,0,20766,Padraig Harrington,6.9,42,609,+0.214
2011,149,0,8537,J.P. Hayes,6.9,46,664,+0.304
2011,149,0,27797,Derek Lamely,6.9,54,779,+0.278
2011,149,0,33911,Nate Smith,6.9,51,735,+0.098
2011,155,0,21407,Arjun Atwal,7.0,80,1138,+0.238
2011,155,0,24980,Scott Gutschewski,7.0,53,762,+0.377
2011,155,0,33419,Cameron Tringale,7.0,94,1339,+0.181
2011,158,0,21209,Sergio Garcia,7.1,44,620,+0.068
2011,158,0,31557,Jim Herman,7.1,56,792,+0.268
2011,158,0,24140,Sean O'Hair,7.1,59,831,+0.373
2011,158,0,30946,Alex Prugh,7.1,69,973,+0.290
2011,158,0,31193,Jim Renner,7.1,52,730,+0.250
2011,158,0,6567,Vijay Singh,7.1,70,984,+0.143
2011,158,0,29518,Brendan Steele,7.1,76,1064,+0.224
2011,165,0,20070,Matt Bettencourt,7.2,76,1057,+0.237
2011,165,0,12782,Tim Herron,7.2,76,1062,+0.145
2011,165,0,28158,Steve Marino,7.2,62,856,+0.210
2011,165,0,28475,Jeff Overton,7.2,72,1006,+0.181
2011,169,0,24290,D.J. Brigman,7.3,55,757,+0.545
2011,169,0,21961,Charles Howell III,7.3,91,1245,+0.077
2011,169,0,29718,Anthony Kim,7.3,57,778,+0.053
2011,172,0,21949,Joe Ogilvie,7.4,62,842,+0.242
2011,173,0,20848,Ángel Cabrera,7.5,36,483,+0.278
2011,173,0,26851,Marc Leishman,7.5,82,1090,+0.317
2011,173,0,24138,Ian Poulter,7.5,41,545,+0.317
2011,173,0,27095,Nick Watney,7.5,64,859,+0.172
2011,177,0,20229,Stewart Cink,7.6,54,708,+0.204
2011,177,0,25562,Andres Romero,7.6,71,933,+0.282
2011,179,0,23320,Ryan Palmer,7.7,63,816,+0.095
2011,179,0,32876,Martin Piller,7.7,55,713,+0.164
2011,179,0,23621,Rory Sabbatini,7.7,64,836,+0.156
2011,182,0,34072,Will Strickler,7.8,46,589,+0.087
2011,183,0,30926,Chris Kirk,8.1,86,1060,+0.128
2011,184,0,20572,Rod Pampling,8.3,69,835,+0.101
2011,185,0,9011,David Duval,8.5,67,792,+0.224
2011,186,0,1810,Phil Mickelson,9.1,73,803,+0.068
2016,1,0,23983,Luke Donald,3.7,30,127,+0.300
2016,1,0,31560,Brian Stuard,3.7,31,129,+0.355
2016,3,0,22405,Justin Rose,3.8,26,115,+0.308
2016,4,0,24461,Thomas Aiken,3.9,26,110,+0.385
2016,5,0,10809,Jim Furyk,4.1,25,109,+0.440
2016,5,0,30711,Colt Knost,4.1,41,174,+0.171
2016,7,0,45526,Abraham Ancer,4.5,24,98,+0.333
2016,7,0,26596,Ryan Moore,4.5,41,176,+0.171
2016,9,0,30692,Scott Stallings,4.6,40,174,+0.300
2016,10,0,33399,Adam Hadwin,4.7,57,246,+0.158
2016,10,0,10213,Dicky Pride,4.7,27,112,+0.370
2016,10,0,21878,Mark Wilson,4.7,36,152,+0.222
2016,13,0,22371,Aaron Baddeley,4.8,49,203,+0.041
2016,13,0,33410,Andrew Landry,4.8,22,96,+0.545
2016,15,0,32200,Roberto Castro,4.9,60,258,+0.117
2016,15,0,34261,Scott Langley,4.9,36,151,+0.222
2016,17,0,30926,Chris Kirk,5.0,52,219,+0.115
2016,17,0,29461,Jamie Lovemark,5.0,57,244,+0.211
2016,17,0,29485,Brett Stegmaier,5.0,52,221,+0.077
2016,20,0,21209,Sergio Garcia,5.1,22,91,+0.091
2016,20,0,34174,John Huh,5.1,56,242,+0.464
2016,20,0,35879,Kelly Kraft,5.1,32,137,+0.156
2016,20,0,27466,Spencer Levin,5.1,59,253,+0.305
2016,20,0,25396,Kevin Na,5.1,49,210,+0.245
2016,20,0,26289,Boo Weekley,5.1,50,209,+0.400
2016,26,0,26758,David Hearn,5.3,60,255,+0.133
2016,26,0,27974,Sung Kang,5.3,53,229,+0.113
2016,26,0,29478,Kevin Kisner,5.3,54,227,+0.111
2016,29,0,35539,Luke Guthrie,5.4,33,137,+0.061
2016,29,0,28092,D.H. Lee,5.4,35,145,+0.371
2016,29,0,24490,George McNeill,5.4,34,142,+0.294
2016,32,0,10885,Robert Allenby,5.5,31,130,+0.161
2016,32,0,24507,Jason Bohn,5.5,45,191,+0.244
2016,32,0,25364,Paul Casey,5.5,44,184,+0.227
2016,32,0,31557,Jim Herman,5.5,55,235,+0.327
2016,32,0,8075,Jerry Kelly,5.5,46,197,+0.370
2016,32,0,33122,Russell Knox,5.5,50,214,+0.240
2016,32,0,31202,William McGirt,5.5,67,278,+0.239
2016,39,0,12510,Chad Campbell,5.6,62,271,+0.113
2016,39,0,20472,Alex Cejka,5.6,40,170,+0.125
2016,39,0,20766,Padraig Harrington,5.6,34,145,+0.324
2016,39,0,27141,J.B. Holmes,5.6,47,202,+0.255
2016,39,0,32757,Patton Kizzire,5.6,58,250,+0.052
2016,39,0,27214,Kevin Streelman,5.6,50,218,+0.100
2016,45,0,35545,Blayne Barber,5.7,59,255,+0.220
2016,45,0,33141,Keegan Bradley,5.7,50,213,+0.160
2016,45,0,25720,Chad Collins,5.7,51,223,+0.235
2016,45,0,32448,James Hahn,5.7,55,231,+0.200
2016,45,0,24024,Zach Johnson,5.7,58,241,+0.224
2016,50,0,32366,Kevin Chappell,5.8,63,267,+0.159
2016,50,0,32102,Rickie Fowler,5.8,52,221,+0.269
2016,50,0,24358,Robert Garrigus,5.8,44,185,+0.159
2016,50,0,28679,Fabián Gómez,5.8,59,250,+0.220
2016,50,0,29420,Billy Horschel,5.8,46,199,+0.174
2016,50,0,29222,Billy Hurley III,5.8,48,200,E
2016,50,0,23108,Matt Kuchar,5.8,62,268,+0.242
2016,50,0,35300,Andrew Loupe,5.8,53,224,+0.396
2016,50,0,32839,Hideki Matsuyama,5.8,47,201,+0.064
2016,50,0,26329,Louis Oosthuizen,5.8,34,144,+0.324
2016,50,0,25818,Scott Piercy,5.8,52,221,+0.154
2016,50,0,26476,Chez Reavie,5.8,61,258,+0.295
2016,50,0,29518,Brendan Steele,5.8,56,243,+0.250
2016,50,0,6527,Steve Stricker,5.8,36,153,+0.222
2016,64,0,20098,Stuart Appleby,5.9,54,223,+0.222
2016,64,0,29720,Andres Gonzales,5.9,52,225,+0.365
2016,64,0,20157,Retief Goosen,5.9,39,164,+0.256
2016,64,0,24924,Bill Haas,5.9,52,215,+0.346
2016,64,0,34098,Russell Henley,5.9,57,240,+0.281
2016,64,0,34409,David Lingmerth,5.9,50,219,+0.140
2016,70,0,29479,Scott Brown,6.0,58,247,+0.345
2016,70,0,20848,Ángel Cabrera,6.0,41,175,+0.268
2016,70,0,34262,Jon Curran,6.0,70,301,+0.071
2016,70,0,29974,Branden Grace,6.0,35,149,+0.171
2016,70,0,27129,Luke List,6.0,53,227,+0.189
2016,70,0,34466,Peter Malnati,6.0,62,260,+0.258
2016,70,0,25572,Graeme McDowell,6.0,38,164,+0.079
2016,70,0,20691,Greg Owen,6.0,57,236,+0.158
2016,70,0,35451,Scott Pinckney,6.0,59,252,+0.373
2016,70,0,32150,Michael Thompson,6.0,45,188,+0.333
2016,80,0,23541,Ben Crane,6.1,56,245,+0.107
2016,80,0,31416,Derek Fathauer,6.1,64,271,+0.219
2016,80,0,31646,Emiliano Grillo,6.1,62,264,+0.274
2016,80,0,33461,Morgan Hoffmann,6.1,50,213,+0.100
2016,80,0,28158,Steve Marino,6.1,47,197,+0.319
2016,80,0,33667,Carlos Ortiz,6.1,51,218,+0.333
2016,86,0,40026,Daniel Berger,6.2,62,264,+0.226
2016,86,0,27436,Graham DeLaet,6.2,50,217,+0.260
2016,86,0,36801,Mark Hubbard,6.2,71,300,+0.282
2016,86,0,37454,Whee Kim,6.2,56,242,+0.107
2016,86,0,24912,Will MacKenzie,6.2,57,241,+0.263
2016,86,0,33448,Justin Thomas,6.2,64,274,+0.156
2016,86,0,25892,Steve Wheatcroft,6.2,60,256,+0.200
2016,93,0,24357,K.J. Choi,6.3,58,251,+0.172
2016,93,0,23638,Brendon de Jonge,6.3,57,241,+0.228
2016,93,0,22892,Jason Gore,6.3,52,222,+0.288
2016,93,0,21731,Freddie Jacobson,6.3,62,261,+0.210
2016,93,0,30925,Dustin Johnson,6.3,55,233,+0.364
2016,93,0,30110,Kyle Stanley,6.3,69,295,+0.275
2016,93,0,37189,Harold Varner III,6.3,70,297,+0.129
2016,100,0,20104,Ken Duke,6.4,43,183,+0.163
2016,100,0,29926,Danny Lee,6.4,63,264,+0.365
2016,100,0,28237,Rory McIlroy,6.4,43,185,+0.140
2016,100,0,23800,Bryce Molder,6.4,60,251,+0.200
2016,100,0,33418,Shawn Stefani,6.4,68,286,+0.162
2016,105,0,29725,Tony Finau,6.5,70,306,+0.129
2016,105,0,26300,Matt Jones,6.5,57,237,+0.386
2016,105,0,36699,Patrick Rodgers,6.5,64,279,+0.141
2016,105,0,20645,John Senden,6.5,71,301,+0.141
2016,105,0,27963,Chris Stroud,6.5,62,262,+0.242
2016,105,0,2206,David Toms,6.5,49,205,+0.163
2016,111,0,34099,Harris English,6.6,66,285,+0.030
2016,111,0,30944,Jason Kokrak,6.6,68,296,+0.118
2016,111,0,26851,Marc Leishman,6.6,60,255,+0.167
2016,111,0,34264,Hudson Swafford,6.6,84,368,+0.131
2016,111,0,23325,Vaughn Taylor,6.6,61,253,+0.246
2016,116,0,24494,Erik Compton,6.7,47,201,+0.362
2016,116,0,37273,Derek Ernst,6.7,40,169,+0.150
2016,116,0,21961,Charles Howell III,6.7,73,307,+0.151
2016,116,0,33413,Ben Martin,6.7,75,320,+0.213
2016,116,0,24140,Sean O'Hair,6.7,78,341,-0.013
2016,116,0,25240,D.A. Points,6.7,36,156,+0.250
2016,116,0,29476,Kyle Reifers,6.7,90,383,+0.344
2016,116,0,35732,Wes Roach,6.7,40,175,+0.275
2016,116,0,24502,Adam Scott,6.7,52,223,+0.154
2016,116,0,26951,Johnson Wagner,6.7,71,308,+0.352
2016,126,0,29268,Bronson Burgoon,6.8,61,261,+0.197
2016,126,0,20229,Stewart Cink,6.8,46,196,+0.239
2016,126,0,37455,Si Woo Kim,6.8,94,399,+0.106
2016,126,0,27936,Martin Laird,6.8,67,295,+0.209
2016,126,0,29289,S.Y. Noh,6.8,64,282,+0.016
2016,126,0,30927,Brendon Todd,6.8,51,213,+0.235
2016,126,0,33419,Cameron Tringale,6.8,66,283,+0.121
2016,126,0,25804,Bubba Watson,6.8,48,200,+0.229
2016,126,0,25349,Tim Wilkinson,6.8,47,199,+0.213
2016,135,0,25686,Jason Dufner,6.9,76,314,+0.263
2016,135,0,27644,Brian Harman,6.9,88,371,+0.148
2016,135,0,27942,Rob Oppenheim,6.9,48,199,+0.229
2016,135,0,27649,Brandt Snedeker,6.9,72,304,+0.125
2016,135,0,25493,Nick Taylor,6.9,63,263,+0.254
2016,135,0,28114,Dawie van der Walt,6.9,54,228,+0.093
2016,141,0,26331,Charl Schwartzel,7.0,54,231,+0.185
2016,142,0,46440,Smylie Kaufman,7.1,70,299,+0.214
2016,143,0,40058,Zac Blair,7.2,81,338,+0.173
2016,143,0,25274,Steven Bowditch,7.2,53,226,+0.340
2016,143,0,36689,Brooks Koepka,7.2,60,253,+0.067
2016,143,0,30163,Henrik Norlander,7.2,53,221,+0.245
2016,143,0,20572,Rod Pampling,7.2,37,157,+0.189
2016,143,0,28132,Tyrone Van Aswegen,7.2,87,374,+0.218
2016,143,0,25632,Jimmy Walker,7.2,70,291,+0.143
2016,150,0,24846,Ricky Barnes,7.3,80,347,+0.188
2016,150,0,27895,Jonas Blixt,7.3,68,290,+0.206
2016,150,0,27747,Hiroshi Iwata,7.3,67,290,+0.224
2016,153,0,29745,Tyler Aldridge,7.4,69,286,+0.304
2016,153,0,28089,Jason Day,7.4,56,238,-0.071
2016,153,0,25198,Francesco Molinari,7.4,59,245,+0.254
2016,153,0,29223,Sam Saunders,7.4,52,218,+0.346
2016,153,0,27770,Camilo Villegas,7.4,72,303,+0.292
2016,158,0,25900,Lucas Glover,7.5,70,299,+0.200
2016,158,0,24781,Hunter Mahan,7.5,52,224,+0.269
2016,158,0,1810,Phil Mickelson,7.5,61,256,+0.098
2016,158,0,22046,Geoff Ogilvy,7.5,52,220,+0.135
2016,158,0,29221,Webb Simpson,7.5,61,260,+0.098
2016,163,0,32618,Rhein Gibson,7.6,46,195,+0.152
2016,163,0,23353,J.J. Henry,7.6,65,279,+0.308
2016,163,0,25834,Daniel Summerhays,7.6,84,352,+0.250
2016,166,0,35532,Tom Hoge,7.7,67,285,+0.284
2016,166,0,23320,Ryan Palmer,7.7,83,358,+0.133
2016,166,0,6567,Vijay Singh,7.7,69,298,+0.304
2016,166,0,34265,Will Wilcox,7.7,61,259,+0.180
2016,170,0,6522,Ernie Els,7.8,60,257,+0.150
2016,170,0,28475,Jeff Overton,7.8,63,261,+0.254
2016,172,0,34563,Chesson Hadley,7.9,73,315,+0.219
2016,172,0,27064,Jhonattan Vegas,7.9,88,382,+0.182
2016,174,0,31323,Gary Woodland,8.0,85,361,+0.129
2016,175,0,32640,Troy Merritt,8.2,74,311,+0.297
2016,175,0,35891,Cameron Smith,8.2,52,225,+0.192
2016,177,0,31420,Anirban Lahiri,8.3,55,230,+0.236
2016,178,0,12716,Charley Hoffman,8.4,83,356,+0.145
2016,179,0,34360,Patrick Reed,8.6,93,395,+0.108
2016,180,0,32876,Martin Piller,8.7,57,242,+0.158
2016,180,0,34431,Robert Streb,8.7,80,337,+0.325
2016,182,0,34046,Jordan Spieth,8.8,71,301,E
2016,183,0,39975,Michael Kim,9.0,107,455,+0.093
2016,184,0,23621,Rory Sabbatini,9.1,49,206,+0.184
2016,185,0,33204,Shane Lowry,9.3,48,206,+0.229
2005,1,0,20157,Retief Goosen,2.4,15,630,-0.133
2005,2,0,1157,Tom Byrum,2.7,30,1129,+0.267
2005,2,0,1381,Fred Funk,2.7,34,1239,+0.088
2005,2,0,2010,Loren Roberts,2.7,19,712,+0.158
2005,5,0,20382,Stephen Leaney,2.8,33,1166,+0.091
2005,6,0,20127,Chris Riley,3.2,23,721,+0.478
2005,7,0,20623,Gavin Coles,3.3,32,979,+0.313
2005,8,0,1142,Bart Bryant,3.4,39,1158,+0.179
2005,9,0,20378,Mathias Grönberg,3.5,28,807,+0.286
2005,9,0,22293,Heath Slocum,3.5,47,1325,+0.149
2005,9,0,2239,Scott Verplank,3.5,35,1002,+0.314
2005,9,0,10425,Jay Williamson,3.5,26,739,+0.577
2005,13,0,1797,Rocco Mediate,3.6,34,957,+0.294
2005,13,0,20548,Hidemichi Tanaka,3.6,51,1420,+0.235
2005,15,0,20098,Stuart Appleby,3.7,34,924,+0.029
2005,15,0,23983,Luke Donald,3.7,23,615,+0.043
2005,15,0,26420,Richard Johnson,3.7,25,667,+0.120
2005,15,0,1619,Skip Kendall,3.7,40,1086,+0.350
2005,15,0,1928,Corey Pavin,3.7,36,962,+0.250
2005,15,0,8385,Omar Uresti,3.7,41,1117,+0.366
2005,15,0,20812,Tjaart van der Walt,3.7,29,780,+0.276
2005,22,0,6621,Joe Durant,3.8,40,1046,+0.075
2005,22,0,23623,Bo Van Pelt,3.8,54,1418,+0.444
2005,22,0,8793,Tiger Woods,3.8,31,816,-0.065
2005,25,0,1161,Mark Calcavecchia,3.9,44,1140,+0.341
2005,25,0,1175,Jim Carter,3.9,33,837,+0.424
2005,25,0,20472,Alex Cejka,3.9,42,1069,+0.381
2005,25,0,1313,Steve Elkington,3.9,32,818,+0.219
2005,25,0,1766,Billy Mayfair,3.9,58,1506,+0.310
2005,25,0,22405,Justin Rose,3.9,52,1324,+0.173
2005,31,0,1132,Mark Brooks,4.0,39,972,+0.205
2005,31,0,12645,Brent Geiberger,4.0,32,794,+0.188
2005,31,0,1724,Jeff Maggert,4.0,36,892,+0.278
2005,31,0,6595,Kevin Sutherland,4.0,46,1159,+0.065
2005,31,0,23322,Brett Wetterich,4.0,41,1031,+0.244
2005,36,0,1139,Olin Browne,4.1,52,1263,+0.212
2005,36,0,19972,José Coceres,4.1,31,754,+0.355
2005,36,0,24140,Sean O'Hair,4.1,52,1269,+0.250
2005,36,0,20645,John Senden,4.1,57,1379,+0.158
2005,40,0,1487,Jeff Hart,4.2,36,849,+0.222
2005,40,0,21961,Charles Howell III,4.2,46,1087,+0.130
2005,40,0,8075,Jerry Kelly,4.2,49,1179,+0.367
2005,40,0,6332,Neal Lancaster,4.2,55,1325,+0.291
2005,40,0,1823,Larry Mize,4.2,28,669,+0.250
2005,40,0,22913,John Rollins,4.2,52,1243,+0.173
2005,46,0,12826,Paul Claxton,4.3,45,1046,+0.333
2005,46,0,1249,John Daly,4.3,37,868,+0.351
2005,46,0,21209,Sergio Garcia,4.3,33,760,+0.061
2005,46,0,25900,Lucas Glover,4.3,50,1171,+0.360
2005,46,0,10962,Bradley Hughes,4.3,31,723,+0.613
2005,46,0,2101,Joey Sindelar,4.3,62,1450,+0.387
2005,46,0,22295,Darron Stiles,4.3,46,1061,-0.043
2005,53,0,21633,Steve Allan,4.4,57,1307,+0.298
2005,53,0,1035,Tommy Armour III,4.4,61,1376,+0.246
2005,53,0,23541,Ben Crane,4.4,43,970,+0.140
2005,53,0,20502,Michael Long,4.4,43,975,+0.395
2005,53,0,22046,Geoff Ogilvy,4.4,50,1130,+0.160
2005,53,0,1945,Kenny Perry,4.4,39,891,+0.333
2005,53,0,12602,Dean Wilson,4.4,53,1195,+0.302
2005,53,0,21878,Mark Wilson,4.4,43,973,+0.302
2005,61,0,12652,Cameron Beckman,4.5,57,1279,+0.351
2005,61,0,28088,Matt Davidson,4.5,33,737,+0.636
2005,63,0,7223,Brian Bateman,4.6,60,1305,+0.217
2005,63,0,24357,K.J. Choi,4.6,37,796,+0.162
2005,63,0,1219,John Cook,4.6,42,919,+0.452
2005,63,0,20121,Todd Fischer,4.6,62,1351,+0.323
2005,63,0,20433,Mark Hensby,4.6,34,732,+0.265
2005,63,0,1706,Davis Love III,4.6,40,875,+0.250
2005,63,0,12454,Mario Tiziani,4.6,42,905,+0.286
2005,63,0,23349,Charles Warren,4.6,56,1211,+0.304
2005,71,0,1042,Paul Azinger,4.7,42,893,+0.405
2005,71,0,8123,Jeff Brehaut,4.7,44,931,+0.182
2005,71,0,12510,Chad Campbell,4.7,51,1088,+0.275
2005,71,0,21753,Brian Davis,4.7,46,987,+0.196
2005,71,0,10809,Jim Furyk,4.7,52,1103,+0.135
2005,71,0,11032,Frank Lickliter II,4.7,60,1280,E
2005,71,0,20628,Arron Oberholser,4.7,36,765,+0.111
2005,78,0,24290,D.J. Brigman,4.8,46,949,+0.239
2005,78,0,1320,Bob Estes,4.8,56,1168,+0.286
2005,78,0,7457,Steve Flesch,4.8,46,963,+0.261
2005,78,0,20634,Peter Lonard,4.8,48,1002,+0.313
2005,78,0,21498,Hideto Tanihara,4.8,32,667,+0.250
2005,78,0,10423,Mike Weir,4.8,35,728,+0.086
2005,78,0,20396,Lee Westwood,4.8,24,503,+0.500
2005,85,0,23036,Chris Anderson,4.9,42,865,+0.095
2005,85,0,21407,Arjun Atwal,4.9,43,877,+0.209
2005,85,0,19846,Brian Gay,4.9,68,1379,+0.088
2005,85,0,26758,David Hearn,4.9,45,919,+0.333
2005,85,0,10733,Kent Jones,4.9,66,1349,+0.167
2005,85,0,24361,Pat Perez,4.9,55,1131,+0.109
2005,85,0,1941,Tom Pernice Jr.,4.9,66,1351,+0.106
2005,85,0,25240,D.A. Points,4.9,62,1255,+0.161
2005,85,0,6567,Vijay Singh,4.9,64,1303,+0.219
2005,85,0,21951,Joey Snyder III,4.9,67,1367,+0.343
2005,85,0,26679,Kevin Stadler,4.9,63,1281,+0.365
2005,85,0,26287,Roland Thatcher,4.9,50,1017,+0.320
2005,97,0,6197,Michael Allen,5.0,59,1173,+0.220
2005,97,0,23540,Jason Allred,5.0,49,985,+0.224
2005,97,0,24507,Jason Bohn,5.0,61,1209,+0.361
2005,97,0,6575,Dudley Hart,5.0,56,1118,-0.018
2005,97,0,1599,Steve Jones,5.0,35,697,+0.400
2005,97,0,24781,Hunter Mahan,5.0,69,1377,+0.246
2005,97,0,27095,Nick Watney,5.0,62,1243,+0.177
