YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,GIR PUTTS,GREENS HIT,BIRDIE CONVERSION,# OF PUTTS,# OF HOLES
2006,60,0,12602,Dean Wilson,1.765,2301.0,1304.0,29.26,,
2006,62,0,23497,Tag Ridings,1.766,1946.0,1102.0,31.72,,
2006,62,0,23322,Brett Wetterich,1.766,1768.0,1001.0,32.23,,
2006,64,0,9011,David Duval,1.767,1318.0,746.0,30.91,,
2006,64,0,24502,Adam Scott,1.767,1495.0,846.0,30.39,,
2006,66,0,1042,Paul Azinger,1.769,1728.0,977.0,28.0,,
2006,66,0,19824,Craig Barlow,1.769,1528.0,864.0,30.54,,
2006,66,0,22046,Geoff Ogilvy,1.769,1403.0,793.0,31.44,,
2006,69,0,24980,Scott Gutschewski,1.77,1083.0,612.0,29.06,,
2006,69,0,1619,Skip Kendall,1.77,1542.0,871.0,27.24,,
2006,69,0,6012,Greg Kraft,1.77,1499.0,847.0,27.22,,
2006,69,0,6373,José María Olazábal,1.77,1211.0,684.0,28.89,,
2006,73,0,1329,Brad Faxon,1.771,1443.0,815.0,28.13,,
2006,73,0,7457,Steve Flesch,1.771,2419.0,1366.0,28.43,,
2006,73,0,20157,Retief Goosen,1.771,1252.0,707.0,30.26,,
2006,73,0,22378,Trevor Immelman,1.771,1893.0,1069.0,30.06,,
2006,73,0,24361,Pat Perez,1.771,1031.0,582.0,30.05,,
2006,73,0,2223,Bob Tway,1.771,1596.0,901.0,27.68,,
2006,79,0,6251,Chris DiMarco,1.772,1653.0,933.0,29.22,,
2006,79,0,24138,Ian Poulter,1.772,1095.0,618.0,28.8,,
2006,79,0,23623,Bo Van Pelt,1.772,2162.0,1220.0,31.09,,
2006,82,0,7867,Woody Austin,1.773,2140.0,1207.0,30.49,,
2006,82,0,1761,Len Mattiace,1.773,1108.0,625.0,29.21,,
2006,82,0,26596,Ryan Moore,1.773,1312.0,740.0,30.27,,
2006,82,0,25240,D.A. Points,1.773,1606.0,906.0,30.35,,
2006,86,0,24024,Zach Johnson,1.774,1879.0,1059.0,26.94,,
2006,87,0,20628,Arron Oberholser,1.775,1748.0,985.0,29.2,,
2006,88,0,25345,Carl Pettersson,1.776,1852.0,1043.0,29.62,,
2006,89,0,20498,Briny Baird,1.777,1729.0,973.0,28.87,,
2006,89,0,20472,Alex Cejka,1.777,1971.0,1109.0,29.33,,
2006,89,0,26360,Bubba Dickerson,1.777,2015.0,1134.0,29.89,,
2006,89,0,1320,Bob Estes,1.777,1814.0,1021.0,28.07,,
2006,89,0,1553,John Huston,1.777,1441.0,811.0,30.24,,
2006,89,0,24781,Hunter Mahan,1.777,2113.0,1189.0,31.06,,
2006,89,0,20631,David McKenzie,1.777,1685.0,948.0,28.69,,
2006,89,0,6515,Shaun Micheel,1.777,2011.0,1132.0,28.05,,
2006,97,0,12645,Brent Geiberger,1.778,2016.0,1134.0,28.04,,
2006,97,0,1666,Bernhard Langer,1.778,1513.0,851.0,28.94,,
2006,97,0,1887,Mark O'Meara,1.778,951.0,535.0,27.66,,
2006,100,0,10860,Justin Leonard,1.779,1603.0,901.0,26.34,,
2006,100,0,7749,Brett Quigley,1.779,2281.0,1282.0,29.04,,
2006,102,0,2110,Jerry Smith,1.78,1962.0,1102.0,28.79,,
2006,102,0,23788,D.J. Trahan,1.78,1846.0,1037.0,29.03,,
2006,102,0,27770,Camilo Villegas,1.78,1945.0,1093.0,30.55,,
2006,105,0,20099,Doug Barron,1.781,1414.0,794.0,28.59,,
2006,105,0,19881,Robert Damron,1.781,1854.0,1041.0,27.87,,
2006,105,0,8075,Jerry Kelly,1.781,2152.0,1208.0,28.46,,
2006,105,0,23621,Rory Sabbatini,1.781,1717.0,964.0,30.18,,
2006,109,0,1707,Steve Lowery,1.782,2037.0,1143.0,28.33,,
2006,109,0,7013,Wes Short Jr.,1.782,1935.0,1086.0,30.56,,
2006,111,0,8835,Kris Cox,1.783,1726.0,968.0,28.66,,
2006,111,0,6575,Dudley Hart,1.783,1699.0,953.0,28.99,,
2006,111,0,21470,Daisuke Maruyama,1.783,1680.0,942.0,28.5,,
2006,114,0,6621,Joe Durant,1.785,2264.0,1268.0,28.67,,
2006,114,0,1381,Fred Funk,1.785,2238.0,1254.0,27.1,,
2006,114,0,6350,Bob May,1.785,1376.0,771.0,27.86,,
2006,117,0,24924,Bill Haas,1.786,1982.0,1110.0,29.39,,
2006,118,0,25936,Alex Aragon,1.787,1160.0,649.0,29.89,,
2006,118,0,23614,Rich Beem,1.787,1767.0,989.0,29.25,,
2006,118,0,8123,Jeff Brehaut,1.787,2078.0,1163.0,29.35,,
2006,121,0,1024,Billy Andrade,1.788,1582.0,885.0,27.7,,
2006,121,0,1388,Robert Gamez,1.788,1961.0,1097.0,27.67,,
2006,121,0,23353,J.J. Henry,1.788,2040.0,1141.0,28.12,,
2006,121,0,22548,Patrick Sheehan,1.788,2056.0,1150.0,26.92,,
2006,121,0,27095,Nick Watney,1.788,1999.0,1118.0,31.72,,
2006,126,0,21646,David Branshaw,1.789,2199.0,1229.0,27.17,,
2006,126,0,1219,John Cook,1.789,1431.0,800.0,27.07,,
2006,126,0,1724,Jeff Maggert,1.789,1705.0,953.0,27.5,,
2006,129,0,1249,John Daly,1.79,961.0,537.0,31.47,,
2006,129,0,21753,Brian Davis,1.79,1896.0,1059.0,28.34,,
2006,129,0,6573,Brandt Jobe,1.79,1906.0,1065.0,28.02,,
2006,132,0,1161,Mark Calcavecchia,1.792,1862.0,1039.0,30.51,,
2006,132,0,24357,K.J. Choi,1.792,2021.0,1128.0,27.53,,
2006,132,0,24358,Robert Garrigus,1.792,1731.0,966.0,31.43,,
2006,132,0,1473,Todd Hamilton,1.792,1321.0,737.0,27.38,,
2006,132,0,22293,Heath Slocum,1.792,2034.0,1135.0,27.84,,
2006,132,0,19913,Ron Whittaker,1.792,1683.0,939.0,26.2,,
2006,138,0,11123,Chris Couch,1.793,1601.0,893.0,30.53,,
2006,138,0,6643,Paul Goydos,1.793,1517.0,846.0,26.98,,
2006,138,0,10565,Ian Leggatt,1.793,1551.0,865.0,27.93,,
2006,138,0,28475,Jeff Overton,1.793,1960.0,1093.0,28.41,,
2006,138,0,20645,John Senden,1.793,2136.0,1191.0,27.23,,
2006,143,0,12510,Chad Campbell,1.795,1895.0,1056.0,28.02,,
2006,144,0,22892,Jason Gore,1.796,1712.0,953.0,29.97,,
2006,144,0,1766,Billy Mayfair,1.796,2022.0,1126.0,26.65,,
2006,144,0,21959,Ted Purdy,1.796,2189.0,1219.0,28.62,,
2006,144,0,6595,Kevin Sutherland,1.796,2119.0,1180.0,27.15,,
2006,148,0,24507,Jason Bohn,1.797,2216.0,1233.0,27.89,,
2006,148,0,23349,Charles Warren,1.797,1978.0,1101.0,27.51,,
2006,148,0,25804,Bubba Watson,1.797,1705.0,949.0,30.66,,
2006,151,0,22621,Ben Curtis,1.798,1816.0,1010.0,26.36,,
2006,152,0,1132,Mark Brooks,1.799,1813.0,1008.0,23.86,,
2006,152,0,1948,Tim Petrovic,1.799,1806.0,1004.0,27.35,,
2006,152,0,2101,Joey Sindelar,1.799,2000.0,1112.0,27.09,,
2006,155,0,22946,Henrik Bjornstad,1.8,1982.0,1101.0,27.3,,
2006,155,0,20378,Mathias Grönberg,1.8,1919.0,1066.0,29.17,,
2006,155,0,24140,Sean O'Hair,1.8,2056.0,1142.0,29.74,,
2006,158,0,21209,Sergio Garcia,1.802,1204.0,668.0,30.43,,
2006,158,0,12782,Tim Herron,1.802,1645.0,913.0,27.17,,
2006,158,0,27141,J.B. Holmes,1.802,1631.0,905.0,31.56,,
2006,158,0,1685,J.L. Lewis,1.802,1159.0,643.0,26.37,,
2006,162,0,27120,Troy Matteson,1.803,2174.0,1206.0,28.12,,
2006,162,0,1823,Larry Mize,1.803,1062.0,589.0,23.17,,
2006,162,0,2246,Duffy Waldorf,1.803,1978.0,1097.0,28.35,,
2006,165,0,2106,Chris Smith,1.806,1510.0,836.0,27.01,,
2006,166,0,8385,Omar Uresti,1.807,1274.0,705.0,25.89,,
2006,167,0,7223,Brian Bateman,1.808,1365.0,755.0,25.53,,
2006,167,0,21660,Jason Schultz,1.808,1542.0,853.0,27.73,,
2006,167,0,20812,Tjaart van der Walt,1.808,1197.0,662.0,25.45,,
2006,170,0,25935,John Engler Jr.,1.809,1304.0,721.0,25.28,,
2006,170,0,23616,Ryan Hietala,1.809,1154.0,638.0,26.96,,
2006,170,0,1599,Steve Jones,1.809,1677.0,927.0,26.24,,
2006,170,0,24912,Will MacKenzie,1.809,1948.0,1077.0,28.65,,
2006,174,0,8375,Paul Stankowski,1.811,1503.0,830.0,26.9,,
2006,175,0,1142,Bart Bryant,1.812,1926.0,1063.0,24.95,,
2006,175,0,20691,Greg Owen,1.812,1721.0,950.0,28.87,,
2006,177,0,20105,Jeff Gove,1.813,2045.0,1128.0,25.8,,
2006,177,0,1945,Kenny Perry,1.813,1615.0,891.0,26.46,,
2006,179,0,12823,Carlos Franco,1.814,1830.0,1009.0,27.98,,
2006,180,0,1928,Corey Pavin,1.815,1454.0,801.0,23.43,,
2006,181,0,1226,Fred Couples,1.816,1068.0,588.0,27.01,,
2006,182,0,23409,James Driscoll,1.817,1604.0,883.0,28.83,,
2006,182,0,1313,Steve Elkington,1.817,1161.0,639.0,24.96,,
2006,184,0,23673,Michael Connell,1.819,1008.0,554.0,26.4,,
2006,185,0,21961,Charles Howell III,1.823,2011.0,1103.0,26.23,,
2006,185,0,11011,Mike Sposa,1.823,1347.0,739.0,26.93,,
2006,187,0,20574,Mathew Goggin,1.824,1543.0,846.0,27.78,,
2006,187,0,20634,Peter Lonard,1.824,1576.0,864.0,25.35,,
2006,187,0,20548,Hidemichi Tanaka,1.824,1388.0,761.0,23.92,,
2006,190,0,1677,Tom Lehman,1.827,1301.0,712.0,24.37,,
2006,191,0,20094,Jonathan Kaye,1.828,2071.0,1133.0,25.8,,
2006,192,0,28780,Nicholas Thompson,1.829,2001.0,1094.0,27.17,,
2006,193,0,23307,Roger Tambellini,1.833,1316.0,718.0,26.43,,
2006,194,0,25842,Jon Mills,1.835,1367.0,745.0,24.36,,
2006,195,0,27943,Matt Hansen,1.839,1462.0,795.0,27.36,,
2006,196,0,12662,Thomas Levet,1.851,1120.0,605.0,23.71,,
2006,1,0,22371,Aaron Baddeley,1.553,,,,2125.0,1368.0
2006,2,0,19846,Brian Gay,1.558,,,,3001.0,1926.0
2006,3,0,20850,Daniel Chopra,1.567,,,,3019.0,1926.0
2006,4,0,6527,Steve Stricker,1.57,,,,1752.0,1116.0
2006,5,0,1042,Paul Azinger,1.577,,,,2469.0,1566.0
2006,6,0,20572,Rod Pampling,1.58,,,,2389.0,1512.0
2006,7,0,23541,Ben Crane,1.581,,,,2277.0,1440.0
2006,8,0,6197,Michael Allen,1.582,,,,2392.0,1512.0
2006,9,0,1329,Brad Faxon,1.583,,,,2223.0,1404.0
2006,10,0,23983,Luke Donald,1.586,,,,1798.0,1134.0
2006,10,0,21805,Harrison Frazar,1.586,,,,2598.0,1638.0
2006,12,0,23718,Nathan Green,1.587,,,,2970.0,1872.0
2006,13,0,20099,Doug Barron,1.588,,,,2086.0,1314.0
2006,13,0,20121,Todd Fischer,1.588,,,,2830.0,1782.0
2006,13,0,12680,Shigeki Maruyama,1.588,,,,2629.0,1656.0
2006,13,0,12660,Jesper Parnevik,1.588,,,,2401.0,1512.0
2006,17,0,20127,Chris Riley,1.589,,,,2346.0,1476.0
2006,18,0,20098,Stuart Appleby,1.59,,,,2233.0,1404.0
2006,18,0,20593,Greg Chalmers,1.59,,,,1918.0,1206.0
2006,20,0,6034,Marco Dawson,1.593,,,,2494.0,1566.0
2006,20,0,23325,Vaughn Taylor,1.593,,,,2523.0,1584.0
2006,22,0,26596,Ryan Moore,1.594,,,,1865.0,1170.0
2006,22,0,1887,Mark O'Meara,1.594,,,,1435.0,900.0
2006,24,0,10505,Shane Bertsch,1.595,,,,2928.0,1836.0
2006,24,0,6522,Ernie Els,1.595,,,,1838.0,1152.0
2006,24,0,21949,Joe Ogilvie,1.595,,,,2612.0,1638.0
2006,27,0,7867,Woody Austin,1.596,,,,3073.0,1926.0
2006,27,0,2239,Scott Verplank,1.596,,,,2470.0,1548.0
2006,29,0,20229,Stewart Cink,1.597,,,,2530.0,1584.0
2006,29,0,1761,Len Mattiace,1.597,,,,1696.0,1062.0
2006,31,0,21731,Freddie Jacobson,1.599,,,,1612.0,1008.0
2006,31,0,23497,Tag Ridings,1.599,,,,2879.0,1800.0
2006,31,0,2214,Kirk Triplett,1.599,,,,1612.0,1008.0
2006,34,0,23048,Eric Axley,1.6,,,,2563.0,1602.0
2006,34,0,23320,Ryan Palmer,1.6,,,,2851.0,1782.0
2006,36,0,12760,Danny Ellis,1.602,,,,1846.0,1152.0
2006,36,0,8537,J.P. Hayes,1.602,,,,1586.0,990.0
2006,36,0,25345,Carl Pettersson,1.602,,,,2682.0,1674.0
2006,36,0,12602,Dean Wilson,1.602,,,,3200.0,1998.0
2006,40,0,1139,Olin Browne,1.603,,,,3001.0,1872.0
2006,40,0,10809,Jim Furyk,1.603,,,,2539.0,1584.0
2006,42,0,9011,David Duval,1.604,,,,1992.0,1242.0
2006,42,0,7457,Steve Flesch,1.604,,,,3321.0,2070.0
2006,42,0,21350,Ryuji Imada,1.604,,,,2945.0,1836.0
2006,42,0,10860,Justin Leonard,1.604,,,,2281.0,1422.0
2006,46,0,20608,David Howell,1.605,,,,1300.0,810.0
2006,46,0,1941,Tom Pernice Jr.,1.605,,,,3004.0,1872.0
2006,46,0,6567,Vijay Singh,1.605,,,,2889.0,1800.0
2006,49,0,6575,Dudley Hart,1.606,,,,2400.0,1494.0
2006,49,0,1553,John Huston,1.606,,,,2082.0,1296.0
2006,49,0,1810,Phil Mickelson,1.606,,,,1995.0,1242.0
2006,49,0,1928,Corey Pavin,1.606,,,,2024.0,1260.0
2006,49,0,23621,Rory Sabbatini,1.606,,,,2400.0,1494.0
2006,54,0,21407,Arjun Atwal,1.607,,,,2748.0,1710.0
2006,54,0,19881,Robert Damron,1.607,,,,2633.0,1638.0
2006,54,0,22046,Geoff Ogilvy,1.607,,,,2025.0,1260.0
2006,54,0,12755,Vance Veazey,1.607,,,,1707.0,1062.0
2006,58,0,12716,Charley Hoffman,1.608,,,,2836.0,1764.0
2006,58,0,26420,Richard Johnson,1.608,,,,2720.0,1692.0
2006,58,0,6012,Greg Kraft,1.608,,,,2171.0,1350.0
2006,58,0,20382,Stephen Leaney,1.608,,,,2432.0,1512.0
2006,58,0,25240,D.A. Points,1.608,,,,2316.0,1440.0
2006,63,0,12645,Brent Geiberger,1.609,,,,2809.0,1746.0
2006,64,0,20157,Retief Goosen,1.61,,,,1739.0,1080.0
2006,65,0,1706,Davis Love III,1.611,,,,2204.0,1368.0
2006,65,0,22405,Justin Rose,1.611,,,,2755.0,1710.0
2006,65,0,22548,Patrick Sheehan,1.611,,,,2899.0,1800.0
2006,68,0,1473,Todd Hamilton,1.612,,,,2089.0,1296.0
2006,68,0,1948,Tim Petrovic,1.612,,,,2640.0,1638.0
2006,68,0,2206,David Toms,1.612,,,,2002.0,1242.0
2006,71,0,23135,Tim Clark,1.613,,,,2293.0,1422.0
2006,71,0,24924,Bill Haas,1.613,,,,2788.0,1728.0
2006,71,0,20766,Padraig Harrington,1.613,,,,1452.0,900.0
2006,71,0,11032,Frank Lickliter II,1.613,,,,2817.0,1746.0
2006,71,0,24361,Pat Perez,1.613,,,,1452.0,900.0
2006,71,0,25632,Jimmy Walker,1.613,,,,1684.0,1044.0
2006,77,0,6004,Stephen Ames,1.614,,,,1801.0,1116.0
2006,77,0,24925,Jonathan Byrd,1.614,,,,1918.0,1188.0
2006,77,0,24138,Ian Poulter,1.614,,,,1511.0,936.0
2006,77,0,2104,Jeff Sluman,1.614,,,,2934.0,1818.0
2006,77,0,10423,Mike Weir,1.614,,,,2470.0,1530.0
2006,82,0,1035,Tommy Armour III,1.615,,,,1890.0,1170.0
2006,82,0,2223,Bob Tway,1.615,,,,2268.0,1404.0
2006,84,0,27095,Nick Watney,1.616,,,,2763.0,1710.0
2006,85,0,10885,Robert Allenby,1.617,,,,2241.0,1386.0
2006,85,0,6373,José María Olazábal,1.617,,,,1688.0,1044.0
2006,87,0,25900,Lucas Glover,1.619,,,,2944.0,1818.0
2006,87,0,1707,Steve Lowery,1.619,,,,2827.0,1746.0
2006,89,0,1320,Bob Estes,1.62,,,,2479.0,1530.0
2006,89,0,6643,Paul Goydos,1.62,,,,2100.0,1296.0
2006,89,0,1619,Skip Kendall,1.62,,,,2099.0,1296.0
2006,89,0,1666,Bernhard Langer,1.62,,,,2100.0,1296.0
2006,89,0,22913,John Rollins,1.62,,,,2653.0,1638.0
2006,94,0,24507,Jason Bohn,1.621,,,,3035.0,1872.0
2006,94,0,8075,Jerry Kelly,1.621,,,,2917.0,1800.0
2006,94,0,1823,Larry Mize,1.621,,,,1488.0,918.0
2006,94,0,28475,Jeff Overton,1.621,,,,2714.0,1674.0
2006,98,0,25936,Alex Aragon,1.622,,,,1781.0,1098.0
2006,98,0,10733,Kent Jones,1.622,,,,2949.0,1818.0
2006,98,0,20631,David McKenzie,1.622,,,,2335.0,1440.0
2006,98,0,7749,Brett Quigley,1.622,,,,3065.0,1890.0
2006,102,0,21753,Brian Davis,1.623,,,,2629.0,1620.0
2006,102,0,6251,Chris DiMarco,1.623,,,,2279.0,1404.0
2006,104,0,1577,Lee Janzen,1.624,,,,2309.0,1422.0
2006,104,0,1685,J.L. Lewis,1.624,,,,1666.0,1026.0
2006,104,0,21470,Daisuke Maruyama,1.624,,,,2309.0,1422.0
2006,104,0,23623,Bo Van Pelt,1.624,,,,2982.0,1836.0
2006,108,0,1388,Robert Gamez,1.625,,,,2750.0,1692.0
2006,108,0,22378,Trevor Immelman,1.625,,,,2516.0,1548.0
2006,108,0,23788,D.J. Trahan,1.625,,,,2633.0,1620.0
2006,111,0,1132,Mark Brooks,1.626,,,,2605.0,1602.0
2006,111,0,10565,Ian Leggatt,1.626,,,,2225.0,1368.0
2006,111,0,20548,Hidemichi Tanaka,1.626,,,,2136.0,1314.0
2006,111,0,21878,Mark Wilson,1.626,,,,2225.0,1368.0
2006,115,0,7223,Brian Bateman,1.627,,,,1904.0,1170.0
2006,115,0,24358,Robert Garrigus,1.627,,,,2430.0,1494.0
2006,115,0,24502,Adam Scott,1.627,,,,1991.0,1224.0
2006,115,0,27770,Camilo Villegas,1.627,,,,2724.0,1674.0
2006,119,0,1024,Billy Andrade,1.628,,,,2169.0,1332.0
2006,119,0,8835,Kris Cox,1.628,,,,2373.0,1458.0
2006,119,0,23322,Brett Wetterich,1.628,,,,2403.0,1476.0
2006,122,0,22946,Henrik Bjornstad,1.629,,,,2785.0,1710.0
2006,122,0,1219,John Cook,1.629,,,,1964.0,1206.0
2006,122,0,26360,Bubba Dickerson,1.629,,,,2815.0,1728.0
2006,122,0,24024,Zach Johnson,1.629,,,,2580.0,1584.0
2006,122,0,1599,Steve Jones,1.629,,,,2405.0,1476.0
2006,127,0,1381,Fred Funk,1.63,,,,3080.0,1890.0
2006,127,0,1724,Jeff Maggert,1.63,,,,2376.0,1458.0
2006,127,0,2110,Jerry Smith,1.63,,,,2700.0,1656.0
2006,127,0,8385,Omar Uresti,1.63,,,,1731.0,1062.0
2006,131,0,1161,Mark Calcavecchia,1.631,,,,2731.0,1674.0
2006,131,0,25935,John Engler Jr.,1.631,,,,1967.0,1206.0
2006,131,0,23616,Ryan Hietala,1.631,,,,1732.0,1062.0
2006,131,0,1766,Billy Mayfair,1.631,,,,2760.0,1692.0
2006,135,0,1249,John Daly,1.632,,,,1439.0,882.0
2006,135,0,11011,Mike Sposa,1.632,,,,1909.0,1170.0
2006,135,0,8793,Tiger Woods,1.632,,,,1528.0,936.0
2006,138,0,23409,James Driscoll,1.633,,,,2351.0,1440.0
2006,138,0,20378,Mathias Grönberg,1.633,,,,2616.0,1602.0
2006,140,0,19824,Craig Barlow,1.634,,,,2147.0,1314.0
2006,140,0,23349,Charles Warren,1.634,,,,2647.0,1620.0
2006,142,0,20812,Tjaart van der Walt,1.635,,,,1677.0,1026.0
2006,143,0,12782,Tim Herron,1.636,,,,2385.0,1458.0
2006,143,0,21660,Jason Schultz,1.636,,,,2209.0,1350.0
2006,145,0,20472,Alex Cejka,1.637,,,,2681.0,1638.0
2006,145,0,6350,Bob May,1.637,,,,1827.0,1116.0
2006,145,0,2246,Duffy Waldorf,1.637,,,,2711.0,1656.0
2006,148,0,12510,Chad Campbell,1.639,,,,2567.0,1566.0
2006,148,0,24357,K.J. Choi,1.639,,,,2715.0,1656.0
2006,148,0,22621,Ben Curtis,1.639,,,,2537.0,1548.0
2006,148,0,22892,Jason Gore,1.639,,,,2478.0,1512.0
2006,148,0,6595,Kevin Sutherland,1.639,,,,2832.0,1728.0
2006,153,0,20634,Peter Lonard,1.64,,,,2243.0,1368.0
2006,153,0,27120,Troy Matteson,1.64,,,,2982.0,1818.0
2006,153,0,6515,Shaun Micheel,1.64,,,,2746.0,1674.0
2006,156,0,24980,Scott Gutschewski,1.641,,,,1506.0,918.0
2006,157,0,24140,Sean O'Hair,1.642,,,,2897.0,1764.0
2006,157,0,20628,Arron Oberholser,1.642,,,,2335.0,1422.0
2006,157,0,25804,Bubba Watson,1.642,,,,2335.0,1422.0
2006,160,0,22293,Heath Slocum,1.643,,,,2751.0,1674.0
2006,161,0,6573,Brandt Jobe,1.644,,,,2604.0,1584.0
2006,162,0,23614,Rich Beem,1.645,,,,2457.0,1494.0
2006,163,0,20498,Briny Baird,1.646,,,,2282.0,1386.0
2006,163,0,20691,Greg Owen,1.646,,,,2282.0,1386.0
2006,163,0,19913,Ron Whittaker,1.646,,,,2341.0,1422.0
2006,166,0,24781,Hunter Mahan,1.647,,,,2906.0,1764.0
2006,166,0,25842,Jon Mills,1.647,,,,1957.0,1188.0
2006,168,0,8123,Jeff Brehaut,1.648,,,,2848.0,1728.0
2006,168,0,21959,Ted Purdy,1.648,,,,2996.0,1818.0
2006,170,0,21646,David Branshaw,1.649,,,,2908.0,1764.0
2006,170,0,23353,J.J. Henry,1.649,,,,2761.0,1674.0
2006,172,0,7013,Wes Short Jr.,1.65,,,,2792.0,1692.0
2006,173,0,8375,Paul Stankowski,1.651,,,,2080.0,1260.0
2006,174,0,27141,J.B. Holmes,1.653,,,,2291.0,1386.0
2006,174,0,21961,Charles Howell III,1.653,,,,2767.0,1674.0
2006,176,0,21209,Sergio Garcia,1.655,,,,1638.0,990.0
2006,177,0,6621,Joe Durant,1.656,,,,3011.0,1818.0
2006,178,0,11123,Chris Couch,1.657,,,,2237.0,1350.0
2006,179,0,20645,John Senden,1.658,,,,2775.0,1674.0
2006,180,0,1313,Steve Elkington,1.66,,,,1524.0,918.0
2006,181,0,12823,Carlos Franco,1.661,,,,2571.0,1548.0
2006,182,0,24912,Will MacKenzie,1.665,,,,2637.0,1584.0
2006,183,0,20094,Jonathan Kaye,1.666,,,,2759.0,1656.0
2006,184,0,23673,Michael Connell,1.667,,,,1440.0,864.0
2006,184,0,2101,Joey Sindelar,1.667,,,,2700.0,1620.0
2006,186,0,1226,Fred Couples,1.668,,,,1501.0,900.0
2006,187,0,1142,Bart Bryant,1.67,,,,2585.0,1548.0
2006,188,0,1677,Tom Lehman,1.671,,,,1805.0,1080.0
2006,189,0,12662,Thomas Levet,1.672,,,,1535.0,918.0
2006,190,0,20105,Jeff Gove,1.673,,,,2620.0,1566.0
2006,190,0,28780,Nicholas Thompson,1.673,,,,2801.0,1674.0
2006,192,0,20574,Mathew Goggin,1.675,,,,2111.0,1260.0
2006,192,0,27943,Matt Hansen,1.675,,,,1990.0,1188.0
2006,194,0,1945,Kenny Perry,1.677,,,,2174.0,1296.0
2006,194,0,2106,Chris Smith,1.677,,,,2022.0,1206.0
2006,194,0,23307,Roger Tambellini,1.677,,,,1841.0,1098.0
2007,1,0,23135,Tim Clark,1.727,1221.0,707.0,30.16,,
2007,2,0,24925,Jonathan Byrd,1.728,1443.0,835.0,33.45,,
2007,3,0,21731,Freddie Jacobson,1.729,1442.0,834.0,32.13,,
2007,4,0,8793,Tiger Woods,1.733,1329.0,767.0,31.98,,
2007,5,0,21350,Ryuji Imada,1.74,1964.0,1129.0,31.76,,
2007,6,0,19846,Brian Gay,1.743,2034.0,1167.0,28.87,,
2007,6,0,6527,Steve Stricker,1.743,1652.0,948.0,29.74,,
2007,8,0,1320,Bob Estes,1.745,1747.0,1001.0,30.53,,
2007,8,0,23718,Nathan Green,1.745,1925.0,1103.0,30.55,,
2007,8,0,22405,Justin Rose,1.745,1218.0,698.0,31.41,,
2007,11,0,12680,Shigeki Maruyama,1.746,1591.0,911.0,29.03,,
2007,12,0,23325,Vaughn Taylor,1.748,1757.0,1005.0,31.44,,
2007,13,0,10117,Bob Heintz,1.749,1611.0,921.0,31.38,,
2007,14,0,12660,Jesper Parnevik,1.75,1761.0,1006.0,31.84,,
2007,15,0,22371,Aaron Baddeley,1.751,1522.0,869.0,31.8,,
2007,15,0,21209,Sergio Garcia,1.751,1343.0,767.0,30.16,,
2007,15,0,1810,Phil Mickelson,1.751,1453.0,830.0,31.6,,
2007,15,0,22293,Heath Slocum,1.751,2115.0,1208.0,28.8,,
2007,19,0,25396,Kevin Na,1.752,1642.0,937.0,32.08,,
2007,19,0,23497,Tag Ridings,1.752,990.0,565.0,32.09,,
2007,21,0,20766,Padraig Harrington,1.755,1181.0,673.0,31.35,,
2007,21,0,24502,Adam Scott,1.755,1406.0,801.0,32.75,,
2007,23,0,21949,Joe Ogilvie,1.756,1910.0,1088.0,31.58,,
2007,24,0,1161,Mark Calcavecchia,1.758,1805.0,1027.0,32.75,,
2007,25,0,23638,Brendon de Jonge,1.759,1467.0,834.0,31.17,,
2007,25,0,1948,Tim Petrovic,1.759,2111.0,1200.0,30.6,,
2007,25,0,23621,Rory Sabbatini,1.759,1541.0,876.0,31.54,,
2007,28,0,20127,Chris Riley,1.761,1083.0,615.0,30.24,,
2007,28,0,20160,Charlie Wi,1.761,1851.0,1051.0,28.41,,
2007,30,0,10425,Jay Williamson,1.762,1052.0,597.0,29.65,,
2007,31,0,12716,Charley Hoffman,1.763,1971.0,1118.0,30.91,,
2007,32,0,6522,Ernie Els,1.764,1191.0,675.0,30.46,,
2007,33,0,1797,Rocco Mediate,1.766,1485.0,841.0,28.91,,
2007,33,0,27649,Brandt Snedeker,1.766,2073.0,1174.0,27.65,,
2007,35,0,22046,Geoff Ogilvy,1.767,1557.0,881.0,31.14,,
2007,35,0,25190,Jeff Quinney,1.767,1983.0,1122.0,28.99,,
2007,37,0,20850,Daniel Chopra,1.768,2200.0,1244.0,29.81,,
2007,37,0,25345,Carl Pettersson,1.768,2235.0,1264.0,30.8,,
2007,37,0,6567,Vijay Singh,1.768,2107.0,1192.0,30.08,,
2007,40,0,2206,David Toms,1.769,1564.0,884.0,28.43,,
2007,41,0,21633,Steve Allan,1.77,1218.0,688.0,31.24,,
2007,41,0,6643,Paul Goydos,1.77,1117.0,631.0,27.98,,
2007,41,0,11032,Frank Lickliter II,1.77,1972.0,1114.0,29.25,,
2007,41,0,22212,Craig Lile,1.77,1506.0,851.0,28.44,,
2007,41,0,2239,Scott Verplank,1.77,1660.0,938.0,27.09,,
2007,46,0,23613,Rich Barcelo,1.771,1569.0,886.0,29.35,,
2007,46,0,20472,Alex Cejka,1.771,1727.0,975.0,28.25,,
2007,46,0,21753,Brian Davis,1.771,2091.0,1181.0,28.66,,
2007,46,0,7547,Craig Kanada,1.771,2159.0,1219.0,27.16,,
2007,46,0,12602,Dean Wilson,1.771,1858.0,1049.0,27.67,,
