YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,% TIMES IMPROVED,# OF TIMES IMPROVED
2022,17,0,19803,Ryan Armour,85.7,6
2022,17,0,28089,Jason Day,85.7,6
2022,17,0,28775,Nate Lashley,85.7,6
2022,17,0,48081,Xander Schauffele,85.7,6
2022,17,0,30692,Scott Stallings,85.7,6
2022,22,0,29420,Billy Horschel,83.3,5
2022,22,0,25198,Francesco Molinari,83.3,5
2022,22,0,45486,Joaquin Niemann,83.3,5
2022,22,0,47347,Adam Schenk,83.3,5
2022,22,0,34264,Hudson Swafford,83.3,5
2022,27,0,45157,Cam Davis,81.8,9
2022,27,0,29725,Tony Finau,81.8,9
2022,27,0,46442,Maverick McNealy,81.8,9
2022,30,0,39997,Corey Conners,80.0,8
2022,30,0,45609,Tyler Duncan,80.0,8
2022,30,0,24980,Scott Gutschewski,80.0,4
2022,30,0,50525,Collin Morikawa,80.0,4
2022,30,0,46046,Scottie Scheffler,80.0,4
2022,30,0,34046,Jordan Spieth,80.0,4
2022,36,0,36799,Stephan Jaeger,77.8,7
2022,36,0,47993,Denny McCarthy,77.8,7
2022,36,0,49771,J.T. Poston,77.8,7
2022,39,0,26476,Chez Reavie,76.9,10
2022,39,0,53165,Doc Redman,76.9,10
2022,41,0,30978,Kiradech Aphibarnrat,75.0,6
2022,41,0,39971,Sungjae Im,75.0,6
2022,41,0,29926,Danny Lee,75.0,3
2022,41,0,27129,Luke List,75.0,6
2022,41,0,35449,Adam Long,75.0,6
2022,41,0,32839,Hideki Matsuyama,75.0,6
2022,41,0,28252,Seamus Power,75.0,3
2022,48,0,51766,Wyndham Clark,72.7,8
2022,48,0,32150,Michael Thompson,72.7,8
2022,50,0,47988,Nick Hardy,71.4,5
2022,50,0,35879,Kelly Kraft,71.4,5
2022,50,0,46601,Trey Mullinax,71.4,5
2022,50,0,29518,Brendan Steele,71.4,5
2022,54,0,40250,Taylor Pendrith,70.0,7
2022,55,0,34255,Joseph Bramlett,69.2,9
2022,55,0,34466,Peter Malnati,69.2,9
2022,57,0,47504,Sam Burns,66.7,2
2022,57,0,35450,Patrick Cantlay,66.7,2
2022,57,0,29974,Branden Grace,66.7,4
2022,57,0,33399,Adam Hadwin,66.7,10
2022,57,0,34098,Russell Henley,66.7,6
2022,57,0,31557,Jim Herman,66.7,4
2022,57,0,33597,Harry Higgs,66.7,4
2022,57,0,36801,Mark Hubbard,66.7,6
2022,57,0,27936,Martin Laird,66.7,6
2022,57,0,49766,Hank Lebioda,66.7,6
2022,57,0,32791,K.H. Lee,66.7,8
2022,57,0,46970,Jon Rahm,66.7,4
2022,57,0,35891,Cameron Smith,66.7,2
2022,57,0,33448,Justin Thomas,66.7,4
2022,57,0,10381,Curtis Thompson,66.7,4
2022,57,0,30927,Brendon Todd,66.7,8
2022,57,0,32333,Kevin Tway,66.7,6
2022,57,0,32139,Danny Willett,66.7,4
2022,57,0,49964,Aaron Wise,66.7,4
2022,57,0,45540,Jared Wolfe,66.7,4
2022,57,0,56278,Matthew Wolff,66.7,2
2022,57,0,31323,Gary Woodland,66.7,2
2022,79,0,50095,Austin Smotherman,64.3,9
2022,80,0,55708,Hayden Buckley,63.6,7
2022,80,0,52375,Doug Ghim,63.6,7
2022,80,0,24502,Adam Scott,63.6,7
2022,80,0,51894,Vince Whaley,63.6,7
2022,84,0,39977,Max Homa,62.5,5
2022,84,0,35506,Mackenzie Hughes,62.5,5
2022,84,0,30944,Jason Kokrak,62.5,5
2022,84,0,27064,Jhonattan Vegas,62.5,5
2022,88,0,37275,Sam Ryder,61.5,8
2022,88,0,49960,Sepp Straka,61.5,8
2022,90,0,27895,Jonas Blixt,60.0,3
2022,90,0,24925,Jonathan Byrd,60.0,3
2022,90,0,32366,Kevin Chappell,60.0,6
2022,90,0,30911,Tommy Fleetwood,60.0,3
2022,90,0,37455,Si Woo Kim,60.0,6
2022,90,0,48117,Kurt Kitayama,60.0,3
2022,90,0,39546,Keith Mitchell,60.0,6
2022,90,0,24138,Ian Poulter,60.0,3
2022,90,0,34610,Matthias Schwab,60.0,6
2022,90,0,39953,Chase Seiffert,60.0,3
2022,90,0,46340,Alex Smalley,60.0,6
2022,90,0,39324,J.J. Spaun,60.0,6
2022,90,0,33419,Cameron Tringale,60.0,6
2022,90,0,47128,Richy Werenski,60.0,3
2022,90,0,52374,Brandon Wu,60.0,3
2022,105,0,34076,Joel Dahmen,58.3,7
2022,105,0,31646,Emiliano Grillo,58.3,7
2022,105,0,32640,Troy Merritt,58.3,7
2022,105,0,49947,Taylor Moore,58.3,7
2022,109,0,24924,Bill Haas,57.1,8
2022,109,0,34363,Tyrrell Hatton,57.1,4
2022,109,0,27349,Alex Noren,57.1,4
2022,109,0,33667,Carlos Ortiz,57.1,4
2022,109,0,22405,Justin Rose,57.1,4
2022,109,0,35617,Martin Trainer,57.1,4
2022,115,0,36326,David Lipsky,55.6,5
2022,115,0,48822,Sebastián Muñoz,55.6,5
2022,115,0,51997,Andrew Novak,55.6,5
2022,115,0,25818,Scott Piercy,55.6,5
2022,115,0,40115,Adam Svensson,55.6,5
2022,120,0,27644,Brian Harman,54.5,6
2022,120,0,36871,Matthew NeSmith,54.5,6
2022,120,0,25493,Nick Taylor,54.5,6
2022,123,0,52372,Cameron Champ,50.0,3
2022,123,0,46435,Austin Cook,50.0,5
2022,123,0,32662,Michael Gligic,50.0,6
2022,123,0,34563,Chesson Hadley,50.0,5
2022,123,0,32448,James Hahn,50.0,3
2022,123,0,54421,Garrick Higgo,50.0,2
2022,123,0,33490,Bo Hoag,50.0,3
2022,123,0,34174,John Huh,50.0,4
2022,123,0,30926,Chris Kirk,50.0,4
2022,123,0,29478,Kevin Kisner,50.0,3
2022,123,0,36852,Jim Knous,50.0,3
2022,123,0,40162,Justin Lower,50.0,4
2022,123,0,23320,Ryan Palmer,50.0,2
2022,123,0,34256,Andrew Putnam,50.0,5
2022,123,0,29221,Webb Simpson,50.0,3
2022,123,0,34431,Robert Streb,50.0,4
2022,123,0,40006,Erik van Rooyen,50.0,2
2022,123,0,37189,Harold Varner III,50.0,2
2022,123,0,48887,Matt Wallace,50.0,2
2022,142,0,25900,Lucas Glover,46.2,6
2022,142,0,36699,Patrick Rodgers,46.2,6
2022,144,0,32102,Rickie Fowler,45.5,5
2022,144,0,29970,Dylan Frittelli,45.5,5
2022,144,0,35310,Lanto Griffin,45.5,5
2022,147,0,20229,Stewart Cink,44.4,4
2022,147,0,24361,Pat Perez,44.4,4
2022,147,0,27214,Kevin Streelman,44.4,4
2022,150,0,23983,Luke Donald,42.9,3
2022,150,0,24024,Zach Johnson,42.9,3
2022,150,0,31420,Anirban Lahiri,42.9,3
2022,150,0,47856,Seth Reeves,42.9,3
2022,150,0,27139,David Skinns,42.9,3
2022,155,0,54628,Lee Hodges,41.7,5
2022,155,0,32757,Patton Kizzire,41.7,5
2022,155,0,29289,S.Y. Noh,41.7,5
2022,158,0,45522,Christiaan Bezuidenhout,40.0,4
2022,158,0,33141,Keegan Bradley,40.0,4
2022,158,0,48084,Wesley Bryan,40.0,2
2022,158,0,25686,Jason Dufner,40.0,2
2022,158,0,39058,Lucas Herbert,40.0,2
2022,158,0,35532,Tom Hoge,40.0,2
2022,158,0,26300,Matt Jones,40.0,2
2022,158,0,22056,Cameron Percy,40.0,2
2022,158,0,47983,Chad Ramey,40.0,2
2022,158,0,34360,Patrick Reed,40.0,4
2022,158,0,27649,Brandt Snedeker,40.0,2
2022,158,0,27770,Camilo Villegas,40.0,4
2022,170,0,45526,Abraham Ancer,37.5,3
2022,170,0,46550,Brandon Hagy,37.5,3
2022,170,0,23108,Matt Kuchar,37.5,3
2022,170,0,23621,Rory Sabbatini,37.5,3
2022,170,0,54783,Dylan Wu,37.5,3
2022,175,0,49298,Kramer Hickok,36.4,4
2022,175,0,33122,Russell Knox,36.4,4
2022,177,0,37212,Paul Barjon,33.3,3
2022,177,0,40098,Matt Fitzpatrick,33.3,1
2022,177,0,12716,Charley Hoffman,33.3,3
2022,177,0,27974,Sung Kang,33.3,3
2022,177,0,32816,Satoshi Kodaira,33.3,1
2022,177,0,30163,Henrik Norlander,33.3,3
2022,177,0,47995,Davis Riley,33.3,2
2022,177,0,31560,Brian Stuard,33.3,2
2022,177,0,51634,Sahith Theegala,33.3,5
2022,186,0,35110,Brett Drewitt,28.6,2
2022,186,0,36689,Brooks Koepka,28.6,2
2022,188,0,35461,Beau Hossler,25.0,1
2022,188,0,51950,Max McGreevy,25.0,1
2022,190,0,36884,Ben Kohles,20.0,1
2022,190,0,46414,Aaron Rai,20.0,2
2022,192,0,33486,Roger Sloan,14.3,1
2022,193,0,39436,Joshua Creel,0.0,0
2024,1,0,52955,Ludvig Åberg,100.0,6
2024,1,0,45522,Christiaan Bezuidenhout,100.0,9
2024,1,0,60767,Blaine Hale Jr.,100.0,5
2024,1,0,29420,Billy Horschel,100.0,8
2024,1,0,48117,Kurt Kitayama,100.0,11
2024,1,0,46113,Ryan McCormick,100.0,6
2024,1,0,40250,Taylor Pendrith,100.0,4
2024,1,0,46046,Scottie Scheffler,100.0,3
2024,9,0,25900,Lucas Glover,90.9,10
2024,10,0,47679,Victor Perez,88.9,8
2024,11,0,34046,Jordan Spieth,87.5,7
2024,12,0,33948,Byeong Hun An,85.7,6
2024,12,0,40098,Matt Fitzpatrick,85.7,6
2024,12,0,30911,Tommy Fleetwood,85.7,6
2024,12,0,34098,Russell Henley,85.7,6
2024,12,0,23108,Matt Kuchar,85.7,6
2024,12,0,34256,Andrew Putnam,85.7,12
2024,12,0,24502,Adam Scott,85.7,6
2024,19,0,51766,Wyndham Clark,83.3,5
2024,19,0,48119,Ben Taylor,83.3,5
