YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
2020,87,4,39977,Max Homa,0.14,0.272,0.115,-0.248,57
2020,87,4,22056,Cameron Percy,0.14,-0.078,0.482,-0.264,33
2020,89,5,31560,Brian Stuard,0.138,-0.245,0.083,0.3,64
2020,90,5,34046,Jordan Spieth,0.134,-0.279,0.082,0.33,47
2020,91,5,27942,Rob Oppenheim,0.131,-0.282,-0.123,0.536,45
2020,92,5,30911,Tommy Fleetwood,0.119,0.389,-0.378,0.107,28
2020,93,5,49960,Sepp Straka,0.116,0.285,0.119,-0.288,62
2020,93,5,25493,Nick Taylor,0.116,0.094,0.052,-0.03,50
2020,95,5,46402,Talor Gooch,0.11,-0.019,0.113,0.016,75
2020,95,5,49964,Aaron Wise,0.11,0.016,0.104,-0.01,34
2020,97,5,29926,Danny Lee,0.107,0.165,0.238,-0.296,55
2020,98,5,29535,Brice Garnett,0.106,0.193,-0.114,0.027,45
2020,99,5,24024,Zach Johnson,0.097,-0.092,0.287,-0.098,54
2020,100,5,36801,Mark Hubbard,0.095,-0.044,0.204,-0.065,73
2020,101,5,23621,Rory Sabbatini,0.086,0.005,-0.278,0.359,50
2020,102,5,34213,Grayson Murray,0.08,0.164,-0.167,0.083,31
2020,103,5,25818,Scott Piercy,0.043,0.263,0.134,-0.355,50
2020,104,5,46441,Robby Shelton,0.031,0.057,0.127,-0.153,57
2020,105,5,40042,Tyler McCumber,0.026,0.215,0.014,-0.203,38
2020,106,5,37275,Sam Ryder,0.022,-0.033,0.154,-0.099,56
2020,107,-25,26851,Marc Leishman,0.021,-0.202,0.366,-0.143,52
2020,107,5,25349,Tim Wilkinson,0.021,-0.112,-0.101,0.234,32
2020,109,4,24361,Pat Perez,0.019,-0.163,0.252,-0.069,40
2020,110,5,27330,Josh Teater,0.007,-0.08,0.095,-0.009,27
2020,111,5,24924,Bill Haas,0.005,-0.133,-0.128,0.265,34
2020,112,5,49298,Kramer Hickok,0.004,0.195,-0.384,0.193,36
2020,112,5,48887,Matt Wallace,0.004,0.158,-0.554,0.401,40
2020,114,5,24138,Ian Poulter,0.002,-0.188,0.137,0.053,38
2020,115,6,47128,Richy Werenski,-0.001,-0.13,0.038,0.091,49
2020,116,-27,25396,Kevin Na,-0.002,-0.41,0.267,0.14,59
2020,117,5,49766,Hank Lebioda,-0.006,-0.062,-0.053,0.109,41
2020,118,5,23108,Matt Kuchar,-0.01,-0.039,0.014,0.015,49
2020,119,5,20229,Stewart Cink,-0.019,-0.118,0.219,-0.12,45
2020,120,5,32662,Michael Gligic,-0.033,0.136,-0.089,-0.08,34
2020,121,5,21961,Charles Howell III,-0.04,-0.132,-0.3,0.392,50
2020,122,7,47504,Sam Burns,-0.08,0.493,-0.179,-0.394,55
2020,122,7,32791,K.H. Lee,-0.08,0.066,-0.274,0.129,54
2020,124,7,29908,C.T. Pan,-0.085,-0.258,0.277,-0.104,43
2020,125,7,29479,Scott Brown,-0.088,0.215,-0.307,0.004,50
2020,126,7,29268,Bronson Burgoon,-0.095,-0.067,0.055,-0.083,45
2020,127,0,30927,Brendon Todd,-0.101,-0.073,-0.119,0.092,75
2020,128,6,33120,Mark Anderson,-0.102,-0.123,0.192,-0.171,37
2020,129,6,39953,Chase Seiffert,-0.103,0.087,0.043,-0.233,36
2020,130,6,23788,D.J. Trahan,-0.123,-0.027,-0.191,0.095,33
2020,131,6,33449,Zack Sucher,-0.128,0.127,-0.403,0.148,24
2020,132,-4,35891,Cameron Smith,-0.134,-0.245,0.02,0.091,55
2020,133,5,49771,J.T. Poston,-0.141,0.13,-0.366,0.095,63
2020,134,5,34255,Joseph Bramlett,-0.144,-0.072,0.015,-0.086,39
2020,135,5,27649,Brandt Snedeker,-0.155,-0.333,-0.336,0.514,50
2020,136,5,26300,Matt Jones,-0.19,0.159,-0.438,0.089,64
2020,137,5,33410,Andrew Landry,-0.194,0.189,-0.169,-0.215,56
2020,138,5,52375,Doug Ghim,-0.199,-0.074,-0.244,0.12,28
2020,139,5,33597,Harry Higgs,-0.202,0.307,-0.361,-0.148,69
2020,140,6,27974,Sung Kang,-0.225,0.006,0.0,-0.231,62
2020,141,6,28679,Fabián Gómez,-0.259,-0.251,-0.137,0.129,39
2020,142,6,46435,Austin Cook,-0.265,0.276,-0.492,-0.049,48
2020,143,6,36699,Patrick Rodgers,-0.271,0.211,-0.465,-0.018,75
2020,144,6,28420,Ryan Brehm,-0.273,0.346,-0.327,-0.293,32
2020,144,6,33413,Ben Martin,-0.273,-0.029,0.016,-0.259,22
2020,146,-1,35506,Mackenzie Hughes,-0.289,-0.352,-0.39,0.454,62
2020,147,5,26329,Louis Oosthuizen,-0.318,0.075,-0.126,-0.268,40
2020,148,5,22371,Aaron Baddeley,-0.337,-0.736,-0.122,0.52,37
2020,149,5,23325,Vaughn Taylor,-0.352,-0.043,-0.155,-0.155,44
2020,150,5,32150,Michael Thompson,-0.354,-0.187,-0.127,-0.04,56
2020,151,5,26758,David Hearn,-0.402,-0.22,-0.229,0.047,36
2020,152,5,27556,Ted Potter Jr.,-0.415,-0.378,0.11,-0.148,34
2020,153,5,46442,Maverick McNealy,-0.419,0.025,-0.391,-0.053,58
2020,154,5,27554,Scott Harrington,-0.432,0.234,-0.579,-0.087,54
2020,155,5,31420,Anirban Lahiri,-0.453,0.05,-0.56,0.057,23
2020,156,5,21407,Arjun Atwal,-0.454,-0.315,-0.377,0.238,20
2020,156,5,33490,Bo Hoag,-0.454,-0.143,-0.295,-0.015,49
2020,158,5,46550,Brandon Hagy,-0.472,-0.059,-0.561,0.149,36
2020,159,5,39546,Keith Mitchell,-0.478,0.412,-0.431,-0.459,50
2020,160,5,25632,Jimmy Walker,-0.496,-0.909,0.444,-0.031,41
2020,161,5,29484,Peter Uihlein,-0.517,-0.724,-0.083,0.29,33
2020,162,5,47993,Denny McCarthy,-0.518,-0.139,-0.243,-0.137,65
2020,163,5,28775,Nate Lashley,-0.522,-0.276,-0.353,0.106,45
2020,164,5,32139,Danny Willett,-0.528,-0.004,-0.336,-0.188,32
2020,165,5,39324,J.J. Spaun,-0.537,-0.057,-0.266,-0.214,48
2020,166,5,33486,Roger Sloan,-0.54,-0.198,-0.384,0.042,38
2020,167,5,35732,Wes Roach,-0.551,-0.175,-0.449,0.073,22
2020,168,5,32366,Kevin Chappell,-0.562,-0.099,-0.304,-0.158,32
2020,169,5,25572,Graeme McDowell,-0.566,-0.586,0.122,-0.103,37
2020,170,5,34431,Robert Streb,-0.582,-0.117,-0.221,-0.244,32
2020,171,5,48119,Ben Taylor,-0.583,-0.337,-0.054,-0.192,28
2020,172,5,26499,Rafa Cabrera Bello,-0.591,-0.096,-0.166,-0.328,39
2020,173,5,27963,Chris Stroud,-0.635,-0.39,-0.194,-0.051,36
2020,174,5,32640,Troy Merritt,-0.636,-0.074,-0.323,-0.238,55
2020,175,5,31557,Jim Herman,-0.66,0.21,-0.438,-0.431,52
2020,176,5,32333,Kevin Tway,-0.664,-0.422,-0.35,0.107,35
2020,177,5,19846,Brian Gay,-0.707,-0.353,-0.293,-0.061,50
2020,178,5,48045,Michael Gellerman,-0.72,-0.404,0.088,-0.403,30
2020,179,7,35658,Kris Ventura,-0.808,0.172,-0.314,-0.665,28
2020,180,7,34466,Peter Malnati,-0.825,-0.461,-0.431,0.067,47
2020,181,7,51766,Wyndham Clark,-0.859,-0.398,-0.57,0.11,46
2020,182,7,40058,Zac Blair,-0.912,-0.405,-0.443,-0.065,50
2020,183,7,35461,Beau Hossler,-0.955,-0.16,-0.71,-0.085,49
2020,184,7,51894,Vince Whaley,-1.022,-0.002,-0.761,-0.259,28
2020,185,7,32757,Patton Kizzire,-1.06,-0.661,-0.368,-0.031,47
2020,186,7,28307,Matt Every,-1.13,-0.335,-0.4,-0.395,41
2020,187,7,34314,Sebastian Cappelen,-1.145,-0.293,-0.862,0.01,35
2020,188,7,32618,Rhein Gibson,-1.303,-0.888,-0.757,0.342,34
2020,189,7,40009,Dominic Bozzelli,-1.463,-0.839,-0.393,-0.23,24
2020,190,7,23623,Bo Van Pelt,-1.676,-0.568,-1.06,-0.048,31
2020,191,7,35230,Nelson Ledesma,-1.773,-0.704,-0.645,-0.424,24
2020,192,7,34256,Andrew Putnam,-1.862,-1.121,-0.495,-0.246,32
2020,193,8,35617,Martin Trainer,-3.129,-0.76,-2.115,-0.253,39
2018,1,0,30925,Dustin Johnson,1.987,0.919,0.829,0.238,62
2018,2,0,25198,Francesco Molinari,1.61,0.69,0.593,0.327,57
2018,3,0,33448,Justin Thomas,1.563,0.408,0.844,0.311,68
2018,4,0,22405,Justin Rose,1.527,0.551,0.526,0.45,53
2018,5,0,21528,Henrik Stenson,1.36,0.427,0.96,-0.027,44
2018,6,0,28237,Rory McIlroy,1.351,0.761,0.269,0.322,51
2018,7,0,27129,Luke List,1.337,0.795,0.194,0.349,78
2018,8,0,8793,Tiger Woods,1.33,0.061,0.883,0.385,59
2018,9,0,30911,Tommy Fleetwood,1.282,0.58,0.405,0.296,54
2018,10,0,35450,Patrick Cantlay,1.278,0.622,0.509,0.146,67
2018,11,0,47959,Bryson DeChambeau,1.212,0.586,0.556,0.07,78
2018,12,0,26596,Ryan Moore,1.211,0.406,0.532,0.273,66
2018,13,0,29725,Tony Finau,1.203,0.481,0.5,0.222,81
2018,14,0,33141,Keegan Bradley,1.151,0.237,0.888,0.026,80
2018,15,0,33948,Byeong Hun An,1.091,0.475,0.448,0.167,73
2018,16,0,32839,Hideki Matsuyama,1.064,0.194,0.727,0.143,57
2018,16,0,24502,Adam Scott,1.064,0.3,0.639,0.125,60
2018,18,0,31323,Gary Woodland,1.059,0.803,0.484,-0.228,70
2018,19,0,36689,Brooks Koepka,1.052,0.658,0.232,0.162,54
2018,20,0,46970,Jon Rahm,1.039,0.817,0.047,0.176,51
2018,21,0,32102,Rickie Fowler,0.98,0.244,0.494,0.242,61
2018,22,0,27214,Kevin Streelman,0.868,0.439,0.415,0.014,82
2018,23,0,34046,Jordan Spieth,0.863,0.271,0.409,0.184,66
2018,24,0,25818,Scott Piercy,0.859,0.209,0.553,0.097,68
2018,25,0,26499,Rafa Cabrera Bello,0.839,0.256,0.487,0.096,48
2018,26,0,25364,Paul Casey,0.833,0.138,0.586,0.109,49
2018,27,0,24024,Zach Johnson,0.829,-0.059,0.463,0.425,72
2018,28,0,20229,Stewart Cink,0.81,0.057,0.698,0.055,67
2018,29,0,34360,Patrick Reed,0.783,0.051,0.187,0.545,63
2018,30,0,27141,J.B. Holmes,0.756,0.565,0.159,0.032,68
2018,31,0,29221,Webb Simpson,0.741,-0.116,0.486,0.37,81
2018,32,0,29420,Billy Horschel,0.72,0.538,0.352,-0.169,77
2018,33,0,34076,Joel Dahmen,0.677,0.3,0.381,-0.004,71
2018,34,0,32366,Kevin Chappell,0.668,0.608,0.296,-0.236,62
2018,35,0,30926,Chris Kirk,0.659,-0.048,0.518,0.19,96
2018,36,0,34563,Chesson Hadley,0.65,0.146,0.606,-0.102,89
2018,37,0,30110,Kyle Stanley,0.649,0.378,0.298,-0.027,67
2018,38,0,24138,Ian Poulter,0.627,0.141,0.435,0.051,50
2018,39,0,29518,Brendan Steele,0.604,0.557,0.243,-0.195,54
2018,40,0,34363,Tyrrell Hatton,0.603,0.148,0.202,0.252,42
2018,41,0,31646,Emiliano Grillo,0.587,0.364,0.345,-0.122,73
2018,42,0,45609,Tyler Duncan,0.583,0.273,0.476,-0.166,81
2018,43,0,21961,Charles Howell III,0.582,0.324,0.163,0.095,78
2018,44,0,39997,Corey Conners,0.579,0.501,0.275,-0.198,79
2018,45,0,25804,Bubba Watson,0.554,0.78,0.005,-0.231,68
2018,46,0,26329,Louis Oosthuizen,0.548,0.401,-0.261,0.408,46
2018,47,0,29908,C.T. Pan,0.544,0.215,0.267,0.063,82
2018,48,0,33204,Shane Lowry,0.524,0.331,0.245,-0.052,51
2018,49,0,30944,Jason Kokrak,0.517,0.36,0.257,-0.101,88
2018,50,0,28089,Jason Day,0.515,0.176,-0.14,0.479,49
2018,51,0,37275,Sam Ryder,0.503,0.203,0.399,-0.099,70
2018,52,0,26851,Marc Leishman,0.498,-0.006,0.211,0.292,73
2018,53,0,40026,Daniel Berger,0.497,0.1,0.543,-0.145,62
2018,54,0,33399,Adam Hadwin,0.49,0.057,0.166,0.267,66
2018,54,0,22056,Cameron Percy,0.49,0.241,0.039,0.21,41
2018,56,0,39546,Keith Mitchell,0.486,0.706,-0.128,-0.092,83
2018,57,0,26476,Chez Reavie,0.483,0.183,0.437,-0.137,60
2018,58,0,33122,Russell Knox,0.471,0.059,0.263,0.149,74
2018,59,0,49964,Aaron Wise,0.464,0.41,0.012,0.042,80
2018,60,0,29974,Branden Grace,0.463,0.163,0.174,0.125,44
2018,61,0,25900,Lucas Glover,0.462,0.514,-0.043,-0.008,46
2018,62,0,48081,Xander Schauffele,0.448,0.24,0.235,-0.027,72
2018,63,0,39324,J.J. Spaun,0.441,0.286,0.41,-0.255,71
2018,64,0,32448,James Hahn,0.431,0.323,0.081,0.028,69
2018,65,0,1810,Phil Mickelson,0.42,-0.225,0.555,0.091,70
2018,65,0,34256,Andrew Putnam,0.42,-0.146,0.38,0.187,77
2018,67,0,12716,Charley Hoffman,0.398,0.254,0.216,-0.071,68
2018,68,0,19803,Ryan Armour,0.395,-0.012,0.213,0.194,96
2018,69,0,29461,Jamie Lovemark,0.378,-0.101,-0.04,0.519,78
2018,70,0,45526,Abraham Ancer,0.376,0.325,0.074,-0.022,83
2018,70,0,23353,J.J. Henry,0.376,0.174,0.34,-0.138,63
2018,72,0,34098,Russell Henley,0.374,0.093,0.467,-0.186,58
2018,73,0,30978,Kiradech Aphibarnrat,0.373,0.485,-0.247,0.135,34
2018,73,0,29268,Bronson Burgoon,0.373,0.309,0.371,-0.307,57
2018,75,0,22371,Aaron Baddeley,0.366,-0.345,0.117,0.595,70
2018,76,0,24358,Robert Garrigus,0.356,0.21,0.331,-0.186,68
2018,77,0,30692,Scott Stallings,0.341,-0.008,0.373,-0.025,80
2018,78,0,20472,Alex Cejka,0.302,-0.024,-0.169,0.495,60
2018,79,0,23621,Rory Sabbatini,0.299,0.217,-0.152,0.234,75
2018,79,0,23325,Vaughn Taylor,0.299,-0.005,0.305,-0.002,70
2018,81,0,23320,Ryan Palmer,0.297,0.235,0.236,-0.174,60
2018,82,0,27349,Alex Noren,0.286,0.208,0.107,-0.029,49
2018,83,0,32333,Kevin Tway,0.277,0.271,0.032,-0.026,90
2018,84,0,25396,Kevin Na,0.268,-0.378,0.273,0.373,70
2018,85,0,46435,Austin Cook,0.254,0.12,-0.045,0.179,92
2018,86,0,29484,Peter Uihlein,0.247,0.132,-0.04,0.156,65
2018,87,0,35532,Tom Hoge,0.235,0.018,0.297,-0.079,83
2018,88,0,23108,Matt Kuchar,0.228,-0.199,0.216,0.211,65
2018,88,0,28775,Nate Lashley,0.228,0.111,0.036,0.08,35
2018,90,0,25572,Graeme McDowell,0.219,0.124,0.046,0.049,46
2018,91,0,27936,Martin Laird,0.189,-0.045,0.024,0.209,61
2018,92,0,35506,Mackenzie Hughes,0.163,-0.068,0.353,-0.122,68
2018,93,0,37189,Harold Varner III,0.149,0.204,-0.076,0.021,74
2018,94,0,27649,Brandt Snedeker,0.147,-0.145,-0.026,0.318,74
2018,95,0,27095,Nick Watney,0.143,0.17,0.141,-0.167,80
2018,96,0,33418,Shawn Stefani,0.141,-0.093,0.22,0.013,60
2018,97,0,24924,Bill Haas,0.139,-0.177,-0.052,0.368,66
2018,97,0,26300,Matt Jones,0.139,0.333,-0.386,0.192,47
2018,99,0,32640,Troy Merritt,0.132,0.138,0.086,-0.092,73
2018,99,0,29223,Sam Saunders,0.132,0.35,-0.081,-0.138,67
2018,101,0,19846,Brian Gay,0.123,-0.166,0.036,0.253,92
2018,102,0,40058,Zac Blair,0.12,-0.345,0.072,0.394,46
2018,103,0,35891,Cameron Smith,0.104,-0.148,0.034,0.218,61
2018,104,0,26758,David Hearn,0.095,-0.17,0.379,-0.113,50
2018,105,0,34021,Bud Cauley,0.094,-0.113,-0.032,0.239,41
2018,106,0,26951,Johnson Wagner,0.092,-0.213,0.078,0.226,55
2018,107,0,27064,Jhonattan Vegas,0.089,0.294,-0.081,-0.124,64
2018,108,0,34174,John Huh,0.083,-0.11,0.24,-0.047,82
2018,109,0,37455,Si Woo Kim,0.077,-0.014,-0.2,0.291,78
2018,109,0,25493,Nick Taylor,0.077,0.049,0.011,0.017,74
2018,111,0,25686,Jason Dufner,0.068,0.256,-0.009,-0.178,52
2018,112,0,36799,Stephan Jaeger,0.054,0.045,-0.166,0.175,63
2018,113,0,35421,Brandon Harkins,0.05,0.181,-0.006,-0.124,85
2018,114,0,25632,Jimmy Walker,0.033,-0.437,0.304,0.166,66
2018,115,0,10809,Jim Furyk,0.023,-0.392,0.179,0.235,46
2018,116,0,27644,Brian Harman,0.017,0.137,-0.024,-0.096,72
2018,117,0,34213,Grayson Murray,0.014,0.375,-0.347,-0.015,59
2018,118,0,49771,J.T. Poston,0.003,0.381,-0.373,-0.005,57
2018,119,0,47128,Richy Werenski,-0.014,0.077,-0.169,0.077,74
2018,120,0,35545,Blayne Barber,-0.019,0.101,-0.047,-0.073,60
2018,121,0,31202,William McGirt,-0.021,-0.306,0.091,0.194,75
2018,122,0,24140,Sean O'Hair,-0.026,0.211,-0.073,-0.164,57
2018,123,0,12510,Chad Campbell,-0.029,-0.042,-0.01,0.023,67
2018,123,0,33410,Andrew Landry,-0.029,0.206,-0.083,-0.152,73
2018,125,0,27958,Ryan Blaum,-0.058,0.011,-0.074,0.005,72
2018,126,0,32757,Patton Kizzire,-0.063,-0.294,0.381,-0.15,78
2018,127,0,46501,Ollie Schniederjans,-0.071,-0.41,0.09,0.25,77
2018,128,0,20157,Retief Goosen,-0.085,-0.392,0.389,-0.083,40
2018,129,0,31420,Anirban Lahiri,-0.095,0.07,-0.285,0.12,67
2018,130,0,29926,Danny Lee,-0.099,0.005,-0.155,0.051,70
2018,131,0,35461,Beau Hossler,-0.101,0.281,-0.395,0.013,90
2018,131,0,31560,Brian Stuard,-0.101,-0.227,0.099,0.026,88
2018,133,0,28679,Fabián Gómez,-0.107,-0.062,-0.015,-0.03,71
2018,134,0,33413,Ben Martin,-0.119,-0.142,0.119,-0.096,57
2018,135,0,24781,Hunter Mahan,-0.137,0.465,-0.149,-0.453,51
2018,136,0,50526,Tom Lovelady,-0.14,0.379,-0.24,-0.279,69
2018,137,0,46601,Trey Mullinax,-0.144,0.506,-0.442,-0.207,59
2018,138,0,39328,Conrad Shindler,-0.147,0.114,-0.008,-0.252,44
2018,139,0,23541,Ben Crane,-0.157,-0.302,-0.038,0.184,46
2018,140,0,24925,Jonathan Byrd,-0.16,-0.542,0.043,0.339,48
2018,141,0,24361,Pat Perez,-0.163,-0.063,-0.138,0.037,51
2018,142,0,27556,Ted Potter Jr.,-0.169,-0.074,-0.2,0.105,77
2018,143,0,35310,Lanto Griffin,-0.173,-0.046,-0.043,-0.084,60
2018,144,0,46402,Talor Gooch,-0.194,-0.322,0.075,0.053,62
2018,145,0,25892,Steve Wheatcroft,-0.211,0.112,-0.065,-0.258,46
2018,146,0,34264,Hudson Swafford,-0.232,0.225,-0.237,-0.221,52
2018,147,0,29535,Brice Garnett,-0.234,0.188,-0.144,-0.278,81
2018,148,0,34409,David Lingmerth,-0.235,0.006,-0.16,-0.081,69
2018,149,0,26331,Charl Schwartzel,-0.276,-0.035,-0.168,-0.073,42
2018,150,0,28500,Martin Flores,-0.278,-0.097,-0.083,-0.098,72
2018,151,0,47347,Adam Schenk,-0.28,0.073,-0.262,-0.091,66
2018,152,0,32254,Xinjun Zhang,-0.297,0.139,-0.254,-0.182,57
2018,153,0,28132,Tyrone Van Aswegen,-0.313,-0.493,-0.008,0.187,83
2018,154,0,28252,Seamus Power,-0.319,0.076,-0.392,-0.003,66
2018,155,0,36699,Patrick Rodgers,-0.328,-0.039,-0.323,0.034,73
2018,156,0,29485,Brett Stegmaier,-0.353,-0.135,0.078,-0.296,47
2018,157,0,47993,Denny McCarthy,-0.355,0.011,-0.347,-0.019,49
2018,158,0,40009,Dominic Bozzelli,-0.363,-0.244,-0.252,0.133,61
2018,159,0,34466,Peter Malnati,-0.374,-0.372,-0.257,0.255,75
2018,160,0,27963,Chris Stroud,-0.391,-0.277,-0.056,-0.058,58
2018,161,0,35879,Kelly Kraft,-0.395,-0.286,0.017,-0.126,74
2018,162,0,34099,Harris English,-0.406,-0.219,-0.297,0.111,68
2018,163,0,39327,Ben Silverman,-0.444,0.069,-0.385,-0.128,76
2018,164,0,32150,Michael Thompson,-0.446,-0.073,-0.423,0.05,56
2018,165,0,29478,Kevin Kisner,-0.476,-0.043,-0.316,-0.118,65
2018,166,0,34431,Robert Streb,-0.5,-0.68,0.096,0.084,60
2018,167,0,22582,Kyle Thompson,-0.512,-0.534,0.036,-0.014,36
2018,168,0,37338,Zecheng Dou,-0.531,-0.079,-0.265,-0.187,36
2018,169,0,27942,Rob Oppenheim,-0.586,-0.662,0.026,0.05,54
2018,170,0,20572,Rod Pampling,-0.673,-0.095,-0.415,-0.163,45
2018,171,0,37278,Nicholas Lindheim,-0.678,-0.258,-0.368,-0.052,59
2018,172,0,24846,Ricky Barnes,-0.703,-1.019,0.059,0.257,45
2018,173,0,29479,Scott Brown,-0.71,-0.265,-0.27,-0.175,81
2018,174,0,29222,Billy Hurley III,-0.727,-0.696,-0.17,0.139,57
2018,175,0,28307,Matt Every,-0.775,-0.437,-0.024,-0.314,61
2018,176,0,47287,Ethan Tracy,-0.787,-0.054,-0.424,-0.309,54
2018,177,0,27895,Jonas Blixt,-0.791,-0.424,-0.563,0.196,48
2018,178,0,27974,Sung Kang,-0.806,-0.488,-0.094,-0.225,67
2018,179,0,48084,Wesley Bryan,-0.814,-1.443,0.222,0.407,51
2018,180,0,37454,Whee Kim,-0.864,-0.748,0.03,-0.146,73
2018,181,0,33419,Cameron Tringale,-0.915,-1.351,0.348,0.088,51
2018,182,0,47125,Matt Atkins,-0.932,0.134,-1.039,-0.027,40
2018,183,0,34358,Jonathan Randolph,-0.992,-0.271,-0.538,-0.182,60
2018,184,0,35376,Roberto Díaz,-1.001,-0.165,-0.6,-0.237,56
2018,185,0,39954,Cody Gribble,-1.02,-0.212,-0.696,-0.111,54
2018,186,0,31416,Derek Fathauer,-1.17,-0.757,-0.365,-0.048,68
2018,187,0,32816,Satoshi Kodaira,-1.187,0.027,-0.284,-0.93,40
2018,188,0,32876,Martin Piller,-1.246,-0.248,-0.811,-0.186,67
2018,189,0,39975,Michael Kim,-1.262,-1.023,-0.213,-0.027,54
2018,190,0,35544,Andrew Yun,-1.336,-0.457,-0.447,-0.432,34
2018,191,0,25240,D.A. Points,-1.559,-1.069,-0.541,0.051,48
2018,192,0,20593,Greg Chalmers,-2.056,-0.69,-1.192,-0.174,41
2018,193,0,25834,Daniel Summerhays,-2.84,-0.977,-1.586,-0.277,38
2011,1,0,29221,Webb Simpson,1.492,0.476,0.755,0.261,83
2011,2,0,23983,Luke Donald,1.408,0.04,1.094,0.273,52
2011,3,0,1810,Phil Mickelson,1.373,0.14,0.9,0.333,58
2011,4,0,30110,Kyle Stanley,1.171,0.516,0.515,0.139,80
2011,5,0,27095,Nick Watney,1.165,0.543,0.604,0.018,62
2011,6,0,23108,Matt Kuchar,1.161,0.304,0.698,0.158,71
2011,7,0,31323,Gary Woodland,1.157,0.742,0.38,0.035,70
2011,8,0,30925,Dustin Johnson,1.125,0.912,0.195,0.019,54
2011,9,0,23621,Rory Sabbatini,1.122,0.218,0.657,0.248,61
2011,10,0,21209,Sergio Garcia,1.103,0.528,0.312,0.263,45
2011,11,0,23623,Bo Van Pelt,1.034,0.586,0.344,0.104,71
2011,12,0,10885,Robert Allenby,0.991,0.462,0.494,0.035,70
2011,13,0,23788,D.J. Trahan,0.984,0.565,0.405,0.015,83
2011,14,0,6527,Steve Stricker,0.95,0.047,0.538,0.364,53
2011,15,0,22405,Justin Rose,0.937,0.186,0.508,0.243,63
2011,16,0,12510,Chad Campbell,0.932,0.082,0.987,-0.137,87
2011,17,0,24357,K.J. Choi,0.915,-0.07,0.689,0.296,58
2011,18,0,27141,J.B. Holmes,0.912,0.726,0.388,-0.202,47
2011,19,0,26331,Charl Schwartzel,0.898,0.49,0.287,0.121,40
2011,20,0,24502,Adam Scott,0.882,0.793,0.102,-0.013,45
2011,21,0,6522,Ernie Els,0.865,0.121,0.635,0.109,59
2011,22,0,21961,Charles Howell III,0.86,0.168,0.333,0.358,91
2011,23,0,2206,David Toms,0.836,0.166,0.669,0.001,59
2011,24,0,27936,Martin Laird,0.835,0.499,0.234,0.103,62
2011,25,0,25686,Jason Dufner,0.833,0.515,0.248,0.069,65
2011,26,0,22371,Aaron Baddeley,0.824,0.19,0.196,0.438,62
2011,27,0,26289,Boo Weekley,0.818,0.683,0.492,-0.357,57
2011,28,0,10809,Jim Furyk,0.816,-0.017,0.643,0.19,70
2011,29,0,27466,Spencer Levin,0.806,0.097,0.508,0.202,94
2011,30,0,12716,Charley Hoffman,0.782,0.453,0.2,0.129,74
2011,31,0,25804,Bubba Watson,0.775,0.898,0.193,-0.317,59
2011,32,0,22913,John Rollins,0.773,0.647,0.124,0.002,72
2011,33,0,24924,Bill Haas,0.752,0.628,0.044,0.08,72
2011,34,0,6567,Vijay Singh,0.73,0.315,0.26,0.156,72
2011,35,0,1706,Davis Love III,0.708,0.245,0.528,-0.065,52
2011,36,0,24846,Ricky Barnes,0.704,-0.011,0.584,0.132,64
2011,37,0,24781,Hunter Mahan,0.691,0.371,0.066,0.254,76
2011,38,0,20645,John Senden,0.665,0.496,0.453,-0.283,81
2011,39,0,21753,Brian Davis,0.64,0.226,0.493,-0.079,92
2011,40,0,30926,Chris Kirk,0.634,-0.118,0.611,0.142,77
2011,41,0,6621,Joe Durant,0.629,0.382,0.494,-0.246,64
2011,42,0,1766,Billy Mayfair,0.621,0.213,0.116,0.292,85
2011,43,0,19970,Robert Karlsson,0.612,0.038,0.388,0.187,45
2011,44,0,6573,Brandt Jobe,0.611,0.478,0.262,-0.129,81
2011,45,0,28087,Kris Blanks,0.592,-0.078,0.576,0.095,83
2011,46,0,27214,Kevin Streelman,0.578,0.442,0.305,-0.168,71
2011,47,0,32102,Rickie Fowler,0.566,0.384,0.194,-0.013,66
2011,48,0,20472,Alex Cejka,0.527,-0.145,0.259,0.413,47
2011,49,0,24358,Robert Garrigus,0.523,0.662,0.28,-0.419,69
2011,50,0,22348,Nick O'Hern,0.518,0.013,0.127,0.378,76
2011,51,0,27649,Brandt Snedeker,0.507,0.127,0.191,0.189,67
2011,52,0,20229,Stewart Cink,0.501,-0.055,0.396,0.16,52
2011,53,0,26476,Chez Reavie,0.497,0.381,0.461,-0.346,82
2011,54,0,28158,Steve Marino,0.476,0.364,0.184,-0.072,62
2011,55,0,20498,Briny Baird,0.465,0.101,0.252,0.112,49
2011,56,0,22293,Heath Slocum,0.457,0.192,0.339,-0.074,74
2011,57,0,24024,Zach Johnson,0.453,0.012,0.349,0.092,64
2011,58,0,7867,Woody Austin,0.45,-0.149,0.588,0.011,50
2011,59,0,8075,Jerry Kelly,0.41,0.038,0.161,0.211,68
2011,60,0,28089,Jason Day,0.4,0.204,0.026,0.169,59
2011,61,0,27933,John Merrick,0.372,0.319,0.134,-0.081,60
2011,62,0,20572,Rod Pampling,0.366,0.193,-0.18,0.353,60
2011,63,0,23541,Ben Crane,0.356,0.101,0.162,0.093,62
2011,64,0,24925,Jonathan Byrd,0.354,-0.041,0.248,0.147,72
