YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST AFTER TEE SHOT,TOTAL TEE SHOTS
2021,190,0,36801,Mark Hubbard,183.8,8151871.0,1232
2021,191,0,28679,Fabián Gómez,184.5,3088949.0,465
2021,192,0,23325,Vaughn Taylor,184.8,5641665.0,848
2021,193,0,31560,Brian Stuard,185.0,8117879.0,1219
2021,194,0,30927,Brendon Todd,187.4,6672423.0,989
2021,195,0,26758,David Hearn,188.5,4308490.0,635
2021,196,0,24357,K.J. Choi,195.7,4192172.0,595
2020,1,0,47959,Bryson DeChambeau,148.3,4579986.0,858
2020,2,0,28420,Ryan Brehm,151.6,2357757.0,432
2020,3,0,21209,Sergio Garcia,153.6,2460903.0,445
2020,4,0,52372,Cameron Champ,154.6,4712912.0,847
2020,5,0,30925,Dustin Johnson,155.9,3670666.0,654
2020,6,0,28237,Rory McIlroy,156.2,3968798.0,706
2020,7,0,46550,Brandon Hagy,156.6,2756133.0,489
2020,8,0,56762,Will Gordon,156.7,1709064.0,303
2020,9,0,25804,Bubba Watson,157.1,4479725.0,792
2020,10,0,40042,Tyler McCumber,157.2,2909715.0,514
2020,11,0,56278,Matthew Wolff,157.6,4929570.0,869
2020,12,0,39546,Keith Mitchell,158.2,3918840.0,688
2020,13,0,35450,Patrick Cantlay,158.9,3500843.0,612
2020,14,2,46970,Jon Rahm,159.0,4549761.0,795
2020,15,-1,33448,Justin Thomas,159.3,4615277.0,805
2020,16,-1,35617,Martin Trainer,159.4,3001840.0,523
2020,17,0,34213,Grayson Murray,159.6,2441440.0,425
2020,18,0,30911,Tommy Fleetwood,160.1,2236225.0,388
2020,19,0,27064,Jhonattan Vegas,160.3,2959863.0,513
2020,20,0,36699,Patrick Rodgers,160.8,5992298.0,1035
2020,21,0,47504,Sam Burns,161.1,4437404.0,765
2020,22,0,1810,Phil Mickelson,161.2,3023559.0,521
2020,23,0,48081,Xander Schauffele,161.3,4946158.0,852
2020,24,0,29725,Tony Finau,161.4,4735234.0,815
2020,25,0,45486,Joaquin Niemann,161.5,5249069.0,903
2020,26,-1,30944,Jason Kokrak,161.7,4133908.0,710
2020,27,0,35658,Kris Ventura,162.1,2234486.0,383
2020,28,0,27129,Luke List,162.2,4735156.0,811
2020,29,1,27974,Sung Kang,162.4,5005932.0,856
2020,30,1,45157,Cam Davis,162.5,3679575.0,629
2020,31,1,36689,Brooks Koepka,162.6,3049688.0,521
2020,32,1,51766,Wyndham Clark,162.8,3668263.0,626
2020,32,1,35461,Beau Hossler,162.8,3891047.0,664
2020,32,4,46046,Scottie Scheffler,162.8,5719019.0,976
2020,35,0,33948,Byeong Hun An,162.9,4843755.0,826
2020,36,0,51894,Vince Whaley,163.0,2247928.0,383
2020,37,1,29926,Danny Lee,163.1,4461411.0,760
2020,37,1,31323,Gary Woodland,163.1,4297225.0,732
2020,39,1,25364,Paul Casey,163.3,3639211.0,619
2020,39,1,27554,Scott Harrington,163.3,4354907.0,741
2020,41,1,24502,Adam Scott,163.4,2430170.0,413
2020,42,1,34314,Sebastian Cappelen,163.6,2786222.0,473
2020,43,1,37455,Si Woo Kim,163.7,4839683.0,821
2020,44,1,46717,Viktor Hovland,163.9,4732110.0,802
2020,45,1,32366,Kevin Chappell,164.0,2568025.0,435
2020,46,1,29518,Brendan Steele,164.7,4576721.0,772
2020,47,1,21961,Charles Howell III,164.8,4088105.0,689
2020,48,1,49964,Aaron Wise,164.9,2777901.0,468
2020,49,2,37189,Harold Varner III,165.0,4710906.0,793
2020,50,2,33597,Harry Higgs,165.2,5667674.0,953
2020,50,5,23320,Ryan Palmer,165.2,4889202.0,822
2020,50,2,49960,Sepp Straka,165.2,5049474.0,849
2020,53,1,29974,Branden Grace,165.4,2721202.0,457
2020,54,2,39997,Corey Conners,165.6,5162658.0,866
2020,55,2,25818,Scott Piercy,165.7,4134412.0,693
2020,56,2,33204,Shane Lowry,165.8,2966997.0,497
2020,56,2,48887,Matt Wallace,165.8,3313300.0,555
2020,58,2,34046,Jordan Spieth,165.9,3869897.0,648
2020,58,2,32333,Kevin Tway,165.9,2872842.0,481
2020,60,2,47347,Adam Schenk,166.1,4581304.0,766
2020,61,3,26300,Matt Jones,166.3,5305222.0,886
2020,61,2,48822,Sebastián Muñoz,166.3,6469801.0,1081
2020,63,2,39971,Sungjae Im,166.5,6570110.0,1096
2020,64,3,37275,Sam Ryder,166.7,4603344.0,767
2020,65,0,32839,Hideki Matsuyama,166.9,5057847.0,842
2020,65,3,29484,Peter Uihlein,166.9,2739438.0,456
2020,67,2,33667,Carlos Ortiz,167.0,5350425.0,890
2020,68,3,25900,Lucas Glover,167.1,4156757.0,691
2020,68,3,33486,Roger Sloan,167.1,3164786.0,526
2020,70,-1,45526,Abraham Ancer,167.5,4678014.0,776
2020,70,6,35506,Mackenzie Hughes,167.5,5137018.0,852
2020,72,1,40026,Daniel Berger,167.6,4686931.0,777
2020,72,1,22405,Justin Rose,167.6,2751390.0,456
2020,72,1,33419,Cameron Tringale,167.6,4391227.0,728
2020,75,1,31420,Anirban Lahiri,167.7,1907610.0,316
2020,75,4,34360,Patrick Reed,167.7,5481580.0,908
2020,77,1,29221,Webb Simpson,167.8,4265047.0,706
2020,77,4,35891,Cameron Smith,167.8,4578434.0,758
2020,79,0,32662,Michael Gligic,167.9,2834300.0,469
2020,80,1,34076,Joel Dahmen,168.0,5285607.0,874
2020,80,1,27644,Brian Harman,168.0,5938219.0,982
2020,80,1,39977,Max Homa,168.0,4807242.0,795
2020,80,1,26329,Louis Oosthuizen,168.0,3338625.0,552
2020,84,2,12716,Charley Hoffman,168.1,4030894.0,666
2020,84,2,46442,Maverick McNealy,168.1,4878850.0,806
2020,86,2,28252,Seamus Power,168.2,1737401.0,287
2020,87,2,32757,Patton Kizzire,168.4,3830636.0,632
2020,88,2,33449,Zack Sucher,168.5,2014345.0,332
2020,88,2,32139,Danny Willett,168.5,2693895.0,444
2020,90,3,46435,Austin Cook,168.7,4026186.0,663
2020,90,3,28089,Jason Day,168.7,3365395.0,554
2020,92,-2,29420,Billy Horschel,168.8,4940005.0,813
2020,93,2,35310,Lanto Griffin,168.9,6785860.0,1116
2020,94,2,28307,Matt Every,169.3,3412725.0,560
2020,95,2,34255,Joseph Bramlett,169.4,3268926.0,536
2020,96,2,35230,Nelson Ledesma,169.5,1983119.0,325
2020,97,2,31646,Emiliano Grillo,169.6,4071606.0,667
2020,97,2,34563,Chesson Hadley,169.6,3858618.0,632
2020,97,23,34363,Tyrrell Hatton,169.6,2882570.0,472
2020,97,2,49771,J.T. Poston,169.6,5372928.0,880
2020,101,1,33122,Russell Knox,169.7,4093709.0,670
2020,102,1,32791,K.H. Lee,169.8,4589883.0,751
2020,103,1,27936,Martin Laird,169.9,2428825.0,397
2020,103,1,35449,Adam Long,169.9,6031360.0,986
2020,103,1,27349,Alex Noren,169.9,3780747.0,618
2020,106,1,29268,Bronson Burgoon,170.0,3781935.0,618
2020,106,1,30692,Scott Stallings,170.0,4491277.0,734
2020,106,1,27095,Nick Watney,170.0,2993530.0,489
2020,109,1,33141,Keegan Bradley,170.1,4848921.0,792
2020,109,1,27330,Josh Teater,170.1,2235091.0,365
2020,111,2,29970,Dylan Frittelli,170.4,5792119.0,944
2020,111,3,50525,Collin Morikawa,170.4,6105252.0,995
2020,113,2,23788,D.J. Trahan,170.7,2770785.0,451
2020,114,2,49766,Hank Lebioda,170.8,3493331.0,568
2020,115,2,25493,Nick Taylor,170.9,4270435.0,694
2020,116,2,23623,Bo Van Pelt,171.0,2604594.0,423
2020,117,2,22056,Cameron Percy,171.1,2814638.0,457
2020,118,2,33399,Adam Hadwin,171.2,4592676.0,745
2020,118,2,34431,Robert Streb,171.2,2705274.0,439
2020,118,2,32254,Xinjun Zhang,171.2,5010584.0,813
2020,121,3,46441,Robby Shelton,171.3,4879159.0,791
2020,122,3,29535,Brice Garnett,171.5,3859718.0,625
2020,122,3,53165,Doc Redman,171.5,5977586.0,968
2020,124,3,32448,James Hahn,171.6,2316025.0,375
2020,125,3,27214,Kevin Streelman,171.8,4903583.0,793
2020,126,3,39324,J.J. Spaun,172.0,4081336.0,659
2020,127,3,33410,Andrew Landry,172.1,4812920.0,777
2020,127,3,26851,Marc Leishman,172.1,4455463.0,719
2020,127,3,27556,Ted Potter Jr.,172.1,2886437.0,466
2020,130,3,49298,Kramer Hickok,172.2,3105055.0,501
2020,130,3,33490,Bo Hoag,172.2,4210371.0,679
2020,130,3,34466,Peter Malnati,172.2,4004346.0,646
2020,130,3,25632,Jimmy Walker,172.2,3439608.0,555
2020,134,3,52375,Doug Ghim,172.5,2409833.0,388
2020,135,3,34099,Harris English,172.6,5865482.0,944
2020,135,3,28775,Nate Lashley,172.6,3890200.0,626
2020,137,3,24924,Bill Haas,172.8,2918382.0,469
2020,137,3,36871,Matthew NeSmith,172.8,4603986.0,740
2020,139,3,46402,Talor Gooch,172.9,6466092.0,1039
2020,139,6,29478,Kevin Kisner,172.9,4880091.0,784
2020,141,2,32102,Rickie Fowler,173.0,3568880.0,573
2020,141,2,28679,Fabián Gómez,173.0,3363736.0,540
2020,143,3,26499,Rafa Cabrera Bello,173.2,3386147.0,543
2020,143,3,32640,Troy Merritt,173.2,4775068.0,766
2020,145,3,20229,Stewart Cink,173.3,3849952.0,617
2020,146,4,29479,Scott Brown,173.4,4344546.0,696
2020,146,4,39953,Chase Seiffert,173.4,3089532.0,495
2020,148,4,47128,Richy Werenski,173.5,4242046.0,679
2020,149,4,27649,Brandt Snedeker,173.6,4317896.0,691
2020,150,4,40098,Matt Fitzpatrick,173.8,3823931.0,611
2020,150,4,35532,Tom Hoge,173.8,5717794.0,914
2020,152,4,19846,Brian Gay,173.9,4306655.0,688
2020,153,4,33120,Mark Anderson,174.2,3205017.0,511
2020,153,4,23621,Rory Sabbatini,174.2,4344948.0,693
2020,153,4,48119,Ben Taylor,174.2,2433487.0,388
2020,156,4,34098,Russell Henley,174.3,5043615.0,804
2020,157,4,24024,Zach Johnson,174.5,4711873.0,750
2020,158,5,45609,Tyler Duncan,174.7,6158001.0,979
2020,159,5,33404,Chris Baker,174.8,2882245.0,458
2020,159,5,34021,Bud Cauley,174.8,5052163.0,803
2020,161,0,25396,Kevin Na,174.9,5163122.0,820
2020,162,4,32618,Rhein Gibson,175.0,2903793.0,461
2020,163,4,26476,Chez Reavie,175.1,5010943.0,795
2020,164,4,48045,Michael Gellerman,175.3,2587572.0,410
2020,164,4,30163,Henrik Norlander,175.3,4916119.0,779
2020,164,4,30110,Kyle Stanley,175.3,3761177.0,596
2020,167,4,26596,Ryan Moore,175.5,2995363.0,474
2020,168,4,33413,Ben Martin,175.6,1933927.0,306
2020,169,4,47993,Denny McCarthy,175.7,5711132.0,903
2020,170,4,36801,Mark Hubbard,175.8,6444316.0,1018
2020,171,4,35732,Wes Roach,175.9,1899347.0,300
2020,171,4,27963,Chris Stroud,175.9,3134631.0,495
2020,171,4,32150,Michael Thompson,175.9,4906223.0,775
2020,174,4,25686,Jason Dufner,176.0,4916182.0,776
2020,175,4,21407,Arjun Atwal,176.2,1744823.0,275
2020,175,4,25349,Tim Wilkinson,176.2,2810225.0,443
2020,177,4,31557,Jim Herman,176.3,4626486.0,729
2020,177,4,24138,Ian Poulter,176.3,3357031.0,529
2020,179,4,29908,C.T. Pan,176.4,3778410.0,595
2020,180,4,24361,Pat Perez,176.5,3519682.0,554
2020,181,5,10809,Jim Furyk,176.8,3194449.0,502
2020,182,5,23108,Matt Kuchar,177.2,4369087.0,685
2020,183,5,19803,Ryan Armour,177.5,3994630.0,625
2020,184,5,23325,Vaughn Taylor,177.6,3881688.0,607
2020,185,5,40009,Dominic Bozzelli,178.1,2077575.0,324
2020,186,5,27942,Rob Oppenheim,178.4,4020702.0,626
2020,187,5,31560,Brian Stuard,178.8,5741903.0,892
2020,188,6,22371,Aaron Baddeley,179.7,3285937.0,508
2020,188,6,25572,Graeme McDowell,179.7,3318378.0,513
2020,188,9,30927,Brendon Todd,179.7,6787012.0,1049
2020,191,5,26758,David Hearn,179.8,3217376.0,497
2020,192,6,40058,Zac Blair,180.2,4508249.0,695
2020,193,7,34256,Andrew Putnam,186.3,2957797.0,441
2018,1,0,25804,Bubba Watson,154.6,5263984.0,946
2018,2,0,30925,Dustin Johnson,154.9,4822632.0,865
2018,2,0,36689,Brooks Koepka,154.9,4182187.0,750
2018,4,0,28237,Rory McIlroy,155.1,3868962.0,693
2018,5,0,46970,Jon Rahm,155.3,3986512.0,713
2018,6,0,46601,Trey Mullinax,155.8,4542889.0,810
2018,7,0,39546,Keith Mitchell,156.8,6491863.0,1150
2018,8,0,50526,Tom Lovelady,156.9,5309641.0,940
2018,9,0,33448,Justin Thomas,159.8,5449597.0,947
2018,10,0,27129,Luke List,160.3,6232994.0,1080
2018,11,0,32366,Kevin Chappell,160.6,4994235.0,864
2018,12,0,32333,Kevin Tway,161.3,7189936.0,1238
2018,13,0,29725,Tony Finau,161.7,6486532.0,1114
2018,14,0,34213,Grayson Murray,161.9,4704113.0,807
2018,15,0,31323,Gary Woodland,162.0,5674435.0,973
2018,16,0,35450,Patrick Cantlay,162.1,5457219.0,935
2018,17,0,29518,Brendan Steele,162.9,4434456.0,756
2018,18,0,23320,Ryan Palmer,163.8,4824531.0,818
2018,19,0,26300,Matt Jones,163.9,3817039.0,647
2018,20,0,35421,Brandon Harkins,164.0,6891368.0,1167
2018,21,0,48081,Xander Schauffele,164.1,5914971.0,1001
2018,22,0,30944,Jason Kokrak,164.2,7164264.0,1212
2018,23,0,47959,Bryson DeChambeau,165.0,6425817.0,1082
2018,24,0,34264,Hudson Swafford,165.1,4268762.0,718
2018,25,0,34046,Jordan Spieth,165.4,5448546.0,915
2018,26,0,24358,Robert Garrigus,165.5,5559393.0,933
2018,27,0,47125,Matt Atkins,165.6,3326832.0,558
2018,27,0,29223,Sam Saunders,165.6,5501220.0,923
2018,29,0,37189,Harold Varner III,165.8,6057224.0,1015
2018,30,0,27141,J.B. Holmes,166.0,5627830.0,942
2018,30,0,22056,Cameron Percy,166.0,3389305.0,567
2018,32,0,33948,Byeong Hun An,166.2,6042499.0,1010
2018,32,0,39997,Corey Conners,166.2,6550898.0,1095
2018,34,0,30911,Tommy Fleetwood,166.5,4496696.0,750
2018,34,0,35310,Lanto Griffin,166.5,4958489.0,827
2018,34,0,29484,Peter Uihlein,166.5,5387952.0,899
2018,37,0,25198,Francesco Molinari,166.8,4767763.0,794
2018,37,0,49771,J.T. Poston,166.8,4743146.0,790
2018,39,0,28089,Jason Day,167.1,4077642.0,678
2018,39,0,47347,Adam Schenk,167.1,5438898.0,904
2018,41,0,35461,Beau Hossler,167.2,7477105.0,1242
2018,42,0,32757,Patton Kizzire,167.6,6505425.0,1078
2018,43,0,29268,Bronson Burgoon,167.8,4783426.0,792
2018,43,0,27064,Jhonattan Vegas,167.8,5377694.0,890
2018,45,0,28252,Seamus Power,168.0,5497006.0,909
2018,45,0,49964,Aaron Wise,168.0,6708905.0,1109
2018,47,0,29485,Brett Stegmaier,168.3,3914292.0,646
2018,47,0,27095,Nick Watney,168.3,6663421.0,1100
2018,49,0,28500,Martin Flores,168.5,6012994.0,991
2018,50,0,36799,Stephan Jaeger,168.6,5249226.0,865
2018,50,0,36699,Patrick Rodgers,168.6,6064342.0,999
2018,52,0,34076,Joel Dahmen,169.0,5987006.0,984
2018,53,0,24781,Hunter Mahan,169.1,4316335.0,709
2018,53,0,32839,Hideki Matsuyama,169.1,4851517.0,797
2018,53,0,39324,J.J. Spaun,169.1,5982749.0,983
2018,56,0,1810,Phil Mickelson,169.3,5895309.0,967
2018,57,0,26851,Marc Leishman,169.4,6164393.0,1011
2018,58,0,27644,Brian Harman,169.6,6117596.0,1002
2018,58,0,47287,Ethan Tracy,169.6,4541553.0,744
2018,60,0,30692,Scott Stallings,169.7,6743472.0,1104
2018,61,0,12716,Charley Hoffman,169.9,5732199.0,937
2018,62,0,25364,Paul Casey,170.0,4112655.0,672
2018,63,0,45526,Abraham Ancer,170.1,7036019.0,1149
2018,63,0,25686,Jason Dufner,170.1,4421185.0,722
2018,65,0,37338,Zecheng Dou,170.2,3026474.0,494
2018,65,0,28307,Matt Every,170.2,5043330.0,823
2018,67,0,29420,Billy Horschel,170.4,6594236.0,1075
2018,67,0,35891,Cameron Smith,170.4,5184315.0,845
2018,67,0,32254,Xinjun Zhang,170.4,4845311.0,790
2018,70,0,35545,Blayne Barber,170.5,5040277.0,821
2018,70,0,27895,Jonas Blixt,170.5,4044519.0,659
2018,70,0,34563,Chesson Hadley,170.5,7550232.0,1230
2018,73,0,39328,Conrad Shindler,170.6,3752528.0,611
2018,74,0,29461,Jamie Lovemark,170.8,6602809.0,1074
2018,74,0,23621,Rory Sabbatini,170.8,6382592.0,1038
2018,76,0,20229,Stewart Cink,170.9,5697350.0,926
2018,77,0,34363,Tyrrell Hatton,171.0,3601104.0,585
2018,78,0,21961,Charles Howell III,171.1,6638498.0,1078
2018,78,0,28775,Nate Lashley,171.1,2975091.0,483
2018,78,0,22405,Justin Rose,171.1,4508572.0,732
2018,78,0,25892,Steve Wheatcroft,171.1,3929772.0,638
2018,82,0,32448,James Hahn,171.2,5904754.0,958
2018,82,0,25818,Scott Piercy,171.2,5818597.0,944
2018,82,0,37275,Sam Ryder,171.2,5936181.0,963
2018,85,0,33204,Shane Lowry,171.3,4293344.0,696
2018,86,0,40009,Dominic Bozzelli,171.4,5140618.0,833
2018,86,0,34099,Harris English,171.4,5761522.0,934
2018,88,0,34360,Patrick Reed,171.5,5352173.0,867
2018,88,0,27963,Chris Stroud,171.5,4922035.0,797
2018,90,0,39954,Cody Gribble,171.6,4595941.0,744
2018,91,0,40026,Daniel Berger,171.7,5335390.0,863
2018,91,0,34466,Peter Malnati,171.7,6372900.0,1031
2018,91,0,46501,Ollie Schniederjans,171.7,6519966.0,1055
2018,91,0,30110,Kyle Stanley,171.7,5771752.0,934
2018,95,0,33410,Andrew Landry,171.8,6265983.0,1013
2018,96,0,33418,Shawn Stefani,171.9,5130504.0,829
2018,97,0,32102,Rickie Fowler,172.0,5256716.0,849
2018,98,0,29535,Brice Garnett,172.1,6943691.0,1121
2018,98,0,35506,Mackenzie Hughes,172.1,5806779.0,937
2018,98,0,24502,Adam Scott,172.1,5142785.0,830
2018,101,0,46435,Austin Cook,172.4,7906942.0,1274
2018,102,0,20157,Retief Goosen,172.5,3389896.0,546
2018,102,0,37455,Si Woo Kim,172.5,6724642.0,1083
2018,104,0,31420,Anirban Lahiri,172.6,5746182.0,925
2018,104,0,26331,Charl Schwartzel,172.6,3584437.0,577
2018,106,0,24140,Sean O'Hair,172.7,4856923.0,781
2018,107,0,45609,Tyler Duncan,172.8,6985323.0,1123
2018,107,0,29974,Branden Grace,172.8,3789389.0,609
2018,107,0,27936,Martin Laird,172.8,5224595.0,840
2018,107,0,26329,Louis Oosthuizen,172.8,3969032.0,638
2018,111,0,47993,Denny McCarthy,172.9,4225646.0,679
2018,112,0,32150,Michael Thompson,173.1,4836425.0,776
2018,113,0,27214,Kevin Streelman,173.2,7062815.0,1133
2018,114,0,26499,Rafa Cabrera Bello,173.4,4188188.0,671
2018,115,0,24925,Jonathan Byrd,173.7,4126832.0,660
2018,115,0,46402,Talor Gooch,173.7,5304145.0,848
2018,115,0,29478,Kevin Kisner,173.7,5665808.0,906
2018,118,0,22371,Aaron Baddeley,173.8,6012099.0,961
2018,118,0,33141,Keegan Bradley,173.8,6919997.0,1106
2018,118,0,28679,Fabián Gómez,173.8,6144953.0,982
2018,118,0,29221,Webb Simpson,173.8,7027256.0,1123
2018,118,0,35544,Andrew Yun,173.8,2947438.0,471
2018,123,0,35532,Tom Hoge,173.9,7162583.0,1144
2018,123,0,27349,Alex Noren,173.9,4275709.0,683
2018,125,0,25572,Graeme McDowell,174.1,3986888.0,636
2018,126,0,30978,Kiradech Aphibarnrat,174.2,2973021.0,474
2018,126,0,34098,Russell Henley,174.2,5078270.0,810
2018,126,0,29926,Danny Lee,174.2,6056341.0,966
2018,126,0,25493,Nick Taylor,174.2,6454500.0,1029
2018,130,0,29908,C.T. Pan,174.3,7142525.0,1138
2018,130,0,47128,Richy Werenski,174.3,6430179.0,1025
2018,132,0,8793,Tiger Woods,174.4,5110110.0,814
2018,133,0,32640,Troy Merritt,174.5,6343250.0,1010
2018,134,0,32816,Satoshi Kodaira,174.6,3494065.0,556
2018,135,0,33399,Adam Hadwin,174.7,5753495.0,915
2018,136,0,31646,Emiliano Grillo,174.9,6390928.0,1015
2018,136,0,37278,Nicholas Lindheim,174.9,5143410.0,817
2018,138,0,29479,Scott Brown,175.0,6993938.0,1110
2018,139,0,28132,Tyrone Van Aswegen,175.2,7171806.0,1137
2018,140,0,35376,Roberto Díaz,175.3,4910003.0,778
2018,140,0,33413,Ben Martin,175.3,4942006.0,783
2018,140,0,24361,Pat Perez,175.3,4517306.0,716
2018,143,0,27958,Ryan Blaum,175.4,6306693.0,999
2018,143,0,39327,Ben Silverman,175.4,6622654.0,1049
2018,143,0,27649,Brandt Snedeker,175.4,6465857.0,1024
2018,146,0,24024,Zach Johnson,175.7,6311164.0,998
2018,146,0,23325,Vaughn Taylor,175.7,6153409.0,973
2018,146,0,25632,Jimmy Walker,175.7,5729446.0,906
2018,149,0,34409,David Lingmerth,175.9,6041279.0,954
2018,149,0,32876,Martin Piller,175.9,5843685.0,923
2018,151,0,23353,J.J. Henry,176.0,5556225.0,877
2018,152,0,24924,Bill Haas,176.1,5782313.0,912
2018,152,0,27974,Sung Kang,176.1,5774191.0,911
2018,154,0,31202,William McGirt,176.2,6558425.0,1034
2018,155,0,33419,Cameron Tringale,176.4,4349782.0,685
2018,156,0,12510,Chad Campbell,176.5,5901649.0,929
2018,156,0,25900,Lucas Glover,176.5,4035910.0,635
2018,158,0,34256,Andrew Putnam,176.7,6779608.0,1066
2018,159,0,30926,Chris Kirk,176.8,8454588.0,1328
2018,159,0,33122,Russell Knox,176.8,6510646.0,1023
2018,161,0,22582,Kyle Thompson,177.2,3170743.0,497
2018,162,0,31416,Derek Fathauer,177.3,5962043.0,934
2018,163,0,34021,Bud Cauley,177.4,3601856.0,564
2018,163,0,26596,Ryan Moore,177.4,5867467.0,919
2018,165,0,26758,David Hearn,177.7,4451697.0,696
2018,165,0,26476,Chez Reavie,177.7,5322731.0,832
2018,167,0,34431,Robert Streb,177.8,5287310.0,826
2018,168,0,24846,Ricky Barnes,177.9,3958381.0,618
2018,169,0,34358,Jonathan Randolph,178.2,5338011.0,832
2018,170,0,20572,Rod Pampling,178.3,3979847.0,620
2018,171,0,21528,Henrik Stenson,178.4,3944221.0,614
2018,172,0,25396,Kevin Na,178.5,6239075.0,971
2018,173,0,35879,Kelly Kraft,178.6,6525177.0,1015
2018,174,0,27556,Ted Potter Jr.,178.7,6872265.0,1068
2018,175,0,20472,Alex Cejka,178.8,5330248.0,828
2018,175,0,26951,Johnson Wagner,178.8,4912553.0,763
2018,177,0,39975,Michael Kim,178.9,4713706.0,732
2018,178,0,40058,Zac Blair,179.1,4107050.0,637
2018,178,0,23108,Matt Kuchar,179.1,5791096.0,898
2018,180,0,25834,Daniel Summerhays,179.3,3389202.0,525
2018,181,0,24138,Ian Poulter,179.4,4482607.0,694
2018,182,0,19803,Ryan Armour,179.5,8646917.0,1338
2018,182,0,34174,John Huh,179.5,7355600.0,1138
2018,182,0,27942,Rob Oppenheim,179.5,4833796.0,748
2018,185,0,19846,Brian Gay,180.2,8252937.0,1272
2018,186,0,29222,Billy Hurley III,180.3,5057642.0,779
2018,187,0,23541,Ben Crane,181.5,4175210.0,639
2018,188,0,25240,D.A. Points,181.8,4294424.0,656
2018,189,0,37454,Whee Kim,182.3,6555822.0,999
2018,190,0,20593,Greg Chalmers,182.5,3692959.0,562
2018,191,0,48084,Wesley Bryan,182.7,4596819.0,699
2018,192,0,31560,Brian Stuard,183.4,8060419.0,1221
2018,193,0,10809,Jim Furyk,187.2,4306757.0,639
2011,1,0,27141,J.B. Holmes,152.7,3517945.0,640
2011,2,0,30925,Dustin Johnson,156.4,4189618.0,744
2011,3,0,24358,Robert Garrigus,156.6,5348800.0,949
2011,4,0,25804,Bubba Watson,158.4,4648312.0,815
2011,5,0,25274,Steven Bowditch,160.2,6119694.0,1061
2011,6,0,23497,Tag Ridings,162.3,5865654.0,1004
2011,7,0,31323,Gary Woodland,162.4,5593345.0,957
2011,8,0,27064,Jhonattan Vegas,163.2,5669639.0,965
2011,9,0,23788,D.J. Trahan,163.3,6695576.0,1139
2011,10,0,27330,Josh Teater,163.4,7483832.0,1272
2011,11,0,24502,Adam Scott,164.4,3722340.0,629
2011,11,0,30110,Kyle Stanley,164.4,6502653.0,1099
2011,13,0,27936,Martin Laird,164.6,5056070.0,853
2011,14,0,27095,Nick Watney,164.8,5067357.0,854
2011,15,0,12716,Charley Hoffman,164.9,6030872.0,1016
2011,16,0,25818,Scott Piercy,165.0,5114443.0,861
2011,16,0,30692,Scott Stallings,165.0,5632775.0,948
2011,18,0,34072,Will Strickler,165.1,3477683.0,585
2011,19,0,21805,Harrison Frazar,165.2,3432063.0,577
2011,20,0,20848,Ángel Cabrera,165.3,2838266.0,477
2011,21,0,28475,Jeff Overton,165.4,6020923.0,1011
2011,22,0,30946,Alex Prugh,165.5,5784157.0,971
2011,23,0,23623,Bo Van Pelt,165.9,5889432.0,986
2011,24,0,28089,Jason Day,166.5,4873198.0,813
2011,25,0,1706,Davis Love III,166.6,4287352.0,715
2011,26,0,26289,Boo Weekley,166.9,4728948.0,787
2011,27,0,27120,Troy Matteson,167.1,6684384.0,1111
2011,28,0,23320,Ryan Palmer,167.3,4897487.0,813
2011,29,0,32102,Rickie Fowler,167.4,5489052.0,911
2011,30,0,22913,John Rollins,167.5,5950901.0,987
2011,31,0,30750,Tommy Gainey,167.8,7531111.0,1247
2011,31,0,21209,Sergio Garcia,167.8,3763516.0,623
2011,33,0,11123,Chris Couch,167.9,5653147.0,935
2011,34,0,33141,Keegan Bradley,168.0,6434012.0,1064
2011,35,0,25562,Andres Romero,168.1,5621371.0,929
2011,36,0,32366,Kevin Chappell,168.2,5081574.0,839
2011,36,0,1810,Phil Mickelson,168.2,4794316.0,792
2011,38,0,22371,Aaron Baddeley,168.4,5177662.0,854
2011,38,0,24924,Bill Haas,168.4,6085056.0,1004
2011,40,0,8725,Tom Gillis,168.5,4155035.0,685
2011,41,0,23409,James Driscoll,168.7,5029734.0,828
2011,41,0,29718,Anthony Kim,168.7,4821262.0,794
2011,41,0,29221,Webb Simpson,168.7,6976856.0,1149
2011,44,0,31557,Jim Herman,169.0,4813606.0,791
2011,45,0,28486,Michael Putnam,169.1,4413529.0,725
2011,46,0,21949,Joe Ogilvie,169.6,5108945.0,837
2011,47,0,27214,Kevin Streelman,169.7,6011941.0,984
2011,48,0,27963,Chris Stroud,169.8,6534979.0,1069
2011,49,0,27933,John Merrick,169.9,5126243.0,838
2011,49,0,25345,Carl Pettersson,169.9,7606953.0,1244
2011,51,0,27797,Derek Lamely,170.0,4827329.0,789
2011,51,0,31193,Jim Renner,170.0,4466961.0,730
2011,53,0,31401,Zack Miller,170.5,6296486.0,1026
2011,54,0,35087,Bio Kim,170.6,4844894.0,789
2011,54,0,30926,Chris Kirk,170.6,6467332.0,1053
2011,54,0,28158,Steve Marino,170.6,5287454.0,861
2011,57,0,6567,Vijay Singh,170.8,6099810.0,992
2011,58,0,24140,Sean O'Hair,170.9,5058003.0,822
2011,59,0,26679,Kevin Stadler,171.0,6139249.0,997
2011,60,0,33419,Cameron Tringale,171.1,8239347.0,1338
2011,61,0,21961,Charles Howell III,171.2,7765884.0,1260
