YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE,TOURNAMENT,ROUND,HOLE,COURSE
2019,270,0,33399,Adam Hadwin,347,Sony Open,3,5,6
2019,270,0,12716,Charley Hoffman,347,Texas Open,2,8,770
2019,270,0,28158,Steve Marino,347,Sony Open,1,8,6
2019,270,0,57363,Noah Norton,347,U.S. Open,2,9,666
2019,270,0,33241,Nathan Stamey,347,Wells Fargo,2,16,872
2019,278,0,19803,Ryan Armour,346,Barbasol,2,3,884
2019,278,0,47990,Kyle Jones,346,John Deere,1,2,669
2019,278,0,47420,Jake Knapp,346,RBC Canadian,4,11,874
2019,278,0,25572,Graeme McDowell,346,Shriners,1,13,538
2019,278,0,29908,C.T. Pan,346,RBC Heritage,3,15,12
2019,278,0,1945,Kenny Perry,346,Sony Open,1,8,6
2019,278,0,34431,Robert Streb,346,Rocket Mortgage,2,17,876
2019,285,0,21407,Arjun Atwal,345,John Deere,1,2,669
2019,285,0,55319,Nick Heinen,345,Puerto Rico,2,2,742
2019,285,0,34098,Russell Henley,345,John Deere,3,2,669
2019,285,0,34587,Chan Kim,345,The Open,2,2,885
2019,285,0,37447,Zander Lombard,345,The Open,1,1,885
2019,285,0,27120,Troy Matteson,345,Barbasol,1,5,884
2019,285,0,24077,Matthew Millar,345,WGC-Mexico,1,5,240
2019,285,0,35210,George Riley,345,Puntacana,2,7,244
2019,285,0,32058,José de Jesús Rodríguez,345,Sony Open,2,5,6
2019,285,0,46046,Scottie Scheffler,345,Texas Open,4,14,770
2019,295,0,52096,Adri Arnaus,344,U.S. Open,1,9,666
2019,295,0,24507,Jason Bohn,344,Puerto Rico,2,2,742
2019,295,0,54591,Ben Griffin,344,Puerto Rico,2,2,742
2019,295,0,31044,Matt Harmon,344,Rocket Mortgage,2,3,876
2019,295,0,39058,Lucas Herbert,344,PGA Champ,4,15,880
2019,295,0,50525,Collin Morikawa,344,John Deere,2,17,669
2019,295,0,33293,Thomas Pieters,344,PGA Champ,4,10,880
2019,295,0,20645,John Senden,344,Shriners,2,9,538
2019,295,0,52374,Brandon Wu,344,U.S. Open,3,9,666
2019,304,0,37212,Paul Barjon,343,Texas Open,1,18,770
2019,304,0,56630,Akshay Bhatia,343,Valspar,2,10,665
2019,304,0,34174,John Huh,343,Phoenix Open,2,15,510
2019,304,0,29222,Billy Hurley III,343,Sanderson Farms,1,18,746
2019,304,0,1706,Davis Love III,343,Shriners,2,2,538
2019,304,0,35675,Nyasha Mauchaza,343,3M Open,1,9,883
2019,304,0,39262,Alvaro Ortiz,343,Wells Fargo,1,9,872
2019,304,0,26476,Chez Reavie,343,Sony Open,4,1,6
2019,304,0,40181,Clément Sordet,343,U.S. Open,3,9,666
2019,313,0,20848,Ángel Cabrera,342,Puerto Rico,2,2,742
2019,313,0,57361,Chandler Eaton,342,U.S. Open,3,10,666
2019,313,0,24024,Zach Johnson,342,Sony Open,2,5,6
2019,313,0,31420,Anirban Lahiri,342,John Deere,4,2,669
2019,313,0,34261,Scott Langley,342,Texas Open,2,8,770
2019,313,0,32791,K.H. Lee,342,Honda Classic,4,2,734
2019,313,0,29772,Michael Lorenzo-Vera,342,PGA Champ,4,10,880
2019,313,0,24490,George McNeill,342,Barbasol,1,5,884
2019,321,0,56676,John Augenstein,341,RBC Heritage,2,15,12
2019,321,0,52308,Chris Crisologo,341,RBC Canadian,2,11,874
2019,321,0,33653,Thomas Detry,341,Puntacana,2,12,244
2019,321,0,26758,David Hearn,341,John Deere,1,14,669
2019,321,0,10387,Chris Thompson,341,Sony Open,1,1,6
2019,321,0,54328,Norman Xiong,341,the Memorial,1,1,23
2019,327,0,51936,Eric Dietrich,340,U.S. Open,1,10,666
2019,327,0,23983,Luke Donald,340,John Deere,1,9,669
2019,327,0,20766,Padraig Harrington,340,The Open,2,2,885
2019,327,0,23353,J.J. Henry,340,John Deere,1,2,669
2019,327,0,55420,Cooper Musselman,340,Barbasol,2,5,884
2019,327,0,31560,Brian Stuard,340,Barbasol,2,4,884
2019,327,0,30927,Brendon Todd,340,John Deere,3,14,669
2019,327,0,26289,Boo Weekley,340,John Deere,1,2,669
2019,327,0,10423,Mike Weir,340,Barbasol,2,4,884
2019,336,0,55954,Lukas Euler,339,Barbasol,1,5,884
2019,336,0,27896,Ross Fisher,339,PGA Champ,1,16,880
2019,336,0,28938,Justin Harding,339,The Open,1,1,885
2019,336,0,45729,Drew Nesbitt,339,RBC Canadian,1,17,874
2019,336,0,47529,Mito Pereira,339,U.S. Open,2,2,666
2019,336,0,6567,Vijay Singh,339,Sony Open,1,12,6
2019,336,0,34126,Scott Vincent,339,WGC-HSBC Champ,1,18,766
2019,336,0,20160,Charlie Wi,339,Barbasol,3,5,884
2019,344,0,12510,Chad Campbell,338,Puerto Rico,3,2,742
2019,344,0,57362,Austin Eckroat,338,U.S. Open,1,11,666
2019,344,0,6522,Ernie Els,338,Honda Classic,4,6,734
2019,344,0,10809,Jim Furyk,338,Shriners,1,9,538
2019,344,0,39004,Dru Love,338,Charles Schwab,2,7,21
2019,349,0,50759,Michael Blair,337,RBC Canadian,1,17,874
2019,349,0,55888,Devon Bling,337,Masters,4,2,14
2019,349,0,30907,Rhys Enoch,337,U.S. Open,4,9,666
2019,349,0,26908,Yuta Ikeda,337,Sony Open,1,1,6
2019,349,0,27797,Derek Lamely,337,Puerto Rico,2,2,742
2019,349,0,56295,Hunter Richardson,337,Barbasol,1,5,884
2019,349,0,29454,Bernd Wiesberger,337,The Open,2,2,885
2019,349,0,24663,Y.E. Yang,337,Sony Open,3,1,6
2019,357,0,33155,James Allenby,336,RBC Canadian,1,9,874
2019,357,0,10885,Robert Allenby,336,John Deere,1,15,669
2019,357,0,48001,Zach Bauchou,336,Rocket Mortgage,2,6,876
2019,357,0,48084,Wesley Bryan,336,Shriners,2,2,538
2019,357,0,24925,Jonathan Byrd,336,John Deere,1,15,669
2019,357,0,32070,Rafael Campos,336,Puerto Rico,2,2,742
2019,357,0,34409,David Lingmerth,336,Barbasol,2,3,884
2019,357,0,36824,Paul Peterson,336,Wyndham,3,18,752
2019,357,0,34708,Jack Senior,336,The Open,1,1,885
2019,366,0,47986,Rich Berberian Jr.,335,PGA Champ,1,6,880
2019,366,0,27933,John Merrick,335,Barbasol,2,3,884
2019,366,0,27942,Rob Oppenheim,335,Shriners,1,13,538
2019,366,0,54318,Matt Parziale,335,U.S. Open,2,2,666
2019,366,0,35225,Brandon Stone,335,WGC-HSBC Champ,1,14,766
2019,366,0,45478,Julian Suri,335,WGC-HSBC Champ,3,14,766
2019,372,0,46908,Mark Anguiano,334,Safeway Open,2,9,552
2019,372,0,55708,Hayden Buckley,334,Sanderson Farms,3,14,746
2019,372,0,11123,Chris Couch,334,Barbasol,4,5,884
2019,372,0,46045,Michael Miller,334,Travelers,2,12,503
2019,372,0,25345,Carl Pettersson,334,Sanderson Farms,1,6,746
2019,372,0,51316,Kenny Pigman,334,Farmers,2,2,4
2019,378,0,24357,K.J. Choi,333,Phoenix Open,1,6,510
2019,378,0,20574,Mathew Goggin,333,Wells Fargo,2,16,872
2019,378,0,55993,Mark Mulder,333,Safeway Open,2,1,552
2019,378,0,34575,Adrian Otaegui,333,WGC-Mexico,1,14,240
2019,378,0,33592,Andy Pope,333,Wyndham,2,15,752
2019,378,0,2206,David Toms,333,Barbasol,2,5,884
2019,378,0,55940,Andrew Wilson,333,The Open,2,2,885
2019,385,0,29294,Ho Sung Choi,332,John Deere,1,15,669
2019,385,0,50423,Philip Eriksson,332,WGC-FedEx,2,3,513
2019,385,0,32662,Michael Gligic,332,RBC Canadian,2,17,874
2019,385,0,52330,Dylan Meyer,332,Shriners,1,13,538
2019,385,0,34449,Kevin O'Connell,332,U.S. Open,2,2,666
2019,385,0,37459,Ryan Sullivan,332,U.S. Open,2,2,666
2019,391,0,45734,John Catlin,331,Phoenix Open,1,14,510
2019,391,0,47906,Austin Connelly,331,John Deere,1,15,669
2019,391,0,55540,Thomas DeMarco,331,RBC Canadian,2,9,874
2019,391,0,39412,Zack Fischer,331,Texas Open,2,10,770
2019,391,0,12820,Ray Franz Jr.,331,RBC Heritage,2,15,12
2019,391,0,51379,John Lyras,331,Wyndham,2,11,752
2019,391,0,39852,Doyeob Mun,331,The Open,1,1,885
2019,391,0,27140,Justin Walters,331,U.S. Open,2,2,666
2019,391,0,45242,Kevin Yu,331,U.S. Open,2,2,666
2019,400,0,57339,Étienne Brault,330,RBC Canadian,2,9,874
2019,400,0,56866,Rufus Brijalba,330,Texas Open,1,18,770
2019,400,0,23638,Brendon de Jonge,330,Barbasol,2,8,884
2019,400,0,32582,Eric Dugas,330,Sony Open,1,12,6
2019,400,0,47238,Jazz Janewattananond,330,PGA Champ,4,5,880
2019,400,0,30711,Colt Knost,330,Rocket Mortgage,1,6,876
2019,400,0,34579,Alexander Levy,330,WGC-HSBC Champ,2,14,766
2019,400,0,35113,Dimi Papadatos,330,The Open,1,1,885
2019,400,0,30756,Andrea Pavan,330,WGC-HSBC Champ,1,18,766
2019,400,0,35314,Andy Sullivan,330,WGC-HSBC Champ,1,18,766
2019,400,0,27506,Oliver Wilson,330,The Open,1,1,885
2019,411,0,20472,Alex Cejka,329,Wyndham,3,18,752
2019,411,0,47989,Sam Horsfield,329,Arnold Palmer,3,4,9
2019,411,0,55647,Sam Locke,329,The Open,1,1,885
2019,411,0,22913,John Rollins,329,Barbasol,1,3,884
2019,411,0,6527,Steve Stricker,329,Sony Open,3,5,6
2019,416,0,33605,Gunn Charoenkul,328,The Open,2,2,885
2019,416,0,28455,Will Claxton,328,John Deere,1,2,669
2019,416,0,54334,Ben Cook,328,PGA Champ,2,1,880
2019,416,0,56149,Wilson Furr,328,Sanderson Farms,2,2,746
2019,416,0,30163,Henrik Norlander,328,The RSM Classic,1,18,776
2019,416,0,35794,Preston Otte,328,Shriners,2,3,538
2019,416,0,51933,Casey Russell,328,PGA Champ,2,1,880
2019,416,0,37147,Josh Whalen,328,RBC Canadian,1,14,874
2019,424,0,36514,Yuki Inamori,327,Sony Open,3,5,6
2019,424,0,26285,Grover Justice,327,Barbasol,2,4,884
2019,424,0,48153,Matthieu Pavon,327,U.S. Open,2,2,666
2019,424,0,49709,Matthew Short,327,Wells Fargo,2,16,872
2019,424,0,57366,Cameron Young,327,U.S. Open,2,2,666
2019,429,0,56220,Garrett Barber,326,The RSM Classic,3,11,776
2019,429,0,57320,Joe Deraney,326,RBC Canadian,1,17,874
2019,429,0,56286,BJ Doucett,326,Farmers,2,18,104
2019,429,0,28483,Tyler Hall,326,PGA Champ,1,16,880
2019,429,0,34656,Mikumu Horikawa,326,WGC-FedEx,4,9,513
2019,429,0,8075,Jerry Kelly,326,Sony Open,1,5,6
2019,435,0,57321,Matthew Anderson,325,RBC Canadian,1,9,874
2019,435,0,31678,Oliver Bekker,325,WGC-HSBC Champ,1,18,766
2019,435,0,40226,Andreas Halvorsen,325,U.S. Open,1,14,666
2019,435,0,24321,Kodai Ichihara,325,WGC-FedEx,2,18,513
2019,435,0,39384,Alex Kang,325,Puerto Rico,4,2,742
2019,435,0,37157,Renato Paratore,325,U.S. Open,2,14,666
2019,435,0,35469,Sebastián Vázquez,325,Mayakoba,1,5,733
2019,442,0,31587,Max Alverio,324,Puerto Rico,2,2,742
2019,442,0,36632,Connor Arendell,324,U.S. Open,2,6,666
2019,442,0,54625,Dawson Armstrong,324,Sanderson Farms,2,11,746
2019,442,0,51586,Stewart Hagestad,324,U.S. Open,1,9,666
2019,442,0,33461,Morgan Hoffmann,324,Rocket Mortgage,2,17,876
2019,442,0,24449,Parker McLachlin,324,Barbasol,2,4,884
2019,442,0,51563,Jovan Rebula,324,the Memorial,1,2,23
2019,442,0,30261,Ryan Yip,324,RBC Canadian,1,14,874
2019,450,0,31559,Garrett Osborn,323,Sanderson Farms,2,11,746
2019,451,0,32444,JC Deacon,322,RBC Canadian,1,17,874
2019,451,0,29720,Andres Gonzales,322,Safeway Open,1,5,552
2019,451,0,20157,Retief Goosen,322,Puerto Rico,2,2,742
2019,451,0,35539,Luke Guthrie,322,U.S. Open,2,2,666
2019,451,0,34296,Wes Homan,322,Rocket Mortgage,4,2,876
2019,451,0,29370,Mikko Korhonen,322,The Open,4,2,885
2019,451,0,26392,Chris Wilson,322,Barbasol,1,5,884
2019,458,0,46567,Paul Dunne,321,Puntacana,2,7,244
2019,458,0,56249,Peter Jung,321,Sony Open,2,5,6
2019,458,0,31109,Richard Lee,321,RBC Canadian,1,9,874
2019,458,0,34358,Jonathan Randolph,321,Sanderson Farms,2,6,746
2019,458,0,55592,Joey Savoie,321,RBC Canadian,1,2,874
2019,458,0,22293,Heath Slocum,321,Barbasol,1,4,884
2019,458,0,31113,Paul Waring,321,The Open,2,2,885
2019,465,0,52633,Alex Beach,320,PGA Champ,1,5,880
2019,465,0,40058,Zac Blair,320,Puerto Rico,1,2,742
2019,465,0,54459,Andrew Filbert,320,PGA Champ,2,6,880
2019,465,0,7457,Steve Flesch,320,Barbasol,1,4,884
2019,465,0,24083,Marcus Fraser,320,U.S. Open,2,2,666
2019,465,0,30812,Benjamin Hebert,320,The Open,2,2,885
2019,465,0,12782,Tim Herron,320,Barbasol,2,5,884
2019,465,0,32369,Sihwan Kim,320,WGC-HSBC Champ,3,14,766
2019,465,0,47995,Davis Riley,320,Byron Nelson,2,14,243
2019,465,0,45847,JC Ritchie,320,WGC-HSBC Champ,1,18,766
2019,465,0,57365,Spencer Tibbits,320,U.S. Open,2,9,666
2019,476,0,21753,Brian Davis,319,Valspar,2,10,665
2019,476,0,9011,David Duval,319,The Open,2,2,885
2019,476,0,36690,Hunter Hamrick,319,Puerto Rico,2,2,742
2019,476,0,22378,Trevor Immelman,319,Puerto Rico,3,2,742
2019,476,0,47917,Takumi Kanaya,319,Sony Open,1,8,6
2019,476,0,20094,Jonathan Kaye,319,Barbasol,2,8,884
2019,476,0,51863,Carter Page,319,Wyndham,1,15,752
2019,476,0,26287,Roland Thatcher,319,Texas Open,2,14,770
2019,484,0,23048,Eric Axley,318,Barbasol,1,5,884
2019,484,0,34255,Joseph Bramlett,318,U.S. Open,2,2,666
2019,484,0,49633,Charlie Danielson,318,3M Open,1,15,883
2019,484,0,22892,Jason Gore,318,The RSM Classic,4,9,776
2019,484,0,26735,Marty Jertson,318,PGA Champ,4,10,880
2019,484,0,46404,Marcus Kinhult,318,U.S. Open,3,10,666
2019,484,0,37250,Romain Langasque,318,The Open,2,2,885
2019,484,0,49451,Blake Morris,318,The RSM Classic,1,8,231
2019,484,0,50584,Connor Syme,318,The Open,1,1,885
2019,493,0,20098,Stuart Appleby,317,Puerto Rico,3,2,742
2019,493,0,49117,Isidro Benitez,317,The Open,1,1,885
2019,493,0,27171,Jay McLuen,317,Barbasol,1,5,884
2019,493,0,8385,Omar Uresti,317,Barbasol,2,8,884
2019,497,0,28697,Gaganjeet Bhullar,316,WGC-HSBC Champ,4,18,766
2019,497,0,25431,Rob Labritz,316,PGA Champ,1,6,880
2019,497,0,52215,Robert MacIntyre,316,The Open,2,2,885
2019,497,0,33951,Julio Santos,316,Puntacana,3,12,244
2019,497,0,52324,James Sugrue,316,The Open,1,1,885
2019,497,0,51760,Tucker Wadkins,316,Charles Schwab,2,11,21
2019,503,0,46549,Craig Brischke,315,3M Open,2,1,883
2019,503,0,54347,Matt Hutchins,315,Mayakoba,1,5,733
2019,503,0,49481,Tae Hee Lee,315,Genesis Open,1,11,500
2019,503,0,25863,Rod Perry,315,PGA Champ,1,16,880
2019,503,0,47983,Chad Ramey,315,Sanderson Farms,3,11,746
2019,503,0,55454,Carl Yuan,315,WGC-HSBC Champ,3,14,766
2019,509,0,23409,James Driscoll,314,The RSM Classic,1,18,776
2019,509,0,51854,Alexander Hicks,314,Puerto Rico,2,2,742
2019,509,0,54628,Lee Hodges,314,The RSM Classic,4,5,776
2019,509,0,23175,Timothy O'Neal,314,Genesis Open,1,1,500
2019,509,0,54636,Tony Romo,314,Puntacana,2,12,244
2019,514,0,23614,Rich Beem,313,PGA Champ,1,16,880
2019,514,0,32366,Kevin Chappell,313,Mayakoba,4,5,733
2019,514,0,33736,Brian Dwyer,313,3M Open,1,5,883
2019,514,0,54901,Theo Humphrey,313,Puntacana,1,7,244
2019,514,0,23725,Brendan Jones,313,PGA Champ,1,16,880
2019,514,0,35139,Richard Lee,313,U.S. Open,1,11,666
2019,514,0,57592,Thomas Thurloway,313,The Open,2,2,885
2019,521,0,24494,Erik Compton,312,Honda Classic,2,2,734
2019,521,0,47336,Michael Hopper,312,Phoenix Open,2,13,510
2019,521,0,46460,Dongkyu Jang,312,The Open,2,2,885
2019,521,0,56186,Peter Jones,312,The RSM Classic,1,15,776
2019,521,0,56320,Bryson Nimmer,312,Puerto Rico,4,2,742
2019,526,0,45522,Christiaan Bezuidenhout,311,The Open,2,2,885
2019,526,0,34242,Andrew Johnston,311,The Open,2,2,885
2019,528,0,35545,Blayne Barber,310,Sanderson Farms,2,15,746
2019,528,0,32252,Nino Bertasio,310,The Open,2,2,885
2019,528,0,56848,Justin Bertsch,310,PGA Champ,2,15,880
2019,528,0,22764,Michael Block,310,Genesis Open,2,8,500
2019,528,0,8123,Jeff Brehaut,310,Safeway Open,1,10,552
2019,528,0,52571,Marc-Étienne Bussières,310,RBC Canadian,1,9,874
2019,528,0,24748,WC Liang,310,WGC-HSBC Champ,3,14,766
2019,528,0,30826,John O'Leary,310,PGA Champ,2,7,880
2019,536,0,25321,Lee Slattery,309,U.S. Open,2,2,666
2019,537,0,19825,Darren Clarke,308,The Open,2,2,885
2019,537,0,34262,Jon Curran,308,Safeway Open,1,1,552
2019,537,0,21878,Mark Wilson,308,Barbasol,2,18,884
2019,540,0,24610,Stuart Deane,307,Byron Nelson,2,16,243
2019,540,0,56551,Curtis Knipes,307,The Open,2,2,885
2019,540,0,19904,Paul Lawrie,307,The Open,2,2,885
2019,540,0,1677,Tom Lehman,307,The Open,1,1,885
2019,540,0,24039,Prom Meesawat,307,The Open,2,2,885
2019,540,0,47127,David Pastore,307,Honda Classic,2,10,734
2019,540,0,26539,Robert Rock,307,The Open,1,1,885
2019,540,0,7775,Jeff Schmid,307,PGA Champ,1,1,880
2019,548,0,45528,Mike Ballo Jr.,306,Puntacana,1,12,244
2019,548,0,35409,Craig Hocknull,306,PGA Champ,1,16,880
2019,548,0,29136,Innchoon Hwang,306,The Open,2,2,885
2019,548,0,46113,Ryan McCormick,306,Travelers,2,6,503
2019,548,0,10213,Dicky Pride,306,John Deere,3,17,669
2019,548,0,50674,Ashton Turner,306,The Open,2,2,885
2019,548,0,25349,Tim Wilkinson,306,Sanderson Farms,4,11,746
2019,555,0,57121,Brian Mackey,305,PGA Champ,1,16,880
2019,555,0,2106,Chris Smith,305,Puerto Rico,2,2,742
2019,557,0,20638,Jason Norris,304,WGC-HSBC Champ,1,18,766
2019,557,0,57299,Chris Tallman,304,Travelers,2,3,503
2019,559,0,31395,Yosuke Asaji,303,The Open,1,1,885
2019,559,0,1473,Todd Hamilton,303,Puerto Rico,2,2,742
2019,559,0,27324,Seungsu Han,303,Puntacana,3,12,244
2019,559,0,21452,Steve Scott,303,Wells Fargo,2,12,872
2019,559,0,51522,Zach Zaback,303,Puntacana,2,7,244
2019,564,0,36976,Garrick Porteous,302,The Open,1,2,885
2019,564,0,46449,Bowen Xiao,302,WGC-HSBC Champ,2,14,766
2019,566,0,33120,Mark Anderson,301,RBC Heritage,2,18,12
2019,566,0,34387,Daniel Balin,301,PGA Champ,2,6,880
2019,568,0,32622,Matthew Baldwin,300,The Open,1,1,885
2019,568,0,12652,Cameron Beckman,300,Puerto Rico,2,2,742
2019,568,0,1200,Keith Clearwater,300,Charles Schwab,2,7,21
2019,568,0,29833,Yoshinori Fujimoto,300,The Open,2,2,885
2019,568,0,35287,Yuwa Kosaihira,300,Puerto Rico,1,2,742
2019,568,0,11032,Frank Lickliter II,300,Puerto Rico,2,2,742
2019,568,0,39251,Ryan Ruffels,300,Pebble Beach,1,10,769
2019,568,0,23797,Brett Rumford,300,WGC-HSBC Champ,2,14,766
2019,568,0,37410,Hiram Silfa,300,Puerto Rico,1,2,742
2019,577,0,30736,Oscar Fraustro,299,Mayakoba,2,5,733
2019,578,0,35540,Albin Choi,298,RBC Canadian,1,9,874
2019,578,0,20104,Ken Duke,298,Puerto Rico,3,2,742
2019,578,0,46439,Will Grimmer,298,the Memorial,1,17,23
2019,581,0,55413,Luis Gagne,297,U.S. Open,1,14,666
2019,582,0,1388,Robert Gamez,296,Puerto Rico,2,2,742
2019,583,0,57120,Todd Balkin,295,Byron Nelson,1,9,243
2019,583,0,36299,Edward Figueroa,295,Puerto Rico,1,2,742
2019,583,0,34541,Poom Saksansin,295,WGC-FedEx,2,9,513
2019,583,0,33870,Ashun Wu,295,WGC-HSBC Champ,1,18,766
2019,583,0,32254,Xinjun Zhang,295,WGC-HSBC Champ,1,14,766
2019,588,0,50158,Juan Cayro Delgado,294,Puntacana,1,7,244
2019,588,0,36528,Yanwei Liu,294,WGC-HSBC Champ,2,14,766
2019,590,0,23778,Brad Adamonis,293,Mayakoba,2,5,733
2019,590,0,51567,Will Cannon,293,Puerto Rico,1,2,742
2019,590,0,19958,Miguel Angel Jiménez,293,The Open,2,2,885
2019,590,0,21959,Ted Purdy,293,Puerto Rico,1,2,742
2019,594,0,51962,Kyle Ramey,292,Sanderson Farms,2,2,746
2019,594,0,30683,Cory Schneider,292,PGA Champ,1,16,880
2019,596,0,23656,Jason Caron,290,PGA Champ,2,1,880
2019,597,0,6332,Neal Lancaster,289,Puerto Rico,1,2,742
2019,597,0,26668,Marc Turnesa,289,Puerto Rico,1,2,742
2019,599,0,6773,Lee Houtteman,288,Rocket Mortgage,2,4,876
2019,599,0,1717,Sandy Lyle,288,Masters,2,2,14
2019,599,0,56335,Kyle Sanders,288,Puerto Rico,2,2,742
2019,599,0,33039,Jason Schmuhl,288,Pebble Beach,2,18,5
2019,603,0,1666,Bernhard Langer,287,Masters,2,1,14
2019,603,0,6515,Shaun Micheel,287,PGA Champ,2,15,880
2019,605,0,54916,Rhadames Pena,286,Puntacana,2,7,244
2019,606,0,26418,Adam Bland,285,WGC-HSBC Champ,1,18,766
2019,606,0,37426,Jeronimo Esteve,285,Puerto Rico,1,5,742
2019,606,0,34136,Armando Favela,285,Mayakoba,1,5,733
2019,606,0,31193,Jim Renner,285,Travelers,1,10,503
2019,610,0,46655,Jacob Eggers,282,Puntacana,2,7,244
2019,611,0,33077,Eamonn McLoughlin,281,Mayakoba,1,13,733
2019,612,0,1599,Steve Jones,279,Pebble Beach,2,6,769
2019,613,0,22000,Chris Wood,278,The Open,1,1,885
2019,614,0,31569,Jason Scrivener,276,WGC-HSBC Champ,3,14,766
2019,615,0,2300,Ian Woosnam,275,Masters,1,1,14
2019,616,0,7363,Craig Bowden,273,PGA Champ,2,1,880
2019,617,0,8339,Spike McRoy,270,Puerto Rico,2,2,742
2019,618,0,6373,José María Olazábal,262,Masters,2,1,14
2019,619,0,1823,Larry Mize,255,Masters,2,1,14
2021,1,0,20396,Lee Westwood,425,Byron Nelson,3,8,894
2021,2,0,52372,Cameron Champ,424,Sentry,4,7,656
2021,3,0,50584,Connor Syme,423,U.S. Open(2020),2,4,891
2021,4,0,30925,Dustin Johnson,419,U.S. Open(2020),4,9,891
2021,5,0,47959,Bryson DeChambeau,414,Sentry,2,12,656
2021,6,0,26300,Matt Jones,410,Pebble Beach,1,3,5
2021,7,0,33141,Keegan Bradley,406,Honda,1,6,734
2021,7,0,35617,Martin Trainer,406,Phoenix Open,1,15,510
2021,9,0,21209,Sergio Garcia,405,U.S. Open(2020),2,9,891
2021,10,0,31323,Gary Woodland,404,Valspar,1,14,665
2021,11,0,32839,Hideki Matsuyama,403,Valero,1,18,770
2021,11,0,24502,Adam Scott,403,Sentry,4,17,656
2021,13,0,33448,Justin Thomas,401,Sentry,4,7,656
2021,14,0,56762,Will Gordon,400,Mayakoba,1,5,733
2021,15,0,29936,Ryan Fox,399,U.S. Open(2020),2,9,891
2021,15,0,32448,James Hahn,399,Charles Schwab,1,18,21
2021,17,0,47995,Davis Riley,398,U.S. Open(2020),2,9,891
2021,18,0,46970,Jon Rahm,397,Sentry,3,17,656
2021,18,0,25493,Nick Taylor,397,Sentry,1,17,656
2021,20,0,45486,Joaquin Niemann,396,Sentry,4,7,656
2021,20,0,29221,Webb Simpson,396,Sentry,3,17,656
2021,20,0,34264,Hudson Swafford,396,Sentry,2,17,656
2021,23,0,48081,Xander Schauffele,395,Sentry,1,17,656
2021,23,0,27064,Jhonattan Vegas,395,BMW Champ,1,11,882
2021,25,0,33667,Carlos Ortiz,394,Sentry,4,17,656
2021,25,0,47483,Will Zalatoris,394,Shriners,4,4,538
2021,27,0,34255,Joseph Bramlett,393,Shriners,4,4,538
2021,27,0,30944,Jason Kokrak,393,Sentry,3,17,656
2021,27,0,36699,Patrick Rodgers,393,Phoenix Open,1,9,510
2021,30,0,35450,Patrick Cantlay,392,Sentry,1,17,656
2021,30,0,35310,Lanto Griffin,392,Sentry,1,17,656
2021,30,0,56278,Matthew Wolff,392,Genesis,3,3,500
2021,33,0,59440,Ricky Castillo,391,U.S. Open(2020),2,9,891
2021,33,0,19846,Brian Gay,391,Sentry,4,17,656
2021,33,0,29478,Kevin Kisner,391,Sentry,4,7,656
2021,33,0,33410,Andrew Landry,391,Sentry,4,17,656
2021,37,0,37212,Paul Barjon,390,U.S. Open(2020),2,9,891
2021,37,0,33974,Dean Burmester,390,PGA Champ,2,7,697
2021,37,0,27554,Scott Harrington,390,Mayakoba,1,5,733
2021,37,0,23108,Matt Kuchar,390,Byron Nelson,4,8,894
2021,37,0,46046,Scottie Scheffler,390,Sentry,4,17,656
2021,42,0,51766,Wyndham Clark,389,PGA Champ,1,11,697
2021,42,0,29725,Tony Finau,389,Sentry,1,12,656
2021,44,0,39977,Max Homa,388,U.S. Open(2020),2,9,891
2021,44,0,35506,Mackenzie Hughes,388,WGC-Workday,1,7,898
2021,44,0,27936,Martin Laird,388,Sentry,4,7,656
2021,47,0,40026,Daniel Berger,386,Sentry,3,18,656
2021,47,0,25364,Paul Casey,386,U.S. Open(2020),1,9,891
2021,47,0,25900,Lucas Glover,386,Wyndham,2,14,752
2021,47,0,37157,Renato Paratore,386,U.S. Open(2020),4,9,891
2021,51,0,20229,Stewart Cink,385,PGA Champ,2,11,697
2021,51,0,46717,Viktor Hovland,385,Sentry,3,18,656
2021,51,0,32757,Patton Kizzire,385,Wells Fargo,2,7,872
2021,51,0,29461,Jamie Lovemark,385,Safeway Open,2,18,552
2021,51,0,56272,Wilco Nienaber,385,Palmetto,3,3,902
2021,51,0,34046,Jordan Spieth,385,Pebble Beach,3,9,5
2021,51,0,30692,Scott Stallings,385,Wells Fargo,2,16,872
2021,58,0,33803,Lucas Bjerregaard,384,Palmetto,2,9,902
2021,58,0,28420,Ryan Brehm,384,Pebble Beach,2,9,5
2021,58,0,34314,Sebastian Cappelen,384,Pebble Beach,2,10,5
2021,58,0,33597,Harry Higgs,384,PGA Champ,1,7,697
2021,58,0,1810,Phil Mickelson,384,U.S. Open(2020),1,9,891
2021,58,0,49771,J.T. Poston,384,U.S. Open(2020),2,9,891
2021,58,0,47128,Richy Werenski,384,Sentry,3,18,656
2021,65,0,31560,Brian Stuard,383,Phoenix Open,2,15,510
2021,65,0,29484,Peter Uihlein,383,Pebble Beach,2,10,5
2021,67,0,26499,Rafa Cabrera Bello,382,Puntacana(2021),2,12,244
2021,67,0,54421,Garrick Higgo,382,Palmetto,2,17,902
2021,67,0,28775,Nate Lashley,382,Pebble Beach,4,9,5
2021,67,0,27129,Luke List,382,Palmetto,1,15,902
