YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,HOLE OUTS
2003,143,0,10585,Scott McCarron,6
2003,143,0,10213,Dicky Pride,6
2003,143,0,24502,Adam Scott,6
2003,143,0,6527,Steve Stricker,6
2003,143,0,2246,Duffy Waldorf,6
2003,143,0,20566,Kaname Yokoo,6
2003,161,0,22371,Aaron Baddeley,5
2003,161,0,1307,Joel Edwards,5
2003,161,0,23125,Brad Elder,5
2003,161,0,21209,Sergio Garcia,5
2003,161,0,19846,Brian Gay,5
2003,161,0,20574,Mathew Goggin,5
2003,161,0,8537,J.P. Hayes,5
2003,161,0,6617,Brian Henninger,5
2003,161,0,6332,Neal Lancaster,5
2003,161,0,10565,Ian Leggatt,5
2003,161,0,8339,Spike McRoy,5
2003,161,0,2002,John Riegger,5
2003,161,0,2101,Joey Sindelar,5
2003,161,0,11011,Mike Sposa,5
2003,161,0,2223,Bob Tway,5
2003,176,0,1042,Paul Azinger,4
2003,176,0,12388,Michael Clark II,4
2003,176,0,22621,Ben Curtis,4
2003,176,0,6621,Joe Durant,4
2003,176,0,20157,Retief Goosen,4
2003,176,0,6575,Dudley Hart,4
2003,176,0,10733,Kent Jones,4
2003,176,0,20572,Rod Pampling,4
2003,176,0,23034,Brent Schwarzrock,4
2003,185,0,21633,Steve Allan,3
2003,185,0,12645,Brent Geiberger,3
2003,185,0,1887,Mark O'Meara,3
2003,185,0,22046,Geoff Ogilvy,3
2003,185,0,26489,Cameron Yancey,3
2003,190,0,7223,Brian Bateman,1
2004,1,0,6567,Vijay Singh,21
2004,2,0,23320,Ryan Palmer,20
2004,3,0,23325,Vaughn Taylor,19
2004,4,0,19846,Brian Gay,18
2004,5,0,8931,Glen Day,17
2004,5,0,1948,Tim Petrovic,17
2004,7,0,6809,Bob Burns,16
2004,7,0,23541,Ben Crane,16
2004,7,0,25396,Kevin Na,16
2004,7,0,1928,Corey Pavin,16
2004,7,0,12602,Dean Wilson,16
2004,12,0,20850,Daniel Chopra,15
2004,12,0,24781,Hunter Mahan,15
2004,12,0,10425,Jay Williamson,15
2004,15,0,19881,Robert Damron,14
2004,15,0,25900,Lucas Glover,14
2004,15,0,12682,Hirofumi Miyase,14
2004,15,0,1926,Steve Pate,14
2004,15,0,21959,Ted Purdy,14
2004,15,0,2104,Jeff Sluman,14
2004,21,0,12652,Cameron Beckman,13
2004,21,0,24925,Jonathan Byrd,13
2004,21,0,21805,Harrison Frazar,13
2004,21,0,1388,Robert Gamez,13
2004,21,0,20378,Mathias Grönberg,13
2004,21,0,20433,Mark Hensby,13
2004,21,0,11032,Frank Lickliter II,13
2004,21,0,1938,David Peoples,13
2004,21,0,24361,Pat Perez,13
2004,21,0,25345,Carl Pettersson,13
2004,21,0,22913,John Rollins,13
2004,21,0,8385,Omar Uresti,13
2004,33,0,7867,Woody Austin,12
2004,33,0,7363,Craig Bowden,12
2004,33,0,1249,John Daly,12
2004,33,0,1378,David Frost,12
2004,33,0,12645,Brent Geiberger,12
2004,33,0,1473,Todd Hamilton,12
2004,33,0,23063,Scott Hend,12
2004,33,0,12705,Cliff Kresge,12
2004,33,0,1685,J.L. Lewis,12
2004,33,0,1706,Davis Love III,12
2004,33,0,1771,Blaine McCallister,12
2004,33,0,21949,Joe Ogilvie,12
2004,33,0,20572,Rod Pampling,12
2004,33,0,1927,Dennis Paulson,12
2004,47,0,1024,Billy Andrade,11
2004,47,0,22371,Aaron Baddeley,11
2004,47,0,12510,Chad Campbell,11
2004,47,0,12394,Tom Carter,11
2004,47,0,22621,Ben Curtis,11
2004,47,0,23983,Luke Donald,11
2004,47,0,12760,Danny Ellis,11
2004,47,0,1320,Bob Estes,11
2004,47,0,7457,Steve Flesch,11
2004,47,0,1381,Fred Funk,11
2004,47,0,12782,Tim Herron,11
2004,47,0,26420,Richard Johnson,11
2004,47,0,20634,Peter Lonard,11
2004,47,0,6515,Shaun Micheel,11
2004,61,0,21633,Steve Allan,10
2004,61,0,6214,Guy Boros,10
2004,61,0,24290,D.J. Brigman,10
2004,61,0,20593,Greg Chalmers,10
2004,61,0,1226,Fred Couples,10
2004,61,0,6251,Chris DiMarco,10
2004,61,0,25686,Jason Dufner,10
2004,61,0,20104,Ken Duke,10
2004,61,0,20121,Todd Fischer,10
2004,61,0,8075,Jerry Kelly,10
2004,61,0,1766,Billy Mayfair,10
2004,61,0,10107,Deane Pappas,10
2004,61,0,12660,Jesper Parnevik,10
2004,61,0,20127,Chris Riley,10
2004,61,0,23621,Rory Sabbatini,10
2004,61,0,22293,Heath Slocum,10
2004,61,0,6527,Steve Stricker,10
2004,61,0,6595,Kevin Sutherland,10
2004,61,0,23623,Bo Van Pelt,10
2004,61,0,2245,Grant Waite,10
2004,81,0,6004,Stephen Ames,9
2004,81,0,21407,Arjun Atwal,9
2004,81,0,20229,Stewart Cink,9
2004,81,0,23353,J.J. Henry,9
2004,81,0,21961,Charles Howell III,9
2004,81,0,23108,Matt Kuchar,9
2004,81,0,23552,Hank Kuehne,9
2004,81,0,1666,Bernhard Langer,9
2004,81,0,20382,Stephen Leaney,9
2004,81,0,10585,Scott McCarron,9
2004,81,0,1810,Phil Mickelson,9
2004,81,0,6373,José María Olazábal,9
2004,81,0,7749,Brett Quigley,9
2004,81,0,22548,Patrick Sheehan,9
2004,81,0,23307,Roger Tambellini,9
2004,81,0,6078,Esteban Toledo,9
2004,81,0,2223,Bob Tway,9
2004,98,0,19824,Craig Barlow,8
2004,98,0,8123,Jeff Brehaut,8
2004,98,0,1127,Danny Briggs,8
2004,98,0,1139,Olin Browne,8
2004,98,0,1161,Mark Calcavecchia,8
2004,98,0,20472,Alex Cejka,8
2004,98,0,8835,Kris Cox,8
2004,98,0,23338,David Gossett,8
2004,98,0,21731,Freddie Jacobson,8
2004,98,0,1577,Lee Janzen,8
2004,98,0,6332,Neal Lancaster,8
2004,98,0,8339,Spike McRoy,8
2004,98,0,23497,Tag Ridings,8
2004,98,0,2101,Joey Sindelar,8
2004,98,0,2106,Chris Smith,8
2004,98,0,21878,Mark Wilson,8
2004,114,0,11123,Chris Couch,7
2004,114,0,6522,Ernie Els,7
2004,114,0,1329,Brad Faxon,7
2004,114,0,1361,Dan Forsman,7
2004,114,0,12823,Carlos Franco,7
2004,114,0,1457,Jay Haas,7
2004,114,0,24024,Zach Johnson,7
2004,114,0,10733,Kent Jones,7
2004,114,0,1619,Skip Kendall,7
2004,114,0,1677,Tom Lehman,7
2004,114,0,1707,Steve Lowery,7
2004,114,0,12680,Shigeki Maruyama,7
2004,114,0,12753,David Morland IV,7
2004,114,0,25237,Kevin Muncrief,7
2004,114,0,22046,Geoff Ogilvy,7
2004,114,0,20663,Brenden Pappas,7
2004,114,0,1941,Tom Pernice Jr.,7
2004,114,0,2002,John Riegger,7
2004,114,0,2010,Loren Roberts,7
2004,114,0,22405,Justin Rose,7
2004,114,0,20645,John Senden,7
2004,114,0,2099,Scott Simpson,7
2004,114,0,6613,Tommy Tolles,7
2004,114,0,10423,Mike Weir,7
2004,138,0,1035,Tommy Armour III,6
2004,138,0,1042,Paul Azinger,6
2004,138,0,7721,Pat Bates,6
2004,138,0,23614,Rich Beem,6
2004,138,0,20029,Notah Begay III,6
2004,138,0,1203,Russ Cochran,6
2004,138,0,6621,Joe Durant,6
2004,138,0,6575,Dudley Hart,6
2004,138,0,1527,Scott Hoch,6
2004,138,0,20094,Jonathan Kaye,6
2004,138,0,10860,Justin Leonard,6
2004,138,0,1761,Len Mattiace,6
2004,138,0,1797,Rocco Mediate,6
2004,138,0,10912,Craig Perks,6
2004,138,0,2214,Kirk Triplett,6
2004,138,0,8793,Tiger Woods,6
2004,154,0,6197,Michael Allen,5
2004,154,0,20098,Stuart Appleby,5
2004,154,0,20498,Briny Baird,5
2004,154,0,23613,Rich Barcelo,5
2004,154,0,21646,David Branshaw,5
2004,154,0,23135,Tim Clark,5
2004,154,0,1219,John Cook,5
2004,154,0,10201,Matt Gogel,5
2004,154,0,8537,J.P. Hayes,5
2004,154,0,1724,Jeff Maggert,5
2004,154,0,1887,Mark O'Meara,5
2004,154,0,7939,Dan Olsen,5
2004,154,0,1945,Kenny Perry,5
2004,154,0,20580,Andre Stolz,5
2004,154,0,20548,Hidemichi Tanaka,5
2004,154,0,2239,Scott Verplank,5
2004,154,0,2246,Duffy Waldorf,5
2004,171,0,10885,Robert Allenby,4
2004,171,0,24507,Jason Bohn,4
2004,171,0,1157,Tom Byrum,4
2004,171,0,24357,K.J. Choi,4
2004,171,0,19825,Darren Clarke,4
2004,171,0,19972,José Coceres,4
2004,171,0,1261,Jay Delsing,4
2004,171,0,1313,Steve Elkington,4
2004,171,0,20585,Niclas Fasth,4
2004,171,0,21209,Sergio Garcia,4
2004,171,0,8337,Mike Heinen,4
2004,171,0,21893,Brian Kortan,4
2004,171,0,1968,Nick Price,4
2004,171,0,10213,Dicky Pride,4
2004,171,0,2049,Gene Sauers,4
2004,171,0,24502,Adam Scott,4
2004,171,0,26287,Roland Thatcher,4
2004,188,0,7223,Brian Bateman,3
2004,188,0,1142,Bart Bryant,3
2004,188,0,20157,Retief Goosen,3
2004,188,0,1553,John Huston,3
2004,188,0,20628,Arron Oberholser,3
2004,188,0,2206,David Toms,3
2004,194,0,1132,Mark Brooks,2
2004,194,0,1920,Craig Parry,2
2004,196,0,8881,Tripp Isenhour,1
