YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:ARG,MEASURED ROUNDS
2020,164,7,40009,Dominic Bozzelli,-0.23,-5.53,24
2020,165,7,27974,Sung Kang,-0.231,-14.349,62
2020,166,7,39953,Chase Seiffert,-0.233,-8.389,36
2020,167,7,32640,Troy Merritt,-0.238,-13.104,55
2020,168,14,46717,Viktor Hovland,-0.243,-14.103,58
2020,169,6,34431,Robert Streb,-0.244,-7.809,32
2020,170,6,34256,Andrew Putnam,-0.246,-7.879,32
2020,171,6,39977,Max Homa,-0.248,-14.113,57
2020,172,6,35617,Martin Trainer,-0.253,-9.883,39
2020,173,7,33413,Ben Martin,-0.259,-5.707,22
2020,173,7,51894,Vince Whaley,-0.259,-7.257,28
2020,175,8,22056,Cameron Percy,-0.264,-8.701,33
2020,176,8,26329,Louis Oosthuizen,-0.268,-10.708,40
2020,177,8,25900,Lucas Glover,-0.286,-14.317,50
2020,178,8,49960,Sepp Straka,-0.288,-17.834,62
2020,179,8,28420,Ryan Brehm,-0.293,-9.365,32
2020,179,0,52372,Cameron Champ,-0.293,-17.856,61
2020,181,7,29926,Danny Lee,-0.296,-16.276,55
2020,182,7,26499,Rafa Cabrera Bello,-0.328,-12.804,39
2020,183,7,53165,Doc Redman,-0.332,-23.27,70
2020,184,7,56278,Matthew Wolff,-0.337,-21.203,63
2020,185,7,25818,Scott Piercy,-0.355,-17.738,50
2020,186,7,25364,Paul Casey,-0.363,-15.969,44
2020,187,7,47504,Sam Burns,-0.394,-21.654,55
2020,188,7,28307,Matt Every,-0.395,-16.179,41
2020,189,7,48045,Michael Gellerman,-0.403,-12.102,30
2020,190,7,35230,Nelson Ledesma,-0.424,-10.17,24
2020,191,7,31557,Jim Herman,-0.431,-22.433,52
2020,192,7,39546,Keith Mitchell,-0.459,-22.943,50
2020,193,8,35658,Kris Ventura,-0.665,-18.632,28
2018,1,0,22371,Aaron Baddeley,0.595,41.618,70
2018,2,0,34360,Patrick Reed,0.545,34.343,63
2018,3,0,29461,Jamie Lovemark,0.519,40.476,78
2018,4,0,20472,Alex Cejka,0.495,29.7,60
2018,5,0,28089,Jason Day,0.479,23.488,49
2018,6,0,22405,Justin Rose,0.45,23.868,53
2018,7,0,24024,Zach Johnson,0.425,30.634,72
2018,8,0,26329,Louis Oosthuizen,0.408,18.779,46
2018,9,0,48084,Wesley Bryan,0.407,20.759,51
2018,10,0,40058,Zac Blair,0.394,18.112,46
2018,11,0,8793,Tiger Woods,0.385,22.732,59
2018,12,0,25396,Kevin Na,0.373,26.1,70
2018,13,0,29221,Webb Simpson,0.37,30.006,81
2018,14,0,24924,Bill Haas,0.368,24.268,66
2018,15,0,27129,Luke List,0.349,27.204,78
2018,16,0,24925,Jonathan Byrd,0.339,16.25,48
2018,17,0,25198,Francesco Molinari,0.327,18.614,57
2018,18,0,28237,Rory McIlroy,0.322,16.42,51
2018,19,0,27649,Brandt Snedeker,0.318,23.537,74
2018,20,0,33448,Justin Thomas,0.311,21.127,68
2018,21,0,30911,Tommy Fleetwood,0.296,15.982,54
2018,22,0,26851,Marc Leishman,0.292,21.35,73
2018,23,0,37455,Si Woo Kim,0.291,22.694,78
2018,24,0,26596,Ryan Moore,0.273,18.042,66
2018,25,0,33399,Adam Hadwin,0.267,17.622,66
2018,26,0,24846,Ricky Barnes,0.257,11.566,45
2018,27,0,34466,Peter Malnati,0.255,19.125,75
2018,28,0,19846,Brian Gay,0.253,23.286,92
2018,29,0,34363,Tyrrell Hatton,0.252,10.591,42
2018,30,0,46501,Ollie Schniederjans,0.25,19.217,77
2018,31,0,32102,Rickie Fowler,0.242,14.783,61
2018,32,0,34021,Bud Cauley,0.239,9.786,41
2018,33,0,30925,Dustin Johnson,0.238,14.785,62
2018,34,0,10809,Jim Furyk,0.235,10.811,46
2018,35,0,23621,Rory Sabbatini,0.234,17.547,75
2018,36,0,26951,Johnson Wagner,0.226,12.456,55
2018,37,0,29725,Tony Finau,0.222,17.967,81
2018,38,0,35891,Cameron Smith,0.218,13.307,61
2018,39,0,23108,Matt Kuchar,0.211,13.726,65
2018,40,0,22056,Cameron Percy,0.21,8.616,41
2018,41,0,27936,Martin Laird,0.209,12.751,61
2018,42,0,27895,Jonas Blixt,0.196,9.412,48
2018,43,0,19803,Ryan Armour,0.194,18.623,96
2018,43,0,31202,William McGirt,0.194,14.532,75
2018,45,0,26300,Matt Jones,0.192,9.018,47
2018,46,0,30926,Chris Kirk,0.19,18.204,96
2018,47,0,34256,Andrew Putnam,0.187,14.377,77
2018,47,0,28132,Tyrone Van Aswegen,0.187,15.543,83
2018,49,0,23541,Ben Crane,0.184,8.461,46
2018,49,0,34046,Jordan Spieth,0.184,12.114,66
2018,51,0,46435,Austin Cook,0.179,16.464,92
2018,52,0,46970,Jon Rahm,0.176,8.97,51
2018,53,0,36799,Stephan Jaeger,0.175,11.05,63
2018,54,0,33948,Byeong Hun An,0.167,12.222,73
2018,55,0,25632,Jimmy Walker,0.166,10.954,66
2018,56,0,36689,Brooks Koepka,0.162,8.761,54
2018,57,0,29484,Peter Uihlein,0.156,10.149,65
2018,58,0,33122,Russell Knox,0.149,11.037,74
2018,59,0,35450,Patrick Cantlay,0.146,9.77,67
2018,60,0,32839,Hideki Matsuyama,0.143,8.151,57
2018,61,0,29222,Billy Hurley III,0.139,7.931,57
2018,62,0,30978,Kiradech Aphibarnrat,0.135,4.589,34
2018,63,0,40009,Dominic Bozzelli,0.133,8.095,61
2018,64,0,29974,Branden Grace,0.125,5.505,44
2018,64,0,24502,Adam Scott,0.125,7.52,60
2018,66,0,31420,Anirban Lahiri,0.12,8.053,67
2018,67,0,34099,Harris English,0.111,7.539,68
2018,68,0,25364,Paul Casey,0.109,5.328,49
2018,69,0,27556,Ted Potter Jr.,0.105,8.062,77
2018,70,0,25818,Scott Piercy,0.097,6.613,68
2018,71,0,26499,Rafa Cabrera Bello,0.096,4.603,48
2018,72,0,21961,Charles Howell III,0.095,7.385,78
2018,73,0,1810,Phil Mickelson,0.091,6.36,70
2018,74,0,33419,Cameron Tringale,0.088,4.506,51
2018,75,0,34431,Robert Streb,0.084,5.067,60
2018,76,0,28775,Nate Lashley,0.08,2.808,35
2018,77,0,47128,Richy Werenski,0.077,5.719,74
2018,78,0,47959,Bryson DeChambeau,0.07,5.427,78
2018,79,0,29908,C.T. Pan,0.063,5.141,82
2018,80,0,20229,Stewart Cink,0.055,3.662,67
2018,81,0,46402,Talor Gooch,0.053,3.293,62
2018,82,0,29926,Danny Lee,0.051,3.557,70
2018,82,0,25240,D.A. Points,0.051,2.466,48
2018,82,0,24138,Ian Poulter,0.051,2.538,50
2018,85,0,27942,Rob Oppenheim,0.05,2.679,54
2018,85,0,32150,Michael Thompson,0.05,2.81,56
2018,87,0,25572,Graeme McDowell,0.049,2.239,46
2018,88,0,49964,Aaron Wise,0.042,3.34,80
2018,89,0,24361,Pat Perez,0.037,1.901,51
2018,90,0,36699,Patrick Rodgers,0.034,2.498,73
2018,91,0,27141,J.B. Holmes,0.032,2.156,68
2018,92,0,32448,James Hahn,0.028,1.921,69
2018,93,0,33141,Keegan Bradley,0.026,2.041,80
2018,93,0,31560,Brian Stuard,0.026,2.3,88
2018,95,0,12510,Chad Campbell,0.023,1.522,67
2018,96,0,37189,Harold Varner III,0.021,1.591,74
2018,97,0,25493,Nick Taylor,0.017,1.282,74
2018,98,0,27214,Kevin Streelman,0.014,1.167,82
2018,99,0,35461,Beau Hossler,0.013,1.172,90
2018,99,0,33418,Shawn Stefani,0.013,0.809,60
2018,101,0,27958,Ryan Blaum,0.005,0.371,72
2018,102,0,23325,Vaughn Taylor,-0.002,-0.115,70
2018,103,0,28252,Seamus Power,-0.003,-0.215,66
2018,104,0,34076,Joel Dahmen,-0.004,-0.316,71
2018,105,0,49771,J.T. Poston,-0.005,-0.267,57
2018,106,0,25900,Lucas Glover,-0.008,-0.374,46
2018,107,0,22582,Kyle Thompson,-0.014,-0.502,36
2018,108,0,34213,Grayson Murray,-0.015,-0.866,59
2018,109,0,47993,Denny McCarthy,-0.019,-0.922,49
2018,110,0,45526,Abraham Ancer,-0.022,-1.847,83
2018,111,0,30692,Scott Stallings,-0.025,-1.974,80
2018,112,0,32333,Kevin Tway,-0.026,-2.332,90
2018,113,0,47125,Matt Atkins,-0.027,-1.081,40
2018,113,0,39975,Michael Kim,-0.027,-1.474,54
2018,113,0,48081,Xander Schauffele,-0.027,-1.973,72
2018,113,0,30110,Kyle Stanley,-0.027,-1.798,67
2018,113,0,21528,Henrik Stenson,-0.027,-1.195,44
2018,118,0,27349,Alex Noren,-0.029,-1.414,49
2018,119,0,28679,Fabián Gómez,-0.03,-2.098,71
2018,120,0,34174,John Huh,-0.047,-3.82,82
2018,121,0,31416,Derek Fathauer,-0.048,-3.233,68
2018,122,0,37278,Nicholas Lindheim,-0.052,-3.066,59
2018,122,0,33204,Shane Lowry,-0.052,-2.666,51
2018,124,0,27963,Chris Stroud,-0.058,-3.379,58
2018,125,0,12716,Charley Hoffman,-0.071,-4.856,68
2018,126,0,35545,Blayne Barber,-0.073,-4.402,60
2018,126,0,26331,Charl Schwartzel,-0.073,-3.057,42
2018,128,0,35532,Tom Hoge,-0.079,-6.555,83
2018,129,0,34409,David Lingmerth,-0.081,-5.572,69
2018,130,0,20157,Retief Goosen,-0.083,-3.317,40
2018,131,0,35310,Lanto Griffin,-0.084,-5.042,60
2018,132,0,47347,Adam Schenk,-0.091,-5.985,66
2018,133,0,32640,Troy Merritt,-0.092,-6.697,73
2018,133,0,39546,Keith Mitchell,-0.092,-7.613,83
2018,135,0,27644,Brian Harman,-0.096,-6.902,72
2018,135,0,33413,Ben Martin,-0.096,-5.461,57
2018,137,0,28500,Martin Flores,-0.098,-7.058,72
2018,138,0,37275,Sam Ryder,-0.099,-6.934,70
2018,139,0,30944,Jason Kokrak,-0.101,-8.871,88
2018,140,0,34563,Chesson Hadley,-0.102,-9.075,89
2018,141,0,39954,Cody Gribble,-0.111,-6.01,54
2018,142,0,26758,David Hearn,-0.113,-5.653,50
2018,143,0,29478,Kevin Kisner,-0.118,-7.645,65
2018,144,0,31646,Emiliano Grillo,-0.122,-8.92,73
2018,144,0,35506,Mackenzie Hughes,-0.122,-8.31,68
2018,146,0,35421,Brandon Harkins,-0.124,-10.579,85
2018,146,0,27064,Jhonattan Vegas,-0.124,-7.905,64
2018,148,0,35879,Kelly Kraft,-0.126,-9.327,74
2018,149,0,39327,Ben Silverman,-0.128,-9.701,76
2018,150,0,26476,Chez Reavie,-0.137,-8.242,60
2018,151,0,23353,J.J. Henry,-0.138,-8.669,63
2018,151,0,29223,Sam Saunders,-0.138,-9.22,67
2018,153,0,40026,Daniel Berger,-0.145,-8.988,62
2018,154,0,37454,Whee Kim,-0.146,-10.664,73
2018,155,0,32757,Patton Kizzire,-0.15,-11.716,78
2018,156,0,33410,Andrew Landry,-0.152,-11.076,73
2018,157,0,20572,Rod Pampling,-0.163,-7.317,45
2018,158,0,24140,Sean O'Hair,-0.164,-9.359,57
2018,159,0,45609,Tyler Duncan,-0.166,-13.446,81
2018,160,0,27095,Nick Watney,-0.167,-13.397,80
2018,161,0,29420,Billy Horschel,-0.169,-13.037,77
2018,162,0,20593,Greg Chalmers,-0.174,-7.128,41
2018,162,0,23320,Ryan Palmer,-0.174,-10.417,60
2018,164,0,29479,Scott Brown,-0.175,-14.172,81
2018,165,0,25686,Jason Dufner,-0.178,-9.28,52
2018,166,0,34358,Jonathan Randolph,-0.182,-10.942,60
2018,166,0,32254,Xinjun Zhang,-0.182,-10.37,57
2018,168,0,24358,Robert Garrigus,-0.186,-12.617,68
2018,168,0,34098,Russell Henley,-0.186,-10.764,58
2018,168,0,32876,Martin Piller,-0.186,-12.471,67
2018,171,0,37338,Zecheng Dou,-0.187,-6.74,36
2018,172,0,29518,Brendan Steele,-0.195,-10.535,54
2018,173,0,39997,Corey Conners,-0.198,-15.64,79
2018,174,0,46601,Trey Mullinax,-0.207,-12.199,59
2018,175,0,34264,Hudson Swafford,-0.221,-11.474,52
2018,176,0,27974,Sung Kang,-0.225,-15.059,67
2018,177,0,31323,Gary Woodland,-0.228,-15.933,70
2018,178,0,25804,Bubba Watson,-0.231,-15.689,68
2018,179,0,32366,Kevin Chappell,-0.236,-14.659,62
2018,180,0,35376,Roberto Díaz,-0.237,-13.245,56
2018,181,0,39328,Conrad Shindler,-0.252,-11.107,44
2018,182,0,39324,J.J. Spaun,-0.255,-18.12,71
2018,183,0,25892,Steve Wheatcroft,-0.258,-11.877,46
2018,184,0,25834,Daniel Summerhays,-0.277,-10.542,38
2018,185,0,29535,Brice Garnett,-0.278,-22.537,81
2018,186,0,50526,Tom Lovelady,-0.279,-19.267,69
2018,187,0,29485,Brett Stegmaier,-0.296,-13.894,47
2018,188,0,29268,Bronson Burgoon,-0.307,-17.472,57
2018,189,0,47287,Ethan Tracy,-0.309,-16.708,54
2018,190,0,28307,Matt Every,-0.314,-19.181,61
2018,191,0,35544,Andrew Yun,-0.432,-14.69,34
2018,192,0,24781,Hunter Mahan,-0.453,-23.108,51
2018,193,0,32816,Satoshi Kodaira,-0.93,-37.189,40
2011,1,0,25396,Kevin Na,0.593,40.294,68
2011,2,0,20127,Chris Riley,0.59,40.088,68
2011,3,0,35087,Bio Kim,0.515,29.886,58
2011,4,0,22371,Aaron Baddeley,0.438,27.152,62
2011,5,0,19846,Brian Gay,0.425,31.429,74
2011,6,0,20472,Alex Cejka,0.413,19.401,47
2011,7,0,22348,Nick O'Hern,0.378,28.734,76
2011,8,0,6527,Steve Stricker,0.364,19.306,53
2011,9,0,21961,Charles Howell III,0.358,32.618,91
2011,10,0,20572,Rod Pampling,0.353,21.183,60
2011,11,0,23800,Bryce Molder,0.346,24.569,71
2011,12,0,10860,Justin Leonard,0.338,25.023,74
2011,13,0,21350,Ryuji Imada,0.337,25.602,76
2011,14,0,1810,Phil Mickelson,0.333,19.319,58
2011,15,0,24357,K.J. Choi,0.296,17.18,58
2011,16,0,1766,Billy Mayfair,0.292,24.813,85
2011,17,0,23409,James Driscoll,0.285,17.38,61
2011,18,0,23983,Luke Donald,0.273,14.215,52
2011,18,0,27797,Derek Lamely,0.273,15.86,58
2011,20,0,10505,Shane Bertsch,0.267,13.865,52
2011,20,0,1948,Tim Petrovic,0.267,20.59,77
2011,22,0,21209,Sergio Garcia,0.263,11.823,45
2011,23,0,26300,Matt Jones,0.262,16.79,64
2011,24,0,29221,Webb Simpson,0.261,21.695,83
2011,25,0,21878,Mark Wilson,0.255,17.82,70
2011,26,0,24781,Hunter Mahan,0.254,19.321,76
2011,27,0,20593,Greg Chalmers,0.253,19.971,79
2011,27,0,7457,Steve Flesch,0.253,19.706,78
2011,29,0,22378,Trevor Immelman,0.25,16.747,67
2011,30,0,23621,Rory Sabbatini,0.248,15.103,61
2011,31,0,6515,Shaun Micheel,0.245,15.944,65
2011,32,0,22405,Justin Rose,0.243,15.332,63
2011,33,0,20160,Charlie Wi,0.239,18.368,77
2011,34,0,1116,Michael Bradley,0.234,13.803,59
2011,35,0,12782,Tim Herron,0.221,16.985,77
2011,36,0,8075,Jerry Kelly,0.211,14.345,68
2011,37,0,26851,Marc Leishman,0.207,16.526,80
2011,38,0,27466,Spencer Levin,0.202,18.945,94
2011,39,0,8375,Paul Stankowski,0.199,12.951,65
2011,40,0,10585,Scott McCarron,0.193,10.396,54
2011,41,0,10809,Jim Furyk,0.19,13.279,70
2011,41,0,20766,Padraig Harrington,0.19,8.565,45
2011,43,0,27649,Brandt Snedeker,0.189,12.638,67
2011,44,0,21731,Freddie Jacobson,0.187,13.09,70
2011,44,0,19970,Robert Karlsson,0.187,8.415,45
2011,46,0,28089,Jason Day,0.169,9.979,59
2011,47,0,25632,Jimmy Walker,0.168,12.789,76
2011,48,0,20229,Stewart Cink,0.16,8.309,52
2011,49,0,22046,Geoff Ogilvy,0.159,8.585,54
2011,50,0,23108,Matt Kuchar,0.158,11.246,71
2011,51,0,6567,Vijay Singh,0.156,11.196,72
2011,51,0,32150,Michael Thompson,0.156,10.792,69
2011,53,0,20157,Retief Goosen,0.154,6.161,40
2011,54,0,29910,Blake Adams,0.148,15.561,105
2011,55,0,24925,Jonathan Byrd,0.147,10.557,72
2011,56,0,24140,Sean O'Hair,0.145,8.702,60
2011,57,0,30926,Chris Kirk,0.142,10.901,77
2011,58,0,30110,Kyle Stanley,0.139,11.142,80
2011,59,0,33911,Nate Smith,0.136,7.194,53
2011,60,0,20098,Stuart Appleby,0.134,8.049,60
2011,61,0,24846,Ricky Barnes,0.132,8.427,64
2011,62,0,12716,Charley Hoffman,0.129,9.509,74
2011,63,0,25240,D.A. Points,0.124,9.212,74
2011,64,0,26331,Charl Schwartzel,0.121,4.828,40
2011,65,0,20498,Briny Baird,0.112,5.5,49
2011,66,0,6522,Ernie Els,0.109,6.417,59
2011,67,0,23623,Bo Van Pelt,0.104,7.417,71
2011,68,0,27936,Martin Laird,0.103,6.384,62
2011,69,0,24138,Ian Poulter,0.1,3.892,39
2011,70,0,28087,Kris Blanks,0.095,7.845,83
2011,71,0,23541,Ben Crane,0.093,5.744,62
2011,72,0,24024,Zach Johnson,0.092,5.876,64
2011,73,0,23718,Nathan Green,0.091,6.367,70
2011,74,0,24924,Bill Haas,0.08,5.756,72
2011,75,0,12602,Dean Wilson,0.079,4.475,57
2011,76,0,24604,Hunter Haas,0.074,6.291,85
2011,77,0,25686,Jason Dufner,0.069,4.499,65
2011,78,0,22621,Ben Curtis,0.06,3.696,62
2011,79,0,23638,Brendon de Jonge,0.057,5.221,92
2011,80,0,24980,Scott Gutschewski,0.056,3.09,55
2011,81,0,6251,Chris DiMarco,0.053,4.365,82
2011,82,0,1577,Lee Janzen,0.052,2.615,50
2011,83,0,23320,Ryan Palmer,0.047,2.813,60
2011,84,0,29718,Anthony Kim,0.043,2.466,58
2011,85,0,27963,Chris Stroud,0.041,3.224,78
2011,86,0,31202,William McGirt,0.036,3.309,92
2011,87,0,10885,Robert Allenby,0.035,2.45,70
2011,87,0,31323,Gary Woodland,0.035,2.439,70
2011,89,0,21949,Joe Ogilvie,0.034,2.045,61
2011,90,0,27939,Matt McQuillan,0.031,1.489,48
2011,91,0,1797,Rocco Mediate,0.03,1.434,48
2011,92,0,23325,Vaughn Taylor,0.028,2.292,83
2011,93,0,25345,Carl Pettersson,0.025,2.25,90
2011,94,0,26881,Jarrod Lyle,0.024,1.702,72
2011,95,0,23673,Michael Connell,0.023,1.675,72
2011,96,0,33419,Cameron Tringale,0.022,2.105,97
2011,97,0,30925,Dustin Johnson,0.019,1.002,54
2011,98,0,27095,Nick Watney,0.018,1.088,62
2011,99,0,23788,D.J. Trahan,0.015,1.221,83
2011,100,0,34255,Joseph Bramlett,0.013,0.806,61
2011,101,0,21407,Arjun Atwal,0.011,0.882,83
2011,101,0,7867,Woody Austin,0.011,0.571,50
2011,103,0,27770,Camilo Villegas,0.01,0.587,57
2011,104,0,1313,Steve Elkington,0.003,0.111,42
2011,105,0,22913,John Rollins,0.002,0.11,72
2011,106,0,24361,Pat Perez,0.001,0.086,70
2011,106,0,2206,David Toms,0.001,0.029,59
2011,108,0,8725,Tom Gillis,-0.001,-0.052,50
2011,109,0,31401,Zack Miller,-0.012,-0.935,75
2011,110,0,32102,Rickie Fowler,-0.013,-0.839,66
2011,110,0,24502,Adam Scott,-0.013,-0.58,45
2011,112,0,22961,David Mathis,-0.032,-2.251,70
2011,113,0,32366,Kevin Chappell,-0.036,-2.182,61
2011,114,0,30711,Colt Knost,-0.037,-2.471,67
2011,115,0,24663,Y.E. Yang,-0.038,-1.605,42
2011,116,0,32640,Troy Merritt,-0.049,-2.768,57
2011,117,0,12652,Cameron Beckman,-0.057,-3.664,64
2011,118,0,1706,Davis Love III,-0.065,-3.405,52
2011,119,0,27330,Josh Teater,-0.068,-6.238,92
2011,120,0,26596,Ryan Moore,-0.071,-4.279,60
2011,121,0,28158,Steve Marino,-0.072,-4.458,62
2011,122,0,22293,Heath Slocum,-0.074,-5.474,74
2011,123,0,21753,Brian Davis,-0.079,-7.264,92
2011,124,0,33141,Keegan Bradley,-0.081,-6.256,77
2011,124,0,27933,John Merrick,-0.081,-4.848,60
2011,126,0,24290,D.J. Brigman,-0.083,-4.576,55
2011,127,0,23353,J.J. Henry,-0.086,-6.779,79
2011,128,0,31557,Jim Herman,-0.09,-5.147,57
2011,128,0,29478,Kevin Kisner,-0.09,-5.141,57
2011,128,0,25562,Andres Romero,-0.09,-6.087,68
2011,131,0,28620,Aron Price,-0.091,-4.434,49
2011,132,0,8537,J.P. Hayes,-0.111,-5.336,48
2011,133,0,21805,Harrison Frazar,-0.114,-4.8,42
2011,134,0,25900,Lucas Glover,-0.116,-7.094,61
2011,135,0,27064,Jhonattan Vegas,-0.117,-8.2,70
2011,136,0,23548,Bill Lunde,-0.126,-9.712,77
2011,137,0,6573,Brandt Jobe,-0.129,-10.417,81
2011,138,0,25834,Daniel Summerhays,-0.134,-8.876,66
2011,139,0,12510,Chad Campbell,-0.137,-11.923,87
2011,139,0,29720,Andres Gonzales,-0.137,-6.32,46
2011,139,0,26420,Richard Johnson,-0.137,-7.383,54
2011,139,0,10733,Kent Jones,-0.137,-9.21,67
2011,143,0,24507,Jason Bohn,-0.139,-9.293,67
2011,144,0,6643,Paul Goydos,-0.142,-10.495,74
2011,145,0,20436,Garrett Willis,-0.144,-9.232,64
2011,146,0,28679,Fabián Gómez,-0.152,-10.494,69
2011,147,0,25274,Steven Bowditch,-0.153,-11.901,78
2011,147,0,24490,George McNeill,-0.153,-8.851,58
2011,149,0,27214,Kevin Streelman,-0.168,-11.942,71
2011,150,0,6004,Stephen Ames,-0.171,-10.271,60
2011,151,0,28486,Michael Putnam,-0.187,-9.913,53
2011,152,0,29420,Billy Horschel,-0.189,-11.698,62
2011,153,0,26951,Johnson Wagner,-0.192,-13.471,70
2011,154,0,25457,Alexandre Rocha,-0.195,-9.553,49
2011,155,0,27141,J.B. Holmes,-0.202,-9.472,47
2011,156,0,11123,Chris Couch,-0.208,-14.167,68
2011,157,0,27120,Troy Matteson,-0.218,-17.697,81
2011,158,0,26758,David Hearn,-0.234,-17.75,76
2011,158,0,31193,Jim Renner,-0.234,-12.384,53
2011,160,0,28475,Jeff Overton,-0.241,-17.579,73
2011,161,0,6621,Joe Durant,-0.246,-15.775,64
2011,162,0,23497,Tag Ridings,-0.251,-18.593,74
2011,163,0,30750,Tommy Gainey,-0.254,-23.082,91
2011,164,0,9011,David Duval,-0.259,-15.005,58
2011,165,0,25572,Graeme McDowell,-0.265,-9.798,37
2011,166,0,20070,Matt Bettencourt,-0.269,-20.718,77
2011,167,0,29518,Brendan Steele,-0.273,-21.046,77
2011,168,0,27974,Sung Kang,-0.274,-13.994,51
2011,169,0,23614,Rich Beem,-0.28,-12.857,46
2011,170,0,20645,John Senden,-0.283,-22.958,81
2011,171,0,26679,Kevin Stadler,-0.301,-21.986,73
2011,172,0,25804,Bubba Watson,-0.317,-18.68,59
2011,173,0,25818,Scott Piercy,-0.337,-21.215,63
2011,174,0,26476,Chez Reavie,-0.346,-28.374,82
2011,175,0,26289,Boo Weekley,-0.357,-20.343,57
2011,176,0,34072,Will Strickler,-0.38,-16.347,43
2011,177,0,32698,Bobby Gates,-0.396,-26.499,67
2011,178,0,26668,Marc Turnesa,-0.416,-19.124,46
2011,179,0,24358,Robert Garrigus,-0.419,-28.931,69
2011,179,0,26287,Roland Thatcher,-0.419,-25.58,61
2011,181,0,33413,Ben Martin,-0.453,-29.45,65
2011,182,0,30946,Alex Prugh,-0.47,-33.402,71
2011,183,0,25444,Justin Hicks,-0.472,-20.751,44
2011,184,0,30692,Scott Stallings,-0.475,-32.742,69
2011,185,0,32876,Martin Piller,-0.623,-32.397,52
2011,186,0,20848,Ángel Cabrera,-0.679,-23.781,35
2016,1,0,6527,Steve Stricker,0.544,24.461,45
2016,2,0,23800,Bryce Molder,0.498,33.38,67
2016,3,0,20157,Retief Goosen,0.457,21.926,48
2016,4,0,23983,Luke Donald,0.429,25.338,59
2016,5,0,30927,Brendon Todd,0.412,22.248,54
2016,6,0,25720,Chad Collins,0.408,26.09,64
2016,6,0,20766,Padraig Harrington,0.408,17.971,44
2016,8,0,34360,Patrick Reed,0.406,31.651,78
2016,9,0,37455,Si Woo Kim,0.403,39.876,99
2016,10,0,22371,Aaron Baddeley,0.402,30.132,75
2016,11,0,32102,Rickie Fowler,0.387,24.759,64
2016,12,0,28089,Jason Day,0.375,20.226,54
2016,13,0,29289,S.Y. Noh,0.374,25.802,69
2016,14,0,24924,Bill Haas,0.353,22.597,64
2016,15,0,12510,Chad Campbell,0.346,27.654,80
2016,16,0,21961,Charles Howell III,0.323,25.503,79
2016,17,0,24024,Zach Johnson,0.321,23.428,73
2016,18,0,27649,Brandt Snedeker,0.32,23.992,75
2016,19,0,34262,Jon Curran,0.304,25.521,84
2016,20,0,20472,Alex Cejka,0.297,15.17,51
2016,21,0,29461,Jamie Lovemark,0.294,24.368,83
2016,22,0,2206,David Toms,0.278,15.033,54
2016,23,0,29221,Webb Simpson,0.276,15.981,58
2016,24,0,34046,Jordan Spieth,0.264,15.318,58
2016,25,0,25349,Tim Wilkinson,0.26,13.02,50
2016,26,0,34261,Scott Langley,0.254,13.467,53
2016,27,0,20098,Stuart Appleby,0.248,16.351,66
2016,28,0,23108,Matt Kuchar,0.242,18.633,77
2016,29,0,26596,Ryan Moore,0.237,15.417,65
2016,29,0,22405,Justin Rose,0.237,11.618,49
2016,31,0,27141,J.B. Holmes,0.233,14.221,61
2016,32,0,10809,Jim Furyk,0.232,10.201,44
2016,33,0,24846,Ricky Barnes,0.227,18.179,80
2016,34,0,25632,Jimmy Walker,0.225,16.002,71
2016,35,0,26331,Charl Schwartzel,0.224,12.567,56
2016,36,0,1810,Phil Mickelson,0.218,12.872,59
2016,37,0,28237,Rory McIlroy,0.211,10.122,48
2016,38,0,6567,Vijay Singh,0.209,13.575,65
2016,38,0,34431,Robert Streb,0.209,13.781,66
2016,40,0,33141,Keegan Bradley,0.205,12.902,63
2016,40,0,30926,Chris Kirk,0.205,15.162,74
2016,42,0,20572,Rod Pampling,0.199,7.361,37
2016,43,0,26300,Matt Jones,0.197,12.389,63
2016,44,0,26851,Marc Leishman,0.191,12.427,65
2016,45,0,32200,Roberto Castro,0.19,16.718,88
2016,46,0,27466,Spencer Levin,0.184,15.049,82
2016,47,0,25198,Francesco Molinari,0.183,10.416,57
2016,48,0,27942,Rob Oppenheim,0.176,9.001,51
2016,49,0,23541,Ben Crane,0.173,11.386,66
2016,50,0,26329,Louis Oosthuizen,0.17,7.132,42
2016,51,0,21878,Mark Wilson,0.163,8.958,55
2016,52,0,24357,K.J. Choi,0.159,10.68,67
2016,53,0,22046,Geoff Ogilvy,0.157,7.842,50
2016,53,0,36699,Patrick Rodgers,0.157,11.154,71
2016,55,0,25364,Paul Casey,0.15,8.552,57
2016,56,0,37454,Whee Kim,0.148,9.607,65
2016,57,0,31560,Brian Stuard,0.14,8.405,60
2016,58,0,33204,Shane Lowry,0.139,5.159,37
2016,59,0,34099,Harris English,0.138,10.068,73
2016,60,0,32448,James Hahn,0.135,9.451,70
2016,61,0,28475,Jeff Overton,0.134,7.791,58
2016,62,0,32366,Kevin Chappell,0.126,9.816,78
2016,63,0,27644,Brian Harman,0.12,11.073,92
2016,64,0,33418,Shawn Stefani,0.116,8.902,77
2016,65,0,27770,Camilo Villegas,0.113,8.006,71
2016,66,0,33419,Cameron Tringale,0.104,7.305,70
2016,67,0,10213,Dicky Pride,0.094,3.867,41
2016,68,0,31323,Gary Woodland,0.088,6.857,78
2016,69,0,25396,Kevin Na,0.087,6.001,69
